,UKF243,UKF259,UKF296
BMP1,0.05028271175047315,-0.02375184119954048,0.004188415319726097
NDP,0.07145462290180377,-0.03333471025359081,0.05106673293244059
TNFSF18,-0.019581137572596805,,
RTN4,0.024496982964553625,-0.01814053973346357,-0.04245366662478032
HEBP1,0.0013667112208430247,0.038409427684936825,-0.0557268442861861
WNT7B,0.0057772747773426215,-0.010352553169386228,-0.014776918236947526
PTMA,-0.137191713649161,0.061982927949216025,-0.04526786455391095
CEACAM1,,0.017463494160507905,
PDAP1,-0.015422257636117194,-0.006880144637189085,-0.04911242891741496
QDPR,0.02089678878859808,-0.008583971732751154,-0.09804460366016318
POMC,-0.03697245556822913,0.038423549298025286,0.058241747563600635
CCL18,0.10248395284448686,,
CCL17,,-0.015228933061595151,-0.0029803868810265133
VEGFD,0.05317044508841319,-0.01696671315743807,-0.013415703220930324
TNFSF13,,-0.01050457719230214,
WNT5A,-0.015374892862980705,-0.0036315399586452648,0.0021463588656571463
CXCL8,-0.07575343417242818,0.11156302800224044,-0.01249328617349947
GRN,0.018610043081311263,-0.022301305798093845,0.005467186088958321
MIA,-0.03598961155489975,0.021595465649971456,0.0034511095805634245
COL4A4,0.08430315028605469,-0.020038149727280484,-0.025631448924595693
TAC1,-0.03730305245969558,0.026793503856817023,0.04140110431990906
RARRES2,0.0032656499093267704,-0.00197491577199893,0.0006798624709978291
FGF7,0.04817586607231554,0.004920699047175606,-0.03727018587938755
HBEGF,0.05743403915689519,0.015223997055503022,0.023026325712048278
CSF3,-0.02978470656385476,0.0766641893457746,
PI3,0.03210966480502145,0.02558541069188333,
PCSK1N,-0.01837279859196332,-0.05132563490314732,0.005439582862613187
NTS,,,-0.011622838821480628
SFRP1,-0.018169894220392755,-0.013287832749183917,-0.01828968257821814
MICA,0.13685476786103684,0.0498002264073535,0.05167064870716459
TG,0.026087165539104812,-0.01433967678409954,-0.01323616372339543
ADA,0.029644877424435594,0.0008202119873870646,-0.021496594339789298
LAMC3,-0.002551313941840468,-0.02586948521897203,0.0037378266206930357
CCL7,,-0.01036756340398213,
NGF,-0.017159816126352333,0.02494573153141519,
TNFSF15,-0.021228834151802194,0.037584184118012634,
HMGB1,-0.040092347000402644,-0.0358933929594762,0.05523705627376388
ITGB3BP,0.004423359579032925,0.03183293348921978,0.013935866743799452
AANAT,0.05043668413453554,-0.010504578313435669,-0.015257537941680414
RELN,-0.029587234070940827,-0.0182335955038965,0.03606079690047612
IL15,-0.030176421307084464,0.01852661121353998,0.003419476863200102
BSG,0.030868290869946767,0.030284655643057285,0.027332004313964063
ADAMTS3,0.006071682991740535,0.010024471534951422,0.01794575913122614
CD34,0.006202826706790528,0.03735020518903594,0.010776783484676363
PLAT,0.07477865960764424,-0.06535153114159684,-0.033447401971588644
NTF3,,,-0.0006890526192719293
LTA,,-0.013287832127558213,
CKLF,0.03785146332618361,-0.036190132224587494,0.011608349124891922
CD24,0.06593811914040364,0.04523319784408929,0.02496600194935556
HSP90AA1,-0.0990338377190462,-0.03160746929158272,-0.016399311563274892
BMP4,-0.037138039609780536,0.025866844839067767,0.05751131336806508
SCGB3A1,,,-0.012869882483048054
IGFBP4,0.014735426561258544,0.015772211567802563,-0.0014759465743105723
RSPO4,0.11538647848486713,0.03647362663048218,-0.012869880600536603
LEFTY2,-0.0011520282717189874,-0.02002865906005132,-0.01411198148058652
PF4,,0.05404961177169449,
ANGPTL2,0.11662932317435869,-0.02566531607591046,0.007061345138255493
LRIG2,0.0023672461392905218,0.006915494506081364,0.030825903067856975
