,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IRAK4,-0.03167177598031946,0.013859892828285423,0.05125026246071389,-0.03869917787619727,0.034607307712712074,0.038480626269204316,0.046893012687195805,0.022536021942697965,0.029730002285142016,0.018136415744664347,0.004547769828069165,0.04973187938056613,-0.04250251123893435,0.08318487824725497,0.04450673212593357
GSTP1,0.06290839553414297,-0.013395987244881011,0.003956484318464472,-0.02011404575975321,0.01267291873456088,-0.04139362708864324,-0.0259241815610808,-0.0037224020723457553,0.013385108381463189,0.03752518526931428,0.037310862641542084,0.03827846288818407,-0.04472649691767609,0.13532766501337054,0.10615231745256594
VCAM1,0.0013174587965139011,-0.041185379553225654,0.005619658468865322,-0.10171278935161558,0.0656441025540645,0.008941928353509926,-0.015873025999929225,0.018323747600121516,0.12587312492519467,0.005970841180456897,-0.0023295173559571072,0.002444099727005119,-0.03575178118615184,0.052598643331007416,0.05696931753647771
NXPH3,-0.008459831300399798,0.003890825101009231,0.018431402100843326,-0.024058115407899722,0.04789734975529696,0.04691782887852331,0.07850957994487213,-0.034605651947319745,0.04275876811782734,0.056864560272118905,0.05199869814388797,-0.008427413448631663,-0.001044936273391203,0.05764239807283868,-0.09154990829257155
MTMR4,0.03692255485666224,-0.016051701810699922,-0.01780995763247014,0.02220763722751483,-0.007063859209309006,0.019819548974868484,-0.03189753418587732,0.06099296644899445,-0.001350754446419592,0.005248287877058589,-0.017311639405851058,-0.03142394081669729,0.046851702351751665,0.04112304781550849,0.22448124325953933
LAMC2,-0.013762169327035858,,-0.029526746701303983,,-0.00588244078215504,-0.015452269125608072,,0.01861735802627866,,-0.001649996328722155,-0.023579836766576125,0.011664465828790072,0.06120681316810381,-0.02841959280392701,
IL10,-0.02907795108819609,-0.017479999556061554,-0.006104294802487959,0.018146395190428023,,-0.001485299749713688,-0.08318706452613439,-0.006988999586429798,-0.01256367424277226,-0.04110403487361427,0.011829718496243745,0.008920930054305585,-0.007672074063266347,-0.02886750401890428,
SEMA4D,0.05289771280048802,0.03671765530869493,0.006718096791226147,0.03172399841307116,0.03191848809256717,-0.035876559097163974,0.01522970912174962,0.07777174536672907,0.027212663133369838,0.06462508956604383,0.04018230636208234,0.023282324981477552,-0.056933718237262634,0.026429764184007953,0.0543663447460766
TRH,-0.00644674850804009,,-0.017030244547157795,-0.013296220358819917,-0.018533313353038986,-0.018919839770730692,0.10723795958636213,,0.01671174476580475,0.04382115015675944,0.0031352357571694653,-0.050620250453414936,-0.019010173995811244,-0.017874151755221758,
SEMA6D,0.005056854401564532,-0.022941184504005705,-0.022252298075042583,0.04537127709629365,0.0521835422963441,-0.03320541899616777,0.04860944490335384,-0.02471189885517803,0.02691010008452025,-0.033215520897935884,0.019719452703538788,-0.028277323938870946,0.021770469955420164,0.07669080520921126,0.06647215285019613
CEL,,,,0.044067776059428625,,,,,,0.007742184449801032,-0.029313773798538764,-0.03611845658133878,0.025482699415027038,0.15629308465530437,
PDCD1LG2,0.04096354245966643,-0.03150562404478001,-0.03798644675632041,0.0221771794908134,0.12404562625883557,-0.02267316785184528,-0.056105988132711844,-0.009413727748907955,0.09201058564819514,0.023156041436221124,0.010170132314000503,-0.051237717381518146,0.02143365351284836,0.031871497460025905,
SPINT1,-0.023811496817068952,0.01884439915164218,-0.010956654336862536,-0.025301199593680622,-0.020210840491228614,0.014021059334183919,-0.03806039978835358,0.03198378121825278,0.05324790179737696,0.005760325012443447,0.010357193810340637,-0.06282169802841454,0.05787433393888431,0.0888353016200017,
CTHRC1,-0.002277353052962761,-0.018307320306285516,-0.019860167747610725,0.009575497926561592,0.017096521439732008,-0.018894098903657796,0.005718519703625467,0.08701416532292204,0.04738875056735451,0.11790471766800849,0.01829789988427809,0.026592097433862535,-0.048409540440863236,0.08288780488139046,0.07873233789192123
PODXL,0.004267988112306923,0.00520467225680885,-0.017551488717925567,-0.03910247911084068,0.020374607215051188,0.003995134064441954,0.03490354846596124,-0.012179324545318344,-0.045381933395568785,0.011230519599645283,0.08569075091322251,-0.02127441983453489,-0.034946187316296534,0.059296635624307106,-0.031110963662919103
JAM3,0.047097776978482504,0.05423093291783197,-0.019185404564653494,-0.04546645734932463,0.006919979325983082,-0.0017427147739114458,0.03500299370281584,0.08762274631738116,0.030639616771939878,0.0027371017118907512,0.04022920029658377,0.028452680507614247,-0.02324878831349903,0.0397353593286185,0.13786221676624713
TGFB2,-0.039687818493020346,0.035626309250903175,0.010531846001831402,0.03742102452201097,-0.029094908588488684,0.01668918237710885,0.015990120609301724,0.12905089562579075,0.07134035468865312,0.04954322849504954,0.05863084649750127,0.02665394875128392,-0.09456872307843563,0.06726368200916998,0.024077381131923654
COL18A1,-0.025494272387410713,0.005750255406946978,0.025221541464118303,-0.0395069270228472,0.052938945333018766,-0.04503089819167692,-0.04703497953185135,0.0006761901660657967,-0.0032753760216418346,0.0542002943285764,-0.03727418765153451,0.05347565593688128,-0.04456498600134183,0.06331284646807862,0.03824697717096536
NODAL,-0.015617628865663013,0.01544809271769138,-0.03289657348256952,-0.03202387797186528,0.14678621226586552,,,,0.015282901565034883,0.04002050819795139,0.014089552834102407,-0.016316593663952682,0.07209753624965974,-0.02505654946091882,
INHBB,0.04534696345510549,0.014267808335250718,0.010079803450372297,0.08320642485753181,-0.019161331993602537,0.045062093530453984,-0.04576744450197067,0.011298141591118435,0.043226110552391644,-0.0075698345719619935,-0.016411773990135305,0.024163029416342026,0.031372349555851546,0.06512035668276688,0.013257438485736801
LCN1,-0.01376217242357999,,,,,,,,,0.019447797506998793,-0.020944830654282775,,0.04557871189221321,-0.019933919650260326,
ARF4,-0.052551557157858156,-0.031447962067970646,-0.05543120590962721,-0.029322089403292423,0.03130555624910991,0.009057221941404812,-0.055870970297769,-0.010252689363277329,0.06477750350701864,0.08087311440145852,0.0679180578792772,0.03305509375487487,-0.0008272998605660266,0.017317606862125877,0.029927084058697092
CXCL14,0.03386378054517018,-0.02053873422751804,0.022668807258431477,0.05413658924655574,-0.004179415842788617,-0.003396926648102109,-0.008281870900971688,0.013444298790822106,0.0026459224824317896,-0.05718664745924431,0.04599181614183804,-0.010138866753881707,-0.04860238122649856,-0.005645713947418853,0.042748097546495306
LIF,-0.013083079442652377,-0.014874596865501823,-0.0006456275116203182,-0.06536842205723788,-0.01971302582979393,-0.047768272931425625,-0.034239379644312125,-0.011037448595611383,0.034081895021923485,-0.028087814308095566,-0.018100732039106053,0.05408327799894661,0.034657047937909746,0.13634672597441042,
IL17B,,,,,,,,0.05757796983911947,,-0.024305421436121986,-0.020446819531657383,-0.02029935868886547,0.02079526701731788,-0.02253803664042597,
MMP1,-0.018973427257373564,,,-0.013296217458287797,,,,0.009118065571328568,,0.023049344209351896,-0.03452233501125995,-0.014699395575077025,-0.004556979603650264,0.00036761911309617947,
MATN1,0.05780920033291958,,,,0.000850077770672857,-0.012428692697278126,,0.023353409426548368,-0.01142784311824635,-0.011170495377438045,0.007971750516423261,-0.02092066836760761,0.048830535936244535,0.10470769283632973,
ADAM28,-0.026334307602282784,0.007329830562096152,0.05564584779365952,0.007853498034934065,0.053521123595129,0.049443656327647356,0.03372837375337558,-0.05102886310694453,-0.013831477170531875,-0.043284239898823594,0.033294837279571894,-0.03983573405582039,-0.002950268058794356,0.0005996115536195477,-0.09235844788846319
TCN2,0.029792027287659357,0.004422765943375458,0.04019041388616389,-0.022822765664486346,0.027893814343557446,-0.025660289067374675,-0.006034700339484834,-0.028458343801835227,-0.007452295253477434,0.0708392495913128,0.06267969996967397,0.026859276945731595,0.024572475459652448,0.014879071381945573,-0.03126501476709199
THPO,-0.02354508634270108,,0.12085263682093844,,-0.027062589451254376,0.018358598506275883,-0.017266811636392817,,-0.011427844430991475,,,0.0021521716812637304,0.009007162912643524,0.09750027766767433,
CUBN,-0.0056125911395398225,0.021675117432662688,0.024813781481110273,-0.01181520064680517,-0.023144905630875925,0.038877586096192164,-0.026136079316256083,-0.002985031916033781,-0.0025635189339627495,0.048505093241874,-0.003262098110818641,0.004917825385086287,0.06713040755222872,0.03963200828093998,
TIMP3,-0.01869087148564357,-0.005402844733512852,-0.017829665446633544,0.029963589129206457,0.028788502113824162,0.07999470267299699,-0.016281041034163387,-0.03772981080818252,0.010620742498039728,0.035735916540014234,0.012683910928451473,0.017737065378359475,-0.02723215028927724,0.09036658770631706,0.031161767237851547
PIGF,-0.06206852385064609,-0.003133980846144571,0.0074033773212354185,-0.035638010891363696,0.01816508303873438,-0.000490767502297931,-0.010955349415094129,0.06414831822197292,0.035849539437514864,0.06462744189010919,-0.007149584439870158,0.030365571554557706,0.029221096342348752,0.0472560944805881,0.0331851310820646
CRH,-0.016124023497932384,-0.014751818318634943,0.04326759345222595,-0.01351138050194289,-0.01603739042379302,-0.019565663492625347,-0.0113005838551328,,-0.015630347764484246,-0.025618348774305553,0.009319744292667588,0.021853964806903887,-0.028506913441204124,-0.0449839564974865,0.06315781497562908
BDNF,0.02454110278652184,-0.013196370057012876,-0.03877669727572162,-0.029456945557583315,0.02214487880680526,-0.029081675647780324,-0.03373603642609438,-0.0011252135396287797,-0.01287068792269105,0.031583318791534476,0.046544792965730455,-0.04977155379414171,0.01581643534963514,0.14579419207279057,0.09778203751437689
CCL5,-0.00596556988543457,-0.011461236450771479,-0.019868129561646422,-0.029719484518148234,0.023104426247789998,0.0013826074023548954,-0.07128588606648253,-0.014147434036370851,-0.015503245232800653,-0.025967388071609906,-0.000656325706535322,0.004393969085234506,-0.04015394140921832,0.008310219517899885,
GAD1,0.031915619881308636,0.025630380432398948,0.013868453772967644,0.06725575160938259,0.013499256124513175,0.01870435337499741,-0.03559832810591639,-0.0274733657986889,-0.011606334080789395,0.03249805234483034,0.06832672156458423,-0.0009534840593775268,0.019968207117349257,-0.05616821557644912,0.029838472062871085
COL14A1,-0.032610671496342655,-0.018408407697131576,-0.00909982712501165,-0.033979445225472665,-0.02482708048310712,-0.005743657500517936,-0.02414892836499525,-0.013294016003802329,0.025269903923329343,0.02494455610462154,-0.008170112210383398,-0.009192838280173707,-0.013950970511044157,0.06642886529161424,
HLA-A,-0.0010067982477152799,0.02790245350984249,-0.017519802714242978,-0.11040840691048491,0.027500046126136005,-0.06271554493734752,0.002785421378985179,-0.0813019589159413,0.04925005031127354,-0.034582417728752465,-0.0519887199431536,0.05961232181516653,0.029151447127925063,0.006939727134928597,0.016628376034942615
CD5L,-0.016124021632505682,-0.00859120732375714,,,,,-0.02015066449430031,,,,,,,,
FGF18,-0.014589325256871498,,-0.014968885405224255,-0.01843506483640151,-0.02225082454336573,-0.013317833877361674,,-0.019041585338383685,,-0.028734830073588347,-0.020187165505267946,-0.009829438504798222,-0.019010175520982588,0.008149171624580672,
ADM,-0.04051552128296532,-0.0036010564196212887,0.0262097138461371,-0.06816655926752074,0.03492374633301505,-0.02779938716418205,0.0632776701899054,-0.04400957270633662,0.02653151515221608,-0.07117683226624935,-0.06536519273881831,0.03048636182532843,0.09472094233898945,0.14273448357326943,-0.10004820150501753
CCL15,-0.026901501846250002,,,,,,,,,,,,-0.016487523753526537,,
GNAI2,0.008911295172331492,-0.010330153095393266,-0.004343168845794374,-0.10667198218345794,0.02828629887898456,-0.000435525376899607,0.008662140119719932,0.023992204059499315,0.011062565531186917,-0.031853850554134706,0.01761865724725249,-0.0019048392209356103,-0.08967262206454626,-0.0002873047387999099,0.031297868726964724
HDC,,,,,,,,,,,,,0.05378318102588606,0.003868675018134099,
COL11A1,-0.010632553931429742,-0.03492719202176063,0.03520941896534135,-0.06777443813950186,0.03546057795297585,-0.025435592277667958,-0.006146679349895512,-0.02924256489487913,0.12361211086868702,-0.05460817629486647,-0.04541531647508506,0.025718661887449798,-0.09463148376369375,0.10514804120266369,-0.0652261707470023
NUCB2,0.0007787611412176465,-0.012306884377623483,0.008165319560996023,-0.02964452829834605,-0.01974058081963617,-0.03414856405097826,0.016696502284019327,0.10206822641595668,0.0006689520871425221,0.03607308956639114,0.0018201248014758497,0.012863699109807893,0.005010137895394824,-0.06502234216455458,-0.022190588108541603
FGF16,,,,,,,,,,,,,,-0.020238642352862764,
CXCL1,-0.034301479240388226,-0.0158251731830133,0.023309370168385673,-0.042374728725187286,,0.013348915188988954,-0.025046857987801208,0.036922701579253106,-0.015503247861244346,0.0003401563783046101,0.01296625838682181,0.004637509683528554,-0.03154925691201564,0.09615075361768663,-0.04376753453804395
VCAN,0.02420755281519294,-0.015993688171257455,0.019569826125525925,-0.06145722719358666,0.02213924135962681,0.06766204586914201,0.017105703458250347,0.044944706952296236,0.03505962021666478,0.004623475195132197,0.05797669916733492,0.04300407474943195,0.017353723578488234,0.011515167293641241,-0.022723593228732634
MMP7,-0.010088162798633352,,-0.020222303970319207,,-0.0013366096854858433,-0.01227453410609953,-0.020874055631394963,-0.016570276599207467,-0.017662897818166032,0.08264925587027167,0.03258972030919643,0.028645775914387432,-0.052465279742265294,-0.037790042698980564,
PTPN6,-0.013426118823107404,-0.03467231557456602,-0.023207443753487177,-0.01494458211933414,0.052263266036891555,0.03504082274356137,0.05080949980919967,-0.01206993200420755,0.03126561481905031,0.036005279476022195,0.021927763106257752,0.03837128468834394,0.07628049528391022,0.08582149938877653,-0.01849912586740762
PTGS2,-0.03322672295715635,-0.014123136937744918,-0.0017452619999708675,0.0023601569951587726,0.04678680164593978,0.029729898114738553,0.015509159866191842,0.015078835885800624,-0.01361603846215248,0.006725729297960335,-0.04855629838884788,-0.0254317515776247,0.09291693410628218,0.028709295058934606,-0.03893716910328005
XCL1,-0.017669043764466492,,-0.016286683031857277,-0.014138104394562815,,-0.020160462999496077,-0.007289831386096087,0.024902746322243766,,,,,,-0.009808741594714962,
CD58,0.006115396369327415,-0.015952671044159355,0.0022137594906302873,0.033936354252410046,-0.008345269664390448,0.033195927175617874,-0.036874463048427356,0.0003793276364963344,0.04319711172286482,0.02197968982523496,0.03210630645417934,0.0015912203198091316,0.030549313249147076,0.06998458700677065,0.03416555963308354
TNFSF14,0.020796394726344904,0.0633896421077519,-0.01034067577193766,0.003071003289131578,,-0.03250965830915043,-0.0594568381327022,,,-0.02298635268879758,-0.011250029130508115,-0.02122515576933422,-0.01727485332157973,0.04781649125336546,-0.04752687640938696
CNTN4,0.03494443973508752,-0.012920166171659952,0.06823044204505475,0.048015645795097255,-0.01247761321607153,0.009113456069267691,0.01848191769275804,,0.04037308785351034,0.00036567249429883655,0.023868426196165065,-0.003265607481903004,-0.012639720028751376,-0.05348378584289013,0.04766561208406582
NTF4,,,-0.02060194080334875,,,,,,,,,,,,
INSL3,-0.015828202231462325,,0.023451779103248756,,,-0.014153828806800403,,,,-0.025563691013268053,-0.020689865943683845,-0.021225153718642416,0.08772041000369048,,
BTLA,,,-0.02376016558868085,0.03557215180134522,,,,,,,,,0.07343824171271619,,
MFNG,0.013394727478512659,0.010186734546547964,0.003730268865795514,-0.014769067567906293,0.013949050402085548,-0.046509400645581137,0.025537301509618734,-0.0015564820281221828,0.01740645420723352,0.05492494066644384,0.07980483293169713,0.004680721492566307,0.03768582602863993,-0.007455603849189057,-0.07139972176044745
ICAM1,-0.020915643886498452,-0.01320237565092191,-0.01576436581847929,-0.04703105553409896,-0.022064393313395745,0.009702147869013945,-0.006605622135849965,0.015744075905483202,-0.006142911791725517,0.0016484594697239042,0.004174389834178388,-0.04205854060192822,0.0324800130411985,0.09531850733152648,0.005126223421565121
PROS1,-0.04189807062997866,-0.022464708632270045,0.013869244792440361,-0.01227693476404097,0.04981319573409037,0.0008825888259411625,0.03454008631482182,0.03002631184575014,0.0877187438166289,-0.015701650501745056,-0.00398172984700814,0.00653576105867719,-0.030781347452274985,0.07768933795693672,0.12060431376200188
CLCF1,-0.06103180867482607,0.00917170782739986,-0.013109909520306967,-0.05416922630781063,-0.018325220915921092,-0.004966697873066743,0.044908098314192145,-0.0346558964815369,-0.02378966557560686,0.04738636203552546,0.02697505177695348,-0.006493190276337538,0.0586133921040097,0.1400494292734179,
PSAP,-0.06605727872829503,-0.010862672897593765,0.03044868692069733,0.008086471964449476,-0.023474082827901782,0.052470821617341554,-0.051767021255603035,0.002141854979172165,-0.041570657402988945,-0.05219053118950638,-0.04343007055988385,0.05770801313976454,0.03047923271208124,-0.08241294770790428,0.006353539546022844
EFEMP1,-0.04065236335817436,-0.037714108957253994,-0.009104100678154708,-0.046455109024624464,-0.001394327468096998,0.049032201961603065,-0.023415423617628838,0.038062292403585246,0.04204787549647279,0.02137956090975902,0.06245589525496904,0.029145593099834506,-0.07313526168778595,0.0705076719747716,-0.02509049808123182
C1QTNF1,-0.036656406271383266,0.0158838688085327,-0.030037661162580748,-0.029697874071776487,0.013229539972793152,-0.028889891307533992,0.023152279374996535,0.018545842812585915,0.048370192918582126,-0.05938222483677187,0.009368229574562879,0.03217123357369987,-0.011353599115309787,0.10433979351415015,0.05071613414606413
ALB,-0.024470813685586176,-0.00719235249305594,-0.026575113750157087,0.05368638264824169,-0.01885667386485813,-0.01545226873007015,-0.01866016082281486,-0.017359783925215498,-0.02472412157817698,-0.026153004012111673,-0.030104593413514135,-0.025066321948018683,0.04044130711523058,0.05727973127050908,0.016453423689100296
CCL13,,,,,,,,0.014374610815730606,,-0.017063482025761696,,-0.023808420399542025,,,
EFNA3,0.0018359998692748021,0.003928666397035934,0.013273482697654753,0.02172548752718963,0.009209837013371495,-0.029607216328941453,0.00934466489338698,0.016001036561783744,-0.0052851037046305165,0.05384754961720914,-0.03520564408673445,0.056533601774994974,-0.019224723140928802,-0.0277273726432919,0.07967796064507233
DRAXIN,-0.03488964279706466,0.014615410714893229,-0.020062209433736298,-0.04035656168711402,0.05570934889498408,-0.03741501410195486,0.12624431260779043,0.04004958727297754,0.1343294200380877,-0.016568068984926777,-0.026908242300886787,0.0071182562211375006,0.0032508424563125584,0.026277285775038513,0.053450950174772895
RAET1L,-0.012330323260020346,,,,,,,,,,-0.0209448169279178,-0.025786582733275516,,,
NPTX2,0.004034152830523013,0.016788548596444644,-0.04483225536421318,0.06796294922562753,0.020333291678050317,0.04123216985504972,-0.001608867657356422,0.00028813604198825487,0.056162400242326,0.05510467778214573,-0.0166452747767527,-0.016161071966414656,-0.017042112142909106,-0.034093432773881854,0.04356226366011351
FGF11,-0.000730804787940901,-0.053092052201201355,0.04045976442321254,-0.04438122368736884,-0.031961387964783435,-0.02836062072947051,-0.004010459470982565,0.012519062264928856,-0.029388116801676783,-0.04335079018503658,-0.04328925531249851,0.0351931091324071,0.09573032697429056,0.14481012696283485,0.00574296697921654
CD59,-0.004009468722901688,0.015676053624244457,-0.027263876743286727,0.09930693535857714,-0.04016832362917325,0.024034720912065613,0.002032045656865223,-0.05238507266008656,-0.06173916630333425,0.004459434107585236,0.053188725118452504,0.019361409772391577,-0.034896142738009596,-0.036423482850884044,0.028134230085549914
COL9A2,-0.0043574546894558554,0.05461088484561209,0.036348711084600735,0.01973778602840322,0.02563379050235923,0.029087324992179673,0.020479895301562613,0.052733572315230536,0.031050217179421642,0.02008969780216493,0.05976393938555248,0.05959117346470227,-0.0018921020146514189,0.05745178160710094,-0.0018486166555804241
DLL3,0.08664910089883494,-0.06314131029070197,0.015258930944495788,0.04339183771062683,0.02667631045761291,0.017816091242964096,-0.010755208702847704,-0.02224516799910707,-0.0540807951263522,0.0393581607861996,0.059062710676496315,-0.029605006154566224,-0.006014543611235154,0.004084457116199486,0.004615870442586052
FGF5,,,,,,,0.007184706556543859,-0.004827042909830355,,,,,0.0036837282743584325,0.16905750593271332,
LIN7C,-0.018608084825221232,0.03650651628943715,0.026474192377608032,0.03464992588172444,-0.06272092877419823,-0.03497038337119741,0.013551743887452243,-0.045958580776111715,0.037148553577993335,-0.0015788684840627812,0.011709032683305736,0.03199401057779653,-0.029664399557767174,-0.022488114950128965,-0.04821410527770932
GDF7,0.045991071387373114,-0.013864257686057032,-0.02670885650196082,,0.04141871689424964,0.03376476795744587,-0.03690221122588068,,,,0.14567637827863777,-0.017254811072025495,0.07892695484316202,-0.031396797932766674,
PSPN,0.04721974808651148,0.0313584753965713,0.01149419068761617,0.026573091483830944,0.008625468926600342,-0.006093604002424609,0.06689072127339299,-0.004258630801041219,-0.0006530105443988569,-0.029525919806131215,0.04124142525043294,0.012400103774349476,0.039201371272131365,0.05878806068553661,0.08088953468134172
ANGPT1,-0.06353019490492781,0.025123870831293412,0.051654733928342036,-0.008851526854240118,-0.021001792725727074,0.02537342026506008,0.07667937360967741,0.0071685729211671,0.01838645182887099,0.03642775580391647,0.06420335608636007,-0.00811843796821219,-0.032874411760582936,0.0045201204822227364,-0.05257380724473154
PNOC,-0.0002103807616808117,-0.029013570440731447,-0.008047329674641912,0.09513749355964493,0.027269191337700734,0.025355907958443447,-0.009356386597650158,-0.017359783925215498,0.006770903125049429,,-0.019093337848040747,0.050479490083782115,0.04915126347015168,-0.011473047551514548,0.020202040438123254
L1CAM,-0.014795590622349182,-0.04426286547559533,-0.029305088168559704,0.03879884105904072,0.030204539831996405,0.039476093622764295,0.03416728993775334,0.02684949970397191,-0.04224222207922179,-0.054476544354009546,-0.08541666171808306,-0.0274368007592426,0.001195520938807735,-0.09722508851945315,-0.04031823898379721
APOA1,0.00590853716074533,0.08117786777067466,-0.023311561248624473,-0.00161347869562529,0.03341524872871525,-0.018430747276213893,0.033885673212591436,-0.01551731447890144,0.05653545014985086,0.05651705389605557,0.05766670298682614,0.06602136047001328,0.02502943712066539,0.0774262500415764,-0.03970218193462707
PSEN1,0.045260423186114764,0.008391029116102781,0.007225014553060171,0.051427289096866245,0.028608996066390037,0.024804233085542728,0.04010324119854799,0.009100912219824713,-0.03325391569611905,0.010148967591674734,0.04792685755368792,-0.045631137459498074,-0.024370822394760763,0.03100465232157585,0.10115968315247201
CALM2,0.008420515578910158,-0.010535346418736253,0.01289152451726227,0.08695632247239853,0.008751270180657005,0.012950034150381493,0.05769253964805539,-0.0026583961041122656,-0.05266524786164417,0.009671555619186695,0.06647805325686003,0.04156673821952964,-0.0280067261193361,-0.09337447457275538,0.04164146810910529
CLEC2B,-0.03270721765255649,-0.06748484088381412,0.03959770732215361,-0.06350077708153985,0.0066490749875637335,0.055086602924103514,-0.022651257757673054,-0.0026650183013498404,-0.025078687191495554,0.01311476715854649,-0.03206409204711045,0.0017937129425910948,0.13337203570188255,-0.013778362544108821,-0.03746579632425039
NTNG1,-0.004281716888426388,-0.001336816774831809,0.004743913269531521,-0.03592345088412429,0.03966216671967468,0.006696251638220071,0.010850094858745583,-0.0019554467080333962,-0.024886241446162992,-0.03938614456987752,-0.004879285055469872,0.01785795797501519,0.04152130464386981,0.04119376147042005,-0.07332740955988035
LRIG1,0.029398330437316256,-0.012866830671756938,-0.04039373563149204,-0.07616628882376048,-0.0006232018371517072,-0.014590367591253338,0.0008740985735233066,0.05247383488058565,0.048615411389751936,0.040946341927940715,0.07701837733677387,0.03099039127408454,-0.037766665731781564,0.051269714155440446,-0.024730060888836006
CPAMD8,-0.024772894391068872,,-0.017705516974348547,-0.017950628595049683,0.03667441172496604,-0.015699864065347496,-0.04528810874257988,,-0.021107074936141477,,-0.00010357349268898647,,0.044849270096162464,-0.000193532734680812,-0.06133098157064519
GHRL,-0.010413682997983953,-0.01758531357958674,0.009724338824236869,0.006957525644177553,-0.02004614695287598,-0.027527431329664162,-0.022390116664552328,,0.009033851029040526,,,0.02240842015295486,-0.03247222895704007,-0.01962478663197955,
NPY,-0.017261636899210495,-0.032291565228332084,0.0013721999411856606,-0.0011265745155939386,-0.00888952867088423,0.0011349133709818318,0.0398556329189769,,0.008765380023567549,-0.036144507494161454,0.05622809011506418,-0.0033270225227411093,-0.028506905471785873,-0.0804418034950029,-0.07204726944212717
MMP2,0.009742806485748188,0.009365420912542595,-0.006857055996233657,0.0009406562267788681,-0.017528550905518574,0.04814135858372546,0.02339924635248714,0.019399126967480487,0.03493068521582067,-0.005828026545574798,0.04614545469154901,0.04287799190279836,-0.028098125000536833,0.037528079015820955,-0.02062821105739266
LHB,,,-0.015420168159372114,,,,,,,,,,,,
PPY,-0.020791361689838066,,0.016214385577566864,,,-0.011474046441265276,,-0.016057026017788686,,-0.005574117842964822,-0.006118140585954747,0.08816137036958949,-0.002076243572172915,0.26954081039228245,
ALKAL2,-0.02312358441732236,-0.011128338316522574,-0.015196137167349872,,0.02743635023420669,-0.02767724973736345,0.05332763703511775,0.06561360822583542,-0.01933339141048496,0.06921884766180574,0.0006574823498853081,-0.03781781859804301,0.01029040453485747,0.07078905098094691,0.12557132544154428
CSF1,0.04097375697582458,0.008516702577133448,0.04245710331093303,-0.10179997885109775,-0.028594956219405453,-0.011718826155082754,-0.034782412185584866,0.006460727880278118,0.1256574621595452,-0.08528738188215017,0.043641749287570815,0.042481872395629915,0.039821183947263535,0.11065140405065614,0.005615373278023495
SEMA4C,-0.009266569475635474,-0.04049739086498656,-0.023601704761096017,0.023152033160606284,0.019743097634817998,0.044018133572843225,0.09771522071558089,-0.0029051129646362078,0.06655362264490597,-0.05441931167789382,0.032479222980492224,0.021185735485063754,0.025178750390260067,0.03296147608682136,0.05035545557426622
BMP8A,,,,,,,,,,,,,0.14263021027754083,,
ICAM2,-0.010737421005148882,-0.023501017515009937,-0.028559902724714287,-0.049901061357702434,0.030178670906913268,-0.028390705548230363,0.00830928725338071,-0.030863912649138892,-0.03734391104938115,0.10628734865835279,0.01979949763882515,0.07446759275323481,-0.031610024824742296,-0.013771412963696128,0.0201308985401818
SYTL3,-0.033510876254937726,-0.005135608109901885,-0.01002184992341121,-0.04878081882242736,0.05929639325317931,-0.040646508759957053,-0.005550694751422004,0.044522397615957374,0.005680929714612191,0.01143561827082701,0.015319573525981404,-0.01552965514753375,0.000425098595930998,0.014522189125341528,
IL1A,-0.03138356204513027,-0.02220508902472808,-0.018256880793542728,0.016634076413013534,0.026940827922279562,-0.04501193887534095,-0.04951998241010025,,0.010282436379291368,-0.0032681582495178376,-0.01169376564878758,-0.0005758655236547059,0.009391992130013342,0.0224665990856269,-0.0052617695793060505
HLA-G,-0.018973423238264134,,-0.016286681561033006,,-0.0145482484985698,,,,,-0.011447386323533907,-0.00977247542518345,-0.018693384029677285,,,
PGF,-0.02872640945904433,-0.015284042712466602,0.04238905990164703,0.04277318665577318,0.06373005948818417,-0.005676904598918696,-0.053396670548866085,0.007451680192470525,0.04203413286465425,0.04407067182605573,0.043337729145714016,-0.029991510014275094,-0.017268264856656886,0.021007976463783922,0.05855871486657646
LGALS8,0.01874689744286726,0.05258595627824825,0.02980488465628262,-0.013359627697303608,0.018394856323474026,-0.04565928512621138,-0.0022477951181649994,0.03332644112983594,-0.05477844816298898,-0.008857757849216342,0.06734057445331385,0.03370987658849024,-0.01337797725470191,-0.04236631635435522,0.039286514335771835
DKK3,0.0432842117237624,0.04047765961118681,0.015176874107374328,0.05526399445713892,-0.014668967580709059,0.0030089982648832713,0.08059536252203935,-0.012099634930899989,-0.030086112424422252,0.0923090908389478,0.05869104966432075,0.034673048055268524,-0.034309578966259316,-0.1260285084591865,-0.02023340632020042
COL16A1,0.02165932270304169,0.049524349228979705,-0.04250840626604827,-0.023304688225067934,0.029857844855173687,-0.007919050512793546,0.09224113933665387,0.014958857943110661,0.05255012353652088,0.019478531701292965,0.008998768871186665,-0.02622562269593004,-0.007601688087753818,0.0910499850956956,0.13476645506483848
TPH1,0.08512950468460563,,-0.029637554439555087,0.0036880518475398,0.009036007807367524,-0.026537061716053516,,,0.08417743521501539,-0.041343414070184985,0.04078666134465231,-0.012840386028022286,0.002939174064341223,0.06681769190453912,-0.037968353010332065
