,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.06575220454394687,,,,,,,,,-0.024374734550190888,,-0.03282829833529553,
BMP1,0.044792477233340955,-0.03622481047255123,0.0007978852993179924,0.02737191017262945,0.0004085533912942998,0.14723887959427018,0.15107409255628812,0.004567653898075578,0.0023551760302733837,0.07280482548322577,0.12835063659143076,-0.0503564463340114,0.15043486138273635,0.05630609837559166,0.0005534016998071648,0.029093135962604388,-0.031169925173207044,0.0289561763823004,0.07259564070092563
NDP,-0.043078328575147,0.0057083282076615316,0.08980494005983726,-0.003115158043829841,-0.026049170053980285,0.023002801010152608,0.05280313051860852,0.044229631617084555,0.003269282727156339,0.08103498693661519,-0.014915897321944831,0.057073420832732244,0.035526896707804394,-0.023436865967893645,0.030318221344058004,0.043727160064834764,-0.037470703045075444,0.07698345015262542,0.07790259997952712
TNFSF18,0.04343445882230144,-0.02454885416645087,,,,0.05219190519605326,0.12656538508567958,-0.00209499270099836,,,,0.016200653492022682,,,,-0.02513723350228123,,0.01698889501342007,0.08653699748303155
IL36G,,,,,,,,,,0.0015446186149345755,,,,,,,,,
RTN4,0.05359553834129346,-0.006226886286847044,-0.0012381524393948633,-0.07064569639838386,0.037967990284934146,-0.16588519357534273,-0.17848712590491847,-0.07189703757253028,0.020563520317457104,-0.039006815748788747,0.08823841664322096,0.0759994020325077,-0.03549641869585864,0.07388281435572192,-0.02347839057674968,-0.0047098985188890295,0.09625275348170388,-0.03924248105546399,-0.06271728798619453
HEBP1,0.032133679012297245,-0.0030866475216114746,0.008893388197900202,0.003448183949734167,0.0007917507921647813,0.022285024329960965,0.03532583470346884,0.037699596149095016,0.06102083031767497,0.04057401304068457,0.01367316161995295,-0.029104974452337586,0.029279757300589192,0.028291900345788372,0.0673238098406384,-0.005241913962012562,-0.029896543938026834,0.09835138116152059,0.04572535603269483
WNT7B,0.000372199924787546,-0.01524898722424676,-0.03769853275656532,0.03802526516583265,0.012247769183537805,0.03196200793206563,-0.07799530885769726,-0.050416768035624594,-0.012332311526894398,-0.027638901988607332,-0.009664395642344444,,0.0053567623402568975,0.049303517760223924,-0.029921317203240778,0.11001584650943617,0.0651311016435544,0.012828044961072559,0.11265504803432497
PTMA,0.014854160916502466,-0.006562604882804924,0.09058132097187765,-0.03876174152266393,-0.005531118028580268,0.21111240472281115,-0.10057565655026533,-0.014047921745967962,0.03108893016047745,0.12128944859323086,-0.06373155860073049,-0.07136690640278116,-0.07656019495264378,-0.03774878072042501,-0.00890915684391493,-0.01210453609588739,0.03522031765678994,-0.04429271861531687,-0.11264161889389032
FASLG,,,,,,,,,,,,,,,,,,-0.028471971946666,
CEACAM1,-0.018073286509159833,-0.011702680529786727,,-0.0252116133986938,0.007927736555694122,,0.03213706431336402,-0.007898605371356967,,,-0.022715725213021537,0.033710851227738,-0.015288403693635329,-0.037494413160122364,-0.0031902989549493724,-0.022530100791435408,-0.025198506699437448,-0.018437783921257073,
PDAP1,0.06131757294195451,-0.02390487300106114,0.07417258978823958,0.023901384996172358,-0.031074971258211036,0.10812370027691878,0.1657946913810348,-0.02385250200740981,-0.03347281782185798,0.05063986402642453,0.1266034393435887,0.09386767720691089,0.048316865875373025,0.004752287863875731,-0.025525072665083946,-0.03250461670586747,-0.001974506914975872,0.030618618364726187,-0.04525242632177711
