,UKF248,ZH1007nec,ZH916T1
IGFL3,,,-0.014974387591268653
BMP1,0.05638788964095963,0.07322030448324647,0.0132796246020017
NDP,0.007260212922616896,0.032981363040230034,0.015303078545640926
TNFSF18,-0.02820200075204371,,0.11087853250385553
RTN4,-0.026152555967775316,-0.11187314952348394,0.0377173440147116
HEBP1,0.022776222678885225,-0.03418698057040964,0.040497094100968835
WNT7B,-0.001107995659271489,-0.04548497098660276,-0.004100215367791571
PTMA,0.007246261282653252,0.016613195524136173,-0.022841106874168904
FASLG,,,-0.012987281249321157
CEACAM1,0.05666904062991589,-0.048310107034186804,0.050989931462437
PDAP1,0.07772040032866254,-0.013787085900426132,0.0518189725419026
QDPR,-0.025603549002795413,-0.03580769610952523,-0.020631371264196566
POMC,0.03803099906280914,-0.05038771264858362,0.016952201756879618
CCL18,-0.022399655158371376,0.06826921256848913,
CCL17,,,-0.011771511726028874
VEGFD,0.055896026459357456,0.10937507996621527,
TNFSF13,-0.016903503950877228,,-0.01918069582940239
WNT5A,0.05936607553298535,0.013817576249192996,0.06644837394465274
CXCL8,-0.038406724856037244,0.042183110842319654,0.045773690504211546
GRN,0.11060636553499459,0.029901893467247573,0.04248308054360883
MIA,0.051426100967403354,-0.004444055595162009,-0.03694968974399778
COL4A4,0.02631626480957195,,0.09690286799392724
TAC1,-0.013202712615016928,,0.09331783043884012
RARRES2,0.0035496650714285,0.019878617909377717,0.05283633737458054
FGF7,,-0.023013435166807927,0.061786552211847104
HBEGF,0.005197646238566849,0.034419815804399734,0.02536652076876907
CSF3,,,0.11884772797991708
PI3,-0.0093189413740343,-0.06630802016311596,-0.02692714474651589
PCSK1N,0.053680339584920064,0.009740165993549967,-0.02457050633700372
NTS,,,-0.018353210680100332
SFRP1,0.00401239189233747,-0.012481661568458948,0.14491506906055354
MICA,0.04368862591927705,-0.03483357648761728,0.038361002737229415
TG,-0.03527402271617832,0.1341079445797799,-0.0241698564431622
ADA,0.012179629307861884,0.12418785406296974,0.02915484984364722
LAMC3,0.07055056761624309,0.030319739879267248,0.0038331530815895495
CCL7,-0.014248072953533768,,-0.012987276631198964
NGF,0.0039408276109880675,,-0.0046223043378500455
TNFSF15,,,0.07967739069870053
HMGB1,0.05660544784222845,0.039929202935957045,-0.03152993150227959
ITGB3BP,-0.0003575348793757715,-0.004308183774336942,-0.034585036504879575
AANAT,-0.004189204898355333,0.06757701613561225,-0.01374108027353286
RELN,-0.027860544451186405,,
IL15,-0.003540935677789096,0.07467533613905954,0.009100304710958925
UTS2,,-0.07166725354928426,
BSG,0.007753987988428162,-0.06930558260181514,0.03570021135979712
ADAMTS3,0.04097188755959437,-0.09311980197958758,0.02919901346354678
CD34,0.03489594676644014,0.02192316851368472,0.0113998505712575
PLAT,0.07856833453125434,0.05989035426896089,0.014305945266430252
LTA,,,-0.01849342321767791
CKLF,0.03727143153378893,0.10641156248347534,-0.01966926383695495
CD24,-0.007218935938362163,-0.04264868763097955,-0.03733933065171038
HSP90AA1,-0.03930306730294616,0.03221486595020283,-0.01716853346672807
BMP4,0.0873969744067336,-0.042635791122765776,-0.02508500302736422
SCGB3A1,-0.014248071528745508,-0.04666803511195706,0.02161228799595963
IGFBP4,0.10141329027980707,0.03959420790444843,0.06401083672061696
RSPO4,,,0.08132863664461827
LEFTY2,0.020066244104710283,0.007600576992069174,-0.004869211286480147
PF4,-0.01478008706104594,,0.06931166477800595
ANGPTL2,0.09908258706550455,0.0018583979340877554,0.012007390199833927
LRIG2,-0.014046654774842834,-0.06601610921407966,0.04428818720465917
ICOSLG,0.05234125986446682,-0.011565416563391691,0.03160615832348696
WIF1,-0.026594367661483514,,
NPPC,-0.03497307444353837,0.07960090318168526,
LYZ,0.07670957535910665,0.0011854316163505715,0.020223390831323546
EREG,,,-0.012332694405280412
SPTAN1,-0.05826283866658635,-0.019116325776410252,-0.018089139519609592
LIPC,-0.0180947114316273,-0.013946968497491118,0.06649992778776606
COL8A1,0.05717036695745755,-0.06518646228798382,0.04599289110439762
GSTM2,0.04432512271857252,-0.021071120215637628,0.08843704606891072
IL4,,-0.040179833239424964,
SPX,-0.02926533697903637,,-0.039259396624841375
MFGE8,0.029631138393398853,0.05868148285565526,0.017296956971092955
TGFA,0.07819061678519003,-0.04531684702563126,0.07347073167106458
SLIT2,0.08296537238459553,-0.05161461897040944,0.07842494410223123
PLTP,0.0502067514473042,-0.07278856470623864,-0.0013581004115467937
APOD,0.012174398942097089,0.029822319665320497,0.03892972239168045
B2M,0.10746309480594626,0.0533071472785971,-0.01392912116117638
OMG,0.0062167492716506114,-0.06826071742999498,-0.06525726098260139
CXCL3,0.0016277851184386138,0.037252064907701624,-0.05285762351677067
CXCL10,0.042989239838013164,0.10197614360867584,0.00587840943471898
RSPO3,0.015854266866644724,,-0.01317954624263779
CORT,-0.006348509311108083,,
NCAN,-0.01041469505510339,-0.011142702883528139,-0.05112075824758313
PRG4,-0.021427400138654122,,0.047155795589949895
ZG16B,-0.0025378422220475334,,-0.016433475783368526
TGM2,0.07257168056182398,-0.09742684106328106,0.015461326192062816
VEGFC,-0.027206347295052016,-0.02185230599258323,0.13852835661000595
WNT6,-0.02298895072842675,-0.050950760518341125,-0.019846799470205866
NRG4,-0.013122975404929689,,-0.013179547719750483
PMCH,-0.015124935379267056,,-0.013687275347361041
COL9A1,0.006881069807452175,0.0250459721012009,-0.028729050690649034
GDF11,0.05170907454048295,0.09071001261801855,0.025531730931969428
RAET1E,,,-0.014457870205353747
SORBS1,0.0018174233670351567,-0.09452998824648061,-0.038773895547799093
DLL1,-0.04117840629918032,0.06354738618303048,-0.004905376842925394
TLN1,0.022452593649627324,-0.04661691186894205,0.04975372659097956
COL2A1,-0.02111831999865671,,0.07037133405322303
SHH,,-0.06510500007240694,-0.028472887614465592
PON2,0.01755892896148478,-0.06779966612206699,-0.03599197537629166
ICAM5,-0.02932888556023535,,0.016936125116576696
HPX,0.03278951312672493,0.024052023470258848,-0.0026414548104369755
SFRP2,-0.01894284906772335,-0.04017985688864318,0.11284526237718367
CD70,0.08446219439500713,,0.10344887137759852
HP,0.034228510663081094,-0.06813369665972052,0.23294181507937645
CXCL2,0.0074092681137817,0.06291739373367196,0.05644893320389058
NPPB,-0.018381391266148,,-0.013369183352552385
CCK,-0.05330817434086625,,-0.017343439891596014
SEMA6A,-0.011670338433879403,-0.06611327523249196,0.009958346260971087
IRAK4,0.05252025639753057,0.0357450970758559,-0.01941056713784787
GSTP1,0.04884774681168734,-0.08592526302161932,0.010313361304225674
VCAM1,-0.00038970891337945145,-0.040554397407819485,0.0013877618015577732
NXPH3,0.03525932005745558,0.039884195576394096,-0.02204514203267289
MTMR4,-0.02835651519696067,0.0074534789610411,-0.003185775452327192
LAMC2,-0.014427470127488984,,-0.025472394111345924
IL10,-0.03048365855151797,0.07820640025621359,-0.029609321367444708
SEMA4D,0.02505816075187365,-0.0659153882408936,-0.01469434037213927
TRH,0.059314534892267165,-0.034752952798132515,-0.014974381912001426
SEMA6D,-0.051980755259328104,-0.029157950616180765,-0.03305437050454823
CEL,,-0.006750020067365834,0.03491713497458975
PDCD1LG2,0.06735343458925552,-0.08696688230569255,0.02037274305125092
SPINT1,0.020335822267351037,-0.05408855474475756,-0.020192214651593522
CTHRC1,0.08575361645638538,-0.024143248354659096,0.05107341981521512
PODXL,0.10225094656279993,0.10469685802951778,-0.02139929641633135
JAM3,0.05104287003766821,0.0041910877956303026,-0.011495116424986273
TGFB2,0.04295692685333574,0.004241500830632504,-0.025510381994957903
COL18A1,0.08757809846941128,-0.002031516467677939,0.020183946748291486
NODAL,0.1326363169318611,0.027689413644462535,-0.02049380340918932
INHBB,-0.02994369602824147,-0.0009231701677701495,0.015054764725160293
LCN1,0.10138021557614396,,0.0384116050093491
ARF4,0.00684783737374915,0.13134333792322134,-0.022118735266236443
CXCL14,-0.004220036709940872,-0.09670945084245142,0.04015615313956437
LIF,0.01210244383496822,-0.08649964168226346,0.027023064943732942
IL17B,,0.08215133389304702,-0.02557849386888498
MMP1,0.11739584671131353,-0.04678283033002161,0.025727770346216827
MATN1,0.051693956914077466,,0.028571858917633797
ADAM28,0.017560123382612196,-0.02997444056989259,0.05429552934183652
TCN2,0.04904871388434037,0.04202168242003222,0.03686826382401387
THPO,0.07329749009220911,-0.028373635051337075,0.001025123906102921
CUBN,0.10353572414160736,-0.00196583089325422,-0.0026485400978747595
TIMP3,-0.049083595224308704,-0.043173219377242264,0.042037174889638665
PIGF,0.022642625496588714,0.08801486285539016,0.04408135931557486
CRH,0.002867158706730691,,0.014354775690745862
BDNF,0.022512976247770326,-0.02514714039828926,0.05064699646973058
CCL5,0.05517408410542717,-0.04762024196468672,0.012885751970802587
GAD1,-0.020500654117830492,0.06225855020300109,-0.049022120564114625
