,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.004666009505353437,0.04375800297257267,0.04214729383118349,-0.005816021870103289,0.13211480655777186,0.0009387553039794021,-0.07215600573364729,-0.05186176498514537,-0.0024925332344295577
NDP,0.002544813554625373,-0.0014801581660469725,-0.016095022177853514,0.039117865822432346,-0.05930462319610032,0.028698392223114204,-0.024971899796536138,0.06842314524674971,0.06414302119467208
TNFSF18,0.06507905555793334,0.04412954655503551,,,0.0007562157948146669,-0.011245538334954812,,,
RTN4,0.05433205905896791,-0.050746560133795006,0.048396464614896384,-0.016710769925099397,-0.26985558186987574,0.02990713384006116,0.004178911876454543,-0.05193907258391538,0.05564587907417668
HEBP1,-0.0013241480046282395,0.002320877810372957,0.0007903862643964925,0.03947697916690628,0.11329289847371359,0.03343334042923119,0.028424994758002742,0.07467417291166561,0.062407897923403205
WNT7B,-0.02615250424241596,0.06929658916282531,0.016503210009996452,-0.014843861460336612,-0.025422826434237072,-0.03223428881625524,0.011167019023170596,0.11174178809442399,0.004643898070730591
PTMA,0.012142614788355396,0.05007705376977578,0.06581392873555372,0.004340960049171499,0.37043670731830086,-0.004579865053382105,0.002288373023791604,-0.05259057518965038,0.021992570470390233
CEACAM1,-0.01874306375516329,-0.019277429133122116,,0.008435484807601543,,-0.01768655273088342,-0.003734072093755827,-0.009689323902222395,0.022590101594419622
PDAP1,0.047542838623166696,-0.05795885194787935,0.014736227900078211,0.0006870439196165953,0.10248231464300561,-0.005681463205843325,-0.036399241417634794,-0.11093195692709941,0.05197343583755515
QDPR,-0.041230753591364806,-0.07889980148045272,0.02392364223553642,0.05429358881478053,-0.06504010805879556,-0.01717856582083657,0.1348201491801725,0.11043852974752902,0.010109295504428214
POMC,0.005711989495866894,0.0038236307287862334,,-0.0011599945312725482,-0.003439471950012905,-0.013048433407657545,0.034097535047474634,0.03543362535268981,-0.00828570150131486
CCL18,-0.023389572646298724,,,,,,0.039038036235714876,-0.04640731297985691,-0.035037340806579956
CCL17,,,,,,-0.01402537574275157,-0.03269214366456592,0.0335148296996107,
VEGFD,-0.008666863982177638,-0.027611049614810104,,-0.0226316680796731,,0.058286282932485806,,0.0721426133897076,
TNFSF13,-0.01765052769074801,,,,0.01402877490261677,,0.06887245721863124,0.08462965758613125,0.06667740260313616
