,UKF243,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk
MMP2,0.03084139937187294,-0.0815296941907923,0.0052806452924459065,0.0293804865138988,0.009048600477135443,-0.03646926435584945,-0.0023130201997980265,-0.038542698569801734
LHB,,,0.005674697748060322,,,,,
PPY,,,0.03983377338001373,,-0.015409865088086639,,,0.010180882435551583
ALKAL2,-0.001950888380991377,,-0.021400669275397844,-0.014337200748360411,-0.013081877009271263,0.01372541823742478,,-0.022411535239086972
CSF1,0.09824177622500725,-0.01729751523795613,-0.03173173863270711,0.05001461141235452,0.0235775856933509,-0.0544373237311425,0.044324207091856554,-0.04188426182345856
SEMA4C,0.011210365196326011,0.05273557799945454,-0.026867534345968377,0.029502774213295765,0.05122119148985921,-0.06090728860613413,0.055212572429145755,0.02660660260876046
ICAM2,-0.0325621709177964,0.038496639055247195,-0.02199642960272252,0.011832719416091406,-0.04600133704267167,-0.015002940077020186,0.006341910126033181,0.01815871834653545
SYTL3,0.09327461754976034,0.04664807046793479,0.027115675759275697,0.08604637321489643,-0.008864386179238458,0.005023821661239903,-0.03617795340744307,-0.041277706940144945
IL1A,0.03073107961651216,-0.003414896277014089,-0.009372808818099812,0.022186037057335642,0.001611710291117101,-0.021644672356394588,0.04544482788304798,-0.012212105122616113
HLA-G,0.009678025838081984,,-0.02293647930674557,,,,-0.005868981179994166,-0.03144567738186038
PGF,0.10562845508225834,0.125004360895764,-0.06577656262456838,0.07867233914015002,-0.009782984059826704,0.009588600354062018,0.049169189072376454,0.07514714620673843
LGALS8,0.024267460208442036,0.041249419450118216,0.008025415599987134,0.044876245969819414,0.04810794125128069,-0.042050307432079694,-0.025725058364556578,0.027297149316680286
DKK3,-0.07431903815599851,-0.04362159276725729,-0.008112774855064822,0.0037825208530122903,-0.043021475104135544,0.0017875317148846777,-0.053717585629055695,-0.065294681291427
COL16A1,-0.03103141976167687,-0.05049944057427462,-0.03481129194600442,0.040179580806683046,0.003782879701945934,0.014566969233068529,-0.0031857292319194424,-0.04656065687387378
TPH1,0.020813450899911053,-0.024505311144481456,-1.8219942964707846e-05,0.03685124406051373,-0.00307609326624081,0.08770198170552833,-0.04645914105758178,-0.007234782463985293
TNC,0.012483361083751502,0.02309631802207895,0.07833376564345894,0.06616218830055819,0.025792020937918086,-0.02201793354906882,0.05842565453222048,-0.09564903830577208
TNFSF9,-0.03563485855870134,-0.02728978067500163,-0.029427488807351,-0.03393236608204245,-0.035887905079382804,-0.02299393105447076,-0.02562458557053072,0.01623928262149378
C4A,,,-0.025745781303739227,,-0.018267622123037053,-0.011913410743568886,,-0.015871247984719266
CNTN2,-0.020456246683023992,0.005639697568802365,-0.01822236842461202,-0.008399483993522732,-0.022355497546037332,-0.033494029015098244,-0.05659837419494626,0.007740526017509218
F7,,,,-0.012644881446918898,,,,0.02420148760558129
LUM,-0.03012530243373172,0.0034764210058031886,-0.022358395167904253,0.027776604395562572,0.018746304012821714,-0.03827483045260213,-0.031789218905157506,0.051454848381882974
BTC,,,-0.009674749415887078,,,,-0.07429777111052212,0.04492535900684067
APOC1,-0.008121867497809986,-0.03434347591033235,0.0035412567285407048,0.08539753447214474,0.00848311544417618,-0.004599932833615846,0.05323490174591501,0.11221297578405626
PKM,0.017650307860209227,0.08405508008858184,0.04877009021714391,0.03413623529275904,-0.03608407738565204,0.03018537421223069,0.06329703861324425,-0.07319958699871627
TNF,-0.04500718662540391,,0.009947928717764802,-0.018557932548443293,-0.0010808697849794759,-0.015557429983805994,0.02687709338103738,-0.01404167308733808
GNAS,-0.10177850067801641,0.02344584613358711,-0.049295179070432335,-0.04742155528659573,0.015157358868284052,0.060310768351335454,0.06451198462485869,-0.058970360170318356
BMP8B,0.034294326303583665,-0.06175430291214561,-0.024699897278521076,-0.04021127420845485,-0.02901373293519461,-0.04185650410468544,0.00826720542854014,-0.008687869793614376
LIPH,0.01883463116608582,0.09867456977934254,-0.023326861887314292,,-0.014728697187056206,,,-0.014255841177814038
CCL28,0.10354106073314047,,,,0.12704345821828225,-0.010747945333336374,,
PTPN11,-0.01248356869431781,0.01789470781311435,0.008461350270684134,0.02886798609630185,0.034856597354281975,0.027555793159903773,0.021787814757365763,0.040408986179740376
ADAM12,0.043118081300163306,-0.02340337834583024,-0.02796727987138879,0.06764269144400652,0.036694746459590324,-0.04622882009295792,0.05299749034341619,0.03457426739060945
EPO,0.1379880451220555,,0.03146724584546606,,-0.015409865760730291,-0.01355278458606706,0.021281439749672414,-0.015482207595165604
EDN3,-0.0262026516948696,0.028866600186288626,0.057349149498442636,0.0480107342212232,-0.02388453191706014,-0.01369262915339007,,0.026644059954159704
CCL22,,,,,-0.003500599343819313,,,-0.01752252440249076
CCL2,-0.012721333876824066,0.0279084305376528,-0.048631660090284044,0.017434863803089708,-0.007132426399246462,-0.03401177774923351,0.07265035649888792,-0.03431318793097939
DSCAM,0.02434511148637227,-0.04432328261083512,-0.00043796559508610643,0.025987281690857376,-0.00789487621375844,-0.028360249893950314,0.03567400751257229,-0.034229063368505
ANG,0.03348817555464123,0.09483354754906854,0.08850875420260709,0.08125336816422611,-0.020401862934013033,-0.016118096716963102,0.0665533497192092,-0.049142585458926295
FBLN2,0.08381923258865674,-0.024113129321161983,-0.010508396482889766,-0.0033599704120715595,0.002536709629183111,0.00015487527905277233,,0.037417721959857445
VTN,0.06943259898469308,0.005288329118627685,-0.022600809697218244,-0.02131514469173472,-0.025316678884901724,-0.011261548025604307,0.028825383324166932,0.007095857417962556
VEGFA,0.07165415947393763,0.02909261022814751,0.11115438190157331,0.055718902792531166,-0.008087606062910374,0.07244025412364802,0.050304150237679104,-0.08322305362974537
F10,,,,0.0746909908318999,3.7460537610006355e-05,,0.0011116261903253734,
SERPINA1,0.055806627930128194,-0.0007375702205053969,-0.010739958076147745,0.07624460052625892,0.026727840228722252,-0.0009202843155202358,-0.03638292917755361,-0.036927580220313505
VWF,-0.037682836023696355,-0.02809307682942261,-0.09144216182047939,0.032878994830327135,0.01393668639145279,-0.06461674798080604,0.015158032613577847,0.03614494396918871
GDNF,,-0.03130564894444786,0.004993569889526544,,,-0.013552783530619665,0.032528813777086225,-0.039032557910635104
VASP,-0.0026771722001688175,0.045721024044525785,-0.041308079644447375,0.07676107702873078,0.060484299942698376,-0.025431555991259173,0.04076919962556173,0.013128036111273344
ADAM15,0.038326691768132734,0.02195114547210157,-0.01672386685168809,0.02982234146785778,0.0158154410527878,0.03297423100748465,0.04665034913196419,0.012865896668807641
WNT2,-0.022076399013076453,-0.03817828682811468,,-0.03245747891841317,,-0.01268339601752422,,-0.01920414155050654
CALCB,-0.023106330109314475,0.12529187695836375,,-0.013977896696100181,,,,-0.01680713638954201
OLFM2,-0.10333762839951917,0.06818858423492805,-0.07094476297465976,-0.023444292427212392,0.026002983996108966,0.014487286704523988,0.0003048446343023008,-0.01854521182576507
MFAP2,-0.029623433016310364,,0.02500124572317827,0.010307863508433664,-0.025720423447031494,-0.03172266648075824,0.046442310412670315,0.029478444569122627
HLA-C,-0.010988104752165412,-0.01829293574554792,-0.026209330431843706,0.06306800216600691,-0.025658553074854738,0.04352106845744552,0.043303934880947394,-0.07932022929218231
THBS1,0.01704968319471717,0.058636491821085816,-0.03007473302855746,0.011498226368040529,0.008228149497132794,-0.008795134294916745,-0.03610315785997869,-0.11086984540599894
HSPA4,-0.028029464527977513,-0.02446230045920665,-0.005450315719772237,0.03981001141814333,0.04218709252054891,-0.020493224657705984,-0.049066944644633015,0.029560916729138333
LMAN1,0.04483785865155835,0.03924076271576784,0.0604159302611474,0.04904459735994942,0.015224745776173559,0.02184266962677314,-0.06203739718009178,-0.06887773001399188
LYPD3,,-0.024113151336538588,0.05995250302039656,-0.02168368100719825,-0.02157505155532823,,0.13358300142075763,-0.018255119353663616
APOE,-0.009952089269807968,-0.03869865722973094,-0.04244101723799901,0.05583517244832389,-0.01891461936014494,-0.06594629870204402,0.12782079138911182,0.030843925394130823
SOSTDC1,-0.027957768947958397,,,0.0012070799562676523,0.01697396631436252,-0.003625529948350055,,-0.0022677903433536914
ANXA1,0.057993053054572426,0.07221258004854077,-0.03339506278176201,0.0649879127172984,0.022411597541782274,0.015613229072955702,0.05751474710774313,0.020671706191612946
WNT2B,0.0006296401310872245,-0.02411315579912228,0.01954196817454178,0.04511184702414462,0.019782149902253295,-0.022192619391730457,-0.01749914683360036,0.02610506875349502
AMH,0.01970460623772386,-0.0717893902851956,0.06008761399580052,0.09141531827096928,0.06624955498221259,-0.0031410936770594703,-0.020755410096911567,0.03983440010237751
GDF10,-0.021544807484897368,,,-0.02252321673155777,-0.02075269356846787,-0.026073771473601334,0.004056856993408501,-0.023873655241279965
EFNB3,0.05470440480429111,-0.0379879637029015,-0.03677316230199571,-0.015359168499013883,0.015924870533736632,0.03154577480734668,-0.008878298618615534,-0.04626295986662483
LTB,-0.026202645954281425,,0.0033302748473097513,0.07592115457896814,0.016781744137071116,-0.025189895165889837,-0.08513780763869122,-0.008459542345514662
ANGPT2,0.01604328302057144,0.024937647696999743,-0.059377114464723574,0.0843308938770056,0.0005644138017135155,-0.05634238966213039,-0.02280452961698146,0.049538987993334206
ADAM17,0.041283869471492166,0.047934693435236944,0.010415024066886403,0.04841201223911084,0.04476511211555364,-0.06034731818627851,-0.06261338131370077,-0.057267579539183114
LRPAP1,0.020386591792269204,-0.015609339855732937,-0.05823531842278583,0.04530409702863368,-0.013979033831099176,0.04207810212203379,0.11892123932377267,-0.02538759428911362
NID1,-0.047383743928487515,-0.01738499313974467,-0.07671131230296366,0.051329443299859376,-0.05098471427792148,-0.05552701242169427,-0.1256600253907409,0.02497075987427357
MST1,-0.02063817889915843,0.009820623375188365,0.014184204259175973,0.032967684800745765,0.02770843556232345,0.03322688063428144,-0.0013544922011980505,-0.031081043866919886
IL13,,,,0.03910205238922552,,-0.015894842164626572,,
DCN,-0.04467580026023916,-0.03022436314126716,-0.07107380304020086,0.042394460834201154,-0.02527622110071426,-0.040495236868139495,-0.014459584049763496,0.08000598504531638
IGFL2,,,,,-0.0032437404893038346,,,
COL7A1,0.04666639969245807,0.03452080799723916,0.04613504507532119,0.05134969574538263,-0.0028374094903091704,-0.03665756682877219,0.08295098835076338,-0.04338507339408225
CALR,0.03496681632446043,-0.09522330155414255,0.03892470139331569,0.051626443147043476,-0.0010498721663162718,0.047526404654794185,-0.0414331484629727,-0.009287520541351721
PIGA,0.004819304636497601,-0.029856937640912764,0.03000840160733612,-0.038491309899081776,0.0245618166448134,-0.016272566850877287,-0.09093079287675962,-0.0015914932157370147
CD200,-0.020129639526820942,-0.02308100407604905,-0.03743673744851832,-0.04709613514523756,-0.02050282091412,-0.02887485526212871,-0.03334375026206402,-0.04612793439420027
GRP,,,,,0.022201081953875663,-0.013692631214232894,,
CDH1,,,0.04467597532105914,0.03477378539333705,0.07667711324729864,0.04217024576534858,-0.04906955621801022,-0.02301349283103313
LPL,-0.012325346894512161,0.026081715308336164,-0.036456309140678204,0.03560662903215159,-0.020585604015188892,0.0007687213198868733,0.02277889773702109,0.01935669795667435
SEMA5A,-0.04252218369386,-0.061339605969396395,-0.00821874843051272,0.06866244331610831,-0.018296292831377518,-0.02772463817051164,-0.02312764133340094,-0.010691873611274978
SEMA7A,0.0004481702816707016,-0.002030115124750736,-0.006266883975274842,-0.043110264567116835,-0.0028956300453314415,-0.05201592384818063,-0.02968112973150647,0.024261331928288457
SEMA4G,-0.040452391337517275,0.03153554308046158,0.043613205491580265,0.015855103706243844,-0.02619172479236533,-0.015994206031433787,0.029273154559753843,-0.018451130073873234
SEMA3B,-0.022457653066265865,-0.03733487545341936,0.04430969919615319,0.021611944541453886,0.02002741478301069,-0.04084718955451221,0.041779431360607126,-0.02435616231674299
RPH3A,-0.055770067675364715,-0.034358488684401015,-0.02862259437874513,-0.015269513904178796,0.009062451977970969,0.01508466816096302,,-0.023715477066799065
JAG2,-0.0450313675071761,-0.04890579087188367,-0.04664842467749746,0.0063389185673997294,-0.050883993359728236,-0.03288134278952908,0.1186437277532676,-0.018490959305601743
CGN,-0.0136310396035741,-0.05419750139280464,0.01964577747780285,0.02724540710727451,-0.020293379902731556,0.04467905279068199,0.0685737122298537,-0.021314202311691663
GDF15,0.04468075751823293,-0.0028800201421546475,0.0430871841543014,0.08887793442024118,0.013121829967936708,-0.009357023354082436,0.013678708635797237,-0.05711505978089862
SEMA4F,0.05513178809947322,0.033193689639054044,-0.001079548086124561,0.026742199975748508,-0.05224642306968356,0.0188235004476242,0.0793350833603174,-0.007928945483110255
NXPH1,-0.04506471918750653,-0.057768207110248576,-0.026027623614280886,0.057844174143738596,0.0009092619079416057,0.009511761769234291,0.03095802702131164,0.022544631284838856
ARF1,-0.06873395529324702,0.009731849358807958,0.05484864784455106,0.0012222309136465971,-0.029364477087851462,-0.030280253384174154,-0.09149611342212859,0.013389314514104089
EBI3,-0.044619697377244284,-0.032707107339601214,-0.056152345037746444,-0.018599745455848554,0.0367484454744879,-0.025914842612854018,-0.025821173775112116,0.027721975810191188
TIMP1,-0.06370251811140637,0.08682525617603039,-0.031157591077824648,0.0607438677586039,-0.014987963926542731,-0.02947460754202071,-0.029108185287630203,-0.019827043475860878
SEMA3C,0.06229797851405025,-0.06553212962831961,0.0314153403895535,0.02402203788670315,-0.005779219259776735,-0.029992613021566018,0.06963870550545213,-0.010931778159819034
GAS6,-0.012648253037215253,-0.007369418619822544,0.03740443025763787,0.03649889169779814,-0.01508044384528249,0.060573831402570805,-0.001752436153790733,-0.032480604314837506
MEPE,-0.022337911446226683,0.017042275283186935,-0.006916105207474917,-0.02228612425157976,0.0583643375035475,-0.025108310837003593,,-0.026793714503013166
SERPINE1,0.0321270930479268,0.03268639336056826,0.0690981121510724,0.010040132657706312,0.003557232585844911,-0.0038825228257990275,0.01598737094010547,-0.01284276387731675
RSPO2,-0.04491667860744956,0.041068200153207904,0.015023986220495614,0.005112096310048647,-0.02833719933675823,-0.02968884913415672,,0.018277944981936738
SHBG,-0.030822762661040122,,0.011527311644695254,-0.03000838563562795,-0.012457403603652432,-0.010921716063977271,-0.06231383797759672,-0.0036180983635606696
LGALS3BP,-0.03337183666414854,-0.02416251440210021,-0.03801124278610955,0.04624936311602281,0.01282056004819692,0.010124825188135131,0.07212762349147746,-0.05553321929471151
LAMB1,-0.008328880999816587,0.015470030327638074,0.0543935795239325,0.053465360354979355,4.3844074395104954e-05,-0.02620511488346052,0.07619931207213942,-0.06227273436397874
SPTBN2,0.015206087580624299,-0.0058284601325116455,-0.015054708485246657,0.025551623191300582,0.019864660334783214,-0.06566112986589938,0.0717388411353346,-0.022113331729576535
COL1A2,-0.029779484602901304,-0.021811530151198917,-0.05138574190254239,0.05502958793134871,0.026089014300855008,-0.03913456618407122,0.0020698008191202292,0.0232210693749006
DEFB1,,,,,-0.016275377185333173,,,
CEACAM16,,,,,,-0.019825388451374014,,
SCT,,,,,0.02209243156003636,,,
WNT11,,,0.04919693680639163,-0.013794950338533465,,,,0.0070943777648250625
LGALS1,-9.338771202388833e-05,0.10123608214271304,0.05871749387202729,0.061870175169614704,0.010906264189620856,-0.0008497345981181839,-0.040563461088859554,-0.050034671331582604
BCAN,-0.06259319036734709,-0.1316635646037615,-0.07324885949439644,0.04004454390757602,0.014935653351623009,-0.06045079961078511,-0.06702929719843945,0.017238026337543007
ANOS1,-0.04686717589647844,-0.01998987590583665,-0.03393823308379821,0.03411060712467993,-0.0026312915080535268,-0.07619727938941168,-0.017752760760517454,0.06510526355322495
EDA,-0.03329844570205903,-0.01076031855975784,0.030931950850467006,-0.016494116661127687,0.023674849905045568,0.004236420958476039,0.06402896731835286,-0.03155243491973535
FGF22,-0.03384888736818674,,,-0.012644887126179139,,-0.024779881157019644,,-0.023605522134237028
SHANK1,,,-0.030277704210510212,-0.012030806993306213,-0.021895945438236846,-0.015277644635714491,,-0.027749549761995444
NPVF,,,,,,,,-0.017522525577010964
TGFB1,0.06645498851217696,0.03608070585342995,-0.022466857273189554,0.06940979952289307,-0.027306681320200612,0.01383978949452495,0.0957744434295004,-0.011366784518104902
MSTN,0.04018239829735736,,-0.03857959131471024,0.0023376007888542094,-0.023866843072583726,-0.027216663649567315,-0.14321027227773464,-0.019840588673280552
WNT4,-0.001029734184228393,-0.038450047398185985,,-0.01433720415967371,0.0016152612238072733,-0.015151442519721987,,-0.038174032106877434
TNFSF4,0.11418011798880494,-0.031305652050144614,-0.021503290837559502,-0.022758187942889533,-0.024797170245990756,-0.007837537755782146,-0.046755643809664564,-0.03912434682805146
NTN1,0.027378802854541997,-0.07752267937743293,-0.03157402316207898,0.02790990167886401,0.016123292090453798,0.03829554939842305,0.035360131196574184,-0.031923993275524525
CXCL12,-0.039364929375235454,-0.006081046048942453,-0.05395886014733404,0.03244093245144462,-0.009949489493850626,-0.03213201200990039,0.020327048038018828,-8.200800018828258e-06
GNRH1,0.05177771268330821,-0.017416031362321976,0.04757168496347307,-0.010399686046267424,-0.0260676520673751,0.02513596499232977,0.060103700357008884,-0.037071121595180744
FGF8,,,,,,,,0.026165429373063834
RIMS1,-0.03852278928095424,-0.0239149449031711,0.06972044060733074,0.0020625524129937703,0.04157071263038669,0.000651233622396342,0.054872477797026295,0.041828831732331186
FGF14,-0.028722963687717623,-0.03825472260726515,-0.03974839841390815,0.024171092266338547,0.0141683910195723,0.021140200481177065,0.025498834670481668,-0.007799009451420656
IGF1,-0.04125850263032554,-0.029851936977671644,-0.02091895634762425,0.009067537169805533,0.005805661148700016,-0.0241965198021289,-0.009188368663295074,0.006868791216666606
TNFSF10,-0.0146055633076953,-0.01093725994905347,-0.03483569939454565,0.034415256211432474,-0.03666230416180032,-0.029903833240949734,-0.05056495326791863,-0.04628363586685231
GDF5,-0.046237595929708886,,,-0.022286137720524703,,-0.011092878052929866,,-0.007328309868301491
CHAD,,-0.009924276413913169,,,,,,-0.0353326530686705
RGMA,-0.004181281854230899,-0.029459350679177463,-0.02268429779979307,0.07346424595939781,0.03717445762183011,0.00550884330201877,0.026216183480062678,-0.006098369527322116
WNT16,-0.03528334243479191,-0.017846240829617322,-0.03582068700312322,0.050014551246901934,0.01878002832980812,,,
CX3CL1,0.04234159328102724,0.0009569003861974106,0.005179204925645594,0.06332903693163608,-0.011255304234082065,-0.03020372716119823,0.11378927719020551,-0.06813589743347245
FGF1,-0.06043750374555726,0.001026983165965542,-0.032330352123025326,-0.05502355860205495,0.041902988873104154,-0.07479278434897212,-0.03958267403135802,0.010583563526855298
ALOX5AP,-0.02976638262661272,0.007929385553110364,0.009744700532239036,0.07131766151662527,0.009422686375041263,0.015884209351333774,0.022769523922988564,-0.02942850434451293
IL1RN,-0.0208197729071505,-0.001649921068022351,0.015048990343601252,-0.012843352342686368,-0.0030038780673518244,-0.011913408121120878,-0.08280077083547664,0.006726086023658458
PCSK9,,,,,,,,0.013432077518033884
NPW,-0.05372373645899531,0.10471545455871024,-0.03086364868580175,,0.00687641239274397,0.11297734725797486,-0.0028546843508722728,-0.04840699074585185
CXCL9,-0.032364468628684535,,0.02389513036822043,0.10682382422355222,0.05762919849806212,,0.08269380753274447,
ANGPTL4,0.08353981917235792,0.0642226355907641,0.046746965893455984,0.033425594289801526,-0.04004034620119668,0.09777089262118076,0.013690350296371008,-0.048735533706470414
UCN2,,0.1636727834964683,0.02050669058278952,-0.013609673236000252,0.0003303712866107527,,,-0.026428063606222487
COL4A3,-0.03403078188670239,0.019208922295732005,0.03461480712179023,,0.007155486288233293,0.030870262837247375,,
NRG3,-0.03457193436974255,-0.018857434318790958,-0.002323566806492664,-0.01714257853841315,-0.014122218508854518,-0.02214207338502724,-0.01856172750565309,-0.022807748589360865
IL23A,0.05282760817127879,0.07597883066628588,-0.016653265626326484,-0.016649264264092373,,0.019945770523537857,-0.024716575333686593,-0.015284228120867166
COLQ,-0.030228038021362147,-0.013427353455161174,-0.006114777108110761,-0.023545664654944357,0.032600552748912395,-0.006241334535100384,0.03537823660344958,-0.046476431425243964
TNFSF12,-0.09211066311657096,-0.0014255731064617867,0.04342873230313872,0.05538094571178653,-0.006142134786275279,-0.09109699595782648,0.021334297952952157,0.09335800040387932
DKK2,-0.017305856836643874,,-0.021716173159992337,-0.024237990181905155,-0.02403123240486849,,,0.07826143955993904
FYN,-0.020252493879913774,-0.0952421966019515,-0.020620681100651204,0.026732663578199544,0.028768475869256006,0.01926232191792076,0.045756911624596816,-0.004909152718716551
ACE,0.017771234737593018,0.010978341048397058,-0.032526242959896604,-0.009807225229122779,-0.0037858886790981742,-0.03163991892063043,0.015822380850970045,0.051985967982179075
IL18,0.04250718157019928,-0.055829840975802625,-0.042506487048241615,0.061461005880522876,0.01768864634182079,-0.016434710037477387,0.07618779518215822,0.02491203691206024
PPBP,,,,,,,,-0.018714067472583026
CCL27,-0.009176889194773727,-0.007739312559105556,-0.021368874604343804,-0.02043275306908216,0.0001450138157567568,-0.020521496044161536,0.0353789314005115,-0.03473989455996414
SERPING1,0.001252369806607857,0.043868082647410184,-0.0287502861941778,0.06869420488893352,0.05785140913454506,-0.05050091128399634,0.04025305495024137,-0.022688439188356342
AZGP1,0.04368375019632842,-0.040993644987429426,0.04943359755386934,0.0012741960820848795,0.03485868299726237,-0.011212289046440322,,-0.009037564480603996
INHA,0.1779156920900557,0.081210717661598,0.002077913970294178,-0.03263348663697025,-0.042677298165120975,-0.044890370206949685,-0.06857787326680143,-0.036689661070117355
SEMA3G,-0.031214015044105495,,-0.016522741128661828,0.0030752499216356957,-0.020905445509951624,-0.01695394134956283,-0.06585910999928285,
COL6A1,0.05573282951657918,0.006172905694444514,0.003097151645299615,0.07350322514276525,-0.010346192422339596,0.02435341802790424,0.0021063729432610084,-0.047168848882221164
FGF17,-0.022596672431014438,0.057644218920224095,-0.0023756589440996727,-0.020044162024035046,-0.034052801525747294,-0.015773170691470297,,-0.03866399290564381
TNFSF8,0.01590561379754012,,-0.02729968949571407,-0.012843352452405987,0.03934842472888257,,,-0.02030617187181474
FGF20,,,0.07358715608657528,0.05533751240953113,0.025571335770222914,-0.014505250873886554,-0.014032286219363008,0.05747697074654646
ICAM3,0.06723462332905782,0.03924621673326872,-0.013326943009108657,0.04685625478422067,0.00793963211940556,0.0030347538506597265,0.12201770517805874,-0.01420748076222773
LAMA4,-0.021392755049908455,0.013866839795201761,-0.0016013440392701668,0.07124431893265895,-0.011175219533744101,-0.04996043187954252,0.0464915830364843,0.004048578642213988
INHBE,0.08189639640617179,,,,,,,
DLL4,-0.03752277524254144,0.021368381040137586,-0.023172612256366274,0.042283181976730616,0.009907926027821175,0.04091975354099133,0.026334563399037718,0.04257308580306018
SEMA3A,-0.02958473943502257,-0.05850099999049876,-0.004108449320203401,-0.029914811943272876,0.06706986314708663,-0.023601504700977854,,0.01092696281730312
RLN2,,0.1447198759996327,0.035502888896218075,-0.016494114534739073,-0.019547352665063022,-0.01142784096680393,,0.08027807285485768
C5,0.07637075004840675,0.007552626651988328,-0.005904271885290715,0.06693686331880092,-0.0022985070018188437,-0.04095421960570518,0.05650788689089245,-0.011644317554304964
EDN2,0.02753222019747077,,,-0.017553683960919303,-0.023737000201380812,0.09922579754486732,,
C1QA,-0.0072527568947574235,0.010736691520042856,-0.04098014979494046,0.07057895781550984,0.0001183324624992381,0.02377569187587288,-0.00860264498572326,-0.013953240297721999
UTS2B,0.10371797150837511,,-0.02755064829969027,,-0.0168965843356105,,-0.027582315165302743,
COL9A3,-0.021541053247334765,-0.029623281518670004,-0.08020106774446419,0.05122693996600105,0.03570575043689862,-0.03458320428956294,0.001942426378111955,-0.04727352469401874
DLK1,,,-0.010792316285240591,,0.061151101136428056,,,
HGF,-0.04724827989946924,0.024074437079239584,-0.023838706869401965,0.06327836918023128,-0.014822755335746701,-0.017405871860256928,-0.06625569584888515,-0.006655522468986701
P4HB,0.07101143873777015,0.06517968303740185,-0.02366201006880214,0.06770896101834925,0.02144440165731379,0.018059240390886033,0.053116978568439215,-0.07079099479504912
ADCYAP1,,-0.026932817627643886,0.018585538516036157,-0.03998168554055097,-0.032401846361059625,-0.016839247461958754,0.018544075371633283,-0.055672071505413534
GREM1,-0.018372670967276298,,-0.02381239743076117,-0.016138589885939705,-0.0022221912299788607,0.03865588427823386,-0.008213327410256098,0.059881331219573855
EGF,0.1378676152794651,,0.002988391451033072,0.0051115830241032405,0.013810472771855832,-0.02079993531785846,-0.05105623445396132,-0.01716825563957369
VEGFB,0.0328720115707921,0.07422492578040052,0.01389774530756834,0.06195639303336372,-0.0067649891567358325,0.04012586294215797,-0.017518827637747706,-0.004605020667140631
FARP2,0.013616589579056669,-0.037321020673148596,0.020353903287224525,0.015319255026425,-0.023121646428240664,-0.014449254063830148,-0.04294256274995215,0.032174840989538885
IHH,,,,,,,,0.006021825127858364
LAMA2,-0.014347943594462568,0.007031463703161121,-0.05580658448652741,0.036128637147280034,-0.0017907076173977962,0.011587829773965507,-0.02220779315778475,-0.010522875326446577
SERPINC1,,,,,0.08923319959799517,,,
NRG1,0.0422899034609194,-0.017320104542598483,0.04172922339653698,0.02619527332962195,-0.011596396656119461,-0.023081536989960513,-0.03238332120060396,-0.02958652165983613
SPINK1,0.02246254677740934,0.07729325650363357,0.10961346081612286,,,-0.01142784096680393,,-0.03875633071187893
EFEMP2,-0.004024836987637013,0.05686998283236851,-0.05772182174219236,0.03736882219368363,-0.01264111410619329,0.03835444080903267,0.08769030342265988,-0.12169723924249803
SELPLG,-0.00850912363184118,0.012259355408305037,-0.028079841796770935,-0.012447561135367918,-0.05541228081404336,-0.03736167642539462,0.029987108824424062,0.00451239707518197
GDF6,-0.02154480581803579,0.027083249417605565,0.005699126142671103,-0.016494116313962144,,,,0.043916480936797
HLA-E,-0.0026213784908865763,-0.037632472536314465,-0.02546246546584366,0.05327675997601312,-0.008322216545128372,-0.036959751757106814,0.06660015896316665,0.012618861055665728
PTN,-0.08557862190366253,-0.08522048471238157,-0.056164030954650716,0.07385580976990162,0.009948286704446929,-0.025048856384430482,0.02307140751656162,-0.09953381567307193
CD274,-0.07373550695294492,-0.03331496964304042,0.11022187401387887,0.06670133001311446,-0.00259059140836986,-0.018807268994097966,0.09812374674427446,-0.04634266602125933
CD14,0.028380738753856723,-0.00025062057555572787,0.03873260364951018,0.1044307358033356,0.023885691984388006,0.03447449161293477,0.014597104646353694,-0.03209116403475637
SFTPD,0.026888990248622104,,,,-0.021591054933454864,0.04946620341759848,-0.029033011993065183,0.005997306653056738
SLIT1,0.021614670976110497,-0.08350092514583969,-0.07347215672085299,0.01351350571751127,0.06348556177156849,-0.05522652809346274,0.09649087657837055,-0.01756990895235522
CNTF,,,0.005859385154070783,0.22445762355272128,-0.0154098642873205,-0.013268942874432997,,
BST1,-0.0042391356276753715,0.050521270638235624,0.049993708733436865,0.048931921409715376,-0.008730392411110018,-0.003249551588756391,-0.016148945477313957,0.012040427248034384
AGTRAP,-0.03629860409067663,4.25551969764438e-05,-0.05304210169207234,0.06738878382933641,0.012555556308154948,-0.01794898264529772,-0.08316504162091352,-0.011137285304808031
LAMC1,0.04692399270423379,0.03371582883574029,0.02029519065660442,0.06313316927642225,0.03600632750615924,-0.04803196476146749,-0.01006773266821204,0.024523657132796677
COL6A3,-0.025539089397456003,0.06410780642711228,-0.005398197346740417,0.021734690525898732,0.0030394225875660656,-0.0358604916334118,-0.06522694042272338,-0.0011251593697121074
FN1,0.10728813390631743,0.05885149344401465,0.009099942770427675,0.06873646127596698,-0.0020712243742486143,0.005237558647504679,-0.019712997871452746,0.039634252318551035
MIF,0.002791033898560332,0.046619476698788645,0.07144985266313572,0.033071837491965114,-0.013876057616143961,0.004519786269529226,0.036405783844692584,-0.02022820099927494
