,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
POMC,-0.014705458453042834,0.10376541292844571,0.009889833761530584,,-0.02776478243948852,0.03564056039282963,-0.033919055225793464,-0.04961946218280475,-0.034360009942963836,-0.035112290802393614,0.08493507459181081,-0.08817840708000857,-0.03607113358765366,-0.012190874687825053,-0.014730602546646184,-0.009091145324827382,-0.019621883231739252,0.02655307343097984
CCL18,-0.019226117618463427,-0.03817965151665855,,,,,,,,,,-0.08981879371546417,,-0.057288537864189755,-0.09342384232710073,,-0.02424873818268266,
CCL17,,,,,-0.022266210236425877,,,,0.025880428750796103,-0.016158209780697385,,,,-0.031691127210738856,0.01513938940683836,-0.03700344859070734,,-0.012541839589673023
VEGFD,0.09314244796563756,0.020529519332446962,0.0668157133261888,,-0.0248070170547508,-0.014138101484795482,,0.07669087099410907,0.05485860819150037,-0.011852242282248423,,0.039527748033896005,-0.05110784833141377,,0.029309118745055724,-0.011989778467776277,,
TNFSF13,,0.030168305230999636,,,-0.015358733488586506,,0.007503969148765524,,,,,,,-0.046410193693532185,0.03611606008883912,0.04926791447850374,0.03158188927438602,0.24221019069426658
WNT5A,-0.004785067182144033,0.10754098655457647,0.030156691994696144,0.006016262314133354,-0.02753786617778726,0.028018473379740835,0.10441145728941646,0.19833523377923176,0.012111688941089136,-0.023054293038652876,0.09537276086174372,0.09499308367960943,0.028997139570889396,0.0029367201242010235,0.1162286752936262,0.010714235977391686,-0.009358981251440347,0.015565979753532683
CXCL8,-0.0916774388209673,0.016540913843013195,-0.023491138997072582,-0.06941997762650993,-0.03227059380911647,-0.004336455671754648,0.04300034673623461,0.11022158464286537,0.03699323071307484,-0.011037323365857204,,-0.08261795430591447,-0.11150649881066638,0.00031981242774825337,0.0405411886905437,-0.052536830816219425,-0.058291186448057884,0.0006919026878058538
GRN,-0.012621298947805237,0.12445039012370093,-0.010308586393464292,0.10119357401803204,0.02880140880808722,0.04586851947977416,0.03428289544828709,0.21081144543510244,-0.01636837302736474,-0.015347190401355093,0.007968062438353948,0.02727156046150061,0.07880442469828157,-0.06220989422898216,-0.006277391455340831,0.0769934770136867,-0.053333254164794015,0.08953892473416639
MIA,0.0035922916648796783,-0.02104436318057856,0.03672073963100679,-0.025121870612879692,-0.026374546319556564,-0.03225720991299665,0.03637536999573875,0.14710708982139084,-0.0037111482199493288,-0.013479429537074422,0.016137681365372348,0.04526912371721611,-0.0062609974271218335,0.11592376263067979,0.0141165569716441,0.07198867343924574,-0.009396080553059656,0.02760072504392562
COL4A4,0.1399402486672733,0.05637718250777365,-0.03752167488523041,0.03642073333904717,0.0520423358694547,0.04169793245967922,-0.01487524322344471,0.05945884853059612,-0.03126542477543972,0.002823112743887081,,,-0.04001845177328962,0.053647508556857994,0.032884113325733356,-0.057000821379259284,0.09635070102594243,0.032574840554660645
TAC1,0.029964556520002586,-0.06871468311585294,-0.07026948070684283,0.051062882841832136,-0.002466344934126744,-0.031403324970054554,-0.055314015467239984,-0.1574709652457971,-0.010433078207172201,-0.03280376508094639,,,,,,,-0.054950460725441234,-0.016487523448552484
RARRES2,0.007906133819400711,-0.03670855609426606,0.07895722259859153,0.0633805877407373,0.05168580725089952,-0.028145175443388747,0.07369163051048042,0.2236470091734951,-0.01106963542456721,-9.157360405464044e-05,0.10827546536218054,0.024136860993404032,-0.09700574572515176,0.02206645863517539,0.053220430235809295,-0.07444410765863056,0.02794750000841642,-0.034775125809263216
FGF7,0.02160365191937174,,0.01779215910766102,-0.02968989465855584,0.05610207966341205,-0.012594887083896724,-0.0426349486507713,0.09696519183491219,0.0912847877474001,-0.015255487793822837,-0.040760499354801014,-0.05633548647737932,0.014215393047022868,-0.031500989966365994,0.07676555438806937,-0.0019030108439513234,0.05340501553726795,0.011590765228376751
EFNA2,,,,,,,,,,,,,,,-0.010544031958985544,,,
HBEGF,0.0428240369909847,0.04826423170613518,0.08125666321180938,0.022177544264169916,-0.011425660659216949,-0.03759357153013806,0.12640529112908214,0.07826130773799676,0.09556362238561764,-0.030437694604705908,0.17999553928689116,0.009318651396567372,-0.01741677215094731,-0.011144430683325657,0.05763364412787085,0.013199850833457451,0.017795628702724466,0.022712272603502066
CSF3,-0.04019871146888257,,,-0.0435254581612404,-0.02653938114331878,0.002346407303306584,,-0.027141095483170573,,,,,,0.02498549538302304,0.07732693385865501,,-0.010415457594814189,-0.013204622280806039
PI3,0.004676811110388736,-0.012189125703694674,,-0.04294907071277408,-0.045798959364860316,-0.026013463223353666,,-0.03224494640383256,,,,0.016287510623510307,,-0.019654955433894263,0.0012908031051594591,0.0018411574602093615,-0.07318731620520416,-0.02868925741049554
PCSK1N,0.10520704702807358,0.02420289390718678,-0.026002804639207722,0.07011966338386395,0.013281877220456937,0.006322775200233646,-0.04523995906436955,-0.04332959476306989,0.015094437478848328,0.0012093782610362242,0.06654223816901027,0.1050049052486353,-0.03333778582876556,0.01319471678635431,-0.08266835413977135,0.004436234319609506,0.051785642220867144,-0.014033331682203375
NTS,,,,,,0.059869702554736406,0.0217250435359838,-0.0022569428242633477,-0.017247318124961233,-0.0385828699556431,,,,-0.004841135490599872,-0.025592468703317234,,-0.005502329496764918,0.04411469895999323
SFRP1,0.017889613447167052,0.06910460439243417,0.001289220661074327,,-0.004059263462692849,-0.016129125402583624,0.17148235331234424,0.07039022540663516,0.011753494071111625,-0.01615820994342383,0.052477921541286145,0.03739558953031444,0.0825202330886516,0.05643185083053796,0.020999549418943008,0.027886906154184973,-0.029037084765759003,-0.01909985388525781
CXCL13,,,-0.011505442741858905,-0.031604632678803785,,-0.015984169252300992,,,,,,,,-0.013709153676006308,0.006179012216266601,,-0.010211832868387342,
MICA,0.0557907776155936,0.06631833771149151,0.0831237023972338,-0.03841534394749642,-0.04009083780491896,-0.014866520309263328,0.0313225201988498,0.07447166632789592,0.007218329466773226,-4.251047049813712e-05,0.09837929904640376,0.1210325990032207,-0.04757397907104968,0.053624711759192305,0.02049139281282521,0.09345286583627892,0.035208653459522114,0.05605121661126318
TG,-0.012765046018399477,0.00815060837738772,0.04357988378059313,,0.006674706059177639,-0.02327187285999372,0.1759158223463896,0.022711848436167456,0.021866160031630607,0.1563272732089838,-0.02326438658002218,0.05544073144145863,-0.03362219970731411,0.06016593386666524,0.04116936667475437,,0.006396516543634262,0.1227838037095854
ADA,0.0013826223753868941,0.034357195014072583,-0.03536509461095435,-0.03432161315506704,-0.03773847186316433,0.09342935495298325,0.02650586234083682,0.13386951500698516,0.02207695973699924,-0.0034369718427576684,0.03623550667288015,0.08633485844012395,-0.051978620280607964,0.026860500257019415,-0.0003213238190613451,0.08526734006744766,0.025197655258177024,0.08656543351015036
LAMC3,-0.04231559900156328,0.07002708333033077,-0.027275889212433176,0.04288234981379281,0.0006341206151551925,0.05081186782490678,0.07681184710733256,0.142049124980192,-0.001812156355825765,0.000918780436269884,-0.033715766535187944,0.059569692283162855,0.028497545919156216,-0.013613309392217145,0.01342947311137607,-0.02745873448051435,0.036094404110648216,0.10016921094779714
CCL7,,0.01720716191560085,,,-0.015158405743781059,-0.021192057317622134,,,,,,,,-0.009721549674038233,,,,-0.013837164164313805
NGF,-0.023159620385833364,0.06437100836971689,,,0.016533043672547813,-0.022620315489122952,-0.02000204415004063,,,,,,-0.07147268300874278,0.002456543497291499,0.011412694175939122,,-0.014993477860502119,-0.001325503776985197
TNFSF15,0.09472701877164627,,,,-0.01687962618382808,-0.01569052732436141,0.14316572199063987,,,,0.043987541059375135,,0.01693888087410495,0.02840369197957112,,,0.012277564530523189,-0.002953159160087016
HMGB1,0.050657310853422406,0.03459447888756147,0.06268937997719959,0.0674945387992057,0.04267726083003386,-0.01536676860383706,0.09500541637509047,0.2542599381032101,-0.06077179956767521,0.011219525689172602,-0.03083086495197965,0.005505792060064813,-0.03280283912040565,-0.09982667218762867,-0.018059794312739495,-0.03258574844312195,0.01981469678913044,-0.08346975969670162
ITGB3BP,0.023913838202220306,0.004341787259678233,0.004127625409317764,-0.015281837518579443,-0.015062605730401163,0.00990621117724371,0.0993498785150781,0.18931169699573835,-0.012694536871966783,0.01106334005457146,0.13572910160096185,-0.0371162463176985,0.008968087063807653,0.03590461028673803,-0.014252798493243462,-0.04566782816616521,-0.011408217171468768,0.01798541482735485
AANAT,0.00011920682857502219,0.013735854778098978,,,-0.015358735127794898,0.01115734474611943,,0.004609014892418583,0.017434466531726343,-0.013479430286834711,,0.035351181000071466,,0.009977017514920203,-0.00747300768109068,-0.035036794948994275,,-0.014640296725729715
RELN,0.10801708783345298,0.05555768439023539,-0.013902425319499508,0.005905657994566761,0.01826204472069775,-0.008290889670976418,-0.06153899152128056,-0.09917936811634734,-0.01610499969254217,0.008254118403805376,,,0.004471924200162634,,,-0.01628079835247159,0.010185500506630538,
IL15,-0.011235912430662277,0.047257404423667736,0.20888254773943848,,-0.017061291486295777,0.03541050118407427,0.13432544015947973,0.08790343948680067,0.006654332813762913,0.012497540711508673,0.05253624971233764,-0.007428680927814485,-0.02636444442990567,0.0005141303704101237,0.013735511149307435,0.02319508104150698,0.028778248249212376,0.04373904693493874
UTS2,,,,,,,,0.02653361733656714,,,0.016613500831490012,0.061587599569746,,-0.035484101458462314,,,,
BSG,0.017896222392146815,-0.032847353657598194,-0.03944357318732749,0.04034808995428908,0.031519633129035295,0.03999549090857811,0.04397311694353727,0.06722658207758686,0.11409577573835497,0.010243864719856163,0.11138703292711892,0.055844458652614504,-0.05481592850796142,0.10084182625850677,0.028773815391145357,0.0771811733986634,-0.009762877324315307,-0.011960047786297383
ADAMTS3,-0.007282031919939262,0.025811461902177788,-0.026710157377126727,,0.027244680366751935,0.05191146400625582,-0.000251570870528499,0.23769079988456124,0.04031766613728784,0.0396465687171401,0.1137481628096692,0.05207848731279029,,0.031215736643353878,-0.040667537334860906,0.12339634734143244,0.0074357552372759095,-0.04938434972949465
CD34,0.004945878572983936,0.07054162156156205,-0.005519798826750594,0.061875241459960456,-0.034732978971519925,0.0726692521989978,0.0495271974353774,0.06827227926277447,0.06933838500418901,-0.013740597098591996,-0.08546099718488157,0.031155630846380917,0.007158959739361352,0.07653109869417642,0.020146433878696572,-0.030279568341524732,0.05620815639929771,0.08471530667664098
CCL23,,,,,,,,0.05321861499662396,,,0.032185110623756834,,,,,,,
PLAT,-0.027181240326819244,0.12312087981198852,-0.0013396512481171573,0.03972502101640653,-0.005927172376445347,0.03367520582617066,0.06470881145319239,0.26553002592615504,0.0947990561392777,0.003417785269785352,-0.0001738559573644404,0.0801239299785889,0.08347314984378514,-0.0347788859045323,-0.008805151683322212,0.06674973030969317,0.11580734290514878,0.045357218966414745
NTF3,,,,,,,,,,-0.02175901606200941,,,,-0.030998982552356637,0.00862425752507302,,0.07247539483601767,
LTA,,,-0.01751605917547939,,0.01087341411288047,,,,0.0784956470824364,,,,,,,,,0.0019021326406602837
CKLF,-0.0006168309115337511,0.008503204418028624,-0.03405981286269702,0.08828567310093252,0.004753588801696018,-0.010063397666718595,0.07636373743151746,0.21433136771799827,-0.028995214345531324,0.04887523250251309,0.10113120319551289,0.037716780994971395,-0.10705800965317364,-0.031184453750404226,0.022404371558191905,0.03162316926528906,0.05088336555492778,0.01540241581054005
CD24,-0.06931205224182582,0.04349646900788782,0.05325334380772931,0.006077243201309841,-0.0006082849105179751,0.04397255294707936,0.07605761861064,0.03483922529833922,-0.03898781458689947,0.054514040913730855,0.07742777759369938,0.10926085883287005,0.06433950722466909,-0.010573318453739869,0.005986914040654164,0.030000815476459056,0.03730639406704549,0.021870541591880257
HSP90AA1,-0.022487159689447832,-0.08782413242541448,-0.0011217492653231404,-0.09811059588984213,-0.03227062704083241,-0.008498215762158675,-0.09187033518606476,-0.21325471906044885,0.060825931684468613,-0.021466433306856457,-0.059960148684021185,-0.06195616090530294,0.06542415479932424,-0.04241145640932394,-0.007071424293917607,0.03982218231243422,-0.043783319908665415,-0.1196546822793963
BMP4,0.030615375556324154,0.0517117260634691,0.01603151989615248,0.09916616159886776,-0.032760852503339835,0.05325616863339018,0.1514934212183195,-0.018157941615521762,0.03312761675253248,-0.02193400208399321,0.04650126201737494,-0.022982568144247505,0.08768073029981724,0.038747850851186136,0.029404239756554453,0.0011123326913792596,0.042598825746146235,0.034834135025179735
SCGB3A1,,0.07896498654243607,,-0.03444711042626933,,-0.01683673592892359,0.07656583668331605,,,-0.011370031285066895,0.06348259294403422,0.05447089437620723,0.10532967580610281,0.06792601109770247,0.009596385934124851,,0.04457735201653015,0.14687567766952828
IGFBP4,-0.007252813817401475,0.07251406271775375,0.013022257817422372,0.0377499849761115,0.006402591976681322,-0.015847790871948656,0.10938909679938048,0.1552902435776436,0.05213378360420108,-0.050073395194015435,-0.06869568016391142,-0.015908522858947848,0.06622513231817968,-0.05753472625919706,-0.010886313122179926,0.023362437627621732,0.017811285195298718,0.11667141881908051
RSPO4,-0.028291850713004774,,-0.02831671017446765,,-0.02973815401277364,2.859870970056283e-05,,,-0.013849208244834354,-0.01137002962194261,,,0.009476128509835154,,,,0.007854201356388348,0.04038781356084661
LEFTY2,0.002467704190407416,0.060741276886290885,0.0189194597079154,0.06893792031424129,0.01341691648310506,0.018810749256818585,-0.010363766842546295,0.18855909475898963,0.015734929103853212,0.032993754707748714,-0.07138960745537531,0.02760719839293913,,0.024478463611741958,-0.041809538008047424,0.10447937536622776,0.0364678361339044,0.00896419660920703
PF4,,0.049639303534636685,-0.01593323650153749,,-0.013225410373048693,,,,,,,,,,-0.03332810796509958,,,-0.01970362848759632
ANGPTL2,0.08402411650951717,0.06008512957084913,0.09755086556795023,0.09317108213774547,0.03416013340421545,0.03594700235940992,0.12930205304762155,0.18630954415877862,-0.04221608567866426,-0.017155541462527502,0.07001750341542368,0.06005199736087193,-0.026914756776034013,0.013141662517965485,-0.026056504791390524,0.0542009964315931,0.03299623356928877,0.09663490081368356
LRIG2,-0.04324172844875987,-0.039740438470616354,0.02005226238525995,0.005384691665560332,0.039908990386318184,0.02020534280162943,0.051592082192007456,0.09523049701829943,-0.03243294632449651,-0.031574286333038416,0.0479445876865579,0.04232564389465146,-0.010007867801667146,-0.008932809560490366,0.07850125431358145,0.1050455694298794,-0.006879894966616604,0.041640867083284905
ICOSLG,0.007792490558951885,0.09800196144288613,0.028024707001553687,-0.022972745180739357,-0.03827537886382775,0.04898797828955893,0.06362676384883018,0.08971606989987069,0.02480391994655871,-0.02157819296148944,0.10075178184493111,-0.017513929364439858,0.001314015436643463,0.023560976010871103,0.04216831884312205,0.012536572342560372,0.0011146267354597635,0.10454822501219181
WIF1,0.07279015154017167,-0.01748360025899962,,0.026277227592700868,,0.026681259303678782,-0.1008829633947001,-0.17119473820746867,0.021029967325387245,-0.021396041637726487,,,,,,,-0.03686417440463576,
NPPC,-0.03746569464747558,0.05927789349555618,,-0.029529021956498886,0.06500023041179294,-0.03389820269636643,-0.02476548024386987,-0.045521719812083625,0.006754371469650429,-0.015801558686769704,-0.04241482693866249,0.09336991543174411,-0.0011442379164681895,0.07144992292112361,-0.02856683091353228,0.05040717002461271,-0.05033507948693312,
LYZ,-0.03130248039825683,0.11551299646370791,0.03952173766997516,0.006018200370589389,-0.03739628304762113,-0.03135329025256592,0.0658523562617069,0.08135311824210904,0.018367805628943672,-0.019307737874177257,0.052249919505816915,-0.03656302044737317,-0.05010299318189625,0.014412301304961725,-0.025977560034427423,0.0441224031175833,-0.025064275710288453,0.05993371415691599
EREG,,,,-0.01195080514631743,,-0.02734589923472194,,,,,,,,0.004088924187466957,0.00138040837329463,,0.012757756792797075,0.04277882315525388
SPTAN1,0.08661948296910334,-0.026243843110182838,0.033447062662241275,0.030992069240523248,0.08210046380746705,-0.00298978574787144,-0.048329745772819836,-0.07066620472338737,-0.060353960578521625,0.014732640153601963,-0.05094382451892535,0.18474870712025832,0.016969936319728374,0.02348533923918177,-0.03996123266693014,-0.002174487861412525,0.0028855792247397933,-0.07965680127850348
PTH2,,,,,,,,,,,,,,,,,0.050491266897506694,
LIPC,0.0678605621639729,-0.01481223991655239,-0.023980372479842086,,-2.775942205116285e-06,-0.018813693973769183,-0.026799252053843474,0.08128422555096328,-0.0564762396867332,,0.019521910246443133,-0.04314139976781914,-0.0063488723936868845,,,-0.053301203847287947,,0.044237315355147896
COL8A1,-0.016126760452576435,0.10144367631327827,-0.004947275432913221,0.06074921982191438,0.052891200339809624,0.0022039714966545754,0.017354361384170784,0.14055752060960072,0.006026000762653434,-0.025432388324366274,0.0035522507782451735,0.05744117629167734,0.05154597511329146,0.05259247147131196,0.03257675317266582,0.05218295229474281,0.021372893633703996,0.006946147502596227
GSTM2,0.1369157336370128,0.024976178999262744,0.021429321015268753,-0.04079088301297175,-0.006523584182280655,-0.03809488327567001,-0.014613877107924837,0.08182440240954716,-0.01757891046576357,-0.016866891002164406,0.003603800792016885,-0.018274689862999183,-0.07397028709257733,0.03748404313970873,-0.004635616768092306,-0.006651289682988581,-0.0010823571178844285,0.02532662082100989
IL4,,,,,,,,,,,,0.060268645616522884,,,,,,
SPX,0.1100090378119056,-0.054315027813815156,0.06339999282995427,,0.015474856099326266,0.017642665726768418,-0.056024347579393674,-0.0717092348302599,0.011018713706090142,-0.0011105567123360176,-0.019033021126315476,,,0.04533882427641826,-0.00029284133134769566,-0.03864624768216703,-0.022422694927545155,-0.0194239383965579
MFGE8,-0.001416712153441314,0.06242763633506291,-0.010803665503464595,0.051384928268764285,-0.016434424093333774,0.0831652589946106,0.06675187856244616,0.0811191357040074,0.02742977210147586,-0.00913144108446757,-0.019430178826845217,0.07081370687619024,-0.003896323119818702,0.048551413221493575,0.012256800536563698,0.030362246243656882,-0.008002508231913823,0.10304947476632069
TGFA,-0.045256010313456156,0.05546260310831198,-0.01914848395839473,0.01839543722595796,-0.02433463652764467,-0.012777984888801466,0.14024358507748688,0.09456495817891171,0.033418631031596625,-0.003646468921791078,0.10285614880672037,0.09095830958350318,-0.04455405513643182,0.03913288702375683,0.05548424766171894,0.06654861315495934,0.04879852854693698,0.0037337212688725195
SLIT2,0.16635702296909285,0.04239339926181796,-0.025314384457719063,0.10192637792469876,-0.015355807288315456,-0.02299413521266977,-0.019752136765763286,-0.0765382828974273,-0.04696949551982602,0.03211307193912626,0.0022292507185929077,0.041284393612528385,-0.041755180409046945,0.09795123424535607,0.01714631246105242,0.0115910138604344,-0.028695852894910844,0.04478169619734462
PLTP,-0.016637479871117796,0.06148954633194815,-0.012319707248477764,0.07094103507864202,-0.014124611495215336,0.01758896376363184,0.05851822834803892,0.17279339192945908,-0.024274449489629854,0.08340575428798218,0.0647910018089229,-0.0183310724389383,0.06161811174206931,-0.06048238425160666,0.021885844164052905,0.022346467301190106,0.0011775396396762434,0.02009697633007035
APOD,0.06569381272188796,-0.020299860818754487,0.0006239464710664174,0.07181472004541542,0.06893084338339028,0.02793297683299485,-0.053723493706025235,0.1471048022851162,0.006009381054368149,-0.008008282541643591,-0.20447813226858547,-0.015736797194444752,0.1346065118318138,0.016549459348046185,0.05225229045824425,-0.016522140596353017,0.02764770087961236,-0.06123495427739433
B2M,0.0848758274583643,0.11325109298158653,-0.05241148141859769,0.1958119339845201,0.0015995728811282902,-0.01504993454835027,0.07070452191300237,0.21129054828310162,-0.0028111461599640668,0.001805963349438285,0.07267005204994222,0.12038212983123564,-0.13279294472249242,-0.03714325174800114,0.01960762712718065,0.12484953282474887,-0.0014348100252141675,0.10127345825106833
OMG,0.07972427031158566,-0.05451757294342301,0.0027123292640051986,0.004024460369744278,0.006154583812346555,0.06359975439464256,-0.009896608994793991,-0.027405814574314742,-0.05146680531867827,-0.02084793041491148,0.041564799526792415,0.054007152326349325,-0.00016596184140414214,0.03539336022091385,0.050818692926490744,-0.09855790345300992,-0.003243402776481365,-0.0031679016235741353
CXCL3,-0.03317448204738345,0.00202577947360136,-0.001870465602135488,0.013365952235756644,-0.018489744023841268,-0.006596722356789992,,-0.035734984462504026,0.08301153581570139,0.14948275604023642,0.03142104785426227,-0.10549924168026709,,-0.0004906115877289926,0.04759203318538982,0.09686771728687452,-0.005723304283779181,0.010484663768024148
CXCL10,0.05160759490882534,0.039862519925111826,-0.05343563670195159,,-0.031032044545967054,-0.03852673525713572,-0.023621920374487463,0.1972513965647468,-0.0008972632006824083,0.057613958061111775,0.06983204813134809,-0.038772344612639884,-0.015393253979102104,0.05408798968145874,0.005627519529423471,0.09796225943087118,0.04318150757384236,0.017655695194106272
RSPO3,,-0.03940221907615599,,-0.030448004493916894,0.00356495159392065,-0.018813682374203944,-0.02208538110156618,-0.05550114769205244,-0.017944114936256143,0.01175180938239033,,,,0.047414919888483655,-0.01416979871253738,,-0.010390557126736411,-0.014042015901351321
CORT,0.04481441901522041,-0.005585003755994286,-0.028455751426033866,0.10776938545801866,0.0002505316102002912,0.0938579260130729,-0.039759584658940875,-0.07162499887643156,0.04275131332823877,0.040256341335209986,,,,-0.01865131942006927,-0.01077362907608934,,0.012567875095723487,
NCAN,0.12335685471247619,0.049096964328386165,0.11338729884169692,0.13381204529722676,-0.04672072353464993,0.01610248400974736,0.02715844767673463,0.18608928924452614,0.04893064598043764,0.006470838055875862,-0.08906892699161158,0.12909628131012613,-0.09985623841151332,-0.0007332576582286615,-0.000399674434362917,0.08793580010332047,-0.008451329384925006,-0.020158269292209235
PRG4,-0.04329055627689741,0.0006102536916684261,,-0.02701464096288446,-0.015158408105993578,-0.013470529035340942,,0.0017422141934549204,0.002083185577679261,,,,,0.04347527118714263,0.03706283934135507,,-0.006862234403455417,0.19155025259947883
ZG16B,,0.006255197183173493,0.04832201334101849,,-0.017593186476392,,,-0.02130605117977381,-0.014465824786808489,,,,,,,,,0.006783306346167876
TGM2,-0.033724867998057045,0.04242246479424431,0.000752633998003777,-0.003220763890348799,-0.03491577876872035,-0.019319966017644487,0.07398554740044949,0.06305197175339709,0.04861356579944965,0.03507975335007582,0.10021225030178198,-0.033577910736352114,0.08028005589132678,-0.020955926118850346,0.05262377442885893,0.07370213428711858,0.003092727775042803,0.07262390676450373
VEGFC,-0.031061838453456295,0.023562237537211463,-0.024618948056347453,-0.03927274742547647,-0.027016342056230665,-0.0022064054105509247,0.036311152044276346,0.07962870874129961,-0.031751259578658146,0.05703597894746251,0.05142987615275768,0.06743963310384046,-0.06461802252804663,-0.031657480678158635,0.07385476296343443,0.03008676785203295,0.008151322130791115,0.0652129187318231
WNT6,0.04906557624955903,-0.02851165878254042,-0.017731183497717632,-0.005926248034587995,-0.020966030250632182,0.0010608247381951022,0.10960466560341453,0.04173661518940715,-0.0215870158682414,,,0.03592248176036758,,-0.009933138328245317,0.011711672650365728,,0.028088309490350075,-0.021145574257326192
NRG4,0.11244621664479412,-0.05354986890406276,,-0.015809048873324905,-0.0022555659368035078,-0.019187007035586453,-0.021699343807451945,0.03649221353268381,-0.03697153986030085,0.02666392897534836,,,-0.04001840762939832,,,0.030747468974756918,-0.03836836691943005,-0.014042017475126286
PMCH,,-0.024515711536683957,,,0.03302823827157957,,,,-0.0298176440218979,,,,,-0.04827813730207212,-0.04019449062042405,,-0.030150694492114032,0.041391041194180946
COL9A1,0.058272536777711395,0.10859222327304648,0.022617236856869154,0.05947050239056978,-0.019268086810608577,0.05175899498262328,0.09403340314848219,0.17264070343225568,-0.003199003835873351,-0.024085286766444832,-0.011867375332975817,0.05669323473721177,0.06890611872853622,0.009733678877395542,0.015487776230632768,-0.013566231667093568,-0.08741963868437125,0.0024436474799555247
GDF11,0.019636508672689727,0.07704305694379875,-4.506971273448782e-05,0.06535755832568092,0.02545221705864823,-0.023262784196961837,0.09402372565805417,0.16869656936556496,-0.017203759654326807,-0.021672279482648972,0.03665246329520486,0.042005095972881976,-0.0001481472177712794,-0.009214700438307558,-0.01320500106889894,0.0755610231309202,-0.0025716240757703564,0.03258694070531939
RAET1E,,,,,,,,,,,,,,,,,,-0.01540399339898809
IL24,,,,,,,,,,,,,,-0.03599501581751511,0.08988880167646376,,,
