,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.00274051192154174,-0.002941322623536185,0.056849400336700044,0.034352852045170856,-0.06606432505373196,-0.030065763837659833,0.08571686256754883,-0.010521128914522164,0.035820508221434226,0.003559208912977278,0.010840436245268863,0.004911828839098236,-0.037869426424633305,0.01934444183504164,0.0028381047125379255,-0.022288670628480296,0.029302045079030326,-0.019731304059010097
QDPR,-0.10120815103313649,-0.011339546821068136,0.005905045499481968,0.09564815981992833,0.039564303427736466,-0.004964027262199056,-0.12138981973725209,0.06591256800593571,0.04890415599099506,0.024440072926381177,0.08516002906776636,-0.02831559229781352,0.03841819798317499,0.06207024660647651,-0.02643345781668924,0.023195765009671958,0.04024350680537074,0.03347704423549526
POMC,-0.041804830570614605,0.017134629806281637,0.0074529620213791056,0.015249083441364988,0.015411848713609693,0.03707826118704778,-0.02838081428068466,-0.01914890925863845,-0.03276721834971965,-0.009579789112270316,-0.006210996472542252,0.0010435216617485337,0.05934503970732472,0.013411734805234417,-0.024316923041387058,-0.003935391805691851,-0.04312907972803158,0.03210014466820134
CCL18,,0.014943511973577427,,,,,,,,0.02248388932992376,,-0.019372871961644555,0.011617211943442923,-0.0717469811719772,,-0.02003265805384206,,
CCL17,,,,0.004999035702593435,,,,0.0330320652093988,-0.01507903859091397,,,,-0.021967623569265446,-0.042413628243761534,0.026446385558182708,,-0.0019768506889192164,
VEGFD,,0.013174040261983289,0.007653006528557126,0.013678816995973635,0.08109140990948809,,-0.02546497531988706,-0.02192901629372674,-0.011060657163665857,-0.02186476611377362,-0.03972784158793388,,,-0.02938121489970423,-0.020917528648649465,,,
TNFSF13,,-0.019897379674103457,,0.0007816539444374288,,-0.011286922804650684,,,,,,,0.0015601010078258191,0.11440975203023303,-0.04195955756262737,-0.02928257415635629,0.01789622213074181,-0.039895692184837656
WNT5A,0.024322718009059677,0.04521351446531007,0.040040421144446905,0.012805146184980265,-0.011951574339383462,0.01328864769814105,0.044546614709183426,0.013772961501265299,0.052364873222404,0.016543862588949156,-0.06463669038909851,-0.029947392847474406,0.0481528642100692,0.0078054177269400666,0.023376170538098023,0.011086223720532033,0.0035353486375306483,0.020748186277674066
CXCL8,,-0.004324828427272427,-0.01922284436736428,-0.03304984274792142,-0.00021480731921760313,0.029770290706308877,0.0460195323296364,0.019039791708759454,-0.010300164884167884,0.018668329007179147,0.06566867765514706,0.030013912755897036,-0.024453205422972316,-0.11750319325317886,-0.03258300093503855,-0.061286869368168906,-0.04622644080591528,-0.04757248394519498
GRN,-0.03142169526195154,0.04291761742231081,-0.03707855417316257,-0.012866015029476078,0.006878974066747141,0.005155866449395102,0.06946378291441442,0.0030878490354899002,0.052219986771433295,-0.06459883668454093,0.058392810090224935,0.050034382395284675,-0.012078852089154763,-0.003753573564782919,0.03870349876088496,0.0272690252084526,-0.09581109334975127,-0.04191326531398363
MIA,-0.00828230831394135,-0.010274128832827974,-0.029069117174996946,-0.01970483008609642,-0.045317326709514945,-0.020408933240427234,0.039120020342886835,0.008898228430408295,0.009762117785463235,,0.019134761341299683,-0.010157606324179565,0.08476341512724238,0.08172387395713242,0.03954547358920114,0.0036229674502569623,0.1260147084594282,-0.058491505686573374
COL4A4,-0.023349016528711693,-0.009623677536715634,-0.04888559695253295,-0.040947328953276844,-0.0023891612356409632,-0.010739008387681883,-0.01497900000737123,-0.008284864830700305,0.06207986409614201,,-0.031107682372658454,0.09112283833756543,0.10572287278235867,0.04315937564017903,0.059366441987694994,-0.0243929283465604,-0.055445209329758674,-0.020995920932001286
TAC1,-0.020161094308477116,-0.06417498830866883,-0.048154742801875074,0.03024549308609804,0.06381403442647554,0.01643441508332974,-0.04693063110651934,0.040399614926010644,-0.04398104604316475,-0.03146957069042751,,,,,,0.007547022059706079,0.0020580866165919604,0.032253164587833075
RARRES2,0.06740915239936268,0.016052913030475933,0.06447926007060187,0.056928568540673206,-0.12442860746242215,0.049894887894932564,0.06557354916532829,-0.005318604869891845,0.010706196228200442,0.02500988539907405,-0.05674166662290677,0.0009274437708775074,-0.029635324741208446,-0.0675769703747789,-0.007720068889377402,-0.011651487437986984,0.0326509329720568,0.028811812152255565
FGF7,0.04368694058361189,,0.00721796776070208,0.019270835394027182,-0.028595787875631603,-0.03077980402010475,-0.015037462447697898,-0.02358077640007456,0.0912651929310058,0.031828769217310725,-0.06815585147003911,0.05396063000241995,-0.007759239033608099,0.014908670928114473,0.06042197377292503,-0.0377576776759785,0.08948195101802228,0.05728749940165736
EFNA2,,,,,,,,,,,,,,-0.02792487848085657,,,,
HBEGF,-0.033423145103413036,-0.010878056008294945,0.015913291648579055,-0.03724688397762448,-0.03622616252202989,-0.03648075763223065,0.038859556868138696,0.03262533609036169,0.0036041084601700956,0.015320871142449288,0.03880196118597887,-0.028710730344880232,0.0636633730704731,0.06353204155440947,-0.01272032626162266,-0.013078060383812002,-0.09751821354827761,-0.01633614833991488
CSF3,,,,-0.04226574695597952,0.015752541038503386,,-0.01584749369785014,,,,,,-0.04471941033745981,-0.0738546130689703,,-0.037384751232865186,-0.02234661180422588,-0.004399199827393121
PI3,,0.03695764364187902,,-0.0005285222479730781,-0.026436768365794512,,-0.017844487068056004,,,,,,-0.08035764500081857,-0.1040307422813646,0.029604155849694083,-0.040580998850633744,-0.048551763516610016,-0.07094573097292863
PCSK1N,0.10845480986132468,-0.022282190643388787,-0.04614756138131201,0.04700988181157478,-0.03476318298582894,-0.029188933978098377,0.004021494099103026,-0.020537610587309078,-0.0950341976921389,0.053675124074574095,0.0194094095026752,0.0025950551139017476,0.0011555119549307466,-0.01648611256199855,0.01237393336541951,0.010760975409956932,0.12452044438226773,0.06084467307176955
NTS,,,,,-0.019278089992656264,-0.013109889250832877,0.05771083697601499,-0.024548533945766674,0.0142701963982148,-0.01968531305774265,,,-0.03455680613398139,0.06320212411307284,,0.01610423084770052,0.14886744955342526,
SFRP1,-0.02933490148378102,-0.0020881091708120124,0.033340515899945085,0.015565595523697089,0.0468791118516903,-0.039899369574161,-0.023302326136969562,-0.04558147742700674,0.060971800806857254,0.026977879026400944,0.06785319375776448,-0.04646242639453445,0.0018910779177917243,-3.1161148094608607e-05,0.04018117195321589,0.027651099063845483,-0.03232330400784761,0.032849469483874016
CXCL13,,,-0.019838109857657882,,0.004963069283246948,,,,,,,,-0.049343786530469426,-0.04901824603613438,,-0.040352338593415686,,0.000810837185315775
MICA,-0.006876336029221905,-0.015839754544210254,0.01790426986136332,-0.014610092867942348,-0.020403507192660778,0.03044664049168363,0.058858996161649496,0.0013482447305834626,0.04833426014523245,-0.021385836012139302,0.03496778638911325,-0.015562089354923205,0.04069972818661812,0.03102108769036463,0.09933954256162554,-0.03785064978677566,-0.017213452195369183,-0.026055347082312184
TG,0.056587121984143264,-0.024752325135281403,0.010401511000227206,-0.03338980994568181,0.018601596669274873,0.08373165416730512,0.06092380925259502,-0.020736187645452188,-0.010912634745692856,,0.11609834205160875,-0.009278023663219854,-0.029189479502892288,0.07647383962847573,,-0.030768224740449268,-0.033553890938036714,0.02363029099110181
ADA,0.0266770416530841,-0.0015359269965899316,0.03575355045916843,-0.026222806391999125,-0.02194173528216718,-0.02956237222464503,0.0835582729522076,0.016934652960310475,0.014027016404458926,0.0006928304193237805,-0.05659487017594599,0.014876866284494182,-0.028157557860069907,0.0678552889350021,0.040268987386877605,0.00124553628293179,-0.055340875849073386,-0.02666746492104116
LAMC3,-0.04441819623844444,-0.007194117192196534,0.02552701258651283,0.009201318017865553,-0.033516614620530405,-0.02204131688778912,0.07146019556964807,0.032267623250457116,-0.03641359782779247,-0.05872592428350634,-0.03354536926364677,0.04335187859955471,0.020480821413362917,0.058253693826491704,0.04666798466970236,0.009840604731851164,-0.07536040162561868,0.012598668738848877
CCL7,,-0.016771630190086918,,-0.011044331093943625,-0.0223862461241795,,,,,,,,-0.032924404179435374,,,,0.012137855517585255,-0.026630777167272808
NGF,,-0.0041513523065573035,,-0.011699309186019875,-0.023894987747367764,0.08752977873970243,,,,-0.0196853260192152,0.0032142382424455497,-0.0032162878728579083,0.008291940132128672,0.13881005403242416,,0.002351922366971409,-0.045636943469395945,0.017716279615364247
TNFSF15,,,,-0.02688193839730163,0.005601007984516087,-0.017533620214740937,,,,,0.03994206252662677,0.018248539793537685,0.050088424008656374,,,-0.007424876984564232,-0.0011466649978475,-0.04207149691247915
HMGB1,-0.028897642812228647,0.06437279706123102,-0.0045032022242457136,0.047598887405989575,-0.030422176015035052,-0.010920053251788107,0.06064009103961446,-0.015419020290834733,0.02605894468763661,0.03302245963514235,-0.018453944856759753,-0.02293150762022243,0.021437104722335315,0.010665989784968681,0.008791125786154173,-0.03256500186533159,0.05292409588077807,0.03185628074507457
ITGB3BP,0.057228494023844424,-0.028987913090100712,0.01525786800572882,-0.0881673269508374,0.008123898460549166,-0.02914712529540299,0.06473442744471777,-0.00959232478673346,-0.03140062099153317,0.0342403039533535,0.046848566774207755,0.027600844302152306,0.028524550258596886,0.021326792344314643,0.027715153038649933,0.03159742053195557,0.00665395375353144,-0.011652943742558597
AANAT,,-0.024333083780431627,,-0.024459817241771455,-0.01493479656107267,,0.09571755727000436,-0.018648174732212953,-0.012579168870645932,-0.018507101504087693,,-0.020177658222818314,-0.028883992577474316,0.005374604850042401,0.014909130228104516,,0.05951947716786208,-0.01132329404791305
RELN,-0.019356949372820644,0.006845268330986218,-0.01818228382871215,-0.0424567650769245,-0.028704172566099567,0.017744881932922184,-0.041945628395910504,-0.01397629694775652,0.053022387304215456,-0.02467049552677815,-0.05934700990005658,,,,-0.019875578335748042,0.06717436213246934,,0.05619335617812956
IL15,-0.023313415565580576,-0.03967604156169124,0.0772421864968212,0.006724280239182605,-0.008796069706630879,-0.012476213144465379,0.005635498425905636,0.005432949718121085,-0.027036756343139574,-0.02338085703880874,0.08683963098021402,-0.03410908036294955,-0.01221779055981675,0.07154194014461125,0.09533458400389717,-0.015123594992156476,0.0767408175447031,-0.0016098256777221534
UTS2,,,,,,,0.026063699901296804,,,,,,0.04670809379398778,,,,,
BSG,0.09894880262503647,-0.03866854531031828,0.018060463112143103,0.01499283125524502,0.005315449593452268,-0.03399876338037636,0.031108417885408347,0.03695818298880063,-0.06106835708188416,-0.056217412339097626,-0.04248173406522422,-0.010649929257457641,0.010204677476319864,0.008563499313413029,0.09489158240622098,-0.03504410250059792,-0.003878373036177808,0.039332254455340505
ADAMTS3,0.09441214176350908,-0.007628097969208007,-0.012361396960090436,0.0655164960151472,-0.02401821014698238,-0.02009557016436521,0.0869191939492414,-0.014668783279118535,0.0444963771044123,0.04580342318848614,,-0.024160691551068633,-0.021916229515588165,0.09488795781570858,-0.014668623331753174,0.05576493676279871,0.09320038824839659,0.04805755137647621
CD34,0.02893695716656849,0.028152203441281345,-0.010298713016636653,-0.008313562120100537,0.016642535894522414,-0.015427362878558554,0.028658627303042028,-0.058737024780515894,-0.023535283406221772,-0.009263167635891158,-0.0014768384593775805,0.12257439681536257,0.02823954872357714,0.052777989285639614,0.01409233736202048,0.023216937914296014,-0.0602305107879085,-0.021402776256099335
CCL23,,,,,,,-0.016265290826819788,,,,,,,,,,,
PLAT,0.02080733081672055,0.024462371879469327,0.0016982425564621144,-0.05010291090765228,-0.000252883264945569,-0.05847228178204391,0.07648111091063291,-0.0035028438773858192,-0.04035835236463656,-0.034318583511061256,-0.0790627066708689,-0.005096346401939383,0.04312839996187172,0.13339336346234354,0.10031347077791807,-0.08184846199227927,0.0017744369356489824,0.05916961241444732
NTF3,,,,,,,,,-0.020305779374848287,,,,0.030693574822970766,0.04051612095277675,,0.012569303325061025,,
LTA,,,0.006625470535544233,0.016594708470901925,,,,-0.0027452461388309804,,,,,,,,,-0.03334509912319838,
CKLF,0.011722318255887586,0.02094596865400966,0.05540021156880949,-0.011537494801257155,-0.06339268053790163,-0.0715563324715916,0.11099932530813415,-0.00548879976186451,0.0066312574174714365,-0.03816304901205466,0.04137936226691215,0.017803939343760507,0.022132843599659176,0.07645988110017365,-0.08176374878406999,-0.06164877957841664,0.09346927802668872,0.044938219792112225
CD24,-0.0055651845714032545,0.042848055150498686,0.01906249310274847,0.009933748338171903,0.01627681575598263,-0.06509028183254136,0.07114106164685839,0.017100749176340184,0.03593036241156751,0.002299807960252464,-0.040204448424348026,0.09502944881177379,0.02877964106337478,0.05500376798617897,0.03414490402878061,0.0684142948740172,0.019706825838567497,0.04976361157596972
HSP90AA1,-0.04040805520315172,-0.07521534136280553,0.07732296656796064,-0.0025875796427697957,0.047596742780753036,0.018119274597612887,-0.06863961750392898,-0.019674557603795023,-0.004573793755438543,0.005045787281541876,0.018817872594674784,-0.13877788979857983,-0.054249397655575855,-0.11331254512235649,0.06627804403384685,0.008570548195345576,-0.01670804448387832,0.001972289280864927
BMP4,-0.024029522295366514,0.012630589897542614,-0.02419162224723396,0.01667768085159613,-0.0029897850986110863,-0.04999537244271776,0.00725357898516402,0.02339584840521228,-0.017470335609482725,-0.010786132149037347,0.05791084493555076,0.08589403579052736,0.12677462827580133,-0.022091569136662593,0.0626391730578649,-0.05717326598892248,-0.026812266472775934,0.028703680650678645
SCGB3A1,,-0.016771628512946307,,,-0.01778549900954076,-0.01592610673712829,,,-0.010610651975334309,-0.032577677822529204,-0.04262707740150114,,-0.03134086982955514,0.04359210045020451,,-0.0014420766205558567,-0.015655729333862174,-0.04803326162217386
IGFBP4,0.06725790390446423,0.01292277493332517,-0.022138658294953737,0.047233432032396154,0.06986791369414609,-0.06928789355885946,0.07913395993085016,-0.011081148336572096,-0.021092772356364916,-0.030930706644646564,0.0616279763179654,0.04436332314793434,0.044571749455043164,-0.050954002839234694,0.06264109630776873,-0.026181140241541116,-0.08687378767040628,-0.02595147705889255
RSPO4,,,-0.03689279022977746,0.05672224207981486,-0.020527356981700117,,,-0.020888731216970297,-0.010610650423286428,,-0.038976230477911517,,,,,-0.020923187742876083,0.04223155802067869,-0.03611255773372332
LEFTY2,-0.023118153093136425,0.02841928823875858,-0.023101299978304086,-0.023882888080036524,-0.03186163115874229,-0.024138645176368514,0.1207680003301286,0.013547842824601412,-0.011634707960239533,-0.0196853260192152,,-0.02578533715559854,-0.02794909075399797,-0.005517270401438132,0.042459976334642345,0.0019659188045371722,-0.0029644039782376836,0.0414875440860775
PF4,,-0.017397872342004753,-0.020758822204659824,-0.021062354287676558,,,,,,,,,,0.05388186150361512,,,0.004252758723739764,0.04085622945607521
ANGPTL2,-0.03435603761316003,0.00973613215791279,0.06199709016365278,0.012470478901722136,-0.00584177520394141,-0.0780936775341908,0.06456273009928631,-0.025257507372544688,0.006610798754871304,-0.00442109516998644,0.02154869098363396,-0.05538883455533668,0.02909441013059783,0.1268316575430352,0.04100162512705949,-0.007523881651422368,0.0028083812522013757,-0.009539529326391887
LRIG2,0.042958680394612286,-0.04914318353695036,-0.0288669416183156,0.04858786366315159,0.03060361825291838,0.010568661497424844,0.05743059577075771,-0.046142004141803805,0.0233909775278637,-0.04194325070326793,-0.004480899316713259,0.09420842072031999,-0.05685616126615474,0.01788206007268864,0.08041846522499478,0.05534567267494081,0.01838391965710701,0.051932410583918134
ICOSLG,-0.04395569380258716,0.08013096039575603,0.004435706216456237,0.03271924068162909,0.03602911258442917,-0.04172399771770485,-0.034218409950611824,0.013777247590273704,0.008106371585192796,-0.06965655806338908,0.05204263165813385,-0.029853580611487192,-0.040604365342369046,0.03851829445945575,-0.007317321895953249,0.025659508722188182,0.02428194494754544,-0.00858360173391371
WIF1,,-0.0313046473731723,,,0.005282239460914152,0.08090143495647029,-0.03806768992980484,-0.01611933911627902,0.009720247058406156,-0.020950315411614892,,,,,,0.03238018302879743,,0.018867957642149293
NPPC,0.05948457762791941,-0.014588670724153005,,-0.032672905612089624,0.004795476386599501,0.04851843517517424,0.012315611375920878,-0.012295771054356324,-0.014746207436855573,-0.02471609770904179,-0.06792343175177491,0.0930473455107885,0.03475351499368797,0.010156710300593189,0.06056486135811972,-0.022571100596902205,,0.043568738589312234
LYZ,-0.0923538819888844,-0.008280193856340927,-0.004006979316479058,-0.0017996876748349647,-0.04764359126774823,-0.011966485113121057,-0.0001307369121755127,0.04037747060383018,0.020279094183294044,-0.01787476364412298,0.04952575626088049,0.1349015953961853,0.029046359893241454,-0.05011836829371476,0.00802648165280561,0.015534450774471598,-0.05752892634137449,-0.02289918536376545
EREG,,,,,0.038542401044420374,,,,,0.05866522720192504,,,-0.03244295092415299,-0.060058935126880215,,0.010216346506193194,-0.025130784707357516,-0.01747343965612594
SPTAN1,0.0829619458924923,-0.025395451047930576,0.0282878590171753,0.034615769257398656,0.056979349443702434,0.030843207326576277,-0.011848722300402768,-0.004219580908373856,-0.07170470237287495,0.021838318536210544,-0.01910672415076104,0.09179075776995252,-0.048581259862246914,0.09911646203415764,0.05634122902903857,0.06615705031062469,0.032388704619461875,0.07011606126440285
PTH2,,,,,,,,,,,,,,,,0.009126449682147698,,
LIPC,-0.012997900821976402,-0.021299568686748167,0.0312605720101245,0.045386024500360826,-0.0016147925011594868,-0.019347407519107428,-0.00625943957964822,-0.010812186816784844,,0.07354572734701642,0.03845011427042649,0.08484124841352243,,,-0.0035513427373206076,,-0.03191527300996347,0.04570706287752369
COL8A1,0.007895402241423115,0.037031996568212926,0.013337231113703541,-0.04685064153044284,-0.05179268612342668,-0.03932388206002788,0.011180297043617629,0.027775666331506226,0.02772937846199137,0.001413771272301972,0.03232284582940566,0.030514987457512906,0.07635915825585791,0.039459794229568405,0.11740193111013543,0.025067906149646296,-0.04545302357509293,0.015100486353715666
GSTM2,0.05538047048558283,0.0035820091746475336,0.04399969662827964,-0.01510386612479894,0.06542970544103756,-0.010550318168324664,0.10195514120604793,0.0023004491807089304,-0.02219347439962766,-0.032208586500579325,-0.02177898836053313,-0.047908404241233216,0.0007571223556937028,0.0012460360513323171,-0.015895075696319195,0.05574007648527978,0.09595124488144269,-0.022257946650371157
SPX,-0.05985536206704205,-0.03444868725766454,0.021952332219940262,-0.011308878561848262,0.03108639858765447,-0.0047038063430447155,-0.025640157958585735,0.0011634345590360523,-0.006766719218583187,-0.013797990045949388,,-0.027904471021401193,-0.019649181531624926,0.018811319808313826,0.010380027420563612,0.026674643199910846,0.20423585388013332,0.10411887639428836
MFGE8,0.07340266969071495,-0.007591293757539585,-0.0008693683749407768,0.0366774237947196,0.09262092795308427,-0.0017473574144594676,0.06407166465821441,-0.007681592252299806,-0.01594615960444423,-0.011354959718837265,0.007683437263519971,0.005380870920192972,0.010239783763731705,0.009735325347512735,0.08638422821083082,0.02974498659714864,-0.0230387208384061,0.000670844977511921
TGFA,-0.009268332953372501,0.014763816281242695,-0.0071392668358669364,0.014381920244827272,-0.058312733313522484,-0.05145533601218505,0.04099049560363359,0.03156398186425901,0.002919658845433633,-0.0002788774453327794,0.015535716374140716,-0.002687460228568957,0.05873298081355667,0.08150381660348367,0.020033474201296912,0.06864124153981516,0.07676563762758289,0.058088745881712894
SLIT2,-0.02402951845028259,-0.000302616311585926,-0.02378810356513533,-0.03189996854183128,0.033142064303022675,0.042045881912860704,-0.047499657185291956,0.05267852022667326,-0.030316817786039712,-0.044087232903554346,-0.03245769968653912,-0.0020386878082252783,-0.004999997362384505,0.04515556458323253,-0.007662619575726188,-0.022298867160823778,-0.03828383018849705,0.008002629069944528
PLTP,0.021344304321958774,-0.016436824775379017,0.01212688375035709,0.04457890532965009,-0.023574382629952494,-0.06240373472294153,0.04321779648735467,-0.006356244717101668,0.0059693086763780495,-0.008046984800756567,-0.04957312364292852,0.05728897207857165,0.10465087783918083,0.025793898928724947,0.08278302629763865,0.0035932783977916105,0.02593108539338209,-0.017590504351650754
APOD,-0.04148939806020518,0.02306962739256276,0.006380126341469611,-0.002454559118538394,-0.0357588045443119,0.06443900416718103,-0.003701643942001241,0.014600646843956957,0.008072740658509069,0.010327939920636988,0.10220730891472998,-0.07799203709206276,0.04140626204880431,0.12930495800317482,-0.0703796649321504,-0.015765651277111513,-0.0955024347802216,0.048996501773971725
B2M,0.0472780883306412,0.0625833795250869,-0.043687966919137164,0.04762541425873135,-0.01934670739864888,-0.045576111055603725,0.08076366188692691,-0.09505727122249626,0.06423656294772712,-0.038238931269297394,0.03456682824699563,0.1327436932689596,0.06529177251204828,0.05612730192385305,-0.025334689081945746,0.011149786535438052,-0.13553421071183233,-0.02549763529921246
OMG,0.01059236312480539,-0.06511574844498137,-0.0211834310717578,0.015058247069848957,0.036994618545092055,-0.016274285451526798,-0.014044461285192752,-0.01836413152818014,-0.012551273446579714,0.06088303588208762,-0.0622292741899221,-0.044981071703694205,0.01171997125062957,0.1059199224928994,-0.06905637516481984,-0.013187630170954697,0.1442682880102861,0.06714167500496954
CXCL3,0.005991390324330939,0.03810232163898938,-0.027379430209440236,-0.055972530597096726,-0.00016066142503409666,,0.06219393015747534,-0.0016834262231578087,-0.011351153108773765,0.00849554494198961,,,-0.01735991825963412,-0.034990877509163895,0.021731412152489648,-0.003585711444636474,0.02564646903723054,-0.05169191035142343
CXCL10,0.027145317985657336,0.07297558042166351,-0.02120976516626104,-0.03447842674856729,-0.04069774656140454,0.02766435593764278,0.053461604610903844,-0.05897906562045785,-0.017243232382428718,-0.0334173783006459,-0.022798942468728135,-0.03258980607273728,0.016671220812887518,-0.03433042818208877,-0.05798066170343421,0.007417984278279621,-0.0013041038304479223,-0.03404927842881453
RSPO3,,0.039466975532359616,,-0.001095852205528745,-0.01987384791474906,0.07910428630119533,0.009477053069076159,0.030840884228383804,-0.02756404584342867,-0.04349191413561729,,,-0.01617113796763756,0.043608703583810055,,0.05241674150003289,-0.02376376026691696,0.005228678580348317
CORT,-0.023349016152869377,-0.02125001275893056,-0.028237107495532,0.03035967511695513,0.1358143407912683,-0.028703968515295112,-0.009581119766595383,-0.005179830980425236,0.06260496554393667,0.07026092739284086,,,0.008065447220101806,0.01858996037704483,,0.03149978551056236,,
NCAN,0.017995533067530965,-0.02600979610371674,0.009488848134962341,0.06868357288168263,0.06764732184910696,-0.01577489098502985,0.03864780870886339,0.05722064809790498,-0.004750635401369397,0.00609206687082554,0.0032955261573654653,-0.025538463798642833,0.032582596904356664,0.12091341878673811,0.12646307583516703,0.034133322786061876,0.15662016856120423,0.07938842406544677
PRG4,,-0.01123592465166282,,0.013511603122086624,0.036853163732756815,,-0.02033393598954022,-0.026694969244206026,,,,,-0.012217007541867449,-0.029064844768840057,,0.011355391278384227,0.056663788824396266,-0.039374447750512166
ZG16B,,0.02069693400457195,-0.011385689780687692,-0.006703642597688446,,,-0.0036752826280252375,-0.014270958216142656,,,,-0.022430800638568397,,,,,0.04200927844120847,-0.024133426752270405
TGM2,0.0005306453368346242,0.021626486949470714,0.04159919878092859,-0.013867421116999415,0.0036826400327494525,0.010179713525021226,0.04999712186557492,-0.014030701273060456,-0.026096676448689914,0.021010607217153428,-0.010981394557912092,0.08832822862806933,0.03736275939282038,-0.0329606214450723,-0.015099308921715817,-0.03284714170271313,-0.08224659388599963,-0.06682051770363165
VEGFC,-0.02334901765623875,-0.032025018200269324,0.05113472993370964,-0.04302533924429111,-0.021904075415652053,-0.02557638744054836,0.03010216831599313,-0.022580184264883948,-0.028348877567906633,-0.022882917689847782,0.025365223180702834,-0.029074772452854176,0.011587744540787582,0.016400707017016458,0.03742985709031275,0.032635650304953905,0.0012531726586537443,0.011692645623970547
WNT6,,-0.02706065454133407,0.019650417700746096,-0.03338981133204443,0.017145369319397582,-0.012796750492175305,0.017798775962323907,0.020381133481202577,,,,-0.02133169404073736,-0.021728104208903254,-0.0412397290553652,,-0.04309025738992002,0.038002543115033774,-0.024937070385589864
NRG4,,0.07422104060884224,,-0.029380437258076833,0.050609692874606226,-0.015665588229720116,-0.025327207224522412,0.02450941134886015,0.013615108346783191,0.017204860615202437,-0.031107648058133815,,,,-0.009338463365547018,-0.005919733880658725,-0.023763762930267524,-0.03750152903878106
PMCH,,-0.0178037987071869,,-0.017775038987189584,,,,0.07321596046296609,,,,,-0.007094746324934168,0.07261103606079171,,-0.024685516285617378,-0.015728824518013707,0.08459847491461357
COL9A1,-0.021463973918537934,0.0018803701070498472,-0.05160805528652168,0.03984722750118821,-0.03102759173800215,-0.01492676792957863,0.14216096630740205,0.008953604098111504,-0.022476683590177786,-0.0199697203231323,-0.04129635145436424,-0.07615213241266824,-0.004205309238391938,0.13785140936168117,0.020321646480855004,-0.017720558994531323,0.07867879527472357,-0.0277650121164523
