,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.026304595806996456,-0.00993432874072308,0.054752211233350355,-0.0225784153407053,-0.011843471393548832,-0.04433346868783628,0.007467209993054211,-0.10682782125968399,-0.1630174404085639,0.05705280775963301,-0.02021543031136394,0.05275418920648494,0.10177437819325552,0.0026931322840457426,-0.14458798186197866,0.10054354087644705,0.03514633167738872,0.0030213224740056137,-0.01590927818091665,0.07670944801249802,0.018295112867476006,0.09144276692342529,-0.05247313128182911
POMC,0.008574493293138532,-0.005217775134881478,0.003617231393504142,0.1421996045223941,,0.04681331283479475,-0.03171366996710308,-0.0021374265916029645,-0.006062988550315259,0.014458452237320162,-0.03586156222871407,0.04288209556407043,0.010654063360896571,0.011630850072224249,-0.03438017725520109,-0.011786751029292065,-0.05571922738667882,-0.01706776862065458,0.023433568403849945,0.023193679119785787,0.021371707297225203,0.06937093468247428,0.07289002589860542
CCL18,,0.06414731363138358,-0.056198655902133896,,,,,,,,,0.05290591058882725,0.19896038901694574,,,-0.08953473593513192,,-0.027926443522745998,-0.026526659878407972,-0.001256263229647253,0.01795937187838541,,
CCL17,,,,,,-0.039199923645233795,,,,-0.028971479674331644,-0.01650301453745062,,,-0.01773941117146977,,,,,-0.029033344898170478,0.013833091141696077,,-0.03188917434504752,
VEGFD,,-0.0016358309309477323,0.04431338533675655,-0.033784235808472576,,0.0027908146300535336,-0.013644243287083968,,0.02548611725650569,-0.03086666115153553,-0.012105160741197574,0.005876743260940561,0.08028968620633802,-0.019011876401220297,,-0.03451084714389607,-0.0008765521378328535,,,-0.035915922278945835,,,
TNFSF13,,,0.10103706089745147,,,-0.0039603964889915865,,0.0013787621934162066,,,,,,,,,,,-0.004994256552555297,-0.030163687233902507,0.0015838326260548406,-0.02049534256003601,0.03910236256201428
WNT5A,-0.02655005257001233,0.019071066909952892,0.06856952588824773,0.03906453415712008,0.051116155528849606,-0.02757849010729599,0.015208413802270455,0.12088840479535651,0.2086761751065597,-0.0066912238615912,0.022908882850024265,0.03861477361138237,0.01764757629389203,0.029509303525342097,0.019163734427202997,0.041077376502037306,-0.040926665664841495,0.11278185446052873,-0.00335746644687292,0.008747302927373619,-0.0035754130577291877,0.06172611790999527,-0.00419083375799839
CXCL8,,-0.005962642154814713,0.05311422590559742,0.009142504592252448,-0.00025414755317507116,0.13142082322653914,0.010875146439332342,0.002368462166519425,0.14180462899281335,0.003333409376152863,-0.011272852032090854,0.1090614623883797,0.0578473011209083,0.08627852806960966,,-0.09795358373501838,-0.014090634899687496,-0.005742821753140563,-0.018665786900375972,-0.15048683990907027,-0.0463565494062863,0.06591216166488482,-0.030171540959319423
GRN,-0.03283216721569752,-0.05026314264454666,-0.012497551386829642,0.039410114712577354,-0.03758109554675145,0.02840573709614932,0.03314001447687985,0.08583798485241127,0.22288899525748956,-0.0211836589436562,0.023264432743694958,0.10004414135979141,0.049150005897727334,-0.03293677086196963,0.0018083409003859766,0.08057948216854337,-0.08780454812737347,0.08763722531394572,0.03604301957447119,0.004816046493555047,-0.0759414456677258,-0.08165250201639004,0.017706696593564858
MIA,0.010844728148712375,0.014496037135941381,0.03714723080140295,-0.030045336701056396,0.033583091253475736,0.08977014760693436,-0.06860987440256847,-0.039796516276379874,0.08335122353667355,-0.03462306872651362,-0.013767071019997586,,0.00966683913340841,0.03776353611775974,0.009252879070587593,0.10994490726040351,-0.04948218603666861,0.04027172565277263,0.1279120774661663,0.12315910837142276,-0.014317147995330582,0.11168496222353569,0.11227027950262336
COL4A4,-0.023349020013911842,0.20507522301333983,0.047676400415570204,0.021728242152951143,0.0046015768677395395,-0.024177569956244302,0.005888673915083708,0.06537731767352208,0.013755413239307231,-0.01191143886052752,-0.02312758445475737,,,0.001034900113527304,,,0.06310677527251614,0.11451816524352369,0.10767975336878698,0.07282617469890552,0.0017448536777548201,0.016494221032593053,-0.014455137879685453
TAC1,-0.020161097317830803,-0.004933816505762205,0.012837371520540052,-0.054602281586000466,-0.0367869822017859,-0.0577997498710061,-0.0019321891326668332,-0.1367323451721174,-0.1645665080158878,0.06504911507299667,-0.001911193361636137,-0.02215758163237282,,-0.036628938234212524,,,,,,,-0.041715045365923624,0.09417874293113876,-0.07752979776444625
RARRES2,0.06707618115772175,-0.0488193931167895,0.0021302532108789392,0.054390801323118326,-0.05442138649470154,-0.07258981228504094,0.010064248208368693,0.12414237147461572,0.2540974661379994,0.03650726471959365,0.01829989415134357,-0.006585348080571369,-0.054318747923977916,0.05897022700483904,-0.0323901749056478,0.03186324223190926,-0.023154473050199513,0.09920624203623342,0.02682729618290496,-0.06361764189806071,-0.04404175384573288,0.10477427378415029,-0.08290944624561854
FGF7,-0.013965667353454366,0.026047928531780236,,0.020524957850284156,0.049574708077971645,0.012760754319277194,-0.005301816075274839,0.09630273335897091,0.13583692182641308,0.04349290587240772,-0.012471270003064621,0.009539678816435367,0.06188027401975645,0.018005504790299103,0.055197884033504216,-0.02299198654706447,-0.02720959109416153,0.012073185247715336,0.0394248031304548,0.04140321090864484,0.0706462027599842,0.13391466850151962,0.05846005670679075
EFNA2,,,,,,,,,,,,,,,,,,,,-0.043062873245135594,,,
HBEGF,-0.019153354514731786,-0.048842477587493056,0.04508519968427956,0.01652750206563424,0.027585362946810986,0.020743821717532383,-0.049215426386642974,0.13465721699364602,0.13588586185250365,-0.04072102550146791,-0.02206690168393735,-0.03916006597257443,0.13060039808564072,-0.026954030904238518,0.07552125840701977,0.061031158865707,0.009878818753402078,-0.020502869070362282,0.05218120997590376,0.006644133193471831,-0.04612481385308356,-0.07976929071998025,0.057599275064872224
CSF3,,-0.04349109584638118,,,0.0019552045562247137,0.143772396500985,-0.033817478898905406,,0.026763381027313717,,,,0.001492999397210497,,,,,,-0.030789022952442197,-0.08258160136897122,-0.03466338594771769,-0.021087808809727944,-0.013154037855967271
PI3,,0.0038796199380571566,-0.03608763400888577,,0.0010358459251211477,0.12699942307601544,0.005490177411743494,,-0.04022628040721232,,,,,,,0.08356764675153329,,,-0.005405485127290775,-0.15632497783411942,-0.025899462011594643,0.051058353951169456,-0.07616550704091526
PCSK1N,-0.039027819929322353,-0.06021073539917515,0.00036143491136929795,-0.011009682732283052,-0.0566812019158266,-0.04150113781659642,0.006346705605186342,-0.05975691048337224,-0.10185487719188857,0.006630079463243051,-0.03793884493726411,-0.02004959330525647,0.09007656109583237,-0.03740182443359786,0.0709771474827545,0.06304642478900031,-0.002546112442846322,0.04655990408160506,-0.01795603373537979,-0.042472092315428284,0.059324784595875826,-0.004918010749846355,-0.07299887251041777
NTS,,,,,,,0.004177467917324273,-0.018606814716462198,0.011639910175143726,-0.034553819875983785,-0.03014386400334135,-0.018390045818837426,,,,,,,-0.05370244615657787,-0.018627837023885846,0.06616171002112477,0.03159712804446099,
SFRP1,-0.029334905862466648,-0.018302830340964544,0.036079830951439434,0.010013489252554566,,-0.03420344859826226,-0.008462855201886967,0.1590353029573681,0.015085945774779052,-0.018738743969582267,0.0011846062874212768,0.006744752656742238,0.0715166241959418,-0.001768230156747898,-0.03416758464074645,0.09225774477298355,0.02658881452076351,0.09483618949605886,0.028067966798887758,0.03142523736631491,0.004381516034167664,-0.028751661729183222,0.022654339414914314
CXCL13,,,,-0.034135072659586777,0.030557082487153824,,-0.006355852611892403,,,,,,0.07788875926579143,,,,,,-0.037081313525001144,-0.010119544729381424,-0.05654319578816227,,-0.014106227211565282
MICA,0.009487475042851476,-0.04251732832709381,0.014911598302426521,-0.001345537263957261,-0.041568725084375514,0.02642656817913727,0.03357821208886537,-0.015527269071064942,0.11882297298245499,-0.00806922358062322,-0.019951340363311927,0.003356735271014913,-0.01850218709629981,0.06481615617448779,0.05148547609035827,-0.05060737854945608,-0.006156901425313206,0.07830327061219057,0.06511990796296056,0.04680003993165558,0.04922471749417472,0.04186318595357915,0.10695847701919296
TG,-0.023349014752120287,0.0003825917252704094,0.055695605374570675,0.040029422400673934,,0.05262118144234265,-0.0008218119753918605,-0.024053491280229496,-0.014541357767281559,-3.113650465514932e-05,-0.011943159954413399,,0.04179195901302293,-0.014011967468318044,-0.05006907819860514,0.0016302547797552426,0.048013071408117725,-0.04547077919765857,-0.0385780566174317,0.07627284699337189,-0.028528499292693278,-0.02383845451018905,-0.06412702557377915
ADA,-0.014347929420260048,-0.01659629080435854,0.022131963571543498,0.020720908570203728,0.032140299596339954,-0.011348140638722788,0.0062789274743479595,0.038906466276244826,0.1904170593359263,0.015641916557892887,0.07011149246598163,0.0823936963742948,0.1613787854800718,0.021361039635991116,0.036568298266776926,0.07108015698670589,-0.037181188371027046,0.0332203339688414,0.018834912529913306,0.0835096659369437,-0.01019005038414838,-0.025522288543041435,0.07772105012947894
LAMC3,-0.05228247784824261,-0.02915761035204942,0.04122481508518957,-0.014188465732330995,-0.017054259728630665,-0.042198579948092244,0.02276503843899401,0.11148383404170213,0.177641095864281,0.05853025699751584,0.024805734763536806,-0.0369626174213095,0.03932159689414629,-0.0008447940741814598,0.09969674050174845,-0.03179317261016893,0.09374625505651632,0.022071435569824587,-0.0105684428785025,0.054420338145055994,-0.024637880811698668,-0.05862760299024186,0.09174938621453371
CCL7,,,-0.016873299113064722,,,-0.026686550671636514,0.013365482288721553,,,,,,,,,,,,-0.01225027070603784,,,-0.03518269687009691,-0.08956093341513335
NGF,,-0.02505645661666979,-0.04163372888357965,,,0.11689953087567606,0.006489044406106589,0.058322477376117496,,,,-0.018390057927462438,0.13367513103225848,,,,-0.032401530963652836,-0.02492819711199875,-0.007865757455355005,0.08398933863305959,0.056661660412939276,0.01791324505295986,0.014003683340435244
TNFSF15,,-0.030997963965956558,,,,-0.019950141925608983,-0.01761110798591248,0.007858457113499036,,,,,0.02954472351417083,,0.09099584759082348,,-0.016682504422943393,0.02584615032778088,0.010192999487557503,,0.08453979952231405,0.00914320541609597,-0.018934382715598018
HMGB1,0.057509787318353725,-0.027701480175611443,0.02180161379864821,0.027846293031057876,-0.012837970674694266,-0.05713033294581192,0.006808678398156534,0.13033980403222237,0.23964847163335515,0.031186809475088523,0.014397385837444206,0.029416222682302758,0.14052383709606042,-0.022401840194884393,-0.059088161140202614,-0.09017730814551779,0.017866352326090795,-0.03264420177319814,0.025295051581031548,-0.039628196954090616,0.0168699209224082,0.04384891519147357,0.008955157271311798
ITGB3BP,0.03444458893771436,0.036510504377209936,-0.02518289797975188,-0.013791656208977881,0.05540051784804386,0.07761358327318087,0.02313106029949937,0.19015844531415452,0.17652541233643576,-0.0002051122925619511,0.0036501905991890263,0.04851552433217955,0.06682151516398371,0.04174207730947909,-0.006502406224296308,0.004871320307344581,0.06824820894194039,0.06590562276439904,0.06151945103658576,-0.06404207596993457,-0.03234797475828949,0.07298900978124492,0.04161316674940811
AANAT,,-0.0306016127253449,0.06370713257365757,,,-0.027039232896130756,0.016010125985985585,,0.012160899146795419,-0.02624864165559987,0.027608684151778858,0.10294557614569141,,-0.023795723293520664,,-0.12193400415455811,,-0.029086561553518502,-0.0027655829837298722,0.08389141846935765,,-0.013969214877775341,-0.043804607754497134
RELN,-0.01935695226214332,0.013060448609309381,0.019574043918955925,-0.03684190058668095,0.0018971378385845515,0.018201989656378918,0.03667663244477129,-0.04600313427988394,-0.10009920081878965,-0.004342937185557044,-0.02195259967446683,-0.020731361439607448,,-0.02634391957904093,,,0.040440156977170814,,,,-0.026000311278365166,,0.04995550258992422
IL15,0.0031447744320214858,0.011076776334403158,-0.016036687138221106,0.0526009643217566,,-0.004556931765506861,-0.01260579053141969,-0.01550683815754975,0.1221362176831211,0.04067486529327085,-0.020066709940786503,0.023560529050564116,-0.01300210469412428,0.04197738514275673,0.021735450555109108,-0.0014941083395713295,0.024269820132558302,0.04111929593399304,0.0030346429036242715,0.07765081769102157,-8.352783900733429e-05,0.005825428394111333,0.027661159067583815
UTS2,,,,,,,,,0.09578546451677397,,,,,,0.10735095934023123,-0.02175549612384578,,,0.12034728550911464,,,,
BSG,0.006912742546929151,0.034712592815804015,0.019938243421206668,-0.012571226836708464,0.012024410664992215,-0.018213013477909802,-0.023536817806607654,0.06372822783932648,-0.049251647123062,0.011731642337534702,-0.037147478217107545,0.00476360211693598,-0.010142845874600487,0.03208859425859481,0.023118022155096046,0.11485151481412331,-0.005045125381718758,-0.030921024291541376,0.05767481205913084,0.01882090735275108,-0.050282135200386435,0.0711554009455862,0.10774207452683712
ADAMTS3,0.05626708649481035,-0.034718642216615,0.020668924852729656,-0.018229925741980468,,0.04994397184856065,0.007075838860728753,0.018478704407533447,0.26317656343431955,0.0371895242663684,-0.006776110791466258,0.050124605293697784,0.12400935949908906,-0.00013473369109589752,0.0478339217859154,0.07016811329221692,,-0.03482819632562769,0.02307192140132356,0.025855607181943494,0.0024064261855752784,0.13679433292386484,0.04611343195784353
CD34,-0.006210179067458776,-0.04198817895966615,0.005238868025456184,0.03934518328316008,-0.033539842192670845,-0.014703434655068213,0.008503217383203636,0.11277698032944244,0.15485615251841434,-0.04841450238996045,-0.02575781750634517,0.02387408800701367,0.021633053120475608,-0.05110927210509385,0.08260806347118846,-0.025614988261691674,-0.09453093271650567,0.06362757132125242,0.09992721939514201,0.10749736622542155,-0.006858144890119644,-0.04166582971283575,0.003965654092586841
CCL23,,,,,,,,,0.15580680595858568,,,,,,0.0247210273920692,,,,,,,,
PLAT,0.02825782194155054,-0.016675458044778085,0.04461125927100866,0.03245364613699322,0.00104872779188268,-0.03789934037639181,0.0006767325546827905,0.1739182777505798,0.21164077561223368,-0.017496430112831186,0.00025261177845566817,-0.026479422324360954,0.08258594301076606,-0.0038851250081514735,-0.0053041180979876345,0.027131556726807032,-0.029955703379938085,0.0060565939992237,0.036289459941607455,0.10531084853226279,0.09426958889388465,0.04401856874690925,0.18714597678729183
NTF3,,,,,,,,,,,-0.02222333805945083,,0.044271033255376,,,,,,0.004294652094999206,0.13948873280176985,-0.0030237511349839635,,
LTA,,,,-0.00985632578941266,,-0.000874945055601143,,,,-0.025280177450619307,,,,-0.022069436258561875,,,,,,,,0.004103390161579739,
CKLF,0.03368155333781979,0.05446652249335295,0.011089368121796133,0.052936848908879494,-0.039480433746838496,-0.05341984395393332,-0.010629548188855345,0.11707899918203692,0.23187630280446878,0.006617048829327441,-0.0038532552427901243,0.027403864455767278,0.057707325849650874,0.0013754670439011225,-0.024499057581755284,0.06979313430322986,0.08791382913935125,0.016340622282681704,0.09288193126228046,0.18220846854679235,0.06439701910795237,0.06604148057209244,0.10268706618551791
APELA,,,,,,,,,,,,,-0.005758829291132525,,,,,,,,,,
CD24,0.06162061403852055,0.06712583270556224,-0.014460391008379246,0.03353825001761669,-0.014404255173447306,-0.002135155045101245,0.027727236682074233,0.11473496640579006,0.10333227456095274,-0.009064605361737364,0.05728705974551846,0.03069142699170247,0.11063149670253766,0.024409032363105713,0.053922877410338646,0.041620222636889574,-0.07606366123151541,0.023744462812832306,0.049740933990347624,0.07596614086798101,0.07603734979234908,0.09629447104958562,-0.04075770941736277
HSP90AA1,-0.02159281140628503,-0.03507070255745079,0.0029539198227153214,0.056643821240393424,-0.05988204901652736,-0.05973473180174697,-0.0005707275696023254,-0.1494456712663032,-0.2612657137847995,0.021658955760725466,-0.020854921093943476,-0.030591398451973995,-0.014070994946822428,0.007071666685532692,-0.004043960416135925,-0.05780307268765347,-0.1313324671971437,-0.08680570391596451,-0.08546700603962212,-0.22485525994504513,-0.07608939636765429,-0.03280541152964947,-0.14479377008117592
BMP4,-0.024029525882142626,0.020798111706716794,0.07301027482583804,0.0011889319295863817,0.009287667494831052,0.04448162351475694,-0.014129802938304,0.13164247124047831,0.023527843633422953,-0.0047091420606745985,-0.010389789097150747,0.0693128434687962,-0.017519733161754765,-0.0006992358027433696,0.08387471736816496,-0.034009974691189444,0.04190169129601686,-0.05081502803186382,0.03055224809481151,0.009895453318419057,0.01237516906930287,-0.005088554002786356,0.037493245271699324
SCGB3A1,,,-0.004095348164457724,,-0.02492022465655106,,0.02517096078343572,0.03274521456172958,,,-0.011612659702740214,0.09468188188590611,0.004484090557848342,-0.01539976076513616,-0.025800140241742278,-0.01858869783358443,0.009341711012298757,,0.039990857255078595,0.08158680157018348,-0.00757040402822741,0.0034481594766159053,-0.0005262204403939218
IGFBP4,0.02513356824972725,-0.06203511328992302,-0.02247899823057323,0.02042680446299189,-0.03223816870252595,-0.024225218787626176,0.03014373020941457,0.11598442447217511,0.1920918908909733,-0.01317888779240204,8.734284775249377e-05,0.0627204621798427,0.06996109800783627,-0.04240458944422367,0.10324887037084951,-0.02941997870919842,-0.0289179297849416,0.058179083415401116,-0.05467399275748326,-0.016361962241259534,-0.0749966885199817,-0.04421666718018172,0.03848260637920613
RSPO4,,-0.030609030639782393,,-0.038131749843731674,,-0.05235436808837257,0.05269508244002726,,,0.04728499452644064,0.013103064095431511,,,-0.009028206984887282,,,0.04021090433973373,,,,-0.030104487991224258,0.014728909105838123,0.0025726274748962847
LEFTY2,-0.023118156543876656,-0.02720046431328213,0.0618438638641436,-0.023877104072402084,0.04322958916159346,-0.030404508147488365,0.0222934058304915,0.06407431193736958,0.2363372831293727,-0.025275062829362635,-0.012733421527452137,-0.018390057927462438,-0.0061966557438554535,0.021730309506218647,-0.007985938153195402,0.042832592324428924,,0.09727278975855116,-0.0001723589578437395,-0.02188524642020529,-0.031505614324396684,0.10654804675357972,0.03683622305234854
PF4,,,0.017879132635875126,-0.02145595956360294,,-0.02328348970460497,,,,,,,,,,,,,,-0.028194126496177484,,-0.04174176405446657,0.08313871675948158
ANGPTL2,-0.044827328001523,-0.02687978103673095,0.008399939849418612,0.028833626294802493,0.03691886206497501,-0.06411181877435425,0.02320316388762279,0.179914516488735,0.1774756918411184,-0.0386968613489913,0.04943987829670449,0.04176912071853495,-0.03750578403765703,0.02363007606248439,0.01025045785403725,0.010210855687740496,-0.009391653554785644,-0.013843198357306328,0.03156832896184369,0.1453601217310312,0.06251028923890156,-0.014101838410416052,0.04933994399038571
LRIG2,-0.06394436745885226,-0.030323147603935813,-0.020249987743197972,0.024023780789842818,-0.03163318481537612,0.07182123649071943,-0.006098837389394614,0.1064310949324495,0.0504562235468288,-0.02646970132855964,-0.003899538916045836,-0.009335575035395768,0.03303938127055879,-0.01941201663073906,-0.026995880632368408,0.011236250708449986,0.04855205780851089,0.0210480422555908,0.029755864442348685,0.03992020814531821,0.06646773554402055,0.07546764631502972,0.03675521441818908
ICOSLG,0.06897561637574606,0.13514722463993867,0.017079218960014717,0.018166339917382934,0.056809897333655435,0.044267979008519136,-0.0009944203938201397,0.14047748512865652,0.13918930204647742,-0.0005692118161150119,-0.02203865632198801,-0.015405416226592706,0.0265609589094013,0.016650944068732312,-0.06323529641253209,-0.025380572047499526,-0.009351695894717819,-0.009931154759137664,0.018054620307256155,0.09028560553368041,-0.008471356044582674,0.025351504146472276,0.03606412216984934
WIF1,,-0.0010615002858096502,0.003538649064320424,,0.04733490107826308,,-0.01323340789381689,-0.1610811305440194,-0.18109163177781307,0.003175734275599576,-0.02185261801793858,-0.042126406565158,,0.013821597150558097,,,,,,,-0.027985037565931233,,0.013461226329831063
NPPC,0.04490062865636935,0.0384259999758958,0.08209455880546991,,-0.042878123625595184,0.04009053748263463,-0.03185914871056077,0.01053486478217835,-0.001922278597435043,0.0011595647415736595,-0.01613875276168649,-0.019554236727532044,,-0.009804706037027848,-0.038476627292089984,-0.014570701645699687,-0.005020080020001652,-0.03482812943599108,0.041666702930463394,0.02719801802872902,-0.04791805698621297,,-0.020697123331565186
LYZ,0.007745343270803118,0.056853084882631175,0.04766187863208253,0.027201960018442304,0.017184396094240086,0.021481346694996142,-0.05612560976650862,0.0380025932178519,0.15651598705780523,-0.031684183062065635,0.049852127488180714,0.015009442313130747,0.033543140512329345,0.0008538344386462404,0.061930575682822106,0.04657165595119624,0.02324663802032199,0.07366329734708092,0.11594215874913374,0.0859046814698929,0.017226624902051263,0.016734117266094098,-0.054069645963254837
EREG,,,,,-0.043629472057355984,,-0.008472119255839232,,,,,-0.018917995326941228,0.041162121718049054,,,,,,-0.031361117485549914,-0.010113911856575156,0.05381249487155721,-0.002855493797356438,-0.008950689872886842
SPTAN1,-0.07686914719820978,-0.06272759321230831,0.04478898058445129,-0.014700436551179624,0.02801665430936816,-0.056543517768313845,-0.029637007999970592,-0.06154202041521369,-0.07076635212367678,0.052308061422999,0.008248276535288018,-0.0053768850622243555,0.07259965269259633,-0.010611733864764241,0.07201894845461426,0.06964603157851844,-0.07233164282989901,0.05641119633852901,0.04275880573942011,0.06656532125659247,0.08592381111894455,0.04796639988776781,-0.04211610003165689
PTH2,,,,,,,,,,,,,,,,,,,,,-0.01431033573559007,,
LIPC,-0.029893728387457946,-0.008766942971554538,0.014196488216189065,0.0490130635327908,,-0.013794949468870695,0.013806508510301458,-0.035960196023203446,0.14749121299829165,0.0023864560763754068,,0.02786196690981285,-0.037195112157600865,-0.034669020547067206,0.015657101649443995,0.006781932395062356,0.07615710492627292,-0.039970300458748234,,,,0.057837085903862995,0.0643253854639147
COL8A1,0.00949845094785759,-0.0015173390428091084,0.020414099117188368,-0.010863117987744805,-0.011196359260877657,-0.02469255193211612,0.014133737499401855,0.06643332419582627,0.16607629227812873,-0.009510339403503211,-0.022554592309932165,0.030607508854528523,-0.09338478295322794,0.04378547604184146,0.04859359457096022,-0.012802368812944182,-0.06610220091691005,0.031601490297669434,0.0734084374416748,0.03948728644475318,0.007316378148146307,-0.048636630692185975,0.14400891233091923
GSTM2,0.03728795258330283,0.03835546868656718,-0.01845418640773175,0.010481880359784914,0.0175952407693852,0.011880615274975661,-0.03981490173972949,-0.02453337166469905,0.16018586092576886,-0.04332227142927303,0.009438296450618236,0.004881682607373028,0.0857560110302659,-0.011373119307940265,0.016918038599827673,0.09431220042825536,-0.04638634483520863,0.004231457659866389,0.07109797172088379,-0.02966109675083311,-0.0059896415328315146,0.049081619127583985,0.018086044951225747
IL4,,,,,,,,,,,,,,,,0.027455568060986653,,,,,,,
SPX,-0.03527178789559415,0.02216143241553351,0.06862745659998143,0.021176100283265272,,0.011604978103913168,0.013623807019325003,-0.051501556090456535,-0.07695059486832541,-0.002000196299806839,-0.023466527261167353,0.004984121617454741,,-0.013060578775175701,-0.0055350448189234215,,,0.01333781512006095,0.0576613268346901,0.0148391533616584,-0.03580743040550062,0.09445412885324117,-0.037124194651458484
MFGE8,0.06794972611979071,-0.000981296732430949,0.04832041167399031,0.0037363966938054917,-0.06685719401392885,0.0547834542737093,-0.0072955765403631195,0.030021238787923128,0.07636849893402081,-0.020872059234671083,0.03250679131309106,0.023586169937225412,-0.10366007820280526,-0.04949586028672063,0.06939460126465972,0.010435756232382312,0.01940608853420022,0.061282988068889,0.012210642745879203,-0.02408539587279381,-0.016018210408514567,-0.012087337779840968,0.0908698738893503
TGFA,-0.0158164070545032,0.10862105061027919,0.008480138199631984,-0.01178149432179204,0.028137408469413015,0.022015618020095853,-0.0015698601029665586,0.08053911759945077,0.08932714327229356,-0.007925034892989024,0.011101089667351407,-0.02928538472455618,0.00817913681007104,0.04814355662769488,0.006675776330273713,0.06585626759605354,0.013187103849373482,-0.04931402173570958,0.027099506038163038,0.04473564728252364,-0.0696468071923816,0.11624819889685102,0.034637732445062595
