,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PDAP1,0.007043605523214929,0.024719480011313775,0.045329305999642994,0.04764452412313812,0.03544969966495165,-0.032929847955481345,0.07410556819140449,0.03342985341675485,0.0038773109932426783,-0.054986102477010725,0.02640585922469819,0.00982475241997929,0.05380442093395828,-0.013020618723319265,-0.09831337909739947,-0.05274421060093234,0.06321818495867391,-0.08176434037974312,0.05502086718584598,-0.04462682711910259,0.03853877339681354,0.02919079386449968,0.13700299749075348
QDPR,0.02413497631269374,-0.0256277735392858,0.020150053593179267,0.05743365845060411,-0.01363816766978528,0.03989041685029286,-0.05507767067631489,-0.06449317024903256,-0.0051715520276961295,0.03643692004217243,-0.018392171803783882,0.08290063763803568,0.03459099933131511,0.15528415981517651,-0.003490576705856119,-0.05235611323205667,0.0365682598476935,0.13074011858273046,-0.3136584631373482,0.019178442380556757,0.026938731032763306,0.0789799634172606,-0.12406206372248102
POMC,-0.0073925798721211754,0.019817514536967507,0.013596560304476823,,-0.0064564256165268365,0.06264790416380588,0.0058497515257545304,0.0859099450372103,0.03200854914335563,-0.028364648374870075,0.026169935583486386,-0.02311964039121642,0.14046378677544633,-0.08333572771991352,0.025241181532264796,-0.005307160366414669,0.01964180612703484,0.08326079883171705,0.054009050555619914,0.0489354580876642,,0.07797022776676804,-0.053567079508948075
CCL18,0.06768074932987274,-0.03417146828815312,,,,,,,,,-0.012552021612865363,0.012990930564390922,,-0.018600655936517708,,-0.02659198385691909,0.04716955673790668,-0.05788943679126682,,0.08623017372756737,,,
CCL17,,,,,0.0137840034297484,,,,-0.0048245796125682,-0.026777104221946922,,,,,,,0.10898414779575855,-0.023094520337744416,0.11002524262194416,,,0.06879290303236169,
VEGFD,-0.030657374127094374,0.002909379724877488,-0.014502494848784733,,0.028803060696170554,-0.019834810999945447,,0.04256501489261702,0.018369131369517292,-0.02563230814187463,-0.029792679534341667,-0.02889289975767027,,0.039507505194890706,-0.025525388419640842,,,0.01796147756462854,0.006418682962266092,,,,
TNFSF13,,0.058332749703026175,,,0.04059684002250168,,0.07591421183292514,,,,,,,,,,0.04714854890216081,-0.00491558792385249,0.1346460793265587,-0.01583926850673467,,-0.009068355484711701,-0.056829174908505246
WNT5A,0.008698107572205557,-0.034148476500390754,-0.001718480938279641,0.007998245950590992,-0.01608382356490864,0.134939709096346,-0.023594548258808863,0.0033659366284624404,-0.010205582718551357,0.04386107953149773,-0.011083812988084094,-0.038969534100488736,0.10282249676987598,0.07558398523299056,0.04046843608584472,0.0036119789146186565,0.0948810066187977,0.06346658635055522,0.1299189544100947,0.021630806275194373,0.0180262169013035,0.1668138860954459,0.008450175911980974
CXCL8,0.0028270088301251997,-0.00016787170388795318,0.06378381631586755,-0.10489562965830976,-0.00450792437495773,-0.12732785481213832,0.07964928383077802,0.15424332665781457,0.002877886737071748,0.025051642930982245,0.08902430381534357,-0.08336251035166199,,-0.2089482071962187,-0.07037504781959963,0.1643610848987466,-0.10559760760419103,-0.2469145964428963,0.02012711224907379,0.06513659059840785,-0.025862516089103935,-0.07465478825891157,0.09073940804159453
GRN,-0.015186547782815198,0.024580410329673365,-0.02807314524538773,0.13726552476215229,-0.04170735856347633,0.010417296200974436,-0.04685823399420825,0.0006272383294722483,-0.010267951937618687,-0.03353655385268297,-0.015741763765168122,-0.03573067524005611,0.15054279459309203,0.062236116821015784,-0.08925189625917071,-0.004801654859342169,0.11682226929885017,0.1326517241337289,0.34446540065617515,0.15531941651250658,0.036464733123187765,0.13425147490516615,-0.11489575910135488
MIA,-0.015022560503695168,-0.001822117169407459,-0.03040457368952772,0.03272538706085358,-0.020099141275446326,-0.018971357227937004,-0.03229650923814032,0.0006627073130190331,0.025529089338165133,-0.009099528075892503,,0.07786334898651333,0.3447553073314899,0.06423984425656543,0.011556347167327261,-0.013406327396664778,0.11626653043935788,0.10488121415521187,0.13438632633920433,0.2609815409730052,,0.06668623649119637,0.09462418824108133
COL4A4,-0.043808663759643186,0.036095977926374916,0.0031592749722742057,0.02739745887697924,-0.021919524574850458,0.12087436238138197,-0.018205983601821667,0.0015416581743283662,-0.04268697009023013,0.019310622229894485,,,,,-0.014647208696778111,-0.012157125851515044,0.06341726297468558,0.03384484851079138,-0.06093212014461791,0.01788324542657297,,0.03974579379007384,0.008971228792959234
TAC1,-0.042336310210856536,0.09689567453485813,0.03913125084929412,0.02970358895548755,0.08157923937211325,0.0919515181150109,0.14456058880987774,0.02316306107229821,0.01530453278013049,0.058757377434549334,0.04653593969209291,,,,,,,,,-0.0908590216576863,-0.014077458664235345,0.051201864266184394,-0.09204142959643394
RARRES2,0.01857457104920792,-0.034527061649587076,0.055553213383922016,2.103422148165565e-05,0.02493012219112205,-0.14009044713578822,-0.04646542298345244,-0.0028285409967199787,-0.039636587145036525,0.007002008322543791,0.01944908652928545,-0.04258891846234212,-0.02537980241369394,0.0007013693855213416,0.0821482017098597,0.001464787530820576,-0.010559419373302292,-0.08337537304435731,-0.09650572572427392,0.081002279315487,0.0852116987742708,0.08675892192330947,0.16767087445455295
FGF7,-0.013053870770137798,,-0.030258877966056173,0.01894540843802606,-0.03669677952956226,-0.008694737683347767,0.040916654864581445,0.013898141743307961,-0.03644809181162591,-0.06129922708493613,-0.005337118300423708,0.15638273568736974,0.10405666192351491,-0.018992346441190244,0.01201668435351746,0.03207191850143246,-0.039127089770397666,-0.014048320489643088,0.028574733382033563,0.009823390918553467,0.09201642290372568,0.14591211972006324,0.062302781545366386
EFNA2,,,,,,,,,,,,,,,,,,-0.02907425603234205,,,,,
HBEGF,-0.0565208032000642,0.07288550141891814,0.05556229539666939,0.03191707647133742,0.03522379611046348,-0.06599539461279304,-0.01237657164964452,0.07344102752740729,0.04785318420338577,0.05680492320998222,-0.035781628384834833,0.016042169972867452,0.2614100604440739,0.0182030644791949,0.01278097225435253,0.05264383316381331,0.0851662686375291,0.06398083678956112,-0.041443500617465115,0.10276921498616841,-1.1808010985168636e-05,0.17387448349046203,0.1896363292372412
CSF3,0.052353222821830095,,,0.00015092766890617952,0.035669304153023176,-0.1303711470710798,,0.12287699523135245,,,,-0.04340656143386334,,,,,-0.06737445919840403,-0.12532617219147807,,0.051018697273695124,-0.040167412231369055,0.02513824179417324,0.10985240113754213
PI3,0.04554264774746356,0.002876379606427882,,-0.012874784735959089,-0.008966470416661989,-0.11030021222305474,,0.08854753526826094,,,,,,-0.022954548741255913,,,-0.13074826919123841,-0.17453519186069547,0.1144348591764587,0.16319974568986115,,-0.157921546187684,0.18874135498966887
PCSK1N,-0.08788683771903145,0.00449582527745206,-0.010363361389757028,0.10460338024967818,-0.03274494094550088,0.06543431482547941,0.07034995119076705,0.07316392735761792,0.05487520678701398,0.03840865461416788,0.0037990628001935375,0.00614386619462686,0.05370809446996454,0.037559910581594115,-0.004762226190791356,0.04627495790698704,0.13493875278255998,0.1584053269573039,0.11991767692342946,0.08440093090601708,-0.08259980230391292,0.0667839235546298,-0.2335440222194046
NTS,,,,,,-0.008605278840948423,0.0014602400128988981,0.004258922395547112,-0.011833748516298972,0.008844924763120673,-0.026822981796867644,,,,,,-0.05058008534037926,0.05203427305873989,,-0.02906402099100067,,-0.011727577450483027,
SFRP1,-0.050247936970269365,-0.03186452325808438,-0.016552405967995364,,0.012355678435298709,0.03284069915366062,-0.02554978444872976,-0.0036320443823795964,0.018029124702154366,0.03477500605265095,0.06437317034922485,0.0010840201573048644,0.03679967854514529,0.09597132433282939,0.0373799286438306,-0.02164831926467515,0.08968543812372826,0.07650766819569152,-0.037542471653910975,-0.03501266639223556,0.1286893395581647,0.08633566095841935,0.038533425998549274
CXCL13,,,0.014086335528722222,0.05228237258810616,,0.08502423401387878,,,,,,-0.008003556097263475,,,,,0.07690762921020682,0.004306482705067038,,0.07989069126595276,,,0.09295382819760516
MICA,-0.025521183143999926,0.07493998964730755,0.07797274860637483,0.012613645506239156,0.01407203256263353,0.03700273276125976,0.03738486043842234,0.03128504661689595,0.02301955483601232,0.02165923857777803,-0.005219345488344538,-0.008898138023469046,0.18735622383469688,0.05856411142929268,0.018327251500874372,-0.01132807358280155,0.0768367624337283,0.14783060326004932,0.15964799418444092,-0.022692121343140782,-0.03611545862173093,0.1589335053414371,0.09974202834435499
TG,0.030390992458029557,-0.039649418484696934,-0.03245762247933639,,-0.021101538753522688,0.06574411949456314,-0.015616747062287753,-0.01445257372630235,0.012991051368995364,-0.025289276423844976,,0.025678317732379913,0.032763018499188064,-0.008317224725659758,0.059680952950852774,-0.04329796686788325,0.05756861534899231,-0.03286190042235264,,0.05566007918472324,,0.049463262618677624,0.008902244361991014
ADA,0.017901898234420097,0.022902601848310184,0.047540280968319394,7.99179970601394e-05,-0.015861309512820408,-0.01590178466651607,-0.04631663340473107,0.003164978227556238,0.03941400722923847,0.01042856481159168,-0.05065880133999248,-0.016491817307414548,0.17219452833791377,0.18752197926553446,-0.12310674680740046,0.06957470914050846,0.04340238792650101,0.0950027480108145,0.17827432514702135,0.0034897795454843297,0.08494667389986457,0.11629304492815454,0.015987791176955788
LAMC3,0.016483500983113675,0.055008455484637675,0.02055248413615108,0.0889175802114957,0.023389641027922202,0.008529290489968634,0.024081076588068653,0.05589625561842298,0.04806928857521895,0.006100792296969178,-0.03651518078891989,-0.023514296203346108,0.16332672427619532,0.10255307053193467,-0.048610274006307574,-0.048094116358389984,0.06369397721168715,0.17055466433337244,0.29313918532281413,0.07179268688225295,0.09441540444992863,0.10499412251246423,-0.06066331171865283
CCL7,,0.0033795940411847896,,,-0.022489842000173312,-0.03962255435825567,,,,,,,,,,,0.0528202754943645,,,,,0.027243838304254163,0.1301953770131082
NGF,0.021972863914256843,0.01706411704793983,,,-0.039004789881491066,-0.02025200698473658,-0.04324130535376447,,,,-0.02682299945802148,0.02824556391117611,,,0.06358768240053055,0.1127162942453284,0.01997329755654303,0.03262061559151511,,0.11618372702895449,,0.05261749552366792,0.0866176112113334
TNFSF15,-0.031224283478586787,,,,-0.025043539031274854,-0.06359478780848726,-0.012191574696114881,,,,,0.07011714672235755,0.037316561069009734,,-0.05601370032069962,0.028363664072090972,0.02365045285645127,,,0.006398606429641857,,0.017968658666408475,0.07133684143906452
HMGB1,0.06454623401606083,-0.041381850166572476,0.04370987815468822,0.00583209719161986,0.0005658210635241099,0.09219394429009703,-0.03708502562553134,-0.04571238470904623,-0.030921836428011336,0.017632662983373883,-0.011225231312208095,0.011198008485055352,-0.10382029738693546,-0.005036814230029964,-0.08528806685146602,-0.013589739267491576,-0.07803783206546605,0.03525811088542059,-0.17418438504470984,0.022553707733299917,0.028895586772548863,-0.05342625374916235,0.014806518006263066
ITGB3BP,0.07447737539369363,0.039837896136060875,0.027484334913342973,0.0071192277925017635,0.0015372895047778986,-0.008066569092922447,-0.01869898906340181,0.03485775014833603,0.042059286219596495,0.008601000145865999,0.052574398857000035,0.045798228662492856,0.11765757437351487,0.057477176289463805,-0.05648307717707595,0.0989949797080747,-0.028531019970007745,0.016601607156381704,0.08377178062780262,0.029967171254823823,0.0061055146102950595,0.1391110332849377,0.10120385749570006
AANAT,0.008702899831863203,0.0024258786940526385,,,-0.009205521047809593,-0.013507566556774802,,-0.02696858461917517,-0.008015670912801781,-0.007861381701078305,-0.0037107595644135178,,,-0.07411127946194686,,0.021986653017966686,-0.01181141448541446,-0.037918514443639154,0.09038416648846852,,,-0.004022761319148444,0.046759740023991865
RELN,-0.028551348759174963,-0.013196411511933792,0.0010268340468953037,0.025631172169020285,-0.010227836534627308,-0.014698970022810755,-0.03981252574234336,-0.011661382774748168,-0.003043668769638562,0.04383686173786486,0.06093882655398981,,,,0.01030902283944576,,,,-0.020213626009528557,-0.01913818225464073,0.004943974541315655,,-0.019115059091276126
IL15,0.011473515155248441,0.034325289342997355,0.006674075757673926,,0.002601305073087946,0.016697972501032967,-0.014375686881178839,0.017449213662114108,0.08061477829287364,-0.013373079391855806,-0.030644854115555186,0.013729190754919145,0.1289324845320984,0.0013803499581810008,-0.012594797055158636,0.027906975350992104,0.044331682437208086,0.0716835399148786,0.19263379521764235,0.01333622803939965,-0.04248314275029041,0.09273015315441632,0.051608231761733604
UTS2,,,,,,,,0.055688495218282084,,,,,0.05229061628574906,0.0730238102901183,,,0.004702973832077456,,,,,,
BSG,-0.07971093229785929,0.027899359469886892,0.03547170326071036,0.033960776089670616,-0.008734594183425485,0.08677945408993905,0.015180030218057597,0.06049115353710539,0.10725588993119405,-0.03420259533129208,0.0246008598106574,-0.06851920746095556,0.20840688113286834,0.04737337048879521,0.053553322989250224,0.09787299336559871,0.05285094748478711,-0.05103167029577451,0.428088765119789,0.08843013079620927,0.050641627865528345,0.26870623281348954,0.1322293884672983
ADAMTS3,0.06164439069239342,0.05548151897039111,0.0342205536782233,,0.04132815091958546,0.06325026786818351,0.018056027615084493,0.04644766912228044,0.004353359012613793,0.06282979476572285,0.010917188063653606,0.10181612009423528,0.2733939720094291,0.10625709894982205,,-0.03316393774604179,0.09096502924391804,0.12949588738528536,0.18907504035856715,0.023469458541627124,-0.003387388133891507,0.0950735317523797,0.0052709736719491855
CD34,-0.014639448561936507,0.04203286330638684,0.027308694257809994,0.03989421674502265,-0.038204670596517734,0.01391130373604511,0.05655967648143839,0.03276500722602267,0.030358907527463494,-0.005541115821651196,-0.0006138250954984282,-0.051488340772629454,0.13461501940740822,0.033141055191085234,-0.05913127914973258,-0.017873068802427512,0.04393002451665501,0.06594882753443052,0.20639220584342854,0.019141728370373815,-0.0818345833728413,0.11757733774296722,0.025390986854327193
CCL23,,,,,,,,-0.030685968315583557,,,,,0.1417388972584731,,,,,,,,,,
PLAT,0.08056086075761686,0.031399237868116055,0.06744996722144107,0.0721393535648229,0.04904703392015496,-0.009112721163536317,0.009594785566030366,0.028787352705074022,0.05245024098248914,0.06031071184885643,0.08013045522066811,-0.04051849832244,0.12359667431898584,0.05302160520310973,-0.06120073808094744,-0.0030485536936849674,0.11547770845575453,0.1696016508446434,0.374585772372139,0.06891815630169609,0.0790974132427496,0.1513256485778005,0.11090066959207266
NTF3,,,,,,,,,,0.06480988951513238,,-0.02394038902957557,,,,,0.1237483746032329,0.10436055420227754,,0.0030671085135593966,,,
LTA,,,0.07492032949476113,,0.01088805169281267,,,,-0.035677252537896935,,,,,,,,,,,,,0.0017068108959060286,
CKLF,-0.08493685238020825,0.02250555661596776,-0.003524916217740998,0.005083856259749829,0.030809619811239287,0.04865915142164865,0.0018400148805524693,0.003913648067721954,-0.03177997827950129,-0.027457499329940384,0.030972597640349767,0.1201153198300186,0.10618856365740041,0.06984705184285193,-0.11623086093193945,0.034848929378316684,-0.0051431696151463535,0.14982917222233091,0.05326019885976658,0.021371597086186685,0.0018339596004340844,0.004993545272605961,0.049147378977138466
APELA,,,,,,,,,,,,-0.017668962594218154,,,,,,,,,,,
CD24,-0.055851086299574915,0.0541124089480925,0.04215503846371516,-0.01163031859443315,-0.0009591452267677361,0.1417562121234703,-0.09406624239580938,-0.010521954292222385,-0.052122283278365135,-0.020464580649889836,-0.01057605524297194,0.05597673078001471,0.22812567467423633,0.10968303233320077,0.12812284541217744,0.12039114506149379,0.061275102801332734,0.0731586002904087,0.0036482569281759128,-0.024718664597518866,-0.000325185179100008,0.1302250572902756,0.07889019538955358
HSP90AA1,-0.03959480028263312,0.06467611504758411,0.0395788141341587,-0.10352650990767816,-0.013702576690850368,-0.031236185602105313,0.0013236649902179055,-0.03163494743330905,-0.020051705117546427,0.0287147027732683,0.033124503711257525,0.03610155180040638,0.0010742626366218259,-0.1635541910632631,0.03660646001029149,-0.07764878755644934,-0.14950139506385882,-0.2467182176015703,-0.04144608095879509,0.04715786667655052,-0.08332851927555356,-0.07345484683720739,-0.059918640106903204
BMP4,0.0022752491399540675,-0.017804022203449836,-0.025303003075645366,0.036534772986715904,0.005781078092484689,0.018675239791015708,-0.028378470662677985,-0.03316270403693111,0.002507541486542652,0.04067113718787264,-0.0402225621668336,-0.021098212763032222,0.13658581615645915,0.09032451278358908,0.06656909126464972,-0.02785230511925793,0.00701163224304801,0.07990478356145657,0.20648624268066096,0.01323681106494808,,0.05921892857435608,0.002918838151774363
SCGB3A1,,-0.019510528363983252,,0.012825107127074142,,0.004760793072980531,-0.027071326457918685,,,-0.02458945223538764,0.008239593518090461,0.017095609606309115,0.14625479991658952,0.05200631285371875,-0.02590466872636901,,-0.013788231315306924,-0.004062999985258204,,0.0068643483590168095,,0.06283598835324872,0.007074337063973764
IGFBP4,-0.0705730892176759,0.07803308293111712,-0.0043379844170476,0.1183087953354753,-0.07085001645851455,-0.07632685659232437,0.008916428175661949,0.0944987724333371,0.01696470430341067,0.06281765068773239,0.037327412124744185,-0.05533405245968607,0.030812228464491557,0.04111284138092173,-0.1436698766871485,-0.049278379752936564,0.19698707643868937,0.10435877155198946,0.37305568839683645,0.2537209140537617,-0.06139628454358631,0.17063923668888717,-0.04843282866713391
RSPO4,0.0060089799994617514,,-0.03858767200946739,,0.012583195421273993,-0.002665499275661762,,,-0.01532370703763434,0.009826233458883595,,,,,-0.0456081687649972,,,,,0.012093299181962738,,0.028287811658455807,0.012968690106455402
LEFTY2,-0.007633413243921509,0.08496753394557284,0.06130215354104241,0.10942705982838975,-0.004275755914929534,0.0051726065639847345,-0.007484322634924377,0.04803653601761024,-0.018408621359091232,-0.026962631167815727,-0.02682299945802148,0.021221312148564243,0.17692347323011254,0.0294942983738801,,0.10656957824126821,-0.01245259664898961,0.04227036480280769,0.39115992327718246,-0.06949440207204476,-0.002227268412671614,0.0930634158704512,0.1199873875029228
PF4,,0.017986226787546356,0.09028982163689708,,-0.01962194406884418,,,,,,,,,,,,,-0.011689091574166676,,,,0.0318326054189714,0.0028180456030368005
ANGPTL2,0.09931930281430353,-0.010218710818450515,0.003995375616110815,0.051407764697751886,0.026224581653978816,0.01615654856366779,-0.00504290338280831,0.014734490827219024,-0.01642529265184366,0.020441409272778842,-0.015531979961604108,-0.044798250634846715,0.2670444878453516,0.12050530666448091,-0.0647852444640221,-0.01883005648389908,0.10640558118887337,0.20888917550132474,0.01964829758573792,-0.029817390478895024,-0.023680310512472887,0.10993252760873408,0.12142759750188313
LRIG2,-0.024114280338415204,0.05772199675869894,-0.055052293419407934,0.06589095160712441,-0.0025762239695637226,0.02034017155328348,-0.021668065194289265,0.016204446288123137,0.027479485362324543,-0.03528088017576431,-0.014510741637685507,0.0642824389246771,0.0158061073548845,-0.017222020579007857,0.06105644908500779,0.07741144926186863,0.08262451957318759,0.09118781888243822,0.010178450654000429,-0.00357338812914923,-0.07437220384740736,0.19015549395813514,-0.011426748911638205
ICOSLG,0.08586683541783506,0.0638102340771956,-0.03562651823303109,0.042551967388503815,0.020879641576077572,-0.01216967150559991,-0.011806830372888074,0.027011419441661966,-0.012985597192699792,0.055696545036942935,-0.07440770350634508,0.04897827248344863,0.1284535109864535,-0.06999005598034823,-0.0643078578012169,-0.05906954902238975,0.12113402568372589,0.1083439452811845,0.07823111221008133,0.01665062053030443,-0.028962023605274684,0.1658538471838113,0.10420964886149983
WIF1,-0.07175217971548585,-0.03733294166747343,,-0.0958766496466531,,0.0609782155187416,0.07994761520709527,0.0250894962482344,-0.003539004103463174,-0.033034535894882394,0.02454260125211492,,,,,,,,,-0.04727463717505319,-0.04323027884488164,,0.004502532845965682
NPPC,-0.042417657611443435,0.03597708683093298,,-0.008267110199408909,-0.0304384741482653,0.028729981184734923,0.015508916483561973,0.02717141858854199,-0.012977029061233202,-0.016277329410351704,0.08024502040401436,,-0.039574856757504266,-0.039333797474245855,0.021977674772280832,-0.011404917521236424,0.024264927869375445,-0.004371459555156299,0.105350812677548,0.04015939771247261,-0.027832838778147705,,-0.032119040043443514
LYZ,-0.004799247361881599,0.006171921867460538,-0.002951362383474905,0.09095570828765777,-0.005984362478126438,-0.12399353852676379,0.008275963281253004,0.04177789790278436,0.06319058528731326,-0.0315226610112488,-0.013355709758533613,0.09869215187575701,0.2392935622929539,0.01966072039741419,-0.030345334057812735,0.10323750439448864,0.053372416787796174,0.08247591127651342,0.16612067841631167,0.0303031136694888,0.01595765176471086,0.0293809889700188,-0.03836595757388501
EREG,,,,0.0169088609737891,,-0.08084136680345189,,,,,0.05049185897589425,0.12480703204891884,,,,,0.038065196647500174,-0.042780819250651234,,0.10512331031125682,,-0.02379305588036044,-0.028388660181983726
SPTAN1,-0.06997713906966202,0.02028212641016505,-0.0058881910566061174,0.04043240575032765,5.735050502962702e-05,0.07079280675738392,0.039061804630461425,-0.00485358239121536,0.0556087075381118,-0.05932161979258629,0.03701832738764097,-0.01411937000141618,0.03688496129076687,0.059850011106181246,-0.0035550417569837145,0.06846756337096305,0.00047488476036070876,0.09900606263978359,0.11462095705463439,-0.031041308247600468,-0.05149893804663962,-0.0334936041085146,-0.24797715852833413
PTH2,,,,,,,,,,,,,,,,,,,,0.04058403995992239,,,
LIPC,0.018931449965275345,0.035883901452720864,0.029003330081037386,,-0.035262094882162115,0.10613812306851184,0.061960005444773474,0.010435963946283286,0.04451254704473133,,-0.025854142267923538,0.023729295606205635,0.07384474963124851,0.07714566307336049,-0.013182403154906455,-0.046267570760155835,,,0.056540629003458076,,,0.027580770184219557,0.0045791775460721105
COL8A1,0.11225038065017273,0.045460103432615966,-0.027304620384847482,0.06212412580067204,0.03104370709918143,0.03607955223647595,-0.004392917180046862,0.0706395583601517,0.040906061610272854,-0.011311597242703265,0.06038454496041848,-0.06274223749629083,0.19994450824533241,0.06250451863151515,-0.06970246533334445,0.05194425745573024,0.06646163068830334,0.1332042776427243,0.3425817559066966,0.08992153519910062,-0.01605748715480738,0.2811592838666096,0.2578195560232988
GSTM2,-0.04793389414488978,0.05228101237124335,0.015651023918594905,0.0035377802229645972,-0.03011525937564078,-0.05251150340917571,-0.037666032120128055,0.06360752008494457,-0.02855060178389622,0.025718319057764824,0.005070670815198282,0.06521877099644947,0.11441189625392384,-0.08870545057099036,0.07501388380315337,0.10182187122605785,0.027747603007179173,0.052938434779729794,-0.03048686593754061,-0.07479972876469554,0.0330732791751804,0.027095885361847972,0.044362460561265166
IL4,,,,,,,,,,,,,,-0.06598365843486945,,,,,,,,,
SPX,0.013715484776305232,0.05392994756539999,-0.011775739165052037,,-0.006448787260122841,0.041069501217840414,-0.006030461528507182,0.008065373663948347,-0.00836167465763658,-0.015599844451743054,-0.042109663176848555,,-0.09421680222547349,,,0.013407870984023133,-0.020058589380613806,-0.02021706674349365,-0.24194870374812133,-0.15694327429774982,0.059795784738609,-0.10790994200926589,-0.15922453241851456
MFGE8,0.10014406160530807,-0.03898976901940354,-0.018188114813033836,0.09058799307230975,0.02359403028911891,-0.05619778097833972,-0.03567730717554768,0.03609489638685587,0.0049769382664486645,0.048350278601533694,0.03928880617156393,-0.08320129620343132,0.07461996385200786,0.08468739667638742,-0.00394321102562099,0.01797394278736614,0.021236604796540322,0.04775473973034045,0.33640086003066105,0.062009200886443516,0.03903890679174207,0.13373625105662323,0.05911104271344501
TGFA,-0.0017290252964016063,0.04112977987396261,0.05965420244664056,0.11958651032499351,0.002703896333758883,0.07925979765424825,0.10688049735192702,-0.037638046273142683,0.07847728050310189,0.07179811656179268,-0.028140788632269712,-0.007420075365642206,0.09766156556602412,-0.09159274963066467,-0.022182401787051213,-0.0006807237473388409,0.0021021897516419366,0.12829964000259222,-0.15777134625249467,0.07387235092553866,0.027567703446803517,0.14031362125919022,0.0464212943254822
SLIT2,-0.009554007913298385,0.03866938829123256,-0.01236673412676662,-0.02032738841072325,0.05209587924893546,0.03137929653456609,0.0680743297124298,-0.051825033014877946,-0.035141488638913344,-0.018398857694830743,0.005622137279942325,-0.004004380447855776,0.1826389433049841,0.01237174178468822,-0.07462513335545981,-0.001027187642490438,0.09612341099846991,0.066282056855866,0.011176517502534657,0.028860456906892124,0.00702773709379901,0.21965283844626105,0.18687494629605567
