,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF296,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,-0.029660404709331907,0.1101724267574899,0.040759165832108354,0.0052897753361932235,0.05559170711608532,0.0810106555066776,-0.044571235100853264,0.028831144123069776,-0.010267704200477661,-0.01335818279757095,0.015432901736437086,-0.0001830451475848631,0.02932719441800442,0.04175498381701496
CXCL8,,-0.05310354303402313,-0.04195573295538015,-0.0639221144251597,-0.019583935122496204,-0.0792510258821548,-0.016847673855055124,0.09872940849481959,0.010925876683041897,-0.01732811921978967,-0.1809712902052638,0.05660354230371099,0.042549052708947314,0.04888199397406357
GRN,-0.058459839130461044,-0.07404419334711772,0.024676570536883328,0.08242917278384161,-0.03424120381872161,-0.013195381614497627,-0.06115121429458653,-0.01189648806023901,-0.028214762859980133,-0.04419200649662714,0.04496268301613585,0.06354440455647978,0.021766372474724186,0.05123482973242688
MIA,0.0490764152695006,0.09887178552690623,-0.07506806502566342,-0.05788611208242548,0.04809635500442518,0.03268831719525707,-0.021416683768558126,-0.01525753711288015,-0.006834062797582369,0.11018224815488735,0.17227363396442083,0.14410252624764058,-0.005574663699174681,0.06873302699923813
COL4A4,-0.002257423064713015,-0.020572783591953702,-0.03181360575800308,-0.05080831088195823,0.01873663595210547,0.06450161207753256,-0.011269278208588111,-0.013648714996515132,,0.06637857771177622,0.0697910518561633,0.010693809439310295,0.03744292323172061,0.03919480157806531
TAC1,0.051007509862315246,-0.014858232154294397,0.05252534905891486,0.0038762068405106833,0.04178300351333565,0.03457959322783394,0.06333246821016664,0.0002806843665109858,,,,-0.04050622499724412,-0.0016706696099071793,-0.04979183586936813
RARRES2,0.011945158586549326,-0.06621486473747486,-0.03737513158680332,-0.05134189049050893,-0.01959059540885387,-0.020336518483420895,-0.036931022263650866,0.03409933594560341,0.04546920010091861,-0.01723661410097892,0.01106185819395679,0.054391618956337276,0.04555409085356552,-0.0022287631614463206
FGF7,-0.037191929269596816,0.08725138942726239,,-0.051133366914208306,-0.032003776907132915,-0.004126416507463343,-0.032299646502394946,0.05631148884296385,-0.006510911325640814,-0.023116872136699086,0.06690838640950805,0.0018214194581964334,0.05745495246972832,0.0340150418014004
EFNA2,,,,,,,,,,,-0.041387360083013525,,,
HBEGF,0.03522130744754011,0.052394214259257124,0.05545860368029917,0.009394066469293123,-0.0405932485922798,0.01926635092140429,-0.02738169845081809,0.006269892529913888,0.023849399939414023,0.03128011901800009,0.028605764717783956,0.05659808003607503,0.08371695888798732,0.08231730068252616
CSF3,,-0.04628280383509373,,-0.035563886263020913,-0.021519726321663338,-0.07404851251616593,,,-0.013298494187493811,0.0025733087942921714,-0.08653360630081268,0.10822426591854574,-0.047047647520140554,0.08760731615495634
PI3,,-0.05482888287988726,0.0048562514335554925,-0.054965916675034275,0.0031850414937864826,-0.039892263492792825,,,,-0.06733649770957319,-0.17831996403622982,0.048508147583295136,-0.05191656110695047,-0.027208027580286568
PCSK1N,-0.004307024495198311,-0.01811907226606248,-0.002832255227917983,0.02489397337013328,0.04397947191605099,0.04271343906977116,0.10933623845115764,0.03820018743602548,-0.008976391233497338,0.019032478890842284,-0.02946731524287468,0.024607513949266902,-0.008381645990529523,-0.10048663973112495
NTS,,,,,,-0.02206713082500823,-0.013757228220519651,-0.009172508209023897,,0.11920669704845516,0.006548820615285564,0.012440302395906237,-0.030305676828821373,
SFRP1,-0.029027411575227927,0.030427163779704555,0.008072546523550855,,-0.01575349549115834,-0.04432280896333,-0.041869517170156016,-0.01828968260202842,0.005648876677221887,0.043879526137609544,0.03620194507851211,-0.037085959007326,0.034791767260308665,-0.0003300361968470544
CXCL13,,,,-0.005409337233554318,,0.009995835814945295,,,0.020261015564890225,0.043707817209271665,-0.0257909376789272,0.0977891676518103,,0.07246474735022937
MICA,0.05025114971123729,0.01501041427212441,0.021507223024678383,-0.05054644585551097,-0.03879262168311844,-0.024541642606860516,-0.01576107674442928,-0.019313318765970516,0.03496569539964739,0.12674039973621662,0.11358154069769948,-0.010898215091883047,0.08513451050894058,0.04735296661110043
TG,-0.0029084335450513745,0.04077788060024698,0.04175881762201012,,-0.017000517528101326,-0.05961663017275056,0.008303970080844022,0.07149863078172036,-0.0116776069845038,0.016352823790603866,-0.007154099815560346,0.014884979718089813,0.040027920637792605,-0.03299417107260876
ADA,0.03499050847652742,0.00914725051171672,0.09112185065963359,0.11755311234718549,0.018206627977639944,0.04900904651680657,0.019338217398146982,-0.02149659436777447,-0.02032361112768975,-0.03552843651503753,0.03166288203986174,-0.005461570912095518,0.04070935313697986,0.03257809985645118
LAMC3,0.04061434660441422,0.08067252875595726,0.09255396986500196,0.05207931440050864,-0.0040635943280268585,0.02611959320799851,0.022838931791962752,0.042254507677316255,-0.011429403660892016,0.002760475957018394,0.04070283481232322,-0.006381059107877471,0.026545771397960084,0.09658278331235384
CCL7,,,-0.03133721966403523,,-0.012291347010592188,0.03686680668021917,,,,-0.04496659344523121,,,0.03129904295969491,-0.054400118668804905
NGF,,-0.02666483894744996,-0.0038398502471571287,,-0.02816261535869059,0.08093511171390663,-0.01515327157219225,,0.006869057470985697,0.05498031981892546,0.14562212087802223,-0.03031625953945964,0.044714235139472466,0.12777357659792662
TNFSF15,,-0.032987733640725166,,,0.007505417265687544,-0.006469935835900621,0.08274337574218445,,-0.022305209146314498,0.058302386219061815,,-0.020901604554391717,0.0529220111027449,0.06196457502070945
HMGB1,0.015268288285796575,0.06311864302516397,0.07477564138706952,0.06397980966743505,0.02395854604332116,0.01769441399313193,0.043962430932936156,0.01587932800671621,0.010006080293951626,-0.05305822842151827,0.00271254239298642,0.02605025036406847,-0.12656018157600932,-0.04074179465071892
ITGB3BP,0.007540086523677236,-0.02091916979173206,-0.07215203812120098,0.05208431288337615,0.036695637708432975,0.03164930963877383,0.033587363611628604,0.05182989122665181,0.03684600867386456,0.02575713999997927,-0.02206349007398087,0.044101459465883175,0.10102599268586876,-0.01715147919408371
AANAT,,-0.022514422945457222,0.02710472876230606,,-0.012453786123052446,-0.007851672465220139,,-0.01525753796154332,,0.04934911426289654,0.11459155975224324,,0.10284871714100009,0.14118574432331343
RELN,-0.019154048858707577,-0.04597594901909047,-0.05606496955788877,-0.04005036983003283,0.006677497687343005,-0.045462274914509486,0.03369673399666046,0.011247444983833172,,,,-0.025246873146161433,,0.034912498794634185
IL15,0.02383027678359259,-0.046891493955352144,0.04093240352270105,,0.0030295515663712486,0.005448622431921076,-0.01309226251055882,-0.015588540117808362,0.06182738153959609,0.004197193145430703,-0.017012000109390458,-0.0509854464139092,0.05150247495870991,0.034209850476446584
UTS2,,,,,,,,,,0.07211336257426602,,,,
BSG,0.012307469487497173,-0.004531382147859717,0.027885354814616653,0.004657031786348011,0.032720865648355656,-0.020319681702067268,-0.009036495352416116,0.044647210829830086,0.002852851516425896,0.06668896168181729,0.00016507419627169882,0.09480055078185858,0.11688798139923676,0.10223032784534228
ADAMTS3,0.017613295616639005,0.0948903683391699,0.009677000555033342,,0.008299313329458357,0.004022231043401228,0.06866304017890326,-0.0009192989681800869,0.03068238757316786,-0.0008212510690299637,0.0702028299308756,-0.02308183519069173,0.02969685994567384,0.02287689579355982
CD34,0.032285288195638154,-0.03485926578484704,0.0723988980897893,0.06816906653287526,0.011909504019145251,0.050942219800907296,0.07925688079623641,0.013948176882583443,0.038041261339728835,0.06584356858833487,0.059865532429413365,0.021896786584093053,0.06348356928167939,0.021260226010556004
PLAT,0.053420656387315205,0.11355577445153349,0.09448415056132572,0.090841311838281,0.007701697582830622,0.0500564713497133,-0.0524159677032026,0.004240316006102875,-0.0011194453030656858,0.10925278618470416,0.1371412147410025,-0.02757405688646168,0.022222120373096187,0.09567742406654024
NTF3,,,,,,,,-0.024629306024616736,0.08149322507913281,0.019744566808746488,-0.0034178744421260333,-0.01963186044564705,,
LTA,,,,,-0.015753494754185058,,,,,,,,0.054784675059057916,
CKLF,0.030477414008547758,0.04990556525025003,0.013541792723219516,-0.01111327390983768,0.010216663174720697,0.021674663131298972,-0.06505733265312762,0.052950261512130184,0.04058865215913888,0.03018862329973411,0.10735233574948361,0.034231808584377736,0.020388874303484242,0.10352237576667016
APELA,,,,,,,,,0.10412570569932825,,,,,
CD24,0.06475823240407355,-0.04134245572574601,0.03341032356059287,0.0315171752851406,0.005093700954682518,0.08359326420751181,-0.03285642197292479,0.040861388880631365,-0.022873942761600034,0.03562155224973246,0.043099772019911595,-0.02852790807063157,0.07549431094318097,-0.035835312849378104
HSP90AA1,-0.020574663583641916,0.07850249964707429,-0.06501403613555184,-0.06361813411188971,0.04006515544508854,-0.023520947780876315,0.030357006863491687,0.017385936855999505,0.07119808167722999,-0.048419582670255014,-0.20739739524952722,0.0208662828870832,-0.11499457790470564,-0.11339742835545774
BMP4,-0.023777643637541056,-0.003293576066180422,0.02429369298554855,0.04350037023966926,-0.02047271413556241,-0.009797850801795262,-0.017466283390072446,0.06303600180842131,-0.03849928222892079,0.0630142251176466,0.004385982004063907,-0.004639078944216474,4.883217159263304e-06,0.018985025245473585
SCGB3A1,,,-0.03009629105068266,-0.024321520070837373,,-0.028794512265723327,-0.01671250464858885,-0.01286988249980261,-0.003369484155238423,-0.000350840286099414,0.05437198231965147,0.0037517049386830057,0.042055243585207895,0.01229171686533858
IGFBP4,0.030593214884997038,0.03344604499371475,0.0809417255831907,-0.015413932455698767,0.01092418272221222,-3.6466420285986257e-05,-0.05292927549525021,-0.05667871058187401,-0.019158201550770918,-0.054676633347423474,-0.0751489597437472,0.03543507524183832,0.062320426375301254,0.046265830434252066
RSPO4,,0.1150807298998608,,,0.0718080687965449,-0.05340000997640753,,-0.012869880617291158,,,,-0.029232118850708186,0.06178310127126743,-0.028419561029895565
LEFTY2,-0.001708407317408503,0.030880941291749835,0.05320132307879669,0.09204048110522975,-0.00034116727528223757,0.023957198200612758,-0.0375281083699618,-0.014111981498958093,0.03718997720354519,0.10199956233797972,-0.02042376357563674,-0.020860115732413708,0.04397590089793892,0.006408972007748297
PF4,,,-0.049296478617394036,,0.09481576117629853,,,,,,0.09521318081963562,,-0.02723956650324139,0.022638687555698703
ANGPTL2,0.029011586935740876,0.003150500721477844,0.022764690627740974,0.07374207904741696,0.010557799276087541,0.05142299473221369,-0.045363749887692165,-0.03561342581293595,-0.05597216231135658,0.03324082064605545,0.07966020827813693,0.0004584889646295468,0.13581813387709565,0.09632999490660919
LRIG2,-0.03135890577403226,-0.041287333520887405,0.023434809293321316,0.002305087597745963,0.07233405242670808,0.019177084210728192,-0.02434700773346043,-0.006717317564701219,0.016116052845225777,0.07400414626186842,0.09378830542747295,-0.05885681646012154,0.11538766435200364,0.025702168816872234
ICOSLG,-0.04212856260682906,0.05686746948514121,0.01635735226487353,0.041484685742149106,0.022510367560711897,-0.04677243630654668,-0.043784241643264825,-0.0004856427749448882,-0.026667830751964265,0.06158878792889854,0.06262852082332399,-0.04649560620631952,0.07862208037933939,-0.014528934310911202
WIF1,,-0.06762639257214478,0.004888162260215615,-0.0005426759045050211,,0.06728235034454148,0.03009386608966273,-0.024218450673929175,,,,-0.027174085950483796,,-0.0036038472687090696
NPPC,0.033313978342989645,-0.029676645282024117,0.02575646005914028,-0.047692057792229965,0.12130342381624154,-0.007647091377000453,0.032334203691252304,-0.017885984524911087,,0.012196466045964327,0.01845666606370641,0.04046929388883727,,-0.022565220479615337
LYZ,-0.03850702610753577,-0.02903230474067281,0.0598508246956607,0.009203324917841732,-0.005608567276537999,-0.01667196058956682,-0.02605124623004299,-0.01994718380942729,0.0005883855592258316,0.02958802335640013,0.09726231606503118,-0.011501110892017366,0.050337413955185775,-0.04356547133442583
EREG,,,,-0.04793749971896585,,-0.02015365198279886,,,0.024681415611031942,0.008907968396748574,-0.05242607623375783,0.0068804617002194155,0.0014945338385386816,0.1305062816237038
SPTAN1,0.037995577719129384,0.012956021170185902,0.04739807082719097,0.025936817827481622,0.00027658167016126787,0.017508966363122724,0.031331941556393336,0.032053830062463984,0.0513527123613141,0.05224402909051134,0.06064910985076704,-0.0276031001403995,-0.03162409604422182,-0.02489901964572896
PTH2,,,,,,,,,,,,0.00563423608670569,,
LIPC,-0.02958037641194776,0.05079489205175572,-0.020990505472018646,,0.04282511561604208,0.031429208781861284,-0.020302742122619313,,0.019017659440301694,,,,0.09331163673127252,0.11258470876505221
COL8A1,0.0593256982742328,0.10238154113368797,0.02889295989598053,0.06252934267946224,-0.042288220002928666,0.04672874430206933,-0.04126561328366927,0.06759741415613489,0.013892292305617403,0.07085340520695141,0.06440973029887478,0.036064439763373625,0.10008976579044834,0.0777871612747752
GSTM2,-0.03867525637436942,0.04796983396399278,0.015585778366853462,-0.05041147194184018,-0.04080333167479504,-0.05610167852949138,-0.01107127086001251,-0.0015743740250128537,0.052025140002302156,0.10559830154185618,0.04838370632464087,-0.03601881704713008,0.056820817006753274,-0.034073621865543524
SPX,0.02716418377984484,-0.003404604615343772,0.04331034805853039,,-0.02232979982329129,0.04734494724281523,0.009922527118805894,0.06429331643801725,,0.03522982181979859,0.03463612714452788,-0.07193865263531564,-0.019247022617239474,0.055354682373326865
MFGE8,-0.05612523240581269,0.045062364811183815,0.09159008441223619,0.013999498743931693,-0.0051269892142185676,-0.022582806120930103,-0.04525059210647967,0.026053146384031847,-0.007617071415068077,0.041175698166926955,0.026750629170562958,0.0007290849782571084,0.02204821042472917,0.005910218344576049
TGFA,-0.004253218478191756,0.04106618830664957,-0.06915611092191302,0.010269363943703987,-0.017491344962741958,0.1098528784772577,0.02685267640007116,-0.001015918753689188,-0.03974500880535762,0.0716091284812168,0.053068930279366135,0.025643116339217276,0.0571960492997195,0.002782897886904773
SLIT2,-0.0237776398327615,-0.06601307610536515,0.04000521107303658,-0.028254879020879642,-0.018713478787482467,-0.010287419605389918,-0.014161721719174462,0.02118561044346371,0.005352352531383877,0.006899711218201125,0.07614230413259372,0.08917106357067842,0.09196234169947388,0.026835484731262498
PLTP,-0.08960851624450246,0.019848009176313273,0.021116035248727818,0.107712698359278,0.007190172357279579,-0.029137399448734464,-0.04795984850760013,0.048239501144362366,0.018787803523463088,-0.05766015608568623,-0.054257943001209,0.11133798494637288,-0.019086956813389688,0.15403413334894395
APOD,-0.06769093529226773,0.08993143676177215,0.023440467487254424,0.07339293998923392,0.016674141990424492,0.09451398771840445,-0.031704209338679214,-0.02516768850437437,-0.02872025923782325,0.0679044096994156,0.17492266913879104,0.0005994155077376635,-0.07269925559612692,0.014173416477114328
B2M,0.03929874026080495,0.030661298419473387,0.021322032046654907,0.0519467912574516,0.02803279443763758,-0.0730301618903413,-0.05651941297730578,-0.028458700518256184,0.01748186410125244,-0.022862337253977363,0.1080996550290278,0.09809931594357771,-0.0005712799795392498,0.020425266503650036
OMG,-0.10225476389183438,0.07085402262297495,0.021745867646167743,0.01568087395983113,-0.020587211917149,0.04445696595912498,-0.0811702270772954,-0.0023912571137377856,-0.018676922439805548,0.05222179695283608,0.1464798341895443,0.003363564505071236,0.012829636805391726,-0.0652143366797425
CXCL3,-0.018605938494795676,-0.017956399309112178,-0.0504547226506941,0.07056966268321975,-0.009028279838943703,-0.06559473552067804,,-0.013768051867763266,0.08284703654517245,-0.010133701801639368,-0.06981738258756699,0.044097449229429604,0.012656422104750934,-0.03293477157456034
CXCL10,-0.016607257986444628,0.1392418606156631,0.013033183382328175,,0.03428174171538207,-0.06115088242575868,-0.017895639655939002,-0.007508914091854647,-0.02544922011373101,-0.04643377638823866,-0.0022760478957275037,-0.02984800684339421,-0.005869917355246178,0.008193236638320901
RSPO3,,,0.014811877792844295,-0.03556388737229819,0.010929139970748595,0.03093295710697963,-0.025682333223411565,0.03774154506206862,,0.061570681122146004,0.06932389491988655,-0.012010791564946107,0.046210097145253586,-0.01461964436443454
CORT,0.01844399425152323,-0.03652100766843328,-0.017219875816629163,0.008308529125921558,-0.027928569583032147,-0.017942948585640023,-0.030121310572813434,-0.04523508557451036,,0.05367370322979664,0.043891368304907384,0.05559673420206694,,
NCAN,-0.026903548277426262,0.11196082284722154,0.035520042357945744,0.03882578293878148,0.032190202833883706,0.06611412430349778,-0.04734973988832891,-0.008126078350013157,,0.10281529281714026,0.15875882366347577,-0.0911614799508884,-0.06355346060283797,0.02105880210685684
PRG4,,-0.013413108128104426,0.03082824503820067,-0.02600057928452655,-0.012291348926016164,0.0056223719326156585,,,,-0.014681129708273262,0.08151319481797427,0.005941504119078835,0.11785204355869212,0.0670309757647911
ZG16B,,,0.020809665201638957,,-0.014265613657432855,,,,0.026613744565589997,,,,0.007284613493859304,-0.018992323930746638
TGM2,0.012677285725261516,0.07142296623572018,0.03921453936373673,-0.011677540372934836,-0.011079452397140564,-0.015145735033291948,0.017918122328206127,-0.0016944432903071298,-0.030815476432478676,-0.012182575544816983,-0.07619274017655837,0.029305437534440947,0.05537476133783874,0.05993395903754996
VEGFC,-0.02310427208216921,0.06372165702865892,0.05819059774174762,-0.05288048265826454,-0.021906474914502268,0.03791914584548929,-0.012085451489962463,-0.004532794294970416,-0.02176787576183366,-0.009708708652288723,-0.07404210617801124,0.020121947083480713,-0.00046685935804795074,-0.01964550112918591
WNT6,,-0.017793467827105242,-0.037114688540310456,-0.0043190814728564,0.01716435542783664,0.016467418899595403,-0.013428627323508358,,0.01864613434492844,0.004001644887115954,0.08803619011647534,0.18267367016887895,0.070995717902819,0.08281229931573238
NRG4,,0.0034209636311210707,-0.010296580464708265,-0.007604738550570682,-0.014959133921449975,-0.03038386164821791,-0.016439122281010445,-0.04456458421069843,,,,-0.009402542750332199,0.06723521119208668,-0.029512642142120404
PMCH,,,0.010588847047509863,,-0.0066603631408372905,,,,,-0.03614970369639483,0.057650989887326844,0.04652876091518406,0.05266020857769391,0.07464909396400649
COL9A1,0.08265706840658692,0.07118639149683771,0.049540137412232316,-0.01379162695409536,0.002890530628233826,0.00253340575243713,-0.07144482371655819,0.03669406109271247,,0.0720134428212419,0.15443671130549477,0.048303606703020266,0.06366142740003523,0.14841219083567364
GDF11,0.04145410293284289,0.04802970971961549,0.011642573678465131,0.0527269776549237,-0.013879936394487754,0.042346147222534235,0.011590896150977963,-0.03072899401121213,0.08244131344300173,0.0846408802773697,-0.06092736077339474,0.08288620788447275,0.08102749143127418,0.051864839528662346
RAET1E,,,,,,,,,,,,,0.01488291848707044,
IL24,,,,,,,,,-0.020980024766331654,-0.03407687987686107,-0.03732953647965916,,,0.05758311075960078
SORBS1,-0.0308986433280145,0.021052641615916055,-0.0020712840529948113,0.0807549964375206,-0.014985944617039821,0.0022709854063090607,-0.019653844405471306,-0.019551245587231515,0.0003924356912093084,0.05215332148058496,0.03928168998197373,0.03236121325111975,-0.03918393309598044,0.044495030871940205
DLL1,0.01139252369839415,-0.020117842132654336,0.02796630195761565,0.008451394475380078,0.024604698452664508,0.0002324958930966395,-0.027107318193233722,0.020186166291378038,-0.016037011596579998,0.08820567118770004,0.15933988764965124,-0.04882206463802453,0.003780357445051938,0.02407233843754962
TLN1,-0.049219222383422113,-0.03664124787991929,-0.0013478100458908598,-0.0590129121258235,0.050717161315517366,0.014042717977345583,-0.055715711922011524,0.061246422969784754,0.005599592604611229,0.013184652662012212,-0.04931751376088976,0.029225803331697497,0.06651963244067051,0.019623739046543888
COL2A1,-0.021700818796096578,-0.034598277916054854,0.023506248181346147,,,0.047368624843424266,-0.01454824647549533,,,0.00420378746251726,-0.013610028144429952,0.001857457208641192,0.11318218657775497,-0.007828058589571614
SHH,,,,,0.03320995993207009,-0.03068116868635552,-0.015879469652037487,0.06112679380862457,,0.05862363335204038,0.02886778651339727,0.020559208411965044,0.05790130489866797,0.04436699782162466
PON2,-0.04295894783608728,0.11516738250214698,0.040249570917153414,0.08318921600833251,-0.018019463806029385,0.043759153453627304,0.0488024994211397,0.02752777379359823,0.014404369656190784,0.09710523791531171,0.09258060975916503,0.023006363765625457,0.018500919480122252,0.09242477883279936
ICAM5,,-0.0806207880271723,0.05916534342099386,0.06287489314583243,-0.005141206113453534,0.006644058692104878,0.0001954276971969734,-0.03104946206496284,-0.01986017123022105,0.05964147134276124,0.019264579893565812,0.028513949664968827,0.006346652839568276,-0.017886798593479632
HPX,-0.024649571831937025,-0.033965539834139954,-0.00667533942733948,0.08161429089004431,0.03743451473541088,0.053028853307251746,-0.013428628229364045,-0.012869881187749085,-0.03943457227240851,0.025484792931852785,0.09328024433555748,-0.042758006936022504,-0.0016498930387350674,0.10987652811580378
SFRP2,,-0.01856913932770627,-0.0216261476329361,,0.06496445182814249,,0.0165957250918768,-0.04562384518691567,0.12611540815127367,0.046178865402475504,0.03461139852824034,0.05215786594786651,0.11854602559321903,0.0004594197728176314
CFC1,,,,,,,-0.02269109538019882,,,,,,,-0.026114044701921635
CD70,,,0.0008058249795198903,,-0.024725344267002607,,,,0.005762060873670658,0.05739418664800615,0.022768451425786217,-0.011933021167286404,0.004900778780839876,0.04901636508548252
HP,-0.03139802752108691,0.06871796350683258,0.03019879784130368,0.057718422167827015,-0.03364427675885535,-0.035929902343534555,,0.0037354918859742454,,-0.010562599409426417,0.04927963382843382,0.020471619851073798,0.07290498153599961,0.0036023819100609385
CXCL2,0.07082294321090582,0.07106418899426112,-0.021610355285310648,0.0009296741533004419,-0.012032463825613526,-0.10098871911095293,-0.020754526261816113,-0.017885983125098714,-0.02454950839161806,-0.0059214093846538755,-0.05104404097620691,0.026772079992745685,0.06423591976892257,0.03303621522242187
NPPB,,,0.015480928365977567,-0.060592155224531985,-0.01814587668929821,,,,,-0.04213479605819355,-0.042138592424730156,0.01232091959645109,-0.008559314984986577,
CCK,0.06275826394373604,-0.03392206854029391,0.03763449211480332,0.01081943893412237,0.07414044278889177,0.0017230141145210963,0.06618598822124333,-0.01387301041703167,,0.04026638985547801,0.04967373368905191,-0.07563665027958852,0.038384438597255675,-0.13585341549418195
SEMA6A,-0.0047827981266257095,0.08432165163263704,-0.05673616092490783,0.03994677832364178,-0.019451537994368422,0.0804690670132087,-0.04533368914321373,-0.03286805551020144,-0.013606279427603713,-0.0037659982766385185,0.034242621213892814,0.02469661636910954,0.013777482358689423,0.05499852643678265
IRAK4,0.026176407249985465,0.13769518390737284,0.0533587337228246,0.01422391654243545,-0.030893383983405742,0.05067328375983879,0.020745246761399983,0.011610963908865056,-0.02366351693475331,0.04517843429521148,0.07520341649902056,0.046918181587569906,0.11822110035074797,0.056099032509320405
GSTP1,0.06052901386276449,0.05328302510044343,0.013900272904558962,0.02656106999228749,-0.013147569093593083,0.019047581387300838,-0.05952536475346716,0.0019725630897779825,0.010098201319970973,0.046400412930413026,0.19027213768130785,0.0018968791476619957,0.012918494251312793,0.08497110789738094
VCAM1,-0.022448009590527947,-0.0303433576435187,0.04743598871313021,-0.01604366721215058,0.015309131163870188,0.02194372048235127,-0.04616642625416341,-0.0005972922449200258,0.025883720375568707,0.013636047234974294,-0.043681871351312684,-0.06859897162170853,0.1362412290821091,0.016652123467158518
NXPH3,-0.044826671642987065,0.0026784785136125333,0.05020454464474131,0.03981847271518745,-0.0019501407345531355,-0.031030416471702734,0.026411669869076386,-0.008327006900795159,0.011080688497658253,0.03483458904881571,0.11093602850578074,-0.032946575562575964,0.03148659733165216,-0.027639794129009923
MTMR4,-0.027361636772698036,-0.008090951328022344,-0.016777417406387742,0.042419380684867246,0.02614318747463361,0.03320543154631546,-0.030364208404825857,0.03824190837825704,-0.06169686142104373,0.0593285230830456,0.019984725318568274,0.010914383188834592,0.09280528633984272,-0.006294087064473382
LAMC2,,-0.03086761260870813,0.0457485773125856,,-0.0179399074883755,,0.06218468306104551,,-0.030474441117132177,-0.04189441522961228,-0.010640552727772918,-0.021573126312368567,0.012296040993870765,-0.02841957667478744
IL10,-0.023998303630550347,0.07020845245267517,-0.01928769657366956,0.0055465811641145215,-0.03207417315892425,0.011690068095348779,,,-0.04950213376496991,-0.010519304188027765,-0.025419762355654327,-0.024701134192130478,0.1264587992629421,0.09485555022432468
