,UKF259,UKF269,UKF275,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
BSG,-0.004733700775813278,0.06632042068223003,-0.007242847056142824,-0.06517773307549367,0.004962784545540695,0.04161851637847927,0.02799473421160836
ADAMTS3,-0.016157655000732435,0.027715394475165453,-0.04449348646486009,0.01955265026881846,0.07700837693767015,0.03140580208840626,0.003184562771023865
CD34,-0.04491992135560202,0.0020833154105574163,0.005778544500936635,0.03812317760214933,0.026667662539405418,0.02031675462835646,0.03423756829297072
CCL23,,-0.01353062816034152,,,,,
PLAT,0.004341308268345623,0.0075841348002401365,-0.01597617361913609,0.0033276072130775844,0.03225108596690927,0.037617293983949966,-0.01668323310190439
NTF3,,,,0.03795495482199574,0.025515462003710455,,
LTA,-0.008638037368607814,,0.04235111175859274,,,0.10652818194107248,
CKLF,-0.05726907456738544,-0.0031388522357673255,0.056700049836304015,0.023631913507226234,0.05419869929875486,0.060960839181296425,0.0030826024072560304
APELA,,,,-0.010895469197203007,,,
CD24,0.012999223762230989,0.001731211848623092,0.02904294657726317,0.0950646015561623,0.07598786246931226,-0.004303393854488201,-0.0036924293198383647
HSP90AA1,-0.025329082341081693,0.02526854227524992,0.013085901932851323,0.04008737281792518,-0.13758437503642246,-0.09279862135068356,-0.03899461668372596
BMP4,-0.009180334999653459,0.010578723952070525,-0.046872842180865265,-0.005858907503971302,-0.04958759611430828,-0.0007041755567186979,-0.004429686992031369
SCGB3A1,,,,0.00015662808608725196,0.06388262774511526,-0.02901284005586029,-0.008861914781931901
IGFBP4,-0.011130611281918563,-0.047228215948771,0.04609848780943604,0.017207631640471167,-0.1436110820619242,-0.00829426604485423,-0.03594396278850372
RSPO4,-0.015076014221393494,,-0.021144622550891404,,,-0.008883343409724014,0.10033344325997719
LEFTY2,0.03306276257098773,-0.010989060445277279,-0.01756313530473444,-0.024716579282921144,-0.022144584820859934,-0.035028876443242825,-0.03290950967071311
PF4,0.024734268530697538,,,,0.005496611534511419,-0.01970363274823348,-0.01875106223324996
ANGPTL2,-0.0158214250398425,0.032459652268410424,0.012069431076697163,-0.033004328076987645,0.07465251806991188,0.013472878214090505,-0.034203147683690066
LRIG2,0.015948765793554025,0.003226823959140614,-0.04638248583767701,0.024433316764900563,-0.029612543853526595,0.02317761476212224,0.014363704683957583
ICOSLG,-0.006149383759907287,0.031010242893121084,-0.05694290098755662,-0.03835838865434393,0.031464724770235,0.027859663858635527,0.0632873767458169
WIF1,,0.07062487477860145,-0.016316804397705033,,,,0.024141797119994958
NPPC,-0.023061397441533828,-0.03201736671021566,-0.014211806816761813,,-0.033399452942103336,,-0.04506313380144165
LYZ,0.031695288358578565,-0.05313916820117574,-0.007313723835441423,0.035931164355823955,0.006359556801849515,0.01562545813503787,0.0617549724200522
EREG,,,,-0.028902181716018015,-0.02698111575892416,0.02749641227825822,0.0012033309683389631
SPTAN1,-0.022873519161602292,-0.004869266293187141,-0.026736763775132868,0.03050930187675312,0.07565175441303464,0.00843763661648652,-0.004845544108251876
LIPC,-0.015591204034598623,0.03273362375089218,-0.0012239685163748838,0.005239089482880704,,0.04154792439448018,-0.011030801246892171
COL8A1,0.02634575367502136,-0.03193380113599643,-0.05307169539438447,-0.018418112295469826,-0.0013957737845633137,0.0808028465541435,-0.0886570662189682
GSTM2,0.05831255715539789,0.06054757377111564,-0.0029059092123679795,0.004024640422501706,-0.01562498219413207,0.0040788515684273595,-0.03368118134085688
SPX,-0.023687802094022995,0.05405143013032087,0.010811595374476107,,0.06937815125454833,-0.05096296351599321,0.051539512040926376
MFGE8,0.026256071765839533,-0.014957384055689896,0.018131315659867475,0.007812795893651853,-0.009901540148844748,0.06737023771852235,0.005625215523107976
TGFA,0.07563094842293397,-0.0056056925559905164,-0.02089016381154668,0.06876388159104503,0.05320215524008269,0.014472757474365123,0.06369821983926047
SLIT2,0.04572444633454419,0.014480547728184821,-0.0024195938683616437,0.011598203901799059,-0.03254494812889055,0.03865407974587503,-0.019679929005258702
PLTP,0.02604651129569055,0.017004194849873096,0.08655870370017266,0.036065847855620926,-0.07526040233637586,-0.03944244393017965,0.009304084384676708
APOD,0.001384477259711802,-0.013007881432723615,0.0837996065254514,0.04745746243907837,0.09974402207979939,-0.02739457060405441,-0.013421637469245129
B2M,-0.03261524088026626,-0.024272945495766345,0.05749838155650636,0.028385586598327822,-0.03320036012604588,0.008909041339149801,-0.0026030380541610374
OMG,-0.016756942311910657,-0.04104260998071091,0.005802326184954268,0.002458094956299149,0.11527311971395984,0.01594112983542928,-0.05594769489827836
CXCL3,0.03876810828956321,-0.015612958145465334,-0.04969665018561345,-0.026555956415683778,-0.021947057747245594,0.014622345657779047,0.10836886826103685
CXCL10,0.005251076184174505,-0.0023112911827979474,0.043689253312788306,0.021598328984487603,-0.023676935241869382,0.11158570027744844,0.06305978395526235
RSPO3,0.016807147118950497,0.0001240617770990765,0.02303210076076428,,0.08938362595652664,-0.014042018937743062,-0.037386708681813055
CORT,-0.03871670238892288,0.014743084218229905,-0.002789716599532692,,0.025773159207030383,,
NCAN,-0.010889377617501046,-0.019622550805528282,-0.03742285051479737,,0.13634676347289293,-0.01377809888734941,-0.11055313547432982
PRG4,0.017663554318341827,-0.016915217184865352,-0.027021988210457707,,0.09466112680112278,-0.03180895726792624,-0.026098924035271885
ZG16B,0.05583886054885866,-0.01826269521370034,0.042808911507764814,0.06653488316209047,,-0.01750888641495582,0.046405136823666815
TGM2,0.014126518251925874,0.018294011664139354,0.010659804683345875,0.014074887201212319,-0.07639918062159445,0.0384419896166134,0.02181706254902376
VEGFC,0.008692895080589154,0.06335669666125109,0.016292328558443262,0.04715914197000129,-0.03701175677100727,-0.025480693567449808,-0.0464566191948384
WNT6,0.02444679567842561,0.07499472692567169,-0.006068170266385371,-0.03645978944605222,-0.03433159514976263,-0.02114557882976419,0.10284468109345377
NRG4,-0.00610830028821275,-0.02106897607572209,0.01453874121010516,,,0.015184765255823459,-0.024857480257026804
PMCH,0.013125370824621454,,-0.02114462153043499,,0.03877525224619105,0.024083736097358754,0.06251212439806163
COL9A1,-0.021658791158856276,0.013584452706872297,0.033775012378921346,,0.08594782355478124,0.05375768398666378,-0.025595994325323584
GDF11,-0.030387490175446886,-0.015729765297757995,-0.03602611023458899,-0.032630047651999186,-0.005459758982677526,0.0461065454392176,0.05913361893742163
RAET1E,,,,,,-0.015403996729888632,
IL24,,,,0.11000107484973769,-0.017370904387061754,,-0.02778983600081239
SORBS1,-0.0049462680764869515,-0.04419093137569169,0.0032317830779892637,-0.03269839765069713,-0.03517694985351188,-0.012509047268772631,-0.08890444776585203
DLL1,-0.06940963730012807,0.013756759338885665,-0.009842713978172697,0.018869495579828838,0.15491000889591847,0.03195438231183035,-0.025438620989053685
TLN1,0.04353003660696359,-0.01290787238588094,-0.046069897846862634,-0.04493169704103448,-0.06420092477017071,0.04209339625728945,0.02020813314789853
COL2A1,,-0.01561296345872803,,,-0.04527389072246043,0.06253697134902564,-0.0223952554991505
SHH,-0.01770652697548278,0.10996304943694074,-0.0275461845749128,,-0.003605077601260124,0.06934089832179156,0.05296305649830052
PON2,-0.013076863014560448,-0.04034892642702401,-0.016753946557037127,0.005953728839608932,0.09098519803204448,-0.011208040016752928,0.030301148220862273
ICAM5,-0.02759687903293305,0.04819550221550666,0.000330580726020168,-0.019463527650208933,-0.014494171617718528,-0.03027992937426225,0.017226604803660093
HPX,-0.015667301324956105,-0.022735727578900793,-0.028348948803188837,-0.02845256215943637,-0.002483732443510585,0.07618676192331121,0.06530893614911322
SFRP2,-0.02016581537121997,-0.012460596111739757,-0.02362699501252287,-0.02029190631391884,0.005917394992257981,0.01595248541934092,-0.031385745610139695
CFC1,,,0.05846531797827984,,,,-0.02199495888857392
CD70,-0.025402344307957823,,0.0005118515153031257,0.0006394475321091271,-0.04793548692682963,-0.021423639490316407,-0.043667560158039055
HP,0.02081119278266706,0.0074862164016054455,0.057900178422278244,,-0.019814469590721785,-0.021005326849234153,-0.02839628230857907
CXCL2,-0.012282909130377674,0.0064854830412575445,-0.05558284958649174,-0.006871279964826142,-0.0740934835383499,-0.04596829842598464,0.03437679220238595
NPPB,0.016739716979495976,,-0.015919280659880224,,-0.03432853981728333,-0.014244065946015986,
CCK,-0.01862878693081509,0.015186991438522581,-0.01837977393780829,,0.11983327204906363,-0.018478398794605055,-0.06683543278468171
SEMA6A,0.010058019590609467,-0.03786217447250787,-0.019298237350712677,0.06391480928039937,0.0004615460862121197,0.010146234619020316,0.0007246996492887382
IRAK4,-0.01863995998039411,0.012913161430788595,0.01393082029293122,0.0030244490225205837,0.062331235924238185,-0.03165892659563221,-0.06799244738466614
GSTP1,-0.04346011916853035,-0.023592563440894464,0.021760003776911032,-0.005206511961334491,0.07232474486982207,0.017336266351096724,-0.03440543428802598
VCAM1,-0.0385909797898938,-0.021883628191823545,0.015697041779600077,-0.003117818371775724,-0.020580322104906058,0.01927421159387619,0.059319310914687264
NXPH3,0.018857920717758655,-0.0062373896747507564,0.04973362086548839,0.04107900063775036,0.06549250870919013,0.04270502772139214,0.12639298877502858
MTMR4,0.026636305717523453,0.05267649609679774,-0.00812666769860175,0.01938488464086412,0.04342420801307982,0.061589087153991855,-0.03489878790978495
LAMC2,0.07460323273765704,,-0.006501955300542062,0.08793660766583423,-0.02281287164245157,-0.011180871009690414,0.01902511597745094
IL10,0.009786344807550579,0.11373811678782697,0.04147208428882219,-0.0234227419190614,-0.029190206713705234,-0.016810622986938445,0.03576918508378362
SEMA4D,0.029832629872110494,-0.04138901640266043,0.025884260662946756,0.028863888701371212,0.07233544518028649,0.02497816471609781,-0.01688951114984958
TRH,0.01616334302159645,-0.03234562326312226,-0.04193138712856784,,0.04894199491138021,0.0877353252923697,-0.054542100520643386
SEMA6D,0.021807962296551377,0.019430028039836848,-0.01952949420131272,-0.027706617021084123,0.06283360805689969,0.008065723990878806,0.018021603769296003
CEL,,,,,0.015398949711297141,-0.027205345501160664,-0.025573236018989365
PDCD1LG2,-0.015990735748880446,0.0637209784242149,0.015790496892431748,-0.0162217351325185,-0.05648353428242443,0.0563788432816244,0.05417428454253477
SPINT1,-0.01174273652981325,0.01900954719534433,-0.011234422347083054,0.024240791106843036,0.030785505490171325,0.0701786290556216,0.03364063751223278
CTHRC1,-0.041219569978264085,-0.008689784914539958,-0.024864853482327177,0.0517300610385503,-0.03431401361814147,0.006954280151433078,0.0025875610746241683
PODXL,0.01208781903562031,-0.04442244208333848,-0.011385005488295113,0.08552477261541917,-0.07943730977033314,0.00337057656705705,-0.010468085003584598
JAM3,0.027589844885376958,-0.03022852108764441,-0.04589417063789891,0.09285896335908975,-0.04546916936982061,0.006497711043537247,-0.018884886890620928
TGFB2,0.004553635556124161,-0.014813567016335098,-0.0047930999919965295,-0.014666541395901364,0.05451191500088583,0.025144175236436982,-0.06132265206648656
COL18A1,-0.037303178455174106,-0.012419915625504669,0.012019510140921461,0.025692180840308276,-0.11940060993219728,-0.013293369101899124,-0.06872440839218609
NODAL,-0.03487137971082667,0.03198847791423902,,,-0.021457158853912556,-0.021834922863066937,-0.028257182862787344
INHBB,-0.0113829766363497,0.021872446477639713,0.06924034699984463,0.019222528826143573,-0.02613333475415557,0.038709485053131654,-0.02685818426555053
LCN1,,0.10069468587896375,,,0.01984521269208523,0.03587998230059816,-0.016789643250080012
ARF4,-0.032771230811660924,0.0018932068000855674,-0.05740563695652528,0.0428498382262785,0.08188473640946867,0.007645257385589112,-0.020647216739508253
CXCL14,0.05637425680686119,0.009919771377316857,-0.019737463223948266,-0.022061205924091075,-0.09004342051757351,0.056953793048527185,-0.05040989428363971
LIF,0.009642452046985748,0.07721455267712421,0.018587601026567497,-0.0019223599324119725,-0.06320337266694148,0.029898650500144005,0.06685294945004762
IL17B,,0.06482658057793475,,0.016888160581040472,-0.03244514997567369,0.10205052949386681,-0.018982999901127926
MMP1,,,,-0.04981159138778674,-0.020986933298936795,0.05180316263583721,0.0877752111104426
MATN1,,-0.014364861717035113,0.0009159112264425002,0.05347270729870671,-0.03584063913333446,0.06506812905771472,0.10110831911570903
ADAM28,-0.03858480753742915,-0.013232132115755711,0.019598552396788337,-0.057212809724218806,-0.023918530451269345,0.002874471546393428,0.062061916529781935
TCN2,0.04524190970230403,0.0434549562097973,0.007480516288361235,-0.03332658867240337,0.020619734611278657,0.051265158545221096,0.006108443366110594
THPO,-0.03592200913676168,0.04559658606021336,0.06184358318062344,,,-0.021005333243711136,-0.007013773657692962
CUBN,0.005392845982401095,0.09697989054260227,-0.03872462940601181,-0.002964656944177503,0.008815672475844834,0.025448431170075413,0.05875714727614264
TIMP3,-0.0172083598248058,-0.03893139149323107,0.04868018791919089,-0.05420110240313924,-0.04463628848677948,-0.01928247163552811,-0.015545747243088399
PIGF,-0.008697643782092052,-0.04665807998492625,-0.07334656849822993,0.045802468594098235,0.1161497777449567,0.05766802306652914,-0.0030914279084618586
CRH,-0.019971841775200283,0.03608197975582825,-0.003515411176378609,,-0.01075590713786645,-0.023924457938920403,0.01782630468589885
BDNF,0.018187040830434764,0.0705382652508929,-0.009864318946627025,-0.03171533229021246,0.007404810669074197,0.027322241405411795,-0.006585777381310138
CCL5,-0.0386166297616819,-0.031102024245650853,0.08037139811041578,0.0340383189208858,-0.04919458536835605,0.044790436578042166,0.08271404956372753
GAD1,-0.007934423641526762,0.017004825118401005,-0.0345664367724798,-0.005027930806647575,0.021266191238163788,0.042107008822001565,-0.058206199725742945
COL14A1,0.06227613179529262,-0.024305280483426634,-0.026969367569394227,-0.01936604316409387,-0.038200710104276815,0.060706174219161656,0.02406052980915414
HLA-A,-0.0329647947268644,0.006257809270521414,0.044965287810446085,-0.016935772106805167,-0.1453262173344782,0.017799701090931576,0.08255066178914865
FGF18,-0.015867478936370208,,0.03042137736751008,-0.021349145022675618,0.01876231546735366,-0.015954310367598718,0.0606787616809898
ADM,0.03497918610325505,0.029830485015545402,-0.05736385293263879,-0.03557167418829014,-0.08741980055520762,-0.00449248758375482,0.09344634788491335
CCL15,,,,,,-0.013837172143233444,
GNAI2,-0.005900998003329736,-0.06275562230943718,0.0041779887511616525,-0.012097222673663635,-0.05243032884971217,-0.023603042423410707,-0.0014788811328770367
HDC,,-0.008371316847988966,,,,-0.04683474644897653,-0.017299390593876713
COL11A1,0.02178801669724324,-0.009170621815952403,-0.023981133150857044,-0.01792045531857422,0.023507640411101653,-0.040538566377747866,0.04943128591509266
NUCB2,-0.028843453571388747,-0.030059977384631606,0.007113096804832873,0.06623958494627229,0.027040842950912525,0.015676192506574132,-0.010910612700785279
FGF16,,,,,,,-0.017046300523544455
CXCL1,0.0030837993132760886,-0.03504840026177045,-0.036473547243757475,-0.023044224805791637,-0.03105955520844461,-0.010882076751796253,0.02781236124989073
VCAN,-0.0029868420669548123,-0.036450916009032476,0.012373307256479405,0.002439862630629769,0.0736362275636289,-0.09108072088033693,-0.008940708835721333
MMP7,0.06532874683066577,-0.010000805241826623,0.05320928716805065,0.023675881835475702,-0.07809160400830596,0.02128249242441525,-0.0028243662640973608
PTPN6,-0.028386681247140107,0.017497369761823287,0.01585060026041195,-0.004268344346298536,-0.026962516393647256,0.08302193633372183,0.02147678865500297
PTGS2,0.0032507915277384613,0.04440217748030933,-0.05982168994770607,0.019319915056110075,-0.08206774775149878,0.029538036485971888,0.10325083206560876
XCL1,-0.017264384952879647,,0.02983092635643329,0.0884863963075714,,,-0.013472210410630365
CD58,0.03733985438221989,0.07504227198958913,0.05237017951851042,0.07194786820220252,0.024116799843110874,0.044219444040026507,-0.05043787422106074
TNFSF14,0.005452432474439234,-0.020838147453569652,0.009327734917421645,,-0.034484911168530794,0.05616976918941581,-0.018254021787301337
CNTN4,-0.031027205799083128,0.08803067900587518,-0.0121989799311699,,0.11136799129604211,0.08072048039898506,0.08660867416228767
NTF4,-0.021838690917587715,,,,,,
INSL3,0.0018860272595612468,,-0.018356604821712037,,-0.020016900911792233,-0.018946227290445632,
BTLA,0.020231734657276,,,,,-0.018320054466008664,
MFNG,0.01245874358026107,0.01830405857363092,0.0386794071176493,0.054510719487021624,-0.0010739358417590826,0.020222333691869633,0.004631396273117083
ICAM1,-0.027908762393046998,-0.02515865627262595,-0.05112212171921265,-0.0770674906429491,-0.07046821345438346,0.06316072588080301,0.056668319712063736
PROS1,0.05125778901060058,-0.007749388538564024,0.009543701043813572,-0.03003435740625896,-0.019062665980334195,0.030203951635572053,-0.03462369997296676
CLCF1,0.045517935822673855,-0.019979493548704146,0.040123793008821976,0.06300791054853791,-0.007753801129041663,0.055611922984810484,0.0195968019369492
PSAP,0.017597835091150288,-0.050657603733728136,0.04626608626639278,0.018862298489603753,-0.11039635864985244,0.07000867409719078,-0.01556744323085982
EFEMP1,-0.01219638935339508,-0.023980213624977067,0.05320082004797912,0.031524646420484935,-0.015494341873622421,0.08153377398909108,-0.05641823887057603
C1QTNF1,0.015555036098404489,-0.026566715864163266,-0.014423280688198536,0.005419508390380861,-0.1334031546745418,0.028647387390885574,0.03604074217271952
ALB,-0.028170437961606037,-0.016775092538734295,-0.020040597816225646,-0.01946353404906137,-0.02747718927387,0.07473874999565705,0.01790055794158724
CCL13,,,,0.04885198967145276,,,
EFNA3,0.04020590552986243,0.06438747062136556,0.009387265013953925,0.048956940306261965,0.08438292243207032,0.033740005031299314,-0.02701928572557814
DRAXIN,-0.05262680508256393,0.009278122355056956,-0.028479760261159098,-0.01973964514065506,-0.10523069298539563,-0.03503255921381084,-0.05538806423683848
RAET1L,,,,,-0.02026355928080564,,
NPTX2,-0.014405173946742305,0.05486431795078194,0.03273170807561124,-0.009408847135836474,-0.07847313707314782,-0.00479021646045296,-0.009792296234132292
FGF11,-0.01854416087240498,-0.001942428634176415,0.008844608172085856,0.03735399207606245,-0.04039856478223892,0.026071593731084475,0.023291946970169557
CD59,-0.05861149724677829,0.048404584818330466,0.02498434569605112,-0.0018777903575577977,-0.05527486838914608,0.006090559780151051,-0.01098048919503491
COL9A2,0.030212616117983294,-0.025805476574138148,0.0453429986385251,0.1132753051577498,0.11334089038301953,0.038717430182520635,-0.001918559394498128
DLL3,-0.0421415208481864,-0.03856089990573586,-0.04073122208708079,-0.02494095471711559,0.1234653938497683,-0.020700969091842273,-0.0993569695372291
FGF5,,-0.013357911753983615,,0.08877484159202366,,0.027135241198599943,0.12612780856525874
LIN7C,-0.031700679928926494,-0.009998295191725801,-0.024744917108171654,-0.001147065121594872,-0.013723513221459687,0.05537483393720294,-0.01968072596719887
GDF7,-0.01832162326981076,-0.023895121226206562,-0.024081412980333113,,-0.017370909890515988,0.038872577675530234,-0.026444424665829223
PSPN,0.0707622973700397,-0.04065284890817303,-0.02777488249850878,0.03033995546318775,-0.027802615392577577,0.013926787277183932,-0.019239191916521306
ANGPT1,-0.0090533705283112,0.02070794878305721,-0.02311286897152904,0.02602955765204517,0.06848366676469131,0.07432401278740129,-0.04710358105929733
PNOC,-0.014183686045236525,0.010951892795903001,-0.025967738508814196,-4.2401923079075914e-05,-0.01847230198687092,0.10752897960458278,-0.0791491407014095
L1CAM,-0.02164463121631839,0.02268984268643128,0.009461542363955475,-0.00332078989663787,-0.06507246726786993,-0.023798474658401868,-0.007214521612083842
APOA1,0.023367091916816816,0.024160419185594924,-0.0006036475668384766,0.01901668585886563,0.016667145519594462,0.005423584732265736,0.03239166654693308
PSEN1,-0.03451902441973305,0.006731497085079475,0.03350582720039429,0.03802956102626348,0.0024213591363855197,-0.05279677843625912,0.029510357733812387
CALM2,-0.051801401637274494,0.013891105489439701,0.02457136338806292,0.00734124647311749,0.05378755365760358,0.024336415978555345,-0.05107694780191296
CLEC2B,-0.025754888150439758,0.03175340298429353,0.02855209887164634,0.04838076055370385,-0.005829478965501819,-0.0215910828802017,0.01079717438239448
NTNG1,0.04988222356119222,-0.03065983409810469,-0.03430591163750358,0.01828295296476186,0.036369669629469706,0.02877795119907056,0.0012473081440233253
LRIG1,0.04497278312974591,-0.06286361220222035,-0.012345847824497465,0.07054970510620222,0.09580233821253875,0.0016344483391847863,-0.08016904286397133
CPAMD8,0.011499371720770346,-0.01208402884353845,0.02017116860038235,,-0.019514814378308234,-0.019852006271112048,0.16810783713800673
GHRL,-0.04371933122377762,0.005436802176234792,0.01190521638383243,,,0.12599469815411582,-0.016529271321988743
NPY,0.004898098526331723,0.06427960033902974,0.049574136586697064,,-0.02767852900378473,0.04720891454346193,-0.05093376788220361
MMP2,0.014778348224154123,-0.006303235041213347,0.028754149227698214,-0.00854884905401249,-0.023217640340834605,0.005166432724564666,-0.03544452115075297
LHB,0.12722190756364973,,,,,,
PPY,-0.028453361945457004,,-0.01488109960232672,0.11353048239998301,-0.0028748189933838976,0.09837812322321682,-0.03356672984667594
ALKAL2,-0.016108372793939778,-0.013701278846045715,-0.011009069389502175,-0.045898782459314495,-0.005238271397788967,-0.0007065261283404716,0.0015699017033292643
CSF1,0.026105434509114466,-0.05667984084859257,0.052285069002095216,0.09287180588287615,-0.023415881301202757,0.04585973365429296,0.002905586970222509
SEMA4C,-0.015683995801417286,-0.014137426432812523,0.022799082101368058,0.055431894812106856,0.025434176091059916,0.030637585286166964,0.05291894133295829
BMP8A,,,,,,-0.017005258853547502,
ICAM2,-0.012479077673480747,0.014108864620987704,0.06936762698779791,-0.022152211154103554,-0.023249328193415134,0.02696306320145127,-0.012030346974480036
SYTL3,-0.014365901833208114,-0.03277920413782774,0.016442959304927816,-0.03986411339410735,0.09072033581248039,0.020108179718500832,0.09092241661290934
IL1A,-0.015792946955505094,-0.009018277495758759,-0.001382361751296802,,-0.03707538315970123,0.014340892862842935,-0.029711884623746753
HLA-G,-0.017264383393760685,,,,0.05602123379826737,,
PGF,0.004957756144232481,-0.033758984504940005,0.03509931618232686,0.05868836647510886,0.06770675953495987,0.05242923458146384,0.005731751761425421
LGALS8,-0.0012166727215852642,0.03391642710646255,0.037551181030351564,0.027954518599674058,-0.007973214470959661,0.10622942141495816,-0.030301604352105133
DKK3,-0.012360306700936206,0.02782320610816894,0.025027793384357684,0.015866055195505487,0.025222440312587684,0.025965913638483537,-0.06204460656096051
COL16A1,-0.005923475608649011,-0.09424649473689684,-0.020887306818060856,0.06750215569418791,0.017718756548779736,0.01242895805523602,-0.006877349809614512
