,UKF260,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
PKM,-0.053849021136638635,-0.011209917547409272,0.030668864389127675,0.061026577436179764,-0.039022092695324175,-0.023719165589468103,0.04285697371847342
TNF,-0.0015609782962774867,0.013616533566789123,0.032970234552246395,0.017109639818677164,0.13899718591213106,-0.016496900972380057,
GNAS,0.02798779357622968,-0.020932775615949813,-0.03209021582512481,0.019265009805216688,-0.04718013498612414,0.045111624028551886,0.020649568552676335
BMP8B,0.024279228120698392,-0.014310740911108323,0.1532926633564304,0.06042605470988424,0.046665364635368925,0.04008782658539526,0.0275978830695998
LIPH,,-0.009940193429509914,,,-0.029000413189534995,0.016240717074739966,-0.02608770636067543
CCL28,,-0.015306262617539925,-0.031317577700984575,,,,
PTPN11,-0.014506738074402241,0.05662852489271543,-0.04104840946356897,0.07161264796627333,-0.024608178541582683,-0.01639763232370575,0.03603588605212642
ADAM12,-0.02128109751646997,0.0054263989376971055,0.01973997917992244,-0.03798490955231293,0.06317960615444355,0.0296746680343436,0.017181983627921865
EPO,-0.02465287264865627,-0.01039990465138052,,-0.04512020412385616,0.023736469876764907,-0.01130357503183471,0.057015179235046155
EDN3,-0.02525581755029044,0.0184307492741921,-0.03751980761414452,,0.022439278090311786,0.007859473627850772,-0.03577661669501853
CCL22,,0.005667985505349749,,,0.05379641360257257,0.02054679966347327,-0.023193041379595356
CCL2,-0.03563093547620143,-0.02898111282588256,0.13955153957172511,-0.058377029830562026,0.01511091872150678,0.05355995154965467,0.028187185602686522
DSCAM,0.05733356613035806,0.004143435344979474,0.06206603963587945,-0.03781147501144571,0.042659681177784944,0.06173248516125319,0.022527483459428614
ANG,0.016192580147672216,-0.05122228797311563,-0.002443193781318702,0.04033131157176652,0.022912221848323595,-0.05549518674125229,0.02180810136637772
FBLN2,0.04278057939492718,0.0058206245179329786,-0.01198030997076908,,-0.022127739225584635,0.011498969109985399,-0.03121109564141733
VTN,0.09500173076442799,-0.0008947336949952688,,0.008363270774545609,0.016786447772322466,-0.024628959233738906,-0.012469191931492042
VEGFA,-0.06704212636826382,0.027513548214314558,0.011663677350799873,0.08575263435949491,-0.098158315430697,-0.08257425936847325,0.08178434603068566
F10,-0.023190453608280634,-0.011403270672318475,-0.034405202950841436,-0.04088570125185092,,0.007961333361829376,-0.002823005146614262
SERPINA1,-0.023529081481257905,-0.05916766955038575,0.057653870082261714,-0.026365292029512388,0.04031127520585647,-0.013160772266854009,-0.014311112303883225
VWF,0.012287403144837268,-0.005825962404887972,0.0025791724796428964,-0.06832993858520692,0.011895878760625957,0.06193239568714666,-0.05208527287393099
GDNF,,,,-0.05963950610306862,0.023823258780715242,-0.019196521103260217,-0.01674758268168892
VASP,0.0010576450889419999,0.05901864949985573,0.027718557876365027,-0.03517475626227778,0.011574134256999269,0.03132145798998121,0.01517148240124518
ADAM15,-0.039943381280244064,0.038243070148756296,0.040559785423252954,-0.014400801338974364,-0.03606343938350556,-0.003587469059931278,-0.051288684712991216
WNT2,-0.01997256463505504,,0.02515306193950843,,0.016046771140342864,-0.02418710191174298,0.003758661286612506
CALCB,-0.03002268835718291,,-0.023745732348769793,,0.004329567208282186,0.028302627631854843,-0.012591668753070724
OLFM2,-0.008471682986798727,0.022972389645182972,0.0780555527900079,-0.03882902162180206,0.006084522033988209,0.04150688503371975,-0.0028598441906948838
MFAP2,0.0355426029553217,-0.0066256257938802215,-0.02760483609812808,0.0014734746475945696,0.042555214894965394,-0.0068538656530336695,-0.00947777847786227
HLA-C,-0.06197522047038521,0.001349789461836914,0.11493611138280269,0.006026494779055162,0.05068947532952289,-0.026723677764205082,0.025204374560921925
THBS1,-0.0393916743516981,-0.014577342938209857,0.14435607106560966,0.017034763278978723,-0.015082508891366758,0.048498462174742824,-0.051189032305233646
HSPA4,-0.02060795609358311,-0.0073426580052763655,-0.011532273423482802,0.035108994990227675,-0.02066149835629074,0.06159664693213783,0.008784485456802061
LMAN1,-0.007589591071983567,-0.010743299130109645,0.015301476949845285,0.046646731936969,-0.03616813160909849,0.006955594858575847,0.007443265296186176
LYPD3,0.04943032414920441,-0.014560703026747134,-0.028573835056305,-0.058711485676176775,0.01777262479826635,0.05608954375624049,0.048649282172785455
APOE,0.01528303466766623,0.035488651891450985,0.07965219188644908,0.058271266335034426,-0.024996566533091073,-0.04658565722375469,-0.10003934334477994
SOSTDC1,0.06545278671449485,0.05849331573993904,0.03266976339555053,,-0.0166964741563647,0.062231687060017624,-0.032085731472632266
ANXA1,-0.020004571948376213,0.06680405871132732,0.10633430805523701,-0.03155044817649804,0.04478116622728809,-0.006212612506894098,-0.03184232341302616
WNT2B,0.0042748874721961665,-0.028496330983350863,0.043705602319936226,0.015674264717694463,0.03316569315023837,0.0012929862091094347,-0.05171071181865253
AMH,-0.03086416063593171,-0.014990936075040016,,-0.04359418540651163,0.04230154739577427,-0.004679314781751358,0.014841727308284357
GDF10,0.10062764843451491,-0.014005705028358106,-0.0624258865870641,0.008430377244281202,0.1026975022383118,-0.021388028883242555,-0.022183246555788273
EFNB3,-0.02950129363928118,-0.004860562771536235,-0.061889255693931895,0.12835328817132807,0.0553588151938327,0.07426060918196936,-0.008675459174505419
LTB,-0.013833303166533773,0.04301712391835056,0.0024054697575386324,0.14542783609172105,0.02908845904929652,-0.01147213592753506,0.038149967863578334
ANGPT2,0.011273895034639568,0.007296632054237235,0.03133260355880674,-0.022283082938073424,0.025772228386845415,0.05587052581508437,-0.02447143848294527
NRTN,,,,,,,-0.02353591310776946
ADAM17,-0.06060365674521059,-0.03211380386033242,0.026227270120102435,0.00456056301810555,-0.018553986455064543,-0.005837757132729657,-0.04179691382039521
LRPAP1,-0.010599116340773408,-0.0038989980130533885,-0.02285271348038347,-0.13102389275006274,0.016271505851472776,0.041425075802264226,0.03826032409776478
NID1,-0.021824041400920997,-0.022565855366105253,0.01464016023067053,0.03723177526625596,0.036911934069171454,-0.03739108494182149,-0.06283442658968662
MST1,0.0363876096703572,-0.03609280679046483,-0.02893638954542309,0.04802188678579916,0.01315270745450677,0.054471708252834074,0.06370929002069169
DCN,0.029556420401247396,-0.03173826875194792,0.013153115942306863,-0.04812742990488095,0.011612001344162912,0.01909886263980424,-0.03177763095951482
IGFL2,,0.2342582072278833,,,,-0.02269534068041503,
COL7A1,0.057708218496701984,-0.01991750891435876,0.019740165809538166,0.0797037390880223,0.04597508677445521,-0.00552493162370971,0.06053879464109395
CALR,-0.019995285893476027,-0.012750628781693397,0.07753491450798815,-0.034455278497487966,0.049951816781080335,-0.05667622057864149,0.06633104374562417
PIGA,-0.008940115795688057,0.02156417753485505,-0.0181300365088773,0.02911973552657824,-0.002368752450076911,0.05759133263700053,0.019696208286770867
CD200,0.01874786834647231,-0.04028510867448199,0.05170695950195923,0.06653249696848518,0.08809595994486213,0.12311900387402794,-0.0043954763497917335
GRP,,-0.019141590653353028,-0.026262251789964774,,,0.053771664451208255,0.09113865046904764
CDH1,,0.007721829784223376,0.1627944078284235,0.02306339486664852,0.04880698692663674,0.1018295202125951,-0.0016835798256353946
LPL,0.02895480729667062,0.004168294291368271,-0.019579280917470628,-0.0074912803373820315,0.03521836529895878,0.05666829143207519,0.009308566367633676
SEMA5A,0.013463902132826569,-0.010173021383840792,-0.041241071224231554,-0.12431837111394023,0.016509834942794385,-0.007441261035697313,0.04180143814560193
SEMA7A,0.004545911952930199,-0.005616459398850744,0.015717846565206507,0.020810199686372505,0.005043599954437941,0.03297803709282424,0.02647215834661558
SEMA4G,0.08031045818203669,-0.022331713096267813,-0.011682133705017908,0.07291556561805929,0.01654648972024863,0.06875963732465704,-0.01233720085823534
SEMA3B,0.03920613182446122,-0.01073832933777884,0.005557573454491684,-0.055169960025796536,-0.02619633070039158,-0.02000743950093887,-0.02566393420767304
RPH3A,0.053938288047547474,-0.01866085992623984,-0.07478890004114441,,0.028087795070683878,0.11940731813810554,0.03302890829857014
JAG2,-0.0275983961865032,0.023833564039714438,0.015217148500996097,0.026706441732702074,0.07502317306267967,0.09620073171368242,0.020084387049199938
CGN,-0.0029691162907163463,-0.02737613069248036,-0.03724390069352812,0.04347905113256059,-0.024063091193639922,-0.013147497084454668,-0.01251147384596293
GDF15,-0.003872825089134324,-0.045559404625677175,0.08377264902160814,-0.021633727380166473,-0.017256220708710385,-0.04625976180144836,-0.04405410928969053
SEMA4F,0.0192791973521949,0.007392097824194709,-0.02401720908828289,0.047859518084596486,0.05311902191954011,0.041397261498162204,-0.0030224663284055845
NXPH1,-0.047005964727094646,0.022669878323372326,0.0640026753798978,-0.03171645906688666,0.039378226939525245,0.12877905112776747,0.03997173024738059
ARF1,-0.03104467883506674,0.0004931235794291938,0.038727798367308046,0.023791994002114628,0.039763887044626835,0.06265366358241703,0.02254920521667066
EBI3,0.06962310777579685,-0.025181613561352283,0.07222034873563889,-0.0003390197963112975,0.11840611503484101,0.09530169570284415,-0.057372040862794974
TIMP1,-0.0474578082967814,-0.009657191157584377,0.1141827239525132,-0.02178569297280145,-0.0534842523344647,-0.09204916000137355,-0.05057122624715645
SEMA3C,-0.004770118672654293,0.005067745760965597,0.05980185765015654,-0.06670753383716906,0.012185966053040996,0.07180227826317652,0.04306022175582376
GAS6,0.06102563511948815,-0.03087011897692468,-0.03350494203451554,0.03651586911749026,0.06807918156603172,0.06193969918524805,-0.03760721691277362
MEPE,-0.039095309134024904,-0.02861351388971238,-0.006772821550390474,,0.0275962281005248,-0.032922624248400305,0.028145189827321886
SERPINE1,-0.06709166207022768,-0.009328972734027973,0.06168173007747022,0.0307162967481515,-0.05502102264765243,-0.08071280760509049,-0.0028107457953563523
RSPO2,-0.014315488250989447,-0.02460833530461517,-0.026401621341063383,,-0.0019802071206518174,0.01632615026010227,-0.007680383175811021
SHBG,0.023999125421639084,-0.020940433318992507,-0.02412015203879118,0.042524427640121015,-0.01011240263034834,0.033044502646475196,0.048259846505561976
LGALS3BP,0.0024953817339782975,0.02174329760293345,0.10996693304411788,-0.029253851437807014,-0.009278370854464384,0.015663856848745585,-0.04199981070844957
LAMB1,-0.01340208838430312,-0.041116868465889043,0.07579551637656823,-0.021298918114430673,0.04628052763937395,-0.001559001663320062,-0.012494424132216506
SPTBN2,0.049992411518481605,-0.02012184625128098,-0.002410629608505875,-0.022212092819589847,0.04328128922002479,0.04843819569830146,-0.01720531309992624
COL1A2,0.005682965837669844,-0.0163119986466983,0.1047909186491307,0.059354596919145464,0.023660361193766712,-0.026158582482570074,-0.02090149260096783
DEFB1,-0.02021827799131159,-0.010984026306319838,,,,,
SCT,,-0.010095673756232014,,,,,
WNT11,,,,,0.016953262819406793,0.021527000833969506,-0.00648561863332154
LGALS1,-0.09112345297252643,-0.025009871259832454,0.07936995473248326,0.060259997773784955,-0.05253149784034697,-0.07967351270827734,0.06976627875037016
BCAN,0.08298171464974079,-0.005247975993033797,-0.047875853570903217,0.010327147437933688,0.029653374604685787,0.10687886867483722,0.039759730140507044
ANOS1,0.018776573943177978,-0.017998822459162307,0.05922895132310445,-0.052768789576456025,0.06173839771513231,0.02486868397584247,-0.03813655200788168
EDA,0.015833572038753248,0.002019969276956545,-0.02951389006205883,0.0684846121418097,-0.043286932544472925,0.010562135980000598,-0.007401837822183847
FGF22,0.03605021047211006,,-0.05089593077387387,,0.021850408453455532,-0.008749406800186361,0.01756015931504124
SHANK1,,0.022482580808512693,-0.012094708927525708,,0.09065097688132062,-0.03203295677528375,0.015560839018368886
NPVF,,,,,0.01671586830122721,-0.0165014686947586,
TGFB1,0.000601242390496079,-0.0240527947481152,0.05469743552753691,0.011133555941362974,0.03292546163414819,0.08997700311709451,-0.07010166401838115
MSTN,0.0493769228350333,0.017223310319722386,,0.12355910665266752,-0.019374645519877904,0.026789530025494317,0.020440743499372093
WNT4,0.0011622837870018511,-0.01551319719039294,-0.007445567537528389,,0.045373085172584565,0.07322275032012163,-0.0374111462047457
TNFSF4,0.013630793588625397,0.09475082055047243,0.031210759046461586,0.03657270934835436,-0.03431962424830103,0.08459829583183014,-0.03034357480108908
NTN1,0.03129578083284092,0.026708685543714705,0.01012910080927478,-0.09273158103446717,-0.05458627526151503,0.007002249546911791,0.012174965428153045
CXCL12,0.02040656347653448,0.03131454307940038,0.08707985742664856,-0.02174509614981922,0.05181631602959449,0.007092182936016698,0.026725478368760797
GNRH1,-0.026444758406009437,-0.011118981115644494,-0.027604835923351865,-0.008696659026567044,-0.062053655909734017,-0.03224648252864909,0.02443107450595513
FGF8,,,,,-0.045699930591128896,-0.012282970025008793,-0.00014436139437918255
RIMS1,0.013934246707668784,0.03717535492867823,-0.07099649844506031,0.10878550133803012,0.040679899505765144,0.030139076471217264,-0.015087379083911286
FGF14,0.02321398373434165,-0.01321677970050347,-0.01825449723547675,-0.033557757991379715,0.01658071600271688,0.030758938668574043,0.003574149921194262
IGF1,0.051693861090608896,0.03934720733880629,0.023779173152917714,-0.0037241633005136937,0.13153447927504583,0.01670388419321329,-0.030731693525205547
TNFSF10,0.024432947265863487,0.04489721498039906,0.03077135131506034,0.032599119774865,0.056728498676351366,0.03160232507731357,0.020556378441269604
GDF5,0.06640292659927655,,0.024663414936213875,,0.0070212045714177,0.030271259955109518,-0.038851363058756964
CHAD,0.03861845575521872,,,,0.01724812363784543,-0.018066734057853195,0.016959895312995535
RGMA,0.02079822168173916,-0.006867935504304952,0.010079326028921412,0.017015897551642414,0.06751254473787334,0.0783425929128292,0.050689180901828966
WNT16,-0.017616494069184818,-0.001305054623771466,-0.023250731917453287,,,,0.008671858471580942
CX3CL1,-0.020829652846840255,0.04722887866835815,-0.05268745336932518,-0.05135429688466814,0.019532487451638884,0.051831174553040524,-0.0812617803830176
FGF1,0.04238767638944032,0.023048863451213833,-0.03510559965448768,0.012506918046731689,-0.01355079186263551,0.037351929417227675,-0.059070341618185154
ALOX5AP,-0.024679510824413768,0.0458390466268715,0.12570840615449197,-0.010184715491900184,0.042684701276034104,-0.0015636235373032781,-0.028947806590387634
IL1RN,-0.0788259818394813,-0.027312135856612452,-0.011232262329227699,-0.024552359858059595,-0.033509299210627445,-0.026967894988764125,0.05233322695134846
PCSK9,,,,,0.052220392950954236,-0.0043307723932050676,-0.005906632577367959
NPW,0.1430819890633957,-0.014005706348325516,,-0.02900252210283691,-0.003064321248222813,-0.012531097215731202,0.03745444620282808
CXCL9,-0.02809420863009864,-0.016147933807315884,-0.024853227462009304,0.06480951419822925,,,
ANGPTL4,-0.08457815940213158,0.03709360886454389,-0.005764046725055273,0.031093320159826094,-0.05418290001951164,-0.09110739841672907,0.07295624820874089
UCN2,,-0.015818927842680186,,,-0.03754706424050884,0.0007408190323372921,0.005013203122493505
COL4A3,0.041650271935072036,-0.0065957438733390324,,,,-0.02506987457312476,-0.03610527518907543
NRG3,0.09162948961324403,0.03441853356557611,-0.013880860893885683,0.01290845629550627,0.09924925509267603,0.0161330600764001,-0.008762182307536514
IL23A,-0.04041422488513569,,,-0.06535056742141884,-0.03109244310872889,0.0932574084853872,
COLQ,0.12378216612301281,0.038522295264167096,0.0433261351179145,0.09971136879881928,0.012857560223161127,0.021863548238072454,-0.0006016400677749018
SCGB1A1,,,,,,0.0577326179434428,0.0031730226296481684
TNFSF12,-0.02469267518970437,-0.014707794317545386,0.06290808085859262,-0.011003104803780665,0.011645175208179905,0.00822939845348137,-0.027306620606147372
DKK2,0.12817201511806792,-0.016218345412371323,-0.03233869690582435,,0.04863185286326526,,-0.030424540351572323
FYN,-0.02661036595999497,0.01740200275940778,-0.04698704753056652,-0.015109160372132339,0.020852082865180872,0.05590367404764632,0.012255735759975274
ACE,-0.01986860117373176,0.034699179934408145,-0.0129655572755545,-0.0076126301444152675,0.08626381028335432,0.06399262079790287,-0.016179987070333555
IL18,-0.05997080885039204,-0.0010099973566863878,0.07462276426210837,-0.035433214962327916,0.035299227023015314,0.0826936354694176,0.017090061145516085
PPBP,-0.01843364121584454,,,,-0.038069706472765544,-0.037503177293842574,
CCL27,-0.02661726556921881,-0.022689124848444892,-0.030427706370874576,-0.027203230950598737,0.07199668817960467,-0.009544709873493738,0.014878560675196606
SERPING1,-0.011246555253236208,-0.0016312649190005815,0.10446619875236451,-0.0812733419469246,0.051961367049810865,0.0481860827052791,-0.0859700020887153
AZGP1,0.07063115800134587,0.01178463104061316,-3.9962338253588484e-05,,0.0028929343243161917,-0.037366135264446494,-0.040589112944624736
INHA,0.07991457607763025,0.023629791799143065,0.07710875019107226,0.034543615532249335,-0.015104912198044275,0.1083614324705688,-0.007201989915024395
SEMA3G,0.01582957169136941,-0.025086246402456266,-0.03440521444132857,0.010335846799514459,,,-0.016547929115639695
OXT,,,,,,,-0.0221341538470419
COL6A1,-0.035522138507270824,0.020053766492514755,0.09026901019970039,0.01200571751640343,-0.0029050285931697334,-0.02665652149731849,0.05162342780542908
FGF17,-0.011520992788321813,0.027927497110875613,0.03255180220915356,,0.03926345226590014,0.009240284267617508,-0.00040261509613865313
TNFSF8,0.0019762195239372412,-0.012951025988522484,,,-0.04130849714409062,-0.022823875278861042,-0.02353591310776946
FGF20,0.022929850094052212,-0.019991816284672434,-0.04449798217289836,0.07656914624032798,0.03548880365558564,-0.024008785613424885,-0.04762061222415151
ICAM3,-0.033119616699306575,0.013916267250182033,0.019631103221053412,-0.075361195025193,0.0036118243607396417,-0.03526842532609728,-0.002728182801487111
LAMA4,-0.04028815832185957,-0.040669989252182445,0.022295194354326003,-0.004114856325568968,0.005399997153459338,-0.047261816955795614,-0.018116108963412033
DLL4,-0.01802342239296883,0.01587444079107873,-0.03467391805696175,-0.06711243998126708,0.050923374108018955,-0.021190801624328515,-0.05055169170458647
SEMA3A,0.01807397282018214,-0.0004640735618848341,-0.03136725566111136,,0.002439091064366369,0.007227302133502251,0.04747049874396104
RLN2,0.06410619980310206,0.007360272133200249,0.038763419363166886,,0.01755615101865235,,0.0028701239778543305
C5,0.03576343584648969,0.00945034831604601,-0.05128786396799042,0.022517869842200028,0.006374779986135701,-0.047496354285835776,-0.0008129289000558955
EDN2,-0.02424331358388543,-0.01601977217953789,,,,,
C1QA,-0.019491085858046174,0.019701524029469432,0.12179066468234656,-0.0016856069011091659,0.07001978190080693,0.052330086370577344,-0.05346677597779979
UTS2B,-0.020218276511365353,-0.011403270395265997,,0.08012836158407588,,,
COL9A3,0.040460336721657275,-0.023851590434505136,0.12746207077569627,-0.06721703463894041,-0.022538307590111068,0.027366316501102803,0.09023814270167133
DLK1,-0.016466978399393414,0.0712597317866742,,,,,
HGF,0.05518483497110724,0.027196846769993902,0.17123186426043344,-0.027687880364451255,0.03485000690106553,0.009613074196518166,0.04492036172654423
P4HB,-0.08538336345736476,0.0066961729515749606,0.05781878231931006,-0.031792313245578685,-0.007216931652748913,-0.06469583423846009,0.036748508001798796
ADCYAP1,-0.010573869222805636,-0.021867556662461884,-0.016988864140219072,-0.05182696896416205,0.0446337082448168,0.05188992613947201,-0.014746232052169827
GREM1,-0.013244717701429933,-0.01051727350645281,0.0059260576889603395,0.05480327014465865,-0.02554696899348523,-0.001268663417815264,0.0023490930134915547
EGF,-0.0375685604085697,0.02265137455126138,-0.021108945847876325,-0.047829150127370344,-0.03492508797488906,0.07975293488118847,0.030377809393610053
VEGFB,0.0003311852658852202,0.07269089048124469,0.047480844991591734,0.0049449228052498165,0.0072674777715196134,-0.05512634770931079,-0.03792007659211471
FARP2,0.05309644675714481,0.004431051618591919,0.0478938752959421,-0.011554293779498646,-0.029338753983755458,0.1007997188486835,-0.017199623117358665
BMP3,,,-0.02727487979708185,,,,
IHH,,,,,0.009137118252123448,0.02243833803123405,-0.02550124360044632
LAMA2,0.07007734818179391,0.005260623370242878,0.05569904190391761,0.0404698400122294,0.03401428258677913,0.10190499295555865,-0.07328794890493352
SERPINC1,,-0.012200469187866292,,,,0.03549768108131802,0.034993708363855194
NRG1,0.023782878864541668,0.031446352527382426,0.03732350262215634,0.02414470228618817,-0.009280216868608507,0.01126975220141557,-0.007862416236945233
SPINK1,0.024846590776337295,,,,0.0017365187698046322,-0.038449816343812435,0.006317752698715744
EFEMP2,-0.01769524036905335,0.006380824713178853,0.03508769422774335,-0.034015771773831055,-0.04966714940847195,-0.016369266630487444,0.04252821529033825
SELPLG,-0.010316286681173181,-0.008151075379499667,0.06908072430895693,0.02398733432478027,0.025573142358889488,0.034185210728518024,-0.01827393649317009
GDF6,,,,,0.0641703941914458,0.05974280411435735,0.06062918642183265
HLA-E,-0.009136285686628309,-0.0012164644251901847,0.10715551256642662,-0.062191656048418774,0.008254422744981046,0.008132410300590812,-0.09075217068365182
PTN,0.11110881149732668,0.01360373556631074,0.010294353901355054,-0.1749828696249067,0.032104989183799,0.059094522240115174,0.08881530364528438
CD274,-0.02579886757258353,-0.0240661324368449,-0.04557624802810685,-0.023389169094567577,-0.035025886661783565,0.04072006383548906,0.00802758665836759
CD14,-0.003682751873633032,0.036738009999185424,0.12026345701514099,0.06818316249741996,0.07053022427770604,0.06924091566697455,-0.04569792464155653
SFTPD,-0.020701447623448516,-0.007619593839675613,,-0.01793337967119968,0.06520024344057343,-0.04609476782534056,-0.026108208191423742
SLIT1,0.049565800689852696,-0.017107869386127416,-0.026540222850423983,0.01336439434370068,0.05431300416531383,0.04871641860610824,0.02452699530844077
CNTF,0.0010284973152516262,-0.01039990365699669,0.06769419504784575,,,,-0.010833418145462211
BST1,0.06528823112068245,0.024623142778249087,0.12283332444961881,-0.00713834123256051,0.04211169195343533,0.03894740228167903,0.014076433727817453
AGTRAP,-0.010045769884770246,0.022855785073708744,0.05856324512299977,-0.021666669838157352,-0.0011087268619117433,-0.0006909451827072318,-0.017256573737478176
LAMC1,-0.013105919532023665,-0.00502353253686725,0.039842662560806034,0.07314781408051416,0.02861084057122766,0.015357843183849444,-0.01128861391243963
COL6A3,-0.011831475681791714,-0.0087702690888689,0.01713650659408794,0.21387728087405067,0.0338293466779596,-0.03084427636661446,-0.01600897348305318
FN1,-0.062124988679153816,-0.03141405756234941,0.12915034926351548,0.025361383488392317,-0.006693421153663737,-0.05922416164164751,-0.04642241281056814
MIF,-0.0004868341616944337,0.00829520010930207,0.11792107739790203,0.0731874480040788,-0.01293150282140541,-0.06774273325238934,0.07525828996240122
JAG1,0.007090635715830954,0.01212836878543235,0.05614415898063082,-0.016401516797157907,-0.00047858045916273603,0.03662843624091683,0.00068862338952544
NID2,-0.006948306307538007,0.016573996055226994,0.040315147174925695,0.0016919944994211852,0.009744145855397974,0.055469869898201074,-0.0462595316236204
EFNB1,0.07183634996975978,0.0009517504361368758,0.047956138382476636,0.008254426703577704,0.034191780267868184,0.01598211469446803,-0.03540704372312894
COL4A2,-0.02012077379430976,-0.0019294362324524933,0.11444166040768389,-0.04220685913995189,0.0346829054952059,0.0011887013883214639,-0.0013216924471364834
SPP1,-0.026597280582958054,0.02010811896510953,0.03936349918834574,0.0537617737903166,0.01847641226485142,0.012307094289391246,0.07013334570110667
PODXL2,0.034727927326932875,0.027979869689822096,-0.043338162890868434,0.004174869322420875,-0.017717446952162416,0.09857908975619552,0.009826831008703782
FGF9,0.0029748222961406942,-0.020281411970600478,-0.008066320859349854,,0.061146439714739556,0.06003168923383728,0.008444066461515971
ITIH2,-0.028094206897273155,,-0.006661407689111363,0.016635251237428473,-0.02669310609434437,0.010772571916534898,-0.013683742864251475
ADAM10,0.035278708786559775,0.011952830645643377,-0.0014527928760912092,-0.0315086048610597,0.0019706329998518193,-0.0013498035793470511,0.03030792928304816
CFH,-0.01455820247418324,-0.012621605920089355,-0.025738942306701998,-0.03633623205543836,0.037200961776095186,-0.011004316832755082,-0.053652540841851955
COL4A5,0.04515704287349816,-0.012118434893829294,0.019921370279167325,-0.008978052350603779,0.02912905637738203,0.0846788954679888,0.004560951863072488
LTBP3,0.015874337558904456,0.021998650171837608,0.01888196499872424,0.024400082406419527,-0.10741388522914598,-0.0422146672274861,-0.0025363208577663518
GNB3,0.02427265416344061,-0.040211250040155966,-0.013577874095252981,-0.03784978211834925,0.007001615280753795,0.06976527815151316,0.016919481583021992
COL6A2,0.016683351068175246,0.002671464996648396,0.022629086794858068,0.025975160127547782,-0.0235777693952522,-0.0831846304413786,0.010600262603820437
GDF9,0.06770235782071632,-0.023165000834016843,,-0.04373208143554285,0.013637393251045626,0.0315368020422778,0.011343254409138416
NCAM1,0.05946908527205318,0.0062722447526244,-0.07278431496052619,0.007960526219507784,0.06368652271845192,0.05002130804542756,-0.036459461489927014
APOC2,-0.016924888818151004,0.04129941854832416,0.08989604456736723,-0.008429308943495648,0.06484049917141567,0.06661792137848178,0.06674234939383104
BST2,0.016232053548514338,-0.014805789645841626,0.03005248058100895,-0.027897242372459927,0.011964152522517892,0.003057210952495395,-0.056295902424580546
COL5A1,-0.007877936949912718,-0.057112741634313395,0.03272812945275487,0.04282835354318602,-0.015085409321496344,-0.03382475273904874,0.025859481712755383
CALM3,0.0899891859784543,0.010830206399490823,-0.08547782387518388,-0.008780304359983815,0.06905572929569573,0.039152338569854145,-0.003764408607566438
THBS2,0.013158221385919376,0.001412932503470815,0.004622146014487216,-0.05716164266043612,-0.0019224779027741574,0.003586772299507325,-0.018374681644996945
SERPINE2,-0.022513731561091398,-0.026480075399087984,0.07649974185909976,0.04159152834840544,0.005351354540834706,0.03704337745114311,0.016454858742091568
EFNB2,0.05878954514260321,-0.05949847112518036,-0.08414002247146632,0.09339090071766767,0.009237924958709356,0.0559635884140127,-0.027992021207791026
PROK1,-0.002386338475515127,0.04970884637192294,,,0.03526658647270734,0.11963499402605927,-0.024207792202809063
MMP9,-0.009649535443744727,0.0780843250170396,0.03361977844693764,0.12066778652824064,-0.020369418781175198,-0.003094022989085308,-0.010952351296405967
NPPA,0.05365248435847324,0.04021098572010307,-0.025212280833026485,-0.08210754115605334,0.035392891628690124,-0.0005462223475884605,0.09264997343245351
APOB,0.000518349027832249,-0.021097363590500327,,,,,
C4B,,-0.01366263431055805,,,,,0.021883159619437487
NTNG2,-0.035270000699138646,-0.03583761926985817,0.06750550930259472,-0.00536789018302499,0.03830118906776636,0.016459080385524974,0.04825885777260108
LAMA1,0.00021028941742833753,0.03209997026094501,-0.05089591410599909,0.0241114409911628,0.034568292732544754,0.007935121660195605,-0.009145825112194448
UCN,-0.012072172665012565,0.006577853014189885,-0.028034710218674933,0.025822845298551233,0.008615491189369407,0.017484144828657424,-0.06253681645396535
ARTN,0.04780687108098575,-0.017366316384475673,-0.0006014266556480957,0.016905562662688365,-0.027174516803116215,0.013962246508026565,0.0633976552583204
PDGFD,0.11269716913149552,-0.008814555858364966,-0.03072688896587132,-0.022944510082829817,-0.01571709721558808,-0.00933189086874762,-0.032414723590390854
EDN1,0.09563775939883264,-0.04257300197158939,0.018346619236509768,-0.008565568171200442,0.009963031255046783,-0.04405519951348015,-0.03861837682703524
ARPC5,-0.014373767526040365,-0.0523085088855108,0.06549690301489831,-0.1299405525859321,0.0754050141010706,-0.013407636973794372,0.01316160293164998
GSTO1,-0.06514695450275507,-0.03156121493086123,0.13459229025710173,-0.00474638320989366,-0.006934647482590285,0.04623598015603924,0.0010940639565369097
PROK2,,,,,-0.024820518647755342,-0.03405367019933801,
SYK,0.031054386580986547,0.04626100615218621,0.01235599360932552,-0.027034370326319317,0.01161895305303646,0.07272876412768527,-0.04707592008411519
ST6GAL1,0.009712013650135996,0.027595078431979905,0.05196281864496396,0.007682493168745429,-0.00075691475204652,0.1356039410590927,-0.013324627587131104
WNT3,0.06513967394915184,0.025124418254691003,0.05172274233585289,0.024844058249472736,-0.04636490092749103,0.028002216227180587,0.01963661206039103
HSP90B1,-0.00657948051392152,0.025107519416446858,0.09287218058889286,-0.025945420324861745,-0.023508136839490646,-0.06392320153814623,0.04673763948460229
