,MGH258,UKF243,UKF248,UKF251,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.02358391789291431,,-0.02407311644622384,-0.012055894904184574,-0.02881055981191716,-0.01836162348633581,,,,,-0.03829406279536971,0.027329663925892703,0.011463065957849492,-0.0038174737605644405,-0.04874203091011323,-0.021128846100919915,-0.00028327986655902294,
PDAP1,0.002033224048000086,-0.044717695612242085,0.008502748392981789,-0.05644555375460172,0.022348529041405378,0.02638066320525719,0.006233667443770644,-0.009748355329667299,-0.008296456759494301,0.013991320925849827,-0.07365667736588064,0.030869090887865398,-0.06727221300197345,-0.007272195531822047,-0.02015270128183366,0.03779353658703942,-0.005397562033531652,-0.011796091365339625
QDPR,0.04361936897329778,0.059594364911748486,0.0008042213632473761,0.03316237267995505,-0.018858445309252382,0.0033986425636875223,-0.03072754896098884,0.03973464698893601,-0.01663341426501904,-0.0024217873099760217,0.03019503833877171,-0.04930397486961644,0.010264756368849026,0.14475477220080682,-0.012444475440377559,0.002928049264024933,0.013481837111704047,-0.1226111604678507
POMC,-0.03577715226750443,0.005684720475362286,-0.0014791765014075728,-0.0065488224451474095,0.039858845438360366,-0.013546473694648937,0.07700048808049773,0.1405383434275113,0.045137530226541864,-0.04199334502450756,0.01815040291484835,0.016267700956086473,0.13260332089511737,0.04859271442559157,0.10330134849590555,-0.012149545964754595,0.042538104200096426,-0.0030926863050556356
CCL18,,-0.032961562851818886,0.10984982904850735,,,,,0.03339158686090746,,,-0.01602646218278395,,-0.04480865080424309,0.05137709705038438,,-0.046697421387037155,,
CCL17,,,,,0.01912808321254471,-0.01456070453984554,0.005959015616387602,,-0.013611408810342963,,,,-0.017371465592713867,-0.007308417791488166,-0.04336725448086801,,0.046685228429407956,
VEGFD,,-0.03713804717171417,-0.006627737049259725,-0.01726765068369181,-0.01860448194539237,-0.015513199125871216,0.02914952409306357,0.16336080365956987,0.05546619653653393,,0.014089589971239207,-0.02047450067837847,,-0.030975786943834044,0.08666707476282785,,,
TNFSF13,,,0.008299385759837468,,-0.011518566672560836,,,,,,,,0.018924566978726264,0.023019787244232037,0.052345791835418244,-0.02372627806250044,0.024297615198812857,-0.01887022335913384
WNT5A,0.07160980778948357,0.0030846913625672684,0.001520409117286284,0.06321001930726947,0.015453700057681385,0.0474291018870137,0.04369283821769834,-0.022800086870838957,0.003352346550417345,0.0602011995390996,0.05494010579394199,-0.033307038480973605,0.00818532221354463,0.0008323992905429846,-0.01484191631532255,-0.006548209708974359,-0.009455588231572179,0.02983403222774697
CXCL8,,0.024001142916559824,0.027445921484962072,-0.016168404613912155,0.005541716546853325,-0.05834261048421044,0.04642325658708385,0.05700919517323082,-0.01257008098298686,,-0.052506834693229705,-0.08534975234630315,-0.04922962603619142,-0.15023205239510454,0.0009467196206760844,-0.05852291790640976,-0.02371075345148568,0.06477047546592185
GRN,0.042980366183431665,-0.0024078376934507585,-0.07039237912634301,0.04448269809573836,0.022572705990218427,0.012629714019046471,-0.024408015441341174,-0.017778534508109362,-0.040377603232760524,-0.01121178988008779,0.02142606130054368,-0.04302872086554073,0.015640037024790127,-0.03618767298619276,0.04159476287315953,-0.056194434902536464,-0.06394331550561651,-0.05417741644863921
MIA,-0.02223199120683366,0.02470240912767935,-0.017673795802470534,-0.01535664094250836,-0.035162400781542376,0.033702274567667466,0.04094571815162449,0.07471407983119796,-0.01997861736315646,0.06211374487752017,-0.01576309027149004,-0.015547581910974337,0.06865016786709854,0.10469215962790797,0.036709643522137125,-0.02490725652905028,0.02292441179574376,0.03725501908989392
COL4A4,-0.019670780304333193,-0.03738592584611482,-0.01607095436134277,0.04126927827943811,-0.01744749401965905,0.02224151902913433,-0.011636869244850254,,0.033367726059038934,,,0.021320859413416566,0.012441653417923398,-0.003277033619185582,0.05217327812199015,-0.007292260587838998,-0.03997065926772225,0.03414212113174233
TAC1,-0.016985060434957754,0.002335332886666887,0.020391811017672463,-0.00910399635861688,-0.04851596449056033,0.010582184662277427,-0.006154004214814931,,-0.034345415944948436,,,,,,,-0.02556056572866467,-0.025195761467899022,-0.016215645663040318
RARRES2,0.03213779052121042,-0.006653483359641059,0.010390447637299264,0.05809553965695635,0.013164340500928635,-0.028518079808611787,-0.002171368589147141,0.0009464091710338271,0.06651163096570467,0.04594078133798868,0.11609659904633743,-0.06832301446172852,-0.015382412504279939,-0.03028605147534014,-0.022572508923981997,0.03624809704146756,0.03145216826539037,0.10954432277109986
FGF7,0.04207119047770278,0.028297858002786384,,0.049289926910564275,0.031010178371400673,0.03497771714639442,0.07262285133920308,0.12992096683960988,0.04095992160975682,-0.009349664862586442,-0.03622251791534561,0.07144429138806345,0.09198477930433724,0.05347458765285957,0.03270356483060438,0.02277526338211552,0.12121156247617777,-0.028928360474811586
EFNA2,,,,,,,,,,,,,,-0.029440412495133985,,,,
HBEGF,-0.06231642771459898,0.01202562994931735,-0.05003510423248268,-0.0521960341647757,-0.019564871140984312,-0.06489301393176229,0.04014772083696292,0.030716426292152963,0.05475017300514213,0.023611355181112,-0.010845718099631134,0.05207111993636711,0.00045091218088310237,-0.01409801556861571,-0.020482771815308675,0.031792767525788475,-0.00240595644110506,0.04811660977749241
CSF3,,0.07442037804038365,,,-0.019903700482529502,,,-0.005443656973215917,,,,,-0.01149641047974118,-0.07145470127922537,,-0.004838546718350097,-0.020178925858637852,0.08531550074128268
PI3,,0.023562633034021903,-0.03160437206968928,,-0.034347777918672544,,,,,,-0.03745415952028717,,-0.05872093539824821,-0.09595478723245741,0.05395245193889972,-0.012804568675995486,0.03184669761679144,0.01731720717736188
PCSK1N,0.07499950877917355,-0.0039869388723126455,0.022283612396778035,0.024052263416317464,0.02176035165450281,0.02248048248522009,-0.01929216753952647,0.029819624504124186,-0.01559519414763318,-0.013184038019988449,-0.04381466373618066,-0.01595034329847042,0.02164294128996479,0.054913147002277944,0.06380133585756441,0.06302836745492713,0.050959028404030694,-0.12324215129537355
NTS,,,,,,-0.017366319138439,0.012279796866502917,,,,,,-0.018175712600417948,0.03796602215534925,,0.07804315893662808,-0.029882237573745012,
SFRP1,-0.02471369197187137,0.06765055206535768,-0.03510125929007695,-0.025628167399401814,-0.014570485289733877,0.051846607314702524,-0.01274301232996766,-0.04812913309519387,0.022709139056716943,0.07444376956868223,-0.01425821946775808,0.0229677365913315,0.0016394159324908137,0.04084901624161271,0.016606020365663127,-0.010152934563549734,-0.029187850077443254,-0.016469325296425256
CXCL13,,,,0.0410954550830149,,,,0.1131404586175257,,,,,0.13218325920208276,-0.02944622149830937,,0.0592685872337322,,0.16743127457486812
MICA,0.02879705488250896,-0.01451610177831137,-0.05345725585148565,0.005707969861404199,0.03140743985899698,-0.01971275227507535,0.004306718275988686,-0.013230833811570104,0.00702567715484619,-0.00902335326995479,0.035831117977754866,0.001997001890799292,0.09257626537461192,0.052590714497580744,0.09881001698995205,0.020299241517101933,0.05599278969274311,0.05373152154275606
TG,0.00481303307245451,-0.02980252653882561,0.04723665342316914,-0.016393587996082815,-0.015723862091437953,-0.014669358795969116,0.05230774899743112,0.023683790189805026,0.06142824832778724,0.05056554539543468,0.18857505494524937,-0.07027058771763953,0.054829645145763425,0.005099350442004833,,-0.024930030119054345,0.057323955942503925,0.0011716132905063752
ADA,0.03347524190902963,-0.017443913157429717,-0.010441931660710613,0.01695461962101621,-0.005583869976627972,0.03723101099509535,-0.02904733001939856,0.017652088506687875,0.01569645939493266,0.03312673500071408,0.04546002640459902,-0.03366696554114867,0.00804297261768501,0.09363338233987203,0.06828937473992722,-0.05547787627176977,-0.034535399759426245,-0.003339291885617819
LAMC3,0.09004946519410716,0.01749276037209219,-0.08118863170977132,-0.029152188301959092,0.03227998619308567,0.0035964796557244475,0.041564801044499326,-0.018777734390461744,-0.00754788859523145,0.026027039148260083,-0.026702560604153346,0.06198949576559225,-0.004685146987455802,0.05127716756733136,0.11512873064372567,0.00792064330914318,-0.0726938580584679,0.014499272943732003
CCL7,,,-0.019108597767152027,,-0.011368327169634374,,,,,,,,-0.026035822789856326,,,,0.1174855814902064,0.0076761726679064005
NGF,,-0.021539077578345098,-0.03280851345069571,,0.01930391306114365,,,-0.029503672137211907,,,,-0.058296309466945195,-0.015953281783071004,0.030996682449094305,,0.028196363040308665,-0.03347709271589376,0.04293567492570654
TNFSF15,,-0.026646527114663615,,,-0.012659188321147246,,,0.06620746262304382,,-0.032766242589858684,,-0.011469680358849123,-0.02538200364936036,,,0.019956311626847422,-0.015549675464723606,0.0318649247783179
HMGB1,-0.004666313475801295,0.05145938439243755,-0.04185734437017757,0.020630805047718682,-0.012573074774916912,-0.00927974392323166,-0.00654085073032228,0.028258953389736732,-0.00927543545203203,0.015549247032802272,-0.12501914805416234,-0.0881037844905812,-0.05565384923220616,-0.03375262195529805,-0.041416816628603186,0.012387746653298018,0.009783449117097219,-0.007049692429460027
ITGB3BP,0.06009103785460301,0.03847619610135589,0.025819822124978617,-0.03613990071644199,0.0378858254934272,0.027057617325224808,0.05290927686819983,-0.013014456243602552,0.04256386594304467,0.008269698204332758,-0.015538602542961487,0.03917293756400843,-0.020712675978989778,0.005007145628846034,0.11078714966024965,0.026470861832252685,0.0392186209283874,0.0657966763934819
AANAT,,0.023186606900725906,0.09738440587898144,,-0.011518567901915534,-0.013192240093214668,-0.026161262528817928,,-0.018258402973759746,,0.021110658834115063,,0.05182705697166285,-0.0076884439506293215,-0.03347825003254466,,-0.02237288245695469,0.0027225309069313732
RELN,-0.01630759471203579,-0.02163628869068624,0.01669243160519312,-0.03847037185889902,-0.01999365435155693,0.0083048932641348,-0.04437407880897916,,0.04488462862202406,,,-0.04856531499281315,,,0.06093929668894124,0.01013562842181579,,-0.056751703940744004
IL15,-0.01260280896879952,-0.03787757833674894,-0.04155488134734728,0.12021221428681333,-0.004012065031065802,-0.005872940806966458,0.0467114272769921,0.06625219911110694,-0.01693382486850437,-0.027705026704374993,0.07225657529993629,-0.0314867619661383,-0.019757286162259906,0.006569021365192734,-0.0020761886285188456,0.023363908275093125,0.039856266292248706,0.06558655389226209
UTS2,,,,,,,,,,0.1668624715243448,0.07533359599112176,,0.09378295725132797,,,,,
BSG,0.008175379204201262,0.000720733142492156,0.029159892962746497,0.035657500971347185,0.04645610217799242,-0.016766200178015566,0.05737533730192617,-0.04450229409377432,0.10606367739919975,0.004968545116520341,0.03011873014688742,0.020582697552117835,0.019890617596618934,-0.02574119295469385,0.11761951136134863,-0.025009059371239623,0.05195818898022342,-0.0007201466541288422
ADAMTS3,-0.036227207722453705,0.10605194198240393,-0.056646146187941955,-0.01785675224073526,0.044269195954199266,-0.0068645801591323075,0.04397366476153236,0.1319290359163913,0.021203651494077456,0.00887650989512239,0.0017830691104240958,,0.09821536038581831,0.12611325522229855,-0.014678048910423154,0.06735218659547701,0.007837910917741475,0.006540969772004962
CD34,-0.04385394646642768,0.019327187263092526,-0.026257640925922178,0.024431254440390335,0.018240211687844513,0.006568738189154655,0.03044770772373379,0.013866806699496812,-0.039216025261330695,-0.019156051593337386,-0.0005647662963942004,0.011144597458117873,0.014284971159688546,0.08237157686130213,0.07415848726693414,0.010894837342556243,-0.020109124201725045,0.10365244027058333
CCL23,,,,,,,,,,-0.030918538240219864,,,,,,,,
PLAT,-0.016743371741909565,0.06958251195763404,-0.09277486322771475,-0.05355304928799423,-0.05035658289448137,-0.061866518982803875,-0.024169831924697054,0.0026145916616601814,-0.03107483106974878,0.02618941385810106,0.0928699360080967,-0.06439734862911255,0.010449835171990515,0.07389300830444855,0.023793660519068078,-0.030835117410935177,0.034854096439101236,-0.010019184365774732
NTF3,,,,,,,-0.012382024635025975,0.023143992718024718,,,,,-0.04724546769934393,0.14209143132802582,,0.06303202913048896,,
LTA,,,,-0.012055896141335332,-0.014570484608103673,0.07406875717316126,,,0.06150884716407991,,,,,,,,0.011771887334370425,
CKLF,0.02014304255593597,0.02566380032581218,-0.03622770006149667,-0.015481377487481388,0.012456729823035185,-0.04013245138026165,-0.011631346016388322,0.06531764219585674,0.036852951874988035,0.04876312619231111,0.09488013478596752,-0.09114302866272067,0.012694650569523052,0.07773662704602605,-0.008322690089600694,0.007235997687121692,0.027198041586945793,0.05340129265802552
APELA,,,,,,,,-0.026110887074652797,,,,,,,,,,
CD24,-0.02257002481174005,0.004950893845610053,-0.06250455377704499,0.07788835382499819,0.06600829625646247,0.01152455849617271,0.06651729335849221,0.007913608729596141,0.010733227815338149,-0.041736455481275136,0.10601752307491637,0.043537692316276855,-0.005028908939872691,-0.003809444771354466,0.017375878241649573,0.0496937931829138,0.0011454523955624267,0.029824911220189522
HSP90AA1,-0.04442069419514914,-0.012036343813043415,-0.007955359627140382,-0.016599500248000262,0.01121713237362363,-0.04986428979442198,-0.0025088100029086206,-0.012583561971424326,-0.07891159481592147,-0.06500860888915429,-0.08745407487660996,0.13633944362435615,-0.08053683645347139,-0.15646800915708406,0.009022465382731725,-0.038860386699522714,-0.0028741445418017032,-0.09484558141622068
BMP4,0.026397646674191557,0.016777077564845398,-0.04047104526015987,-0.012779956626515893,-0.017113689433124905,-0.004373440703155349,0.03561328735204322,-0.014505353445915867,-0.014429369569506174,0.04227413276371817,0.04072337696962624,0.08462303942791792,0.09855373189561846,0.09509967173553348,0.04697713853134008,-0.012562798922219719,0.05634362291138831,-0.0003684809415834499
SCGB3A1,,,-0.019108595856317783,,,,-0.02206728081824276,-0.016967597877642984,-0.011816200511371382,0.003929804322515164,0.1095545258252054,-0.00369473108928912,-0.006425459492965786,0.05352875829542025,,-0.00012519623588367444,-0.025171423413539135,0.05015234369321148
IGFBP4,0.005638846261029455,0.013793734167364093,-0.09641120576814631,-0.029288756155882268,0.08222113591100039,0.007703176665903554,0.004757135639009574,0.014421504235854,0.06160104817522908,0.020152699920976513,-0.023865016715912207,-0.044965448312319606,-0.04494938749374175,0.040762729514612704,0.12995537210600136,-0.03639110049299173,-0.05115194947788657,0.04635059637069787
RSPO4,,0.01832466068068521,,0.11535802618795703,0.0043358899567517714,-0.01477727238263597,-0.022067277590403743,,-0.023489883915238645,,,-0.043166079982489905,,,,-0.011597290442044626,-0.03971263470278605,-0.03980032073549535
LEFTY2,-0.019476285434884603,0.07528480825336124,-0.07706088419161512,-0.012203960888675642,0.08875046468464975,-0.0002561240818520036,0.05912898992799162,-0.01601528266373333,-0.02090462026988035,-0.017005580041475496,0.08268908089116982,,0.05619503894047794,0.10129765828264077,0.14599725279624454,-0.03577609478538645,0.07319093646804088,0.03750941965272602
PF4,,,0.04948541830384854,-0.010966476108208962,0.13331883299607336,,,,,,,,,-0.026984176306500404,,,-0.030110521144954744,0.032248078470146935
ANGPTL2,0.014696993206764139,-0.0065310616481462965,-0.07617351719981866,0.01495512880414446,0.009372234760292513,-0.03423921641908691,0.018745042759686675,-0.004179453378885101,0.022230263553006297,-0.009793414194630978,0.13352289930926628,-0.08192983664572531,0.054099536139662806,0.10479947991954183,-0.07925214444088742,-0.035801081129730905,0.039199840189885996,-0.00968648823870786
LRIG2,0.03068843839880537,0.014813443250076025,0.029013792370709723,-0.010439046744144913,0.01314866717151857,-0.015011910108806072,0.0005888974168052348,0.02779516033518541,0.010630588006279817,-0.019799416917692554,-0.01785390369599469,-0.130094710773473,0.032887284376238786,0.03819525900241228,0.04621619920886534,-0.01412889070565791,0.05344864352443228,0.05055413160018237
ICOSLG,-0.024405983714178167,0.13945021535658766,-0.059514873898874644,0.010997746566780372,0.009299709699865323,-0.04492497891472776,0.0005091674630908836,0.04999019992273779,-0.0036955596209425645,-0.046662525623094905,-0.07471867616261958,-0.07851253316310401,-0.029261232977224733,0.11434272242457821,0.04142053200625263,0.04394835845166373,0.008846149037288066,-0.009387337025022483
WIF1,,-0.06123267499912683,0.07613944006560892,,,-0.011403271087897229,-0.041526047499854994,,0.027848065565576764,,,,,,,-0.024455118449929116,,0.060192071560544055
NPPC,-0.04511874992706545,-0.04249134963334792,0.03599629075260453,,0.11517834485503264,0.004042653792827208,-0.020422360769889264,,0.17077207143325251,-0.02731758967562429,-0.04337657610783537,0.05765411351488985,0.02952453996116421,0.06830827367078121,-0.05089241882299985,0.017281468410485373,,-0.0548089598955594
LYZ,0.019222936023318593,0.014488017614468938,-0.04362535902283101,0.008696002749228271,-0.03618954046761859,0.04150113198552649,0.01585745832953101,0.06739725999505831,0.03200353158270962,-0.02636518402569176,-0.009140896363584937,-0.07184782305179153,0.009778602246648206,0.06104065720808772,0.022738763471541672,-0.014951599607702393,-0.0659407339251712,-0.10941855897610255
EREG,,,,,,,,0.06262017070118334,,,,,-0.05284805176342091,-0.0710601603734242,,0.015055179910591807,-0.006989598730587124,0.019492929686257963
SPTAN1,-0.048101870212365075,0.04750947696448254,-0.04188924331927047,-0.002661832536347254,-0.05613337077750039,0.019760707643307375,0.02104825083918215,0.0026307905901589517,-0.04210727478138469,0.00022836929765420035,0.08998179919186645,-0.011290631111416169,0.06628682565606887,0.07323534840795899,0.014956330020909502,0.09791495484495882,0.04067050148802901,-0.05767178311856289
PTH2,,,,,,,,,,,,,,,,-0.041837259735671206,,
LIPC,-0.02518448154298258,0.06600719047012876,-0.024267461542853638,0.08191374714171806,-0.017824537464692706,0.03162673395974321,,-0.02341617474901676,0.07938124912211483,-0.028967507509947844,0.10966469601052052,0.17360358391147712,,,0.02483460753967127,,-0.01460571618256228,0.06751243418577511
COL8A1,0.08263683829569336,0.07218030003016951,-0.08577049984400271,0.007757712873613654,0.012150903620402758,-0.006228762894879702,-0.017985156324844456,-0.07032159018046502,0.06850234407070595,0.05796738654352278,-0.02079043301314066,0.029751345570412403,0.03746431991452259,0.060295094212198926,0.1121755296117544,-0.02230518819075237,-0.005160120509613099,0.10850473287748322
GSTM2,0.007105433338218355,0.025819137181269224,0.004323478430744838,-0.024030381579065212,-0.0032086127668005935,-0.0196714822154102,-0.0014379020592958855,0.023000600421746762,0.09914832295699388,-0.056875829550204635,0.0723638266102292,0.1497810711893009,-0.039089381792495374,0.0704473683143074,-0.0012176790827093963,-0.01452385900483963,0.08329827327646942,0.052893672061359046
IL4,,,,,,,,,,,0.02938928301075662,,,,,,,
SPX,-0.027725519528371313,0.034807252196125335,0.07103066605482865,0.026270253257412533,0.020159338301516644,0.06519992630654593,-0.007623430721298375,,-0.03803224935429791,0.049589942718350724,,,0.02442605155882276,0.06588738878456175,-0.0834293287212563,-0.022511314543429566,-0.009815125548504224,-0.002571097459488769
MFGE8,0.007776145869719979,0.03555166854476008,-0.04137114349012077,-0.005463043830401416,0.024069915862114405,0.03204562692149808,-0.027940074999227366,-0.046488026552924826,0.02927926583831577,0.009785410374169579,0.0568480627474685,0.020896905752347875,-0.05334618246325627,-0.006478622210560116,0.16842479574757502,0.004786497138516933,-0.028144355599063,0.05895152725829501
TGFA,0.06000061818493793,-0.008083262277386927,-0.00671946360908642,-0.04215544711098791,0.04046273223099807,0.003888320724331356,-0.017824464081561863,0.11015462820677405,-0.02691090362594471,-0.013819812962117685,-0.04222948647294608,-0.00509799077540801,0.005991637869012896,0.026237967725873387,-0.04101592083239551,0.02556833579192938,0.025921167639655553,0.10182766213915428
SLIT2,0.026995613261646567,-0.05332343353810641,-0.024341465508133955,-0.003474766968474899,-0.02414708738618319,0.07495549816419003,0.03190379542800227,0.01721352499821947,-0.03809068443688085,-0.03467938345034993,0.010513304554238283,-0.03594682306465721,0.0550500163059848,0.03920614194838881,-0.0017152309647870804,-0.029750587081311407,0.021682863282751822,0.009429479817326445
PLTP,-0.01369071686994885,0.06906099112069918,0.012085508155626123,0.08469256503236804,0.021638611092071353,0.030713698053924585,0.034460486967340276,0.019944599133155425,0.03005225318163503,-0.06405329008797353,-0.0175779010492094,0.005162557937986754,-0.042681629783775245,0.010272271626498072,0.05975104177941684,-0.034085293204410255,-0.02259041679010925,-0.0235479673978769
APOD,0.0031828042257475444,-0.06022528877234555,-0.0031946755604166004,-0.042709387549195614,0.033013173468449966,-0.006546321610130583,-0.0720661193838047,0.015743974789792354,-0.08369135948695905,-0.025679475095871086,0.08954007818821325,0.02940377070472756,0.10303457303003855,0.11927678951884171,-0.013743770977161259,-0.034135989844021476,-0.12766312565272847,-0.09002941679107773
B2M,0.0323423322361116,-0.007900490540036597,-0.09831468520585196,-0.07063952396896103,0.03775771725483653,-0.005688467616990337,-0.004763719655447551,0.06137326423108846,0.017062078057529437,-0.03727656993261028,0.08036916544842052,-0.06514589659462768,0.02528189126861979,0.13985314174872604,0.10710937577735578,-0.0626913142339242,-0.07302307196604528,-0.11847172319044888
OMG,0.014617116816102864,-0.027028138579719523,0.017659352306366047,-0.029002617358396463,-0.019082602136839596,0.011617792437002764,0.009123047478812337,-0.011860148479426893,-0.06814832180614641,-0.02551261314194769,0.06466311359285018,0.026858443901277892,0.09815598363327406,0.12011388008262146,-0.04637699386311564,0.014136763264192003,0.014414448348326826,-0.055299391834688114
CXCL3,-0.015840938197892136,0.04650724520696204,-0.020074361151144058,0.033458259612973475,-0.007936323447259131,-0.037048903910154356,-0.023607322513684446,0.05263660179188948,-0.012195421895933147,-0.028153515641775373,0.011631486911957568,,-0.03552643033576273,-0.0031906663948826288,-0.010490277821250959,-0.0026210277776048253,-0.017716845811534165,0.06229958763008149
CXCL10,0.03255644576165839,0.09460802273368499,-0.015700932840722645,-0.019674010878172714,0.013071317139589362,0.03469185911992393,0.07980578237255206,0.031273884255908706,-0.019380001255292167,-0.07109038034211,0.021454374972484633,-0.03990850115549438,-0.026885327103563523,0.057029563783420244,-0.04005400665550146,-0.02519361851458154,-0.014040095302923756,-0.07221581828238559
RSPO3,,,0.039842779815326614,,-0.011518567050823778,0.05573437572788507,0.006158528378867311,,-0.012743980837517216,,,,-0.0055916383835583035,-0.02021661245873691,,0.09418389725132151,-0.021458606823692168,-0.05693150525167107
CORT,-0.019670779987698374,-0.02950060260855047,-0.05666381908971895,-0.019585431881628135,-0.025831271066238615,-0.014016642328192714,-0.006528781570072309,,-0.03380938540993668,,,,-0.015168440578355454,-0.02823756900420278,,0.04275548771841226,,
NCAN,-0.061482208613047894,0.07179205282246362,0.000273886042205166,-0.002774933862232561,-0.03156675874756512,0.008898956985455012,0.03693957601274841,,-0.032186328015246055,-0.028231303946493404,0.0036339710789202503,-0.09442613471888514,0.07116637217460293,0.11210049153212436,0.042340277493800677,-0.00013573813691133418,0.03650325353447322,-0.08586195494304982
PRG4,,-0.02583328976895146,-0.028737048987653394,,-0.011368328941219408,-0.01888476746961262,,,-0.014899820256802731,,,,-0.013732394458664188,-0.00035823586572871104,,-0.03095803557398296,-0.030774675978745118,0.014345773393636102
ZG16B,,,-0.026497855110311844,-0.01319637162989701,0.009186961901666405,-0.010095674769840985,,-0.00223527871927122,,,,,,,,,0.021127465037132608,-0.026597897946452478
TGM2,-0.05546897072349252,0.04288013954366201,-0.07675089635765957,-0.017263063902543136,0.030321364951882278,0.006723744477899995,0.030419303119974903,-0.027773887593797248,-0.05081400170439094,0.058322099116447604,0.0399738761560404,0.03374244007976681,0.01726623695182357,0.00862823287701177,0.11075809867758922,-0.025990474474861577,-0.033406764764328876,0.0036116861006441773
VEGFC,-0.01967078125423774,-0.028888355552851328,-0.03648740070815371,-0.01694464935878656,0.02452252236227286,-0.017262343813303004,0.05244537184891218,0.03734006167794195,-0.015205860476866234,-0.029472641111037638,-0.017183267174894504,0.047187023215901854,-0.008020717270618526,0.039458355839677946,0.08874179482561728,-0.028085375474088056,-0.057679180556110404,0.07032460568707809
WNT6,,0.013479135177101103,0.01286719846494148,-0.012203961208962534,-0.01572386274430105,-0.02246756411148555,,-0.023624378889768337,-0.013270907174991537,,-0.05486519717453777,,0.06870570880727708,0.06631815490353021,,-0.034913987518957024,0.020247191532165993,-0.027483608523891975
NRG4,,-0.027304034869011288,0.021635872550993866,,0.006964658992784711,0.03962335003847854,-0.03400314802739234,,-0.017739409845744403,,,-0.03445164418620563,,,-0.04001056060500722,-0.001302018648267999,-0.02145860922869003,-0.041331131813495334
PMCH,,,-0.020284589176313855,,0.04093387358925397,-0.01477727166947297,,,,,,,-0.026463621677018566,0.09911599292668062,,-0.02000150056417788,-0.008862617501826143,-0.04176402960603857
COL9A1,-0.051992598949281134,-0.028365743134110912,-0.028094103840280337,-0.0077163365139422315,-0.014450458610120117,0.05543814388150506,0.027539274881512532,,-0.0202136357925582,0.03855836116644698,0.08456433027490798,-0.06159554595312542,0.03674985849060767,0.12354155137961595,0.06911228906602104,-0.03428339576176569,0.003738456259648354,-0.005757516393595499
GDF11,0.018653769005301156,-0.01591008094950713,0.011174824882982179,-0.051861699250565545,0.00446751807587955,-0.0020788329461544023,-0.012999845329691418,0.008243572784673667,0.013424032528350865,0.01753254720754905,0.06526992165676707,-0.09967963026029428,0.0036552951357593897,0.018506301628264207,0.09217838592943471,0.008807436364424008,0.03116051849305157,-0.05868548726271997
