,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IL17B,-0.03066024195086237,,,0.09148829189770984,,,,0.06801062814291192,,,-0.027728711643196118,,0.13234614493179017,0.02758677650250744,,-0.03200143297693176,0.038188489253017106,,0.0173857975811354,,0.01753714049806749,-0.02206248451098905
MMP1,,0.034782434746252165,,0.06122705478412354,,-0.018503352507298763,,,,,-0.09474623612056918,,-0.08959147037065632,,,0.006892076613531766,-0.0031960845650221216,,-0.018114235449955073,,-0.015436756613356304,0.003514921657329661
MATN1,-0.00018920266548756162,-0.04627869603861312,,0.024817999713402792,,,-0.01667523081720873,0.02524137767798663,-0.025379100596327805,,0.01729960518105849,0.012303327378233565,,0.016098641799398464,,-0.0018586943209066569,-0.001233756327052947,0.015821264350480143,-0.010604540565946837,,0.03286458661218708,0.08366033797262296
ADAM28,0.03573082935345374,0.00987644205391275,0.02924596458347055,-0.04387945758233017,-0.015975267362560573,-0.05264104995362384,-0.0021237622404053666,0.13152070855551612,-0.009952362913254614,0.010377298321168935,0.035854681882627464,0.03358369195167657,0.09897682375725021,-0.03971989967798409,0.13043088366156555,0.0007640678452595464,0.019612240966779597,0.05002788274859684,-0.005387384952885499,0.10854810864875046,0.061666370799944845,0.0095163466116364
TCN2,0.013391539692460416,0.00452512501650386,-0.003081588465101161,0.007771233009463471,-0.03872918611130025,0.10475350607938906,0.04263008767123385,0.2315293652162616,0.008364076949991863,0.07517364486263105,0.10249663220458215,-0.051521633685495026,-0.037036038020299394,0.07629802833618193,0.17096681891993956,-0.020766738036669195,0.03363486333452122,0.061179112201606246,0.04390603044928257,-0.04003088772023242,-0.042163391490663484,0.0011274920836515858
THPO,,-0.05629354160639017,,,-0.0045130716405355825,,0.05376797687432827,0.02550715250842519,0.05546329368675058,-0.03800762111693042,,-0.012661231078911034,0.06353527923999062,0.012296540206234594,0.011293950251335338,,,,0.013340383350068421,,-0.00020433890910025358,0.055266351106671614
CUBN,-0.04076720734500999,-0.05361928618084779,0.012064504258317931,0.05804701693295746,-0.010717018424980487,-0.02881947983748644,0.11182426567531087,0.09619016910291252,0.04958095849514184,0.04622766508479128,0.023335615482155153,0.02686895921247115,0.18056015617752919,0.028593330786689422,0.1763870629952277,0.028646835583934157,0.04676810897738367,0.053842329706561366,0.055144359221104285,-0.04488328133844717,0.025417313174961813,-0.026937186721009438
TIMP3,-0.07863490360729926,-0.006832822321407784,-0.03999371026181208,-0.02186378631612525,-0.030214157923848323,0.0132454454856626,0.015153794314387974,0.1959981761416638,0.03512599508846653,0.02802972383251269,0.007019154210552889,-0.0096621722739101,-0.03180093748930234,0.10863151553590641,0.046233354724778054,-0.002659400378059383,0.01385885596592038,0.056557421032405096,0.0411393037245542,0.03429656429331064,-0.05878055275539923,-0.04711329301419771
PIGF,0.025312977355348085,-0.018707046596847243,-0.006445415080004814,0.03995678870020427,-0.005229594292657636,-0.05664190951811675,0.07775939678063858,0.1842146403601605,-0.019795384657841406,0.06003098444343041,0.05292102225452061,0.0654269178181313,-0.08575824314484487,0.02668541576430626,0.0875670589244888,0.13387436781655712,0.0996297690625726,0.03615019520636245,-0.015857500024295357,0.10758453028567709,-0.05636327524660239,0.05799672242276428
CRH,,0.06138687845549208,-0.006506369369279421,,-0.020081776608083326,0.00045309242085349283,-0.014052355233221254,-0.07578613117914029,0.01929402282692552,-0.032605101734170534,,0.027470837049698167,,,,-0.021133819005931767,0.021485617577636583,0.025851685949097827,0.04390446402643952,-0.04192298071002702,0.029720232776942433,-0.04403479590092829
BDNF,0.027287642858980634,0.04291349559680373,-0.0262296732909573,-0.05216050170116465,-0.02990132963423704,0.020724027104094715,-0.02063639051619736,-0.22731357425335214,-0.025213601711682576,-0.009573744511417955,-0.020581415298726986,0.031939032521685125,0.08019187445997458,,,0.15892173499125611,0.05874591403343497,0.06153952944114531,0.040739789117900105,-0.03877508344292282,-0.03821743717376361,0.019815897872348387
CCL5,0.02428911197435142,0.014993780378248328,0.01571507746731261,,-0.01639519531969868,-0.08026038536400348,-0.020527032459088494,0.17799237267663442,0.09147195432745824,0.06356497331363889,-0.0004141581955376303,0.01642118947837729,0.04053999188691385,0.08188936915711455,-0.019974717735596587,-0.033483980490131945,0.01971116801810099,0.024533832717396162,-0.042694070763033005,-0.030071865894072895,0.0001827403676284462,0.028749699957711636
GAD1,0.032445059845291314,-0.004657883176338566,0.03797166932401194,0.024439166374012417,-0.06157593344973474,0.04942336714233222,-0.055083045667546106,-0.16742857738564867,0.004505541563206966,0.010916989202810144,0.12108403450681166,-0.05859480694512904,0.05111976878537606,-0.01026890420319095,0.06171444601865031,0.1053580784868266,0.09996693832030268,0.019254090199729686,0.049240173750445364,0.02813772267425139,0.027246156349214016,-0.027844360151049942
COL14A1,0.037408836513130386,0.008337583518459545,0.01702982668261993,-0.023983759794947317,0.014874063244573089,0.03525352336924694,0.11317532497325077,0.03373539113653905,0.0035140872916399665,0.09330908864917069,0.07945237361927873,0.0041970348927637124,-0.035065140543875925,0.07151822915488901,0.10572783150352029,0.12381710148667271,0.06264239393912963,0.07431896189681392,0.07162250620568732,,-0.03462574674385274,0.034064150857513714
HLA-A,-0.06556937832806806,0.04836265699414735,0.016913048591676732,-0.04516230287799865,0.12409819795745783,-0.021794278781828946,0.05501369263382245,0.3235747505750643,0.06025565264852758,0.00019154006726411938,-0.026466474671420027,0.06057555895241048,-0.017242231293407777,0.016817656407254425,0.10496718109645516,-0.07468829060387136,-0.13661224720145068,0.07390016825999855,0.01005820100574712,0.08854018831891215,0.043970732941230585,0.024566168898671165
CD5L,,-0.05544490354465791,0.037758242919315024,,,,,,,0.014960606065773334,,,,,0.024778221334309836,,,,,,,
FGF18,,-0.02295196659393271,,-0.02864128776735773,0.11119418585104862,0.13060310377816978,-0.019496718758655864,,-0.016255056474870508,,-0.015824786388619505,,,,,-0.02395740300767886,0.04273219938547597,,-0.015224073591434295,,-0.02219807306336628,-0.027601584032845395
ADM,-0.04052459865442104,0.0818719804003935,0.0035844107360500674,-0.011239897473619344,0.1860492848035711,0.020581804963438918,0.04059394830808618,0.20848382251256592,0.020876561310628955,0.011855335286050468,-0.05095779973011165,0.044156216624107764,0.15892773894436618,-0.005991423606904051,0.16930026295171693,-0.041338476237853576,-0.06583999081830429,0.02841503385061292,-0.00835685360102164,0.00795056845421969,0.046281655344575595,0.12962319755113055
CCL15,,-0.029030912857788395,,,,,,,,,,,,,,,,,,,-0.019252387044549072,
GNAI2,-0.0025806980685772383,-0.03213977696045586,0.051931068803242275,-0.013015926715736993,-0.12042569452289491,-0.0018808847821135378,0.02756884572264375,0.23378439022811384,-0.030819581025279378,0.06869149672904895,-0.005418974613214557,0.07261850430719759,0.08283106183461646,0.03616071954622948,0.05856642274849021,-0.06593139282201178,-0.03980515417584483,0.0012080771626516835,0.031031323986803548,0.009029260237030977,-0.022106810206113804,0.028791694068130386
HDC,,,,,,,,0.07782594232411394,,,,,,0.02638598939198438,,,,,,,-0.058531319950272206,-0.020105754570660713
COL11A1,,-0.003113272476121133,-0.035288589351206996,-0.0693510483091337,-0.013528961765756645,-0.01347868874959308,0.11125166891279811,-0.04664683389614018,-0.0007031810249126206,0.05743200154725581,0.06981634316246803,-0.0011437056017725052,-0.08294225200900744,,0.02998364923902124,0.11242381537018827,0.06563500479102298,-0.02838569547524852,0.04542711541337638,,-0.0124120425617022,0.048011397302031876
NUCB2,0.057951125438988706,-0.016202334719799462,-0.045143920920486476,0.01326601001570086,0.0687918242733117,-0.015871282415414127,0.03986276771385052,0.08112490820241712,0.036395992012473274,0.021370689814924817,-0.060525448951981566,0.02212775522125123,0.006112397208512328,0.0005192113256693856,0.15830116586875334,-0.033318740241455286,-0.03475649930051943,0.03939490780094365,0.03142898982462003,-0.05993316172536084,0.015044051592759547,0.0678301653137639
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.01981160739762834
CXCL1,-0.06636387154206609,-0.015417450599370898,-0.010554920684326745,0.005250675290208252,0.09364876051425586,0.0031001719412318703,,0.10568907534170938,0.0034782403541844366,0.009027129872801298,0.12698472210354655,0.0775986431964896,-0.03873317089682595,-0.026752709581126043,,0.004054066828508354,-0.021469994277441538,-0.06893012398072547,0.0390694857760471,0.06784691538004993,0.08065974985727371,0.16170018391965293
VCAN,-0.05597849713372624,-0.05944228952797576,0.009012925252977788,-0.035289526427779105,-0.12885036289576493,-0.11503519638390615,0.07061301129399128,0.23753136770000927,0.0040500798253505195,0.053250125402162285,0.056714717137449994,0.10165750410823568,-0.095432486695225,0.01787162170414634,-0.07761442401444847,0.013109915682156708,0.12214599600091092,0.015253154303769471,0.018967673310353633,0.09452732802163806,0.10154409283624649,0.08588607903434758
MMP7,0.009122564679695194,0.04585986274927756,,,0.04324759314389307,,0.025257824222874,-0.006462324560111557,-0.013282604576806635,-0.023342391951190148,-0.030636803150851738,-0.05111851252315186,0.21780681029107346,,,0.03996405791127013,-0.018129837254877972,,-0.022465820488693704,,0.0930703283825791,0.06595396206074017
PTPN6,0.08501950467269459,-0.04014976068508702,0.04060183889731232,0.08058925425579275,-0.014992791794164776,0.08609575300393157,-0.010991222499624729,0.18306881294242972,0.011789445303076133,0.01336604710814332,0.11459910091663372,0.02534049942207305,-0.024132367094874457,0.07751553768228427,0.09618169826157312,0.07975873673519213,0.08590267040989721,-0.030126062694070678,0.05582263389282145,-0.004349350463732712,0.0997162124244346,0.05174044880129965
PTGS2,0.10268810080344713,0.13489151686658513,0.01897535505835565,0.06691891907751107,0.15661039242819666,-0.018457252933559966,0.07854845074341212,-0.19814955327080144,0.054613045390800814,0.08542559759441379,0.02661203614863822,0.011183578128314709,-0.06136797336769891,0.0399776395154558,0.07276636915884231,-0.043674947265247545,-0.048242545990236065,-0.04404868474047427,0.02831153924167599,-0.08064023910303589,0.051342490717293236,0.08354837375404024
XCL1,,0.006235154701691421,,,-0.017359416612752903,-0.019674943661102923,,,-0.027363804924591898,0.058639510239414015,0.04837647223783088,,,,,,,,,,,0.07971360826945312
CD58,0.0029723172284812386,-0.01985407400153293,0.019255057734063604,-0.0773207868289222,0.014601707515484607,0.022686894040388074,0.04033564362903473,0.2620909406854209,0.04729464186930207,0.07581350872740805,0.015707932585811747,0.12710633310050132,0.04611919982342951,-0.07390349101800338,0.16311932199175658,0.11985761824251036,0.08816394515166866,0.06738587509453113,0.007301967691045192,0.07403740420822795,0.01670919737014163,0.0533928081894066
TNFSF14,0.006230893451990405,-0.040799728205900644,0.007980593503010556,0.04143495757537556,0.019507110016378577,-0.02576527117267717,,0.016939067851996194,-0.025534557589915723,0.007323865524109716,,,0.04575451398579576,,0.0009170671950078643,-0.06781323032782101,-0.03920381571264473,-0.048000430612372476,-0.021301343869205555,-0.043424071849633726,-0.04617643297298236,0.007217420472133232
CNTN4,0.03619492593083599,-0.048699473288133455,0.06517320207595476,0.09063462537975393,0.008959894683434272,0.0173573912054669,0.017967708085380472,-0.15084900652268074,-0.015628228400943838,0.01111612241009673,,-0.07196450051989349,,,0.004208478807954771,0.06741511086995965,0.018806783813221706,-0.06958342687821101,0.03420230468803924,0.010459225990656199,-0.032759133819230346,-0.036826009049065106
NTF4,,,,,-0.02195890180566868,,,,,,,,,,,,,,,,,
INSL3,,0.004944598251775934,,,-0.015954818209532737,,,,0.0090552126474949,,,,,,,-0.0011349888737189908,0.01777402212685786,,0.021685478854044454,,0.03485369561753945,
BTLA,,,,,-0.025325145238911825,0.03170756505308101,,,,,,,,,0.07390569972855825,,,,,,0.007435864819375206,
MFNG,0.00983888841784061,-0.0036639867182863147,-0.013793416004721948,0.02205625493631598,-0.06460059709063383,0.013329010721010837,0.06350842326950822,0.1736716568318326,-0.01285157209242251,0.07806775010507232,0.08081922138176846,0.04527452972164831,-0.07030959138367841,0.10469778012255332,0.09214401863796876,0.058300610445981976,0.06376749393361988,0.016615010564027716,0.03466066312226019,0.06585678821057374,0.0047935385758664266,-0.007070120125286693
ICAM1,0.04307256453732746,-0.007146517638851697,-0.00987781772448494,0.035178592171634736,0.08684594940331575,0.003183242089329351,0.10759285022944509,0.23052990228128523,0.013455854521801515,0.02196528087041512,0.05609989908183351,0.031441355352118755,0.1276909090540869,0.0548926057648847,0.15404420695575174,0.017981594910053838,0.006078879633963282,0.029848230184537,0.040518996676558804,-0.006367401346679952,-0.08199420612999953,0.09272610891710104
PROS1,-0.022475145010075036,0.032367435388730895,0.045532331374183645,-0.022457177938448553,-0.03098476065117305,0.007270573086023321,0.028502948295254415,0.24965619480463544,0.07651411137523796,0.045085146595444214,0.029965694285197506,-8.585061137876322e-05,-0.004950265874514926,-0.06045949822719443,0.11158295276231063,0.056343684171182865,0.010618031276721899,0.03140665010084982,0.034273247826210856,-0.03200412302301291,0.038999925344529195,0.07558366661431702
CLCF1,0.04041534285997225,0.04357164011592181,0.022853679409715458,-0.0004910000648575088,0.11795530858875047,-0.025527043145636173,-0.016057008480365648,0.059957514846395915,0.012480057530046223,-0.0428349053774964,0.1172502252575266,0.002004277234501761,0.1069335913952265,-0.06111162959431962,0.13350539100631417,0.063625080542548,0.06208991941281978,-0.03723124481278232,0.007429577711841465,-0.08582505469908293,-0.007535198991412071,0.06748517879924193
PSAP,0.08188342197845778,-0.03369926810358053,-0.008656485526745963,-0.0910457239892023,0.012976441934103576,0.013802196270073662,-0.06484435314621453,-0.26413620514248326,0.06494026430454487,0.018899765380229697,-0.1197362619615317,-0.08257798388874446,-0.0014411850100355277,0.007547384474666952,0.11177931638242854,0.08140410262091145,-0.05120561185785563,0.008832412078769624,0.045920381904836,0.04429049875138245,0.02106519678053915,-0.05358253417064287
EFEMP1,-0.05860012331661804,-0.0038206922727606575,0.03244380117802512,0.011162731065435262,-0.07004067921165107,0.0006623098823765528,0.09064384168178208,0.24181878366931772,0.05335054254871847,0.04911419081726561,0.016766629762899953,0.040947813359611444,0.05357339192728096,0.04625970042856227,0.1068375792959286,0.13105745864532373,0.062469645573622154,0.04371102156246661,-0.018381695219498742,0.07015285819411815,0.0412162482491209,0.09147398266172087
C1QTNF1,-0.04860799448906343,0.05054776442973154,-0.001162704348808528,-0.008909476503499995,0.0005907368112464597,-0.014703833682619771,0.038456624145903485,0.21571550223285993,-0.007329211359286288,0.08279975028913468,0.07169500570116488,0.01881588667255596,0.026707288430992644,0.07981992594136189,0.0481392093499994,0.01961811900261911,-0.023598288733664496,0.1006958961538761,0.012214675064250472,0.017052840596265537,-0.10962489505496986,0.11335681946217248
ALB,0.03781097168134711,0.015648151778054006,-0.01276599827982825,,0.09376715427306796,0.09823744229275339,0.005555733657449375,-0.030050804095988575,0.007521064820201228,-0.02887835181667791,-0.03426372283882084,-0.02219194214805541,-0.03693092796891488,0.09831363660457318,0.01780338515904877,0.09127396054555104,0.06336551426636065,-0.05127157386656454,-0.01682608972164574,-0.04440126618770201,-0.029807848296135617,0.007430768940800659
CCL13,,,,,,,,,,,-0.0026743972293143026,,,,,-0.029217917851108277,,,0.018075876981407966,,,
EFNA3,0.0574988739516363,0.007026897258655939,-0.02470615328516809,0.05712626957278826,0.09121078835449008,0.0007502668741062734,-0.04962082177034182,-0.20145886685708417,0.05729933578965424,-0.008903917925132445,-0.06493573364338685,0.049436985332095194,-0.022428601888490125,-0.017845285755584347,0.20780877838477382,0.11710536232157258,0.056502363667181484,0.018776760285258206,0.061840415603137695,-0.06851803536517433,-0.007636748356893524,0.02517721647403929
DRAXIN,-0.0186803621031635,0.002750041119725734,-0.014831735195728175,0.029461583776491416,0.016115941778512236,-0.02885141191093629,-1.4488163635204188e-05,0.26040843473849856,-0.016997365293324837,0.10698261747328057,0.05656284589283078,0.056712446538965254,0.12138587502240439,0.055731009569686026,0.11220200328773962,-0.011246775859486444,-0.004728473538596164,-0.05292255427085724,-0.0330497464960096,0.05357758166128051,0.038075346390215814,-0.022782112324435104
RAET1L,,-0.0434982651762744,,,,,,,,,,,,,,,0.07511784122189721,,0.06776163810930995,,,
NPTX2,0.03155569823909257,0.04837647927164912,-0.03095400175879927,-0.03625181807883477,-0.04175725614119067,0.03984551368329057,-0.0725408911947249,-0.27584445544378966,0.01661873072399233,0.003902194906446554,0.0439585964781663,0.013891717178778929,0.07405983966444876,,0.06710963352841007,0.01729717581219634,0.10271686559324633,-0.021471652897643523,0.020627705086341624,-0.0473935623253823,0.026586281303584588,-0.07105245072674114
FGF11,-0.01664717300954737,0.028982876833221587,0.03888355211915656,0.040142490491103355,0.10134527406904903,-0.0059831557954020675,0.06242860900027863,0.28056753301174814,0.014484283859276765,0.057747288639171945,0.02007011055043264,0.10085195578635603,0.11897763760638001,0.03884761576122611,0.057719347606138525,0.021459142849296134,0.02233425216267484,0.0495500077553447,0.04967527055968702,0.11816665169830251,0.03065368450445259,0.08328610805757423
CD59,-0.01733487921128241,-0.0432695537653716,0.007945731544535468,-0.06841472837392323,-0.11052882851365123,0.03870511702858607,-0.026145695297450946,-0.15585317941517746,0.019220473702998366,-0.09748273508984226,0.014063392256867686,-0.026021367435330303,-0.17738601460002604,-0.019234965657036453,0.10136834236913315,0.016184327283153756,-0.010149550824097403,-0.042431346306294006,0.05295562083312654,-0.043549290230473194,-0.028220006691459208,-0.10099150658053761
COL9A2,-0.056140808714657056,-0.009311314772439301,0.025075683753593883,-0.03850054641463249,-0.08386636051955507,-0.0463762712427264,-0.0064171456436580895,0.09095510011422402,-0.02607639668594255,-0.007945034656119381,0.09516797072758379,0.101312852020331,-0.11998112612924851,0.05692528161773732,-0.009103332251361455,0.11286388550256952,0.1327224449932118,0.04514530001055886,-0.009314330647798125,-0.0933512992053336,-0.04212780169890796,-0.045270431774984375
DLL3,-0.04871370181918953,-0.045913036160848006,0.01724661641051928,-0.02246063898811245,-0.15625992258634894,-0.02546842514967768,0.06813600855035036,0.09776121629200991,-0.05045679576489066,0.046957366055142585,0.03275629650583903,0.06485529625411945,0.009375197808328538,0.05684930322487938,0.03614058224634364,0.12012480870117086,0.16641124815865188,-0.008535180300557612,0.005253882289403968,0.009398194149031537,-0.029113725795252107,-0.021291860567555568
FGF5,,,,,,,,-0.04003696485472665,,-0.02244960239119699,-0.07235471505783643,,,,,,,,,,0.03888388103900996,-0.03398474579968825
LIN7C,0.01638219190917851,-0.047352124946776195,0.02064341828906677,-0.039085597492709276,0.018864235457360067,0.013492675439529705,-0.02774686218275416,0.10653336034640346,-0.007168972087952982,0.02033049835663582,0.022616689558480903,0.04455500127336981,-0.02138106930488998,0.06229627498604544,0.05520968421304922,0.07538488845176199,0.014821504667101335,0.09742373851830541,0.03654896352603289,0.07246120602272917,0.03334422994726732,-0.019084686385905828
GDF7,-0.024157429582714825,0.04228892111793986,0.03355352693065624,,-0.028468053707489577,,-0.007889990483626791,0.02799840306887555,-0.015738858690691533,0.024155355463745334,,,,,0.02751156049652752,,-0.025465304083150956,-0.027387661895677567,0.024791510088186315,,-0.037602541258887456,0.0028764696397499292
PSPN,-0.04782649380437158,-0.0002710560629949641,-0.009429903177626153,0.068725281253871,0.04153774024424937,0.044344381064503245,-0.020161921201611484,0.03696968771088619,-0.022381846820592514,0.007286883202898166,-0.033935567361551275,-0.009641421488499405,0.005401404607664743,0.02084109463548021,0.1196007613744316,0.03751041558917955,0.10964808451875259,0.03229185778874445,0.033699530453447465,0.03346051477063645,-0.018120631150326433,0.009540643851446953
ANGPT1,-0.006017537184847219,0.0019433089013236636,0.03209070311097485,0.059110723876855537,-0.017443813969240583,0.019513318644896003,0.08754865676767445,0.17882452139920252,-0.018774501027711325,-0.006395398417431758,0.13818111386734572,0.004593511027684252,0.0018918531752581131,0.013162172073636638,0.033469999327146706,0.026940085993677795,0.03813039549468956,0.05222512557527883,0.12343857097661055,-0.06940533216736516,-0.016671770475123526,-0.000909992736749331
PNOC,-0.00434159771512295,-0.021628182652394308,-0.020773992090664533,-0.001470890737810677,-0.04250758037606328,0.022384428099725292,-0.043716302333803636,-0.19006295514416494,-0.0017321223290207358,0.07620321012935638,0.0009079218331940134,-0.032202838931000156,,,,,-0.03905786071273148,,-0.06537555040441502,0.06481518186317109,0.004217632550546414,-0.03706869998846742
L1CAM,0.0615385189998749,-0.003190538736145823,0.007493399527776279,-0.07756955989861808,0.006445314868124113,-0.020356426181127717,-0.025984905709263765,-0.1694041189409366,0.013739987449086766,0.03023906137006807,0.03249772825952452,-0.08272071488579112,0.005784260269890663,0.11840167266224237,0.07457953127575588,0.06421374256566441,-0.08965553839631434,0.055877367801999006,0.003198299553759535,-0.10246051492017505,-0.03311207235486337,-0.025576951232937264
APOA1,-0.028398854762882533,0.0003097546566682518,-0.028762857170552644,0.041511148183254507,-0.0013790003855537675,-0.0573659266369194,0.09556753599805942,0.017912431676590897,-0.029655494187612697,0.08795835973815805,0.02617954064145103,0.03976253892722745,-0.00016136664458679437,-0.0454917306093494,0.11609109886784905,0.1047512701142956,0.04149285482277902,-0.03052794294438664,0.03801115616839539,,-0.04544971729454333,-0.06802246943001677
PSEN1,0.047616302123474175,-0.008377694371540564,-0.011884359173492336,0.010959531882318326,-0.029022385191413685,0.043106451321295126,0.00441946756713642,0.027587492073849043,0.010794776406150413,-0.015433119667164439,0.00800298613125118,0.06683565131104474,-0.027945517069405883,-0.06395535717151789,-0.10604431889715572,-0.0411927647778276,0.052579314472701116,-0.0009888768509273083,0.009115098673995157,0.02517917505980513,-0.017747661242081103,0.07297738067829826
CALM2,0.02515645240623992,-0.0452696622965287,0.06810547492339435,-0.025311613021855296,-0.14549380799757555,-0.053710438898738916,-0.04518774834701935,-0.35595516126524473,-0.09660345656673701,-0.025080277175505546,0.061483030862294556,-0.03157310518081698,-0.15835153690150475,0.04816554618326311,-0.21569545623126704,0.12088524382143657,0.14376565910874847,0.06166615027498502,0.008071862243300722,0.003966765285600923,-0.044975459371855625,-0.10249375713516409
CLEC2B,0.057287628646264514,0.042789351692101865,-0.04973099508725371,0.08482365253170794,0.05530760364595052,0.034220562293984826,-0.05327812947890295,0.24721576561877273,0.01809665057510306,0.02367040889280498,-0.033353178785104555,0.007072555102101449,-0.019157422582767668,-0.00181320842634069,0.1118842071846749,0.013983281681066929,0.004158977016176158,-0.001126862582394006,0.039651451026534244,0.015389924564653431,0.09201100383258347,0.11090318841612898
NTNG1,0.11030936456620782,0.027105130454282977,0.047246549500530206,,-0.009366713918268673,-0.020673425594630188,0.0507204797577023,0.029133536891683343,0.047330587060509965,0.015569727292137861,0.1489094485998166,-0.03733495975612014,0.007946030641238444,-0.06687625524397381,0.023413309210620667,0.0628525419504637,0.11007399739282514,0.012373872984512454,0.04364616828116737,-0.014399374140440954,0.012670157921088472,0.009924043743584385
LRIG1,-0.09965414285247914,-0.12148113976181679,0.015968029361189923,-0.07488825622646736,-0.12794430866714857,-0.05605341463581161,0.004875863836693101,0.20704715805582558,-0.013656631480050661,-0.02754890475657705,-0.04956659080183333,0.12428271242967939,-0.0700619523064624,0.06667170622764623,0.1247257358801332,0.10537637395423195,0.11457937258670381,0.06422014772196691,-0.10757653082672095,0.04588396257938729,-0.04098651792538531,-0.01983745877868119
CPAMD8,,0.01595810558468576,,,0.1029462002027034,-0.02498054876612804,-0.032872240073223646,0.03262047542521087,-0.02277672875763471,-0.00888941121388419,,0.01241426760406748,,0.11512402576803957,0.035581612074716294,,0.02188290530792827,-0.011312281172700058,,-0.04292847377815908,-0.027621142845228295,-0.02179294074176223
GHRL,,-0.05270145997000346,-0.015820762152750044,,0.03465798462779619,-0.03254803236514681,-0.017564926125465303,0.015551386779943981,0.02825160091669824,-0.025037725693841505,,-0.024707502879117608,0.0220516929358,0.07388554740433116,0.02801549927923365,,,-0.06021910911281147,-0.017567962761364225,,-0.0379176357484508,-0.019210704020371613
NPY,0.0009527471039718979,-0.02368967639160473,0.015872960493490778,0.018522629878410964,-0.025400745751610502,0.012849707559610892,-0.04773028600369254,-0.15890588080188445,-0.03457080959757043,-0.0467864970868772,,-0.04472412173042935,-0.05664164631737773,,-0.04911000958058304,-0.024419815111118185,0.032337735367540366,0.022785617457264273,-0.025318698574636776,-0.024483603664014395,0.04138290218306475,-0.0752824876479993
MMP2,-0.07769965994597068,-0.062196540100315466,-0.020027191293543373,-0.05160054837052373,-0.0920085146975197,0.01574158923794651,0.011657070653089746,0.3050849652116346,-0.0008264006451931917,0.028573276897733365,-0.10196612208011249,0.13958365307445852,-0.09143496737601595,0.02144153697796033,0.1542182345492892,0.020047302494542812,0.03034050876806427,0.03658223730093827,0.01617043502192988,0.01465677080028005,-0.020748149808217636,-0.05358241092288016
LHB,,,,,-0.016435828142148216,,,,,,,,,,,,,,,,,
PPY,,0.018644028949484172,,,0.05175690537739304,,,,0.024302063279613206,,-0.004956985328026905,,,,,0.07408572553006808,0.01045189040314828,,0.05206277023667274,,0.038221873642198215,0.012742324035695777
ALKAL2,0.004054432355904668,-0.04981478967727647,-0.02211916436509068,,-0.01619704119473386,,-0.04196658059249686,-0.035385567258108944,-0.021233142857366896,0.04810531528018067,-0.03770876362703716,0.07916899955130653,0.03424442826775186,,0.08857124533516908,0.003337378231432213,0.07022729617693081,-0.09146340988040673,0.038542961533641146,,0.010446182604051567,0.12091340128733076
CSF1,-0.00724122341052959,0.027924103469660195,-0.013135436954876954,-0.050724430236265404,-0.07583358817894349,-0.07304692753034328,0.0548302175721214,0.1558514961487209,0.049418667292749706,-0.022511058006257342,0.07498210604227416,0.03204395391277374,-0.03042774764544089,0.007907913615765752,0.14307436181199995,0.07106732714862782,0.02397474744206935,-0.05727612513449114,-0.02509426641992945,-0.014322447568090924,-0.06192191827526543,0.0762445335735316
SEMA4C,0.03323634864167829,-0.05211387562741928,-0.02745590716094712,-0.028205472377497688,-0.07346049213138506,0.0055024225090735636,0.07661015206313844,0.038215769910359944,-0.01022206378472885,-0.022752390771047022,-0.06861682577124288,0.10735898584763173,-0.08083496846328259,0.022019762376950868,0.1213360727381003,0.038077386716563896,0.05335971082299206,0.004774629163401567,0.01523163654267641,0.015037626624158843,0.053880761541764535,-0.020809924204826597
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.023660313093766074,
ICAM2,-0.010288820032869827,-0.013612693119474164,0.034022459944706096,0.035673887960661906,-0.030283155741082618,-0.03108569890036135,0.061748491915808154,0.17270899555037478,0.00018453814197694934,0.0018271551632704562,-0.011558290780110501,0.00035484463708588567,-0.11173079033362618,0.0014068901450905603,0.13379352781920206,0.019972450813048714,0.1061379823077225,0.07761235877610508,0.03071850430611576,-0.0207085250297893,-0.023457125080358337,-0.032527652920162256
SYTL3,-0.02052201562704471,0.06948611460783492,0.018063845222741487,0.04112836682693536,0.1394251191950946,-0.025116102542015115,-0.02269396193369837,0.13960143949482356,0.012087808545226597,0.0813471657333456,0.01930672287482385,0.00707912584286458,0.21395953081128086,-0.061365320010737294,0.08844455430083627,0.01781919851794754,0.07135982090942422,0.025079359612407624,0.015684262402835217,-0.05378390709253264,8.541609282080692e-05,0.03384467299646802
IL1A,0.030622430709363116,0.02123281654653833,0.037188021002570494,-0.004565322799456201,0.1154049986260389,-0.02917852918379858,-0.023601538769055987,0.06403926943287931,0.046840954115947304,-0.05537567108396916,,0.08069688921235045,0.1345641564050423,-0.0179487002365182,0.0707345600449903,0.007282215505104479,-0.01107877661352245,0.021232022783054957,0.04976479326476688,0.011706290730686542,-0.023621031754564904,0.040689741001570974
HLA-G,0.025985161337428005,0.07294105362019483,,,0.11697117551540241,,-0.012747532517496009,,,,,,0.10042117887405198,0.04843787243383225,,0.08281977028000932,0.011264301425199717,,-0.010291746759475851,,,
