,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL17,,,,,-0.02257149451002323,,,,-0.01847951863322934,0.11775732864365804,,,0.01748934056395118,,,,-0.045274823422610924,-0.03312871252191642,-0.004308528801526793,,,-0.011968505447383898,,
VEGFD,,0.0830748378102008,0.04648376497170489,,-0.0010864575579050157,0.1239816396077816,,-0.05389736966226386,0.08499093531863236,0.02801430842978759,-0.03657151648085343,-0.019852002834780197,0.04874130320858219,,0.1756235656596703,-0.04448250521639792,,-0.053343694912295736,-0.05227847655744801,,,,,
TNFSF13,,0.04555036830877706,,,0.021484241266552417,,0.002538024096478779,,,,,,,,,,0.13788731626772904,0.04124763916173235,0.02740493907560413,0.015527070741921927,,0.002502265712342038,-0.00732753663415828,
WNT5A,0.0012799794219180277,0.02986501796674947,-0.01611987461630067,0.010811959310696975,-0.032422747593563554,-0.05171174688311364,-0.06193962836319778,-0.10159297324152741,0.01038202649585423,-0.01928422865546572,0.009206638942110783,0.016009994583507166,-0.027154560053030054,0.10131213107970734,0.05201062698785566,-0.09389233928861883,0.09642973160869689,-0.010067489315842986,0.014383115874406665,-0.004523940827224201,-0.01405080484054425,-0.025168581787088192,-0.014193320197980799,-0.010311609169185144
CXCL8,,-0.05600975001289091,-0.028455757094659195,0.000687168277704441,-0.01547963232037702,0.010295770261537943,-0.0452344829006598,-0.04357614522183837,-0.02436031678794886,-0.012910205733360323,-0.011312280365438212,0.00029928168221279514,0.012187878998965071,,-0.0680402760762609,0.005160931953786316,-0.16065256792970353,-0.21133841737195275,0.0005223391503591578,-0.04918121593738917,-0.0215479730020709,0.04954426309845542,-0.029430808671535375,-0.0789787874291617
GRN,-0.006529042098077278,0.021987322731756666,0.04077100028613903,-0.039767999150439784,-0.00377328677331458,0.000715556301292862,-0.07264183429405226,-0.11137176910936607,0.001161129114499205,-0.04445832132752381,0.08964718714685953,0.011936906946751688,-0.014229824907089744,0.05249269297289592,-0.033027037446318186,0.19736620715342185,-0.02804629379692179,0.023535165155046948,-0.0832855881850875,0.04699128618084306,-0.00533832374800654,-0.031344410604711555,0.005516170505119381,-0.01975662580065104
MIA,0.041048965173629916,0.013150280204945566,0.022232683504753797,-0.018606883429059657,-0.014591682970966167,-0.02154150715628166,-0.005206491890129543,-0.06187107695915384,-0.028581456556806273,-0.015766703821533765,,-0.012432708466789028,-0.02790663512294155,0.030862862285359997,0.03233873393644376,0.06855566910944423,0.10912139588033766,0.20617978429097183,-0.09613414542627016,0.032984059531715425,,0.0024223323882725223,0.025711922167760807,
COL4A4,0.03743754313148674,-0.03219335909167721,0.0879594342469759,0.06662699532176194,-0.04906918415348063,-0.05263357013760437,-0.016695200338889188,-0.03541745183758963,-0.020275747407316105,-0.015383207795107224,,,-0.02707047138025595,,,-0.047874987333762394,0.03790792351440318,0.026369109969746063,-0.0322210789222612,0.030896190084903033,,-0.023449569029483978,-0.05661909611787067,
TAC1,-0.01122510761140275,0.018952569908657457,0.009848979128193217,-0.041045419889812494,0.05677324499715959,0.07423485403654731,0.11898767356250797,0.16224396920228348,0.04357613261666977,0.08102756906577059,0.025184414540646332,,-0.032783886349221115,,,,,,,0.012600526628488679,-0.010508272919019172,-0.01573381741944403,0.0521465837657699,0.006113525947471122
RARRES2,-0.023111780254191097,-0.029809844131127843,0.05447141493702656,0.0816731021862135,0.032928309572451006,-0.027176395009313157,-0.05513762913658974,-0.15920741136544792,0.05607028908238361,0.016492436394884458,0.022659562684890496,-0.010208186315987269,-0.006934441844972446,0.01974642839375156,-0.049184164962480695,-0.1377910846834429,-0.08172132436423953,-0.09655482387358685,0.05812165349202114,-0.020357018481982247,0.040242119383081025,-0.01707711526403421,-0.002978451522817362,0.041144338616650525
FGF7,0.045237664263316484,,0.02423025643898209,0.036326404643580404,-0.03176669947149819,-0.025550116258711897,0.035876157330782706,-0.04105295938084199,-0.02198003792659209,-0.007880545719555536,0.01308442334510597,0.0004917429279052754,0.05852588709852629,0.138144909157188,0.012396548179600696,0.02396120174647171,0.04935266633093899,0.058585145781487415,-0.011198537052115395,0.04474694417145925,0.05294221724534221,0.036396617598812846,0.10545727676696093,-0.0018737415096706067
EFNA2,,,,,,,,,,,,,,,,,,-0.050699612089925544,,,,,,
HBEGF,0.05187112076081608,0.004600485519883829,0.06452578900572666,-0.010399045955887384,0.012850832191395243,0.001065738632404271,-0.05261916448854715,-0.08175214362007525,-0.036153582833541024,0.039325409536929305,-0.03000156106211721,0.03319700252735977,-0.0010526790335722458,0.029138929358156738,0.10128800814112171,0.05888733561205603,-0.0026901708604059487,0.011328073610622245,-0.0047407514147125174,-0.04620548185672931,0.12835952075672788,-0.022180683520316123,0.008650883137352171,-0.02057615342490493
CSF3,,,,-0.022768995787508503,-0.005491172609283763,0.012809493844900339,,0.0049789034968255085,,,,-0.029824184760283746,,,,,-0.12217003875263471,-0.13059661602107486,,-0.08374060627917396,-0.030654276328185296,0.11877992822673816,0.03973126951467003,
PI3,,0.006761349930904591,,0.012213554185379262,-0.026676356810701785,-0.031473505167677066,,-0.04219282068151089,,,,,,,0.03846345896822957,,-0.19238567405603263,-0.21317426612669868,-0.04211572630586267,-0.04545712624043309,,-0.027377764732507366,-0.02706872221894294,
PCSK1N,-0.0029862301613413898,0.024381324909320466,-0.021689211212007512,-0.07302352602778621,5.4649406198163855e-05,0.021852507051717807,0.09611870687174225,0.13855602288440566,-0.0015486980729453859,0.06097374726976095,-0.06610125118528752,0.13002532667730296,-0.04684504720829862,0.03421179765526588,0.043973135864136634,0.033472352512808744,0.12523034869694122,0.060046580162253047,0.047717568605474533,0.14996465975614798,-0.035986578554962276,-0.001941563538138048,0.04131873584898925,0.09422403902930643
NTS,,,,,,-0.05824388217495447,0.0059542558666312705,0.07226155066237212,-0.03364774384039,-0.0035266595800706583,-0.01662855792157493,,,,,,0.11919524444867412,0.04833356362509486,,0.0036330510796431835,,-0.01866034772034057,,
SFRP1,0.06452281493674074,-0.05641939042781929,0.011572395711039423,,0.040592981398125595,0.036004707019841146,-0.0450170402786016,-0.0075971840974979775,0.04166018288030155,-0.003989512844110593,0.033531953912159226,-0.01433562684103531,-0.05428984489891013,-0.0049274201289639255,0.08935334917807229,0.06633821709299675,0.07872087515650239,0.0527240107097593,-0.02419937792451766,0.016627586315603654,0.03203267766884798,-0.01822672851422622,0.051371666091330585,-0.05707846599010207
CXCL13,,,-0.02469877460364394,-0.016532985032889302,,-0.028720199355896155,,,,,,0.08418451671402431,,,,,0.0007072772252950848,-0.0487650738550348,,0.05363685618613898,,,-0.04830866384753672,
MICA,0.03307644202817413,0.026684220420623666,0.0071623493031193015,0.004521068010769379,0.015085018779814049,-0.03957357338953318,-0.03189797716108775,-0.08173670469423568,-0.009815735448576808,-0.025588235896523714,0.03137365872321791,-0.0054185211287543856,-0.01432401361394668,0.08246924835023185,-0.022606684092013447,0.08439058504436613,0.06465339387357186,0.012861049953447735,-0.008095099365995794,-0.005880005263482937,-0.028575024674394805,0.034094410899484694,0.007654291416386613,0.03372692355293478
TG,0.06554675101191734,0.059619058074213575,-0.005895125996459506,,-0.021253487325651674,-0.04726850467094193,0.0284600260949871,0.0792376278471041,0.011094094428129104,-0.01367787421310708,,0.030600799533262273,-0.02855984542835361,-0.028216894771713557,-0.036796103863268634,0.027046204695237566,0.025454830982744623,0.09605087266953559,,0.0425583304017756,,0.09565708319560683,0.012739543959760692,
ADA,0.0440439120609798,0.003261141577746958,-0.03511775809991944,-0.009081010404845302,0.0025676450395139263,0.025559830531338992,-0.049648629319361585,-0.15150145103823126,0.0373609816018931,-0.02221396769746224,0.005223567513110728,0.048300298291037505,-0.021890080332866338,0.011198291092940208,0.0063537663163189245,0.095988782978246,0.039331837183656494,0.0776429388379349,-0.04512853869691294,0.04563715364613756,0.014146007218765968,0.03872945643905874,-0.01395543742620795,-0.04361547590727261
LAMC3,-0.05979827731514562,0.04559246397306699,0.05536047819258385,-0.017742363141375204,-0.02207808579744881,-0.00536450622835426,0.008929019052080095,-0.08857752331615248,0.0165688913143444,-0.022688356123162178,0.01728206541134004,-0.00776764324004146,-0.03547063434253244,0.10878766564975363,0.040209763279805216,0.08169106280236517,0.043809918895836096,0.0667332735591955,-0.05722750267105457,0.08156223920808013,-0.060255611768776314,0.00432396550158096,-0.046418789896114684,-0.07661563788301923
CCL7,,-0.021435625910358906,,,-0.015366237379126605,0.0005345141250322256,,,,,,,,,,,-0.033808421820040714,,,,,-0.013204615917213516,0.007527855485206984,
NGF,,-0.03680390521449067,,,0.006978735783254515,-0.040643962165713136,-0.005183117780538287,,,,-0.03292613427450245,0.0394758976641434,,,,-0.0007222051339917961,0.08957009090027701,0.011254106751734895,,0.10486324183767852,,-0.004948931316214825,-0.012643605342664342,
TNFSF15,,,,,-9.499786752973996e-06,-0.028192586404822046,-0.04940071079173279,,,,,-0.018992627068950337,,0.12442613166057429,,-0.06879932515493067,0.014017767614760382,,,-0.05200147885054226,,-0.00962189882037436,-0.06591425519797776,
HMGB1,0.046932377631753404,0.04277991255269111,-0.017929660532351413,0.0044193168741629395,-0.07118257175017041,-0.016972957688314014,-0.06049798667644921,-0.08612521755317375,0.011500587696956761,0.01879543131043481,-0.010500626853209462,0.03360216709803113,0.023003543343858224,-0.1370167310098708,-0.07284677277964072,-0.016819948121187773,-0.06157907012464041,-0.026203062016213814,0.039471280579162105,-0.008268755513501234,-0.0014069896608193259,0.00930368668391293,-0.018058536189431554,-0.002836878132250865
ITGB3BP,0.0376859636140898,-0.025192681477872497,-0.0036562709766241406,0.0874356438266239,0.04054844405979231,-0.005906719534543102,-0.07225455917765618,-0.12917432608438456,-0.09643462803479945,0.010867681861052017,0.017150581922811863,0.023592692578066364,0.027290351674349653,0.02011179973713777,-0.10643498975909832,0.04926424299995906,0.025336645332530806,-0.032436530834759045,-0.03090866776699155,-0.033801875677814876,0.03009045173646548,0.031545744542203234,-0.017497918250953058,0.017966452199394828
AANAT,,0.02299078095407678,,,-0.015569313409733169,-0.010322898320831893,,0.012731772658191289,-0.004099659706479839,-0.015766704698518087,-0.011754767676316922,,-0.025503796406651957,,0.03880901293098025,,-0.02943376063376988,0.01637429035710112,-0.006296688523350259,,,-0.013971034301657892,-0.03636531543863495,
RELN,0.0074907637710302614,0.03195946626457911,-0.04201864730995576,-0.025641368190302917,-0.02702484140875692,0.03991853238986538,0.00023246664608099745,0.16961279240711427,-0.003009298177146102,0.053621459612918976,0.020258143720972416,,0.033730073761371666,,,-0.00048522089193421823,,,0.023918552876566315,0.013949585934040188,-0.036395377937258284,,-0.06531409616602214,0.09600061758034387
IL15,0.004945345009481012,-0.03577021701615488,-0.010426769374893749,,0.003991105853687715,0.0349573865419076,0.0836668329253318,0.0030234943999550316,-0.004847694788608639,-0.007345269596944768,0.007836978583767454,0.04319723478273953,0.03461316722282823,0.08292817954463841,-0.03242410660000872,-0.016565696756021903,-0.0182057041502787,0.027201889035058133,-0.014845321424167302,0.009059155968682753,-0.032421555803888974,0.04346799877863733,-0.0433569501767972,
UTS2,,,,,,,,-0.05500420967130386,,,,,,0.012836187548257227,-0.0016439210253882438,,0.039519639358166755,,,,,,,
BSG,-0.007780517777289997,0.0593855012762397,0.02315315814475214,-0.060985333318512455,0.008486082738095235,0.020611471868282844,0.049657790255638844,0.1273691063191038,-0.04969540899805749,-0.0011327185334609419,0.030799650992356608,-0.002745766859345251,-0.04489235380635192,0.02792884265869757,-0.017401299932447094,0.09161564106114363,-0.05930649166478019,0.06595996830053952,-0.04018589364066634,0.0009512572858928743,-0.003845429695702155,-0.020353946991360776,-0.056516840321674734,0.0393158975756323
ADAMTS3,0.03007183591524001,0.031018775319693093,0.01571622678553194,,0.01886131133317586,-0.04545672642990253,-0.028148501510446008,-0.15544673330772293,0.0310176279689037,-0.0001233873568463136,0.07035811476475469,0.06602802549760874,-0.021575006199720723,0.14988474233211657,0.15439991473239195,,0.08140539458737724,0.11293126344117614,-0.04473301158422348,0.09022379833292979,0.048689094373109316,0.03192055891251631,-0.00031563896380405623,
CD34,-0.05774262869482982,0.04411533908159617,-0.04290039895740157,-0.02429910416611891,-0.039048864491201984,0.06690681837551574,-0.014641489539324197,-0.056128721748169484,0.014667652674353179,0.009625711616354601,-0.0063512222311929685,-0.021623314826320697,-0.015160006017286575,0.012169324807922217,0.046442940113802386,0.11130095881320927,0.06657577864574633,0.09091562326842778,-0.026425931737945118,-0.008912085582355046,-0.07119464433250039,0.003994277074007684,-0.004954108466663555,0.07737035291061282
CCL23,,,,,,,,0.0007422296777798828,,,,,,0.04368308590828097,,,,,,,,,,
PLAT,0.04196921726221809,0.0497996547836364,-0.009340416858449916,-0.015582868683383676,0.04018182148074702,0.05782517620396572,-0.09567569974422686,-0.12313643158980957,-0.05552421214434025,-0.017982093042585565,0.005852037448834852,-0.03698206907952058,0.04820043916820393,0.11894397206721317,0.058742260043069885,0.14915800955057504,0.24051359398657274,0.13605484209572896,-0.0669959836424257,0.09869957809561196,0.02140481766161717,0.028953646260519553,-0.05533016763742491,0.015288035565016343
NTF3,,,,,,,,,,0.020279453752536578,,-0.04045542209440788,,,,,0.20309287450376756,0.1469904500615478,,-0.00011408976361604438,,,,
LTA,,,-0.005236245320390199,,-0.019694500507961045,,,,-0.02461727641548701,,,,-0.023653595320685387,,,,,,,,,-0.01880290668463044,,
CKLF,0.04705483838909012,0.005237013900800573,0.020089565494955275,0.01555979500289014,-0.07395128575826167,-0.04953524030483854,-0.07123981439041899,-0.12061917762270354,-0.01299598526489876,-0.03655348712623818,0.06684774293297703,0.03242041784301609,0.03465882435286779,0.0775874742878446,-0.031304913132338685,0.09567546943855881,0.0897114275732602,0.07897976761022309,-0.06265763337422911,0.06312854546853756,-0.015103800736275421,0.03190120546489258,-0.0036000866210861575,-0.03700331995910787
APELA,,,,,,,,,,,,0.05308849435153553,,,,,,,,,,,,
CD24,0.05229292255883809,0.049826423745788,0.0445844592725398,0.05772885013153575,0.00923344984810514,-0.0502686194322298,-0.06423719071108278,0.017192246117862114,0.09686745045316612,-0.0886294850875749,0.046608975019759975,0.03699382596402782,0.03951965576379304,0.05810421323227289,0.12481969112802552,-0.15614075232792674,0.12923076735519537,0.13318253272760575,-0.030137848927053318,0.04220906430759294,-0.02506184245187943,0.005561986435097954,0.06610301974837746,-0.00961499532519442
HSP90AA1,0.005522257714011156,-0.03098999207679041,-0.00451023775712373,0.019866630084404587,-0.017294896303532356,0.06045160213321661,0.1258351384193737,0.18538414768622968,0.06469835402221112,0.0014230909799653022,-0.03666306259339891,0.00133174726142957,-0.003640527356404502,-0.08072284314392247,-0.06365877244012999,-0.016034014155632242,-0.1823946371863152,-0.2064466106293986,0.03619993054947687,0.03079828577127207,0.08359529841477822,-0.09089467361696443,0.07066567754331197,-0.013187070244085252
BMP4,0.037251233497565046,-0.035573154997411656,0.02017066930235199,-0.008023882895209732,0.033986562741910614,0.05026076338035206,-0.019004461197111123,0.06447191175125087,0.007731697374869841,0.01661293337569096,0.06601974057659842,0.018398678188136546,-0.02015530626122695,-0.01997285658187259,0.09933496313505157,-0.1394646073722522,-0.008995838898845972,0.08774666331090207,-0.0018425800810371368,-0.012957832272593141,,-0.033267885890789946,0.056785230775166,
SCGB3A1,,0.042603185121401634,,0.018878477057231696,,0.018215288950694426,-0.01995325848819401,,,-0.01329936962244257,0.020211692270050822,-0.020462357120488286,-0.016505166009058526,0.012470033099071099,-0.05379023538925279,-0.031910484955223764,-0.005167111122388814,0.044998681543111374,,0.06813830209286373,,-0.011822067559229488,0.01098212578915034,
IGFBP4,0.09334543438090988,-0.019658823868307997,-0.012378772291767003,0.05338115983675028,-0.0499754360228485,0.07352322883339175,-0.069471117484692,-0.146584787371151,-0.04878188731035876,0.0014550351270434228,0.08438054661364155,0.052989506150468775,-0.004216888719273347,0.050593574467490056,0.04953084530867567,0.0695161130281409,0.01188063503847666,-0.061145381705288195,-0.07375868437732114,0.04101808590307181,-0.04101661751819464,0.03489581856856206,-0.023894185912995136,0.02988070038925569
RSPO4,,,-0.03430116464531286,,-0.009943058313642976,0.08828324305370175,,,0.08392519834123802,0.13326671308965213,,,0.008892472862904278,,,-0.04423152832906935,,,,-0.004736595834566956,,0.045486451953875545,0.03721902813863305,
LEFTY2,-0.032170815041213954,-0.020806591505062075,-0.02147849184464763,-0.006958639924897694,-0.030179223375057584,0.016714037853378855,-0.013810843403902843,-0.15553367519179664,-0.04013142453942952,-0.014582919312790404,0.06786099628138373,0.049891771605301075,-0.029200099268682812,0.03761601203375387,0.12601515522220808,,0.03944896897489322,-0.03028484853589441,-0.18642604751338496,-0.030627250670693093,-0.05020009493393231,0.08689329997529026,-0.03414259222078398,
PF4,,0.12067314083184906,-0.01930056723413919,,-0.013406739380360317,,,,,,,,,,,,,0.04452216700570071,,,,-0.018802902333498364,-0.03592099033510845,
ANGPTL2,-0.019180651262747848,-0.03040189094627395,-0.039610639326866655,-0.036252654433660325,0.03162775649983295,-0.017005004907193998,-0.11028580965769838,-0.11797941488887244,0.0013016918212098501,-0.0009848938802746552,0.06395302910317989,0.010095951325763514,0.00540724380484172,0.05959976634929373,0.047015699926353766,0.06599468362078112,0.09330383597411183,0.15646405328213162,0.007819038657804521,0.008496156207992666,0.0031635782215712715,-0.004056459660472963,-0.04514830727955527,-0.034743638012989096
LRIG2,0.0018759883293650295,-0.03692434265323675,0.03462718648253084,-0.016344692094137164,0.01717323680656788,0.020121214802151937,-0.011708621308310352,-0.0842303300261949,-0.021152225658847692,0.024044553516419286,0.030745843370220117,0.004319866823176741,0.013244309818622109,0.056164894172868976,-0.05602014603290102,0.0030249222694833516,-0.009619298137062094,0.09869562472908472,0.041033907048435514,0.03063724256171674,-0.017920412512920036,-0.011575572373993601,0.027628071083577985,0.03939445303351617
ICOSLG,0.030376554948539105,0.05241618263165042,0.05289613176399985,-0.0047840214856592865,-0.008013406850117468,0.03523374726680074,-0.03416374321793962,-0.07580233351402779,-0.025274786736879436,0.04320591965717216,0.10692896558869971,-0.025193487654754765,-0.05909518459194937,0.14066233414321813,-0.05537455669545483,0.014601514165553053,0.1078544190145289,0.07205132006039247,0.0228666406103291,-0.06900442486758053,0.05503860659648069,0.012486141738288978,0.08220713393438762,0.009841170561434525
WIF1,,-0.013814154146925215,,0.05782039853724098,,0.0762081414536462,0.1123908376189831,0.17600339760404368,0.01629227965143723,0.020506879487945252,0.004332018902800637,,0.027432917367044,,,,,,,0.008840435341308257,-0.03299174230648061,,0.04423011342915431,0.07652930181129695
NPPC,0.05450018669619776,0.01728771067864293,,0.14071694710252694,-0.00633132654144451,0.026066593819579497,0.10763931132990387,-0.004109876215525366,0.006093798238519472,0.04369544373309018,-0.014943166303413212,,-0.0002093564701768741,-0.007575959582046346,-0.053589332973574454,-0.05039918046307914,0.03570460849996885,0.09266153064421956,0.03161418362464614,0.032801488095459755,0.006585466486905817,,0.02994771902254176,0.07040931510446805
LYZ,0.022755607308020474,-0.0029952471166148236,0.025985862973092057,-0.07260550026044953,0.010711084113254662,-0.017864829089401034,-0.04091979747907313,-0.08853886137441598,0.011274872961858222,-0.020090778188314114,0.09024547042064383,-0.029892621806586056,-0.03355392962174188,0.09708071351191226,-0.07266616657087284,0.04331806047796881,0.022168053245324598,0.05400768322752311,-0.050633850368500044,0.007483603207552261,-0.06603137359728284,0.023083793148635734,0.05664481393700379,-0.07488318389921357
EREG,,,,0.003230568705708121,,-0.04913484493255121,,,,,0.13347677569941885,-0.025111392734385892,,,,,-0.09160199420652967,-0.06417025600618981,,-0.06310695098822994,,-0.014018157568943736,-0.041355700850896425,
SPTAN1,-0.022570752702463087,0.054037062392440015,-0.025046499350217563,-0.04086446341174745,0.030772691618415903,0.10263999567977113,0.09373792549246111,0.060802300639518005,0.03578472394036258,-0.011803284157008334,-0.026241774120355724,0.032118227614008274,0.04419306174896579,-0.03840977222633214,0.12614872447636488,0.04014934698237535,0.13690567395760903,0.10297644046548361,-0.025429200301392035,0.06234568490345394,0.09192713041479023,0.03765883409349907,0.07816365947708484,0.05332029769928771
PTH2,,,,,,,,,,,,,,,,,,,,0.022821786139190826,,,,
LIPC,-0.030703267617692796,-0.027222731555993248,0.06428177344332338,,-0.024092909164964916,0.02154190813925733,0.07674225329228027,-0.031998722412762616,0.029212528500946265,,-0.0039006511733202932,-0.03139857082032443,-0.027398460086295744,0.11254200436449023,0.030369006695679185,0.04322767981430504,,,-0.0034715928410064436,,,0.01214716107498525,-0.04615630048509693,
COL8A1,0.03873937223293273,0.007096737748513949,0.022281587247945347,-0.028427506784365522,-0.034044955460250236,-0.0751551110373129,-0.05934634547774855,-0.05100816793566987,-0.048313177398175575,-0.058662546475384936,0.006937495158665627,0.005310325630858958,0.020566759280583654,0.08909813146768496,0.17745571809684924,0.13286020216693786,0.06357256087888542,0.06580446686593877,-0.03497257449865842,0.008746887730745181,-0.06992499591901037,-0.04528635222652712,-0.00728037498595715,
GSTM2,-0.05754371309295696,0.084221170321289,0.03037246087895921,-0.024052439161292717,-0.042468173351787444,0.00041385787351375894,0.048626917369056596,0.005464762800553408,-0.015579741581684485,0.04921937625949072,0.04922500616432564,0.03310286071494655,-0.0066581646245367065,0.040950825660075456,0.05248577295419173,-0.0038860000389408455,0.07401780492018671,0.06670421031587762,0.05160869175757501,0.06403211819126362,-0.058128650223503275,0.06988150331352092,-0.05507181075491921,
IL4,,,,,,,,,,,,,,,0.07434275690814815,,,,,,,,,
SPX,0.020314209309140553,0.0271087910284645,0.034476351301808025,,-0.02380001323318665,0.04666717431940844,0.07980776349641128,0.05066439137897792,0.06326210418320394,-0.03774143017318811,-0.019400764207395737,,0.019610871857513062,0.04345200650051892,,,0.10255897749061339,0.0664393505197456,0.08354084000213492,-0.07977732547468074,0.032022040517279776,0.06395777451081272,0.05701293479181563,-0.04802570702802817
