,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
POMC,0.07275992004337625,0.030811808862163812,0.04356336733508153,-0.021421401815946886,-0.012393318580456225,-0.00854221344455274,0.041085503155182675,0.0105404576471931,-0.027387437808193475,0.06449136134804148,-0.07666742842269174,0.016468161617267267,0.02042567562261395,0.07559283757415457,-0.006368736338405336,0.010110089384698283,0.017622404150968263,0.004229579228421378,0.05119869695737544,0.0928228778138508,-0.019318651414341415
CCL18,,-0.021925204334733328,-0.03523621189534371,,,,,,,,-0.09513264876711404,,,,0.048619549981967436,0.02204540473567501,,-0.01044996698737841,,,
CCL17,,,,,-0.02802332628790377,,,,0.00906043976231962,-0.004437945358484835,,-0.019621405201199257,,,-0.01579757741052644,0.006323358332942499,0.04367951256303922,,-0.02191168620872265,,
VEGFD,,-0.02824295641998368,0.033387298162206036,-0.01726765068369181,-0.022276772794701933,-0.02726646882403785,,-0.02980228439055173,-0.0031444804839781673,-0.019459569094501764,0.057914445617777026,0.010953988126976665,,0.0664338586975232,,0.04958731271847652,-0.029084208762125228,,,,
TNFSF13,,,0.049316557269540796,,0.04361833002293142,,0.0364477349895455,,,,,,,,0.027838633057594354,-0.012747862388098838,0.12711735045537337,0.0035624449952037403,-0.010760111272173068,0.04422638519503257,
WNT5A,0.0450405219719983,-0.02076119671533884,0.01470015575299734,-0.025651670653855208,0.0006721277450678874,0.013111336919331213,0.011553901758988646,0.06237228258655622,-0.0061476966591908115,-0.008606159117592936,0.030772354426604916,0.014298161994023287,-0.020300763523345863,0.09395708469895162,-0.0208656558127039,-0.0037515650512829823,0.029203233241547347,-0.008072373467593312,0.0189997929670839,0.012757457092592631,0.015545850134522077
CXCL8,,0.04848041539487701,-0.021673304371750787,0.024046990042489776,0.06651231752232441,-0.014475895528363519,-0.02271693665419606,0.009521024355770276,0.03149616408581982,-0.018121596870994103,-0.06269683619777104,-0.027222507482615167,,-0.053007315184293136,-0.0546055188479093,-0.018503375836735187,-0.01309656455150622,-0.014756305128373134,-0.03795150924047747,-0.08374099493089436,-0.0384676980795646
GRN,0.031004296745862588,0.009695729363564526,-0.002563165196124318,0.019339083300671515,-0.07004534157371786,0.03304996046035241,-0.014738204202571662,0.021314429443703934,-0.01347768261780095,0.056801253983558175,-0.04818473032599824,0.0068483056285633045,0.12323848577366506,0.0032246548548570987,0.030742922766659932,0.0067166685545388075,0.09579043962403672,0.033739580410581435,0.042076335549545714,0.08598417452611241,-0.03445340679310746
MIA,0.06289096381061232,-0.013983789911807595,0.008959624971808236,0.02632766037504378,-0.00902685649158275,-0.02706076188342389,-0.016045388818980554,0.02647700877742393,-0.004290880019705587,0.055463298584702586,,-0.0287999980093413,-0.02045361054349383,-0.013294512371944298,0.03223904914971034,0.024360018865872617,0.10095692176228703,0.026355039261098535,0.03673012324766477,0.025132659407582567,
COL4A4,-0.023349020013911842,-0.028746313892218548,-0.008517009651113903,-0.02582529614301259,0.024392397472145947,0.011111815521016062,-0.022856832660177646,-0.021463529025068154,-0.030734128623429217,-0.03717859161957331,,0.033316207498310324,,-0.012425116858554127,0.0028447829458005005,0.07466357561070314,-0.017501455636239997,0.022787336679308993,0.007884439226135517,-0.017982069379511873,
TAC1,-0.020161097317830803,-0.05285301034360496,0.051180346925727926,0.07405740933944548,0.076980878319811,-0.03023104761927623,0.007475529873550186,0.038356881522128634,-0.044465540342175584,0.025990853551162558,0.07194557690037018,0.037934823699322655,,,,,,0.032189122562299735,-0.014400027122715927,0.06969938943300769,-0.02722824724276792
RARRES2,0.06016270190266459,-0.005679913528641524,-0.050885647115351436,0.015795561092898806,0.05477510078087684,-0.0030615763479077975,0.00831839365196746,0.0460592875108083,0.050809222052368486,-0.01431392921823552,-0.03805536306819433,-0.0032676520385401943,0.028567405972907797,-0.012171623899714847,-0.0556520120863915,0.049825979612705205,-0.03967911074752393,-0.03169494651296401,-0.05013014085036828,-0.06023828406705373,-0.004455031141827744
FGF7,-0.03978450978576845,0.00037122481636890316,,-0.019489736722126925,-0.007753517088108262,-0.015924751462162032,0.025811801815559643,-0.03368651796315701,-0.039024549049819904,-0.015048979692478695,0.01712118827508341,0.021323681591323,-0.04224197800007133,-0.05343764421383023,0.04674238095136275,-0.00787224122115438,0.015092844700238504,-0.030696357502276887,0.0029820795540864307,0.06448072429104283,-0.03183980169357282
EFNA2,,,,,,,,,,,,,,,,-0.02189176935681527,,,,,
HBEGF,-0.06423804497597815,0.046606796427650456,0.014340093338662133,-0.01703155442793405,-0.015128361086436098,0.0635493241599876,-0.03142503565390541,-0.002361642668561625,-0.0027154149908933485,-0.015781267943201397,-0.11232050434093582,-0.028230699708230153,0.0539546855123067,0.0154161891330064,-0.021516321828236897,-0.030202985307349144,0.09465740721962465,0.042923305170634495,0.01295520583965291,-0.02576737537846031,-0.04696652221961366
CSF3,,0.018869122480694195,,,-0.014546859573977096,-0.06406797043490162,,0.009672027514919307,,,,,,,0.007380735359437615,0.026454325539774146,,-0.03245350773182735,-0.023069625301217294,-0.04927390644497656,
PI3,,0.06189122013472844,-0.03706998053440653,,4.783658389516695e-07,0.08187380443028637,,0.001018028344584792,,,,,,,-0.06749599811658283,0.004240762130655498,0.12630839983525957,-0.029437072326274256,-0.002684514141224758,0.006898709840293326,
PCSK1N,0.05970888440120755,-0.05246542044976194,0.02466068726783286,-0.055962823984598876,-0.03391152208735176,-0.07138224565865735,-0.005268736327870623,-0.021353586211263945,0.06646505345755799,-0.06877470583125564,0.12859916069756144,-0.015535692896585242,0.010008241701060764,0.014209517126015342,0.028259357457812287,-0.04416028397214446,0.04431678715155175,0.0610283881160019,0.0181434984160693,0.13571782066426194,0.04094612814707778
NTS,,,,,,0.027168058513407294,-0.027902999418778846,0.028860495716515003,0.029266627170098147,-0.0028566952391455886,-0.027947332586484915,,,,-0.024904969092587128,-0.010730757297271153,,0.08416533371631997,-0.010267673870930557,,
SFRP1,-0.029334905862466648,0.011696507154343071,-0.03369116403195092,0.03219580250861695,-0.020664956692199227,-0.00704223443026122,0.041818012451931105,0.024549919623096286,0.04672831798353431,-0.026529309420923543,-0.03906990446728169,0.021214131672346304,0.04329428107440372,0.10158949418593174,0.024133956818821307,-0.02571019349814019,-0.05292263235859058,-0.04498095664948632,0.029243883454571185,0.02244738617471126,-0.018712415833503422
CXCL13,,,,-0.0291521881923039,,-0.006788633905860506,,,,,,,,,0.08084185215770509,0.018653748708755895,,0.03692565921819141,,-0.036745699684285774,
MICA,-0.018408331053257506,-0.009411033411219225,-0.002660181954453852,-0.009797021509545565,0.029113192925474783,0.01938507789182006,0.05363908783307408,0.03675814982520813,-0.0011567639007643103,0.04853749727794867,-0.034368140110962266,0.008851279554566962,0.041385765599797626,0.10949991210284529,0.019716772764910885,-0.0027460146859994887,0.03200034643216959,0.02213346481408704,0.07572363694687709,-0.011831667791064563,0.0595673700069786
TG,-0.023349014752120287,-0.016292676796903823,0.001917204953624764,-0.016393587996082815,0.025675732320210025,0.021595748514355143,-0.009182632024239567,0.0731075931565065,0.019481380765220258,0.08560588948809585,,-0.01740770511138011,0.1303003928849501,0.08199005861982221,0.00015849713458701976,0.01765637470079053,,-0.026709735562743326,0.02265919855032675,0.0716126766095471,
ADA,0.048632960120089636,-0.024287693018468667,-0.009844140867464771,-0.03386697011346591,0.034470011363596086,0.00803059107370296,0.04221492515195163,0.01298756459197206,0.0009444450298283514,0.006690989734754257,-0.03665985871113146,0.01957520363445252,0.03661785047929834,0.07859934810195775,0.05159203456064646,0.0005765731689557581,0.0063919501408077175,0.042930392808358225,0.06423361011361048,0.035424540046449154,-0.034306023118777194
LAMC3,-0.0019631568572089815,0.030954746574929314,0.06933068288114576,-0.004177277325266291,0.004663406333908678,-0.020920400321602934,0.029358363498549936,0.040209037944839786,-0.005362903137824531,-0.034856974495421474,-0.050541389269688604,-0.025207358651840803,0.000952451363147407,-0.03224152080331143,0.0015805996644993661,0.0019779815404655683,0.11911040046200595,0.0288582463091396,0.09184240110995004,0.08069166425434277,0.025109907296827196
CCL7,,,-0.022413207441874482,,0.040038776447512574,-0.04087059148568036,,,,,,,,,-0.023676927186962113,,,,0.0675894144197781,-0.03306169091748282,
NGF,,-0.02431296849501469,-0.0012795121524449178,,0.043423938999982196,0.01860547409721137,-0.030734514329043176,,,,-0.027947350987949145,,,0.05611597292651261,0.10373514066659578,0.05331020649100041,,0.06283450247394128,0.02285846216667401,0.06250655630014158,
TNFSF15,,-0.03007817636961906,,,-0.03222248008244349,0.0585624557027334,0.0028903131266913,,,,,,-0.026129855709132968,0.009491905134135887,-0.023082345317669454,,,-0.020153071143482252,0.016164069318152716,-0.06476942019381847,
HMGB1,0.031131802262448348,-0.05780954040540483,-0.050369524297701626,0.05235114722981484,-0.03689959739346051,-0.023080063276076052,-0.027694321152625007,0.019349561615453353,-0.07112144144860481,-0.016168920324132786,-0.08301202200833445,0.04195306053752721,-0.03278596484967094,0.04717985105597557,-0.0752108288059187,0.0016838141206656468,-0.02359824951110895,-0.060334437456055386,-0.014368884258688952,0.031206451828281384,0.05536255782555645
ITGB3BP,-0.011760808042875211,0.052516491962528104,0.0008015650860056885,-0.009822543037227028,0.059718901588489165,0.057820031787880186,0.022016456748998055,-0.00543994486714878,0.022594653696909172,0.07169382684107098,0.00706087158680095,0.029848546669350644,0.06928234991656164,-0.011926320731912406,-0.02699969204779624,0.0259295572762916,0.050456058820631304,0.004918998715259599,0.012530641387246952,-0.04355295412509969,0.06962234208644519
AANAT,,-0.001993672468283436,0.030732229605431705,,-0.029319164497910707,-0.027266472716479938,,0.0735470738253147,0.02447501003408098,-0.02213116292889514,-0.026274620039285518,0.12713014940333853,,,-0.02077134594140259,-0.015821475920096854,0.08228954361793543,,-0.025577873609619536,0.06411999933281289,
RELN,0.07963080901181557,-0.04192081573162653,-0.0065224597584329054,-0.003467558709303142,0.03799316670735805,-0.048833777137769076,0.024949891580328676,0.035703684261786495,-0.05377845224168611,0.016101491209253388,0.037277099257005744,0.028891272065196132,,-0.07401021802894864,,,-0.04265750150791902,0.022587199240770676,,0.10816410667758723,0.06252264062492051
IL15,0.034600671973151455,-0.04275560851754843,0.05077788840325963,-0.004928236401679984,0.02174348180797852,0.0010800351886384504,0.04281408400645585,-0.004035149418239897,-0.005907353653834025,-0.0019994217008234157,-0.03361400499793016,-0.010627642875610329,-0.04460335262618054,-0.056591792832473065,-0.03805395680167097,-0.02826113649633958,-0.01749877299406123,-0.0009171514756725625,0.09721524819578951,-0.04942102352196497,
UTS2,,,,,,,,0.029516875572993675,,,,,-0.033027689727307824,,-0.017688321273819512,,,,,,
BSG,0.029875726075533283,-0.012113195062392652,-0.010093788922693322,-0.0020963885571952954,0.07332536589081064,0.020863483888857996,0.06865849716993004,0.04625044245399101,-0.019455914583115443,-0.006292221469063453,0.1069224716021054,0.01728315128486591,0.12031556732086207,-0.09705356696950276,0.00861760672167427,-7.725949510487735e-06,0.14676981029273553,0.01322836458348271,-0.02146952443233246,0.0701896746431465,0.09429774496188785
ADAMTS3,0.027707006336898845,-0.018870535108270338,0.006116497308638053,0.04201285198237408,0.043422446171486766,-0.011842421638397136,0.055808954978335275,0.07167754536978302,0.011705784698805288,0.0927754867609493,0.02380684379174792,-0.004278755495508876,0.11509841009610598,,0.055787548275015954,-0.038211454908556056,0.06820281064474813,-0.004461026345016237,0.04672530170100389,0.07015267993160956,
CD34,0.05081689518671918,-0.006741562556478799,0.05822960496514668,-0.022121739876662615,0.020371264442433378,0.032992036817357004,0.05628726087222715,0.04747239052185079,0.016720463946659186,0.009995316592305004,-0.01177955822110632,0.050328345186195014,0.02921885416638802,-0.009320113270133506,-0.022478702351516344,0.015097251797501838,0.08777719874317522,0.0058809136755198005,0.08760497769126592,-0.029390793770339863,-0.026825383387220972
CCL23,,,,,,,,-0.015239681384142337,,,,,0.09476399340293039,,,,,,,,
PLAT,0.03736048667495893,-0.04611809315036174,0.03417789021549846,0.02665583558007237,-0.011328206325269846,0.013067715772454391,0.026285609100177423,0.02029046936610779,-0.012392088795064359,0.03019044760334269,0.07645601619515241,-0.006591510217780276,0.033854398443026276,-0.12009783040185987,-0.025467936211085455,-0.06500120630439755,0.07253827804576674,-0.08173022259822615,0.05158121344168562,0.07062134742836881,-0.03792595525512347
NTF3,,,,,,,,,,0.061103780234626794,,,,,0.004032097733845578,0.00724292767095985,,0.006175155545558521,,,
LTA,,,,-0.012055896141335332,0.07633471226351753,,,,-0.025687212423663015,,,-0.010934988291578619,,,,,,,0.02989782920531996,,
CKLF,0.01544444015828214,0.026555610480873345,0.007957236314594053,-0.045093118560779834,-0.005425474961784452,-0.02831060536366279,-0.031002488285465615,0.04676064669354189,-0.023182698155185335,-0.04591589556591937,-0.04353791258832439,-0.03763032711350106,0.04415634077257783,0.06873358864365654,0.0007224256125297405,0.033779082518008326,0.008641167106825625,0.02564997834167336,0.05906565981375055,-0.027893717644275368,0.10848682075455406
CD24,-0.05395245434443954,-0.0244583641104149,-0.004644028994978792,-0.04126271687287864,0.004506697900401854,0.039605118856949686,0.05550044643501877,0.006740826219967739,0.06358765062164777,0.04163282906541733,-0.08962386515886227,-0.012665200382129819,0.15364833934655858,0.018895914425234556,0.04669834472615777,0.0013411905462210579,0.02030121227960265,0.04031415434687169,-0.04855565868280622,0.04462882173501316,0.09514032825794856
HSP90AA1,-0.026393480248705473,-0.04862466294101969,-0.042552398393689586,-0.002083358344564074,-0.05537435624119443,0.0250734198446918,0.013037810276436038,-0.035691006108528746,0.12871507023532383,-0.042696778217055927,0.15582159278687968,0.02002919084843439,-0.018971744544366072,0.056275481676782035,-0.08955793293665512,-0.017772521897877248,-0.008227058363328689,0.05068567119992474,-0.13265708717489227,0.0692210842926052,0.021575692719926255
BMP4,0.015515666388971743,0.008530710821672546,-0.01608341539082272,-0.012779956626515893,-0.01814915079782494,-0.016357823640772616,0.09726883992825493,-0.028145130094405595,-0.026384541007660592,-0.0006610111838448747,-0.02934472977198101,-0.0043896820088657,0.048164018988619536,-0.03627190918383139,0.011681550165674737,0.016617882138887062,0.0863029037926645,0.010508653510849644,0.08166152789338069,0.10974135324653232,
SCGB3A1,,,0.11891585162067156,,,0.03599249787358855,0.03685358680724946,,,-0.018667852388555183,-0.03404247949415513,-0.017033538658838786,0.07085118612950692,-0.05315919534505414,0.014779322311901233,-0.022422014870311202,,0.0048127484734406,0.018356527099789622,0.019829467292546143,
IGFBP4,0.02758249084176193,-0.019732770571325,0.040067557604258605,0.016878108683489244,-0.06339379754733426,-0.04298038768191938,0.034545863056650174,0.07143634080655213,0.030814991656370395,0.06751240280487074,-0.03954493511913543,0.008087050552781878,-0.04907351736349011,0.03659398729756432,-0.07841572701232467,-0.017343329000413635,0.10043855049000669,-0.009109184599826462,0.0645643651384495,0.11775427465672703,-0.02528934481922458
RSPO4,,-0.029700783673971796,,-0.019489733022001646,-0.04501400628586542,-0.03747681575669015,,,-0.02987579184640833,-0.0033850343859723876,,-0.014161632926086291,,-0.00914163368421413,,,,0.061889723273774774,-0.026871346223791278,0.023896705112011522,
LEFTY2,-0.023118156543876656,0.048046785974586635,0.0430463319961667,-0.012203960888675642,-0.015444657226263363,-0.02224796081993679,-0.02898843720006457,0.06303298855699352,-0.04244850683610564,0.035127701152314,-0.027947350987949145,0.09947097942658006,0.024801512510286165,,0.0009889405989719096,-0.025171601528428247,0.09980022469680733,0.0011600393536232937,0.03924091278181256,0.06181031454261991,
PF4,,,-0.023250102549904984,-0.010966476108208962,-0.0010440460138836875,,,,,,,,,,,-0.020065322253320476,,,0.01300403940949977,-0.0040197842119779805,
ANGPTL2,0.029051366718832513,-0.007026284550211513,0.007054732315445569,-0.015500269993583358,-0.027264946415984512,-0.043533847397075685,0.06463243681374609,-0.012019416742366987,0.020356069326386637,0.012105351139908413,-0.09189991836089635,-0.0018506890094760083,0.08373887309044593,0.07807669792018217,0.09169989801304994,-0.012348284787199144,-0.0019770212367763757,-0.03356586023669106,0.05432111221061503,0.11292070006987723,0.10033514314938029
LRIG2,0.04306225908879276,-0.02263058364597069,-0.01176122769377549,-0.050211337546303456,0.028520151939917523,0.007764707144301437,0.0421527051173493,0.006330636572173998,-0.020695930392227217,0.04465655202929548,0.00046902395666986865,0.0059974566781927155,0.08152023662057098,0.016484847535676493,0.006501658730909863,0.033146350817152774,-0.013992308381190567,-0.01304748161800992,-0.01855814792858612,0.07879314717465617,0.12149511587719208
ICOSLG,-0.0633049570820154,-0.005505999233909027,-0.05383026562077134,-0.007038525020550837,0.0061403946620041455,-0.03676161544032673,0.01826727934955525,0.003650190337935653,0.09811848776838761,-0.018178379809226385,-0.02615941234763432,0.06040505455859422,0.05744980260207394,-0.021279912062609395,0.05731769628494582,0.0443049798607786,0.015378727599301254,-0.05558923543039947,0.03591470032796761,0.015307994540245068,-0.0009130253678586112
WIF1,,-0.06911847049643381,0.1943032901648412,,,0.008932536782341002,-0.005428814439034338,0.02337948463797599,0.028774735381944604,-0.018318440735382385,0.10477205894821683,-0.010639114090425278,,,,,,-0.02620092089074255,,0.0797924712973301,0.047580245112167206
NPPC,0.012456315095405289,0.010269425672773672,-0.02694316135079327,,-0.0010561780369509252,-0.03107721579450627,0.033473722212891625,0.023436450775108676,0.00327361033497947,-0.0027979216628432526,-0.017823246096076214,0.06368128581501789,-0.021784758340472315,0.030807874107297205,-0.023161333061200474,-0.0146291787481751,0.20115699448905233,-0.0008461042075799238,,0.10428642541816341,0.002089719067632916
LYZ,-0.0014678365695008759,-0.05295911584939514,0.03767248308521643,-0.06913982209610993,-0.034805097367859056,-0.02678072233125091,-0.024469954259696294,0.07999819987373111,-0.017652756855364125,-0.012042570071490857,-0.10194819171495133,-0.005140316679927257,-0.0075534287569875,0.06491029502098174,-0.001560989091387349,0.06826513577814164,0.052008940033579185,0.01046640328901837,-0.0035951423176182732,0.014474003290101308,0.041122888747830884
EREG,,,,,,-0.03144211975482122,,,,,-0.028749656878506773,,,,0.012688629616611683,0.08346389577445062,,-0.03510520533802093,0.013461270533546602,0.05243978530795745,
SPTAN1,0.02081294242037552,-0.06395270454860429,0.002117584811723885,0.039993567334250885,-0.008278993153076852,-0.011447186127111392,0.040119765412345305,0.04076231535408333,0.08154347192102461,0.02139614893505113,0.12603993615624762,0.040270033121596556,0.014559586389210673,-0.04050892611242589,0.04853591921534725,-0.06332701861042271,-0.003426297703421076,-0.015821481778181136,0.03520349456215865,0.1500321312655758,0.05998914596853481
PTH2,,,,,,,,,,,,,,,,,,0.005512271731068333,,,
LIPC,-0.029893728387457946,0.024257025965120277,0.007376158614778122,-0.01650513264149211,-0.030861898857544964,0.014413720253743838,0.006326326126320219,0.0013429927149937178,0.04363674855122596,,-0.029877858050537973,0.07919833558030849,-0.02310050624243478,-0.022945956960253755,,,-0.0146413996952029,,-0.023925685573112764,0.002594074496758519,
COL8A1,0.008257754688734954,0.04404941557650344,0.0367724838740239,0.015059112899474352,-0.05841390230324723,-0.017685221599644533,-0.053727575451812684,-0.009539836960120986,0.02870866366443688,-0.029856748885976093,-0.09812507085013811,0.035281661536641036,0.1010029569587574,-0.05705638507108918,0.025775829210170558,0.013808906503859918,0.0824185852623194,-0.019562488580926,-0.029215560546081976,-0.06465016141503231,
GSTM2,-0.04612257309987918,-0.06617506717384149,0.07051738262729043,0.034011120804126584,0.025607657202755225,-0.05627614814216832,-0.02245522567629567,0.12106667552134646,0.009240520480126755,0.034224521406772714,-0.008843572290556335,0.006847420545593623,0.05747021627455519,-0.042491070269831614,-0.024126678137539964,0.006048166814775592,0.031358895851421015,-0.009604365829456256,0.01200549285147836,-0.03184811668213279,
SPX,-0.04115458578115571,-0.013729733147345692,0.03281014907274607,-0.013154340984785195,-0.027888404511237693,0.06858258574629246,-0.04573775741241122,-0.020583650569125662,-0.016436643033224625,-0.0027073737934892295,0.02752985730266326,-0.026440589900995556,-0.02887987609242877,,0.04917403803248952,-0.008407338165351401,-0.024836285286822617,-0.018653915113341135,0.02826899938467478,-0.0022309455511028246,-0.10491856039180178
MFGE8,-0.0010217574962005924,0.03858285216743732,0.0549290007904498,0.00042604418722506796,0.01641105218817535,0.027508948552482912,0.03940286460413947,-0.05160408093756768,-0.023070659563594283,0.04841309662768471,0.07317661664503708,0.00345325449887711,-0.0016748217228813242,-0.04966666750367127,-0.010687785623953639,-0.024744080147028894,0.08336437981320072,-0.0028896851061981,0.09896234409086208,0.0426792553139804,0.0095694606015377
TGFA,-0.028801890429086534,0.029175068834923136,0.031841827241130966,-0.04703180092031404,0.038674250021590965,0.008956380073199332,0.02209361544814041,0.03668269494260656,0.006946292417510882,-0.03319398668917936,-0.022580980968315872,0.08311377544409806,0.018594568962693434,0.05097157361932869,0.0654733790301589,0.011184121919167126,-0.10409678411568077,0.10744108613080418,0.03887086491480838,0.04800332365892907,0.004962334292479544
SLIT2,-0.02402952203705813,-0.05031731617653658,0.07733728496923813,0.06661237474914893,-0.043513287373047174,0.041271371999704806,0.06631702705592184,0.04985166252819206,-0.030488685502143842,0.036435333738920585,0.07180945012910873,0.04787680155022046,0.020788991736221247,0.004448820174767111,-0.01894999731319137,0.05084458293533067,-0.016740493820459217,0.010702349998997666,-0.00351577188791822,0.0031941858135945385,-0.003869559530309856
PLTP,0.03423443505016087,-0.025024613448280025,-0.007067744037318819,-0.05262632223707586,-0.055494119172205716,-0.03588060950436459,-0.0004263164619325096,0.013746264705851483,0.024097741642623096,0.02398619570152797,-0.1510121171882472,-0.04402217569372174,0.10661812280337446,0.00462475427870464,-0.07518872015837443,0.01683787401649724,0.10540097957703122,0.026587909570951418,-0.029590511557782986,-0.017504469400642316,-0.008162685108525884
APOD,-0.040644815932202184,-0.06153496412279822,-0.04375415786532288,0.02119138089799989,-0.021625928717967192,0.0068247117535031095,-0.03398432210540037,-0.0080756210267016,0.05836400570458964,0.019651703542565388,-0.1010907274484952,0.07132609972010591,-0.059093638239444836,-0.02947207105764158,0.09112388090666258,-0.06283567900459226,-0.08974654781102133,-0.02609154179193929,-0.10447732808115566,0.02739627418901415,0.05115042332391768
B2M,-0.020230489880429164,0.007247565056740141,0.050026618302394826,0.03951077352938848,0.00021547869411961057,-0.028944129467254585,-0.009372995916491444,0.043597036771505046,0.049314267630620405,0.015979219976865855,-0.172523390203895,0.00015485644292987917,0.10459383879120655,0.03494814390115232,-0.016606053479488563,0.025355621744173832,0.12853870117905153,0.021715513500481412,0.047044389910517535,0.13535578527832967,-0.0033674501920709344
OMG,0.042170478644771844,-0.06606495541340018,0.05625717452164745,0.00922591072786818,-0.014193127918017348,-0.05644775108148389,0.011230417565075153,-0.06265437429607137,0.0037395627766748534,-0.03851872349222951,-0.03862283817517845,0.021461231908875035,-0.03508328119036549,0.07900910292324946,0.09572392837466337,0.0014067793429216825,-0.0464905685966133,0.013789015299988902,0.05014312358082747,0.1544214779884472,0.0037417045500876306
CXCL3,0.031148429880509663,-0.011607364075709597,-0.051126995421131666,-0.022546031218543386,0.04525857527240712,0.02221341018568616,,-0.041685860849839426,-0.022023042529477805,-0.019970653185786117,0.04935146895987354,0.0600953061024117,-0.022451378103758995,,-0.01468340967839742,0.07143971119667958,-0.003568590570805536,0.008726104879864045,0.007357736918418055,-0.03580385930696555,
