,UKF243,UKF259,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH916bulk
RARRES2,-0.039546398051630315,0.03204261765141645,-0.008171058091507217,0.047420626959760966,0.10054596137652794,0.03417665157364771,0.0719261048803551
FGF7,-0.0002451873443311294,0.04102698895007848,-0.0018610434612595923,0.02605635584721836,-0.07231282662089845,-0.00405531054549181,0.09082468712067554
HBEGF,0.045771943464118454,-0.005625913786628231,-0.022572582978360616,0.011259757650382115,0.01881966027657038,-0.05300598506959716,0.058257516564446
CSF3,-0.03552877229870382,0.02655800526520855,,,,,0.023463402779629747
PI3,-0.04208912887327604,-0.0244872997366836,,,,,-0.008687299468160213
PCSK1N,-0.05770093541059359,-0.032367191166195255,-0.043924020330838025,-0.006542049366251599,-0.1046915378537913,0.03442607691280393,-0.0198500956011437
NTS,,,0.04447209337984533,,,,
SFRP1,0.009940420516406397,-0.014034522272904254,-0.011982922473810331,-0.021971288019287324,0.043770047205443315,-0.03769896597868017,0.012251482898034965
CXCL13,,,,,,,0.00802014483982812
MICA,0.02488372876234928,-0.025273139706555234,-0.04503785643102116,0.09024209531996696,-0.03834768529463567,0.07655958642701137,0.04525745005260411
TG,-0.02832210233272016,-0.015145473081383644,-0.00867198886967017,0.04739805888480552,0.034683927494738295,-0.035255621503606116,0.0021224370120683433
ADA,0.12315774876711667,0.03189911658941359,-0.01408400732615343,0.04457293468416875,0.0885487040710641,-0.020047205013517283,-0.005450705825434599
LAMC3,0.02726132368225899,0.034750887859250526,0.005594387175403546,-0.010803079724147728,-0.03129150952182351,0.08325663141980964,-0.016400483251945666
CCL7,,-0.010950152839474179,,,,,-0.04042490765633718
NGF,0.09455191245554816,0.045696322084652255,,,0.006914310782261158,0.01170926578655235,-0.038662534516240896
TNFSF15,-0.025322875453862248,0.03473193221135729,,,0.01836624078964661,-0.03249629790044302,0.0024236629005296535
HMGB1,0.04793696125640435,-0.010983060484524044,-0.03039733181766636,0.016709913831457052,-0.011025579555452768,0.027153583495423638,0.0419567968590578
ITGB3BP,0.057326595539695255,0.058595072673132506,-0.03757614287284372,0.050724377745584893,-0.038940908820104675,-0.004210049570174464,0.003532695843403006
AANAT,0.03138784151985145,-0.011094867093088165,-0.009996340478544714,0.056344637719647456,,-0.022552171373940166,-0.02083045241759535
RELN,-0.035293216671491066,0.011596422964067475,-0.03179919937695059,-0.0043092882845257655,0.0027086130920999717,,-0.03179622510267962
IL15,-0.03599603034901956,-0.030939271923047865,-0.008454852237754731,0.002590122291813417,-0.03986213119451997,-0.03812304764300309,0.11420860846460086
BSG,0.001886224510252497,0.073746935399957,-0.005671980754127117,0.07039070553388822,-0.030586318438587785,0.13756081575024484,-0.004951391375719419
ADAMTS3,-0.014188895632346207,-0.012681178264723049,-0.04964353034897776,-0.01595714912969937,,-0.0008958131728674059,0.011685576353645694
CD34,0.013241817330827544,0.008738749637494844,-0.01870288161379581,-0.021075428345800888,0.006152408224318736,0.029220330261910912,0.031343238182513784
PLAT,0.0009431122040662227,-0.024729827930551184,-0.027964312581560513,-0.05864480661131791,-0.02857611708529526,0.08677404023151837,-0.0012227840187839312
NTF3,,,-0.016136478204602657,,,,
LTA,,0.026217452389241974,,-0.01714191479781961,,,
CKLF,-0.024699231008641364,-0.01918222385707997,0.009225076437722964,0.07964172777702531,0.055347391217045294,0.06145366686909769,0.06976734858430489
CD24,0.07405869470280586,0.02685897438674252,0.03074673288330199,0.08164837532104863,-0.03631648476936717,-0.01224834528895574,-0.03280160423072664
HSP90AA1,-0.09087609666582068,0.0062680989437925334,-0.002233582853511515,-0.05570428629462838,0.011243009616519889,-0.040654321400460165,-0.0710442920559575
BMP4,-0.01640568193626449,0.01384846218887193,-0.018907779706235837,-0.014606681900563662,-0.016128556553431355,0.06820017403623675,0.09174390867819317
SCGB3A1,,,-0.008432010964754485,-0.011961401453576204,0.04394861056229422,,-0.04185891489750679
IGFBP4,-0.04798211364127131,0.024348311058736978,-0.018166007780314773,0.0012349985122582711,-0.07906256918331936,0.06936515489846856,-0.04368970236122397
RSPO4,-0.02500514780602766,-0.02148229418765168,0.12364068092133154,0.06425681599255785,-0.04860630670616554,,-0.02626637538556081
LEFTY2,-0.04188378432521679,-0.013119582343573393,0.02164220866481304,-0.02116150238327201,,0.1927578802179579,0.028729248307028433
PF4,,-0.009553792621566743,,,,,-0.02057593811419077
ANGPTL2,0.0669239556948776,0.015619131034076049,0.01869668358630337,0.0840271062098146,-0.08667855242743704,-0.013936808554168163,0.008980874716048649
LRIG2,0.031223105091616958,0.02650798470363249,-0.01970140596027513,0.03962499643434116,-0.048204390756708064,0.19615464565866622,0.050416264092556076
ICOSLG,-0.022734731402355525,0.01835058600879341,-0.016002379860628198,-0.008070677131952935,0.021209468499516538,0.03384706064609519,0.10431262852625953
WIF1,-0.017721870677983392,,-0.01586729650679161,0.0492768006305123,,,0.02855554713878409
NPPC,-0.0047288667079900416,-0.014820288382698292,-0.011718430034756913,0.10911192964177506,-0.012502183364364077,-0.027003877451414603,-0.049448732066271595
LYZ,-0.019899826879116934,-0.08064804786629516,-0.040384825042978745,-0.039130998900512866,-0.030422507407253697,-0.025579394093420253,-0.060512110553386116
EREG,,,,,,,-0.02368900003698805
SPTAN1,-0.053644940318261114,-0.031370955058508045,-0.023386884539728987,-0.011121279991125116,0.020719978915647377,0.07431120075586509,-0.03501995046080977
LIPC,-0.030173814461273013,0.017205706131815695,,-0.02692834512758007,-0.026130279453132906,0.21753014607209883,-0.01591860355596572
COL8A1,0.08277683700421899,-0.025962703867297283,-0.006923161634318906,-0.013996744252762329,-0.05680568049455157,0.024266036510031654,0.09281352702105589
GSTM2,0.037244125602077904,-0.007313725792341801,-0.02492228580579461,0.046265100621463814,-0.04539677580350013,0.04729062045385796,-0.018683058916266888
SPX,0.004390669149421929,0.012478568611901466,0.023269117503289454,-0.031969496039459463,,0.05275780904587673,0.07111988734855647
MFGE8,0.10935364575562144,0.020208208148842794,-0.026828502652275245,0.009659028908121174,-0.034965646273667106,0.05301597662028803,0.014739931899371115
TGFA,0.022302131422971782,-0.0228863840213252,-0.0281377753589491,0.04233071290936508,0.06542097226373739,-0.0076929769682618976,-0.038851215468878056
SLIT2,-0.005953192505993742,-0.003279344760973281,-0.02165379512515869,-0.03855875395416258,-0.04047720589179637,-0.030538997246771022,-0.039406728217015095
PLTP,-0.03735119871839824,-0.028615946804357483,0.0027560202487647996,-0.04346181230821287,0.03333138179384745,0.05123382051766644,0.02606106876513167
APOD,-0.08025246182212604,0.012867972145795286,-0.025758341158460797,-0.023260744162613825,0.044967573299993464,-0.04314064259648601,-0.0324192837181762
B2M,-0.01881024190011737,-0.0383851316256356,-0.002986669205535251,0.057637427488047885,-0.04210627065369222,-0.012307328617157422,-0.049261644556052225
OMG,-0.01857675904243522,-0.0009793229801029605,-0.020352098432832432,-0.0485006380282401,0.08433844993272728,-0.07984211885285664,-0.011205669326086985
CXCL3,-0.032213170767835184,0.02536134588893328,-0.009020468082289705,0.12476638635083605,,,0.010302932753434324
CXCL10,0.0501304537973806,0.02585117908354275,-0.013702751240398457,0.052240900079356514,-0.006885800553575645,-0.0364249846775921,-0.0020788477125337984
RSPO3,,-0.011094866273303102,-0.021904435026714082,-0.012900582616851187,,,0.020871783385537055
CORT,0.013434406535741784,-0.002194709510372177,0.031029167376387567,0.006874387262840406,,,
NCAN,-0.02253408041248839,-0.05997618020122608,-0.030943752690319893,0.02775954305764989,-0.027097943154400728,0.10200878492058121,0.014915472491756529
PRG4,-0.03826143327595733,-0.01095015454589295,,0.029946362997154016,,,0.006558785176382357
ZG16B,,0.009795195549862684,,,,-0.025070464296179592,0.038954357048720085
TGM2,0.03971916624589892,0.0020448581195378597,0.03385737919923432,-0.03641302317549071,0.013983089373821119,-0.03721689687619925,0.04042794291601613
VEGFC,-0.027453342290492285,-0.01951610741126978,0.01555352566544958,-0.015392714556242365,-0.0452408235101707,-0.03249630079835386,-0.010834678586703402
WNT6,0.0003457790379540127,-0.015145473710231722,,-0.013433983979914332,,-0.023842014489031865,-0.01813791359210163
NRG4,-0.025947721870119334,-0.0133268390067321,-0.007265519304006798,0.00036380010816705697,-0.03879358942312286,,-0.027276640068761286
PMCH,,-0.01846563379145264,,,,,0.15454970447636154
COL9A1,-0.04042331301360749,-0.013918910673504132,-0.017861639692289027,-0.020462026885756057,-0.03795321994612788,0.04791235794088344,0.13255261409594096
GDF11,-0.019255575448214993,0.023049076695551462,0.008943505358662123,-0.03635687234825296,0.06031144596719451,0.020638040112619258,-0.0418020250715858
IL24,,,,,,,0.037009617840672804
SORBS1,0.03738394672115758,-0.0016694145417889411,0.022100134073102847,-0.0017531408041938457,-0.05178552940326154,0.07574221846191188,0.025563502579250285
DLL1,0.0036828445783405788,-0.017238849279568782,0.04923273979673343,-0.006409975858613017,0.0031457648833626167,0.09028673199078896,0.04693420136972994
TLN1,0.06263023685080497,0.03014680522525401,0.03492337620614359,0.09149240147671488,-0.058283526171153274,-0.003460537057533504,0.020919986528356773
COL2A1,-0.026559202039413265,,,-0.012532996588015056,,,-0.02457478864236825
SHH,,-0.01137900843597915,-0.009681452372745118,-0.011961400408075255,,,-0.017906922137696332
PON2,0.030777571801392574,-0.009168389274729957,-0.00856155997583568,0.010871831493580142,-0.030304915799046372,-0.03334898147782749,0.12670958776102162
ICAM5,-0.06188816110979833,0.06561485785461323,-0.0022637890918401076,0.03364399541872086,,,0.025570163799806127
HPX,0.040728050504242885,-0.027686675553620213,-0.008432010105131274,0.016363715893509146,-0.05046681991322419,-0.041086691133384715,0.027737727076014112
SFRP2,0.0005591096466642252,0.16402733181585885,0.009368406050803663,-0.02346520651657509,,-0.05060822202802563,0.02158779215201998
CFC1,,,,,,,-0.02413553468522768
CD70,,-0.008962262069722041,,,0.006928213016760418,,0.08997831273175354
HP,-0.07961036164968556,-0.036506515193175416,-0.031691236447096385,-0.024287511692823033,-0.003006277238837972,0.021597938249811197,0.005429357200392403
CXCL2,0.03819377525192336,-0.022625863586160817,-0.011718429117636396,0.004337431286516276,0.06142331629377445,,-0.0016265404822117927
NPPB,,0.018557736879784674,,-0.015392715675798635,,,
CCK,0.027776605604793215,0.02288549693144924,-0.03546181546977674,-0.04840563121633564,,-0.031203291547776523,-0.07335454173491958
SEMA6A,0.04570187308866508,-0.048165454242750455,0.01605490950067717,0.04337382139038708,-0.03137038078057956,0.013207106424680547,0.04428082075961877
IRAK4,-0.04992605699127973,-0.006594863852858933,0.011679717205283878,0.08095794480685763,-0.04615634319877805,0.022964836427518624,0.08526808711657355
GSTP1,0.022451034650136058,0.0378430172444711,-0.004257288093146717,0.009296692155870524,0.056584860841496276,0.03406262449355065,0.11586038456238515
VCAM1,0.0599233491801055,-0.06560828593445815,0.023454956153208546,0.013468120329923165,0.019573644999863762,-0.01329079700008658,0.07011929331554098
NXPH3,0.0306329757109138,0.05218323547742684,-0.012172075203577942,0.04840468114535746,-0.04509202288758038,0.007899579944832664,-0.0020677002447581573
MTMR4,-0.06034600590188759,0.010528368277092172,0.004552225162233253,0.053026780713639685,-0.012506254456096693,-0.03602709685698209,0.07060924653912319
LAMC2,-0.023695374715994005,-0.025434081623090396,,,-0.03879361268006563,,-0.026266389845129783
IL10,0.055226604612609795,0.026521421126780242,,-0.013778668922308081,-0.004467447742171985,0.025492026103583844,-0.02234045689964798
SEMA4D,0.007923012824497805,0.03350214005816185,0.06501545805998818,0.003468635184711235,0.06092690542227968,-0.0718821263377109,0.031932348883342065
TRH,-0.021409636681110667,-0.026973835804887058,,-0.025677748628065798,,,-0.015850583222072372
SEMA6D,0.008434000389632651,-0.024407080948954094,-0.022460403627481643,0.013731099982680718,-0.03343964430106638,0.0036020566188317807,0.08675868153507589
CEL,,,,,-0.06866490279538368,0.17457639087314397,0.04566559823346537
PDCD1LG2,0.03204276785769029,-0.006183490251597292,0.002872126687377887,-0.009231256500299774,0.018249222566174995,0.0776445027437332,0.006115153286115146
SPINT1,0.07253628460718538,-0.012680278519018031,-0.013779759598204903,-0.020224119685272702,-0.09564178109450665,0.0548953630319358,0.013100622367906637
CTHRC1,-0.026661835497089625,0.006578069128034312,0.0450475547499775,-0.03704953312461637,-0.05618643448308848,0.014704689618980997,0.02506712057596825
PODXL,-0.05158022922073835,-0.06846613031001338,0.010924591694626876,0.03925698292243601,-0.061075948213029356,0.03326425592236165,0.02360992614633974
JAM3,0.07550992019895307,0.05092425122828215,0.0012880657722300346,-0.018375495811355076,-0.06857284303719265,-0.033501238262078216,-0.01029628123518739
TGFB2,0.0009284751850443728,0.029114750577212217,0.007364628959051179,0.021746132841282146,0.03968076766289384,0.07214685524378812,0.1125268905871528
COL18A1,0.035405309856324854,0.006110229288297186,0.00035627722204770564,-0.0455452541543996,0.051962250604504545,0.02688678294688332,-0.027741203819711728
NODAL,,-0.02240991270920365,,-0.021161500016125653,-0.06271458350557915,0.12928191739415065,-0.054717134201806496
INHBB,0.00016379385964985837,-0.011763106548178722,0.0161540569197905,-0.014716391087248993,0.08741223229363786,-0.03128137469016002,0.015334204394338876
LCN1,,,,,,,-0.018423631481548925
ARF4,0.04251925272914546,-0.03174339292248207,0.024365374239849913,0.12114104414737659,-0.01836628804946509,0.012493339434130807,-0.009260480269676364
CXCL14,-0.0019124698664446645,0.01168487754316252,0.02304595633829803,-0.01605324430439329,0.022414044409178026,-0.029766729184544437,0.09033588955314044
LIF,0.01910762038269044,-3.209209992937887e-05,-0.009996340478544714,-0.025492183236719007,-0.061788863945716796,0.015480365785391564,0.039804548320994615
IL17B,0.03250198723328618,,,,-0.03704308860376775,,-0.02083044823427049
MMP1,,,,,,,0.017320839747500108
MATN1,0.0036283162728723956,,,-0.012532995028343598,-0.040477285677318876,,0.2179685320497678
ADAM28,-0.06397334934597518,-0.004768285908433034,-0.04040063513403132,0.01470202344226838,-0.1052963815850639,0.020460910742227244,0.047638251197377454
TCN2,-0.009070788451423053,-0.07812986265164802,-0.018163411290675672,-0.043742313310066255,-0.019412375945015766,-0.01769117994045391,0.031671867473917904
THPO,,0.0393981837800415,-0.010402141547251892,-0.012532996468040309,-0.03879363221592987,-0.02585964157073031,-0.028447746415460037
CUBN,0.06853061917099423,-0.023964099067122935,0.05249214862784268,0.0424530600599156,-0.09221749615435484,0.06532907832526058,0.05490689346260101
TIMP3,-0.04509965459262591,0.05086630687758485,0.017192169723812035,0.016209729301281024,0.008745523332402678,0.0012908976160773689,0.0018619324503292693
PIGF,-0.08485393783828887,0.009434458735189636,-0.05275107482141277,0.05877357848154647,0.06789121637776249,0.03870964922813892,-0.014870419592527741
CRH,,-0.012834801333808625,-0.018820508522904573,-0.017141911102260866,,,-0.041575758888989824
BDNF,0.0640217413201662,0.02076947359410213,-0.016921739778065895,-0.014115372960352852,,,0.04571104634185689
CCL5,0.09159860992231159,0.03361753479318668,-0.025993388118576877,0.0031932432204000846,-0.04124224460493835,0.08259461649205899,-0.012698183198651796
GAD1,-0.03538556592160733,-0.06253235833174069,-0.04882007643780679,-0.06589795403757376,0.04746463371640206,0.03746402150284917,-0.03474821599548742
COL14A1,0.06434991766013577,0.005220447813061867,-0.013625349709025257,0.11227821150370546,-0.05435823846064662,0.051886077843056676,0.04182491635286298
HLA-A,0.027608106464149032,-0.023467349670700088,0.0036543173345539503,-0.0015329257319696547,-0.021834766770549272,-0.01041796237720674,-0.09310359021099002
CD5L,,,,,,-0.029518070221639776,
FGF18,,-0.010197153678114515,,,,,-0.026060227581969554
ADM,0.08320320275223478,0.034731211328626686,-0.0003551893879734133,0.10787934770011308,-0.004243704982063225,0.04556376438215951,0.048234850062290544
CCL15,,,0.021124549998234668,,,,
GNAI2,-0.023925087240046283,-0.06758759313550115,0.0139184043634451,0.015261109027553914,-0.1282996755254439,0.045944528489068645,-0.020789995221711228
HDC,,,-0.012663269386910371,,-0.02485825881987515,,-0.018982988048625724
COL11A1,,0.040269492413978626,-0.004835464441870011,-0.03776280750345059,,0.06737618460416453,0.04961024688563016
NUCB2,-0.028359840309421413,-0.01702105159334238,0.02415033011894537,0.01781112331086469,-0.01291510172508654,-0.004081853696587437,-0.08776255509905904
FGF16,,,,,,,0.008250891555554635
CXCL1,0.00927609337496258,-0.016774384420609252,-0.009466010909452722,-0.017002519754398794,0.05044928776830732,,0.009795719859882118
VCAN,0.025338079266110293,-0.0047518039098726535,-0.05698060765038966,0.05098069174421076,0.03784785822444265,0.06132483746186343,-0.008985085344597256
MMP7,0.06665810804449947,-0.020272635151509275,0.04751862365427255,-0.019371022882504002,,,-0.03606762895254487
PTPN6,-0.013604559842373397,0.0096946146059761,-0.015307086621136985,-0.04022276901089803,-0.05455815169155048,0.08500741382876077,0.06109263002791274
PTGS2,-0.006792490105285268,0.0030406031279150638,0.0073452104292433176,-0.028929213447860543,-0.06793426437614788,0.049383547014626196,-0.05797249129349874
XCL1,,0.04105904997895099,,,,,-0.01845733740626448
CD58,0.02626321124664261,-0.004534166918632954,0.0039616559845006595,0.050503776124194606,0.0009159639188800424,0.03848195774131496,0.05506306626958779
TNFSF14,0.003959516030622682,-0.03209136276654831,0.2078043924078262,,,0.10506803230801258,0.02677874536881617
CNTN4,0.06309966503048811,-0.005580447373025239,-0.031661513443441154,-0.022146868397043266,,0.05044827516153939,-0.063085291563998
NTF4,,-0.01403452232761734,,,,,
INSL3,,-0.010197151678002336,,,,,
BTLA,,-0.016185978672845415,-0.011807205123663693,,,-0.033126411111707325,
MFNG,0.011207936138194343,-0.05027558593249095,-0.023699677091144095,-0.01687863227303709,-0.045189406946848636,0.030654153585123193,0.02256383558144764
ICAM1,-0.0015766826682879346,0.013402489802955447,-0.0006414884940529263,0.05837628766233213,-0.0023354385388811533,0.028409922573736947,-0.0016237683023790437
PROS1,0.08577890766361909,-0.058307439852187774,-0.014754329504958622,0.001964358492452841,0.04887738807411709,-0.06763891189523229,-0.019051548093537783
CLCF1,0.00817728215432448,-0.04882625894964109,0.10437644804917924,-0.037323954183135714,-0.05426396203041974,-0.06258059221615948,0.07068523073077322
PSAP,-0.07694382039650098,0.016538083864552158,-0.03220174238529066,-0.09133181989601931,-0.09942550627224345,-0.07547475909558352,-0.11388539233180177
EFEMP1,0.05828353270749029,0.00972670315206711,-0.013240350542588942,0.04545992311091263,-0.018715950524439535,-0.052949378380263756,0.07187506629992604
C1QTNF1,0.03226525864069266,-0.031507243901713014,-0.02051848791044064,-0.0023904379046674525,0.001414265192931799,0.03846128244005139,0.03276029072251922
ALB,-0.03158473128636652,-0.018103586979772598,-0.010501278059476248,0.11303372283415683,-0.05182690491064724,0.06153095690104576,0.1794485763642608
EFNA3,-0.0002043945769433117,0.04289038244900034,0.004560650394152444,0.02662862533681437,-0.015125867903971352,0.06983995291316636,-0.030866902116782887
DRAXIN,0.017610525355333174,0.02377158214553805,-0.008432010964754485,0.048938268817413054,-0.006244307622844048,0.07821494798819419,-0.042404693960224775
RAET1L,,,-0.01009923076553006,,,,
NPTX2,-0.04656211133273495,0.001938709021779027,-0.013720698208591278,0.06784956990764358,,0.07849606025772976,-0.025805939202096208
FGF11,0.041874226733749444,0.05738245250749128,-0.01911196891713483,0.03450381735862019,-0.05568769617511827,0.023710630237313547,0.06140975846482219
CD59,-0.04554536785216851,-0.03935315276187289,-0.01857717425185861,-0.03550032032560123,0.020686044556886152,0.009904825950939914,-0.07618795190827435
COL9A2,-0.03690238895556121,-0.028074554117218226,-0.020035937207146547,-0.04692131299218667,-0.045723296796426754,-0.003921759718396534,0.09819792875625327
DLL3,-0.04601335248282145,-0.005680484401937973,-0.008963634559358318,-0.005413830430429968,-0.022119874827673986,0.07021278283890961,-0.054861368100292206
FGF5,,,,,,,0.07627378036542602
LIN7C,0.06666750533809417,-0.000521034109231463,-0.012190156447041581,0.001405025265000898,-0.07981562039616823,0.0820341696749502,-0.010983266884425122
GDF7,-0.022315202551607866,-0.018194695659982055,-0.009245801436913496,,,-0.037564018625123936,-0.029018027812026226
PSPN,-0.02613775054178661,0.04035140857359277,0.02666161332828769,0.0480640327895675,0.005437357504135368,0.1259114837273393,0.020946475039873073
ANGPT1,0.05022005654713905,0.009211923699890838,-0.020001597015494213,-0.019862516453122866,-0.008124038886510185,0.16889919746835222,0.0453712421160865
PNOC,-0.04249767543822605,-0.027066429190241527,-0.007362800387507831,-0.024798602327965696,,,-0.05724979834122547
L1CAM,-0.062203624634058874,0.01818688208850996,0.013848658482964557,-0.020013698607369245,-0.05496940667440463,0.0249145133991571,-0.036712393451093964
APOA1,0.011740307215183411,0.019690930589793376,-0.014963441933918043,-0.02977172760531711,0.020976201577593306,0.014025238783234218,0.0373955013012221
PSEN1,-0.016380854631991352,0.03755981217165241,0.0180204832153579,-0.031104360485429472,-0.014172871700902135,-0.04067737631783539,0.0067595301879288675
CALM2,-0.01760474485970486,0.011938768233313137,-0.008556785029753105,-0.10241044209660663,-0.13308025876104787,-0.05536801135112747,0.010429847619983267
CLEC2B,0.03424184859163533,-0.019084751519157638,0.0028652049775571447,0.0036196122254215945,0.029370625213782725,0.009598122046253476,-0.043578290491228674
NTNG1,0.04964909247837691,-0.04582531980526251,-0.03608244800609298,-0.028806720409164245,0.07130078508524239,-0.028819793015189013,0.002443167860187459
LRIG1,0.0685269558865326,-0.02802395124406776,0.00633466083187768,-0.0011771132061116102,-0.0470161335104501,0.047752574221979205,0.08237967763466424
CPAMD8,,-0.012061410896691438,-0.017113213955923617,-0.023148275882013583,-0.0240501496409426,0.07419166900607199,-0.020575956609405987
GHRL,,0.04993177414792679,-0.008432010964754485,0.025526725075548748,-0.0411500996297484,-0.03662214324771255,-0.01813791984492609
NPY,-0.03001887826931834,-0.016504422077927326,-0.010489316471828356,0.057142847256307694,,-0.03343756801680105,-0.0665289919653962
MMP2,-0.05058729244992049,-0.044507316129601696,0.027984506848593965,-0.018287878430323222,-0.007321766050893306,0.0524928029198124,-0.01911560131464899
LHB,,-0.010504578010104015,,,,,
PPY,,0.04349318097875199,,,,,0.02102012145777652
ALKAL2,-0.008967930099169475,-0.010351962875946202,-0.02241973610774665,-0.03208540005917744,,-0.016666798110517737,0.02103341939100753
CSF1,0.04489885360141287,-0.0286306114162422,-0.001140649934850924,0.042485736414851656,0.006300410522115305,-0.007279502033784273,0.05673339498616896
SEMA4C,-0.0027888844153621545,0.009808350100329988,-0.00791161482089048,0.04929241110366882,-0.06399596479405029,0.029032367580513738,0.020247702988050835
ICAM2,-0.02269502330503724,0.04995895416923256,0.01902172636417352,-0.04095532697447643,0.074118298530001,-0.06544074960836832,-0.0029989058814754947
SYTL3,-0.032256784434626345,-0.0062627314666412704,-0.018995824047530585,-0.030258303657393917,0.0399024421872384,0.04545863876629655,-0.013277523917610843
IL1A,-0.016751479728552773,0.015712529748967318,-0.02376867323061892,0.08819512993976525,0.04831725634321784,0.15639074358871677,0.03383836658906809
HLA-G,-0.03529322297310332,-0.011094867138631784,,,0.09836535053702285,,
PGF,0.045153195897955724,0.10021609191748446,-0.015246556823555133,0.0399310766006733,-0.0697641772836435,0.07968396068544124,-0.014413656146130552
LGALS8,0.014029059631675026,0.06036098477493846,-0.027179358626750763,-0.026957626994281135,-0.006226883045521918,-0.025606936892591522,-0.03258317476600001
DKK3,-0.034937818807042775,0.00990118684726797,-0.039025320048440344,-0.09365078422391596,-0.07995740894159672,-0.00506241436721649,-0.07012675636046997
COL16A1,0.06881706125126928,-0.050417788344972445,0.013394639603309798,0.02193223640187936,0.12350127447082866,0.021697076604447356,0.07193736772973452
TPH1,-0.029719766267631315,-0.02018979296602482,,-0.015082912583705458,0.18022225970639633,,0.15259753773607015
TNC,0.11999382630617625,0.005140699685077902,-0.005642654479083296,0.04047525257223083,-0.051936670400611826,0.007365976908492208,0.03753569794938413
TNFSF9,-0.04188374152628221,-0.018194696883863517,-0.014084004768030655,0.0262979600884971,-0.039361744855111715,-0.048899810440388644,-0.007743529229995822
C4A,,-0.012453786787636976,,-0.013258453129380109,,,
CNTN2,0.013394917323669372,-0.059465423366040666,0.008023410403712574,0.03780781857134927,-0.026093286966198906,-0.10793579005522559,-0.03685887479605824
F7,,,,,,,-0.025433045132227283
LUM,-0.031413510078250856,-0.0259568995889805,0.01696152853307191,-0.04259611764538012,-0.006993076313323496,0.06103464531086371,-0.01990054732647713
BTC,,-0.028511622203128507,-0.05231721860493558,,0.06893628879331654,,0.08822059246840266
APOC1,-0.054447998209967055,-0.03693969593817825,-0.04031490140854568,-0.05170404832522302,0.049799198860706675,0.039419314746674115,-0.03869443522803095
PKM,0.07813324355447564,0.04707822733209001,0.03734715126830083,0.07676122751652639,0.10135145326582608,0.03286490294177477,0.013599929546865824
TNF,-0.05629771783269746,-0.006345218990553662,-0.0123274136785336,0.05033531216059919,0.030304307192047634,0.11762055534013952,0.08489755907879265
GNAS,-0.023978132440244947,-0.03304987672808995,-0.004821656176357051,0.06997069695353289,0.06621190248827752,-0.02054545495681697,-0.09101558861926048
BMP8B,-0.009202058462600813,0.0016161797111612732,-0.008185275972673574,0.0062153438487771865,-0.009018513516189798,-0.010530698973107192,0.05028672851323442
