,MGH258,UKF243,UKF251,UKF259,UKF266,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
VEGFD,,0.13312108759056512,0.010472467994895603,0.03212041036468761,,-0.016771985261987456,-0.031000713508867943,,0.03479626798033413,-0.03703170911147277,-0.015399744224654443,0.04121963511845232,,
TNFSF13,,,,0.006023365441564663,0.01860180196975425,,,,,,-0.024163790828051392,0.055640047928733886,0.03269443550814644,0.037008550823305876
WNT5A,0.09955707266780564,0.06096340979547678,0.040589562598472795,0.016810797982407887,-0.07829827454234484,0.0320450664778517,0.009062926906678098,-0.01045715350424865,-0.008337465678376742,0.03803068363135806,0.020883988265738698,-0.04174995169493831,0.0672986411781057,0.0383365991944311
CXCL8,,-0.20525887414780644,-0.019399526458352648,-0.04631466700402467,0.0652813184600897,0.04856904332077624,0.0757752582705162,,-0.08033550889411635,-0.058967814780916256,-0.03860936366455411,0.057286227123490914,-0.0003933839989656493,0.00929961769008629
GRN,-0.03757727771921858,0.06934937641373419,-0.03268923034933823,0.05201441638204945,-0.08254719350273186,-0.033736892147655115,0.055369960039029976,-0.13883619618090992,0.06848509535766918,0.11644142629035104,0.030925580680665997,-0.031492101014272376,-0.013367502622681746,0.01110613930108976
MIA,-0.02223198659047734,-0.001229569686098703,-0.03808064864455159,0.009750962119155143,-0.02547416147986355,0.006031386261290654,-0.016451232911093776,-0.055116940362830824,0.07684991676611135,0.059965094946033824,0.014324103587763459,-0.015036899366405211,0.03422861686590338,0.14894222661234643
COL4A4,0.07565683161461105,0.028742722956612364,0.023066089663804554,0.014812955947941788,-0.018911694576745373,-0.01643534644503552,0.002295768394976145,,,0.03649825855782024,-0.024657398390934185,0.03234367161943083,0.02113424341900228,0.08166169517176487
TAC1,-0.016985056908099077,-0.03277940145359457,-0.0249126748289264,0.11585436135484724,0.05537989534092622,0.002506416849097644,-0.07298802461920664,,,,,,-0.03090405829629066,-0.1003338327278377
RARRES2,0.03603933146019275,0.013259194961420443,0.062088525708739885,0.06245166869200154,-0.052014797375299265,-0.04088501689627355,0.06908163114463796,0.08424728111076785,0.13567473227039492,0.01911349128387691,-0.019636600688196892,0.04900745160740936,-0.00043634347083287335,-0.051949275570488423
FGF7,-0.00614550653165286,0.025876400523030734,-0.014152910032778803,0.052328606689512676,0.0005813640076873555,0.029136273899165004,-0.02422030952717149,-0.04713362254827246,-0.010656459620218982,0.11915176096415608,-0.006630914592061778,-0.007276456852527411,0.12227216776094926,0.07542856150002338
EFNA2,,,,,,,,,,,-0.014636426287262787,,,
HBEGF,-0.04574471711608117,0.0723231757882796,0.013425591177319994,-0.0216550648740944,-0.06007074190052417,0.0118739930856975,0.03792844348595351,-0.10951203068987832,-0.11231588361684092,0.06726727588112653,0.007824394788900903,0.07761539624072632,-0.0939445080770995,0.08379196432388783
CSF3,,-0.04440205197549795,,-0.03011314962831763,,,,,,,0.016592071327704894,,0.054750649054553534,0.010927407778079363
PI3,,0.014653094666628,,0.0011160019728104207,,,,,-0.06196803779638075,,-0.06569765023353,0.05022884225119674,-0.07371500232090293,0.00026842758621755406
PCSK1N,0.01094223914116984,0.06949095590740303,-0.036168299842238225,0.009672283498681652,0.04482762075842572,-0.02943962944403703,-0.05454924247058896,-0.02710966338999897,-0.0571145674546978,-0.03650378147254648,-0.007437903350576415,0.0324695216191844,0.14928322503045732,-0.06547770344453771
NTS,,,,,-0.023086882186542985,-0.01877547282682173,,,,,-0.017831707972664833,,0.08872932763254163,
SFRP1,-0.024713686840202906,-0.006653901495700733,-0.012518909306846277,0.034104485471942746,-0.03795966631399649,-0.00026681597350862034,-0.028151929354520846,-0.10413431741712163,0.041914917566852825,0.14736307688794223,-0.01200455144434649,-0.018017280467424145,-0.04907571337017633,-0.02585992598608263
CXCL13,,,-0.012442464617074217,,,,,,,,0.04798261004838185,,,-0.043917929908318096
MICA,-0.0055542900513153495,0.03171646046414688,0.046129562090990575,-0.014330367004952944,0.007432209439460653,0.05893028044111242,0.016536934937582428,-0.05611994028209167,-0.09531349120739063,-0.03758804140902472,0.007153069140430869,-0.04611096514000934,0.07486445085228476,0.11237766645973787
TG,0.004660008298928651,0.03245748926905722,-0.04878098477756793,0.042379048539773645,0.029031242233453644,0.019425263068571556,-0.02717899104865969,0.009643092186068488,0.09252140621395394,0.09191973914481957,-0.021961697666923352,,0.05888400113561377,-0.036354707325372826
ADA,0.04475245258452416,0.09249884773468992,0.03539554192213467,0.016014048486263012,-0.020938269477465077,-0.014240950905241086,0.00802302785535961,0.00803776071542598,0.09823658924658304,-0.010680205639411066,0.015319373845556823,-0.010687332442061846,0.0327518924457144,-0.022419952628102147
LAMC3,-0.01803945702220514,0.011393662945486162,0.015172221206422885,0.0040478327777015025,-0.040041352308144776,-0.02042863199340117,-0.06089453989730266,-0.09371363018886515,0.014850658179928422,0.06639658381673502,0.11975235014584004,0.020007444602266684,0.007571726114363402,0.054458986541649025
CCL7,,,,-0.007456916796014069,,,,,,,,,-0.035553607187962716,-0.04251041940470283
NGF,,-0.031988550581942936,,0.03731552504402306,0.03404945746459046,,,,,0.14422641529880526,0.09917058834152995,,0.02029048875031628,-0.02106907703966049
TNFSF15,,-0.00709927998632944,,-0.024038760825444035,0.04251269873333352,,,-0.04043617567171657,,0.07359710026755291,,,-0.012991381641335389,-0.048983332842672714
HMGB1,0.030038020089460764,0.0808485854398383,-0.04050507637943248,0.007864333470520722,-0.03532205105399178,-0.03395065962013007,-0.00019097249703403383,0.05661609575898884,0.02877289932202416,-0.054105960442392145,-0.0162442832729614,-0.03736507000415338,-0.04736156180124224,0.0032977906433226895
ITGB3BP,0.06762624851711845,-0.03701654115829075,0.06050881012144725,0.0006648821398254018,-0.04960519826774654,0.03212064661671081,0.03279538041216958,-0.018222802919095657,-0.003013464257631704,0.007517920848034786,0.02116301088464229,0.04001956119225408,-0.03166168105975059,0.020628565260733832
AANAT,,-0.057334418900185515,,0.0045178353439236036,,0.023653845651387846,-0.020854385967847826,,-0.012283475475965115,,-0.019696665570494615,-0.0397520465689079,-0.014089148914461056,0.05460436724916733
RELN,-0.016307591325849316,0.05395516132656225,-0.05582290926232381,0.05872855629167687,0.0038726031293255707,-0.03140185446550186,0.004819760543202935,,,0.03476948386035047,,-0.008848901777763367,,0.045408277230157085
IL15,0.06994260448893723,-0.056253515320672964,0.046606949919617474,0.04245980545541347,-0.004437394031395997,0.008690118611383692,0.07615107657027968,0.02285650517259863,-0.04284262365177805,0.00830310780344637,0.10153890464803166,-0.04950395700196718,0.015052913655381977,-0.019404373418096955
UTS2,,,,,,,,-0.07473138806525483,0.04708193944049582,,,,,
BSG,0.0392615767754224,-0.0009264290710651375,-0.01733328755991677,-0.02656093184510012,0.020349838164877006,0.046877938240663206,0.029531590691821968,-0.07536771099930796,-0.029240269231381524,0.028338180384650098,0.00634274358815613,-0.03198585361496384,0.06782033203898154,0.10629182501910976
ADAMTS3,0.03714598504970976,0.09389870953114013,0.0787198093098544,0.009524306794795,0.02004942122478995,-0.03818116082919488,0.03626958704176769,-0.06939447895193229,0.028154695255411397,,0.018833987927377265,-0.02667946515521433,0.09810157754898374,0.021086498455539834
CD34,-0.025810830503033632,0.05559891693391654,0.015777854301403268,0.015738976369342003,-0.039399222983696525,-0.000896080819144892,0.03213462038210765,-0.0709032774418516,-0.022581276916975188,0.070492883610384,0.03871789164931438,-0.058078053134032456,0.004766051761856598,-0.0018618097492287425
CCL23,,,,,,,,0.042169401792226426,,,,,,
PLAT,0.0693378081976673,0.14012166038836582,0.07255880385768106,0.023033008329078796,-0.10611198370299477,0.019841039784632218,0.07925202086999962,-0.019907183410196025,0.08091218373911402,0.07057228402012886,0.07364871078703637,-0.03947507379361034,0.04863083023470996,0.07460179645737533
NTF3,,,,,,,,,,,0.001978319327290781,,,
LTA,,,-0.02680291240034958,0.02561372460650088,,-0.013736463478853522,0.0436410172346549,,,,,,0.016217825966087188,
CKLF,0.016121325220890558,0.03504276204262602,0.016128048288190987,0.022491532152763154,-0.0962546727403125,0.007412258728748844,0.036984874602514164,0.11367352026227782,0.011173865483526607,0.029545896895163487,-0.004236612988422763,0.04634650468852706,0.12244614646591605,0.08244549281626258
CD24,0.04709943583050015,-0.07880878177282606,0.0851870370253408,-0.043526679836732474,-0.11187844775914407,-0.02602161268440575,0.050134481786686974,0.01152746365852888,0.011619833451370073,0.010271596906372882,-0.0028108247913135255,0.05585808295108745,0.08067098138917461,-0.012322424003420573
HSP90AA1,-0.012005539446431249,-0.010218756700299435,-0.012324129867136664,0.04075842011642455,0.09792987786960289,0.01367607925244118,-0.08430489997402071,-0.09766257398779733,-0.12281898320726216,0.041362938204737666,-0.07601432629689925,0.05860651004054961,-0.16087183051373766,-0.09119307974697935
BMP4,-0.020244079880605705,-0.03330075234071477,-0.03802821382390565,-0.03588634583270355,-0.06146662352764324,0.07191804666489868,-0.007915980749620863,-0.06225632670366422,0.0971555735713962,0.04151948247152403,-0.03205341305124725,-0.01485628238606922,0.0555090336239315,-0.007127089032437381
SCGB3A1,,,,,-0.028046320063842663,,-0.02511080766096547,0.019164144403422918,0.03651148525804324,0.0405886216942991,-0.028017881160070895,,0.004191025508740348,-0.03169314904703199
IGFBP4,-0.034583951220991664,0.009334429607305354,0.011818323106634191,-0.048607230617331,-0.045213750307956345,-0.00034272365756359983,0.03182652558100802,-0.11381126422027177,-0.039332008756669805,0.05828777640627596,0.07832623697030329,0.020439398411370754,0.0003781501024910665,-0.019784302522083224
RSPO4,,0.036904838949388265,0.020176007163014643,-0.04235095990385028,,0.05174010936438515,0.008127639422705201,,,0.02570381641256222,,,0.12900072830006434,0.1515287111240195
LEFTY2,-0.019476281390736126,0.07392869461751474,0.004191443182293789,0.0023028823623789142,-0.06297831239935621,-0.02397497841671855,-0.020532371106565396,-0.09272702523888778,0.08873369430474634,,0.033226232774606894,-0.030505306967509093,-0.019570102570981542,0.0898222255235646
PF4,,,-0.00031736456690511486,-0.018834687054898002,,,,,,,-0.013415298019274536,,-0.041592673430319915,-0.05381308773678556
ANGPTL2,-0.09931576513170301,0.07699696414047169,0.042521046215057125,0.014115047152495704,-0.09601168561374578,0.029640722673472508,0.06774445811270845,-0.1158380805678684,0.10688731399449146,-0.12880886912123116,0.03568659430417669,-0.08478106824917472,-0.013927080819460726,0.029921981468764573
LRIG2,-0.01526872328853528,0.10296258634991316,-0.0072580689917597935,0.05100327984759861,-0.06458081461887179,0.08539377153760706,-0.00170369640898082,-0.014547883610089067,0.15693968927118432,-0.038979244291387063,0.016855664463627948,-0.06753180695173502,0.08409690636623193,0.07369398799823075
ICOSLG,-0.012307739583511078,-0.03426904826452625,0.01813157360578273,0.014535263872635814,-0.04257657292603263,0.0033487919020616314,0.10507113794207736,-0.008477666373084725,-0.06142394008274363,0.007154832399350479,0.03778910987892783,0.03852981335663666,0.08284178843007052,0.09262245734847804
WIF1,,-0.04876319299882579,,,0.13953123483664573,-0.012328565698979846,-0.07266921785107545,,,,,,,-0.04293056973523379
NPPC,-0.027976279481756766,0.0605357369676354,,-0.029217244376996628,0.06235186469739449,-0.024049114440259926,0.05007081394098497,-0.011597027348631612,-0.054485555640144775,-0.02012486802016192,0.07766467314100768,0.020061460434270793,,-0.011167441214908726
LYZ,0.02450237684305553,-0.03735499025889425,0.042775355300271406,-0.0018776684662937927,-0.028849057543192773,0.002943002571935591,0.04923641803216951,-0.07746257348982666,-0.004415432917602031,-0.04029872823905044,0.06541108325079542,-0.04501829278169524,-0.03453882822297995,-0.12024073071168788
EREG,,,,,,,,,,,0.03484271475507902,,-0.018074233067887396,0.05023898901022971
SPTAN1,-0.023062133790576794,0.19288362721583222,-0.06033433176650136,0.03889794778928825,0.06516531317593728,3.0473329734273385e-05,-0.07869706771775122,-0.016778380181074568,0.1296845655580848,0.02712834868559693,-0.004801390302025838,0.028023780051635205,0.023524144911803418,-0.0615337766809097
LIPC,-0.025184476313557132,0.08990161468705861,0.003214165356487476,0.0002555886244064706,0.02190065148594931,-0.02986940075700711,0.049363695276666876,0.050775042214946026,0.17050484675118416,0.058924424547148815,,-0.034794418738990675,0.010410536842463514,0.028923497386832257
COL8A1,-0.004172504837855028,0.04059689952423585,0.05318460651702944,0.005921937413384323,-0.06925045779312726,-0.02419811451362391,0.02007199597462991,-0.019512525848286437,-0.08860114387537035,-0.07419925443284694,0.02411127249464861,0.008277263401531057,0.07272780036893157,0.06069487772259612
GSTM2,-0.012851114141399318,0.09594406540297563,0.020500831496378723,-0.034968862282547565,-0.01857940581513159,0.03041883035646087,0.0805707515030744,-0.05787073203772858,-0.07303088961673931,-0.032062072996358264,0.09028710092038963,0.1985424647626266,0.0866462889141369,-0.003767564128524581
IL4,,,,,,,,,-0.037549988956207085,,,,,
SPX,-0.002126480881704767,0.14937639460672442,-0.03422345771480054,-0.008950841341486935,0.09132797231068807,0.0015389389451139215,-0.06338985520619818,-0.04469185578559043,,,-0.01665680721536756,0.06460552213433161,0.07957676592761996,-0.006098535591403974
MFGE8,-0.022056728140168666,0.008965564594844025,-0.03174993240740416,-0.03411073380025063,0.01138985756265984,0.04871570216600171,0.09635477935697587,-0.03592125514183299,0.07119888343155113,0.027788940571809754,0.029558737392119585,-0.08863379437682176,-0.04403281917697556,0.02034016283296147
TGFA,-0.0018985948850807485,-0.0983929006178701,0.030197748310847553,0.06299666534660683,0.017781451742468656,-0.010039856545750884,0.0845815046897731,-0.018492147783464242,0.05819802204059525,-0.006302364594224216,0.017091801423841868,-0.026657026009986005,0.08780182883280223,0.06247641596245122
SLIT2,-0.020244076641249338,-0.02241270670869946,-0.0484427598156183,0.03429301432489142,0.0401390685000492,0.0635153802992555,-0.08094715806900575,-0.02341840799366421,-0.013327803336016835,-0.04034254231630157,0.001944584951291909,-0.006624476703781825,-0.0231616163767367,0.0003731049483111037
PLTP,-0.02943238308234452,0.08911561423530037,-0.004554234065177313,0.05677540747923399,-0.02949853202486671,-0.0009240455306483686,-0.011565705415226696,-0.023519494384374656,-0.04476349466337039,0.13468604166170942,0.06223073926334947,-0.06024378888178157,0.02636987184525366,0.0707558390560612
APOD,-0.028194664822233016,0.042928370636589885,0.0018969858315778293,-0.00618783439380736,-0.11161609190108422,-0.00801768375866766,-0.023707371190319758,0.030009721901966407,0.015165334725024508,0.03977319858726762,0.06508502158498895,0.03570835142923839,-0.0386341405514432,-0.08037888688467361
B2M,-0.008271419478332896,0.12700698524808404,-0.04014747534137876,0.13077163325295493,-0.16318330799367048,-0.024811100103711167,0.08576297820130119,-0.04520223570507476,0.055654602403896775,0.004404436540092021,0.07523260570472724,-0.05771381296210212,-0.03446243705389918,0.025216232840963654
OMG,-0.07928267866044619,0.17469554491666167,-0.049948247428197395,0.022908694174306857,0.038230222072742986,-0.037963585156723975,-0.0015227839535674036,-0.02835501523714419,0.10145387482460728,0.015581411478024373,0.04128574594092895,0.00924556615988155,0.12109770785228778,-0.001980090142648947
CXCL3,-0.01584093490860444,-0.07283590633415483,-0.002799430720838719,-0.035913216447216414,,-0.004246143297024151,0.014151130317228288,-0.03474370004876898,-0.04382591435208541,,0.05225949355635761,0.00834747375119182,0.03712557772082369,0.04509534072264827
CXCL10,-0.06743440352217177,0.05521535554981625,0.09547275390718084,0.07486901995889651,-0.004846936682052493,-0.02641978884537526,-0.0010271087437153678,-0.06688420467849752,-0.06566745246011171,-0.08035352371989227,-0.017993803691635564,-0.037713094862723395,0.06045533382822309,0.048263248696485524
RSPO3,,,,0.1095061965821455,0.019412662736101215,0.011703678373831843,0.0507390009459151,,,,0.04457512957106988,,-0.01270904977654438,-0.016783261131255344
CORT,-0.01967077590316412,-0.0033169101037534635,0.010755424776452142,0.037537365711237704,0.08292034459091019,-0.014431370935850892,-0.025683666426802757,,,,0.042830622251171076,,,
NCAN,-0.06624777855437441,0.29254034962672054,-0.026856702642585224,0.01694987418931356,0.0072000152889323005,0.03041258085022776,0.067025190279861,-0.02131875493391364,0.012175865344389102,-0.002924922405140617,0.04387300343279396,-0.01302079569660481,0.0759454540296596,-0.011383766967225366
PRG4,,0.10800305476395312,,0.006510848084884995,,-0.02041713247580165,0.01044823944286858,,,,0.09831670924004385,,0.10543707201478589,0.08275058747495605
ZG16B,,,-0.011273054654248351,-0.02505496254819971,,-0.010914867209253486,,,,,,,0.043571202328016645,0.033001777200469214
TGM2,-0.04702114010317974,0.016092440529303965,0.03507445942917299,-0.020529401998686407,0.014935661060067298,0.02545763769041987,-0.02602356506556767,-0.08293276237731237,-0.06595412900922414,0.03467075726470473,0.02176221290791256,-0.01983091840896785,0.008528480472193522,0.06357039579188964
VEGFC,-0.019670777169703224,-0.042903258947384205,0.05650384683846395,0.045272763283966545,0.05233227058924696,0.01115818811609596,0.04508966743933534,-0.05750557558762529,-0.04256554295313154,0.005985658160285501,0.11740067219230717,-0.03692376951471339,0.0028248281642300173,0.06740337465675907
WNT6,,0.07334200148051942,0.08261088822104345,0.010230882952047616,0.01102257370768118,-0.02429064766674498,-0.028202229408433005,,-0.04761593915469029,,-0.026091045029050908,,-0.02185912296884868,0.012576267318410807
NRG4,,-0.040550320566030855,,0.04277824399488749,0.07255700731358138,-0.020969227183333362,-0.02805746041791949,,,-0.01679174202292661,,0.005319275352848002,0.012063813488644602,0.03489624703321527
PMCH,,,,-0.0022148474194705454,,0.05459903408052506,,,,,0.06342725218099168,,-0.009626244254200465,0.007831578501318184
COL9A1,-0.036900731967238275,0.12316509125543748,0.010418742340392514,0.0039712174039268616,-0.09767898291680178,-0.01031360174274656,-0.010760694153693868,-0.05391936531447152,-0.07246456437573544,0.012816491554443366,0.04137128078148021,-0.024562707613481224,0.13545212727776146,0.07657021014018306
GDF11,0.01974175087712667,0.06384933002117894,0.010472587020125861,-0.01773245182282538,-0.02392440004176719,0.027101241809887735,0.020556768844912778,-0.0741722019386608,-0.10979239459170732,0.015632538086312195,-0.021217623391329366,0.027932936918802855,0.0640430012032689,0.026670000778885265
RAET1E,,,,,,,,,,,,,0.015723087113833367,
IL24,,,,,,,,,,,-0.013201397912945497,,,-0.018934714425846738
SORBS1,-0.03558026633123494,0.03918398455454787,-0.06518157754738856,-0.021638961561764772,0.004072317479372997,-0.023556732385949453,-0.04214352306032904,-0.002262729197615707,0.05975855276249559,0.05622182572081062,0.00335866544000301,0.002539851171638277,0.044568667948749176,-0.006530367223131551
DLL1,-0.008171520409005352,0.08750408181735243,0.045377763210247835,-0.011565090491984344,-0.07710332725657393,0.01650355642309699,0.012260128138303633,-0.02709960189748788,0.09861134523953538,0.05665029063673325,0.012314238743001832,-0.029718974394562465,0.0033726872513224902,0.11337138622316736
TLN1,-0.028741566604845444,-0.012080544149049166,0.046645721674980975,-0.05016826200681862,-0.02791776557804205,-0.023920529096254767,0.05155086560058336,-0.02238533137080429,-0.052024165364566936,0.02260416707147019,0.024097538221135282,0.04272229023906279,0.006139570568170192,0.03470880331430421
COL2A1,-0.018475889195728564,-0.02651229681765119,,,0.03684740461433301,,0.025342728162767808,,,,0.060982451475422556,,0.04685344699406326,0.00656336954505521
SHH,,,,0.1331884276502888,0.030790309673693235,-0.041946891199241616,-0.025110805466124556,-0.037342585560885724,-0.14356331961774543,,0.0011201260056069487,-0.0438957689093517,0.0740450189260156,0.03714616300893622
PON2,-0.0025985303176711415,0.25154787824903585,-0.06680367903252919,-0.01522638882078264,0.026288057319418297,-0.06070726079394751,0.03807228718917576,0.01929360031226532,0.0898149484924974,-0.0004915711771870003,0.05942594170583677,0.028040005268986954,0.12776878413791626,0.10043354544025296
ICAM5,,-0.06871125760659785,-0.003941659286343189,-0.018220088264205455,0.11715317064496526,0.0037715730689501805,-0.025419911736108244,,,,0.04038025285185748,,-0.021449531866315843,0.017495204674996347
HPX,-0.0209864319944895,0.11492935916174812,,0.0010342919995104012,-0.0225354375815176,-0.021419750417936444,-0.023678476662937434,-0.034743681871611816,0.08770892528718982,-0.01495317317391649,-0.02757413008818472,-0.015098057853233059,0.042349442694506634,0.007189514950120422
SFRP2,,-0.03239323550369381,,-0.02554873603198009,-0.0532737046993827,-0.017851961277560387,0.0160907697920697,-0.012370224607189085,-0.0375500110575403,,0.0550159146136851,0.04158091923768311,0.06183026270956529,-0.020451937019650552
CFC1,,,,,-0.006624954358943561,0.006253021256704651,,,,,,,,-0.04499668801590164
CD70,,,,0.007881397217225809,,-0.025623315515340115,,,,-0.03710088743550814,0.0186730551397185,,0.02484389782637143,0.01887063516082736
HP,0.09056111325026439,0.17059326508443887,,-0.008190648551067685,,-0.0021894487315774567,0.048885273572717686,0.10100704383748946,0.0183671490213343,-0.05029826341709572,0.009507140025351753,-0.03797305993163148,0.07256650541701898,0.018589206033290992
CXCL2,-0.007505542944993193,0.0165527494448202,0.012811255655575539,-0.0016681474735265774,0.009426174719110489,-0.00014720443997531503,-0.04293984144910236,-0.03690174166849168,0.03195480863915134,-0.0636606133422013,0.016532230896388198,0.022390587237866022,0.016517569658528745,-0.010101320263610745
NPPB,,,,-0.060246068199847035,,0.03385076441662572,-0.03231423376391612,,,,-0.03848547254643322,,-0.03659910440335457,
CCK,0.045189523487179736,-0.039688175558787786,-0.07695401050158827,0.08992982573596904,0.13169869268735648,-0.010234054315388923,-0.051346071606145835,-0.01381529934507501,,,-0.06215317293185218,-0.02801784421562983,0.054615975586070085,-0.12813659578971903
SEMA6A,0.024346907870010974,0.2157112065315863,0.027048905423977015,-0.016307812396066636,-0.07962597793072793,-0.008300235222829638,0.07488403259044163,0.0033244699491139073,0.03170015903482212,0.006533780433150591,-0.027528456774504943,-0.08444166995618743,0.08371012294194063,0.11872272170523952
IRAK4,0.022674458385811908,0.013581372088248896,-0.010721362369342641,-0.0012159159288469765,-0.07523701022415034,0.06401483719224883,0.05036093233363914,-0.058708389071428654,-0.014081404349408296,0.044745878865475666,0.04330372201571121,0.029002210575557703,0.07544402874991032,0.060341278326078746
GSTP1,-0.032290362294176,0.04078428402069768,-0.03867328733289918,0.03655915573277658,-0.08391947030773617,0.0012447589846981573,0.05689836386859343,0.11264942434404221,0.10748499944996265,0.032882021909087795,-0.019951069945856333,0.02054846442800172,0.09780266225458208,0.10217719559738506
VCAM1,-0.0821303055506315,-0.003503274725402837,0.06762110623477997,-0.018264197962952432,-0.07164217932973596,-0.06956514431876686,0.1540625282432024,-0.048028367477237856,-0.09514038534902564,0.0922129960961071,-0.007480156230927799,-0.010673849206884738,0.09637012703342415,0.023089557769610178
NXPH3,-0.0008442941927360696,0.008885944533236798,-0.01363450061742901,0.06275336109937737,-0.03762774909245163,0.0016875495382322576,0.031828404586973995,-0.04665272972885901,-0.05027615002348519,0.04797269878804165,-0.05897385612783617,0.015902413424168454,0.10313578843485756,0.04560024303484032
MTMR4,0.013391982020188849,-0.010985116141626191,0.06171198792860401,0.013756882422079432,0.04029178176412044,0.0010069987562673253,-0.034408524078733224,-0.026395256000832434,-0.10212145666226209,0.03973684654153318,0.0014840028588650606,0.013159003035213819,0.07610490548440615,0.052995213433638076
LAMC2,,0.1005021242158654,,-0.013772453799523045,0.016942833281226855,0.05677117947649763,,,,-0.0379440881985655,-0.017337139700870488,0.005534991537432248,0.04721589103669162,0.03952511803864343
IL10,-0.020431947887756804,0.14822797608762756,0.0036383607335767685,0.01683292689534498,,-0.0094753205596422,-0.02892583335448171,0.03421924037201185,0.05068329168590348,0.0064302565012883004,0.00029734825971327726,-0.027651346327686822,0.047764741740346825,0.05938412389516019
SEMA4D,-0.03783379698392863,0.010530654064040879,-0.010073421341335058,0.03299126657912131,-0.053037525767604114,-0.05813101930009763,0.014096169331883871,-0.033256557504404836,0.015307416512015058,-0.003883306147815191,0.004983445254081257,0.007508751841165651,0.08297349868624544,0.047429277343739015
TRH,-0.018061548156681737,-0.028603435625622377,,0.12429668072550049,-0.042240594386235356,-0.002562344685773124,0.04615307437741384,-0.01876890560122322,0.05162889022351068,,0.042276129140874266,-0.013162806519224756,0.04373902518898256,0.07676839494024375
SEMA6D,0.031241829415522355,0.18786896082341947,0.024072679361075464,-0.029013903977691925,-0.03839988311739383,0.0011902354612138653,0.09839501062982227,-0.044409327495644246,0.04080160522152583,-0.017812291654462315,0.034013102782047486,-0.0008839580561824819,0.13249595975822157,0.1167815190026557
