,UKF248,UKF259,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TG,0.004643993391185459,-0.01884148600155816,-0.02077216214310466,-0.0026299033967186543,-0.01697071743746214,,-0.022841349038487686,-0.057547884910885985,0.014040358609641293,0.06642438182961667,-0.024972574556243562,0.06636456844987977
ADA,-0.048526586808610016,0.061100591438746306,0.04160885855639499,0.02816927583938611,-0.007498571714689425,-0.08013806019372731,0.028408627650128252,0.12363178733721605,0.039361918707860814,-0.010431498500349166,0.05081459683203982,0.0293056002981881
LAMC3,-0.02171742193529442,0.02053697190919219,0.03371575504711589,-0.003667744277609657,0.03307060964955459,-0.049736400746829654,0.025574385842702226,0.07481283639349251,0.03420552749033065,0.026912265944296507,0.007612735518517392,0.0599913530706758
CCL7,-0.018612322725303568,-0.0136223642755322,,,,,,,,,-0.013418604066509862,-0.05030047481389833
NGF,0.03354595007398538,0.13181747313487213,0.017993508044480536,,,0.010022369474955163,,,-0.02216908731246794,0.01619793218946562,-0.02866119956442166,0.015528124118405904
TNFSF15,,-0.015169168882107124,-0.024068513640895243,,,,,,,-0.013358271020494347,0.017116544076335137,0.14247414113487505
HMGB1,0.03637757850456387,-0.05634502646977157,-0.0688839884177882,0.017087238445673607,-0.03296184440876049,-0.0933466184599213,-0.0005694680236500456,-0.07939874644074442,-0.014483295121513758,0.01866727146851082,0.03333245155187341,-0.09249532649210244
ITGB3BP,0.012548823073244356,0.053296293354377716,0.013193984972072807,-0.041782642228015365,0.008200843713585874,-0.06220045356680384,-0.01808922440036752,-0.02510854173613136,-0.007122996759909518,0.010214864604423255,-0.005582805445908613,-0.021039995794431984
AANAT,0.04953924441965532,0.04894093058569318,,0.12335170987435809,-0.01526186536869111,-0.01753914137078395,0.029323557449723,8.652471297712481e-05,-0.030240064463908062,,0.015002496392561267,-0.018137919832349032
RELN,-0.010312243934919347,0.06000609668326387,0.022440441171459272,-0.0003695980695091852,0.02942163991466875,0.06694198007613801,0.007082575621024965,,,-0.016135343725829098,,-0.03864093551631601
IL15,-0.039324156659134975,0.0040013182755565405,-0.017126178312099262,-0.0024422291243717193,0.00017740418749466136,-0.035941618311852566,-0.018917467932306285,0.00021253818004241624,-0.04715849489808033,-0.032584934306145744,0.023894318017648016,0.02063668496470761
UTS2,,,,-0.02155882724732471,,,,0.14113390168099038,,,,
BSG,0.026646041099220107,-0.043242377079922505,-0.007940535704278261,0.014532477273527286,0.008116945958842686,0.1412721222651544,-0.061233680019527774,0.02292895214054183,-0.000949725886512976,-0.0499076520312725,0.006691216491666548,0.07384771403336826
ADAMTS3,0.02730213199655966,-0.032573139332208983,0.06824401358641799,-0.011057965852271371,-0.028086090091521687,0.16986486643633975,0.002396221991878843,0.08703763492791229,0.018063206389921805,-0.024520273635407437,0.07017371327509155,-0.035908865159679206
CD34,-0.025736175835634194,0.007288443705790531,-0.021963153393257728,-0.027314357780801077,0.012651360413258829,-0.003142998151121574,0.013750016391434623,-0.045306772870782115,0.03832322922978657,0.019174043139729997,-0.010676988528422046,0.013606334139450029
CCL23,,,,-0.02521542818973274,,,,,,,,
PLAT,0.019681590974660455,-0.045872460898896204,-0.04825974998313304,-0.02028859519448083,0.04603830704743027,-0.013544990477961923,0.04171704079747138,0.07026368949143905,0.02616987853614081,-0.022190960863899906,-0.023025196851862512,0.011090057164018499
NTF3,,,,,,,,,0.030397722887180692,-0.016538341218961587,,
LTA,,-0.0012174496762608425,,,-0.014698766885168002,,-0.018917470267487354,,,,-0.019107618251256987,
CKLF,0.011986764006517506,-0.0022916418603475,-0.0022349107302102006,-0.005562477161114833,-0.0038410032813174433,-0.07555429675628776,0.032542213222508165,0.039732826309422105,0.08176123390953777,0.024250589057141714,0.06033631949537073,-0.02434536974589534
CD24,0.020625968809658182,0.01772665453791317,-0.03943483239355324,-0.01966183370568749,0.007079864400450731,-0.0163394795355832,0.0648001248206157,0.1833828431008653,0.05150480335224356,0.025460100830462736,0.004518964801148488,0.014714984114900766
HSP90AA1,-0.0005515993926920257,0.015981766874141403,0.024105105697442463,0.04885806932743903,-0.014948368406952007,0.16614302253304952,0.046568958830388495,-0.13474273961431224,-0.12459545232741807,0.0015082824484467761,0.03809852625007571,0.0062111097979335355
BMP4,0.0056980170788029265,-0.03343999900688614,-0.025779753343933752,0.009299292019550808,0.0006055304489804194,-0.027975311066046192,0.005418103541499939,-0.0374867328998296,0.011163001591200681,-0.00936201610352307,0.03993899035084257,0.07615129815121029
SCGB3A1,-0.01861232086409616,,0.0980461138837533,,,-0.030873797106207596,-0.0132003605795713,0.14528537319177529,0.06668741811259779,-0.01397813869376401,-0.028135225162344235,-0.020949704282190028
IGFBP4,-0.019077587940274816,-0.010229682858607418,-0.003099741596262053,-0.026919388824532306,0.04469713065681245,-0.029467185895000508,-0.036177807167742,-0.10458741701991053,-0.028296051497917148,-0.008717199452849309,0.009119332978830675,0.05993554557867748
RSPO4,,-0.015583735322881062,,,-0.0170955607256016,,0.02631463270986822,,,-0.018682324847113914,-0.008770387853347128,0.021134611720913663
LEFTY2,-0.04857383164132096,-0.005561468973867979,-0.02359982656149957,-0.004092736812903985,-0.03536471707946861,-0.018655742278429074,0.09612066669512061,0.10582212521820542,-0.025837770456526434,-0.01035005084966991,0.04197997921546169,-0.009090607686804177
PF4,0.015893184079376926,-0.011885244453822929,,,,,,,0.019483832791972487,,0.20112351480971244,-0.017916303904917757
ANGPTL2,0.0019730095864060253,-0.011225762949873192,-0.04813973504951272,0.05147294746942433,0.0066655619832375656,-0.050188159668552196,-0.00046065921504305496,0.15452396239943425,0.019267654820918315,-0.04101198580210949,-0.02979993392011507,0.0007103196234715384
LRIG2,0.0265895289114154,-0.022256647801517013,0.013906122541979293,0.06492323288805965,0.018845580996261012,0.007002093032847029,-0.03727276085996223,0.044030187038974336,0.07136083171724464,0.0016892429964543857,-0.04606653873479193,0.006016733180984134
ICOSLG,0.017210339563403496,0.025870086423640335,0.003595972373698808,-0.011986312649652768,-0.018347789592046693,-0.06727433902705036,0.000518440068290167,-0.07232651769229347,0.05458232906470173,0.01840243921710784,-0.022055773668166585,0.03554724777782614
WIF1,-0.034740343848965446,,0.07295953607498468,0.05112372224172471,-0.013192239291922002,0.07879559705526203,0.02506713923587318,,,0.004389027033364984,,0.07502290454060409
NPPC,-0.031784468999526715,-0.018436945125530194,0.023200226267884712,-0.016450656657840908,0.029440718825820927,0.12210110726210713,-0.046512394747537884,-0.028240136588598683,0.004590941426119613,0.0449024799278371,,0.05464663861151814
LYZ,-0.046393996565199325,-0.05288202148987093,-0.006385698221148181,-0.018732920151522874,0.010806265054958662,-0.09472229851526785,-0.018102455787824406,-0.12836010171450704,-0.013324881295166686,0.03169923540436945,-0.008244086647143902,-0.020785595460246595
EREG,,,,,,-0.019191306880926195,,,0.02598017430638952,-0.023269150582394035,-0.028856922902242895,-0.020626973191252618
SPTAN1,0.030335971080396977,-0.048369310971033,0.04535602447673852,0.02318865917538446,-0.05801046533445599,0.1218086274315352,0.0476620762899856,0.21077154464958114,0.06460045157235166,0.03868628920638402,0.04087701082107705,0.04510176578276323
PTH2,,,,,,,,,,-0.029711120372884023,,
LIPC,-0.023637204124727525,-0.02135866946506295,0.0173994308663145,0.009014301672752389,-0.02295013957933888,-0.03437128083982921,-0.02971757673001792,-0.03695701290780846,,,0.010920348664981202,-0.010354357544456117
COL8A1,-0.04964788283835802,-0.015977002139301984,-0.05398014672286667,0.00932483614706549,-0.0035335874175768463,-0.021858266007283945,-0.005298634534446218,0.004393384768076301,0.028221332814874097,0.04780931309050519,-0.059908707317282935,0.005309651500181683
GSTM2,0.015449482929111805,0.020546537101503785,-0.014482489847511446,0.007993627020662393,-0.01151762464465121,-0.030524010032689973,-0.019783497738518577,0.00993416849791754,0.077378778047513,-0.019396135098552293,0.055348291863795356,-0.031542085743269534
IL4,,,,,,,,0.11738423780097748,,,,
SPX,0.03052676602056563,0.09620219216379985,0.003310539147446556,-0.00821226788294491,-0.0017891179174491568,0.04683784663707799,0.01681214297936311,,-0.025573004839466094,0.07583021168999679,0.0984032287215443,-0.07635390657264869
MFGE8,0.004412140251745814,-0.006175163653139852,-0.04792774044436616,-0.022266088915869977,0.03087193456661029,-0.011175770051726663,-0.08347205942076702,0.0744920006603025,0.022956466731255856,-0.004350322196703964,-0.005110433641342927,0.11384852241504292
TGFA,0.06914080444023994,-0.006580876652056922,0.020446068696692514,-0.03923919180989744,0.010687468240546205,-0.09628978762477512,-0.06466049646171139,0.022978248736663348,0.06534775727395427,0.05225964181992422,0.08829931976720995,-0.023940612289541106
SLIT2,0.028543406176290493,-0.026188390064854634,0.007335774485347713,0.03646242111249302,-0.037390567715200225,0.056991294463367204,0.12474356663426299,-0.058000468706971994,0.0020141516421795904,0.020456750676874316,-0.06743227720038907,0.013503509835503637
PLTP,0.0006144054115183548,-0.021564540849892306,-0.05720811754216735,-0.01581071331242151,0.03004456173443304,-0.15426391748449117,0.06466255566553329,0.007478057199700453,0.0011358076484730302,0.04028127793730535,0.030098217641444172,0.03056020239187431
APOD,0.04849932007721005,4.971534779516524e-05,-0.045321477835820995,-0.036620232773774415,-0.026635001437993872,-0.14744739550168043,-0.0022485646472960113,0.04598938293845661,0.08796073949220219,-0.05165655655902885,0.005951679281635922,0.01418918545158526
B2M,0.02911016698395146,0.0557652354474491,-0.08017392405210709,-0.028164587325881868,-0.01969403648413029,-0.16603788501943792,0.04104478803605567,0.01757405247736606,0.06104570661081429,0.0459522885858891,-0.031417405742358295,-0.06142140720903099
OMG,0.0011869358565254034,0.021791905435037496,0.022187145488319442,0.02354027815572548,-0.012294912717570338,-0.044523934426993345,0.04048908607821921,0.22066160546461566,0.12179576923518835,0.02027235366373335,0.09646520202176924,-0.005596922142291766
CXCL3,0.005457041884815609,0.00180337500889522,,-0.029096019806396572,-0.035434545101280406,0.05218421060492198,-0.013624004288975363,-0.07159702725091682,0.004094091405559527,0.0004639273447809525,-0.01227404810712333,-0.011398907462665754
CXCL10,0.03116361142208211,0.018765629632338736,0.07154485516196125,-0.007444978511385758,-0.002477900316610679,0.018975548544045543,-0.006026879782548541,-0.07614454096225448,0.03475009923303026,-0.010454846659553192,0.07149671678826766,0.03639943123151147
RSPO3,-0.025282473011376417,-0.013802392731762895,0.01875448354113398,-0.0029920487665189917,-0.004244407211501185,0.10918306688590292,0.0339362903298295,,-0.04862202693856058,-0.021677683845838843,0.046130105675972845,0.0007454386464118463
CORT,0.026585835007759823,-0.021153939165328206,-0.029428970028556926,0.0780718548336281,0.003195324781612639,0.06525552730643865,0.0026649823566509277,,0.018233308140302412,-0.00500366898098744,,
NCAN,0.012002410589430993,-0.023237341020480546,-0.021016137235530134,0.03946259888016145,0.03958839853159387,0.13662036685729154,-0.016964640617216514,0.11536225417946133,0.06869574482448877,-0.0019253325975821089,0.10280399484863656,0.03288182755274678
PRG4,-0.003169288248623731,0.02801356218900588,,-0.006651651947636064,-0.009186646191197901,,-0.01664519824044267,,0.04675894040727003,0.07460831292001001,-0.01739045671100367,0.05586479134263083
ZG16B,-0.025809671481454997,-0.01581042221719805,,0.06390647589691327,0.011830260120964697,,,,,,0.08151712056752444,-0.015284444723649478
TGM2,-0.003770583170253078,0.01897550308668574,-0.016244651325971027,-0.0538899876762283,-0.03559180923049679,0.0054053620118341625,0.0576376347151785,-0.07691048915219621,0.0002511034259436134,-0.00859050580289494,0.0038812560942700263,0.04728196482213585
VEGFC,-0.03553977563728073,-0.024278704443133316,0.038153666487636684,0.04611926525042286,0.012935064375105871,0.10012039210089986,0.08091353421630568,-0.011681633545500456,-0.014441862928664714,0.01795932074643849,-0.003664660278740776,0.0726683647487939
WNT6,0.04784652002748767,-0.018841486783866653,-0.017566181998234013,-0.030998630291157122,-0.0259923209560365,,-0.014825472854774433,0.10822646584357452,-0.04005728181683365,0.08406733856878719,-0.02050594221103646,0.04658464185907745
NRG4,-0.017142602662782877,0.0012394963889878646,-0.021504254077698893,-0.019188296224547964,-0.022438219459064875,0.08847017680809127,-0.019817419838743595,,,0.03852391193225886,-0.013617260773683698,-0.023750876886626172
PMCH,-0.019757772113909677,0.06980571681954852,,,-0.017095559900556147,,,,0.05114323174497914,-0.01420425225397623,0.0009122938457206088,-0.03041641601672865
COL9A1,0.027212511970764956,0.04954274165909835,-0.06149889124047318,-0.0011169118380626691,-0.031302597804359934,-0.018925262165178817,-0.022581478778149887,0.03361401975651727,0.04924103909899835,-0.03356096900887296,0.07491973897316306,0.026532833166253995
GDF11,-0.007828730467014164,0.003575713430749735,-0.041728727870200044,-0.024790913331853435,0.04718147047036247,-0.020619248665285424,-0.04221199161749174,0.023341283343065736,-0.014788540698974773,0.04930223687717453,0.01091230105261266,0.06006207369239147
RAET1E,,,,,,,,,,,0.012515454505638426,
IL24,,,,,,,,,-0.020267954617617455,,,-0.026552690245755954
SORBS1,-0.011779088002137901,-0.03541085458809002,0.027974689347116687,0.00608575547397802,-0.03363778307657962,-0.11757926010449214,0.005970935178759398,0.03525050274031163,0.0693367217488699,-0.013558619709071044,0.06791227009233151,0.03176899593643816
DLL1,0.015610384056349244,-0.018068019856045208,-0.04390003340369176,-0.04264145295586739,-0.027986917363313307,0.0036915916106149966,-0.0012062888887830392,0.047023148088537865,0.04942199720747331,0.007213588088966,0.04451843773970924,0.004355779326634424
TLN1,-0.055857557206993196,-0.027755409522734278,-0.07084828242643204,-0.06676871490983222,0.03519018614784299,-0.0846352737414259,-0.010766682984140089,0.03307118633842411,-0.018680998653590294,0.010972874345824269,-0.08002499575592041,0.0783627710266606
COL2A1,-0.0220533241351794,,-0.019030772035525573,0.06207443199939974,,,-0.013831161402485359,,0.03719973352027377,0.020488618149462606,-0.01981771471167364,0.02486588798995841
SHH,,0.0060771946377061745,-0.0024065609117264546,-0.022873014703053352,-0.008100775776407533,,-0.013200359425777608,0.0011042913893208493,-0.00846981090038223,0.03876823497945424,0.1326083876272876,0.03758826797748896
PON2,0.001857597060099439,0.04552259374150399,-0.004457097507524637,-0.05858319739772823,-0.012030015685278282,-0.05430064088199409,0.03196205662932126,0.16344897132758082,0.04923286805756428,0.03992886069100446,0.04771193432527242,0.010591189456321046
ICAM5,-0.004407302466809622,-0.02206293637044402,0.08196691440493539,0.04186838302499681,-0.02165600748298419,0.0643257524856908,0.04099573210454233,,0.06491135471654948,0.017872890094678625,-0.0293639860559831,0.06741384257249305
HPX,-0.038964590820532864,-0.026186060546910306,-0.017566183183196964,-0.042369881081162526,0.02672714576077251,,-0.0024263814243503114,0.057699907608504325,0.0357469697660862,-0.029131314727782145,0.05127303361413959,0.1263917401181461
SFRP2,0.0320022128722004,-0.016122007885833806,0.022266380025977025,-0.023221336270089793,-0.019102574521153735,-0.03985801788564939,-0.025895727042945196,-0.035327398025779555,0.0508130055826921,0.0036941253683257474,0.006509239465360709,0.0831624834785421
CFC1,,,0.05837813808630556,,0.004123904672185861,-0.01971339295914717,,,,,,-0.021015789021546116
CD70,0.0024888610489271837,0.07953075830446499,,,0.08284631415865387,,,,-0.03758324426758223,-0.025399905747003595,-0.02077559176200645,-0.018286216185199638
HP,0.028317409915906096,0.02526658732065011,,0.009330982757070803,0.015727247070391956,-0.020672686275962235,-0.03125373609160141,0.04237496040235683,0.032441964943575485,-0.02632250832826158,-0.020369932739227433,-0.00734810908305261
CXCL2,0.012441628551167065,0.03750902599016398,-0.027149296560189284,-0.008548842076128278,0.028185528554099625,-0.040085065002489595,-0.02612668393728409,-0.050019007272690465,-0.0038616720212669357,-0.04249977444676544,0.06389501575557573,0.007483309267190504
NPPB,0.005218814607206416,0.020832979885225367,,,-0.012870838842067876,,-0.016987089515218316,,-0.007631249543231265,-0.021229723069182586,-0.013813194497568336,
CCK,0.06794199600972191,0.03439619503874818,0.09743153481147718,0.044547069818619674,-0.010839979545207781,0.17471507477786896,0.06766894258421187,,0.050509039813723476,0.03401226019249505,0.028483322667893,-0.03224671333763504
SEMA6A,0.04454472137281974,-0.04237225091513998,-0.09160973916183279,0.021358136994524827,0.008370525311364027,-0.06211849717499219,-0.03850169841245329,0.0866766434221125,0.014634543236937123,0.0380381636030951,0.06859623943848757,0.05917669371074532
IRAK4,0.01050713853816182,-0.00012226537252088695,-0.04664759369624381,0.000661197213543773,-0.011559613652567632,-0.029315342424254688,-0.0071640274422075136,-0.06493725917959013,-0.0221704561504118,-0.0030951184063799726,0.01743845391935812,0.03296578562925212
GSTP1,0.045463856545801096,0.07772268982470898,-0.0038795377907199333,-0.027261386586590743,-0.0023991196451484,-0.12351317356177788,-0.014867015649500416,-0.04256544769321417,0.10677352252040855,0.05892960572237088,0.057633936605743265,0.035827661553057756
VCAM1,0.0010174269834309474,0.005286484874144059,-0.06039097118802239,-0.020778173135102093,-0.001106066144948867,-0.01815761504244434,0.014185272818365433,-0.06670532048163572,-0.004076816602383002,-0.004334059001017203,0.06430867065314676,0.005152014996927287
NXPH3,0.01690264044743229,-0.03013570016442829,-0.02220018740615113,0.022182553999934608,-0.02848278759123651,0.03229651149487852,-0.010783947324292107,0.10106757294377323,0.05120769325968478,0.020104420248996314,0.039783408914036804,0.033225409111451
MTMR4,-0.03999639946216862,0.011373628194040336,-0.027907107222998453,0.0024293821700941665,0.06562164237670308,0.06037096335832966,-0.058301398064774454,0.012216282138313167,-0.0003990955407032771,-0.01677025001495344,0.04962142047677044,0.08061776517863499
LAMC2,-0.018846670072383498,0.032973706986852654,0.006900772459089941,,0.05082058319203082,,,,0.0043825494434087025,-0.013787442360707497,-0.026318371504087498,-0.022871211039745053
IL10,-0.002972393519968811,-0.011230869484009403,,-0.01627727325737944,-0.01782835700732305,-0.062378184299311815,0.029110061213608263,0.05356541521874658,0.10147512165849407,-0.034333552120555284,-0.05150983382445407,-0.012589461083954014
SEMA4D,-0.010399434483060178,-0.009982264513581971,-0.043388699409437875,-0.009375669489433672,-0.013381670827243284,-0.06222026917991436,-0.06036454066527194,0.044813888471819344,0.06572547214603118,0.06963610357849565,0.028300458330087222,0.005666056255761494
TRH,0.02882919120780313,0.047768322655187934,-0.010188498793914596,0.004993351802670609,-0.02107085454051575,0.021490764461449437,0.024505389306324916,-0.06892706567975851,-0.03237520449141758,-0.019144821691350837,0.1742452029040422,-0.017863595396975705
SEMA6D,-0.004031431127162382,0.022281622128772553,-0.04482058198907505,0.018495389141841984,0.025741053884398478,-0.049430234310079375,-0.03233113063957426,0.050794441999247306,-0.0042655902828554245,0.045242934686746256,0.040874239882000216,0.058380884591704985
CEL,,,,,,,,-0.04525048060152287,0.042217261049151765,0.05600610555292449,-0.04427437267836535,0.01863578542916307
PDCD1LG2,-0.009961865789704823,0.015550756725993858,-0.016902128112855876,0.021850312811547062,0.013532734071390582,-0.04395023397772414,-0.026011429987815037,0.07294692689197811,0.03974331641210548,-0.041120909794781266,-0.00901967123584502,-0.032846774415206594
SPINT1,-0.024256823995983903,0.026671020290410193,-0.021861876194255874,0.008601563389852632,0.02165417575678707,-0.029814348372711044,-0.02231892920625857,0.014595267059410569,-0.02143914065351978,0.04260194993723232,0.042760881255641627,0.0777699911871651
CTHRC1,-0.021202338859640558,0.019859181382014028,-0.02943236339214026,-0.00559257046392371,0.06577519304469889,-0.05905139318268776,0.02243476622973566,0.08257626738603847,-0.024706413844151683,-0.026297211411102927,-0.0051957375308337005,0.05238765105439131
PODXL,-0.0383912750740834,-0.059632962143180264,-0.08937853170947682,-0.036177884150807006,0.021600069962347083,-0.008880980036894786,0.05103852871215498,-0.027426553547984962,0.02619197184410546,-0.0039918706569920465,0.00899299323853479,0.008340211040988818
JAM3,0.0017628731596613229,0.009800712303448134,-0.050753310402842776,-0.03764993860883659,0.010160519940412348,-0.11639730054843322,-0.01178119446353451,-0.05862986813921881,0.015464700695861137,0.026863564623156595,-0.010164760265947504,0.03687487030923123
TGFB2,0.013236477165029046,-0.06601705885771986,0.021137236453883802,-0.02436987747893219,-0.007071256530462671,-0.07486278203697931,0.0032648300669851143,-0.0014550870035871953,-0.019976048599584104,0.008287288618603977,-0.07472034887432176,0.04457841878468958
COL18A1,-0.036137454291224086,0.0025449958910578416,-0.04597204870281934,0.0011981868557630734,0.055621559322176606,-0.06527016980043501,0.04065324455329779,-0.012584802396881043,-0.021974848363749896,-0.017338458831086107,-0.05000591172260037,0.07225029713241944
NODAL,-0.029790392607859068,-0.027878697108880714,0.03071093244540901,-0.03928272868904271,,,0.004932074565891099,-0.034388927045227585,0.007896779839328617,-0.01576697441675787,-0.021174434146122755,-0.003927322920151691
INHBB,0.0002507691299845175,0.027411812666391686,0.03758184843614877,-0.03961746830807957,-0.01944445042129651,8.648551210720934e-05,-0.028131558536058515,0.0038971168874709222,0.028944955590282515,-0.030686020705338518,0.0564552472872115,0.023151681898656507
LCN1,-0.018846674312960998,,,-0.02553345378713059,,,,,-0.023643050465295176,,-0.015645829364534954,0.2054732455047979
