,MGH258,UKF259,UKF260,UKF266,UKF296,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,,-0.015520384304986022,0.03079995750343777,,-0.013641268007342302,,-0.02986779977647205,,,-0.024074218651666656,,,
TNFSF13,,-0.016386823555336615,,-0.011844248862786977,,,,,-0.005720252361869226,-0.024477764167121482,0.1671105707359609,0.09763922275142023,-0.0019802536718437794
WNT5A,-0.009772910784254792,-0.006567249137692589,0.0028126920650797865,-0.03383905871759283,0.008239635385438098,0.03482330271761133,-0.0902837556550587,0.07632243653332571,-0.032254339606057995,-0.055790213517235156,-0.015754817170206197,0.0986742908877082,-0.0354481694861365
CXCL8,,-0.002157818024912027,-0.04650043379240832,-0.016847675799334594,0.009430133225794928,,0.05707101963497791,-0.03953346779434361,-0.00974486422679948,-0.032407720660596745,-0.03914667161675746,0.017390393789251158,0.013115324295287176
GRN,0.009074615192673371,0.04423317417918631,0.0642139000197569,0.021072037629265624,0.023512617859744685,0.04853957663531139,0.10261264571686951,0.05006173836046261,0.07232712380453943,0.019533872932493337,0.11274487845239589,0.07847740426894646,0.03865770252044131
MIA,-0.027996401569643913,-0.02745853602482548,0.006485281881222049,-0.02141668624011704,0.020773941693401157,0.08168775942989612,0.05402624205272372,0.00996354665280885,-0.013720122265854682,-0.035320464219573466,0.03538924317661538,0.029271373351956207,-0.05987427312443606
COL4A4,-0.02477110842051237,-0.017816499904084834,0.048551841367242825,-0.01126927950910155,-0.0145136337191261,,-0.04001840125930068,-0.0283886316702293,0.08123290454947489,-0.019664449534652604,0.04256730986368588,-0.02298795917403633,0.07860560137404485
TAC1,-0.02138902306130738,-0.005683696507731558,-0.025074992686433574,-0.0032283669258609993,0.007303977283235615,,,,,,0.04154147067738035,0.04871821775559412,0.008597872707699386
RARRES2,-0.02427737157261704,0.043567782908595955,0.019039484077141462,0.014286012482887613,-0.05713953601682886,0.022198075112216865,-0.06183762851273239,0.08132962804138195,0.037028858445919854,0.027323393936364317,0.05043715231805541,0.05278570140329527,0.01641791673554751
FGF7,-0.013827549705672992,0.060520459896850905,0.01978933463103986,0.016933959329990013,-0.0005506817669950843,-0.005829014314500971,-0.0824653605288645,-0.008538095163034503,0.01793129638949727,-0.046252799398246586,-0.05597333985892737,0.022196453825552666,0.04462216240652398
HBEGF,-0.08171833684303581,0.020592888514190794,0.06700988568055567,-0.026277050655129655,0.019265485812924296,0.03739446599172626,0.0025141209231273626,0.06663261181919101,0.035458053990814004,-0.010796669350091725,0.005318259423223424,0.0767598070879639,0.06646776338287501
CSF3,,-0.018329598738460653,-0.036448548109538736,,,,,,0.09564996777508893,,-0.013235517779834697,0.04940486469317004,-0.010152774447468918
PI3,,-0.030546127532782612,-0.04756883789468493,,,,,,0.032787730619073405,-0.01939427601045192,-0.0031492502115514887,-0.06184859806987357,-0.0005952625508958391
PCSK1N,-0.009631233115402385,0.020563702859820725,-0.0038936934521054626,0.030428026499560373,-0.023933268420179416,-0.008162173448069781,0.014974200881568098,-0.012009462599908094,-0.009342915125119654,-0.046454407147414695,-0.03659999299843679,0.019017289719784145,0.04693170535324913
NTS,,,0.08702838747494474,-0.013757229808151073,0.10458699220866714,,,,-0.03945702884248866,,-0.021074254980946002,0.020561841040663414,
SFRP1,-0.00024480484267223987,-0.02072861826873587,-0.017690656608685115,0.03241374327819747,0.011827180144852852,-0.08175575106583097,-0.008306746153228867,0.0002718746996730006,0.07562389748074236,0.04963893695854366,0.00530351764201706,0.14833160793313047,0.08563983924528745
CXCL13,,,-0.01753166661921202,,,,,,0.08229994120774202,,0.11650561313175255,,0.0006660032737664404
MICA,-0.07338614047303998,-0.012665093513629074,-0.018770644163947126,-0.002221024595778496,-0.00485308824936899,0.04988155355133717,0.04255724826489768,0.042316926471758665,0.0139013858713953,-0.012780970587720769,0.037283344335118714,0.027542851574042872,0.036094241228625305
TG,-0.006018454856623919,-0.00943815800415574,-0.028007559702040687,0.029914391192721185,0.11466444324940525,-0.0006438890105437645,-0.06861940884042352,-0.01687324665063356,-0.022473581621395403,,-0.028934304923568646,-0.013664314424579929,-0.019448592768632506
ADA,-0.016638752567988704,-0.013956012402330928,-0.028923580078621967,0.018359307652531024,-0.021858027104884655,0.014141874070830753,0.11931123329820163,0.03540214500603535,-0.08817275478888535,0.08186698338788137,0.084430525365859,0.0339553958033633,0.008424264224088436
LAMC3,-0.06258182760930274,0.021615304345200138,-0.035641641260910704,-0.008094700643054283,0.03647041828767295,0.13393042715942136,0.09249555378060122,0.11260957206802907,0.002996199372031836,-0.07244865222683354,0.05983008031993986,0.08150236496647205,-0.028792689634934827
CCL7,,-0.01617308617850116,0.04001963856643705,,,,,,0.04513741400086854,,,0.07757494105137562,0.005321743697253974
NGF,,-0.028562547934740435,-0.02481028721086729,-0.015153273320931871,,,-0.09356088863271643,0.07389474692358351,0.034433271923535236,,0.013024334455293317,0.04251581921252974,-0.04354848915440197
TNFSF15,,-0.018009522475273255,-0.01720959593134575,0.061571556516690745,,-0.0354811379941623,-0.05750892384001688,-0.03369863595816693,0.02703037976492284,,-0.02183155667124084,0.048999795600439724,-0.01869774094232591
HMGB1,-0.07300971744528781,-0.03406231826057822,0.013476421692394136,-0.0009515782727599637,0.0019405607739925554,-0.03758252875089977,0.02707218109586832,-0.05703359117741116,0.05466216383252017,0.02970287624926939,0.061012106815113216,-0.0646370887660686,-0.010219324694726277
ITGB3BP,-0.05696241468665955,-0.05090031566745885,0.05063066211745526,0.03998799087254862,0.0384394706238629,0.05552740774997438,-0.04723350005353013,0.03695433024406285,0.005409373037198364,-0.04291439276590488,-0.01565760900932359,0.030586576532070742,-0.0619509901747546
AANAT,,0.019357944633496344,-0.015506875167027607,,-0.015514070396991332,,,0.03505630039658664,-0.0022579780063935293,-0.02823483486606462,,0.014509192832210489,-0.023462888363096814
RELN,-0.02053590098815891,0.06557208900917581,-0.038653895165927724,0.025960870579413323,-0.0018621212861084184,,-0.01971501881885455,,,-0.035309401979426655,-0.026370154522239377,,0.051147894382565506
IL15,0.04102314982557864,-0.008114035067708747,0.04613919936901292,0.015206602408099672,0.018525263166167795,0.0012046104182845616,0.01048802847858008,-0.02085435715032562,0.006849611306803327,0.07109091890353554,-0.00832380638942964,0.04744944314663974,-0.01912518645176306
UTS2,,,,,,-0.014323403412463702,,,-0.01893760894726311,,,,
BSG,-0.023936614492007683,-0.0332150957472777,-0.020625672520701657,-0.017717465961787374,0.0029032185380686933,0.03510841114142339,0.031176884172782422,0.10857149979306274,0.032799988649641995,0.03567149833842088,0.037154160212550746,0.0156326783346549,0.04355801564171644
ADAMTS3,-0.0720375360743338,0.08019958548015403,-0.014486675973663194,-0.021087849911427193,-0.02932766978038325,-0.020536481010540168,,-0.028003053953502104,0.008265806436002878,0.03072556753869969,-0.021238975992212642,0.03844551643318095,-0.04612722717234133
CD34,-0.09435913772771637,0.05817578471647296,0.01911838554650057,0.01821059514576205,0.012131540903907695,0.050671472355670884,0.151167814877519,0.06477464369205134,-0.01878495282352182,-0.049265299421585154,0.03451670653637731,0.05756937132244665,-0.006635026085208137
CCL23,,,,,,0.057162554937266435,,,,,,,
PLAT,-0.07314731398789019,0.04296280967120469,0.013656905278639992,0.022377072526366313,-0.0017174085645685142,0.058464345571363555,0.06794549895766316,0.09659732529451492,0.014607301356706301,0.024990513112753,0.03999150672301629,0.026952993573785066,-0.0045908112370228755
NTF3,,,,,-0.01376926514757202,,,,-0.037791951799857976,,-0.06623923904447075,,
LTA,,-0.02072861729901853,,,,,,,,,,-0.011040001993880263,
CKLF,-0.03224193269170572,0.09116240532936236,-0.0277758861565546,-0.0028440054858667515,0.011565217239380917,0.034325965799562465,-0.07586943710173033,0.017540308747636655,-0.006872202040600794,-0.0013385003449349945,0.06305103274656268,-0.010182308211347137,0.005473256506571205
CD24,-0.04688081137990705,-0.026819863577707312,-0.0019367189596994749,0.03897665062706974,0.053633791228835326,-0.07680186192068143,0.0003412783937295913,-0.008162909059967128,-0.01874112783195421,-0.03650843675155594,-0.04004536073868258,0.04638608666919957,-0.0017003414176358237
HSP90AA1,0.011938170984874355,0.026463260127938253,-0.05263850568462851,-0.014329699848670245,-0.006086701035310631,-0.009259772965956595,-0.0010479699612736314,0.02423351424406395,-0.016261105071816925,-0.07982843743800637,-0.00502645906510585,-0.07701247319546396,0.04266364868585967
BMP4,-0.025493060974953453,0.032990437913692834,0.021863107942658406,-0.025523235091466343,-0.018180794234852478,0.008006926544773522,0.03260305674590068,0.1271262762370318,-0.04276476303549627,0.027864342314172532,0.053314270343603,0.05740723758772942,0.0238021511671158
SCGB3A1,,,-0.018466774006356663,0.13787912329126412,0.030562772792106382,0.03214327292374509,-0.019179674966807145,,0.04359663388088121,,-0.018843564271507227,0.052243237391226216,-0.04714881019151424
IGFBP4,-0.07599025286089076,0.029280614311554938,-0.026545697568473848,0.022431859200252816,0.07532138332051617,0.10689184830574276,0.07363466827645714,0.09556255572522651,0.08096739390402674,-0.013147167462374435,0.08911954291086067,0.08618172195363374,-0.004130805683603394
RSPO4,,-0.03172878043823623,0.0648079225454312,,-0.013086268204004062,,-0.013752773503056634,,,,-0.03053271138342307,0.08741143768547911,-0.029585772839673674
LEFTY2,-0.02452618404924668,-0.007989797255715686,0.011546246647383726,0.007060735952374444,-0.01434925313426712,-0.04398954188202246,,-0.029886072840722606,-0.021518580769537977,0.08938110598724891,-0.023188559309342622,-0.004535382042961691,-0.03168666849223803
PF4,,-0.014110699061945434,,,,,,,,,,-0.027796844931150127,-0.023176209967069816
ANGPTL2,-0.033689288833406016,0.02648734145477109,0.06331186651956887,0.041237705853147205,-0.032881034241461736,0.000675054449465777,0.1533521658454002,0.03791296747611318,0.0383442451255319,-0.033220075946669606,-0.027597545173683354,0.1038691247683491,0.03221649997349596
LRIG2,0.08127166302080852,-0.007123954308982412,-0.03300312149073333,0.0715828867991119,0.037196788000445576,-0.009615901512023085,0.035680794576331124,0.053691765103815195,0.020192499364733905,-0.030010518912713644,0.022422386673013203,0.004369175527555116,-0.034774167112670236
ICOSLG,-0.011963310940640586,0.014375089868368527,0.026114156984046066,-0.007302621966402086,-0.024835293296584935,-0.02180189154002581,0.0433751489671775,0.05188256682381227,0.012492791638884537,0.025288006445301738,0.0072277699511242325,0.06956286390509288,0.03870836256144543
WIF1,,,0.039695218958479134,-0.010705251837444215,-0.024625647310098128,,,,,,-0.014563430561448393,,-0.0023681051114006865
NPPC,0.016667174974423056,-0.008726458239028175,-0.015282784259954102,-0.03206288478743386,-0.01818671031580381,0.25028148163791414,-0.03144125935368938,-0.02800300017196012,-0.025734172382319117,-0.02678662392069296,-0.006080752498559485,,0.02821769194476569
LYZ,0.10580536731643556,-0.01770556139358857,0.03865698351950013,-0.03745681784696436,0.037313141568353456,0.049930929764357104,0.14248187542925805,0.0226455706733058,0.03530074026595527,0.08156929727205348,0.05344199451830595,0.08630596480325857,-0.0031040546751300237
EREG,,,0.042381903983063254,,,,,,0.002865171133161279,,0.003156955654798633,0.012130945411099861,-0.008334815168225653
SPTAN1,0.015529786885226975,-0.04626574665022864,0.02376998110229456,-0.015863633772481456,0.010543033097505915,0.053221534627113445,0.07626286685130584,0.10869869913918608,-0.012370361457989653,-8.384001872260135e-05,0.00480700469703497,-0.02940827349413809,0.06392575491068674
PTH2,,,,,,,,,,,0.03292109934850573,,
LIPC,-0.03171442683837965,-0.025357977141826867,-0.02063513001005781,-0.020302744465625536,,-0.03136765311093379,-0.015860811977893113,-0.04523394430176873,,0.03515030818541526,,0.15039435149141697,0.008492448108946123
COL8A1,-0.00618006661276121,0.025365436650123474,-0.02699917013857783,-0.010169401359684081,0.023282683885329718,-0.06876671109403279,0.06815175966074384,0.056621630334626596,0.014308708354984162,0.07222938740697019,-0.029842284127708903,0.09844729126813558,-0.021860488646928692
GSTM2,0.003226255536532232,0.008053718254124324,0.027694079939654705,-0.01107127213767522,0.04239903266387718,-0.0482445621433936,0.025990243392863762,0.17893023055472035,0.005064580065208557,0.020669556395560854,-0.01957198700266775,0.04344587919555449,0.023397817884671077
SPX,0.03153170883329172,0.03357467759119704,-0.04138569682576685,0.046259920169294325,0.013468943296563448,-0.039215328255012956,,-0.02870546046422066,-0.025558208022325696,-0.07477109365540194,-0.0025332566046207977,-0.018530003738906724,0.050600241453787984
MFGE8,0.038804133854932456,-0.029050426665019825,-0.06927574701151756,-0.002599564628534734,-0.008082081986196997,0.03246127822157361,0.0972706408935507,0.05359964816965987,0.003418118636474098,-0.013165835498217262,0.052432080379541134,0.03119778874848536,0.02345696869182712
TGFA,-0.02549885262831026,0.02969605645865071,0.06321183304148666,-0.0017248835054285844,0.007247632427212346,-0.007330864198445924,-0.014215917158873886,0.010435711410040202,0.03239501932140406,0.05945667499545672,0.03904067729763938,0.03570643257806342,0.07200735620867152
SLIT2,-0.025493056895681397,0.007396851067179968,-0.00516169768116612,0.03766106241451247,-0.027268638918690708,0.025186140415109987,0.04747109086986763,-0.03166891668396383,0.06116126585161162,-0.027432908682129817,0.027998818263876263,0.04424947592938023,0.004752706533870425
PLTP,-0.017695567071157253,0.019912309696139684,0.013085457068091257,0.03765799026759545,0.014219813619027398,0.1137091255479414,0.013238057942758912,0.07981701659387914,0.0769225668873298,0.03139606684214603,0.10371966985729905,0.023361420145300984,-0.020109646857700874
APOD,0.0669667024436423,0.006975282874475745,0.0508045318671066,0.0490597563428955,0.026591095970117527,-0.07169988825475522,-0.019357973548595156,-0.10125874220399107,0.02980507559741876,-0.035985882983992995,0.05922344468866039,-0.0019057585319428782,0.06769744093986453
B2M,0.017513468951275694,0.012334034378181244,0.027810026196360162,0.03357939733511604,0.08483476212895451,-0.04519862614467049,0.07651674694781205,-0.04745497123782946,0.05433098737956319,0.057595952941432146,0.14372571126938494,0.03603267810723382,0.017629216541033575
OMG,0.05155366505173186,0.011628235538873566,0.030996316951587045,-0.008218434095599044,0.003288088279576714,0.023363796781481712,-0.01977921650104233,-0.06837428467326934,0.03962966841678067,-0.035896124942688803,-0.062354489572810395,-0.011633773838152815,0.0465880512193692
CXCL3,-0.019948247680656693,0.011402898342660313,0.02171268737677527,,-0.013999540846254687,-0.030486216744785046,,,0.020906759432403513,-0.019882984309908633,0.02713263836799637,0.03271417474546419,0.06616596798198907
CXCL10,0.04321123315806281,-0.049915710711085734,0.018546254308887258,-0.017895641721157325,0.031975369668599304,-0.06769102622577523,-0.039283637002002554,0.022985454575024978,0.03830725876844419,-0.007697330827799478,-0.04172014040665745,-0.006155054300289998,0.06837803222473342
RSPO3,,-0.016386824093470243,-0.020635117287487903,0.06159248559446273,0.001169126069339287,,,,0.022232298177228705,,0.0033986093936494454,-0.03338318893200822,0.036495564238977936
CORT,0.06748636280889855,0.0040608813194268675,-0.02504383042572945,0.02081697450138176,-0.04599564515492082,,,,0.016480048839613713,,-0.017103445569067715,,
NCAN,-0.006876464701587306,-0.04663319931578953,-0.004321281715638943,-0.0022885461160011247,-0.021304365023095132,-0.03545787832732556,0.02729932872356248,0.0443476260786568,0.04473903851455627,-0.016238627295867464,-0.03240374087596208,-0.08284496668946718,-0.03320387539751199
PRG4,,-0.016173088698836564,-0.014774669893965036,,,,,,-0.02776436372807537,,0.0273046046398922,0.0005692673378487113,-0.0005066686351715856
ZG16B,,-0.018770847399560062,,,,,,0.13612596936283214,,,,0.0446205715506175,-0.01977168404964041
TGM2,-0.02994489061450099,-0.028087451740530928,-0.0130019663644064,0.04589127514308795,-0.006123346183629752,0.018706523827552817,0.18361461186085554,0.09983440381913664,0.009474009046461465,0.010420917481984659,0.06235464875941347,0.060371840549547084,0.06315573708444484
VEGFC,-0.02477110961671243,-0.007979430551506246,-0.006370716688144593,-0.026839299169486023,0.005869037514465241,-0.003043873548357758,-0.04899322815823665,-0.012399726718555317,-0.03262293464827986,-0.026225983939553554,0.00011516371551179973,0.045200476038197365,-0.026272997931109047
WNT6,,-0.022369464163713323,-0.02035807268923013,0.04181070162046518,,,,0.0046686924448205705,0.011885464143011644,,0.07691240006618111,0.03543006239863426,0.027620091607602135
NRG4,,-0.019683388798547488,0.04978077658869756,-0.016439124178141657,-0.02841160238550998,,0.1333866854565849,,,0.002573324756592079,-0.0014279103299226032,0.11295949792079238,-0.013784281132857233
PMCH,,-0.027273252805496688,,,,,,,-0.025765693574040908,,0.1515809661412303,0.015938082134664033,0.014756958826000376
COL9A1,-0.052424564896808995,0.007361303109560624,-0.017569693708520632,-0.005372254443507688,-0.0277208180520286,-0.03524098373928168,0.1783738695306386,0.009022663412474038,-0.012012956154910947,0.004494095071771566,0.04286963007778301,-0.01823974988719446,0.03247049958998531
GDF11,0.05243103760204242,0.0505861667978486,-0.042360280869851476,0.022920981994851576,5.309778083913965e-05,0.01122869813861561,0.05897461538697427,-0.03223499314164374,-9.10035572295423e-06,-0.08049840027689491,0.06877840370800933,0.02214850119426915,0.11006711493271981
RAET1E,,,,,,,,,,,,-0.0013178945332130649,
IL24,,,,,,,,,-0.019210280254682566,,,,0.056704625174882915
SORBS1,-0.022276537424681296,-0.001020982426349564,0.02592505270268754,0.008021556512789558,0.03709069480205497,-0.07275047204689945,0.07050838994693374,0.037747048680483404,0.05003270235811639,-0.040182336989529464,0.07624136394443497,-0.04157561613150001,-0.006356338268247846
DLL1,-0.04006696408396627,0.03017353278931622,-0.013562162321305526,0.04214759629421717,0.048589723989182425,-0.05343972027668037,0.02517266539618047,0.09365139721945874,0.008410524335245938,0.07243448388248525,-0.04688856545582132,0.08259122298915367,0.0682482581442136
TLN1,-0.04315471160158115,-0.01782159910044565,0.013240737133504356,0.0027278843246629314,0.032082192829642274,0.058437519016014704,0.02840277036929591,0.0039647083106095615,-0.027126224330670266,0.018122504944280145,0.046509288717889334,0.10030705816191521,-0.008070163953796707
COL2A1,-0.023266405418822095,,-0.01319602155924373,-0.014548248154412977,,,,,-0.01958903138264145,,-0.0033785755152573736,0.006260261532872922,-0.02768041283517871
SHH,,-0.016806494553898817,-0.03345280747037886,-0.015879471484582863,-0.015025371932684783,0.048300945414200464,,,0.022437938289444903,-0.00941578436195057,-0.049028086019278806,0.014138167530680085,0.012129773258010111
PON2,0.04884740973370916,0.01801659295520647,0.05446171930288585,-0.011751916167675118,0.04083743270337774,-0.0135205098948058,-0.038747110673878433,0.1312910131588211,0.06146019996105554,-0.0049012719895244325,0.05228092406453458,-0.04012821744610097,-0.09597893480982803
ICAM5,,-0.014722776761714849,-0.03499577414506051,-0.02059060590933551,0.03189821367033436,,,,-0.017197247751360285,,-0.055001784088925545,-0.007958232663233145,-0.003957658252075335
HPX,-0.02642789366755983,-0.011555550630412541,-0.037436118216117927,-0.013428629779073897,-0.013086268784053374,-0.030486200795051644,-0.0312605226654764,-0.02605778409758487,-0.048651098655394964,-0.010186842024866785,-0.014258814884414647,0.035156208145056836,-0.005264963785339753
SFRP2,,-0.01914077597942364,,-0.00611528764306935,-0.012250577081112528,0.08426579477985029,,0.03830515135378413,0.03808435858848928,0.008328488842260465,0.10223667312706017,0.06237673551967199,0.045559035516228516
CFC1,,,,-0.006110069716324825,,,,,,,,,0.05113750934915849
CD70,,0.0037709245372171776,,,,,-0.04343153622783823,,0.06653281360168668,,0.06265735142266332,0.0645097851019649,-0.024151760863405328
HP,0.04409536494250619,-0.04149784609721613,0.02189439037948653,,0.05915989382310923,-0.026238521131681042,0.06055436622373151,-0.005983775948667291,0.05220692140861408,-0.02697126737035429,0.04708491392658996,0.08859450699340267,-0.01644635983143076
CXCL2,-0.015765543828532468,-0.009637461187989606,0.030911432263538048,0.05076385872773203,-0.018186708892455702,0.03598276434462823,0.05735791630611738,,0.059626375800656495,-0.015487811711739597,0.028763047298932653,0.004339762759905316,0.028752389366577792
NPPB,,0.013806295493834823,,,,,,,0.020927783830337273,,-0.03469594991661255,0.04723522662702257,
CCK,-0.03276006635383803,0.08074846662019278,-0.04767914325090455,-0.07185768008517425,-0.031870034129142744,-0.031367678428924,,0.03803640083194844,-0.07483298177343835,0.04979961024572755,-0.02067448076585163,0.0431012253834219,0.016175059859988912
SEMA6A,0.01865469367436584,0.013719338068781605,-0.04078323372274784,0.05388721856324999,-0.03270054949068437,0.04765797997531174,0.022672132818531213,0.019336134626427644,0.0305026041400832,-0.016667401027473633,-0.032309071541180893,-0.0424162440793946,0.023068362104654908
IRAK4,0.01897305213323632,-0.008656521805410445,-0.014378137512392003,0.06520995059599438,-0.012634497661784759,0.02709424391191511,0.043374064926220736,0.07235748089906126,0.032905991944009505,0.023762761060379105,0.05233777737769936,0.053454515867357416,-0.02320023245198068
GSTP1,-0.03629905967729971,0.05565130537101929,0.01100004924109376,0.019025026342493555,-0.028854476790407826,0.051741887509105716,-0.040589626859601,-0.08043660557297082,0.020843228093146683,0.026538525610007628,0.04505795870230988,-0.000874174006486761,-0.03276593791120332
VCAM1,0.0777247050818731,0.027998435755689822,-0.0028009542647536535,-0.00868862372061721,-0.03638730795692174,0.013098951994826006,0.010122742474252398,0.09638641448274551,0.08422951997369793,-0.04520932172868667,-0.011106910763456171,0.14424781442079784,0.032184050846619607
NXPH3,-0.06230029974713773,0.007509863542833655,-0.03226437777865425,0.02886775473600412,-0.015221247836809249,-0.04785857724303961,-0.02026463540544323,0.07842637042770287,0.02262595231697339,0.007447253957130992,-0.03624749369123124,0.015648471564776164,0.04050725941938937
MTMR4,-0.011330759856618498,0.020075920234799143,-0.021963093445003693,0.04934072261881379,-0.019727351647355087,-0.09525826363102151,0.07122387775304279,-0.02966368450736468,0.01690482384222454,0.031362043356570064,-0.044810361912888154,0.033960855060968166,0.020039127247683083
LAMC2,,-0.014307767910010065,,-0.01839939410169806,,,0.05222910468788714,,-0.023617287162882892,-0.02036088115434337,0.04763929278832004,-0.022981255670545892,-0.029585789126562016
IL10,-0.025729640290476422,0.08223288476011392,0.051594782927239353,,,-0.05742626881279236,-0.0005447306111192504,-0.010492644168499383,-0.044952676553008955,-0.019640025225701196,0.02273782244351862,0.027904802526709745,-0.02021736455852475
SEMA4D,0.018699539803000324,0.032620654398299455,0.04378766993951417,0.0005721320677367674,-0.02614851288327825,-0.0628037359319449,-0.010120728550860866,-0.08707310772306609,0.025242197350277842,-0.03981054930767562,-0.06861827353239694,0.05514679519901221,0.09460775750659368
TRH,-0.022744632069025855,-0.03983964218878676,-0.012985885689459326,-0.0251707250684139,,0.007621637471669511,,,0.03551653947957029,0.03395264430659451,-0.05149629217401284,-0.03792942574086224,-0.059867538242245825
SEMA6D,0.0037438568219700153,-0.043421162812992485,-0.029466823868921167,0.06979079451030809,0.025201516474023994,0.07336778993038545,0.025139196268039128,0.03718506984179852,0.013666851224391307,-0.00606216022887882,-0.06522673869288986,-0.048439791909897056,-0.010608023087788137
CEL,,,-0.02561979976909932,,,,-0.07083274948841176,0.042649965626572854,-0.029091033070114184,-0.0009996099436417804,-0.009731009704730922,0.05774562884368401,0.001591633776300987
PDCD1LG2,0.03800080803719578,-0.02732020616148734,0.09119307046864875,-0.012920986792573716,0.045759212075140936,0.053223537591657634,-0.042963219743599367,0.0545040553218813,0.032831134284768346,0.002406584816842477,0.024152299626764264,0.08654910752686976,0.02116514240478793
SPINT1,-0.02703176895610893,0.04978952172151091,-0.034637255202277166,-0.01671251168378069,-0.021385842240868765,0.021986238273995647,0.10675585843921762,0.08728688402644694,0.06713206791813499,-0.02660286961431268,0.030517186837920762,0.026083930905056903,0.0029906780901354855
CTHRC1,-0.021171966984450112,-0.006543901142122128,-0.010796593093424765,0.0011620377157829432,0.05120826685793634,0.03352810311322492,0.0680792335085528,0.09326072732156024,-0.011147986942723686,-0.06605414967296776,0.0875647278540865,0.06360441286782324,0.042512545081522295
PODXL,-0.015812764976810178,0.012291007130553894,0.03174602454668822,0.025928625099118793,-0.005209141595355601,0.09790144654481416,0.07226854935965993,0.09563404282996386,0.06075961586798325,-0.01017979950919343,0.05426929482560144,-0.02102237893316474,0.004066363052848962
JAM3,-0.041229634938957316,-0.030711258723715208,0.007696737193102928,0.03684620264232654,0.04252370811055117,-0.013808380596398804,-0.07098153426274213,-0.0497998094554802,-0.006414190953234313,0.05343728509003792,0.03749892464164675,-0.035230501690165485,-0.03478571794321383
TGFB2,-0.041733587878652,-0.02396373760674942,0.07532107534461747,-0.036957012744720276,-0.02478575279400459,0.021908124286084227,-0.00255991715796118,0.020608686607499566,0.07455804803117638,-0.035167498959670015,-0.03216085240078956,-0.00884608021007461,-0.040694627804713696
