,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TAC1,0.30555960817076894,0.3556156019598957,0.22994645619291623,0.08880787736497105,0.34722860422273244,0.4344003046147225,0.4513452408080292,0.47882761547644176,0.6124852194921152,0.39873293844240965,0.22220370641936987,0.4867805031978319,0.4140563399688963,,0.3033730764613233,0.13881407321960385,0.39165295054857463,0.20301058769840094
RARRES2,0.13912488189822647,0.132274957743318,0.026025729416534894,-0.016785652307294115,-0.1334952876248827,0.11063700623612048,-0.279999493511612,-0.21957435767736405,-0.5369597499567554,0.21334507069712863,0.041982699762164975,-0.09518933819321673,-0.19758027011517698,0.024808509993821247,-0.04995437196539435,-0.03265732259747575,-0.10816026926368535,0.042694465358284556
FGF7,-0.02369140353786259,-0.032497610628496036,,-0.02562371486347845,-0.028806140449099762,0.014329990283276877,0.170491758071685,0.0003000567850357606,-0.10239431431406859,0.016033240598939482,-0.0350374759679124,0.028681113329304203,-0.0017373202184926394,-0.02290536095715229,-0.04100390517776531,-0.00132189840140263,0.07336810316159181,-0.05067870552239922
HBEGF,-0.013477270450706179,-0.03647903803241674,0.021401285696037508,0.004794523083182696,-0.03885828557621401,-0.022492114060821564,-0.10729493528357202,-0.2456684874818688,-0.21606884030364448,-0.28694478542434004,0.008350705024062637,-0.18607566209517704,-0.07010283572513619,-0.0027841411307526127,-0.11717990489869969,0.061626757871545396,-0.011207146368990662,-0.034394786959769615
CSF3,,-0.04003944848272349,,,-0.06745022510012534,-0.05107024510320193,0.00432538891167225,,-0.032912672686741515,,,,,,-0.033146922314240664,-0.006199250852512966,-0.05002232330470241,
PI3,,-0.08040284667076805,-0.012334818501682082,,-0.09564689997702233,-0.0622235909680296,-0.0824572031256227,,-0.0593723418768878,,,,,0.012852702160508097,-0.11154517709787823,,-0.039119181090818606,
PCSK1N,0.09955769845758171,0.33673380211519216,0.0994977891597836,0.07828131286419768,0.1860571570450924,0.04091145694126033,0.053041160888694545,0.20870687721949957,0.27620549614102013,-0.09670897627308442,0.12563290172214803,0.5682155465449634,0.39979551247982226,0.035236474062314525,-0.023433998029426417,0.16316961970795038,0.26729903960451995,0.14094230724272147
NTS,,,,,,,-0.11951031637014606,0.01684207105076146,-0.09737911499054916,-0.04067275146538367,-0.047219584776825835,-0.06631561237129042,,,0.02332661762578113,,,
SFRP1,-0.03226281232428752,0.151305961985233,0.029903648193670283,0.04543631364517179,,0.05024265659240802,0.12385606962239043,-0.13885548637873343,-0.049004811048262986,0.020695207202567782,0.09442388743979378,-0.11566574211619148,0.026046331352540822,-0.032866016977659146,-0.05474789853397431,0.03940172071719858,0.10303369260150955,0.058846250200639084
CXCL13,,,,0.06898139417376728,-0.03697262878098109,,-0.007512049725713008,,,,,,,,-0.017624143146330568,,0.007296527041322394,
MICA,-0.001962116681700548,-0.04729689863399641,0.0074426207481414,-0.009129255170739073,-0.029416892285557345,-0.012726672117879107,0.03404510293671816,-0.008191522577097834,-0.19264601076646803,-0.03819359864699721,-0.0262037846719461,-0.05848762972288046,-0.14092553322639165,-0.06421862980911577,-0.024382613535473985,0.029378337710458672,-0.07389288970920058,0.06641395501386221
TG,-0.02567947156321078,0.026376828601301687,0.0578092380407075,0.03164604989832006,,0.01009276698586705,-0.021424321224401764,0.03591536990328505,-0.0504665890942855,0.021730548096426612,-0.011493027631566061,,-0.03626780660251618,,-0.027280426419480704,,0.03935422807028382,
ADA,0.10015628110655576,0.0008214757349856564,0.033196204854161325,-0.009237465111412673,0.07719875741629147,0.034808968662576226,0.040555835414120334,-0.09062541254730827,-0.3520453998996846,-0.017157386499719637,-0.022799852954579692,-0.2235742935261678,-0.08552208062185453,-0.061323823503724936,-0.025764976612616116,-0.10477391182633605,0.01582748829156927,0.0863980311303677
LAMC3,0.1339607689711789,0.017429892842961196,-0.03833289365382199,-0.0026758642297101455,0.11461855253524952,-0.04013880739578469,0.03320073874644736,-0.13146603294910683,-0.2722729634130314,-0.09997223698659725,-0.05074617051533699,-0.08035680655019165,0.013156646169335512,-0.030547218213995586,-0.08770994042593785,-0.03192657074369498,0.10509826849250675,0.020743588744137696
CCL7,,,-0.01929243202577102,,,-0.03160387244044064,-0.0515942603922553,,,,,,,,,,0.012135110615480654,
NGF,,-0.03910218200303687,-0.0261348090879975,,,-0.0022076480278711056,0.050578257730229795,0.0202740575928148,,,,0.17403364051287898,,,-0.05035883348563779,,0.06628298256896595,
TNFSF15,,0.0008873308287387252,,,,0.025023245670203538,0.026433711533889223,-0.0367317358395437,,,,,,,-0.02058366969470138,,0.006433029226578526,
HMGB1,0.013354446213984152,0.14142743540519478,0.025960965803753237,0.019088553749271184,0.1831135405005428,0.06143503024972415,-0.01733383418000763,-0.17420556094340983,-0.4753280444577413,0.17440187559396772,-0.03368786353498541,-0.18299964092319576,0.017635880225669733,-0.03476649869981359,-0.09374287286213387,0.00801473698665911,0.04664689368674948,-0.04633564389477271
ITGB3BP,0.0008541775799299876,-0.18052383287651316,0.014765058307573908,-0.045490962732585606,-0.024514568139697632,0.0021503015095153924,0.05245207162678518,-0.232243828834921,-0.34671983293175834,-0.048528875853914376,-0.02938302459451362,-0.012109814574741166,-0.21331843113689525,-0.018907910051498455,-0.05132392470754518,-0.0037025082403137725,-0.024911656709935875,-0.011089124590356738
AANAT,,0.042779049409194116,0.07225014733628538,,,-0.0016864769631413706,0.029415812452438832,,0.012671684477485316,-0.040251915553383484,-0.021259622397191483,0.026011404495737783,-0.03466993270246246,-0.03805001676783941,,,-0.006826265098211122,
RELN,-0.02128896274396329,0.2725612474112205,0.04010335770387005,0.062166136548351125,-0.009790948430055098,0.07765472163978204,0.04751245279701854,0.15964781048628446,0.33975740957603295,0.14387523599220686,0.041668122848203225,0.098614124124414,0.1975260442266374,0.0429901086078017,-0.024862842290996393,0.06981447765321604,0.13075528021247823,0.0869648178143994
IL15,0.15278451992570774,0.008189324447791337,0.05472917091237068,-0.005004733398127177,,0.006918667247273941,-0.00633200017799577,0.014049031475541976,-0.13150939463549172,0.0036225507571677642,0.01688244498081296,-0.05988616412031448,0.010226676546612936,-0.0034177328961547434,0.04786458133586466,0.10107719754484908,-0.03419173236255285,
UTS2,,,,,,,,,-0.19766553320220476,,,,,,,,,
BSG,0.10792326682636973,-0.14228944990056364,0.05262118096474655,-0.03713272296821431,0.05902275763827539,0.012149984129313432,-0.08709544860966677,-0.07624413304213884,0.22441673645471658,-0.21907597512775034,0.06484960113423041,0.37068652810688396,-0.2545448385458117,-0.04068522607164574,-0.1312383039107498,-0.04367515785548366,0.013558550651964534,0.16305975169042672
ADAMTS3,0.029053586782963353,-0.07931261429477621,0.031407908999855474,-0.01671043928359306,,0.030743986850363766,0.0062437104146672385,0.03731991884427,-0.4762855288865841,-0.05007722941263648,-0.0014639346841149334,0.02788979677221149,0.03930957560203416,-0.03984617260213886,-0.05329365501840052,-0.045299715265267465,0.060688744166646165,
CD34,0.11197353558407323,0.1807633412211329,-0.06329121055560716,-0.016523556165818413,0.14472360175638496,-0.01441626756587532,0.059055893943195326,-0.02213625680563207,-0.2596857982031266,0.012269788880913252,0.06850507622696027,-0.008815766915004082,0.001574026903943383,-0.04985751453810319,-0.022298172001962258,0.05378849909448346,-0.002756373884968839,0.02939440615947021
CCL23,,,,,,,,,-0.0813153770336833,,,,,,,,,
PLAT,0.03760376584776381,-0.04915271460866445,-0.019497741555716267,-0.047560514586852565,0.12913574981206558,0.07186396922808602,0.0033755232079008355,-0.3242953726832667,-0.4579994318534213,-0.33648037558010746,-0.03130043264010075,-0.054719027990934616,-0.17816114240561756,-0.08276208780481767,-0.18921942560735786,-0.01775625158557086,0.04965057576713276,0.11011177721026581
NTF3,,,,,,,,,,,0.026399817195570458,,,,0.006792912185312734,,,
LTA,,,,-0.026884164564185655,,0.020458974183193434,,,,-0.0483838805017519,,,-0.052267032268568894,,,,,
CKLF,-0.008165308293401988,0.018748537253945603,-0.015586446740571617,0.004919797296483206,0.06616693653291388,0.07249201106665346,-0.11172452304420649,-0.2824962915320194,-0.5310322362274402,0.018134083547644196,-0.01971052784576076,-0.22795517358446923,-0.2915909033785169,-0.01399807609557819,-0.04083217491552603,-0.13064042039426693,-0.10577248147565609,0.06962269344464447
CD24,-0.024580459071010443,-0.09106696366788336,-0.011755382523519185,0.032034079603711275,0.022946351179867663,-0.03888181500477882,0.024975432295903034,-0.11601615704545461,-0.06476320428801682,0.16975169696239856,-0.1902421327844803,0.02503149345217794,0.01336902173006826,0.051943461961683604,0.06220560400195351,0.11409508562400053,0.12609554450328236,0.10651743091522675
HSP90AA1,-0.1210580896717643,0.1061655388137886,0.024849264065658225,-0.033741953580433526,-0.1318540624466652,0.04497854438855372,0.4023667332054,0.339856017541478,0.5936536847820294,-0.03707972706731239,-0.021940977970250058,0.5365586175054041,0.3904828744720883,-0.07367071070144457,0.053461902467369905,0.10238980836581539,0.1509496926346953,0.009256330246150636
BMP4,0.009295792961769609,0.08806769622152023,-0.038303958411609176,-0.038964875578858166,-0.012292413535688307,-0.05448560170321245,-0.01819559863429461,-0.21027498363487687,0.056691140330643076,0.05278076104665615,-0.0410503696887421,0.1283860877933787,-0.009612545219489373,-0.041790173825515496,-0.07132729335948099,,0.01676388186105539,
SCGB3A1,,,0.019398511024381306,,0.01669251101026644,,-0.034799224321338466,-0.018769408176592586,,,-0.03396371111458532,-0.014808034592912812,0.09633244496820452,,-0.03376150604919952,,0.012952860102207033,
IGFBP4,0.08311559800711407,0.06369087440209792,-0.06748960605727716,0.016988448850154696,0.11166107782170942,-0.15743386295751222,-0.06817823896462906,-0.25316759870179056,-0.28583574323137445,-0.19839066293201763,-0.006313419036792914,-0.13863253231325612,-0.10065550789315894,-0.037008709311053704,-0.1955737458816831,-0.008689079678029477,0.18564504822261693,0.05759442926395609
RSPO4,,-0.04776732422001887,,-0.035386606907735096,,0.0015079838783206177,-0.0662113986792171,,,0.01058954344795299,0.02089030224599175,,-0.0569713409565459,,0.03690467526273251,,-0.03843525347202966,
LEFTY2,-0.02542557147977417,0.02618991387099892,-0.05882422027988784,0.0033700326168459036,0.08099481067407895,0.010589308172074152,-0.061431270347032316,-0.10284847440942235,-0.35046715120938415,-0.06318816792767917,0.014248141638487446,-0.0060624822259182955,-0.06452306763644405,0.0003434478081113059,0.010889474396816957,0.022750034531837524,0.15897712041234616,
PF4,,,0.020344845936208576,-0.033435745486671234,,0.03951605050268709,,,,,,,,,,,-0.0017631703860120065,
ANGPTL2,-0.006801905045901977,-0.04605485246638849,-0.014630927772469484,-0.02773773491538121,0.06066500483667112,0.060814876458036966,-0.07089602899512107,-0.4169473514798014,-0.39295795253068694,0.0695428569908695,-0.08746874438258397,-0.25700539007804424,-0.3224941361833322,-0.04623284467350108,-0.019968876327339936,-0.03142565473707439,0.14088053927554914,0.03379144077286936
LRIG2,0.055037785820243726,-0.07405863266011428,0.004019054431519957,0.018732884997108113,0.019880600377760828,0.06572667368147277,-0.06700251223885396,-0.1368501376340704,-0.20282844254707827,0.020475977395019693,-0.039848662929845236,0.00024573015771166674,-0.10861894242554557,-0.06380119525353592,0.001518270903723737,-0.03978364015653062,0.08816848696890024,0.015485510802655467
ICOSLG,-0.06091181514499277,-0.06850661996079441,0.018834956928503375,-0.01865073399558635,0.1001275822337203,0.016135276845700815,-0.0903467786757784,-0.15205144606882123,-0.26682260220172677,-0.06671429519854892,-0.06524627852594915,-0.17337038643195926,-0.12912364195733547,-0.019824513103854198,-0.03659296035342627,0.03593890549812173,-0.001965303510259014,0.015803646029530886
WIF1,,0.4361041824503156,0.09556103268262442,,-0.0031377959751227786,,0.2034428254714831,0.37177331585422263,0.5534465929671,0.05930314778573304,0.1055134628716343,0.3393351239848223,0.4433476749362404,,0.10495446936867335,0.1147468113267404,0.09051622677823641,0.1988048128000024
NPPC,0.13838626573617063,-0.033810087756013435,0.08639352093380381,,-0.023201623706347804,0.16538481688373494,0.16327850497980742,0.1345863192286817,0.08714657394399422,0.17502949535385706,0.009481275085347837,0.18939199070304016,-0.2287449117399735,-0.036098369059745665,0.10205190397206286,0.1708651179255773,0.14995060003175475,0.1065413218133868
LYZ,-0.07259081617442807,0.04286753705638858,-0.07742447181213154,0.007658938396127153,-0.06579752429628509,-0.06480838723380608,-0.11324867935086091,-0.04869019291267046,-0.32643480169654926,0.023598133019858195,-0.03188775444636754,-0.41025899054604076,-0.10958059699329471,0.04196708962013912,0.025950011336141027,0.029676683332588834,0.03623216399825175,-0.06944656148362294
EREG,,,,,-0.03595691518670261,,-0.058010324567010045,,,,,-0.0698151988617621,,,-0.024946411785015228,,-0.07291798835593327,
SPTAN1,0.0505624099597414,0.21121475251272379,0.13488813242685724,0.07477892275077169,0.1142011929115657,0.11053490904865074,0.11270436136473146,0.23757510054505704,0.33873726705243457,0.17244570700826786,-0.059106052491720545,0.5384585966680224,0.2799695970298858,-0.05531159795108638,0.08304095859762642,0.04744280279998168,0.17262127482066997,0.11100705470229688
PTH2,,,,,,,,,,,,,,,-0.020745726650091785,,,
LIPC,-0.03287741072562232,-0.048071085085103354,-0.026871063510200823,0.00664534835419759,,0.003241281794697722,-0.012502892912886568,0.0907065088156927,-0.09260011455872241,-0.058770596849880806,,0.0014834358026666317,-0.047232629813839605,-0.03210923281479556,,,-0.04312148800874492,
COL8A1,0.04321510428206668,-0.2748727066486278,-0.037726896071956305,0.00503164701344756,0.07047871819226297,-0.07507117015693542,-0.12639852701360765,-0.22357711456261475,-0.16418462872279146,-0.10292547150035385,-0.06878618616416242,-0.2192235126191648,-0.24710040256832108,-0.041541474416701696,-0.11185885473581493,0.011229826451793525,-0.07703170589623434,
GSTM2,0.12164626915045491,-0.04054737790273415,-0.03900491042853623,0.038446021271601336,0.015507370599151842,-0.008074083582266632,-0.014138090407693754,-0.02147899330746997,-0.1111362953468009,-0.046964991244392205,0.02519886190968737,-0.030896575855410422,-0.08881664748358814,0.05802441568577288,0.026921604096911328,-0.013275354155652562,0.0022918470541949242,
SPX,-0.050534587835087276,0.2212211408704333,0.02020300539450234,0.020136976483962385,,0.048469312448709445,0.30720327769992584,0.08923847541327257,0.25198167156781615,0.16800098140277767,-0.022285520626107076,0.11439309315530541,0.3640649381769836,0.01143921332317118,0.14385656013217735,-0.08143048242916928,-0.011765114381932897,-0.08487198132825902
MFGE8,0.07562531744905522,-0.11113950439216543,-0.08347012995982839,0.0037994848170083226,0.045858071873114976,-0.029039424678262066,0.07959836422792925,-0.15485505539300912,-0.146749897394618,-0.08816349702391939,0.011913571547490584,0.10142822608710043,-0.16795953423184617,-0.10323410556783334,-0.09687643202489173,-0.15730842777112647,0.08184403508996768,0.13576594409826986
TGFA,-0.030653923451420064,-0.2898648587539821,0.07683119809069279,0.006500971855700136,0.11744040129820725,-0.0002750060102519374,-0.16695552143289005,-0.1789181403192072,-0.28657444192756537,-0.27015875650356325,0.03144835084825845,-0.1799063346362631,-0.13654514273088142,-0.019282486362355064,-0.025003228527147845,0.10430721110289487,0.045006203476373574,-0.01844742879090109
SLIT2,-0.026427900036859,0.45506661621541133,0.08455033861004012,0.0726065190296951,0.099607222259765,0.10374226290551948,0.18762859966348133,0.12375145915598276,0.25780011574620276,0.17550448834947383,0.041055803115165435,0.2935287256679633,0.41103055960563706,0.04764278731171112,-0.018723822584505823,-0.024055624847710445,0.09068440205411127,0.18319531909451275
PLTP,0.043815934934939245,-0.073718709607932,-0.0443438988461528,-0.040779035145088155,0.11984870603516164,-0.1331123479315561,-0.19505294091330225,-0.14230199980280686,-0.5323880024296067,0.048207629474827846,-0.18717124326624474,-0.49583335278078033,-0.005831641820423778,-0.04943640838273808,-0.1098740727871334,-0.08282214437828181,-0.005329758828228686,0.03493765504154927
APOD,-0.143161662444803,0.19767500424920212,0.03709893954376703,0.0376318199190261,0.2605286878330661,0.10767753160883896,-0.028982871140289468,-0.05091687451363544,-0.49091578409069303,0.1478717002564017,-0.07517690876780501,-0.3670237383653006,0.1978071801595863,0.04069173330080256,0.011181055472486873,0.04545164836105943,0.016571225191127883,-0.05511285719573611
B2M,0.03412156052397112,0.14753729026169968,-0.019018801446800578,-0.005805952942299361,0.18181472723304884,0.021178921184927785,-0.07923355274692447,-0.3746173448342787,-0.6571378228503785,0.02702356960042926,-0.12654375809364285,-0.5974227786157691,-0.41249150855022687,-0.08697991078218816,-0.11216096262747959,-0.13922985474083585,0.049639080340438346,-0.08287098358151526
OMG,-0.06316757438772463,0.24045020202429443,0.14017581478602675,0.017935510935664693,0.1522386395424841,0.08448412247335046,0.11954929716821232,0.04897744047835959,-0.044446720454526904,0.21742615404657065,0.0595321206007659,-0.07465644445324557,0.3281820003582791,0.00985354338092928,0.12582560498672282,-0.025329362421986364,0.24057580186866942,-0.014748570424248897
CXCL3,-0.02067975989588786,-0.11087707775210491,-0.04458751188173684,0.013473801315410488,-0.08952696754678566,-0.026936552036042657,-0.111284851813193,,-0.07298611738549282,-0.15767000045275584,-0.04900586338693682,-0.03809960424618243,-0.037641728081519894,-0.02679484013189695,-0.057778132193948395,0.018293753189339165,-0.09393886950548591,
CXCL10,0.04181445359085793,0.011437036819590704,0.025729165535441665,-0.012084672724971126,,0.04682234488753152,0.03513512269027409,0.022061568941212,-0.435129539567123,-0.018066163321716077,-0.02773862995691849,-0.11089136725724758,-0.04871087978205442,-0.00516438171336387,0.001264656549174968,,-0.08161587738537662,
RSPO3,,,-0.032336319937478986,,0.12319317721120678,0.16700225579222938,0.2585530522692314,0.15672738536574493,0.23605312247372026,0.07749279308129409,0.06821516892564836,0.23650684964335167,0.046764654997397556,,-0.04940110137177799,-0.0445848217858874,0.09333654242396021,0.060439355329861805
CORT,-0.02567947693682481,0.015655390486825765,0.015816326479833612,0.048533383595358776,0.39606681422762746,0.13854358433525846,0.18623964890339337,0.05620662523286319,0.2842686977084636,0.14580589831810745,0.06187671753688754,0.09394744675996955,0.08354007445676466,,0.05446634654708199,0.05867229687668157,,0.12543505342815786
NCAN,-0.030249117586057958,0.060916478312835816,0.08438464648661731,-0.008313806594382129,0.17143133726245038,-0.1136395346907623,0.3648597023579775,-0.16333368660134143,-0.2682670318678196,-0.1262995541072942,0.04591521607804649,0.3375755907464607,-0.3220712273107468,-0.08886188935800952,0.1503939377975806,-0.011886095931328045,0.14682311934392492,-0.06100843965783548
PRG4,,-0.0730908012459221,-0.01503973607215847,,0.08375651348706029,-0.0028461538537029084,0.03751206507858648,,-0.06035622429091399,-0.05393745511421302,,,-0.02416688567057827,,-0.05587949611120663,,-0.03831092647642232,
ZG16B,,,0.0010139118711593486,0.010459354074437937,,-0.007397148696391841,,,0.03959795058150543,0.02669945018031921,,,,,,,-0.06834231393490177,
TGM2,-0.03262842281040051,-0.04097654938222776,-0.08330442192588107,-0.009486771340181542,-0.008845905589389025,-0.0482887210906706,-0.005097091655950449,-0.020266301693285433,-0.15719292201793647,-0.105485647982651,0.0016508658838492274,-0.06336811332225248,0.1430136789864624,-0.03643287351248657,-0.060467036526184854,-0.021239536553273795,0.07425050451109061,0.04222213118116894
VEGFC,-0.025679478590245185,-0.026618316449725146,-0.018099748499828715,0.00925989400882937,-0.03946410119255285,-0.0264525964610463,-0.0015179685546923283,-0.018223120902823117,-0.026514620993655685,0.08489364046904482,-0.04615539674648995,0.04955523307464512,-0.01615801795186919,0.022912579405753235,-0.002920411535694803,,0.031213618136093448,
WNT6,,-0.009384912415258705,0.02186018221965877,0.09168761130711597,-0.0003293355338229448,0.034669684394833804,0.04943934078269363,-0.02670856806846387,-0.06062523057663738,-0.019075859172124416,,,-0.004416620246517308,,-0.01764596067449032,,-0.00855810589935341,
NRG4,,0.07568112095040905,0.05413708208188818,,0.03622313885865965,0.05695425201157842,0.06383239323506221,0.01773997575294133,-0.044260036801278956,0.025602343213547523,0.004725229351854177,0.17675464971350735,0.05083762591251236,-0.028379786546009887,0.0025786025473961776,,0.020833145019578673,
PMCH,,,0.049143583194380364,,,0.01769881626069405,,,,0.030481466820646553,,,,,0.04732430952829964,,0.021914136158902732,
COL9A1,0.06399024038120757,0.04434122633426979,-0.030492505987651335,-0.02689681366515387,-0.017570406185787514,-0.005963352982537077,-0.07148158693590362,-0.3112139228123744,-0.14486586970466603,-0.000926872890145833,-0.06079045077755543,0.09108347602991898,0.03932290142959772,-0.010302694333789586,0.03819609387013357,,-0.06436566813119333,0.05319604463293799
GDF11,-0.003218926220257083,0.07960987299762314,0.01270541567141419,-0.00026527747051496777,0.09853792675995243,0.030544911701819086,0.04061202781181707,-0.2742833713290401,-0.27500856032960597,-0.06627173920117349,0.022202510420822615,0.06713543783679912,-0.14750637194497093,0.00341488215174121,-0.07837064018111572,0.07065580667537841,0.012995991549087442,0.08300050575575675
IL24,,,,,,,,,,,,,,,,,-0.038409066491049,
SORBS1,0.02204437181440928,0.11400478768919091,0.04258814881311596,-0.009981782280537371,0.07777505881285247,0.08550691006304759,-0.00398427235248952,0.007676710401343532,-0.027714602551278333,0.09323387844462427,-0.02825498656232726,-0.12098067197153248,0.06019124967997342,-0.051102965989797765,-0.1003258606795493,-0.05267753426898473,0.11763113380691649,-0.028518144263790998
