,UKF269,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916inf
SEMA5A,-0.027077434024616955,-0.037306181193158046,0.021006107831985567,-0.030439388847135866,0.07901294195854401,-0.02432919620697373
SEMA7A,-0.010649258511906097,0.03475239651431862,-0.004791230380086626,0.01710193463208172,-0.048818797678443646,0.03185359466117788
SEMA4G,-0.05994637426077979,0.00402479791518701,-0.0281576741857676,0.004569689512645856,0.044982583163119594,0.15991825197020057
SEMA3B,0.05233230115620898,0.1164741064315973,0.07742276432066628,0.031208853969335346,0.06684086432080336,0.03446156033487847
RPH3A,0.014230106448402927,-0.06765383464701329,-0.020535717668384544,0.02654324418465423,-0.058432989772925895,0.1121070228848836
JAG2,-0.00471044232663733,0.05472651047229437,0.0014995098069064505,-0.044341419676605626,-0.07436085220227792,0.09294620387361499
CGN,-0.04683337469710864,0.07744369463173349,0.10627199956822639,-0.003640580063487015,0.07851847458888883,0.18683844387070034
GDF15,-0.05961217566397286,-0.03318977116871076,-0.03840357605701642,0.024384986376419154,0.02819344357937221,
SEMA4F,-0.0593975913295574,-0.022264580176275993,0.05351863555597495,0.040247134746470056,-0.04734218961084656,0.009362107073798746
NXPH1,0.06600459893479922,-0.06384331012189275,0.002447361714402763,-0.08502081404518447,0.05718120334664336,0.060086922740919604
ARF1,-0.0381588411764012,0.02796693074678627,0.04629498729188956,-0.030311222258667538,-0.016492202786891667,0.013533345736642118
EBI3,-0.09074364613326488,0.041328553683279715,-0.0042503093653268416,0.07401962436076581,0.0728126652838868,-0.05772045165869482
TIMP1,-0.13523401873557042,0.14861450480064428,0.033225068470091684,-0.03076309993731509,-0.02012841500095826,0.02480720752775783
SEMA3C,0.022367177356752116,0.167040236098975,-0.020101070527691636,-0.05147396395828128,-0.06379207935928671,0.04544928055275974
GAS6,-0.040547552893897505,0.03056044552486916,-0.0331934990058853,-0.015819479052904224,-0.048025118054594904,0.035351382899439836
MEPE,0.040672655140109794,-0.012890378829357124,-0.019407710739816928,,,0.06892473124413823
SERPINE1,-0.03603805434989617,0.08323137460657416,-0.02089748038455497,0.010151060141169399,-0.02729874312971528,-0.0029117947511369912
RSPO2,0.0773955785234507,-0.019579346685186395,-0.01363188328916986,-0.01378310062016761,0.05530263623841033,0.040896662210235885
SHBG,-0.024336880560332497,0.030849625470621398,-0.016331110700643293,-0.021302507034789576,,
LGALS3BP,-0.01872877740352162,0.10174768143145017,0.09339653908660035,-0.0499061543756677,-0.07936953088872274,-0.07637290196951599
LAMB1,-0.10743736519467456,0.05289113246993873,0.006910862388752658,-0.04976567285598069,-0.019881487863733092,-0.02663748510018455
SPTBN2,0.0319870080539957,-0.029836118751612222,0.00312308847443495,-0.006670522133930286,-0.01658885038201808,0.08966584518209827
COL1A2,-0.12118856245489343,0.09403168451086151,-0.002423682927837071,-0.01654303465295791,0.09148155779777327,0.1069467010410259
CEACAM16,,,0.06106480645235144,,,
WNT11,-0.020065357970070596,,,,,
LGALS1,-0.09452373125241632,0.11250027017001643,0.021890903348949182,-0.011309429843161472,-0.07171367257171994,0.04080384613180194
BCAN,-0.05184189170892659,-0.0858023292738832,0.06729134142023059,-0.027948590615565625,-0.047107107490375236,0.038710205639324126
ANOS1,-0.0906875841013707,-0.00706097268105593,0.011379806960915569,-0.0303972329512974,-0.024052384519600307,0.08955147852590567
EDA,0.07331222854424436,-0.04857588722430154,0.0017105390392459729,-0.004882531193460305,0.1858724746612552,0.09241523388166498
FGF22,-0.018392540781331655,0.02111134610457038,-0.0184685776365031,-0.021150122299730265,-0.04731721699380702,0.02863690343719521
SHANK1,0.07031944408408207,-0.04760504734255403,0.021285335771103635,,,
TGFB1,0.029485509487996255,0.03639716233687514,0.03602278150091699,-0.03298258912203623,0.09435268775102464,-0.14027889448767006
MSTN,-0.08431907988354795,,0.05853158282515343,-0.031171089060482143,,-0.048961104362927894
WNT4,-0.020854089844039365,0.018452596019805652,-0.022655769808934717,-0.025846415856903726,,0.07291865997534273
TNFSF4,0.013946937217442988,-0.041148870027543166,-0.012516134337093188,-0.012158002602508048,,-0.051048313770895824
NTN1,-0.11205504468068657,0.007061999924991723,0.03844044436679554,-0.00860114604763175,-0.013918218442869801,0.055735353614647036
CXCL12,-0.033726407784159,-0.02357514663321524,0.03265308982817451,0.09029864271822756,-0.07016837476857092,0.04583661534336298
GNRH1,-0.05119585714325218,-0.04543384128078395,0.03205505729283773,-0.02619071795173806,,
RIMS1,-0.013523045457809855,-0.12613395773544353,-0.059653961979911664,-0.046244273329122586,-0.026673792371238306,0.11078277990047244
FGF14,-0.03529449227367463,-0.06277943670526398,-0.01800310398412958,0.08927962199744732,0.08965702569498613,0.04478728103019396
IGF1,-0.006016971515303845,-0.02337132806820588,-0.007875342378363164,0.016573543760644807,0.19024110565830424,-0.07268460455779746
TNFSF10,-0.04689224001070804,0.059610484877782914,-0.029690276847636032,-0.03336084997514717,0.049112315409960916,0.06633076339467392
GDF5,-0.03241616099794968,0.03172757350783127,-0.016587047164560963,-0.06205595944083353,,
CHAD,,,,-0.02912033492151301,0.020109396280840745,0.0464453582863286
RGMA,-0.05297227393523704,0.09418411367972329,0.008304042265728923,-0.017544767029533042,-0.04549644774573682,0.02527382386020815
WNT16,-0.05263556897598931,-0.024907323564414174,,-0.00315297733084155,,
CX3CL1,-0.021686853186154178,-0.08008338132786995,0.030150137377153944,0.027434569948724,-0.03628148499665064,0.00263984912598036
FGF1,0.05797712187750622,0.07297509347742911,0.041345861574950384,-0.029478240824756557,-0.016230352014322345,-0.07919263943499211
ALOX5AP,-0.039233268744117374,0.08280663711619093,0.007157632905638727,0.045309682007237666,0.02009904645559653,0.08060380457084544
IL1RN,-0.018681217109705335,0.02706855579792152,-0.017813975908939433,,0.010136551783847378,
FGF23,,,,,,-0.00014037922553225752
NPW,,,-0.019840890633744418,-0.02686706695906667,,-0.037968373962867445
CXCL9,-0.022593855798674907,-0.04090506442275002,,-0.03151554007034861,,
ANGPTL4,0.05283162575202368,-0.01685790198543083,0.0065061076482877565,0.06101091219362345,0.013032881565139012,0.021587936272159786
UCN2,-0.0005732932278929826,,,,,
COL4A3,,,0.03718337806946169,0.09742405421858695,,
NRG3,0.08484701652683577,0.006785904861109112,-0.035989325733603354,0.023881672970674523,-0.04758226607145875,0.10265148502224208
IL23A,-0.024217082280039045,,0.00931526308720421,,,
COLQ,-0.017726845368290063,0.008114581518338803,0.03452848192170355,0.00573761971233233,,-0.010385249184111366
TNFSF12,-0.07102982865640042,0.054338195478041675,0.004549323440342078,0.08460462416578388,-0.017752684482142365,0.061968533548515434
DKK2,0.01136857312982726,-0.015815748548013164,,,-0.059339694095866515,
FYN,-0.07503982004078939,0.09134151586239779,0.05548150733786901,-0.06967784687940222,-0.054853463216475835,0.025642495040938372
ACE,-0.05248065822787246,0.01290122659775905,0.009264770446589188,-0.04469634682322062,,0.07367574433904556
IL18,-0.07405666911938551,0.06284120431219584,-0.035006534848202736,0.03941410913090233,-0.042890206428229785,0.14842672668122578
PPBP,,,,-0.030932385960040516,,
CCL27,-0.029720332047877312,0.04016203523051938,-0.024279407571919476,-0.03320997850986709,,
SERPING1,-0.10892275520242321,0.0678745460873003,-0.035742892722617284,-0.047143426919009475,-0.07541960901085484,0.04305504485544852
AZGP1,-0.05378767271219712,0.006304576653542056,0.03094280726669889,-0.04399106468146667,0.07335186834820268,0.038938776892343666
INHA,-0.04746683207356403,-0.060633447424791716,-0.020323573880146138,-0.0268670667998192,,-0.0342651465294232
SEMA3G,0.0057561942724380375,-0.027504911281625202,-0.025351024634776717,-0.024786931563965733,,
COL6A1,-0.07115271809199782,0.09706456796029438,-0.004016330871656033,-0.1253006030206418,0.08416983526672793,-0.015269602371922045
FGF17,0.011524618852474593,-0.023034378094267657,-0.023585432468085796,,,-0.03707420941756998
TNFSF8,-0.018681217269297314,,,-0.024056507007932337,,
FGF20,-0.030091942870328004,0.04603555365444782,-0.021689527211145893,-0.02205073285417218,,
ICAM3,-0.02082793683083626,0.013942613499543685,0.03350107446468976,-0.039036927977160726,-0.05089873528748334,0.02891360882098205
LAMA4,-0.12862786424950765,0.13676003964358427,0.04947886821504322,-0.012802590025246086,0.024424570892779808,0.02794626019733785
DLL4,-0.06360103833482939,-0.04730045341884553,-0.013579297300669096,0.04694097993012916,-0.013552831589153694,0.14874301019408329
SEMA3A,-0.043512400952428934,-0.05488551822398822,-0.025781190044102287,0.016586155323846205,0.014773759227745329,0.03221214789816293
RLN2,0.02548394928357356,0.03222685662408426,-0.017087913181864776,-0.04005569404271507,,
C5,-0.08734494094856131,-0.011210730543871027,0.05948851615147433,-0.03763228604736397,-0.02308332766654205,0.033132172260507686
COMP,,,,0.04367317754633814,,
EDN2,-0.02553260024325517,,0.01039206359330624,,,
C1QA,-0.05856710707752903,0.11753299761559126,0.021961213349940643,-0.04419859414481314,-0.027160790232729697,-0.04424979954851615
COL9A3,-0.026557105778754135,0.08019578668867891,0.04293576505319484,-0.0004914613735463294,0.130707161547296,0.13002059753633755
HGF,-0.028867813850670974,0.03868345754441459,-0.026026790893111017,-0.04939100382058269,0.0036393104938979457,0.062234344526826774
P4HB,-0.039272657107753656,0.07594003928918931,0.004575999571975886,-0.02806776112431212,0.0336668112332484,0.003136619389151679
ADCYAP1,-0.058155108422321224,0.04484030225298775,0.029128166294065616,-0.04850427220574856,,0.039876049506227494
GREM1,0.030293814375363156,0.0955967575216105,0.03555568648390048,0.06858570320087251,-0.013027972769790544,0.045951382708191775
EGF,-0.03960953952582651,0.08341411362979385,0.11360572047074777,0.1258710893089703,,0.1962343262033157
VEGFB,0.009177765796047916,0.08101701077810422,0.01567227432671298,-0.00494692623961027,0.04726048917643416,0.03154506217119235
FARP2,-0.04859178754649587,0.03954762213744673,0.05815979009268039,-0.031027356085227872,-0.027624201833661065,0.04900807804008795
BMP3,,-0.02023003793656722,,,,
LAMA2,0.041086496600310496,-0.005088463668847624,0.037919123210770254,0.0007641125632089417,-0.010321925700246589,0.02185924748567613
NRG1,-0.012525129740675548,-0.04491758343571722,0.0157545308806251,,,
SPINK1,,,-0.017087913181864776,,,
EFEMP2,-0.04168508165809482,0.03635270418098429,0.053016462574218284,-0.012797365743917342,0.10466809476732103,0.03331744893731452
SELPLG,-0.07475692833235675,0.08825255436906852,0.06332106882240701,-0.019472890320401615,0.0020586518978512242,-0.07207846413235115
GDF6,-0.02399141280814614,,,,,
HLA-E,-0.08717633544765134,0.08227795876280233,0.017611280402550066,0.02862497981673518,0.030410941967743823,0.02014404048866105
PTN,-0.09974634024709077,0.0707579220549387,0.04149015969313175,-0.09957518942615191,-0.08118092730050153,0.07841711550685057
CD274,-0.06725980322269996,0.012171264060455635,0.0328113885663201,-0.06556648817717592,-0.07016846944122175,
CD14,-0.10088915691427958,0.14408890255144488,0.01040515750173317,-0.05208837545092767,0.07280584863015073,-0.0707389425866462
SFTPD,,,0.020872511158599096,0.04326765199136061,-0.04877732674523434,0.00042630689853104416
SLIT1,-0.02584045376991979,-0.04829838776760612,0.0009980354134003183,-0.04426335452685413,-0.056077033300085385,0.0817782725441582
CNTF,-0.02510111080132992,0.08102783302392738,-0.003204037008903932,-0.0034352580997473767,,-0.023684188130769484
BST1,-0.09167007026969234,0.006536486879241264,0.017461953390886395,0.08428917154799721,0.007190866091299275,-0.049665126940495366
AGTRAP,-0.11545463477217599,0.046541074355563844,0.0903054092970807,0.05268311563982781,0.009531271744163466,0.057734443878895585
LAMC1,-0.09377722403818457,0.07759560147576339,0.046646421322107064,-0.015781068007677035,-0.05768615729981775,-0.025276665500059754
COL6A3,-0.047265495319078664,0.054293629761664255,0.04839754115039547,-0.003880089006882154,-0.015635257456321352,0.044563230929981976
FN1,-0.10604110797205353,0.09554119087639015,0.01611583268261593,-0.03515153221762115,0.009601054655887528,0.04027438405382695
MIF,-0.006423660697755086,0.05847589061278294,-0.03210107071458791,0.03241082092064532,-0.08206098465078582,-0.058044644232665525
JAG1,-0.026569281244351827,0.02993512694576063,0.03473302984165788,-0.06715130285253099,0.06997373496308835,-0.020516967233465615
NID2,-0.08834727094201895,0.10278058876823763,0.061294088598563196,0.058335932978087195,-0.0646462236993881,0.05749879575373215
EFNB1,-0.0793428602840578,0.020647943800379764,0.028882202562908355,-0.04709050060722687,-0.0020905155994257454,-0.00047679838555255544
COL4A2,-0.11798031826771738,0.09019511165219084,-0.027247809404275798,-0.06564545216999663,-0.004824753695870985,-0.053076784555210664
SPP1,-0.04444357472397793,0.10669558565186046,0.07807326233297042,-0.010663571094244142,0.0507586215322193,-0.12114507945984222
PODXL2,-0.02222332311968285,0.00027410132155114526,0.00011265942327882939,-0.023654461454692594,0.02438253739861581,0.11343142645912956
FGF9,0.06818458961666846,-0.04084052656190719,-0.03705304382458843,,,0.07462130275204963
ITIH2,-0.02444084472983555,0.09815422052279907,-0.02780904373059984,0.01868825659099596,0.0034622954046044105,
ADAM10,-0.0064018836416804585,0.019043351513522443,0.05366554526891588,-0.07387294916930714,0.0031975172422589386,-0.04464013562129766
CFH,-0.09323314941247518,0.10020046014748697,0.027452501746702183,-0.030066056485045414,-0.006914538103389931,-0.0468094841174173
COL4A5,0.04150837225357786,0.050396495353362776,0.09401869927358233,-0.05173558060177097,0.015839439158592785,-0.08410333326150901
LTBP3,-0.010903603953644193,-0.004042109880372479,0.007409890414350276,-0.036585609270382104,-0.03810884301854454,0.05581346849725543
GNB3,-0.0499589607692057,0.03728148653154905,-0.003495396215063343,-0.04235091193031008,,
COL6A2,-0.11010417246165594,0.1337409066737941,-0.0074226493529374405,-0.043378672424631,0.010985654075741815,-0.07625574992651335
PLG,,,0.03840241311108652,,,
GDF9,-0.014256527915618869,,-0.0001692215341428717,-0.03638934155610746,,0.001182298754205082
NCAM1,0.07074930857767033,-0.0628837091665301,0.015680122309525098,0.05951417016583748,-0.05715695096399715,0.016366026657610996
APOC2,-0.0752312179015291,0.15151436016431802,0.0722820802003777,-0.006722727022256672,0.047222863519803294,-0.07021998918686621
BST2,-0.0777288058040138,0.10955484006234263,0.03073513794419775,-0.012387447884314529,-0.05472067045869328,-0.031436252623378534
COL5A1,-0.024007607116050413,0.07782694363171519,-0.032899007531801354,-0.09707113754126996,-0.051589166072666004,-0.03970202184063439
CALM3,0.03788288552817882,-0.0737335335826588,-0.04800869797605577,-0.024019269090224442,-0.04146992272530912,0.12035732182160423
THBS2,0.011390333340277232,0.07730236193869063,0.034636638028802014,0.041152647302240004,0.05553582441380737,0.023220969318482818
SERPINE2,-0.04982796985212315,-0.039207447042941976,0.02443548067501368,0.003084003152101984,-0.028764409830815813,0.012434785453575287
EFNB2,-0.08543820645437307,-0.014972245800556184,0.032320709136561494,-0.06097611690764397,-0.021563708702479197,0.15498959444682436
PROK1,,,,-0.0247869171497635,,
MMP9,-0.08377204286539217,-0.04513024944659583,-0.03412492168395229,0.0005653642184413037,,
NPPA,-0.0332725365007857,-0.04149601790334379,0.027913399142204167,0.10685513551960966,-0.10477494023511957,
APOB,-0.019246202969984003,,,0.01145545656579226,,
C4B,,,0.039800678786505776,-0.027528077013250787,-0.006194361800813477,
NTNG2,-0.05990685452912126,-0.03287714907584635,0.04746736199397109,-0.021721653939402997,0.11227812572470712,0.07245344285262093
LAMA1,-0.04622856006316364,0.01573770573338831,-0.0127356693918526,0.015740823587801697,,0.1368928293014315
UCN,-0.03224254649203657,0.01566492922495887,0.05100753039223401,-0.04228656997842399,-0.04877738637395057,-0.014292369414892942
ARTN,-0.01528178764035797,-0.053906623443709716,-0.019840892105593467,-0.03429832556921094,,
PDGFD,-0.04114615543018137,-0.02919937467873726,0.02701385712570536,-0.07034888036801162,0.03012121478092715,0.12090738893932128
EDN1,-0.07120990637904442,-0.01596371409653149,0.035858319921329235,-0.009060895563411728,-0.03725897336595569,-0.02140400560462953
ARPC5,0.0625086857707108,0.059965362987542806,0.034524105569111334,0.01902461217464846,-0.04005403379395375,0.052126813136105545
GSTO1,0.04804540295741802,0.0909002556515147,-0.07008179895063453,0.06506721699879861,-0.027640413524580874,0.09942224370429045
SYK,-0.021482864224053648,0.10724211029822776,-0.008213566604426244,-0.01568519848836566,-0.08435663371325533,0.09274725035465452
ST6GAL1,-0.007107763345044542,0.03160716241661126,0.0012418471918353574,0.026425645152159952,0.0010283802197263903,-0.012743224276190141
WNT3,-0.07441445457211353,-0.0076203260945249445,0.0007683594363493007,0.0015910785341216164,0.025788166628713843,-0.0696301144431391
HSP90B1,-0.05499189001637703,0.029016227066803842,0.016837510114126895,-0.05973681665014489,-0.0076925589631304525,0.06945561018058832
ZP3,-0.04182181764523944,-0.03536305348939069,0.032384697557188265,-0.040523296855217585,-0.053614771474136444,-0.015405040014379949
ANGPT4,,,,0.05662668015499826,,
NRG2,-0.03790358977063666,-0.05097350742520512,-0.0322671483012019,0.03957288174819224,-0.036778624408124856,0.029208717664980684
MELTF,-0.08781730813574953,0.1082815546151149,0.0003535307144383079,-0.02218459966662393,-0.04277291114726679,0.13364124490955415
NLGN1,-0.02814921260458986,-0.0440463203625946,0.02712549187814713,-0.056344303551264706,0.004925051183998421,-0.0037753396326502156
SLIT3,0.0008268636411679156,-0.06185758631367611,-0.028388525881593612,-0.01924679497269981,-0.019748709544085148,0.054404180662429566
CCL8,-0.02510111134634781,0.06240095507877303,-0.0003724802590433502,,-0.05089873145571505,-0.05938950855335148
S100A4,-0.05223803817162817,0.02206420439587167,-0.0346412084756831,0.04850645323566267,-0.052464417839688124,-0.07639808714868458
TNFSF13B,-0.07398650417405266,-0.013858669185331338,0.007519847939298148,-0.1078150449974092,-0.11053494560934264,0.011457493681289684
HSPG2,-0.09021434830217322,0.091282710813179,0.030049468961937654,-0.056250687219535724,-0.06291711626879788,0.01652184940581148
FAM3C,-0.08481233785259025,-0.0742007214629927,0.023814911738509716,-0.10723560110016889,0.008325241532566023,0.05528315207429673
FLT3LG,-0.05997458957198224,0.04977431123793334,0.06711297702989788,-0.01532004807896874,-0.0005765949262658686,
A2M,-0.07272484906858104,0.1087502521596992,0.014295839156207968,-0.06111087704760174,0.009065274897096147,-0.0017153499321775664
VCL,-0.08433885956019033,0.07609574566249526,0.055284873922853785,-0.03241810228365126,0.04415789478015006,0.05081905170930998
FGF2,-0.010579384076947985,0.04302815816521404,-0.00043366560709354987,0.008126904192235215,0.08623644108806802,0.08342998898150042
AGRP,,-0.040305995553109555,,,,
CNTN3,0.04256891539954546,-0.06743898851347911,-0.025628193594579605,-0.012958113518190985,-0.050898690583573804,0.0781728447249002
RNASE2,-0.05083526757833532,0.1336964885582937,0.07366945278886589,0.032383718945761884,-0.0788823929000126,0.016504070288261855
GAL,-0.003670548102990116,0.004306426953926781,-0.026193274657428586,,,
CXCL6,,0.008803918906059836,,,,
PDGFC,-0.037581918011423306,0.04006240322316099,0.015063307961150348,0.009976462324723415,-0.03212083438570792,0.06601639151897319
COL8A2,-0.044014254137210905,0.06320295398307041,0.029200882707315808,0.06529514458513473,0.06981306456507154,-0.04605496925455946
SPON2,-0.05376404764869296,0.004668028500149326,0.024231350250269595,-0.000513449038256323,0.11610434344099375,
SEMA3D,-0.06020045005776709,0.04413461373052691,-0.020054148367583624,0.0431801369230415,0.032742364631729116,-0.02206168817338748
BMP6,-0.02136469031268015,,,-0.03265383111886497,,
TIMP2,0.033303183661181526,0.09229070030575438,-0.0050051809627493435,-0.10491031974111596,0.01395104700520778,-0.028222529229938426
EFNA1,0.0070159733324835485,0.11574403470272983,0.07486723296865379,0.04499557095738156,-0.022491666687636754,0.061365047281442146
S100A12,,,,-0.02653088356753379,,-0.05938967254967777
TFPI,-0.07553753540150521,0.02676573353019732,0.07044496139378993,-0.03955914598299691,-0.0356370042130408,0.1079328884164966
GPC3,-0.028190848810467302,-0.043224115709105906,,0.018341694243002984,,
NMU,-0.04923178945413955,-0.033858485425837394,-0.020844571176126748,,,
SCGB3A2,,,0.009856127054197918,,,
LAMB3,-0.006652437509413412,-0.012809373248182068,0.029441352143179392,-0.0232853618143692,-0.02010830521091943,0.0053688767078012775
LGALS9,-0.05530659876080625,0.07520873315582248,0.02264500003643296,-0.017256640113266556,0.01902948034648671,-0.059287324207836806
VIM,-0.08219801074771602,0.1377238606645913,0.046066258207636455,-0.04165857144736109,-0.0894661946388107,-0.019167092513272838
PLAU,-0.09915308993114164,0.030517757828663276,0.05746528707640799,-0.049125584367412004,-0.09165346400955969,-0.05692799928364964
TGFB3,0.0005251043364499418,0.04213654168460044,0.08095126919938443,0.032567428170604,-0.04279368163840257,-0.013813585062043292
APLN,-0.05613588331140496,0.057335536509437734,0.02276277697546959,-0.031658844075349926,0.040969976485005194,0.06423585177801151
SHANK2,0.0251655465186576,-0.09053120456952818,-0.008237058349026173,-0.025846400507346916,0.016067161283557473,0.006580337867412855
LTF,-0.10545911721272261,0.17150096616419977,-0.023042528666710888,-0.027946191037874404,-0.006004989317305247,0.043330302123518134
PYY,,,-0.016587049672186934,,,
PENK,-0.036816501204198694,0.14826551247855493,-0.02964465521502049,-0.030339249170693312,0.045177771924492856,-0.037074200098824533
CTF1,-0.026055158419429802,-0.04239062373367152,0.0468570294026408,-0.004174721008010707,-0.0567180568159701,-0.017130811119841428
COL3A1,-0.10537490563466921,0.14584581406144395,0.013946960945389787,-0.0007445781459236816,0.12347440340763705,0.0017782446088795724
S100A10,-0.10364144212443406,0.09478746954962221,0.02590671447060386,0.01509651676343887,-0.05583220791501552,-0.06248560024243486
FGF13,0.05308582307336367,-0.05541390280489525,-0.03314601167278305,0.08752451157712283,0.06378353515188309,-0.06797490141529641
SEMA4A,-0.018818785887118352,-0.07731392352248721,-0.04971311263669221,-0.03688714940346841,-0.02645210514070267,0.027835018850629334
EFNA4,0.004543935803779322,0.07118584097770597,0.03788702337946064,-0.014989341355634215,-0.010246802943021324,-0.057551264712951244
HSPA8,-0.016305245744195583,-0.10025819948234364,-0.016443824510661842,-0.0020478664660954415,-0.10046124946285881,0.0836316134549595
NPB,,-0.0024872081507156633,0.008381552974919876,-0.04018999109252622,-0.08944899312091902,0.0014365315802308974
ULBP1,-0.025317686040568315,,-0.01851294048486014,,,
SEMA3E,-0.05172163027213591,0.04560017205310171,0.01174006342639589,0.03959598554505325,0.044653507067172034,0.007505788251551177
ADAM9,-0.09268552956668584,0.11605676039239197,0.06987302940645707,-0.051081690478859146,-0.11942317580801294,0.025508946808172974
ASIP,,0.0276724199354489,0.018741557324520555,0.01273580806358538,0.009988344325070847,
IBSP,-0.048732164921811386,0.10173655508112156,0.06739269458138215,-0.031225178341613966,,
FAT4,-0.054832289827877564,-0.015521315835718242,0.0058304258558271385,0.06734328577397085,-0.014588705193572703,-0.09388646087493895
MDK,-0.08635249327905978,0.0352277643708854,0.05155716710405727,-0.10695818447422614,-0.041549794525358875,0.0855840444474627
HSPA1A,-0.1034496708443791,0.11993292244277028,-0.009940693268929499,-0.05869566537999149,-0.09245458287057222,-0.0362569523615056
SOST,,,-0.007851252473975834,,,
SEMA3F,-0.08136764419346258,0.04262286914655531,-0.022492217310926727,-0.053487161901547314,,
ARF6,-0.060944430300330525,0.0676919076537072,-0.0077319322639850824,-0.00936582351746294,0.023000454237775015,0.059809446659778324
IL6,-0.049136911172990586,0.010468054953852434,0.004722288255463982,,0.007289671818219053,
CALM1,0.025451404613303027,-0.10470228123548117,-0.003994635219510709,0.01230399467436904,-0.028603475641169565,0.07410187062026735
VIP,0.004443219042749347,-0.08416052800487277,0.004122815609777727,,-0.04504961232453003,0.04250496064123126
NMB,-0.00990395402925102,0.07970096139305784,0.0659856788764208,0.09244670921131982,-0.1118189879571732,-0.04833822412553842
CCL26,-0.03206812803461942,,-0.02619328092844081,0.1115383075714261,,
FBLN1,0.011435070244428297,0.12763120661659114,0.016974105256830935,0.022006160538700005,-0.06514664406882904,0.11328434134229931
SAA1,-0.057691335207894226,0.00018542468408010024,,0.027659545350122043,,
MICB,-0.06835746830242073,0.06158737266138752,0.015434671868172184,-0.0012374044702117924,,-0.04679588305105809
MMP13,,,-0.015807330214650965,,,
F13A1,-0.04213293450557393,0.08905523557834759,-0.024151458458805595,-0.030376724863316492,,0.11912505553644054
CXCL11,-0.0758893304017685,0.026534795440936624,-0.01940776464999718,,,
COL5A2,-0.06469949212053096,0.029357085155498903,0.041235011077992025,-0.04460399383249627,0.0682289475987672,-0.060591044827526634
EFNA5,-0.009923104328133505,-0.02348944963140435,-0.03922031450969285,0.03415813534738552,-0.05959440000614037,-0.07167439038801418
AREG,-0.05203894206217369,0.07513135876795254,,-0.002020458363092493,-0.056854299266495344,
EDIL3,0.13342538228367373,0.08715486547057318,0.03684025348295923,0.0363288861873321,-0.022541078946545348,0.04851438947292277
CD86,-0.10586622395055975,0.02009836014669582,0.07102051047719499,0.08095098418580668,-0.016929003841891173,0.10163741390776161
HRAS,0.05419338201242351,-0.007778768059373618,-0.018631170307688582,0.009527003681021159,0.05062192022965757,0.10382349147558001
C1QTNF5,,,,0.03154807885136897,-0.012752380098595514,
RLN1,-0.02799445444898483,,,-0.02330468637767468,,
COL4A1,-0.107369608733948,0.13382785311180467,0.007047612580839106,-0.09017825291917497,0.07002134908555505,0.09095102994042088
CCL3,-0.055497540101877754,0.13026160664678074,0.05363495640963896,0.046629979788789244,0.0783508634854421,0.01882756738262322
BGN,-0.096290569913978,0.0877706277715644,0.05829099954846297,-0.11178203138004063,-0.07206245559585367,-0.057283329241094166
RETN,,-0.03004888979264271,,,,
S100A9,-0.07770811843394558,0.11947303619089078,0.051707059917441636,-0.02596493498050356,-0.028887492247660417,0.0015839470303096106
HCRT,-0.005716891462131216,0.04057835302883286,0.07205616908954962,0.02734386458066916,0.0008288884598992755,0.0854461488762166
FADD,-0.03973114443091326,0.031786634780504225,0.049750382658221966,0.010893909964275335,0.1103013604924718,0.008788801212907775
ACTR2,-0.07920865083286727,-0.003634082332342871,0.03207981792481383,-0.04284265043202652,-0.025646139823183995,0.008139005670708317
BMP2,0.0008146796496317558,0.03549577999571063,0.06242055513072357,0.00927723281873272,0.06682248491673434,0.01828888307987798
PDYN,-0.004686154761235572,-0.04824368162871369,-0.03529104766849616,,0.09520586022247313,0.012581430930021259
CD55,-0.039890182250686794,0.09349122356706492,-0.039170628446178704,0.05751439637639037,0.07394580680731988,0.08782492918009029
OSTN,0.03235563247620466,,,-0.0024573853639639005,,
CD6,0.001400083358933049,-0.03810760812514342,-0.020886776755675067,0.0022609532211662307,,
IL16,-0.05212948569225165,0.02750826367275919,-0.006822412461569188,0.034796212805960465,,0.06422797405003604
LAMA5,0.0009558692089218519,0.06914380203735715,0.05134899416518652,-0.015127872039174718,-0.0752242434798378,-0.020939422405636354
RGMB,0.012507535255709069,-0.05562603509397936,0.004288104589220146,-0.025096851913830986,0.094816628555078,-0.03755157179680193
INSL5,-0.037148668543446665,,,,,
IL12A,-0.07270328420507431,-0.04090506442275002,-0.028432467222785494,-0.011196628880056719,-0.03668196255661995,0.12994061989268488
S100A8,-0.027395501446144062,0.10235004807641428,0.036332318216731996,-0.04337510815740338,-0.04785807432749834,0.0010002529097645051
TAC3,-0.015516572818428179,-0.07956337796354275,-0.04514083386666829,,0.10054103734483787,0.09908187871066922
TAC4,-0.027994457192667046,,,,,
MFAP5,,0.12324316782161683,,0.028510269766822957,-0.053614771474136444,
CXCL16,-0.037473686661086275,0.029698138687232565,0.029766990020401875,0.03912746339273537,0.01660399099569285,0.06437406256733624
AGRN,-0.05342959559845217,0.0529384564790658,-0.0006252644785774852,-0.035616085549170666,0.09419359541515653,0.09055934176643353
COL4A6,-0.04432427380059946,,0.06089878203474704,-0.06083122196811622,-0.04337375153947884,
FST,-0.041712249563133276,-0.024035162150966235,,-0.0709110126170024,0.11205079053772055,
