,UKF243,UKF259,UKF260,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
TNFSF13,,-0.010504575248531005,,,,,,0.024824758907037666,0.04278026512333709,-0.02347439620515719,-0.015179423569579693,0.022766153101110468
WNT5A,0.048388372819956595,0.025124626663240453,-0.04044724109624112,0.09540862660939571,0.06965498985037218,-0.03764239869791182,0.04182067936399129,-0.0025149020619911274,-0.005199919827163026,-0.0028703779033913035,0.0078454228283556,-0.015247517629647123
CXCL8,-0.04515131101538506,0.01638843198204996,0.006911999070698219,-0.00595684446253303,,0.02554572293707832,0.10033046202916227,-0.09365416854602764,-0.02757442937456432,-0.03107929587436534,0.034435333295583966,0.07682542555288976
GRN,0.061658394936604764,-0.037493103296346655,0.042626296429877135,0.004755904189565475,0.023516981798716887,-0.010832111672553137,0.0215929815457713,-0.033220146127449855,0.02059533343032538,0.014529128958079719,0.09322064009599153,-0.03511847526622609
MIA,-0.009025760853290347,0.1388315999387337,-0.0025732054883329607,,0.02346668852010273,0.05115086398019964,-0.06782023860364088,0.04545653988854788,0.029755619903363437,-0.011349584617318146,0.07761868572936201,0.06011305795374198
COL4A4,0.003887364451716535,-0.036703778519588746,-0.06086325812752583,,,-0.03305483192839794,-0.0010837614990380489,-0.033181710386643665,-0.024657409792196005,-0.03372006581297113,-0.027242752328947763,0.09891814659406195
TAC1,0.0172030793952672,0.07680458724579059,0.015017484875529948,0.01821863014900647,,,,,,,-0.02332181041532054,-0.025622562147103598
RARRES2,0.07229350518855565,-0.02024940554631072,0.03650107155299153,0.04206284910077937,0.05378540482645864,-0.013573540100831047,0.16847000994951666,-0.0676830368615546,0.02149673576137711,0.005290582029219055,0.04441512062004345,-0.05199677508858466
FGF7,-0.055868255083420734,-0.026994691840450325,-0.026676067271149632,0.11546248990638315,-0.007693065077751695,0.022953756281883418,0.03725767727569959,0.028778753996534037,-0.006066531964084998,-0.004925261181146099,-0.013522656027279792,-0.026258046698491598
EFNA2,,,,,,,,,-0.014636433054956832,,,
HBEGF,0.040353924420326,-0.012942412814823613,-0.04239730880261843,-0.007207706086686083,0.047052987307068216,0.032348329836792915,-0.006558818073355429,0.03942851898719123,0.051206458768150845,-0.020279607439765847,0.019629602658248355,-0.07068699380430458
CSF3,-0.03317819906158277,-0.018151556993720196,-0.028429966700737278,,,,,-0.05458923048467979,-0.01710384483072276,,-0.019379408756106446,0.028714109563741444
PI3,-0.039304524354113676,0.007533644213522753,0.007093315587165737,,,,,-0.08377541330285407,-0.026161800891818528,-0.018599285297185787,0.004964419618244346,0.039529760560299304
PCSK1N,-0.007763094020125454,-0.017358553488586934,-0.04675032033315374,0.010845443565463233,-0.045479170358246536,0.0617497406916118,0.038968169337096285,-0.004291704957246199,0.009506964384392578,0.032892564391963454,-0.019674457957932105,-0.028977820817452607
NTS,,,-0.04667109274128154,0.08585414364435429,,,,-0.03836126057121664,-0.017831716217815763,,0.008151219128067991,
SFRP1,-0.038423976982944544,-0.013287830290398069,0.007381592625161254,-0.01383622115034943,-0.0538963544927968,0.1450756329748854,-0.03929668687827463,-0.02508059794583375,-0.020614604963875363,0.050630535619922076,0.02566331045740892,-0.04204092406118183
CXCL13,,,-0.015751356501986502,,,,,-0.0023599943318465323,-0.02578660672868256,,0.05475982704082361,-0.02733362679078644
MICA,-0.044620025128275925,0.042476800126915536,-0.022311658481084802,-0.04785507483666813,0.07286591025855992,0.028050942099550294,-0.01790733270936954,0.04272751018469461,0.011825992493610528,0.14190111046898893,0.04011501116176096,0.02970280121394113
TG,-0.02644832028355196,-0.014339674130680055,0.004202291713614725,,0.016286414108458897,-0.06742145285512618,-0.03481117096899018,-0.021849463728969374,-0.021961707821728054,,0.007031024512553114,-0.030121798173298762
ADA,-0.03911274494033328,0.012800948139415739,-0.029493192627553108,0.004975089200987195,0.04452497984908022,0.06303681993459906,0.03612369930995684,0.06533527814875088,0.031177686837908548,0.05844951286617468,0.021242868733106053,-0.009198078264664645
LAMC3,0.11620797122799394,0.00571551608550295,-0.04658271302778897,0.04247002121593502,0.0603802751848617,-0.012950317489257958,-0.014421871497174093,0.029899024665389674,0.03754016296840908,-0.0289798466798313,0.10221492041935856,-0.033774770605171686
CCL7,,-0.010367561485564083,0.10409940581867005,,,,,-0.02464520050264068,,,,0.012698828586859483
NGF,-0.019114903619402743,-0.011366327541449811,-0.022290845888364937,-0.020181950893500045,,0.07175158015527279,0.06037466813782992,0.2143867255170513,0.013414851178090999,,0.06937940664251839,-0.023639742069532326
TNFSF15,-0.023647521382284334,-0.01154478678511237,-0.015461991529813103,,0.021536518401254517,0.0346895964041461,0.05635712327493586,0.01378571037641491,,,-0.012034280134144542,-0.037295083496002086
HMGB1,-0.055152979262021666,-0.007226255978552371,0.07313303935210237,-0.023504130159315073,-0.0261158119664484,0.06546755477393815,0.001970280002033901,0.028769828853235938,0.07844482848470444,-0.05040567774480504,0.04859117892405778,-0.016092844876336554
ITGB3BP,0.009275461373862502,0.071534859382001,-0.0033954000362890796,0.0027616154203447753,0.08243938336960496,0.001823358463831412,0.08462781445550165,0.004373866829827751,0.0752488801118567,-0.0518254644700279,-0.019416452605811322,0.006463573454858167
AANAT,0.039183102357620216,-0.010504576369664329,-0.013932179084445285,-0.01897400192264682,,,-0.02226786707872663,0.017585565940852272,-0.019696674677977796,-0.027077460829672263,,-0.020575935684454996
RELN,-0.032958227726124445,-0.018233592129944746,-0.041942417233614235,-0.0013161256786626576,,0.001205219856607299,,,,-0.03386203438243581,0.011007724862404027,-0.006850586189758616
IL15,-0.03361454345525237,-0.027831526220682856,0.010399590352746471,-0.03888196808129423,0.07874124170389667,0.034663096162733976,0.020058039679048824,0.06337531246891011,0.08124286432122016,-0.03372006153974909,0.022258726568494175,0.054747064441635594
UTS2,,,,,0.11850612704121939,,,-0.0184116891903294,,,,
BSG,0.08762803006401736,0.0015891965674227036,-0.06809967578973451,0.0493262936874482,0.012278646140240806,0.031694454783536864,0.05547620238470927,-0.025840204766712258,0.025529989496009566,-0.0417441719238896,0.02991119353069508,0.02120650116275494
ADAMTS3,0.07972203575260631,-0.013298139525190614,-0.03344218091273231,-0.030467788686996955,-0.003027612014345072,,-0.026663503863936684,0.07649572665127218,0.029725960428580972,-0.041954743557418406,0.06238605668526821,-0.0029561203915817857
CD34,0.03736693283096321,-0.01589666695920079,0.012538770248233131,-0.027890676250957237,0.005128689880492477,-0.045349433249436695,-0.03204164473968177,0.0001490893026197068,0.05782783606969629,-0.01877982320563601,0.099338783162321,-0.051570119990185334
CCL23,,,,,-0.00037192150274287944,,,,,,,
PLAT,0.024796457361760945,-0.003220397150628299,-0.004119187818611006,0.0006065305042867597,0.03253873961158408,-0.055901344859262035,0.03660041239005628,0.06113370349060945,0.06928496476568494,-0.02526940714495036,-0.0439371568529088,0.022969621978571882
NTF3,,,,,,,,0.05861449468827545,-0.02154050381771773,,0.017213189876602836,
LTA,,-0.013287829668772481,,,,,,,,,,
CKLF,0.028161404482252107,-0.011887963571715707,-0.012851746945630713,-0.019797578990388087,0.08018087394783062,-0.10420104131766704,0.013431155997050614,0.07975870440852169,0.02349385449265286,-0.017180575997156652,0.017450872843480944,0.06312264217834199
CD24,-0.012736242850914615,0.021117529233634157,-0.06667470857049303,0.08826445094180482,0.10409112141744908,-0.06439607689946505,0.017880277544067423,0.02452285423171513,0.01648559966649874,0.009452227734599947,0.00032800957094798527,-0.018452019410812308
HSP90AA1,-0.015820476332812965,-0.033722406506783154,-0.0112967392664529,0.01792681174076739,-0.09673641987350466,-0.0493125660915251,-0.03494404577921716,-0.07389703522771188,-0.027905498693316284,0.027150854722768385,0.05532156228481653,-0.08996975645405318
BMP4,0.06362360790383295,-0.031002101755290654,0.029178277716048712,0.0221553411773372,-0.06041998074077975,0.038509696187731736,0.07168133328752094,0.04326953840994801,-0.02885300809658172,0.05752827780849421,-0.021217561633369155,-0.03954333802334737
SCGB3A1,,,0.0267500354975692,-0.03339955322034144,0.1218762247069391,-0.04529527022379118,,-0.015030402691023416,0.06619665134334445,,0.019525300157107087,-0.04134746204670293
IGFBP4,0.03739326980807344,-0.057369210870194365,-0.00924893683680032,0.03834955204166734,-0.0037511558341286368,-0.07611844081276063,0.0021447759271861805,0.05336933016369389,0.037643836661288066,-0.026560850022062803,0.08071089592546642,-0.037045662074440586
RSPO4,-0.0233508145031781,0.10083471862366826,-0.01914929422907676,,,0.008209888537798719,,,,,0.050370908971637714,0.05080537277298125
LEFTY2,-0.039112765341602886,-0.029690499757922303,-0.0032853294971625265,0.08509369499177775,0.13744530254214024,,-0.028456446928598046,-0.020920984378177847,-0.016829268326920006,0.0116023365546104,0.043347285434180524,-0.0730053205761544
PF4,,-0.009045493143014246,,,,,,,-0.013415304222334676,,,-0.020324531162237185
ANGPTL2,-0.018141603238713555,0.009419651742636601,-0.06363476578184583,0.0052694659566565934,0.07376089395114653,0.037026138570027005,0.029386562825036065,0.06527127144078886,0.027151870878397828,0.03136688793203121,-0.07638762028233054,-0.03935373709285032
LRIG2,-0.04940395328862763,-0.018591154883934424,0.047601605323454206,-0.012649094335437025,0.004778415171273895,-0.011594210511371904,0.0707752352377268,0.0029283154912600334,0.03681122803073961,-0.03010984033086923,0.035104916280616655,-0.023537522654994546
ICOSLG,-0.04490127012508481,0.007713452803598225,-0.05340470759193163,0.0015030366141906546,0.04514995285396088,-0.0595033444531675,0.022288521974165938,-0.04423969275681963,0.028002574824035648,0.002227118312448679,-0.002339822815986665,0.020218804143029227
WIF1,-0.04389079181108813,,-0.057172157247097524,0.06629962266335983,,,,,,,-0.015645715708879966,-0.03729508043538033
NPPC,0.030019479441477755,0.02792935643585185,-0.03340446832231862,0.03510965488232841,-0.024136041405837094,0.044903984552302954,-0.00035934375578548485,0.009298102904491996,-0.025382654950727015,-0.006335461989688867,0.0506042261557038,-0.001320572103146808
LYZ,0.04861344290438798,-0.03894239905683515,0.030050778077676418,-0.01178567190230162,0.028325822647832365,-0.05765852160036557,0.008451378132680319,0.027039286758993673,0.027889823507263316,0.02240149949262617,0.07348381605833351,0.06244672065095459
EREG,,,-0.026947600523655555,-0.020761329529127508,,,,-0.040367699389859124,-0.04262770474829804,,-0.02096285336347065,-0.02339955616030667
SPTAN1,-0.030555811929138806,0.04190927005745016,-0.051769175901361895,0.0363603273651007,-0.04059551974153797,0.004341181673576063,0.0028167468121426996,-0.06685221055873626,0.07871744876200036,0.041343311513498855,-0.02075027528346317,-0.013622754259890357
PTH2,,,,,,,,,,,-0.026766334139950953,
LIPC,-0.04897444436437176,-0.016255424862379783,-0.01853966860726615,0.01866714070357824,-0.0255938012462302,0.00040908953170435314,-0.010036672756301365,,,-0.03153147723403026,,0.03283149899263874
COL8A1,0.006100672901048132,0.0018698307150744598,0.03969020535002014,-0.06629317899146661,0.028492309239389526,-0.04753188962084246,0.004207329001061074,0.027333772543193652,0.05113100057726365,0.033581946260458934,0.0920554748901822,-0.058136187712851915
GSTM2,0.0689681075218159,0.0026012093794883424,0.0030553390153672385,0.08338059857420561,0.047585616234035386,-0.01978324964410006,-0.04151412169842173,0.02126365561585338,0.09931113323776124,-0.04538928814519252,-0.03573212963512709,-0.013467328587617214
SPX,-0.020996826342162055,-0.0032967918463114375,-0.015720528627072954,-0.025604737151608634,-0.03199695283593367,,-0.038787537433128405,0.08093845407401719,-0.01665681491725959,-0.009228369941328531,0.03803210520272884,0.05972017226236358
MFGE8,-0.0007304449171907756,-0.009187670497653212,0.05419540489096683,0.005028443039340796,0.02177920650345112,-0.060406157885385815,0.030574678463961603,-0.006658033337640247,0.017664677673634496,0.03832918990579615,0.06546677330490014,-0.05347034369259065
TGFA,-0.011496386266670183,-0.01214462309728012,-0.0011946191141732516,-0.06414912246786336,-0.059017498071894214,-0.06186815120253135,0.015373040821455368,0.029005143108670098,0.03392711752270298,0.04945757368879379,0.0835379164714666,-0.026701080797335436
SLIT2,-0.047322002951569526,-0.030786169401229312,0.0029742644024315064,0.017417948226655447,0.031362736764159044,-0.005640468277053487,-0.03015400690837708,0.06740692043803823,-0.010908549160978085,0.027021871037741473,-0.0001827358193599267,0.049553610802018894
PLTP,0.04543838876750111,-0.060463250700986564,-0.004019681130360869,0.006110717201398695,-0.04425789100083293,-0.047589425779373126,0.009459128236918564,0.07592519051012013,0.054954264337424556,-0.06814741434367631,0.10205954782921714,-0.040778754146972865
APOD,-0.02189320308551976,0.012690075004925062,-0.020759410252509988,-0.0483429918627583,-0.03659336538945947,0.05857655861808748,-0.12251758838572126,0.06973757826051118,0.00804071739497994,0.03982286047496057,0.08173987907578889,0.030355158674842616
B2M,-0.016627472681650067,-0.03938261971474031,-0.018345166340173504,0.023124234515621064,0.027470095350454016,-0.04443674632190796,-0.022121977215900625,0.031698553812746534,0.048922677155739266,0.05359108048833752,0.07435073100746734,-0.0030986645823641596
OMG,-0.0007381565950073732,0.03057460582399669,-0.012431314180565919,0.04073138747450024,-0.02732902424353239,0.007460706443814224,-0.1140544063568383,0.12230940187050805,0.04779221515269686,-0.029840947259002555,-0.027245376204425548,-0.05391834370560461
CXCL3,-0.04958213757297994,-0.04147933828090679,-0.057773465528137884,0.007918584150335016,-0.024874611095579525,,,-0.049103258785781215,-0.029386749393499643,-0.019067960956117288,0.03150269145261074,-0.016473511442749028
CXCL10,-0.051379036435282015,-0.006289736176883829,-0.037965585343475945,0.0522779049396798,0.09670310806520957,0.02642171657127521,-0.015873540403337258,-0.02544933119242741,0.02638989675107423,0.05601248341716126,-0.022997528964617913,-0.026127626048799014
RSPO3,,-0.010504575593495066,-0.01853965717665099,0.14560160804132546,,,,0.022187099931618097,0.06615674744623044,,0.009790480421189284,0.012316848761334253
CORT,-0.026180377201653098,0.016061726338729692,-0.022500673197759623,0.0138395783109059,,,,0.13459734177032645,-0.014038434021026345,,0.029251244546792586,
NCAN,0.02055658220867175,-0.030221547243231596,0.006718909523587135,0.06001977937776771,-0.1478498522404337,0.05384258393682411,-0.021127251525828016,0.07851710733296,0.01834432582064551,-0.06298039108600166,-0.07915498102349652,0.06164019933718684
PRG4,0.031042802201054622,0.016940295688474154,-0.013274327977694017,,,,,0.03636526068563491,-0.02071456846659772,,0.15677673872821637,0.04143614063363524
ZG16B,,-0.012032824929219223,,,,,-0.024754413102517695,,,,,-0.01733890956147696
TGM2,-0.06124944873632502,0.03774544802585293,-0.019476302701112055,-0.05931591552751779,-0.00435131189887706,-0.041875078129986906,-0.02419380166944688,-0.03104636582046174,0.0067953779961941714,-0.03140443085864451,0.05457575450596121,0.005929683851990177
VEGFC,-0.02563703715292611,-0.01847777346228606,0.05168446567781849,0.09078830710290577,-0.005153896427142795,-0.053373825811913314,-0.032086635682639156,-0.031716957240653265,-0.028127905354235108,0.034608042560476816,0.09249030001479264,-0.026700297223654624
WNT6,-0.03251459303815812,-0.014339674726070931,-0.01829074597334726,,,,-0.02354144976675382,-0.012771795063654489,-0.026091057093212376,,-0.022337013991709707,0.010186624524474872
NRG4,-0.024231028141459644,-0.012617798567379952,-0.01890754428667848,-0.026136064330852055,,-0.03305479546599514,,,,0.08329579994805174,-0.02222530473057149,0.1866533858564755
PMCH,,-0.017483189185511686,,,,,,-0.025050149846243822,-0.019696673979494022,,-0.012796412833528368,-0.034504850914361035
COL9A1,-0.03774891838700174,0.053727900877151534,-0.00907613803227195,-0.020473519947039904,0.03507641929813212,-0.06772574832245537,0.019161154243858676,0.04009053297475162,0.041148275654486144,0.09579139355000219,0.011467731373622234,0.04634593824674818
GDF11,0.023335768243033867,0.05081650708997465,-0.0037609469659563954,-0.012767653333919448,0.010683852714069493,0.04659483932660983,-0.0032314806423334014,-0.030913343008001488,0.03164140835458956,0.028486860147572287,0.006046752719125546,0.033505401436865756
IL24,,,,,,,,-0.018676788093644398,-0.013201404017100998,,,-0.03012178087652144
SORBS1,0.053310267297260766,0.03668426795475947,-0.0124007707043884,-0.040833663364328726,0.06954121432137503,-0.06945181066160165,0.0840923480316712,0.0659495020797355,-0.01373764765197749,-0.051942982068141165,0.05875450001388335,0.062296866000096346
DLL1,0.02963938625368977,0.02617928116193794,-0.055938362743927696,0.05358289216265799,0.10901630435848281,0.018610666700150935,0.04584087709015761,0.049188397598087276,-0.003360360209267537,-0.024870778427386424,-0.017726794556191534,-0.02073936545871272
TLN1,0.03953950208438495,0.011300089237409945,-0.019173454143261017,-0.00830797560400969,-0.06226231789428134,-0.056983197624160604,0.04664864560214799,-0.02715778864125861,0.028517669321118603,0.023178972133460637,0.03851916800462764,-0.07880855059376027
COL2A1,-0.02480205296068158,,-0.011855988623452966,,,,,-0.04082990715845851,0.001997051915157303,,-0.02695770517852749,0.06147598759913356
SHH,,-0.010773600271540248,-0.030055733314072002,,-0.009241405002996113,,,-0.016847475958292866,0.0919345440220357,0.002349622720711095,0.10093682958550411,-0.02482583133327819
PON2,0.03184881521974045,-0.01628768002068279,-0.010172503460028001,0.07278626130454746,-0.012846411899920621,-0.09743432193231233,-0.018221120073490027,0.030587152470472768,0.04818447261743556,-0.04065791077687527,-0.02769112195556505,0.06510732234817881
ICAM5,-0.05779365837898951,-0.01679142069218598,-0.0314420144185143,0.02266049130215425,,,,-0.04411344043232198,0.0005650622062484312,,-0.004455810617294813,-0.07608977770193395
HPX,-0.007754021546296095,-0.026213635128293354,0.014947771142783435,,0.004124660627368446,0.04858950408655701,0.12702391070548116,-0.00755473166639571,-0.049388578774385405,0.011981536495672301,0.008783447856058923,0.09703003034492859
SFRP2,-0.014308424466307127,-0.012269963175727873,,0.13134391113402683,0.025481861284220482,,0.040465838180007214,0.0041905336478767425,0.045758819481239395,-0.02912444486130218,-0.0382264806839821,-0.05941693393890907
CFC1,,,,0.05293892430701511,,,,,,,,-0.02384063482815636
CD70,,0.008153706428658043,,,,-0.03587405006764646,,-0.021820420039260272,0.022734302605386954,,0.041223325214192016,0.03433308438929894
HP,-0.006443037442716267,0.06143048298689702,-0.027599641488710875,0.12705702712987393,0.04965793322169345,-0.0584110474573768,-0.0145394989705623,0.017516414844640123,0.09115748075475173,-0.006884779396593693,0.027701428756603273,-0.07054041359642214
CXCL2,-0.04146078036050634,-0.04127013493929811,0.008381666823006617,-0.02100939831198553,-0.00980070239189183,0.027671876990294348,,-0.004694375543335151,0.056363023433407725,0.06768345130684404,0.119791628644679,-0.03417742401670219
NPPB,,0.023883449749105126,,,,,,-0.011309888544864715,0.053376977561245986,,0.019583899687922582,
CCK,-0.06571614737212635,0.019384238980005214,-0.0022150693987377686,0.025124879346322078,-0.025593821903931516,,-0.030809926773062008,0.0658966534460715,0.047946212549707046,0.014266583548734578,0.03180906618022652,0.0013691075662062887
SEMA6A,0.012472917909233007,0.04077869754366401,-0.0598291594639497,0.010321357652427641,0.03172105815317694,0.029542038582799596,0.005421016220339335,0.06732163782972227,0.057903237814668586,-0.008551867850738696,0.00023966087320844166,0.024972403490683227
IRAK4,-0.034921848612886185,-0.03150173120818523,-0.04358035050231158,0.10673956275081473,0.06316217658825829,0.09403495624941172,-0.01134956907098286,0.01728557838343049,-0.02986431796584691,0.04826840284905481,0.08115659376505349,0.055941229670414566
GSTP1,-0.12117747670532886,-0.0027801734375935186,-0.036620084881561425,-0.07271266939940257,-0.019017570786359028,-0.01033019438719471,-0.07800642478201987,-0.016946829411833585,0.0023888569844704687,0.010694450576548676,-0.040374760772716435,0.025188645768877752
VCAM1,-0.03728625150487649,-0.0014517973894598666,0.008261800909403746,0.02260560165302389,0.04649180497319172,-0.041782979187391954,0.02919039858099027,0.01451473970628662,0.039401644826455584,0.08086841074093783,0.014272790348607815,0.04122373422903409
NXPH3,-0.0019853770086962668,0.004727292854031941,-0.023347447591200512,0.013715084290778659,0.07708470100998316,0.028810000148361842,0.030986801529503782,-0.019610493596303777,0.008147849715487768,-0.014778337504881143,0.051205993998671144,0.02932931497890879
MTMR4,-0.04139009755539132,0.015875781748415554,-0.01250830766215365,0.05378865057600948,-0.012491347427371886,-0.07031137540963765,-0.03493046327925178,-0.02954781863613547,0.08186175802459288,-0.0442938824863041,-0.02702289575588839,0.016893877405609728
LAMC2,-0.022127695619663337,-0.024080888086390164,,,,0.11084864437278133,,-0.02296140721738787,-0.017337147717339452,0.03280924958583379,-0.012420914611446841,-0.025945454149603253
IL10,-0.03510636073577958,-0.01565863595959156,-0.03675183550686156,0.07529974623840556,-0.04685580094593955,0.04564991520370919,-0.02588335946074407,0.10764533299573903,-0.017313957611324877,-0.01883496100704562,0.019498752728231986,0.028690393696476222
SEMA4D,-0.010585372850365657,-0.027266088632878306,-0.027639156015929974,-0.004561912837977319,-0.009601060027614895,-0.004108606846837302,-0.07975534648755406,0.004736517626724149,0.024954610498167586,0.037950432685569996,-0.02906704290156007,0.08365705104631467
TRH,0.05671658265546938,-0.02553872126794034,-0.0116671916841362,0.052260722513728534,0.031825781467396286,,,0.02249914019214187,0.04390894329130227,-0.007890218296713995,0.08882912098814481,-0.05930260048186114
SEMA6D,0.08026190272570227,-0.037627137785694556,0.02587293811223446,0.0003943581569707602,-0.028247347592819196,0.07181061297199075,0.005387549992699102,0.023691487915239957,0.02801492717482733,0.052076234796850064,-0.07601262753346379,-0.04106063824818279
CEL,,,-0.023018153860533127,,,-0.058507200579923445,0.00904490922988439,0.002277507137666241,0.05308304652170755,0.05436228709008848,-0.007098360213099847,-0.027719178034913357
PDCD1LG2,-0.05300016362555588,0.005543332441530008,-0.025940989448678554,-0.04754576101331931,-0.024217877949049758,-0.07572840101038812,0.016264203437355407,-0.017638812514656713,0.14420189186089105,-0.029071376133992157,-0.03631086379442037,-0.06554729531538733
SPINT1,-0.03426042175124727,-0.019539708299775,0.03481721540272712,0.03548857129761625,-0.03756427527915002,-0.05025561092583533,0.01795659813553949,0.0487003902694049,0.05029389868427397,0.09651979618936259,-0.03102606007679026,0.03434881032893716
CTHRC1,0.009695924505331847,0.03692312944857704,-0.04488336079618946,-0.013094358117598907,0.08382162138667444,-0.02244275587076424,-0.011092770439574183,0.01220831375062597,0.04588719336779791,-0.06246735318036286,0.07019066417210382,-0.03334457247694222
PODXL,0.042186325137653545,-0.007871574882995603,-0.058291262364217576,0.06784287196644759,0.00845996425783616,0.022091010250771533,-0.046245021701016784,0.04459961296059469,0.036381375070350136,-0.052979628963631994,-0.014805222853383888,-0.044442046873551605
JAM3,0.06112207090637454,-0.004807121964922291,-0.0111843451541222,-0.016159957694704217,0.027864391863216563,-0.11267635810616443,-0.05264764102190908,-0.0378276798333606,0.037430998550989227,0.014005024844641327,-0.0012816464647980126,-0.020432977092242573
TGFB2,0.043652519473078556,0.007256852966884111,-0.028173512276814822,0.01368140056809012,-0.031346136656685016,-0.0362395808418782,-0.004305373310223457,0.01585936379207171,0.003989610975036846,0.0331302599356929,-0.0280932200476765,-0.015372266693116816
COL18A1,0.09452662700832261,-0.014099262031592766,0.005397894388142402,0.04177771050344719,0.010526704363474922,-0.017545064449597997,-0.0002597907022832834,-0.025235952409797056,0.044892748551486346,0.009309630117573317,0.12360779586953399,-0.029289329720315418
NODAL,,-0.021217616895834072,-0.02810037083352759,,0.09584443735915107,-0.07964367492744058,0.04169515559008921,0.03247910494490972,-0.016306843718545672,-0.029373775569827832,-0.014204247444002874,-0.054048573290854676
INHBB,0.10467432749799058,-0.03953159399240759,-0.016652585120579468,-0.014074135669651834,-0.03488787834549842,0.027600068866345428,0.009394455171431624,-0.0436979010454993,0.0118257106994294,-0.031614775687302026,0.0845327706390121,0.05008993881804884
LCN1,,,,,-0.03286388540197566,,,0.0006493990130435485,-0.015399751345296819,,,0.14379847939206988
ARF4,-0.055190667220543235,0.0045533406074035965,0.0366647171305554,-0.0007946251458684681,0.07172607128722942,0.007894283323558321,0.04887450415348405,0.02457265169024122,0.033971479650966835,-0.03647028803808032,-0.027673020758846145,-0.06002661919932968
CXCL14,-0.05696842004887096,-0.020225165618505885,-0.0244471820555587,0.0755573283332701,0.06495589350305422,-0.06940048376392066,-0.04450406054020831,-0.018342792599620798,0.002445762995686832,-0.045490676089749146,0.05132258990874203,-0.020167242340768957
LIF,-0.0328334563620902,-0.006926347988590142,-0.019812206485533078,-0.010421825172359563,0.0273992050311919,0.12560237473252622,-0.027889130291524268,-0.048613093717988526,0.06902443438677254,0.044449166338178546,-0.0578207537036068,-0.010499956450735608
IL17B,-0.02644833252518407,,,,-0.0017225166259439812,-0.03156324886236091,,-0.025842989218349124,0.05944207970764831,,0.13426346283305393,-0.02057593155224406
MMP1,,,-0.011667189138971986,,0.08338123767572721,,,0.00499791111620829,-0.025382653305135686,,-0.012796411820130773,-0.022656723387516214
