,UKF243,UKF260,UKF313,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,-0.060445506211918104,0.04309388217291102,-0.02638859342410368,-0.04832149941839704,0.0020673322476553796,0.05088714498689559,0.08161343495521102,0.18988098002906773
CXCL8,-0.12653044172996059,0.0742986577873059,0.006577181605872342,-0.016569518557300062,-0.054735235215798025,0.00802778926101298,0.028244085973886137,0.0794806345688246
GRN,-0.004613537214343842,-0.002856570832635857,-0.01628167171162893,-0.10344623395064075,0.09249482446062944,0.0900707034053662,0.14834144977233468,0.04991071911887644
MIA,0.03380995298519093,0.03065400020889001,0.03705658564657913,-0.025476671891708744,0.004000044758947599,-0.02282581165192092,0.03470937260447315,0.14298956209771788
COL4A4,0.12444591817125145,0.01738636015533764,,,0.07199878330797016,0.1064854952362829,0.02066657820673016,0.07813453672537318
TAC1,-0.053260971312216895,-0.05539754491693422,,,,-0.021932802842840937,-0.023703186332131518,-0.10296386387408062
RARRES2,-0.006259111989129596,0.014077886081406423,-0.045052797017992106,-0.08402902719239344,0.05614982046972917,0.004600051555425362,-0.06215458328516261,0.0033545469849701943
FGF7,0.008787913801040914,-0.025595665287391548,0.06042153565352486,0.05109467626584642,-0.014857082718495522,-0.0211312502399588,0.03934533146356308,-0.03541136893955337
HBEGF,0.0340617347895358,0.028877054085510053,0.09911621792919856,0.07803670137526868,-0.08275607332624325,0.06095213303730769,0.1325102152462202,0.1993788049321441
CSF3,-0.04252634294617755,-0.025829563217963793,-0.0157320890985643,,-0.01943410043249267,-0.018225203956691458,-0.029482369164251433,0.1130755579217467
PI3,-0.05037879478982449,0.004724855328740931,,0.08564025788572477,-0.0014446876475723782,-0.028057780909144594,-0.10512001401751946,-0.02279871345548961
PCSK1N,0.00812089572440728,0.0013636126503835926,0.019514448377446238,0.02810148873927694,-0.0031547551617657015,-0.012166750366324868,-0.06595419043120683,-0.11326548220297752
NTS,,0.03449935025477211,,,-0.031055501156099098,0.04189744647106875,-0.012909264976262762,
SFRP1,0.018463369511624507,0.04854323143546599,0.04777876092892252,-0.024522458403904948,-0.03035784308563202,-0.02020607642328532,0.06617435007632126,-0.009569516324201562
CXCL13,,-0.021552558470917936,0.043776260871808546,,-0.00014419246167255556,0.02308765190276216,,-0.0467899132669446
MICA,0.04674319204107808,0.04066794336918925,-0.016077943905307705,0.023417079602002053,-0.0006916043152868916,-0.040194459790161875,0.09800362288133072,0.08039863837529793
TG,-0.033900283033476315,0.006901669712159677,0.02511510223277894,0.07790244313142095,-0.017688314617176133,-0.01499962291542661,0.06714382743927186,0.010084106738269122
ADA,-0.03795487846054845,0.03374919311893809,0.1064237877544727,0.03356405896576112,0.017805970386990957,0.03401517092453117,0.2402038894946695,0.0075253348527838946
LAMC3,0.05345158846867886,0.0017239970611557622,-0.008610186762225702,0.06170205753755485,0.051942730677823096,0.10163552386995994,0.17619094646695155,0.18307592195060737
CCL7,,-0.0022146996859366067,,,0.13867161518666146,,-0.02219223549178461,0.011085291215032453
NGF,-0.024500635046315635,-0.030500532402692845,0.11409152557301115,,-0.02304251659833803,0.12773855551312832,0.044809060723268686,0.0391190004991902
TNFSF15,-0.03031034331500318,0.05094596681543112,-0.023456396084811648,,0.07040373126691728,-0.011317538768959324,0.020587369563668002,-0.01035146115169409
HMGB1,0.03998954607115826,0.031165759142817558,0.0912542764969637,0.025423635929143658,0.06366687802863258,-0.016657678438862192,-0.13062225176587172,-0.030358358642305534
ITGB3BP,0.007598750573516793,0.0331253174592799,0.0285071936113702,0.030425125248856176,-0.021645044387579356,0.02243772452747218,0.042739577354631825,0.08052397407449899
AANAT,-0.043913514289046156,-0.019063380624198146,,0.018905653879509998,-0.01750319487745308,,-0.03131746581106806,-0.0299560781519815
RELN,0.012941635573854124,0.01791436924355235,,,,-0.013670360324879638,,-0.06402030308916334
IL15,0.1454754515759262,-0.01697170337995877,0.07059731273071716,-0.004667908016950255,0.05403057928047966,-0.02760696026664009,0.09872350100256115,0.09452625148601623
UTS2,,,,0.010003649331146154,-0.014905251454771933,,,
BSG,0.08442730817151847,0.016606520121126723,0.031064762546039217,-0.03480745887233854,-0.001611072870393676,0.04565362638827586,0.0657191995517659,0.16026920666755548
ADAMTS3,-0.06473186555154241,0.007761850117494906,0.05000188542456344,0.12830688948059882,-0.016915166988549127,-0.04080388699888595,0.12548705236431643,0.06890909736723848
CD34,-0.03854700023143223,-0.014093976632570962,0.07862907750764628,0.09976371097879373,-0.003284496694519041,0.05981997151526057,0.21932900816494805,0.11763404017418844
PLAT,0.0893231887403416,0.0421560189424136,-0.05923879026030727,0.10402742460180732,-0.05828999290193338,0.038510038342385,0.13869595989981254,0.16073685775247137
NTF3,,,0.014720291239027752,,0.02842359563781208,-0.022544114790876233,,
LTA,,,,,,,0.005031135430125358,
CKLF,0.07697517895239338,0.061302580743235455,0.10192268722746319,0.0065469897070606345,0.052978364501959925,-0.004148997410646691,0.004090985993076322,0.032442884131738764
APELA,,,-0.007384965837969769,,,,,
CD24,0.02047958980651744,0.013768152560434361,0.044144070287162676,0.08063810410921002,-0.017723189009902246,-0.04592574505893886,-0.04268495560048012,-0.07107360984219414
HSP90AA1,-0.04495745323515693,-0.088117385165924,-0.05233136840660196,0.014388191039202587,-0.04280616216440229,-0.09198876354117703,-0.24683194590371807,-0.17433395432307028
BMP4,0.02729983870286269,0.03368196414017933,-0.028676113123064177,0.1923172021954048,0.034216217410346514,0.08311861313963602,0.03775892201067907,0.026753256499009757
SCGB3A1,,0.009291811387213734,0.057319214651083764,0.09971494435359574,0.027194186894109133,-0.023502956841380825,0.11971775317669976,-0.04765146100213165
IGFBP4,-0.008903276974804723,0.03398860321843515,0.08386322459287054,0.11075142825589197,0.0751610141734652,0.06490540642955633,0.22881193697177232,0.17789382791576808
RSPO4,-0.02993003760666918,0.05837635197795751,,,,0.07808215590752574,0.008878741219196943,0.08199986505173945
LEFTY2,-0.027081740224823844,0.07829254419310075,-0.026521909215904516,0.07219626552867593,-0.01693666070584571,-0.02152536232827114,0.15399696529214096,-0.09157612087850557
PF4,,,,,,,-0.02705474752403984,0.08836566455137242
ANGPTL2,-0.06750893235079876,0.09358374148310514,-0.09603970587627592,0.03807887967130651,0.036301730502960275,0.04175152104522415,0.20678029743826912,0.10703758635948794
LRIG2,-0.0034747221211746918,-0.01633616909559834,0.005653159574351958,0.016766138928038122,0.02266913991445414,-0.015211982136782135,0.07120119686175183,0.034264790735959574
ICOSLG,-0.00737155901201963,0.00013613897546363402,-0.025753471794912122,0.052945744477819065,0.022135665208243872,-0.00398714226046416,0.16671310384898,0.05043860585559608
WIF1,-0.027997857475713074,0.03586632564433102,,,,-0.014713883350693001,,-0.04139706681029074
NPPC,0.0027304357943656044,-0.036828198862889176,,0.014267920314961923,-0.02978416133567946,0.07310351540653715,,-0.07263138303542084
LYZ,-0.045645521645298115,-0.025628750735692377,0.11068564037983294,-0.1311312211531157,-0.02666945693579089,-0.039800196798644466,0.02880865439163939,-0.03117970882362615
EREG,,-0.036872363079572104,-0.031013233297355017,,0.003705847128279869,-0.019714341282113856,0.04008767062650047,0.086640024993788
SPTAN1,0.08744562781421297,0.08442412725582601,0.07062601224973208,0.09362763883465819,0.05766641825506233,-0.0284220465292235,-0.07756544918881213,-0.11230373926574382
PTH2,,,,,,-0.02517217656188026,,
LIPC,0.056539221847622154,-0.010745133361605753,0.024355289226438915,-0.045650331115648535,,,0.06559254639803423,0.00044079566224749855
COL8A1,0.03189098492846576,0.04332966900124071,-0.08814105192410338,0.07581444924145132,0.06587128536298376,0.022718310245857076,0.042977836925304415,0.09605428391668554
GSTM2,0.0923278271907281,0.04199969200735376,0.08151644368574941,-0.09975571198617844,-0.028796864877046205,-0.011382087906742314,0.03497872330163912,0.06609071914327375
IL4,,,,0.13146415569981518,,,,
SPX,0.03762942185203891,-0.02808068010206912,,,-0.020116136010992526,-0.03895243965927078,-0.02547169579224639,-0.07966391274124582
MFGE8,-0.04277408863593189,0.04354083840412341,0.04522075181741011,0.07697571301199521,-0.026536318092438893,0.0511428158138381,0.22564827291182601,0.19102111279395478
TGFA,0.0477879998659911,0.10817265133551111,0.005541030062132528,-0.04495265353362814,0.01850731862954613,0.01836154839317334,0.06873316305814632,0.11470332126865625
SLIT2,-0.06065524300107892,-0.06027415496902966,-0.0066940952629744,0.09794446352406645,0.017382801228016994,0.017329656038830937,0.056907911017874194,0.017931632236491687
PLTP,0.029004469599051137,0.08309743974784177,0.09250795137914025,-0.07765185382063838,0.052001204713990494,0.09918780459844811,0.011357771273096206,0.10860681559484903
APOD,0.013748621441951658,0.013427850721101232,0.03544759176199854,-0.0028609647895843624,-0.026400683241756533,0.09139879215384096,-0.20828172299693767,0.09112698674041898
B2M,0.0207060157622666,8.509918711555723e-05,0.11613584890886698,0.053435878518067456,0.11328183925899325,0.056391077749756865,0.1348627154932119,0.09938511746148627
OMG,0.13500301806730605,0.04706851330777089,0.02061377690804235,0.07135461929746292,0.02941368382120799,0.0009431783218030627,0.04285354072581966,-0.131157356955408
CXCL3,-0.025961148831393298,0.03514782983830143,0.10933612695324055,-0.06006757297336257,-0.01632619874834657,0.039523527086571156,0.012642509065973579,0.04632903051088907
CXCL10,0.006936203986064957,0.07458154132277513,0.002521523804753477,-0.09405585663124709,-0.020602600709669856,0.04852399428822503,0.010794920129222068,-0.0003038180261606261
RSPO3,,-0.025367786277972346,,,0.01790973402621788,-0.027852551277750905,-0.0199380132934324,-0.09162660612773585
CORT,0.10314190272165952,-0.005857926040610503,,,-0.022750119580288063,-0.026324487951065793,,
NCAN,0.12966682875250732,-0.016989467038347434,,0.07477112010650369,-0.051612611836112945,0.0008576577946636227,-0.05739441190880531,-0.06504373706467224
PRG4,0.10537918196837087,-0.018163243899997492,,,-0.0218525381953523,-0.03774433857099596,0.030930631828273915,0.11357344379173129
ZG16B,,,0.08740684436411465,,,,0.07701448210960263,0.09713144939800734
TGM2,-0.052670138021718556,-0.029023590370390182,0.0773339675855135,-0.060809429034634425,0.0437695106782334,0.09337056737985489,0.12347300673011245,0.10396997276574031
VEGFC,0.05546852249182425,0.02527699746472103,-0.016103042600429086,-0.049466004201154164,0.11067182496248784,-0.02701432386013726,0.04464730494444629,0.03539049338086981
WNT6,-0.014837859243509404,-0.01024493913382953,-0.03912285816942979,-0.03579635735411746,0.10252465136699483,-0.02100665922814101,0.06993547597291684,-0.022502970484012966
NRG4,-0.031058256380026492,-0.025871165682061426,,,,-0.020901603181606374,-0.05860325213029276,-0.055548863647054976
PMCH,,,,,0.30542840526138715,0.11023216411861353,0.14466229673539432,0.14226896506998596
COL9A1,0.07448703815938065,0.01122053371190647,,-0.020241542804199812,-0.013045759789513622,0.02343144233537771,0.05632799248378815,0.17568380060612776
GDF11,0.08114872635693182,0.03166805545636579,-0.0015465751758832124,-0.10383918877538108,0.05134567689663944,-0.028613753686165935,0.09842475862124214,0.04294980157889556
RAET1E,,,,,,,0.05834344247645776,
IL24,,,-0.02206281804219468,,-0.015119863257819844,,,0.09759412176899993
SORBS1,-0.05614150124767663,-0.02429070697962567,-0.0481004441196195,0.11030175527761031,0.04022961985408673,0.016547810925537552,-0.06393475671306972,-0.013874811223459769
DLL1,-0.05605746183028569,0.027215189584261154,-0.0022115907221356246,0.10171696027598827,-0.020328946512508283,0.019717104525121616,0.13233676044380313,0.16616300938057516
TLN1,-0.024091063892171395,0.0073364675084854145,0.050424843319851094,0.10920209120863508,-0.008830123220935172,0.0758804908304026,0.09292214533907643,0.09246219991772635
COL2A1,-0.03179017064842718,0.029451620957221376,,,0.23310604815190963,-0.010780854294079743,0.05159218976252242,0.06529740748542176
SHH,,-0.04112521671109136,,-0.020591170315177352,-0.030961836729866563,-0.005521162280089429,0.023126217294030263,-0.02172200370175312
PON2,0.1601641830508624,0.12782617650952838,0.09448299574636196,0.14149355625641763,-0.01089130124969568,-0.03667419927243204,-0.06636621942281037,0.05916958103273636
ICAM5,-0.048518467038640586,-0.04302206315456137,-0.020885168107254364,,-0.042264176789412335,0.00426668286047783,0.05197676501485757,-0.05441046533142236
HPX,0.027533378394433837,-0.036861694532239205,0.046431500255545974,0.027453268843597927,0.03315729956328466,-0.03331143577936084,0.061329214837832595,0.052865564540840224
SFRP2,0.001639282356336528,,0.04819556540747653,0.010201699632684769,0.03717437448965003,0.0558428103842636,0.09698591160962322,0.15887360285025337
CFC1,,,,,,,,-0.04915200412876084
CD70,,,0.04281091269499878,,0.08145052792077073,-0.01833755129139567,-0.01213629623197826,0.10127148039544251
HP,0.051901799430064136,-0.043732930251376124,,-0.07650732450975986,0.12563962869736817,0.041380702872225984,0.037553769204558954,0.013858197612009437
CXCL2,0.033898703929584585,0.0453515763904276,0.08885621525907783,0.013809772322741422,0.010050120087358286,-0.02304733598358302,0.06183455634208985,0.08012070194018762
NPPB,,,,,-0.03983519572748845,-0.017986475459370675,-0.024377452746871277,
CCK,-0.06019707351449402,-0.028796609357278666,,,-0.009413607857397912,-0.028310769095910668,0.018867624161250138,-0.24383826980321174
SEMA6A,0.1542515306038482,-0.04322685782516277,-0.00641206794805385,0.1016581386748485,0.06528354085713402,-0.02445196082224235,-0.06042556967981172,0.11978495582659532
IRAK4,0.0033142683538641654,0.06342270905030278,0.04315561012507582,0.013221305116960538,-0.01748054078824948,-0.02885935028856618,0.17894922774532074,0.08009205712897419
GSTP1,0.10023469145240343,0.07890147163675691,0.014763654001715648,-0.1447464483061387,-0.005879894444136661,0.02942896398745304,0.032601631700236965,0.06919831461990013
VCAM1,0.03618614508856676,0.06041348775786315,-0.009614096677824154,0.0021599237339479283,-0.0005956708911866854,0.0106357006029419,0.11630657671277571,0.012184313670024788
NXPH3,0.001473029456679632,-0.02530186290088343,-0.022880455217319313,-0.047093446000770686,0.02253522320680997,0.045900480766886444,0.03685264880576949,0.04795677494929963
MTMR4,0.03132502001684385,-0.02507258479108356,-0.01802948675202937,0.03313378589666811,-0.022180539597110315,0.021039168247991423,0.04864297736279375,0.041930343723707374
LAMC2,-0.028362298109786032,,0.09130593342239417,,-0.018588492603402364,-0.011681145950902007,0.02183211340677229,-0.053491489579704836
IL10,0.19159154037795065,-0.01160655255237055,0.041196081177727904,-0.004546878993635412,0.13067909393133847,-0.02908844315288419,0.16962296019946216,0.1433472077093116
SEMA4D,-0.04311720116691622,0.02645671543598092,0.029489263088316852,-0.0028260080878542565,0.020330520896815814,-0.06938097776739868,0.06874005873931588,-0.004915277522831323
TRH,-0.05534796616874045,0.02965976085048669,,0.07057629812737144,-0.02140459628755703,-0.034983298864667015,-0.0037310749660668333,0.08037991871258222
SEMA6D,0.0629542532004576,0.12571434175779048,0.021392612228645202,0.0832169452715274,-0.08001413104911584,-0.006716338554524949,-0.0059859626965033386,0.09573816912368713
CEL,,0.02788062220765907,,-0.055894653276084956,-0.022896721766546124,0.07757103992221463,0.01870621735971713,0.042764608558496155
PDCD1LG2,0.021753649675154016,0.03953099201094863,0.023738845842133642,0.0906642809831267,-0.0375343108528603,-0.001550780269642022,0.12902740831560242,-0.0043074025401473055
SPINT1,-0.04391348795544653,0.0453193154679648,-0.02502776759024553,-0.01766802536304648,0.0374090560544926,-0.006352910418533839,0.04833519519807989,0.0926389479569495
CTHRC1,-0.053537039512045005,0.049877839921268534,-0.0842848874738345,0.10955640579842581,0.06714202846154456,0.09915419850382114,0.17818622646736437,0.1904002579757551
PODXL,-0.0006532076381072021,0.009862308073606904,0.0939226513614229,0.12222839335527956,0.08319543035780107,0.016555744116741305,0.19606623113368926,0.15424278702124855
JAM3,0.009578907992390244,0.050168619591320254,-0.0018755863905134456,-0.04308643547120569,0.07511424346253383,0.08040440010125069,0.0007887809408237738,0.09750916188347175
TGFB2,0.02655137448459827,-0.0332153372085324,0.07708767675695684,0.11342952705375332,0.03255477495757408,-0.0013459977990379058,-0.06443293594356486,0.010459490845761005
COL18A1,0.015164969621272643,0.04998100212274415,0.11674922607132991,0.15266045425829008,0.0881047558078904,0.09776150404012585,0.23845417633036087,0.16669179500590156
NODAL,,0.0025610563109854084,,0.160201818908893,-0.0032055841975947904,0.1839292069998511,0.036474656596789966,0.005614913858103926
INHBB,0.0371493233518667,0.015023892247880644,0.08853929919152939,0.01169872784806292,0.11641207395847902,-0.01642867676422257,-0.020955798853704886,0.04064876031097859
LCN1,,,,,0.12234390850263864,,0.0494496203273644,0.015260264660550976
ARF4,0.05717821396493309,-0.03254059636388863,0.05824034613018828,0.1037618826239663,0.023727739174657158,-0.0014990278999587729,0.11537554319117993,0.03554272046469236
CXCL14,-0.06911405989704363,-0.0699677888950629,-0.018441123466037344,0.07082878057162437,0.03355187231736067,0.004679091613818503,-0.09719129951031263,-0.05765769955608749
LIF,0.03224320545927065,0.054127148200207635,0.036365836545965285,0.008658531780095064,0.001587194030814251,0.06154053752305416,0.0252236545528803,0.1776195990490705
IL17B,0.08576025109584107,,0.03805848958300951,-0.057547208409077205,0.02159153179822363,-0.016618924799421887,0.0934753822389808,-0.04242119724993959
MMP1,,-0.015964198136029707,-0.10172183298510158,0.1042664403364289,-0.033054006319346324,-0.012034279181103192,0.21955226064374053,0.09165822083769884
MATN1,0.017001951065014818,,0.030790423999768057,,0.05881479434490916,-0.017127586131360038,0.025557766580974074,0.1000226721998906
ADAM28,0.047950809653265175,0.010216473653361572,0.041592468987175876,-0.020114313681291063,-0.020070556613065664,0.0983906726349782,0.14414200921365317,0.052249042533171315
TCN2,0.07109145418933362,-0.0726127714100923,0.057185266203402925,0.012918461983539048,0.06097654708527318,0.036076131758050245,0.06673089711456266,0.04006359969946136
THPO,,,,0.02863959350219493,,0.03465700454664694,0.017679318365311433,-0.0406158191007087
CUBN,0.06846269857684995,-0.020774732131982308,0.1285454004638043,0.027543354937574715,0.00786049078329316,0.04005589766334433,0.14428569407771968,0.007800441637960554
TIMP3,0.05801568264445273,0.0015020866384935867,-0.04841850825021997,0.0867256465238946,-0.021655095896756668,0.07026464580334162,0.18111032051477619,0.18289307240337427
PIGF,0.010189669522459017,0.013877166298081167,0.04990805869362178,0.07503515734448758,0.048049015512962034,0.04359163640224664,0.026463288470642866,-0.0010016418351994235
CRH,,-0.016222535175961325,,,-0.018462231004945352,-0.0038313743264753687,0.04825786129319232,-0.0027720339561212288
BDNF,-0.04838485336728121,-0.035367691363259096,-0.02280794336953492,0.06242254757507139,0.0003344646209969648,-0.024048004538232335,0.046172918250607806,0.14346912871009798
CCL5,-0.048080689657341226,0.0388486484960999,0.08950406160033174,0.039363020989731844,0.07889012279472057,-0.03028151496735162,0.15240769953384412,0.08403102797466319
GAD1,-0.02404751083564855,-0.07317842556728263,0.0971050911633427,0.03617464176822301,-0.01139853316391531,0.06889498079445613,-0.013591966536775996,-0.09747723464797721
COL14A1,0.0020609921180037775,-0.004418512901436375,-0.030706674394318855,0.06135991939651711,0.06373132332866135,0.020700720127251358,0.13324886901148905,0.08896804596859816
HLA-A,0.1807919855299065,0.008685247413154856,0.01761565978733953,-0.030625646228992918,0.02983018990223042,0.03508489454185071,0.19616525915500438,0.08047108639967408
FGF18,,-0.022134191819751275,0.04761706248871016,,-0.0247339737761821,-0.002455626094335739,-0.021232246020977123,0.017263371215627005
ADM,-0.03465994149109226,-0.006555423906720578,-0.07064406674003634,-0.07446853170197851,-0.059135043521819766,-0.08669764913555854,-0.030750797199974908,0.1021735010900908
CCL15,,,,,,,0.07761730535483546,
GNAI2,0.03462373100089453,0.053115696659519714,0.041764431794298465,0.16312669639839877,0.021138702592313697,0.05588269593210322,0.08601705512518813,0.029536217574628744
HDC,,,,,,,0.08568100470224659,0.1634624216527558
COL11A1,,0.00868068487732936,-0.054772143009303435,0.07686236031502346,-0.013633414821805636,0.02155426874922551,0.013801528925588093,0.14296954236482234
NUCB2,-0.028055689378320956,0.021927107814411106,-0.012248079716277664,-0.027022504777738626,-0.046033582992218304,0.036099796347196435,-0.006562326033462095,-0.028768604965498108
FGF16,,,,,,,,-0.03809326664159449
CXCL1,-0.024551477127108395,0.00018479555759119402,0.09171984786551793,-0.04154021327209881,0.001482213597433966,0.06701706723315734,0.10329283023513454,0.09334301839437036
VCAN,-0.03763666797003117,0.02672467583313232,0.08665685367162831,-0.05085812973264914,0.0016766708775415701,0.01247857993710546,-0.0335958469825847,0.03181776711092339
MMP7,-0.0733730913917225,,0.007526761469975196,0.01212762367346675,0.038900919956607875,0.014346466510528705,0.19447454644172762,-0.024015036496427417
PTPN6,-0.04523500802896284,0.04048542332861661,0.10187800179433872,-0.04988054703287921,0.03410237181155354,0.05031706265023962,0.13384242564487644,0.18092178079861512
PTGS2,-0.017151147806642286,-0.025409657951171286,0.050526660926568746,-0.048013612301645255,-0.049632401272854045,-0.013617181685520658,0.037311356652777274,0.0024902753165032226
XCL1,,0.0710068140409615,0.06712835965285471,,,,,0.15290082846800973
CD58,0.035627498156771145,0.011300725963043151,0.09083832163731187,0.048930301099396147,0.009965677948162175,-0.019148910939748714,0.04984442146305046,0.08281933979438853
TNFSF14,0.07856062327122317,0.016594990739841584,,-0.053629173017006676,-0.019785878084498224,-0.017376867564789834,0.0026480932869586125,0.00941764345837278
CNTN4,-0.03132178529678931,-0.03997858784194852,,,-0.005843774235106318,0.006055868308966235,0.03631483590460315,-0.06516459661919215
INSL3,,,,,-0.022004364094909537,-0.01737686588590463,0.0540671228143655,
BTLA,,0.06729165462836006,,,,,0.019986797221518086,
MFNG,0.05822786371096864,-0.026066386131580677,0.08897453200666951,0.07909387231284348,0.051196318481063256,0.014858299818865647,0.09418516029536837,0.08558256423734667
ICAM1,-0.01789361548183292,0.04725097692096097,0.02336913557913814,0.016824312135204415,0.050152665678749965,-0.010399799874438854,0.014009558590518058,0.0918277891755691
PROS1,0.056722751669670585,-0.032949410232644215,0.056701539400124394,0.10445816569197575,0.04268717506012514,0.010508299981856803,0.035614606128053235,0.04329722298685188
CLCF1,-0.045178246081319894,-0.013321611027011342,0.04154160675665253,0.05121015393633916,0.04822865660867723,0.0029762299579768276,0.027147838506955204,0.11026404277417381
PSAP,-0.06288731302789262,0.02023283327425188,-0.0826333395064836,-0.07254376758592206,0.022177479398487424,0.07357071949843794,0.07142705363503835,-0.058370932886247215
EFEMP1,-0.05062932911378638,0.046550494970228264,-0.016476127148652975,0.07022708426926287,0.027749333228434554,-0.006799131351941759,0.0659221199101727,0.056758462022860875
C1QTNF1,0.061618318243152524,-0.055358154632245915,-0.021878542865624087,-0.01745734893464318,0.017116630307467507,0.0510097219343777,-0.0766489080226521,0.14894673086112836
ALB,0.01076737864310692,-0.004552157672549469,-0.020885174973487006,0.07705803465349173,0.07982759111281723,-0.029088442394101282,-0.024892262596193076,0.0030242780120524008
CCL13,,,0.1471296656510613,,-0.014687670533450279,-0.019491765935937794,,
EFNA3,-0.04779310515959013,-0.0631894321652338,-0.032583903571166695,0.044621324006215816,-0.010716249913549638,0.007468037298960753,0.04451880720019776,-0.021234334038519452
DRAXIN,0.13039936979919167,0.011136461905120602,0.054013999767912026,0.06698154080715782,-0.04708859770622275,-0.039897182802101014,0.11635830072313934,0.04780065212311037
RAET1L,,,,,,-0.021111271831136258,,
NPTX2,-0.010053348324716695,-0.0419813682613408,0.10360289344628429,-0.12748890234158822,0.1201218282608273,0.04634485015530402,0.17389215710872996,-0.023188432674014128
FGF11,0.03955556825856503,0.08215144052158203,0.00695595928481375,-0.0227403901621242,-0.09594414005420214,0.0005987398194498505,0.022452476844379288,0.09495721656329227
CD59,0.09204205693699587,-0.006303849351107331,-0.0027015484454621223,0.08603589259775979,0.07618090326573745,0.07816575674422131,0.13553444258107877,0.05191121502504899
COL9A2,0.03790592552387205,0.05064532359834295,0.11112103088355701,0.07216944381389909,0.030203709781877842,-0.046476412753003946,0.06392910585733201,0.0688098572582781
DLL3,-0.030711231204005204,0.024914520876162773,-0.02676267331306646,0.013523672382110077,-0.050299217254972085,-0.009606530332634934,-0.01399249872582816,0.03598219888850662
FGF5,,,-0.0049268794193278245,,,,0.1142490726659111,0.030179057023940074
LIN7C,-0.014260109220806623,0.03250193458947881,0.05908375336314973,0.0373866309476192,-0.06707820961359633,-0.05571543525158676,0.06401766987886644,-0.030833642049910574
GDF7,-0.026710294086286623,,,,,-0.014126377686577573,0.08387696205910666,-0.010067973408242639
PSPN,0.047535998660980794,0.012288797829716558,0.039844844169832576,0.06532870991110921,0.05133007192021087,-0.002784656606015978,0.11118184940681064,0.047004240070433224
ANGPT1,0.06498773787508134,0.029855858070139334,0.00919886571409604,-0.017656713408949844,-0.019596011327805613,-0.03723258473909437,0.09061737516231443,-0.013871299207500886
PNOC,-0.05086780665841587,-0.06182885981536514,-0.020885174973487006,,,0.02714954288192665,0.04324790657293513,-0.08047581905085463
L1CAM,-0.0655188541368262,-0.031668759619520336,0.10017014809547016,-0.00022628995079402144,-0.011430925034489763,0.003820351535015182,0.022845408517171456,-0.12747875538510786
APOA1,0.05932866892699432,0.04982483304490732,0.006212898361990856,0.0681618911136965,-0.03689958918241237,-7.992891472525435e-05,0.12544769180327073,0.05581825460420323
PSEN1,-0.08396687010018915,-0.011791013677998601,0.003414396578195422,0.008496150144164959,0.0832577466780824,0.0063658917782219975,0.035368389975588777,0.06441369043254085
CALM2,0.023267383670296866,-0.05819669941632511,0.0687785802420927,0.0496135120431412,0.021002782803186574,-0.02624851477251929,-0.08589590673839911,-0.16354281996822498
CLEC2B,-0.007090212291366686,-0.03427430174101102,0.025090447225989358,-0.0463294279888584,0.04485065207959147,0.054668641510642005,0.1179246268744379,0.05163873523878026
