,ZH916T1,ZH916bulk
IGFL3,0.01748998107036043,
BMP1,-0.05684498481673873,0.06954383260508826
NDP,0.08218007290614296,-0.06022223516759771
TNFSF18,-0.024437345156646927,0.04421992676582148
RTN4,0.009667243293513062,-0.03098534909312613
HEBP1,0.042702920648499704,0.006903387105278019
WNT7B,0.050335630054956185,0.036262485147540297
PTMA,-0.06985651215518854,0.043340450811762236
FASLG,-0.01863551069253651,
CEACAM1,-0.025928576070348895,
PDAP1,0.07931065119100386,0.010692871045124498
QDPR,0.03340596695479672,-0.07688637604036871
POMC,-0.012235474977023706,0.018264897599119593
CCL17,-0.016890997309324945,
TNFSF13,-0.027522470281284017,0.0031494309745435005
WNT5A,-0.046848997784777885,0.0031482891737739864
CXCL8,0.03746968857495716,0.09821345801509022
GRN,-0.04828581348425413,0.012506533556262677
MIA,0.03282987180669878,0.10341622201056139
COL4A4,-0.04960354918858864,-0.03359500076928004
TAC1,-0.003093709949474557,-0.03314223304441393
RARRES2,0.06238261545564903,0.02265156026404662
FGF7,-0.04136795028537503,-0.02092186041189042
HBEGF,-0.05324284796799933,0.13873482333637582
CSF3,0.19138522909624234,0.16770888981309162
PI3,-0.03863788611410909,0.04076334880282097
PCSK1N,0.0670880493819369,-0.029729171583815862
NTS,-0.01031054215637982,
SFRP1,0.03702315915900069,0.001459954471082709
CXCL13,,0.04585858770577038
MICA,0.04267523296643981,0.06388713678142793
TG,0.04144913667879296,0.0020755791619274334
ADA,-0.02978217838505975,0.010431771715375767
LAMC3,-0.1025434497261353,0.07868047471454201
CCL7,-0.018635504065971344,0.025161389498435775
NGF,-0.007677296872078259,0.18109636419469924
TNFSF15,-0.009898667231161305,0.0966214911236219
HMGB1,0.07233092659291825,0.05565645910213759
ITGB3BP,0.0316526746467884,0.044753048442053085
AANAT,-0.01971714044290902,0.0014061849958535806
RELN,,0.0367218348030551
IL15,0.05166929431657732,0.031251869101138925
BSG,0.019672641609166746,0.0745504672529957
ADAMTS3,0.08636217948191749,0.0789077985485048
CD34,-0.0646528799500706,0.01874716026899026
PLAT,0.028624050210713105,0.07816819525403303
LTA,-0.026536299591775885,
CKLF,0.042882029207834,-0.013210861100858156
CD24,0.059028119178611206,0.03390450371935683
HSP90AA1,0.015111150718413194,0.013193197608067034
BMP4,-0.010854754602578563,0.054102072066714066
