,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.03899557895668868,,,,,,,,,-0.028964110132299242,,0.006443595614883113,
BMP1,0.04880119986732688,0.05088535208053078,0.08196813601199188,0.04578747023187787,0.0315992444797298,0.009539720740173395,-0.01197364672320487,0.09003466996998198,0.299323822509687,-0.036310182750946524,-0.0014274259265084524,0.0227770821067984,-0.07529043336544104,0.002672740462030734,0.005902906647481029,0.07645800441980634,-0.004093661734498822,0.02042920602554461,0.045238825431663104,0.11965406733501105,0.10181184212998783
NDP,-0.017319156630370213,-0.007631270869463133,-0.009250861249721687,-0.016895721731319726,-0.0014694213970892689,-0.02177385657418445,0.013837938455941336,-0.029682415617590586,0.022958459048700468,-0.03606831767984837,0.020551097402221382,0.017738330309739623,-0.03732814960520687,0.0638761344792857,-0.0029334806367406117,0.09328836871109156,0.123259870494918,-0.01590088018465775,-0.04542567813888882,0.057568080624983205,0.06312449139429925
TNFSF18,0.015928578090152794,-0.021000977692804478,0.04991603215195881,0.04813430080987211,,,,-0.015383947085313635,0.14251178832055295,-0.013506324514173523,,,,0.0790227433990813,,,,-0.029870175532873397,,0.05971075498130408,0.04464537319390615
RTN4,0.01766396339148438,-0.04289695154686121,0.06950705204223577,-0.033301918491142064,0.038593192302328085,-0.04271544311400373,0.011297121099394118,-0.08832574901095686,-0.289206733445369,0.01037649081585348,-0.009558486228906572,-0.09188798137541475,0.037007302303316836,-0.06931541366609649,0.0435650274198409,-0.06488314657623136,-0.04956421485249367,-0.048272126616943516,0.026366076415126595,-0.005201293671283428,-0.05451256181769681
HEBP1,0.041842199367514536,0.03501432209186305,0.011840684423887216,-0.0038622401933806694,-0.01308152040336959,-0.005181607946258917,0.05935201819925659,0.017355283333673865,0.12577401124085516,0.005256632797396681,0.015357957608280588,0.05065457328044448,0.004898943804696662,0.02897631247972915,0.0269355126036582,0.0870535261663392,0.05467166976212868,-0.008138921938575084,0.03262301272804671,0.010985505155076517,0.018852223108291644
WNT7B,-0.020577801000492845,-0.04901651538539883,-0.0601847742505817,-0.02960972148115201,0.012593457747013054,-0.025837059688841223,0.00497393434864724,0.027584277834168325,-0.11859372073684639,-0.02339806253889885,-0.016779665496138175,,-0.02645922706191384,-0.04863733553503376,0.0959673777789685,-0.011229994906452894,0.05368457329138188,-0.028853512548929483,0.013486536385242217,0.03083164027327473,-0.0006220754224107237
PTMA,0.07250600723296065,-0.008679345020585797,0.011807799855235526,0.03914449487706107,0.131359712242945,0.06726224341750005,0.0031403901210065575,0.07647991508521687,-0.17612732648553409,-0.05803215826095571,0.0434811937180948,0.10597202330349503,-0.008163831076001793,-0.010891801980907504,-0.09316363781859952,-0.11734143731203965,-0.01464728088592388,-0.016140372609711306,0.05846491295748539,0.011057861890091435,0.017987546316300007
FASLG,-0.020577806817784473,,,,,,,,,,,,,,,,,,,0.09255900048648308,
CEACAM1,0.035375939230221524,,0.01222299503782223,0.01977968092546212,,-0.029834396569377645,-0.02433946687783181,,0.09996436108726948,-0.021242230794575243,,,,,0.1346896872923073,-0.013881736493749342,0.07796579483540542,-0.0194925136178505,-0.00870121851814068,-0.0259284414194216,
PDAP1,0.00821254872925963,0.018944407730690505,0.10603450243709626,0.08669224713624658,-0.002760282899721969,-0.030876704154289045,0.016727045582891353,0.03272315783566665,0.2193130626841281,-0.032643935699443384,0.04011532411840177,0.04187764711019726,-0.04868129538791681,0.024072239691396276,-0.07684474897486626,-0.0054342056030356484,-0.04377712761344516,0.015947219746917252,0.03809741677173685,-0.025450848945798202,0.01049135246226116
QDPR,0.03939902060542565,-0.046001754367145965,-0.04739691616251799,0.01448139593155879,0.06262537125267553,0.0032463772714997345,-0.01576131512074732,-0.08834417801436822,-0.2759336725622153,0.04525705256268856,0.039645695251624764,0.061599666909020585,-0.04927612480502471,0.03195514202471758,0.0361674457793998,0.0464651690751417,0.02915644577411469,0.006318301073399128,-0.05165209322825809,0.009731030358897686,-0.061820169163808406
POMC,-0.016160444333798544,0.03612155740957283,-0.004550387788903572,0.035099899546516565,,0.06988878996414162,-0.003404620998501699,0.07010144709280738,0.013301748955928549,-0.015671670911263147,-0.019122222476337696,-0.0007685536947921237,0.0006597535600889826,0.09672606529806886,0.02747861932919653,0.054653160632526544,0.02920141922454825,0.025172834837834796,0.006908293550219372,0.049967815468295255,-0.06282209315428304
CCL18,,-0.02816403787519875,-0.013910278595127992,,,,,,,,,0.06678520081134628,-0.07515374379992866,,-0.08608518783506305,0.029072431338318976,0.012700280207006628,,-0.04719565656710505,,
CCL17,,,,,,-0.017292385256001346,,,,-0.01684501626978638,-0.02076852207485447,,,,,0.030307613785046834,0.03684246372212182,-0.012089149796627422,,0.04887490249336747,
VEGFD,,0.042997131002470115,0.11645245950465084,0.006550586577043888,,-0.003642700812709828,-0.02328662385291501,,0.06684932626115274,0.013469624225279963,-0.015233962104481105,0.16031697931518238,-0.031119591273373767,,0.02736852140368727,,0.06415818491315171,0.012398616928681432,,,
TNFSF13,,,0.06822397316016238,,,-0.011927900334579756,,-0.014919219400357137,,,,,,,,0.02907449814305124,0.07580239797615732,-0.04095116176203345,0.004803725504777447,0.0337421940220936,0.00978753472136979
WNT5A,-0.0005369540364670597,0.0928553177621599,0.02497100554370585,0.005568197460412077,0.0729426008856643,-0.02117159358248542,-0.06672949267460485,0.06063863331221162,0.2330734387087813,0.03007562187281567,0.0417653985536837,0.05756117046764806,-0.0354738088551688,0.02891063104660493,0.11801878885752051,0.013818857798455642,0.07178029046074383,0.02139609851610278,0.07729413036530595,0.052130652169432995,0.016402791119415127
CXCL8,,0.03884723378440505,0.05800960085267729,0.044501489532668914,-0.07497455576064639,0.0057119161468605776,0.07756942058739129,-0.021221621949035603,0.13988147228471468,0.0566029198386098,-0.0141865279063866,0.04127735672476433,0.026405357031365862,,0.1706592797027017,0.0035404536556205473,-0.1347664521308601,0.062460624265836484,-0.09998954706508846,-0.04182749000102408,-0.01129889760988004
GRN,0.008608852579827894,0.04326065236618667,0.06250814858905943,0.06861377261191139,0.07150332193316605,0.04043809951830558,0.015862147648218316,-0.022041525190651983,0.2341826128823425,0.053391161575030696,0.009058393479399462,0.12476795150790383,-0.10685330660492212,0.04158375366235785,0.01789607156713481,0.018999044086155884,0.027467010739682354,-0.022030963355768353,0.007954133480238119,0.07312988809668773,0.023138063937955672
MIA,0.044577419423834426,-0.008391718850006393,0.006939198555026173,-0.005933758398523438,-0.044493600467050545,0.000617188407645855,0.04109930490570357,0.0286369761276042,0.10616581864248929,-0.016510927131408743,0.11754590226559765,,0.05163287306160621,0.11537063857052962,0.027987919868658666,0.18311348662167085,0.13591175702728328,-0.020465173142006212,0.054268216071270185,0.0261143052211235,-0.005678659895945741
COL4A4,0.07142203909020353,0.041548352302599754,0.012216394325523797,-0.021272450347132987,0.015546045841899262,0.03325425704693821,-0.01440003434683997,0.011822964578868585,0.02497985849741415,-0.017586718148081725,0.031134436896129734,,,,,0.06359800805267475,0.11677995570614456,0.004418697040649929,-0.04011328312201593,0.027267979884844733,0.05540342771525904
TAC1,0.024944190812130562,-0.02444101054627396,0.04051512096390353,-0.07178663596952836,0.056581813016885966,-0.00736667350706469,-0.04262984528012984,-0.0897100845456977,-0.2036918020069176,-0.053434401833129835,-0.020237105855931397,-0.08850668181144099,,,,,,,-0.0567369418213287,0.02249701212532114,-0.044036951699306444
RARRES2,0.02415602945645115,0.020934742483477844,-0.0424582688531303,0.05293072118729671,-0.042909309634196306,-0.01642219136015427,-0.02282739716769027,-0.0025825933069022113,0.30056579836564734,0.02587500611832467,0.023138623381429184,0.06710834218141432,0.0936718169960816,0.03312136736955272,0.12541381371105934,0.08012874773962052,0.047909392780500985,0.030360723399078707,0.010650627380540257,0.0703339734992393,0.05951761933081098
FGF7,-0.022059843638388584,-0.022496911579817324,,-0.01909448313733384,0.03363419712080363,-0.0097223358524186,-0.010717482254688607,-0.0049482323365629055,0.1205639783958851,0.04713260718272046,-0.02068427302310999,0.020996650875948045,0.04344281535302245,0.09157018650175372,0.000294330953495707,0.0402022022609682,0.09561029752502453,-0.001117284291539585,-0.025284597925953688,0.06103086738695097,-0.03557932924976797
EFNA2,,,,,,,,,,,,,,,,,0.04600460422910757,,,,
HBEGF,0.012451571203138723,0.1067485420214109,0.03352113394211923,0.07825211927991496,0.029815395021093684,-0.024539534710392396,0.015910209056158538,0.07765021882537607,0.15623462429955756,0.00036140466483256976,0.02019083369525915,0.08336094960327903,0.023083360139716187,0.0736009791392965,-0.057679735696159876,0.009857045260719443,0.015093262562548887,-0.007566300305001638,-0.023392405347686877,0.07703468218824769,0.13411020178651842
CSF3,,0.04095864843388971,,,-0.039706815304358725,-0.02061101544956005,0.06915053807874676,,0.02865992159911429,,,,0.024898047995017616,,,-0.006733369321713821,-0.0036134538156824257,,0.03125859011664694,0.048243320812778545,0.00515948977021322
PI3,,0.07679357240719613,0.04524049116816321,,-0.0874068671700659,0.029508105581713982,0.05123321364941059,,0.05467349093147893,,,,,,0.07708239253157277,-0.036925655517476695,-0.07327689207440073,0.07657862206798048,0.019922716683824244,-0.04670888779076244,0.020342543728203332
PCSK1N,-0.0066656572359040335,-0.025600828539460527,-0.04772619366132978,-0.04918361753701198,0.08316989213590394,-0.036614538553765126,-0.05710098006168562,-0.02329585173779874,-0.07723441146866633,0.04644408019951267,-0.03402618644269389,-0.09912128726348678,0.04009860400221618,0.02509104500237941,-0.018244288184808458,-0.062479842435490256,-0.04364663857360582,0.12832644286161676,0.0370500892794379,0.03338376698546985,-0.03222070015107221
NTS,,,,,,,0.055580737207484125,0.003538867538159275,-0.01805565468354287,-0.006681340485057839,0.015638167524139553,0.08668422223015677,,,,-0.05077832874975011,-0.0777524297170347,,-0.0025137282479824204,-0.03467493794064013,
SFRP1,0.03154920508587628,0.04969235049171076,0.043367131126852414,-0.009980573536068064,,-0.015088274548639435,-0.02656600511252409,0.04007557706300786,0.04010801164854556,-0.005787371985007681,-0.02076852228401055,0.06484187668774882,0.0059866444462821685,0.04320107235909946,0.008613139806061444,0.10184023305045925,0.05569664012459633,-0.05645891974223135,0.02299841644384795,-0.018597821756299673,-0.011407725683873868
CXCL13,,,,-0.04329760901187541,-0.010996453813440709,,-0.02632725032989444,,,,,,-0.027035619312355128,,,0.007143139101223779,-0.003312430907782232,,-0.022818132800847584,,0.12691610179153143
