,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
ADAMTS3,-0.03718359467483466,-0.010850536152349169,-0.009765958560490182,-0.1435521441512716,0.027364833153521444,-0.03615414971451857,-0.04542445972354503,-0.0023446957972166715,0.10025924516039232,0.10126854993554575,0.03903495281770706,0.0569930669412744
CD34,0.05589860482650465,0.024715396544848767,-0.034004367731457014,-0.049051291335347774,0.026333434587448294,0.06895525878809879,-0.008950945937671389,-0.0003175687006242599,0.03152610861575543,0.05314382396760125,-0.025145500455231378,-0.027968876345934097
CCL23,,,,-0.01862516284232811,,,,,,,,
PLAT,0.05953630174240326,0.010300478241325574,0.008098260548007403,-0.11032120027562446,-0.05956700415462036,-0.019132830353219263,0.028846112636956918,-0.07544719723973137,0.05180522132649389,0.10464728529507611,-0.09413065074225854,0.04297616291521907
NTF3,,,,,,-0.022903100371914564,,,0.020335438282429553,0.04863300258985231,0.09400121870031643,
LTA,,,,,0.03433495883724766,,,-0.01693381591044927,,,,
CKLF,0.11083302676868075,-0.017124336328680545,-0.005217138222235404,-0.1460049686294829,0.0672273146633398,0.014266194366578154,-0.08184145698589756,-0.07140241129010115,0.0028395595021539753,-0.004587991176704714,0.0014980266160462253,-0.027487290381763445
CD24,0.07726918538414919,0.055563040007736715,0.018368298276125215,-0.05219013068321093,-0.01983731126717978,0.018343889426211124,-0.010062246862761338,-0.01910683930825255,0.027544486080113645,0.05537041369431145,0.13857531883113972,0.09134928550455879
HSP90AA1,-0.019931088537870546,0.10010342858693576,-0.009797158895537504,0.17321354100360867,-0.0376371979693416,0.029528312612589366,0.171803567694836,0.17509882128425552,-0.06281497939653716,-0.14120269902307728,0.002295119260086433,0.05578364176049613
BMP4,-0.02600709070729074,0.03006189989223041,0.07897910028796065,-0.00647792022653665,-0.001061572996322967,0.014110751583715959,0.0166024470715909,-0.014429360155150108,0.051975695467523814,0.07106712308657291,-0.07274185303616261,0.009989669494093105
SCGB3A1,0.04073730892788444,0.08196470127048582,0.01992056356716388,,,-0.011967865045532189,-0.04979543069659302,-0.011816192801961873,0.09463585848205115,0.0515506626275218,-0.03424185079493628,0.014469867928215906
IGFBP4,0.054867739596651116,-0.04801549123154156,-0.0175378626875564,-0.06498941047558338,-0.06501808181418826,-0.028553663237822484,0.011691280072866348,-0.03477157065267666,-0.003849714985218047,-0.02102648124637718,-0.08205654064961629,-0.03995359637951452
RSPO4,,-0.024446860781839483,,,-0.01914956830625408,-0.011967863294961193,,0.05226919953789296,,,0.010091731679021734,0.004305821124506757
LEFTY2,0.015473215646636293,-0.007464222755630083,-0.01949023010819708,-0.10300006073850698,-0.04037563617902599,-0.013122908473109042,-0.011831018313370367,-0.020904606630785607,0.07966222727559126,0.026739283453373213,0.013850135588256205,0.11000882694970446
PF4,-0.013013155454645703,,,,,,,,,-0.01617187605031637,,-0.033698004390579836
ANGPTL2,0.05708853131724782,-0.004802693514099385,-0.010099297800176139,-0.10337022799785628,-0.03163220547996334,-0.0017923596223374917,-0.0694657875496864,-0.13837225587648663,0.05157957132403555,0.11452203023476237,-0.07431293819674076,-0.023810380135566512
LRIG2,0.059772091066742236,-0.028099752573469444,0.015966207253324004,-0.03714312590902005,-0.0405216548567242,-0.008210176668193047,-0.010618979947578891,-0.01984518762986552,0.016940812003908755,0.04564043075788409,-0.020573033130078813,0.13207699433471864
ICOSLG,-0.007171127231934664,-0.03601023562043149,0.011812403514915653,-0.051968121268935435,-0.04770769487614309,0.027691885548599807,-0.07154122476688841,-0.0691810752902948,0.0471268912372029,0.03817176553340284,-0.08291965245859023,0.015694542259485092
WIF1,-0.02341506103228574,0.0777588989272696,0.026492447582071737,0.12459840472768034,0.08041308095504598,0.02818058633229647,0.08230814196085316,0.16516693687354775,,,-0.04118442841368593,-0.06183511807610808
NPPC,0.022737989753062505,0.0055546904486189295,0.11298247598551325,0.04536349802418407,-0.008981941621912728,-0.016632401189668675,0.029132935763751706,-0.09911114627457733,-0.025209923931806943,0.09065233832978269,0.04810412528176884,-0.019448975254190603
LYZ,-0.008250274370321746,-0.00389727523257429,0.010145565982657067,-0.10052465626316605,-0.017476502391136132,-0.03235619522779178,-0.13139297342010897,-0.03865595760968096,-0.025469716765323346,-0.00904362405080643,-0.015520424676737228,-0.04575964523662003
EREG,,-0.034402533614326,,,,,-0.030953089070280406,,0.006595429239246634,-0.032192658150566426,-0.007348348386274337,-0.03879638550741551
SPTAN1,0.06091740620864433,0.040516591021898404,0.021057850125522425,0.1339134376905502,0.030649899880465847,0.018610606401118963,0.177132553689292,0.12040322751090737,0.06838150243154212,0.11282407078387176,0.07540699112923825,0.061727499129689854
PTH2,,,,,,,,,,,-0.012883479677751915,
LIPC,-0.01593152271662311,-0.02366858495991302,-0.03146941028276278,-0.04281252069990132,0.039615667975261254,,0.008266233211352916,-0.026601441235811416,,,,-0.02221151665806446
COL8A1,0.04103371722610594,-0.017458998741659428,-0.026353347145161722,0.008697224473891483,-0.03186878951488735,-0.03669957685713628,-0.11021986856129175,-0.09894708529873959,0.05558461327988714,0.025282195013677847,-0.01480240452499894,-0.042695855137592234
GSTM2,0.02186507745740079,-0.03970325790854212,-0.01716055707850269,-0.05996382147918225,-0.019209557120676686,-0.0007737443756956319,-0.016848003696680016,-0.009937468744106552,-0.040571132083302826,0.08229460360380382,0.03144196122127463,0.009166941040333393
SPX,0.015638970414849906,0.16447359007816825,0.0070956285470890855,0.0969029359787611,0.05785488974194025,0.033362533782513915,-0.01084119371832745,0.1261175153494712,0.006338797125854253,-0.003813614441080595,0.05977329206442001,0.05348936003089436
MFGE8,0.0467082770968177,0.10174615248707694,0.015657300279117204,-0.038001942084021495,-0.031022984804702558,-0.050420554436279845,0.13456435194897204,-0.030340025628196866,-0.03886845843896176,0.10506373685935771,0.007481813815576601,0.0002706262789246952
TGFA,0.006625613304553199,-0.05251701045400482,-0.02225610642539176,-0.14429613406218494,-0.10797780958198036,0.06148803179670409,-0.05982238591735958,-0.07175121578894277,0.005758924032787485,0.058826608169097974,0.04919742694297429,-0.04128445512185182
SLIT2,0.027725788116732424,0.07221144417493078,0.02498402977772618,0.09738435121309241,0.03273453019520376,-0.034893363644403035,0.08956472459588159,0.21251545182505263,0.03498274697806094,0.02505857179390866,0.038787250137203876,-0.04459030216224659
PLTP,0.02834210539082823,-0.0511449153035789,0.021551154820758898,-0.1577801436062463,-0.029041006947673198,0.032392653385174074,-0.1860410106650491,-0.006688829874529246,0.01625485338976066,-0.020079111362155233,-0.043925784927678284,-0.004725081956283336
APOD,0.046071081589886924,-0.07237799627139088,-0.07577553811741672,-0.11862656245700988,0.03330133846759152,-0.047246040718415545,-0.09956329336273864,0.08771639823189548,0.0647134099277189,0.1794302762286562,-0.10324484644192328,-0.054389867420669126
B2M,0.0489383279574828,-0.0593318150948848,-0.015088309973397265,-0.18282872321317684,0.05596907990078614,-0.03144200551673754,-0.1950810562560242,-0.17174577731142596,-0.01642259942144616,0.007344428346116273,-0.13233820179282213,-0.030693997051075655
OMG,0.08672176845601547,0.04896924728365977,-0.04507627534874202,0.0642072777104388,-0.004166553670883311,0.005193335148003175,0.03080087498384584,0.11653964304275886,0.06533412767918774,0.12454719385804246,0.023448669474652555,0.13485312588525095
CXCL3,0.012448252493557282,-0.02814988853632206,,-0.02149152903056389,-0.06306243084941837,0.030829104415715566,-0.006092146067778838,-0.012195413939102909,-0.05442353160155878,-0.08669703555356151,-0.0058964584968441555,0.01841836139533295
CXCL10,0.07932315612770502,-0.016701346835060332,0.00021671500940858706,-0.08275970806043612,0.015534777856394169,0.04136636088451549,-0.013705600062597342,-0.019379988610926,0.015227643599086401,-0.040616011251820905,0.02176686782579777,0.031155002169837125
RSPO3,-0.017040437227167086,0.040824645454908874,0.0023601291963837112,0.07528588162087975,0.05186919578434528,-0.00230185966408858,0.138753898983782,0.1707701616779404,0.023362621238553396,0.04351150892567915,0.02887737069453213,-0.014730013665822207
CORT,0.0026956192087889707,0.0757080892437618,0.05868138540752534,0.04373679461602006,-0.006193457617315158,0.01917249953049127,0.029865616514631047,0.020484535950591725,0.05918103853037226,0.0748000830449579,0.10546441392620157,
NCAN,0.057149442302788706,0.1080122330561231,-0.023591634113331324,-0.08160936963930532,-0.03459299487332163,-0.013231538516601502,0.08788917889583042,-0.13262846133742973,0.10991221630288854,0.1711460628388785,0.04481993147404354,0.11639992194113108
PRG4,-0.018865794757603443,0.09110055814965472,,-0.023284112965640175,-0.024472388086451677,,,-0.014899810535503924,-0.011333824588777665,-0.03764451361600307,-0.010895465720246154,0.09355135570174969
ZG16B,-0.01739577004732238,,,0.007064877277989225,0.02918986814740769,,,,,,,-0.02874785380614915
TGM2,-0.0010600052358056462,0.01648369840864281,-0.0427243853919324,-0.09135445220290905,-0.03715185231796499,-0.012836964877444852,-0.037456817526008976,0.032416572282981004,-0.06086465558964108,-0.09241087558168143,-0.021846214037467372,-0.03229150858729652
VEGFC,0.1343202394062353,0.07237908627021604,0.08188284921325296,-0.030698641033918707,0.038068738497556015,0.033106694736678814,0.08734181489653399,-0.015205850555893309,-0.031211141876537316,0.03499631227223775,0.0030731340705417967,0.06577589781923171
WNT6,-0.020240664911688102,0.07402217809921695,-0.020814478173713978,-0.02289687617904559,0.04988486556661868,,,-0.013270898516467348,-0.0278372636030193,0.02578444808782151,0.013301064961044384,-0.029705157960261325
NRG4,-0.011554148379945825,-0.009250966618675258,0.1669721770205479,-0.029001839802353598,-0.025134139973461537,0.0018304420234296344,0.11682407739342841,-0.017739398271772313,,,-0.013909926388456551,-0.009482646359351345
PMCH,-0.013316777805092599,,,,0.039330795215768106,,,,-0.027656687260530635,0.03292327813292816,-0.0029156384387820657,-0.028825838777770615
COL9A1,0.04870977114576025,-0.004749826785364188,0.03306782519231791,-0.02771176124127153,0.06432422986690262,-0.025351685881668015,0.059609059786784185,-0.020213622604292155,0.074215845462217,0.09459821712818985,0.058967172982795975,-0.00608185585400661
GDF11,0.04757001872064623,-0.03547869384038002,0.024354424902924145,-0.06663227383943685,-0.044365327201354054,0.06210246266890649,-0.0020890729708631893,-0.048148255926922214,-0.013666981361638504,-0.004587771999981038,0.023910370038069916,0.041265290710228435
IL24,,,,,,,,,-0.012938255012836089,-0.029798487043693093,,0.06553325317142024
SORBS1,0.019793457931512458,-0.01071589796146278,-0.017183665725358017,-0.03080826569165379,0.010803954398270673,-0.03660507906971895,-0.008530776746800535,-0.01564583472294831,-0.02289250873248361,-0.053566859142573905,-0.043444403325341746,0.03545893253087793
DLL1,0.07811721121999501,0.01742064563800115,0.006592749739518696,-0.0032857656307404256,0.09375238292777972,-0.012756008181077168,-0.04994362178394142,-0.06501788846023229,0.0460507852142701,0.1448245876201392,0.049163516352811625,-0.0026549165557712777
TLN1,0.004802384049613749,-0.05203281716638867,0.01990422958411045,-0.13613517588751994,-0.021921321109332866,-0.022108945511378156,-0.15919810504249624,-0.1511996151791276,-0.008030905845545533,-0.02396142212613394,-0.0652984757030446,-0.050742094218247075
COL2A1,-0.04174993951307749,-0.0151358948189602,-0.022549896682283962,-0.021491536344369407,,,,-0.012380848903456854,0.008882921333124748,-0.03126268587712874,-0.021771279073267907,0.06478915376351002
SHH,,-0.01926421605457437,-0.024613303096428143,0.006065011345852895,-0.019631584579603466,-0.013741243450237218,,0.18574629165521747,0.08889229067474866,0.01726649119186425,0.00875603718826006,-0.021878355220717505
PON2,0.082020811202942,-0.042583427487473534,-0.03522780253042915,-0.1749289656030499,-0.007277009796415132,-0.03473964958317772,-0.04893959820242096,-0.1088565155560633,0.018981276599333734,0.06414732617276445,-0.056232226755774745,0.05928943740933687
ICAM5,0.006841143192034622,0.14323978285723013,0.05410188654120716,0.05311873014767434,-0.042509440347611706,0.010931225639009858,0.14312020594418695,0.09630300668618388,-0.0005810995306575647,-0.013916905338787042,0.036554957266902076,0.07144638355535249
HPX,-0.008519314412539732,-0.04293939239227756,0.015197217044550803,-0.031296154434056166,-0.02567414623791799,0.011920838469326218,,-0.03003440118222679,0.01119813621127128,0.0015044602451861615,0.001600521502827909,-0.0566234396055481
SFRP2,-0.01667826709369396,,-0.0002366784083161732,0.028920081495449976,-0.021397721986990827,-0.004862767640977853,-0.07231605852645401,-0.023180344327863495,0.049371549788959246,-0.025258842838215338,-0.10215128669591882,-0.02406353103098229
CFC1,,,-0.024676306100054553,,0.016512638077618432,,0.17616468513157305,,,,,0.0005809190365081544
CD70,0.017298148729320586,,,,-0.030712624414628086,,,,0.02194427393262034,-0.03597263793312265,-0.022991313722490653,-0.02667589471790928
HP,-0.03354895589095376,-0.03307418277170656,,-0.0782164764095371,-0.032212322835262805,-0.00997505054032108,-0.07174559080100702,-0.04127334878697139,-0.030053896066741727,-0.017254958873200135,-0.05231083995139147,0.013083291316221145
CXCL2,-0.03208558195604847,0.0035702635052110433,-0.03216967925873472,0.00736198278192305,0.01458621547545359,-0.016632399887965603,-0.0692868448737904,-0.023387083467752905,-0.0005177284427249528,-0.08716337531873376,0.02838153270331715,-0.07846925736676602
NPPB,-0.016183930516179473,,,,0.023898368712787135,,,0.007573817393832236,-0.0037194252571974454,0.005327692878616883,-0.050013004218506935,
CCK,0.06976403575966471,0.1518296004459167,0.02801770838059319,0.19276641758572968,0.04292831894019505,-0.03652576120928956,0.19482945618199965,0.16690764229448277,0.03107839990292585,0.1113189895630607,0.16724676560617438,0.029105210963436663
SEMA6A,0.045058440198163976,0.025408164910163584,0.00389935371265556,-0.11102842900607124,-0.0007203956029884887,0.029490901624477327,-0.05948778332151718,-0.11503665086339085,0.0534135812996838,0.02526432163400362,0.029149257855689347,0.09689172786174849
IRAK4,0.012452173239689949,-0.035557281645609416,-0.0013282490025058773,-0.10617159788020218,-0.019608075360559307,-0.036859495788113254,-0.051626592654111444,-0.021395490863496562,-0.037384986948072664,0.03755021573653846,0.031440815881164666,0.07102421422772927
GSTP1,0.0456099621854079,-0.09347773473431636,-0.01097385613505632,-0.17968147237934554,0.03174898480215777,0.032460630713602494,-0.1354285966505464,-0.15629653675466082,0.01631818956882432,0.09789971333162345,0.03008212018754346,-0.017304171434985326
VCAM1,-0.01217234935645885,0.008010966351238411,-0.051003838089080406,-0.13833814552963414,0.040572816602859524,0.030046116150563094,-0.0021433946607417316,-0.04113816540156495,-0.005148850126393169,-0.025756141643070805,0.009375175426488937,0.044874359782570886
NXPH3,0.008627713834642383,-0.002336089494583564,0.013157199743345824,-0.03343936810941225,-0.026814293786174843,-0.023396411150654026,0.07995992985608871,0.018770522846223426,0.03557469072545329,0.09725636962182756,0.013504556879084985,0.09597496470882932
MTMR4,0.005263486209908007,-0.02657226220848514,0.017251937666468275,-0.03720480327114637,-0.00709366523231163,-0.011724875969326835,0.07706544395674982,0.08878527318665634,-0.018051614178788613,0.026930377908898087,0.019818785522334206,0.03618770483984582
LAMC2,-0.01270269321221339,,-0.0021165083568704906,,-0.018149711856042777,,,,-0.035806178276353365,-0.028276102877923207,-0.01701638301507801,0.009285224400929932
IL10,-0.0001316265718381353,0.0067437246105931025,,-0.028201694224074852,0.008698316101835949,,-0.06757264685013344,-0.013611399063252354,-0.0055760364315117815,-0.0030067209200978946,-0.0009004406478711105,-0.059427850262716714
SEMA4D,-0.03402095660259137,0.03504827119264242,-0.01525300853679871,-0.01456849512882019,-0.01723719019984325,0.04585595020227212,-0.05233085977171443,0.07413654299808364,0.029098825312133716,0.16247705810237204,0.05764588126292688,0.12575190206946385
TRH,-0.025715606589939693,-0.014894868051273581,-0.019317134859269298,0.004806166065708165,-0.04153914352141057,,0.08385128767700213,-0.056201859807024315,0.10265286963254797,0.047434246361960565,0.0036553131052875433,0.01953987057724944
SEMA6D,-0.006147371679062133,0.08422687509416467,-0.021470842647615278,-0.08169775211009325,0.022786231539391164,0.02509351013227836,-0.01564260858696137,-0.0990669689448055,0.03901543337682415,-0.03626135215852537,0.006028386622100104,0.02143748416741166
CEL,,0.0592808619785102,,,,,,,0.035940009102167984,0.02832340612752555,-0.026116895377009907,0.07670544656854905
PDCD1LG2,0.029088115130321234,-0.010851933783314841,-0.020027629039123276,-0.05147786305552871,-0.034344009631113795,0.015377996379761446,0.00920804638825727,-0.023283914855054447,0.01841552070503303,0.026703160134307256,-0.010875744796280194,0.044719586088614496
SPINT1,-0.020529246176358127,0.07716883651360913,0.0031827098872854835,-0.05359713992204002,0.024435279329062747,0.03830398674482189,-0.048086677289814514,0.06762998062124291,0.05324511928574353,0.053299588237782844,0.04272972685095099,-0.03590205231279294
CTHRC1,0.007138352725192029,0.011329919938662855,-0.0026508799545557496,-0.07739519962733045,-0.05683726719659198,-0.012144302084939584,-0.056579790953564225,-0.052257158435611455,-0.03509135856763647,0.02372844647958808,-0.07695505213422638,0.050294714114272825
PODXL,0.03863876921278771,-0.04041990238979069,-0.031189929506452507,-0.11636747995065391,-0.05578693505121039,-0.01864465635527493,0.12194379759124169,0.0027698284534163112,-0.020827331374070127,-0.08663521031882972,-0.00045135411299063963,-0.024556023896411205
JAM3,0.054172538531448364,-0.002082646628324338,0.02450148115761597,-0.1437376650905213,-0.012670114987006244,-0.0018067802191548455,-0.1665727841447247,-0.10604871590243684,-0.025131250896786143,-0.040960932085554874,-0.08536359645848625,0.02243529367391951
TGFB2,0.026804547391367076,0.03823680660223153,0.004055287584926646,-0.13050762968866972,-0.020946475650477633,0.04262991388558509,-0.0038585373132819,0.0159359099533012,0.04681091453716559,0.06071364311746279,0.060809095728677445,0.025303365724501335
COL18A1,0.039662873535000746,0.046948703067481494,0.044107712761632924,-0.050897120614063936,-0.06726129081307115,-0.04127082401939337,-0.07003781947168868,-0.04046469666329098,0.002517179148562282,-0.01250966313174222,-0.03416347168606703,-0.0007758288730994104
NODAL,-0.026100477331862503,0.007475607829283111,0.011495969143608589,-0.05663757181681182,,,,-0.02090460429237586,-0.04353854087344695,0.1086565605181079,-0.06110386152499343,0.017090714495018186
INHBB,0.050651639640596845,0.005573173742420343,-0.012310695275771841,-0.06257254133969446,0.04618433591103125,0.0011479304939419834,0.027764176396238675,-0.06779382152440451,-0.024087499595127633,-0.09887936901507086,0.037630244529244794,0.09379064286677122
LCN1,0.013977391703913548,,,-0.018860069761020674,,,,,0.002790501171439488,-0.010555476292005393,,0.040169898241529826
ARF4,0.034421927234317126,-0.03926095060368887,-0.03508228646057278,-0.16090819568139766,0.006560856729094442,-0.011037146697485477,-0.01806660289080375,-0.12964939654848825,-0.019394118426931305,0.10443125334454312,-0.04548539591271824,0.012337831504562408
