,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF13,,,-0.017017867983691422,,0.08483423906127704,,,,,,,-0.04120106834107569,0.02529711127392089,-0.016446959009904814,,0.0412931599124769,0.037209278560614116,
WNT5A,-0.040245041641264516,0.10096261226980775,-0.008825946562967608,0.04234873281650791,0.049077590766091944,-0.016203132595872707,0.0739616787184907,-0.010553321750258523,0.022229014896246256,0.028262391742830517,0.06058277625880755,0.0245331269320271,0.07478657538066298,0.016980953711954037,-0.038949816525624646,0.056552571875375185,0.140450167741702,0.09676191033255761
CXCL8,,0.07888387440132245,0.15261836174782326,0.0612717622740304,0.005512917532151585,0.1496676432992576,0.10438981957544889,0.028446779829684056,,0.17785429626075344,-0.05675798017416017,0.06767933891632201,0.049991190110568164,0.08850753446177838,-0.026013232950020962,0.06536330714846701,0.11103966498259892,0.10974420590560975
GRN,-0.023383258430052546,0.10516681810507034,-0.02204169462316336,-0.05604002680520125,0.020004483069318697,-0.0019036493172228106,0.12369098304620448,0.0492785123974923,-0.00244663136454003,0.03351220250287865,0.014026662930711642,-0.002207603423140468,0.05143199564736693,-0.038951292351196765,-0.08523605696580075,-0.03587905788674731,0.1063297204154286,-0.0017301707902922382
MIA,0.03976119945833096,-0.03130943698076125,-0.018867217262831987,0.015116924276460152,-0.003390117465596749,0.07666317208671078,0.02556273675123873,-0.02585315374723589,0.19729558433933256,0.002364061378021468,0.038737196431951636,0.016896361687170233,0.08452361549609146,-0.0711503715016869,,-0.05660101990556643,-0.014373538114316641,
COL4A4,0.0375145193920941,0.011146634427481455,0.010555911432722088,0.01919888327632117,0.10035530633406077,-0.00879248327358202,-0.016857625778537638,-0.018329699482231083,,,0.026067940004979785,0.02900406700513812,0.025680003435634532,0.06428338124787637,,0.06025952485277707,0.11670221906975058,
TAC1,-0.024917739392325302,-0.031084031749862368,0.012105583730956056,-0.02464392214961474,0.03433671349598248,-0.08575970888767938,-0.0755794703662741,-0.027940055458230056,,,,,,0.005914193220438325,-0.05704995182251517,-0.006810779727265517,-0.12588764113617948,0.04413794830312477
RARRES2,-0.029293388530078224,0.047007336609149714,0.01893306039833012,0.05637176926270774,0.05580591160545149,0.06481113518203774,0.1033301747654979,-0.0026689570890672193,0.0013030253605805077,0.16092782299038988,-0.01793355482919848,0.05187755975713372,0.05163293536263795,-0.01626238146756271,-0.041746145545732895,0.08628979662024754,0.0772361026225481,0.09150452114089844
FGF7,-0.03976631007447575,-0.03223420504212683,,0.08280179867474173,-0.017593838052923035,-0.013397153372644983,-0.004387827774417699,-0.0020027172966335487,0.03274558252612129,-0.03447436416417318,0.015132865435704862,0.04276269285179675,0.007784264674845285,0.042832076382123926,-0.11448649689774637,0.02393093770704796,0.042120425780034665,-0.03028328823921676
EFNA2,,,,,,,,,,,,,-0.025579905744817347,,,,,
HBEGF,0.13906607147413952,0.1319083068592905,-0.015577383464584496,0.01724644639511,0.04318766678290177,0.0950907032785352,0.09588399107464494,0.11269634255086226,0.005591350038409241,0.019836679568309385,-0.05482447694796491,0.08732373398747714,-0.04924714707504858,0.005670056047251387,0.02101674958131221,0.06077004225198336,0.2436379456931289,0.1719713269491508
CSF3,,-0.04285000418721613,,0.06420205006178031,0.002037996027065761,0.16166736072484317,0.09206835805049797,,,,,0.03576692934354667,0.024682075325108622,-0.02099765778238301,-0.040509873571919215,-0.02003407366068243,0.04176302375825185,
PI3,,0.20508870799377277,0.03236561500737404,0.025445286816400493,0.018318114740494766,0.06927910391624494,0.13642028509058557,,,0.07213159675267192,,0.0840824662840778,0.052209708279028544,0.06212906380908768,,0.05116476920952314,0.05466108150643616,
PCSK1N,-0.011073614229350047,-0.02402757359985732,-0.023495654430816873,-0.015724238977814272,-0.016969025281487127,-0.03332653983848504,0.016423903491130938,0.05221827140683913,0.09091283420295262,-0.048610288991100814,0.0351414653811999,-0.06188177266566895,-0.06371779986170412,0.009404521559383606,-0.08818532867351989,0.025211629380284865,-0.11478919223019052,-0.0598440395954554
NTS,,,,,,0.036315862250325244,-0.02192141399189825,0.0068636329813667775,,,,0.0359559393078408,0.022849207780685245,0.04487968476331069,,-0.004531014412605527,,
SFRP1,-0.03625594023262153,-0.01895801064620756,0.06496197460021336,,-0.01664143103468975,0.0020689790253331924,-0.03229328269523587,0.05150432702501017,0.06397022947969297,-0.06552044605233091,0.1263482936761365,0.015330803211559205,0.06553257522761768,-0.00206247774801652,0.12746819956289399,0.04661076442238761,0.02513293113404026,-0.053320371836521954
CXCL13,,,,-0.029283486421920007,,0.0023775581784564333,,,,,,-0.04822995890965326,0.04388697759529336,0.0447436321521083,,,0.20279167086421046,
MICA,0.012698395902223915,0.01672402124092271,0.021978726399813048,-0.012290364945658357,0.022827805120235672,0.05569662416313026,0.12102638392386073,0.012620804044503305,0.061742274519347946,-0.020454687180980518,0.012375524440492228,0.05319928611835174,0.08702050302489465,-0.012362545417103112,0.002440532839568714,0.06265243610162594,0.09841390467970036,0.08484918435467492
TG,-0.028857787623808296,0.001308020755090289,-0.02040374784077966,,0.029685472547744535,0.041351850779460006,0.04853373978036493,-0.022938507794761896,-0.028878803207148373,-0.0841674815626704,-0.02498510679050813,-0.028530591103894117,0.004268611983005764,-0.01728139501710654,,0.016162991899914568,0.011975430069446914,
ADA,-0.02535912423336573,0.0010294421276264118,-0.009472155636866328,0.008365431850220194,0.04620233839154568,-0.010060053090310713,0.041373514146803056,-0.04055948183016621,-0.012048295018043446,-0.13336098884232456,0.07302511541184184,0.02614349113571777,0.0210269555863663,-0.014871065173780056,0.061135929947025235,0.06207549740200572,0.12814256436767965,-0.0062161405984189205
LAMC3,-0.031031839807429185,0.125183958124008,-0.04412354158627002,0.127620815907087,-0.02400772077669318,-0.0308024937421794,0.12970902059264122,0.010334876422096332,0.006335039937124231,-0.09023519876006132,0.06788171144070664,-0.04881960718324237,-0.03136774047875463,-0.046229482964041196,-0.027601487828403447,-0.05675751015269318,0.032457178773787634,0.14144462525240142
CCL7,,,0.09144808556951758,,0.1133312424451584,0.06530317601904735,,,,,,0.04908131322913838,,,,0.054136923180544506,0.008847216054225702,
NGF,,0.07199234845429234,0.017965249911290868,,0.009280922451770392,0.05223317568465235,,,,,-0.04790593552827427,0.023554115017904192,-0.025236068776344933,0.0045048692071262475,,-0.05033992329656055,0.07141623639272283,
TNFSF15,,0.04690620314549109,,,-0.023782026317290813,-0.04156424791654183,,,0.08304151837158098,,0.21781686934580052,0.08281995504454202,,-0.013039184997554392,,0.012594282170284566,0.11497199131199701,
HMGB1,0.11616276921289338,0.06308193977143048,-0.09839126088813958,0.04880921288479466,0.017224211852258937,-0.05508489021263964,-0.0036444177054594557,-0.10098452742652518,-0.060516039707082095,-0.16955615198884097,0.026983922028178956,0.03467446627046416,-0.03605320566838964,-0.05372024221807394,-0.11823833624930802,-0.06554464458524577,-0.15752467876896195,-0.006653081959794494
ITGB3BP,0.0117849130604988,-0.008086609176665222,-0.02607827808963656,0.043720027497800844,-0.021898835927722425,-0.030645673674348166,0.11936528760245058,0.010206124587503381,0.02098599834473912,0.004549714404577864,-0.049113523585161904,0.055705937730524166,0.04407425969430755,0.018155228325961063,-0.06869854898234812,0.12567076826896867,-0.006606903117937725,0.03226151741782512
AANAT,,-0.044247733070829166,0.044721662624467744,,0.006649997351054488,0.003657726364141518,0.007561720033505248,0.005938772760467034,,-0.036048180896913154,-0.033575989337146124,0.09867419206887953,0.06480934955516057,,,0.018798451175905576,-0.028045446197364227,
RELN,-0.023923871022198145,0.0381891566728392,0.035417775507495336,-0.032587073380189416,0.01827045137180778,0.019800786367957443,-0.047206335950056244,-0.01496745466071608,,,,,,0.1484598874461283,-0.0005384171359816979,,-0.024217028347159695,0.052168118963200595
IL15,0.06653659965012727,-0.029974912603673663,0.04897144410390286,,0.04213698488546046,0.02443229042566409,0.03751069229857749,-0.012239238793012511,-0.04543822409754764,0.08653486787236316,0.02498921204327381,-0.005096431036136786,-0.020396160531653166,-0.01930613757055782,-0.01833890810555947,0.10324261774113472,0.16189618487828633,
UTS2,,,,,,,-0.03691272979545782,,0.18824688521368377,0.005485827568024664,,0.047316301199277024,,,,,,
BSG,-0.0362307641239805,-0.13826640979652283,-0.07095852078726177,-0.03647963788635647,0.017541924947269243,-0.001198038767799237,0.011933101311929265,-0.033718631560969534,-0.05770265584055763,0.10851590524372283,-0.03957562219002556,0.08360798570737457,0.03753494386774623,0.03465841068512634,0.024531350212998352,0.09286952251538576,0.06805515677413214,-0.10450412434011586
ADAMTS3,0.041752928504020084,-0.0007127387570188501,-0.02130301113533102,,0.02455926171144569,0.06139952796615118,0.10408419581252473,-0.03737026676182486,0.030254968538543866,-0.054332058737129756,0.08910599727606643,-0.011960602139390005,-0.05277703903560972,-0.031419228018484915,-0.02881452686798772,0.044005825252533715,0.12360699188749391,
CD34,0.07400040310395693,0.03332859392711444,-0.046385631840777854,0.05643006819853945,0.0053051995331635324,-0.05583771775250291,0.15673075977769008,0.023225275646196974,0.03128362681706247,-0.15388910839403233,0.10940708043605364,0.029930675190186835,0.01301602446232787,-0.02326695479257853,-0.009480333642289568,0.02397497009676179,0.0669654543946375,-0.018526694383051424
CCL23,,,,,,,-0.018305239722456568,,0.03323314810272671,,,,,,,,,
PLAT,-0.00452343871013281,0.03297838672172049,-0.07723771223714282,-0.028080304826743254,-0.07420069881532664,0.06984175488721674,0.12512638856697134,0.06598514206205927,0.08281479238207663,-0.0703979201086755,-0.013797390780501271,0.005135011405015265,-0.06323126655594741,-0.05191559018250762,0.05096536638908887,-0.03287416723194105,0.038921730370057264,-0.002197011351377547
NTF3,,,,,,,,,,,,0.029378961959303836,0.02343511407037057,-0.06544761553540154,,,,
LTA,,,,,-0.02737265925863081,,,-0.015914815099126872,,,,,,,,-0.01007520089939736,,
CKLF,-0.08451823709796571,0.01373429964301727,-0.1365470455886825,-0.009422169018313638,0.04196419797285325,0.06969768320611196,0.061180755592182244,0.038262151128035916,0.06658366884336356,0.09212998334993736,0.03886854528093943,0.024235109187481604,0.030969080131783535,0.039624644581323344,0.05452718599941388,0.005151547607061841,0.012162659643571251,0.02332941015827075
CD24,-0.05132827682805335,0.0750032158806284,0.010946696877961562,-0.029868669597812893,0.006837229422416589,-0.0774951660343827,-0.00261356906711106,0.027230606627482182,-0.010388773117538061,-0.1308055466941425,0.021631799249741963,-0.044857826361332016,-0.01447177499864874,0.0005005242025167586,-0.03823630356519837,0.10336082423716371,-0.007989869052076083,-0.041182514867512496
HSP90AA1,0.02580103305980774,-0.07519024659367246,0.1304021761116821,-0.03851662824828911,0.028715905301834835,-0.0457209997667117,-0.13678594711980904,0.14424847643868152,-0.029814120475020706,0.12234384124198718,-0.03065608461017323,-0.004103522376382578,-0.03762189102157556,0.05512126705179197,0.04738771970187509,-0.01802740483117926,-0.17388264262325226,-0.016644413640384003
BMP4,0.050525425700872525,-0.019015910597930275,-0.01403470202983679,0.1036702717045614,-0.026874834917894823,-0.0365267262309713,-0.015115046284066912,-0.05539807582943634,0.019472082496405085,-0.06835210646160786,0.08824208633109315,-0.003504228049677142,0.018317246639667863,-0.029120861804719116,,0.008976291631062849,0.005588943626935244,
SCGB3A1,,,-0.02426630312084305,0.0051376971901549605,,-0.0032393406308939337,,,-0.030997495106400038,-0.04334849172060645,,0.08684260505209628,0.08106355600222598,-0.027078272802990442,,0.009937476433968454,0.006917185443026716,
IGFBP4,-0.071341126071826,0.04094258918126709,-0.020188654864480363,0.04133577517581874,-0.0025136143348841455,0.0846648197441985,0.16465299795160787,0.07339064844557369,0.021489518931366088,-0.03674559850049654,0.029811993034329118,-0.018180787053713374,-0.0854536263015724,-0.021935372798551806,0.04100464831581028,-0.012491356342721435,0.12455350317662384,-0.04935508450314727
RSPO4,,-0.030157830368637124,,,-0.012060901086567178,0.06822080638818719,,0.039664240067184255,,,,,,0.0025716324415254984,,0.029216006220586916,0.10082558005575112,
LEFTY2,-0.028572462644770258,0.020598409841019967,0.0036164119426429094,0.0021072034954584206,0.08183466914711432,-0.0061322113781927525,0.12225452412073483,-0.0295543033187643,0.015794776873056377,-0.12312818094842674,-0.042907268813386024,0.08694029193974565,-0.00020037931944326306,-0.009616608489943982,-0.06633983060960837,0.10228649647495165,-0.021024566294842284,
PF4,,,0.05844827104353136,,-0.018633532172066397,,,,,,,,-0.023445754594501732,,,-0.034568368578695205,-0.028678480740491313,
ANGPTL2,0.07290715460288509,0.04196385906768687,-0.03393366774483256,0.006000495800285992,-0.031192928314769604,-0.00625566428573501,0.08491907238538307,0.05210597178278541,0.0052296528379124855,-0.17766361846577425,-0.008998372100297556,-0.06096114875048136,-0.015720066046141384,-0.030410410682339517,0.03332228235165393,0.042855925843181125,0.0925565637817959,-0.04097875038109435
LRIG2,0.06026646420237724,0.11971020931258444,0.03629632075187478,0.05545836473006378,0.06328725071507438,-0.04070222907210563,0.04477783280403873,0.01050791326997672,0.07362053405323324,0.026668857075848016,-0.015550824975631821,-0.009452971072041223,-0.0030534125179384037,-0.02058605210143382,0.06472113020732219,0.03673016193404198,-0.03026983940931723,0.0313537186065618
ICOSLG,-0.010319665085083004,0.05638923037996843,-0.015020029852653957,0.0008024007441894637,0.004045657631497158,0.05283951042248165,0.08664332139464413,0.055488057903593214,0.03519607412000706,0.10892534579693121,-0.017050280237382736,0.06353994993312424,-0.010026425537444272,-0.020036210248650353,0.04642588671030938,0.05368092600923202,0.05630382689518223,0.12879289111267153
WIF1,,-0.0360949801123692,-0.04529363750586992,-0.04416711015481003,,-0.034879102449201706,-0.07995076282145769,-0.029764441018212812,,,,,,-0.016952188188506932,-0.02064044451577594,,0.029477698570442544,-0.09473104606205833
NPPC,-0.010245324240551013,0.0030096917144159384,-0.004861053936860968,0.003713202445515368,0.032754755492082864,0.05632289994804726,-0.007913128719253686,-0.02666656267855075,-0.0221925185687564,0.00934102961317355,-0.04020375183996695,0.00576796881915592,-0.034826272602778575,0.0019371731365511481,-0.07441962849799207,,-0.03885008553476218,-0.05989353093152
LYZ,0.012104585986943629,-0.0324319185369641,0.10057891816709488,0.11114143274812602,0.06918020863633163,0.06256953360979625,0.12147711565422176,-0.04058865344339446,0.10090786800746983,0.06326960813550807,-0.0049762661633532355,-0.02627847471503097,0.09173720251330789,0.07764637661406178,-0.058764939674080675,0.06578300457080102,0.06656110622135314,-0.06708476776694045
EREG,,,,0.045091534636080476,,0.009449462948426097,,,,,,-0.03914821614824249,0.10655147175252404,-0.02271332560286369,,-0.004525982139357182,0.05148404842249442,
SPTAN1,0.005481362757004775,0.007562502940736982,-0.08463090195475781,-0.019176685487822344,-0.029792840060580927,-0.05705547013275748,-0.016972928607527492,-0.02822581505314164,0.004311431414133232,-0.09124521818202984,0.04101906641775786,-0.05758432631745489,-0.06876053682265713,-0.021572193333999495,-0.023771744971777104,-0.02163003404216237,-0.08159757278771586,-0.12568453843224145
PTH2,,,,,,,,,,,,,,0.012051910822545328,,,,
LIPC,-0.03694660670899328,-0.05266784615837201,-0.03081762690467855,,0.055200154160671026,-0.04983752453861629,0.08266242118327187,-0.00028949415156574206,-0.023532894224512754,0.03422409424156832,0.013502885354324045,,,,,0.04996909477993045,0.036559230612441304,
COL8A1,-0.007646186714718105,0.15296266908226175,0.004884335069685295,0.003843978854879286,-0.04383936489866592,-0.002098860302863085,-0.04100669714607574,-0.015615965111536746,-0.01071960860095743,-0.06710656542046704,0.08145101506217456,0.03405453497189136,0.10104518994054536,0.003634167714979711,0.012678486868896516,0.02275143112647342,0.015877114157288062,
GSTM2,-0.0050651999086378146,-0.0064984655500911585,0.019628745442122827,-0.031107097287935738,0.04913590706982025,0.029479448100054623,-0.030453230660142584,0.01924232660569013,0.0694004382382957,-0.06285176316412538,0.13540368128500893,0.028349306244412113,-0.047726438237124386,-0.028497874091765525,-0.050855676151676354,-0.024660829408878326,0.060997265937535884,
IL4,,,,,,,,,,-0.02847719891523953,,,,,,,,
SPX,0.015484700460303443,-0.07127519765460195,0.0020895275336724273,,0.003459603641850153,-0.07007253859754178,-0.03579388804178225,-0.05742518785439874,0.023045011025497202,,0.050375184686146345,-0.019449651479410492,-0.015443296931775223,0.028747966931569245,0.05781011246927177,-0.03430082489653512,0.0017387985444637388,0.03925256723557773
MFGE8,-0.04211674937968251,0.12351357164068041,-0.046103627691149125,-0.03198288834093321,-0.023157301816975062,-0.060784550461740916,0.04588508753481339,-0.00040835314059190186,0.004244706859127439,-0.043561606016132286,0.007514281858001491,-0.04159654671217099,0.042975718894813296,-0.025875467008491186,-0.08390153760920564,0.007806022891046432,0.041153168794281735,-0.10175484495941983
TGFA,-0.008842760647249402,-0.03689666538371645,-0.0320366088180396,0.006708465177809425,0.04809282063274041,-0.029680983370610235,0.03202840566455175,0.017373290891494555,-0.08326989293508738,0.031161002811126142,-0.0005742942910972572,-0.034826307873149914,-0.004998024641360424,-0.00711689996434302,-0.01568003903901927,0.13056381970834097,0.010459402729737303,0.021620717704629446
SLIT2,-0.029698848153071417,-0.03222939925077022,-0.018884479435239694,0.03391486539667105,-0.024468125396922908,0.04159235029348972,-0.039037829210311945,-0.04737585259052169,0.03817229100181431,0.10875501383904032,-0.014233249801756,0.05947155515427303,-0.06660663607106979,0.11714880885520669,0.00924315102303221,0.1260732312630609,0.032234707747700764,-0.0015057236713085437
PLTP,0.06673335972114448,-0.011337060894259718,-0.01824457412944665,0.05381658659825942,0.016027903739193963,0.09064289578545663,0.14256855701779078,0.03878581138740815,0.0024539387461597227,0.02651883769004568,0.014423438270485969,0.022320872666775453,-0.030082784440982162,-0.024326955182767673,-0.07480701198835443,-0.07137164682251307,0.035963542243324466,0.07559266938894636
APOD,0.006633399812808344,-0.00036596272896930956,-0.06827395826955182,-0.03517319607507789,-0.024562365590356277,-0.10276238073226683,-0.018430711432818544,-0.030242353696519404,0.026010409110670544,0.015320213195010127,0.01989121340853549,-0.008065074047591986,-0.10219336030562175,-0.046661098148946256,-0.0540495157986253,-0.06777569529325883,0.02735212902358809,0.03825698672909617
B2M,-0.06467915963892854,0.15442068469073983,0.05092885634615791,0.024063267333682414,0.09872085190894446,0.09570205055497837,0.15041420384840662,0.1496534851803073,0.05904439691070466,0.027614509781108156,0.02097533206675197,0.06149467988172555,0.03283711302080023,0.021584346752739954,-0.0021324580223661977,-0.05942275675841368,0.1102138211172974,-0.04644685507441017
OMG,-0.07524453434584467,-0.05851561859735384,-0.08207194188243666,-0.005205786040833095,0.021293338578695514,-0.06994835425468192,-0.03532024751152404,0.05985960195880601,0.01852121063729499,0.019129874657592874,-0.004027439840087162,-0.06567497532642921,-0.027005589188316286,-0.03823839917629485,-0.062454273562468014,0.02385352995265797,-0.06634278945144037,-0.028321752046362565
CXCL3,-0.023239267899960767,0.028658264544683117,0.103314890620093,0.03615180715168264,0.019369898061633216,0.08790670176890292,0.08927791293271267,0.03174453024699427,-0.02287161591029335,-0.06624833229084522,,0.1280196918097202,0.028288972881487268,0.05896499913710812,-0.04282604053892059,0.02715909344141443,0.07427251148984107,
CXCL10,-0.021700464764294287,-0.06857274479183288,-0.05045842358704887,,0.09447802693236468,0.052435420609738104,0.17836989968227288,0.12082811346011195,0.16183440518963335,-0.016515352158381,0.014072391952443633,0.07468680922206235,-0.03144755375315477,0.037839179380302505,,-0.00507174344490805,-0.01727122524121214,
RSPO3,,,-0.022682628773076034,0.04066547949617975,-0.02163921238793487,-0.0411211339559415,-0.026416843274209883,-0.025766218987784792,,,,0.017774223814155273,0.019155589925922024,0.0277871872902979,-0.06066016245246481,-0.021553711396727227,-0.05930840423437717,-0.040459042995091225
CORT,0.036459432185984526,-0.016202143698278663,0.01250019584367597,-0.03449776643291007,0.0907579912381786,-0.03506615531435762,-0.045720265824523515,-0.03799906132457837,,,,-0.03669509353251858,-0.024534790526785907,-0.030329020767419123,0.04220884898759212,,,-0.04320370481104979
NCAN,0.04020191569307148,-0.01439975581863861,-0.14273817599624353,-0.02076183378614368,-0.014624411055345612,-0.10509921916377601,-0.022691719172029317,-0.030679023810618947,0.03708037262424894,-0.05114319255660116,0.11092209672173567,-0.05318234224926785,-0.08225843299850397,-0.03342214597927354,0.07360878824834474,-0.03343493295618334,-0.09930926589488716,0.04004486461446292
PRG4,,-0.006018031477326583,0.053027754348600145,0.016798448328077427,-0.02135696943634669,-0.035683466643124634,-0.022884163385254223,0.12059601188460024,,,,-0.03524732826882284,-0.03620258480536588,-0.043486081495685384,,0.038301996776331344,0.055639414747650065,
ZG16B,,,0.04885536960111909,,-0.024787374982712516,,0.005647105365856967,-0.014604482244890488,,,-0.03732525919249259,,,,,0.0013727093603369373,0.1055784300026277,
TGM2,0.0020983502964001433,0.10128373424781059,0.0767448206361138,-0.008905184303568438,0.06230107100105457,0.07669725062582247,0.10510164138809786,0.007572278015566167,0.08149490295634822,0.14977314240924022,0.09907573407998223,-0.020983600230289032,0.03724237439591327,-0.021998236975022047,0.0046885339466028655,-0.012236109136257167,0.10355117004034335,0.15457782690568794
VEGFC,0.003713145372160346,0.04222398032455513,-0.01389463194449391,0.0006111267771295244,0.0024033978048182475,-0.026826162655265717,-0.004199823337580424,-0.05873606266509802,0.022319751108950615,0.0037917032816721734,-0.04838094882353642,0.0004861873198690665,-0.049158778307451446,-0.005991934592514505,,0.013996621874940926,0.09726870443307964,
WNT6,,0.05296799966359586,-0.021401642556270733,0.02337671710850705,0.03110420067971726,0.03429358197323484,0.13068572973377268,-0.023368333346415908,,0.07808652133846569,0.21823231518862776,0.00018109990497086503,0.017220482153051764,0.007117013290585266,,0.03521295182848323,0.07416756505181571,
NRG4,,-0.03129463583586581,0.008623754288071165,0.054137660978181304,-0.003955675310045713,-0.011142147935377662,0.05460763738248787,0.0440609093937813,,,,,,0.04013966369402835,,0.05465863954099232,-0.013363272745461476,
PMCH,,,-0.025759715331017365,,-0.03601501466065975,,,-0.00859758862946929,,,,-0.03270998278126482,-0.022391272517806034,0.09404173043877115,,-0.08066606543528361,0.04420310814612615,
COL9A1,-0.06672989820343862,-0.04875313780424161,0.004262523329146199,0.00948250482959234,0.05812161639983501,0.009063157756358268,0.009796359077129595,0.06147591787922169,0.023938671195009847,-0.032911605493434755,0.026153404787888475,-0.011231135408021946,0.030950593000358628,-0.06898615875932099,,0.036407868786727936,0.13459898962079164,-0.06582681734901297
GDF11,-0.006196902168634798,-0.02132475838175002,-0.05328020567340138,-0.04380814049990926,-0.03411346505446555,0.0770573994237691,0.038259754968475265,0.02983990256296741,-0.03094838596483622,-0.07164396526779926,0.07424562181037303,0.06997080407426895,-0.08924665221881489,0.0384111371523273,0.03013328729531946,0.038035990932449644,0.0704103549029152,0.025042108126686207
RAET1E,,,,,,,,,,,,,,,,0.08900312375346957,,
IL24,,,,,,,,,,,,-0.024387774951535667,-0.023071923957752323,,,,-0.04640607597252272,
SORBS1,-0.01952813765165823,0.10179508401524506,0.010811367730128623,-0.039514650831368105,-0.026706479598059732,0.03283897927361197,0.09754946767309501,0.006512258555176245,-0.11608739335410943,-0.005400123194068698,0.10307344360685433,-0.019216777617040322,-0.005949562022156878,-0.007714977327410416,-0.0573801904426815,-0.013727403078914723,-0.026321206866836932,0.018545866050503772
