,MGH258,UKF243,UKF251,UKF259,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf
ANGPT1,-0.03731682981474447,0.006924795871290821,-0.010118138807792425,-0.06786206628583788,-0.025261568536190427,-0.031616463066198426,-0.018111049761750618,-0.019793709113936662,-0.01288351003061505
PNOC,-0.05225181763905142,-0.02644099316756334,-0.005040257454547429,0.02674689636305516,-0.0036241038094143546,0.014403640705752629,-0.0226118740716279,,
L1CAM,0.08199468156672167,-0.07445498623032219,0.0002453740412943168,0.030397305206787677,0.0017816574824139053,0.005312115801655616,-0.05447909212615043,0.00307773999641942,0.014736893373555014
APOA1,0.006932152836788885,-0.01240204133709164,0.02872154387413003,-0.016879575039047152,-0.015235460091333756,-0.044785913057829106,0.06886626005583607,0.03269716461366794,0.0685322597889408
PSEN1,-0.006093574858967923,0.05533095495641427,0.026960635659964188,-0.02773046948342902,0.010377848151954874,-0.009577127173263035,0.03237978692160535,0.07101250968573228,-0.0009281377556297256
CALM2,-0.05852986994631184,-0.0323785266761826,-0.02025071602898267,0.005088344024163433,-0.05671077481295241,0.02554501247209567,-0.0669474253856357,-0.07785880204630691,-0.03437447730485919
CLEC2B,-0.00961924958944812,0.06334499991563108,0.003255183897490942,-0.051543164830076336,-0.04129212959316329,-0.055206657066275595,-0.02683450965529857,0.009634365014610322,0.07434249294948857
NTNG1,-0.00875339767826018,-0.0539632984742005,-0.03307470392548849,0.012167587346802917,0.007922160636376853,-0.04452389401649069,-0.034565595859261763,-0.030092418532402833,-0.03290141344568926
LRIG1,0.010443025977597657,-0.10330804778394619,-0.03042491564885453,0.02973239086014752,0.041942940216432203,-0.037266899893911846,0.04302606941581591,0.11763284584019543,-0.005319878175894741
CPAMD8,0.08326580738138883,,,-0.01282031688852561,-0.01297802247636824,-0.006931388665158652,-0.02110707258001869,0.057749242196411574,-0.04077100890274466
GHRL,0.017310866465819495,,0.029761571606318496,0.010401249214424105,0.04186013640480911,0.0379396789859732,-0.014585021641054144,-0.061858667213757795,-0.017223000239066356
NPY,0.014150583560454092,-0.02101175952909859,-0.012696298939337195,0.03029167973020504,-0.020349283046987493,0.048641008201405087,-0.022571600890460366,,0.09530178992855308
MMP2,-0.006345720474112685,-0.02959324787880871,-0.01357399313232546,-0.043202009363290966,0.03412473782022511,0.03716643254435254,0.04217507234153134,0.05496663873132833,0.060241509780886444
LHB,,,,-0.011165527816212039,,,,,
PPY,,,,-0.019435927466273182,-0.009484823052596148,,,,
ALKAL2,0.004210963232628757,-0.03491257476003912,-0.0226305944029835,-0.0110033101122762,-0.022878922242923865,-0.012339395070802908,0.0032681647894339657,,0.039224351589373166
CSF1,0.03446568509857696,0.0011612524699778778,0.039973582120963747,0.012511653616232203,-0.03348841426140949,0.01513744895517199,0.07459719103614232,0.08947104596636736,-0.007384172189837525
SEMA4C,0.015029242391700452,-0.04977928030788313,0.01421970883699706,0.007211890530753837,-0.027311192549952013,-0.0044033486852358555,0.03572275941862392,0.01674722114037693,-0.025198976448709026
ICAM2,0.0994967072834111,-0.044065590201918185,-0.015275702924671274,-0.03851179203206909,0.02589941877611861,0.03055824592536049,-0.037343906880786495,0.005993223745123551,0.05536043649685094
SYTL3,0.05215609438176417,-0.05575371919935969,0.031538973934386,-0.04385585315233734,-0.014707768576461925,-0.047816729910628054,0.048849081475690614,0.0453922887209025,0.14490710749164515
IL1A,0.06180554702091956,-0.006329812562101859,0.015277960458997744,-0.014812528052516798,-0.04246394469930337,0.04112266037115288,0.16132378687048332,0.15443960595010903,-0.028228159625855606
HLA-G,,0.00012910603041977947,,-0.011792958035478803,,,,0.10860825395863749,
PGF,-0.035875847385693056,0.01854298001269827,-0.004624497857922525,-0.03945759664070547,0.019527961825432004,0.04434613485121831,0.012165976655536419,-0.018162458592017466,0.05360015988434987
LGALS8,-0.03446898850907911,-0.03694675435650312,-0.00045718312070496626,-0.002842070094185776,0.0018360909728252833,-0.051912961625750355,-0.02257205644231791,-0.051983721092580336,-0.07265062118918333
DKK3,0.010975260859648584,-0.023256195990447696,-0.06015527830486324,-0.0012890910652924117,0.012263818836877853,-0.04968480229367337,-0.021934080648812006,-0.0010183414569568884,-0.024755450306764366
COL16A1,-0.028303245441524752,-0.028226621844329412,-0.007388226992681893,0.02165026248405612,0.03466039039617773,0.04730281863943267,0.06564634620857487,-0.017164000838601853,-0.022022546471758643
TPH1,0.06247921874525933,-0.01929652123647901,,0.03284661151261293,0.03149600628974614,,-0.013752908952917472,0.20200693591851285,
TNC,-0.06199625259765307,0.021612967955998534,0.04372839834895806,0.01998937523872351,-0.018237481606409436,0.01905309323522372,0.03674644684799575,-0.0243787948763418,0.04813058065627637
TNFSF9,0.10061501339259266,-0.05013298528758472,-0.012095444378467306,-0.01933951025628235,-0.02981588365276803,0.0428805095372054,0.03465762598614988,0.02360912368690943,0.0443775593302333
C4A,,,0.036285141865348695,-0.013237381136184998,-0.011243781982403498,-0.020223067808272512,-0.012089329413861252,,
CNTN2,0.09052584007262095,-0.05297321153218188,0.012187882265524076,-0.017096412777017452,-0.003679124536730837,0.029127559772741132,-0.04024337836331748,0.010398204854126035,-0.012570147831351006
LUM,0.019807481918856566,0.02798146670608744,-0.03288007893139653,-0.05176457301954922,-0.009772438278140347,-0.05024288152965629,0.04997931804975227,0.046112829991888156,0.011442092666187996
IZUMO1,-0.031109137223456717,,,,,,,,
BTC,,,0.044619934770410256,-0.030305578242948175,,-0.024646389568579497,,0.038824508135192975,
APOC1,0.10261694043075381,0.023310383423866304,0.0641223993493473,0.025861051762349128,0.03985290951208121,0.043960801427613126,0.0032306219417697264,0.15218896167071594,-0.008351180510423755
PKM,-0.04279590760129725,0.06662007167146067,-0.041307068585464235,0.021992531436489025,0.02973856601437299,-0.02321648919661442,0.04701083022087178,-0.009601560742555647,0.027917962236386182
TNF,,0.01644345262344636,0.004417564885948962,0.010599198998262902,-0.025651884819115237,0.06762888702477661,0.01957486714342335,0.08021792312860573,-0.04720356868572732
GNAS,-0.04225862884584599,0.017096228896229384,-0.010121455794705683,0.009388045570881295,-0.003983285410739461,-0.04688331948996485,0.01919796818453501,-0.05188976937025727,-0.013234325690197914
BMP8B,0.019639484289711805,0.015688019034171143,-0.010959780207445285,0.0520031359132939,-0.02920309636638339,-0.021002569630073673,0.0001431499965301083,-0.004256746025384723,-0.061582609348181036
LIPH,,-0.03654448556117983,,-0.016770024714554403,-0.00906556195112312,,,,
CCL28,,0.015385744995867595,,,-0.013959474026684958,-0.0038423022968092787,-0.010906654228052879,,
PTPN11,-0.0017920945169621388,-0.0060171476818378115,0.05035892602630911,-0.03851216407734812,0.014702175999230585,0.019747858406776838,0.02206902806378849,-0.015050228012065466,-0.03106513984312394
ADAM12,-0.04191685197314853,-0.07867464141075514,-0.02655670069851464,0.010791228207663144,-0.014685640388327158,0.03228343406694657,0.03403226764485198,0.03570938475176255,0.025059437647114033
EPO,,-0.010098345882332141,,0.016971979544322915,-0.009484823466610549,,-0.013752910972578731,-0.046459139372666144,0.036752596302485514
EDN3,0.0512249218822621,0.10436223553784123,-0.02329949563564406,-0.021283079756694915,-0.014701008583296355,-0.010981533367647664,-0.013894820546377267,,-0.02952196396495495
CCL22,,,-0.004668912861724509,,0.010778414189937366,,,,
CCL2,0.11079792760404548,0.02508589627292385,0.00969507416002576,-0.02068094568697882,0.020263846078271742,-0.010363858043611028,0.0645944151384634,0.11738354353554448,0.062458043276359815
DSCAM,0.02815278482131052,0.04481306145921967,0.024149702422041154,0.027359987297854983,-0.005604488024310354,-0.0395313188551027,0.06108379607313662,0.0913284954734887,-0.03573180165591559
ANG,-0.02918611920704336,0.00885330676324303,0.01407323713533417,0.041709080348075626,0.06317584188398127,-0.032198459270683544,0.06348155966315394,-0.07902896596347177,0.047095542201460464
FBLN2,0.0612103998016048,0.053230890022398634,-0.051272278072530514,-0.00273483727951445,-0.033189214220838266,0.006614622701846501,0.01401809527944885,,0.008079621953844252
VTN,,-0.034578071237631854,,-0.021983926755849145,-0.01558249979023697,,-0.01142784100389076,0.02998626502394643,
VEGFA,0.004947717371866614,0.07531995047926748,-0.011431841771984313,0.02098518093245218,0.010903030693089732,0.014378205277650238,0.055987589691832,-0.10907850745365169,0.01888216098875033
F10,,,-0.010971074750768132,,-0.010399903931288526,0.01005631603465785,,-0.00044153394560622665,
SERPINA1,0.07639834232646794,0.031052300205361507,0.04932387086037183,-0.010303624333478503,0.05515522941339183,0.042602969657431995,0.047222734359102965,0.08178848855669676,0.10031015243756364
VWF,-0.07559156746695408,-0.06829613018943166,-0.06124504559509025,-0.03213724706363066,0.02408640486457507,-0.06544924233203259,-0.01148744547192125,0.014750326331507566,0.03617195036261063
GDNF,,,,-0.01390617853746954,,,0.08327928240673854,0.08340325097416632,-0.011700710879690709
VASP,0.04705842338702377,-0.05168737024702718,-0.03381763384299088,-0.005054207421244032,0.029905296441839892,0.025645438158789242,0.03604960028368707,0.06921962821653439,0.04267068000366625
ADAM15,-0.015067775222860421,-0.10209613052151496,0.019759017118739952,0.010768139746192193,-0.008161626199420298,0.026415882054972844,-0.00869105301949163,0.012734253587014724,-0.02616195540929314
WNT2,,-0.03105823431576841,,,,-0.028450471007507167,-0.012870684629511246,,
CALCB,,-0.03250719532146094,-0.007129559482694886,,,-0.019046725657915955,,,
OLFM2,0.030277230615841547,-0.027000233555833423,0.021960892215928715,0.05282113952011952,-0.013282104316153719,0.03727562784086072,-0.014629508272560052,-0.0059400646048849695,-0.024717310216958513
MFAP2,0.024606353710002228,-0.04167579700444197,0.11958474126264232,-0.03251526221674182,-0.024908960608155836,-0.0221421572630511,-0.032191097346237776,-0.048736672105126624,0.022222245397378083
HLA-C,-0.12597711733726696,0.0022888490278218086,-0.03077347633740738,-0.01801380872070037,-0.008637439738539957,0.013125498970774536,0.07328447760471711,0.06491189061101009,-0.008817926750572233
THBS1,0.05989476257264793,-0.022640400198785906,-0.018195627960413,-0.05932342122820665,-0.00588737289828358,-0.08223300328695636,0.015164438195595488,-0.03558833629895619,0.07789997436018406
HSPA4,0.0557279560482882,0.003967505081383485,-0.016002998087981796,0.004860295662446248,0.005984742916017642,0.0076838766068845115,0.014678989957652945,-0.05168284462373954,-0.0445795210079545
LMAN1,-0.0768274692887703,0.11558390365863436,0.037350345101030934,-0.0012091535313605037,0.02818949567471904,0.08279326517008553,0.0482318131631078,-0.08574147862392845,0.03794311435933064
LYPD3,,,0.05276048069953526,-0.012534974345095073,0.06883308290160108,-0.022919402498031545,,0.059154598593876215,-0.0419119045475838
APOE,0.0008230087032611086,-0.0353417809806635,0.0274337137115218,0.033283487102020975,0.05293404478753008,-0.006329818657004643,-0.04624138314906272,0.004404884046139106,-0.0461470127901322
SOSTDC1,0.029214447267075446,-0.03933245355900104,,,0.04988186157992117,0.008420944876840697,-0.02091250784598229,,
ANXA1,0.09744057429009959,0.07980719416816057,-0.017236391808421618,-0.009778913150031727,0.06939023522056342,0.006227919382599901,0.04784676426603206,0.13062490019144932,0.07962908114216924
WNT2B,-0.011037260997983491,-0.05935997320310219,-0.0009186453828289278,-0.002108425317161687,-0.033893634975221465,0.08827303402809705,0.00826309475294084,0.09423443336568378,-0.0019855513079762243
AMH,,0.00363500298714986,-0.02483846696789213,-0.0005851552139424919,0.025850987488231482,,-0.03151995082102028,-0.00760657862788164,-0.03117096771744608
GDF10,,-0.030310363513438555,0.014128725762282617,,0.07479565755399077,-0.01628279561165703,0.01173918651861896,-0.029573170528895795,
EFNB3,-0.016052303327290757,-0.019286016190530088,0.06874552732093309,0.008556870199673775,-0.030948177352020108,-0.01050152067799693,0.053816541061495825,-0.03597187726851341,-0.07074439119506544
LTB,-0.013368402954544799,-0.03686325461227409,-0.019207249991222003,-0.029700597674331964,-0.01650285999566582,0.0523969684380275,0.02846551929571794,0.028838657969480323,0.07348824680525846
ANGPT2,-0.025851904816972467,-0.04143766654752842,-0.022540161256244494,-0.042428218718800044,-0.03681148798696246,-0.03910259044494387,0.007971498980135064,0.05036733815556032,0.06256958253433015
NRTN,,,,,,,,,0.051135429765739114
ADAM17,-0.09442165431602378,-0.046793089047061656,0.029029920037021036,0.009995873146334964,-0.06117780662941152,0.027969548113240133,0.005407939763663278,0.0004106735255439551,0.015880469722634065
LRPAP1,-0.00010127924978505576,-0.03337655257578074,0.019419907828433232,0.01529678271141665,-0.004392508019903672,-0.043985311597078275,-0.02623440641109428,0.0020580771036298753,-0.020621118913240036
NID1,-0.0677347670101737,-0.02578388118670443,0.029878187930496118,-0.0025159814616968123,-0.00880535489792013,-7.269117066435834e-05,-0.013931709002409582,0.04815822606514702,0.07827142269567343
MST1,-0.012611960199525986,-0.0957320040019102,0.037185701163382816,0.015634115376125066,-0.010534657386526662,0.02918104912980229,0.017411768899176363,-0.018305829455966073,-0.0443535640463687
IL13,,,,,,,0.026476639258199704,,
DCN,-0.05074821379611897,0.006652097618151372,-0.005755410088931555,-0.01572864197734921,0.04006813470451813,-0.021283711493268027,-0.040692056697311046,-0.002682094979513968,0.08402912823103871
IGFL2,,,,,-0.011243783172132414,,,,
COL7A1,0.019726989377077696,0.028960785792085046,0.0037382884639957994,0.010042931492767236,-0.0427347545996023,-0.017897559033214314,-0.017572744565189414,-0.018229208518659428,0.18266981686255127
CALR,-0.04153990720839373,0.031160364659984605,-0.005596148338695433,-0.06901903581916535,-0.008356791925531567,-0.005567388291077272,-0.013701098025245377,0.10792570157505359,0.052143548891429956
PIGA,0.0860874679627907,0.017713478431345353,0.011058561982331606,0.06580497628544553,-0.03729717823292657,0.061558984277747864,0.041553418407937893,-0.00031713450012866803,0.0386832869848236
CD200,-0.002520862699276466,0.009893337038386296,-0.06690515705341034,0.0478151120881759,0.02734448970883409,-0.03689877763375016,-0.021598545723401908,0.04753742244383013,-0.06432831463103349
GRP,,,-0.0248179860955697,,-0.01745733391825623,0.15599164473490362,-0.013894822637651403,,
CDH1,-0.014062783810993594,,-0.029874402618745948,0.03147636695247081,-0.036001221839923055,-0.034988351246913914,-0.02261188035110344,-0.05556713530854306,0.029473877365281613
LPL,0.0007735626293670792,-0.04940781147501643,-0.032624846394301105,0.02861803175213791,-0.0233012092738898,0.0751840615431527,0.012784445309425505,-0.10989408744666403,-0.03822463405321409
SEMA5A,-0.08884683960748169,0.06943208045732242,-0.008649037687803188,-0.013133493088415986,0.01706347553519538,-0.02687123065042391,-0.0026137917515985953,0.06072816341233586,0.014488476820981172
SEMA7A,-0.01045500571079053,-0.06886541702640339,0.02394610859184758,-0.009123777730971653,0.0208849615308223,0.015614408198864324,-0.012166925969029109,-0.003561980129934086,-7.199446701472313e-05
SEMA4G,0.009467559102398543,-0.08780015001632732,0.027417788652121036,0.04675473367023822,0.10691295505872796,0.0011667022918470727,-0.036068593724355766,-0.0727473831680195,0.054678725172761046
SEMA3B,0.008610305591440133,0.08932271303429368,0.01063878767056961,-0.03667243442209066,0.007093160576368273,0.007212229397770681,-0.008342353024178762,0.003972835209485804,0.03051864346332188
RPH3A,-0.09823637713647368,-0.08237096046332221,0.02806391873344198,0.02973867024089141,-0.03959734352820149,0.026550165197559747,-0.014391199624104043,,0.038089627272484244
JAG2,0.029785183671895026,-0.056853345582075415,0.07675769054132675,0.01704257339486426,-0.038454633248564705,0.00348375289229131,0.06980753859258367,0.07974287402458494,-0.00019875702339589813
CGN,0.00821966084569166,7.461949584229382e-05,-0.023907009845485012,-0.013132049072772552,-0.03271439416367284,-0.03873521138809522,0.0766328092938815,-0.009012233857678879,-0.05206430975764241
GDF15,-0.054196013271927995,-0.014347056826876592,0.04703631462658112,-0.00791570240613053,-0.030990330435218365,-0.044638170041760655,-0.018719582297692196,0.00816110210747369,0.10292020862766528
SEMA4F,0.06334674348869164,-0.05276909156470569,-0.047289976746538655,0.010854856523980312,0.009776690891576083,0.028295560538616482,0.013901027772332705,0.09694675503902367,-0.04040694240253234
NXPH1,-0.008872557704169948,-0.02380730208600424,0.03716417179897374,0.02831888653932214,0.03440989908532398,-0.0273008363357016,-0.03423273084558801,0.0027315056288129864,0.04910636948582623
ARF1,0.02321176606036773,-0.03646717283523307,-0.0025330409449258913,-0.039318057663871725,0.017314829818443376,0.015379970350551341,-0.05119065018441511,-0.06513913665844609,0.046327412123491736
EBI3,0.02151968950084612,-0.025427178560453206,-0.007442751958314945,0.01566562540355252,0.019907644896019868,-0.02770913351962901,-0.02629751259304841,0.03217329464503685,-0.0386192169419639
TIMP1,0.033907631444114975,0.05315634084199531,-0.021614458394768554,-0.03174471604789838,0.002919114516754611,-0.024204188795039612,0.015854623969648665,0.0789769738580852,0.07436434917556978
SEMA3C,0.024393734724667097,-0.02946485765366333,0.0063980273705253445,0.01847980846683365,-0.022928654933651534,0.005881474838808865,-0.053527855703219496,0.018908795349472103,0.056909041398985435
GAS6,0.052664465988541485,-0.031803090495432694,-0.006038487887188181,0.0074470469847139125,0.013599791398338796,-0.034617612016758004,0.01939077558594153,-0.03508583079034131,0.02629090079819396
MEPE,,-0.0314261437026415,,0.031839779636829345,0.005661362024756166,-0.011724628307217709,-0.012326532177909423,,
SERPINE1,0.007454145246741237,0.10426982700246507,0.0040625128216394005,-0.04448404909286719,-0.023078068068078862,0.046646458443540914,0.02971120070821776,0.07244165835899487,0.07346955329627886
RSPO2,0.06474761405599253,-0.06319113583922427,0.0028980164488550415,0.047765573797770966,-0.022443063085242,0.028413417256471934,-0.030127247756903012,,
SHBG,-0.013163091312061793,-0.04336307675988581,0.06149181789373308,-0.009611022104360092,0.009532201781689148,0.09287572786189795,-0.011082990933839609,-0.0232138285203453,0.050930472411797816
LGALS3BP,-0.07456957717481301,0.027842276205837756,0.022266663803332937,-0.030597182093544104,0.0017667967093979895,-0.003972298753143764,0.016830659070168185,0.02367832355486265,0.0443565085784852
LAMB1,0.030348026978154034,-0.03238617332177006,-0.014086451200196,-0.028792557095865583,-0.021905379106555954,-0.005278904160120146,-0.01563914198745977,0.11992789399626418,0.14267852536861797
SPTBN2,0.016426132957261242,-0.06629622019281622,0.0012232602872125386,0.0767658434830629,-0.013201635026341748,0.003189239435117989,-0.055871974477257426,0.1659526597953132,-0.027204525948733925
COL1A2,-0.013170825181225174,0.018928773424002693,-0.03720164980633707,-0.007799004237451267,-0.016610593706594234,-0.008543789321788044,0.027162895203353465,0.06296178890462566,0.08494463399159666
DEFB1,,,-0.02196755458845327,,-0.010017548618027046,,,,
CEACAM16,,,,,,,-0.020118138869324478,,
SCT,,,,,-0.009207361659959326,,,,
WNT11,,,,-0.019145388154342823,,,,,
LGALS1,0.09199466986619764,0.10903339046784091,0.010392664268160675,-0.01668849526492928,-0.0029624271116830336,0.04003273268006709,-0.0326225269800528,-0.025627416676969172,0.021594746994035973
BCAN,-0.1275731961233528,-0.05540067853922867,0.050018461852135085,0.009014967735406417,0.013496399563524468,0.04647263628732659,0.04133648212309298,-0.05870420894475478,-0.07284587471900901
ANOS1,-0.0018828384520786475,-0.019770874844436046,0.02744680100880467,0.022815206045466906,0.0108518232910322,-0.03797650011312306,0.09514002907738799,-0.00012802452767683898,-0.0722436310333288
EDA,0.0695672370233532,0.09953492057837307,0.008384073949717052,-0.0025393562936107156,0.004627023547128479,-0.023673431455107335,0.018196842357079697,0.023369581764426658,-0.00402393628409776
FGF22,,0.021692603246661946,0.013757487542455316,,,0.015783940544717743,-0.025145791796464267,,0.06568467286125074
SHANK1,-0.029941734007004756,,0.04382742688226973,0.014875094928232427,-0.013477027012490398,-0.03166696579695408,-0.015503241065432575,,-0.04256206046453313
TGFB1,0.025033826314316703,-0.03109878030743125,-0.007248423423360967,-0.029496870632066827,-0.0219364041990718,-0.005542142853752945,0.07558397967433811,-0.005954540816808048,0.07759084597430163
MSTN,0.01053036028171302,-0.017203066969988735,0.04983757147037277,0.010880275200883504,0.0008447255506599334,,0.09202487108008296,-0.12472433763180747,-0.05376523299069935
WNT4,,-0.0013749634100694867,-0.006217498298545963,,-0.01414820055432565,0.041662028440679295,-0.015375175393409693,,0.03279473828557448
TNFSF4,-0.004332638971434976,-0.04097152714367909,0.046847110190295166,-0.026594529500515864,-0.024207738999101922,0.0367334516027663,-0.02297503911522898,-0.04392583941961822,-0.024757463985796476
NTN1,-0.009811632641531043,0.014110257669246595,0.11431068173900073,-0.02744148246410888,0.04935282275506371,-0.032024614852540954,0.06245321371459505,0.037099668655752,-0.0015871149246874479
CXCL12,0.12777270485054953,-0.043120736728153114,0.06731475685717302,-0.0006445317072917709,-0.005610302791199122,0.014076989751425318,0.010970911325201144,0.02147322115075585,0.07732398315047849
GNRH1,0.041096497897743556,-0.04022475855106115,0.02556015396409757,0.039466353270064446,-0.021354744057715935,0.0024749203530975857,0.0774775798582565,-0.046115732633999984,0.13771283086124206
RIMS1,0.036697489761490114,-0.05419587747422752,-0.022372043604302824,0.08338609672580788,0.002183104687083125,-0.03010165592822033,-0.040483732668894996,-0.055127442206033245,-0.03364505724412299
FGF14,-0.11097178527726599,-0.028377270518168213,0.03343097156731946,-0.026192825172910186,0.0038332996517025644,0.0069878369738149,-0.04690259658910162,-0.0732904054895023,0.005348976978008351
IGF1,0.02071052247863035,-0.05804462228877906,-0.027108853588548323,0.030323661508641395,0.05155578737040708,-0.023956129204521504,0.004618335064218794,0.008432784656279519,-0.049231993783688074
TNFSF10,0.05996121136042117,-0.041575765880587756,0.006948917135312584,-0.044732130562142106,0.07273098587247724,0.017102960616906304,0.01856829831803835,-0.01565359272347566,0.07226011251543857
GDF5,-0.034398218354278955,-0.04556860294535551,,,,-0.028869102572261583,-0.011256680376109244,,0.012414010522315838
RGMA,0.04794215151113755,0.000280274630940561,-0.012886694679539908,0.034599875267166874,0.0222853441927189,-0.00013758326785969735,0.03179944286234531,-0.08094043518055243,-0.03699949974175212
WNT16,0.020103869951377803,0.011365994019131196,-0.02230143096053203,-0.021897373997408986,-0.015838266033621706,-0.029893720956916312,,,
CX3CL1,-0.014162593195670328,0.0029666579878539026,-0.03449911995276566,-0.015889696562797612,0.030830867940860342,-0.016670376040169042,-0.027160032716918907,0.024201750507822,-0.0216410244814067
FGF1,0.14494504817144654,0.013144707058388806,0.0005994638923569562,0.006829890198937596,0.0011145401064162309,0.044376180516594775,0.008702685862351787,0.023877418431341703,0.07494283853043888
ALOX5AP,0.04547187044872844,0.025124339666865995,0.03574260322421344,-0.018728308947155388,0.020489825097142624,0.023291058068102125,0.06323519300169095,0.05633839099288265,-0.03561197434721036
IL1RN,0.09635045995458039,-0.019495544488609635,-0.02742108924402229,0.014000096554279882,-0.02490895789719243,0.019305847595506426,-0.01208932675268902,0.07778158892027864,0.03908591661165344
NPW,,-0.07558136606761504,,0.05834385590902792,-0.01277335290005955,,-0.013464877866784082,0.05166411023652465,0.006599020693874129
CXCL9,-0.03863025332304651,0.0054955814743894585,0.011019434122278073,-0.03893862388411027,-0.02485110985659752,-0.01993506025545674,,-0.02082459107132961,-0.025017705399246106
ANGPTL4,-0.014350259609144787,0.07579510490911678,0.01590058903909516,0.01702876299296185,0.006408182067542222,0.06658484671900804,0.04680551812836753,-0.07542310552046069,0.07887224263718158
UCN2,,,,-0.011003310940068546,-0.014427030155411589,,,,
COL4A3,,-0.047876286216785545,0.05202392332113422,-0.018873124352088096,-0.01866289375123642,,0.02846134367868931,,
NRG3,0.03928465487840795,-0.024832290136608526,0.00026195847919672637,0.010882669363938655,-0.033283671783656495,0.011987796002911812,-0.03220213562237113,-0.029573189255966068,-0.05151065297628674
IL23A,,-0.054889312837026256,0.01361301353017534,-0.01731144424161487,,,0.017946702556408387,0.1526123167220493,
COLQ,-0.002946535403218567,-0.01241254924778196,0.10439570873410622,0.0059444268352250055,-0.01585554471959284,-0.016480655832240336,0.08257644096313536,-0.06276160474013884,-0.05988650308724513
SCGB1A1,,,0.02050742787335921,,,,,,
TNFSF12,0.13093869431057598,-0.002368831622583331,-0.01208943769291726,-0.022227423142612487,-0.003841369734508953,0.02057741241328489,0.03455005584406214,-0.11360576738982421,-0.00031874993262505716
DKK2,,-0.036204631845009966,-0.013439681954070953,-0.011165528734467231,-0.014791303219922823,0.05333514798431002,,,-0.028621039631009988
FYN,0.02171167494141034,-0.014343413636723399,-0.029069024382132592,-0.008420556201702008,-0.01593588634119073,-0.01798960083582064,0.01260981410589743,-0.0361765845559799,0.025877626502701492
ACE,-0.016156993709284778,0.00678090591172286,0.005442663072174641,-0.03587743275937693,-0.003843196389706865,-0.005371419047288392,-0.04120226677214489,0.08628967163740782,0.04047580784347375
IL18,0.0771833798796247,-0.0054055201200052545,0.0065701922403522935,0.005990675783405605,-0.014494804375341402,-0.046397797746993714,-0.027188684527771245,0.053009598731623905,-0.0029367441194472475
CCL27,-0.03484437160512121,0.022372265913556906,,0.04385102415293623,0.0346393076325088,-0.024406414050889204,0.015004317830959683,0.003929689886205997,-0.05151066845869267
SERPING1,-0.04121634534987598,0.008767793837396417,-0.05310262113623466,0.04834061983738244,0.040647459721438274,-0.014842827930334292,-0.0430282532536616,0.09977984666275695,0.024158537129541902
AZGP1,-0.01426889638296366,0.0664294803150325,-0.024861660389085306,0.03497020299965707,0.007875478515129933,0.0566595383867587,0.025995092141769743,,-0.05780465610401555
INHA,-0.01878022505377669,-0.05949304113089113,-0.034678844882512425,-0.0010532887330968411,-0.026268018515749315,0.06085331328985657,0.06740852829492279,-0.06420160231328671,-0.025434519053191173
SEMA3G,0.12629536891097837,0.01156154823339641,0.03693467067347661,-0.020744064989832858,-0.02287892308085794,-0.027596819126941056,-0.017204290714881228,-0.020035796511876838,-0.03748125030471379
COL6A1,0.025574484634711125,0.13623970469422977,0.03505586025815226,-0.062485380665633486,0.03006679733846654,0.02609729707354402,0.007667143216542554,-0.003590054575650708,0.0982561104412774
FGF17,,-0.03179018220785952,-0.0248179860955697,-0.02065304258533633,-0.020959612239992202,0.04338685215382887,-0.016006084277181743,,
TNFSF8,0.017191291046133057,0.023704643748372885,-0.0219675568500102,-0.01403633436060409,-0.011811473213489044,,,,
FGF20,-0.008203442051287063,,-0.052363873644601405,0.011454748883437674,0.017920554651756584,-0.020178888750475014,0.0316025668573922,-0.03580117179357948,0.09914966229430394
ICAM3,0.03589498618291108,0.009807125708363106,0.03659607066098544,-0.02680433091210568,-0.029060410079923556,-0.027590040264154198,0.011005491708069281,0.07608325654575424,-0.005824943186025054
LAMA4,-0.04139735055714195,-0.018649362230856354,-0.014074877526560517,-0.006571523242764089,-0.018440729738063908,0.0245984486757214,0.04548954233543473,-0.003701340633511679,0.04967336337030948
INHBE,,-0.03780552132014762,,,,,,,
DLL4,-0.01436581571180124,-0.02931736795064075,0.08144589806643572,-0.015244965680965904,-0.029389108736300528,-0.027812349394657584,-0.008600739553542515,0.041524239310795075,0.044039746428553746
SEMA3A,0.056697900251740825,-0.042181170587966325,-0.005840097388335302,0.0630153962111064,-0.03724985339882274,-0.03442593456875629,0.032693671153342034,,
RLN2,,,-0.023591698903818216,-0.014165366740463,0.08024422788020186,-0.025816365030717523,-0.011596589499903739,,
C5,0.00038196649358414005,-0.03812709930667002,0.04998125674422298,-0.051454112931779185,0.0435122080766522,-0.04113858693557771,0.06357072685573895,-0.004446984992663754,0.019261125384335956
EDN2,,-0.032507184755081436,,,-0.014610202323159386,,-0.008408657285736233,,
C1QA,0.10112118033987737,0.049720861522153645,0.03930945334962168,-0.06223376523693991,0.04117400342971125,-0.030594492539779423,4.701629486988379e-05,0.1178632205243673,0.044047513926094156
UTS2B,-0.03208113229098056,-0.02584765175507623,-0.026836148751738384,0.06885426724350333,-0.010399903678613725,,,-0.005885659376214258,
COL9A3,-0.03502595350110078,0.010260333797695548,-0.008586903174170145,-0.03986643662160023,0.01866705607282192,0.04084584310863132,0.05317428138001966,0.05425241165402343,-0.015264966439130187
DLK1,,,,0.02672106555215649,-0.022360875216426115,,,,
