,UKF248,UKF259,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
AANAT,-0.02067178370858614,0.073721030221227,-0.02320788518555642,-0.004782998919375249,0.014687757721972918,0.01461446503329194,0.03600280578025924,0.10228665949116297,,-0.012781941992691972
RELN,0.0425420847153644,-0.022709150377070005,-0.05048815566416803,-0.014109764976413485,-0.02166357303141646,,,0.043275581937661026,-0.02850407036434358,
IL15,-0.01318171135858172,0.010654394644076146,0.00136246991148856,-0.05418319796768516,-0.018148506098260735,0.002670895162773474,0.060417098420722126,0.0049588439814742865,-0.03661375820663567,0.07622513184175522
UTS2,,,0.1633277076936603,,,0.10189850647879323,,,,
BSG,-0.015801799636227368,-0.02166837877161486,-0.014356974988115985,-0.01397524802253623,0.06378812620713306,0.026530514273972572,-0.030311706751823674,0.10115496913297535,-0.012217289207597851,0.022088465677125784
ADAMTS3,-0.01092788677601086,0.02935530788383376,0.17213247798627299,0.029735183052621017,0.004160132570121858,0.032798953132756666,-0.010300092293764733,0.04608515400670662,0.07410190654403459,-0.03884102827940313
CD34,0.011646590407890945,0.05288022001561458,0.08447199721957419,0.019196876835855286,-0.016389125952147636,0.03716943488504267,0.02763869950701872,0.03151489375441702,0.011003139121599139,0.005858465251972694
CCL23,,,-0.011836633042305112,,,,,,,
PLAT,-0.0020586743079854058,0.025109175521890285,0.14566115383283318,-0.04804125131049084,0.02884571422397539,-0.009378042657147187,-0.018484489751492403,0.06744977411946677,-0.043951538138798,-0.023486611694151435
NTF3,,,,,,-0.018429495627864573,0.01889102742554962,,0.054964061130818205,
LTA,,-0.016549417140766163,,-0.01839776931459177,-0.018148508338520795,,,,,-0.0172025676372741
CKLF,-0.039542264584868474,0.0182974301546191,0.188741254843944,-0.003438489822931246,0.03279131944029799,0.05309435247882267,0.07872146815113885,-0.05935146633665793,0.0010212576167025035,-0.0065983234383644755
CD24,0.005245455876764446,-0.031290364812552436,0.007990788582917885,0.00012986054302366836,0.05107587586799323,-0.011588099751406296,-0.028382142044856774,0.04787525514232675,0.08667931717364656,0.021790370055739295
HSP90AA1,-0.019277178365217865,0.050468475466931506,-0.14909136334919437,-0.065649277745607,0.004731504488756059,-0.04933576299823295,-0.03963828760858494,-0.013351120433986579,-0.06493987449144721,0.015100264034314977
BMP4,-0.03552719437929861,0.030546094004470222,0.0004436579479464762,-0.01498916745274945,-0.015464403562676605,0.0058183275211038015,0.004380487725922842,0.010998728919784243,0.0014295910160013695,0.047875717843056144
SCGB3A1,-0.014248069837296734,,,,-0.012663789114634647,-0.008387042541557789,0.029882669445396547,,-0.03298108264200385,-0.025330112182522974
IGFBP4,0.021905420591188468,-0.027972771673270006,0.14957299454330567,-0.026296491095268357,-0.03123628743670138,-0.005529306964920342,-0.03311029001741366,0.021450497108354293,-0.05926212800222709,0.03540405896365784
RSPO4,,-0.025331782398482276,,-0.021397725740557493,-0.02517483821838991,,,,0.05939140737197741,0.07053822437973623
LEFTY2,-0.001956772462196858,-0.0029931859665005664,0.1760091526182731,-0.0323214569665137,-0.022404130867999035,-0.020744373055062312,-0.022332816773531886,0.03244339722008477,0.054451902444508926,0.06373199729605114
PF4,0.075243328435721,-0.011265770483157592,,,,,-0.017802409786250067,,,0.031388629772568136
ANGPTL2,0.04289572151791142,0.043801829805145104,0.13034225583098644,0.053696247331982035,0.02311625242044224,0.04729825659978508,-0.0051685274423402235,-0.050767803837442414,-0.012002498187925328,-0.0036265292064901005
LRIG2,-0.016826544614641992,-0.029961995026567784,0.08947494429420554,-0.026512467880398682,0.06328444734386864,0.040528105578682604,0.03006566514545497,0.08256960725627983,0.014050893684127366,0.07315546212665487
ICOSLG,-0.028687405797527234,0.003714943369610896,0.0875559532355172,-0.01527000932573933,-0.029073180741443876,0.03706697773636273,-0.022747974471173462,-0.00026606533241232435,0.08287943467829,-0.016373274764793964
WIF1,-0.0014751251037937775,,-0.10654786332182901,-0.016512118134248542,0.025239108298040044,,,,-0.004441942985274733,
NPPC,0.02139186179710415,0.01611528403671699,0.038111619564898766,-0.005749169502819472,0.10987465403129475,-0.028770535926893645,-0.03368335278923639,0.1072583186080588,0.059378332091683035,
LYZ,-0.036315012559616645,-0.05466547835954813,0.029604494684441717,0.024665632683227263,-0.014160146077559504,-0.028229866283414753,0.023009057399285108,-0.014095655514957426,0.018398669174307356,-0.004236665288852955
EREG,,,,,,0.03788676951064554,-0.047937881064543934,,-0.04110637596503912,-0.025979855861772892
SPTAN1,0.002513861718530963,0.020620751837146137,-0.049035438529593044,0.037607407554407495,-0.005339171741751339,-0.0005825377616156257,-0.021539405833496374,0.039831520003649305,0.08798446516322149,0.028543193784618504
PTH2,,,,,,,,,0.07589125616790796,
LIPC,-0.01809470928352765,0.007797371845351255,-0.01243312222900936,-0.010686152086380263,0.019333280237099876,,,-0.03972158946566835,,0.11246686862380963
COL8A1,0.010711559802567284,-0.04233207972263711,0.012386505023406283,-0.00922983414249667,0.04793661954715218,0.008509603326562065,-0.019102989897534988,0.0776463971174723,-0.03550334464765116,-0.006980358822985812
GSTM2,-0.03097241162231066,-0.0175751697374626,0.05238678764105578,-0.03993051454425868,-0.02321659368234957,0.010256469135367884,-0.032632590105732766,-0.02204949753861084,0.014183986803045775,0.001990378897060428
SPX,-0.02926533350482456,0.024107952525416317,0.0037545412428440688,-0.02572641389505347,-0.008084620561982368,0.006643312852703373,-0.022103967228495152,-0.06616780201044295,0.01217089146359609,0.036214782202458794
MFGE8,-0.00789986043469152,-0.024518779876158223,0.0036978202634619234,-0.015185692904451277,0.027601868661568787,0.007464734071781307,-0.03709903410079601,0.06635071944709914,0.022715983061556776,0.03961376096711068
TGFA,0.04271970762546399,-0.0043596990433591755,0.06532036624368324,0.0040672711549172135,-0.008046900257512582,0.0666784718027258,-0.031126628721605196,-0.0437452753104996,0.05503452532913115,0.011208444216860038
SLIT2,-0.006769785100904712,-0.0030019577256604614,-0.043829732347559484,-0.002988370297596282,-0.024282739866514493,0.013901910538935872,0.027087276657030864,-0.0038807989582603517,-0.007514823116586955,-0.028617427643274945
PLTP,-0.02804303762971574,-0.025530497580705653,0.11953355024625302,0.027515012968378535,0.014431526709805263,-0.016611788032188237,-0.05396063390442097,0.09547358056142016,-0.046575211280424085,-0.007576727007585944
APOD,-0.01914960319374855,0.055538191431563744,0.07240459519484382,0.006381347771191346,-0.037655160477474754,0.06356010933183506,-0.05432580386001545,-0.04114905437459161,-0.0017828855577531728,0.06352209339269803
B2M,0.015495493868514367,0.03910983322729675,0.20093971085797274,-0.05184677263570914,-0.007598074050232743,0.0002589933830991922,0.051618226425196256,0.08398949927821549,-0.03867303618161483,-0.0032763256238147725
OMG,0.0010337141628862978,0.041486581312287905,-0.001305795915483911,-0.00817330127000283,-0.06989466091991274,0.042656838630736174,0.009758521817107861,-0.05890871756683076,0.045302144118262784,0.009838019362865633
CXCL3,-0.03649897568408505,-0.0018487813912463444,0.01911377921638717,-0.013713270583862574,-0.013070212451580255,-0.02530292224278079,0.010428741868685127,-0.0030779834899515995,-0.03905117925039302,-0.03219834541870471
CXCL10,0.013801102896492003,-0.005082321335532728,0.16549583380350197,-0.034850856472340534,-0.020770149313409963,-0.019279628578458437,-0.023878192379445797,-0.015844179085573947,0.014118276222853712,0.037724195165221866
RSPO3,0.05172265387944558,-0.013082994568481759,-0.038108578058313164,0.0037485046215726737,-0.013658120108232032,-0.0036935374911434625,-0.00293557755923605,,-0.0028395824762859575,0.021258960762731077
CORT,-0.017184764113895287,0.03337223145114759,-0.06595543233288892,0.029857423017964825,0.04323166552476776,-0.035384918779340496,-0.01862931701418038,,0.04484364058449016,
NCAN,0.007325506457361477,-0.03399787946560727,0.13611493598070304,0.00891329278026166,-0.01992502427027323,0.05189607705338289,-0.03685588544618127,0.04987012797410887,0.07205694343260122,-0.021962236967072543
PRG4,0.04103692362623639,-0.012912351435246501,-0.008396536213332027,0.014459983930823858,-0.01596860017706421,-0.023316760018896068,-0.027488697257700288,,-0.007974981276447286,-0.013043818321137997
ZG16B,-0.01975777252233151,-0.014986363017840747,0.008688242686675894,-0.014618697842016012,,,,,,0.012140662697922966
TGM2,-0.025992231520022713,0.012833429408066244,0.07245884254502706,-0.0007442442675200889,-0.04166397766832596,0.011595136352332358,-0.035312997634780297,0.023941645101641953,0.01279528232112735,0.07138453884927419
VEGFC,-0.02720634406527157,-0.02301326766541855,-0.015486424850913574,-0.03936454660178306,-0.01629659298691462,0.03715396194299836,0.030299035010362883,0.08379955923257523,-0.022741394500425054,0.07662804772353565
WNT6,-0.022988947999311272,-0.017859444666299098,0.039950036735691516,-0.014848971977613624,-0.014222843431122493,-0.034777016482307764,-0.011018309080876363,,0.1059120643301833,-0.01846147715601252
NRG4,-0.013122973847045829,-0.01571492238348528,0.04444231663210891,0.034528775327716775,-0.019011876540888872,,,-0.02544160521458508,-0.007479746537326799,-0.012259604855685408
PMCH,-0.015124933583722069,-0.02177455596544333,,-0.02139772470788611,,0.05886021470269648,0.005582851239232189,,0.00629219714104214,-0.026436365372101634
COL9A1,0.015434206374639695,0.018369087229245722,0.08673686337908897,0.013690295064891889,-0.02166358134077388,0.004646854145674761,0.046848902602244814,0.08458790327098366,-0.021584374781341904,0.03885199795979215
GDF11,0.03231147080631834,0.019971565760732418,0.120748627701159,-0.024318650078016944,-0.0028973964635982787,0.020900456208573913,-0.022693103188539305,0.028123027120143116,-0.03848795409513277,0.016660502364060723
RAET1E,,,,,,,,,,0.04694835929878658
IL24,,,,,,-0.03045066044621999,-0.017518559413286238,,,
SORBS1,0.022557286633751044,0.0278416923891984,-0.02895543737160904,-0.002105596066800368,0.020951678508664192,-0.03180497451649182,-0.047766402514563794,0.004374613461265639,-0.014484968954997051,-0.03809780295685051
DLL1,0.023132550683976943,-0.021394968093246324,0.16706796944171712,0.016382666677864456,0.053580555153012785,0.07302504835407488,0.014165794189574298,0.04434579865383462,0.02821341832283019,0.033002214455548656
TLN1,-0.06732946962856261,0.019941966156075228,0.08741390653422106,0.00038974632379358315,0.04258915147455469,-0.11539078775487453,-0.054947899431956305,0.03816760458416963,-0.04216431159342192,0.026993053875458056
COL2A1,-0.041507321642448226,,0.022835709759094186,,-0.01326894899239468,0.058990137761303775,-0.027292567574791714,,0.00843535938482354,0.02840958233616748
SHH,,-0.013418053169405359,0.009459390345521566,-0.029675775242469244,-0.012663788007740644,-0.0012994885142678808,0.016392266592388606,0.06782004623469863,-0.06402977973567986,-0.006001477894773153
PON2,-0.010411893772455695,0.06588277710000978,0.10059641286198806,-0.022457425671833568,-0.04253454861022371,0.0567162804412825,0.02471555448163139,0.0027000259159737443,-0.03119689651580619,-0.005348959782972397
ICAM5,0.05276268514571947,-0.020912988226673243,-0.0595430268479191,-0.03489170125406104,-0.024731693919618172,-0.006310318771259886,0.014311348171728352,,0.000956997072900818,-0.009339563763386216
HPX,-0.03560359812198863,0.004909616690363194,0.1091168473869376,-0.01865236839226681,-0.01038432242605751,-0.013500108724894364,-0.03820267654449343,0.028094790089234507,0.004173700751019498,0.004360284307488234
SFRP2,0.0178794010138729,-0.015281708447405094,0.04124143511074786,-0.023909812442131806,-0.011388100354378207,-0.020185933641778193,0.052551361130430865,0.009104014805826606,-0.03354384307192469,0.04009343779170114
CFC1,,,,-0.01839777042646401,,,,,,
CD70,0.031627464519230604,-0.025974556287897466,,-0.009707741339084499,,0.052012767665592985,-0.0016316809987027298,,-0.045761033529215914,0.04788760824103016
HP,0.03821934747998524,-0.0395408703271852,0.019080873469210103,-0.061647431695914516,-0.04423395875921947,0.01645433838054474,-0.005035527396650278,0.029356326268044696,-0.02938786188884322,-0.01833902797855155
CXCL2,0.012763662303442898,0.04958469083616986,0.04169924071801582,0.034284076341267074,0.02927104684650509,0.0171101520782728,0.01993192856343672,0.04942785460160488,-0.004934924793064652,0.01625945366943091
NPPB,0.017979922528665118,0.012170873309538107,,-0.016109835998596143,-0.016296594172212565,0.031481624032693695,0.024990246406785536,,0.033716558058751255,0.08581504838411465
CCK,0.08061262927796194,0.05283869583121423,-0.15845363701015583,0.039148555205403134,-0.05096634740614766,0.018121187369446304,-0.03543551624782217,0.05100656173349,0.027940935231278496,-0.016132854057705398
SEMA6A,0.009709127007302767,-0.03678242705841129,0.10548779516858464,0.02872100089389332,0.05703143473822901,0.059364184716986165,-0.027139525838572192,0.03484066866624636,-0.041397642130413734,0.044039483164947824
IRAK4,0.004050242437874724,0.009390885151741257,0.06664624138273305,0.1009367541024977,0.009848081393105562,-0.029544576794333276,0.0600159011514102,0.018973184393402516,-0.015234275886160777,0.03129610723205536
GSTP1,-0.05318651683120683,0.01491938364902103,0.15645193149629588,-0.06293714285757532,0.07611582396986333,-0.01978300786396198,0.07744257325085382,-0.00892571384760392,-0.0006954584091361244,0.014871413200861378
VCAM1,-0.04315540802081577,0.03768113395552339,0.1532154801184848,0.031243717805634636,-0.005328439930001614,0.024638787128873133,-0.026700453080393677,0.0030520686053680432,-0.04133242502858057,0.02868688597876013
NXPH3,0.014823571050625014,-0.04649215185999463,0.05084904368760295,0.06444668527875716,0.004569337992598374,0.06282456202503603,-0.0052146010565589,0.051163242537164415,0.037604552539813624,0.030878886457863845
MTMR4,0.03146885081253674,0.005637685531365755,0.11034837343888834,-0.014759766817740577,-0.025085088359907783,0.017622038466536493,-0.016683508589924106,0.0360259108965773,0.05356060479352512,0.0775572750158765
LAMC2,-0.014427468414743043,0.04447176512054995,,-0.0202804862415051,,-0.012351046823946197,-0.023006784123089645,-0.024598099503469282,-0.024356359174724933,0.030325231286689288
IL10,-0.018350118191830335,-0.01538490735158672,-0.020785783541177463,0.015790150128110858,-0.014587768681596329,-0.015535696033536245,0.032780248942411286,0.05909380548871005,0.052091490630011915,0.031122723235794465
SEMA4D,0.020682590572723415,0.0038619145652154284,-0.0535011419859299,-0.003919567919304796,-0.006324038718597098,0.04122974714155468,0.015244707058883958,-0.055413634716809115,0.04455875006277,-0.012950607885872979
TRH,-0.05152648894307291,0.06382839803554026,-0.00916787801651216,-0.04755809690456646,0.005277865060649444,0.0326752964925685,-0.007209286636880582,0.10465554335760986,-0.026486951087306015,-0.013929158200486107
SEMA6D,0.0059367358590997205,-0.04362886830251661,0.08854656409330203,0.07228505451115723,0.03919491554464819,0.024833153435154322,-0.014941217369599993,0.02223351145930935,0.06094582702531192,-0.033785698146262776
CEL,,,,,,0.03082280549351977,0.044024235306645135,0.02956207520964298,0.04913196265338552,0.027194378911845646
PDCD1LG2,-0.030954166579681294,0.021193371180503417,0.028925931549339083,-0.03988358048857524,0.030883586865664513,-0.0033128682744560938,-0.006681861696446491,0.024560738052932834,0.015479204137795443,0.0009684224833608375
SPINT1,-0.03649898533144583,-0.00594677188895208,0.08366297812228869,-0.011841569509985354,0.010680389409212631,0.03556425444537719,0.016096327970312407,0.11040446971204874,0.03972728307887058,-0.0008161926832476291
CTHRC1,0.02983168774942876,-0.029019293721326507,0.0541718864564176,-0.004996668749287997,-0.020986976927497188,-0.003599035709912875,0.074736448648203,0.06360454625529689,0.03776213759859089,0.026761647475403202
PODXL,-0.02045596002798184,0.010365491007325586,0.11999670739498725,0.015184512381918893,-0.05485870909703643,0.015860434916966763,0.011241019200832918,-0.002320542676544853,0.008964904419496385,0.01814370736860812
JAM3,0.03255848640707493,-0.035165524853509246,0.08740829418454021,-0.003775729766459819,0.005606102309340713,0.015740406586086133,0.0798093551561143,-0.06963014767363938,-0.0564977233867925,0.023703718655793585
TGFB2,0.02806907208937587,0.052726286192214464,0.14845480804794137,0.07705172590049383,0.09614285467412319,-0.011334777249898006,0.0031052528734235776,0.030137650394972956,0.03225166862931642,0.03343365984983173
COL18A1,0.0005953123553606286,-0.00037521611685566083,0.13229288729439775,-0.06952133381040833,0.04499800729336915,-0.02319877698876216,-0.04658517109740918,0.04122653189390279,-0.049630380910746195,-0.013745641657658611
NODAL,-0.029644407372847854,-0.015036891491136052,0.17224365655995308,,-0.022404128361851038,-0.004825284973176957,0.015532038399193543,-0.009550840440269867,-0.014550176272804048,0.026294431448803217
INHBB,-0.06288704097045504,0.02935720463863925,0.08270692745706419,0.004354610846310722,0.04891764493922373,-0.0243125073174252,0.06047747709196124,0.03225476443197429,-0.06366449286253875,0.02772739660910289
LCN1,-0.014427471660982181,,-0.026739942044358304,,,-0.029160605390006446,7.324631182062344e-05,,,-0.014085922920663125
ARF4,-0.022861043015365363,-0.0001552338033424887,0.10560372483256344,0.006593792369123479,0.006035023304200701,0.03991201226911908,0.046887071209216764,0.016512748620323977,0.029548680133805225,-0.03766769413006047
CXCL14,0.04253292220063948,-0.04752493021638373,-0.08141469099111498,-0.017645565116836896,-0.022100364298351247,-0.0039325852641804455,-0.030523635595535566,0.09381468491918618,-0.02868292684601247,-0.0034308597236563333
LIF,-0.034387587222261276,-0.04779173835782196,-0.0807335540848229,-0.03250210785004372,0.024150869791129705,-0.027007690806156108,-0.06137120501114411,0.08701362056477115,-0.06677968522489991,0.010977837626026192
IL17B,,,0.0774318367903851,,,0.06097636293236814,0.0719413469602499,,-0.0346521225925789,-0.023793094748325586
MMP1,-0.019890652118152698,,,,,-0.02693930759825439,-0.033683350605499755,,-0.009935019876772866,0.026648943295752178
MATN1,-0.018942849400355278,,0.030013939388487988,-0.016312162906179317,-0.013268947341137467,0.05257841116256444,-0.036145289391790576,-0.024882166386912992,0.04989931394323134,0.10322974581143836
ADAM28,-0.023941616109506438,-0.014219229298786216,0.03369830118710048,0.01104909139726859,0.02130352588948573,0.057830445683909236,0.018943416743034992,-0.031359187428362,0.016322559009987615,0.023279755915099138
TCN2,-0.00825496110381297,-0.016107987698182842,0.08343816348443366,-0.017664415246782247,-0.01285003951820979,-0.0256657432832342,0.04719921713307025,0.05450154526615637,0.025534139565466858,0.03351761488545008
THPO,0.1045037589166591,-0.0272217939303589,0.018371296446195368,0.000796440663942069,0.08776742021414477,,,,-0.01921331685978884,0.07020230185674624
CUBN,0.021631785687227012,0.02543969887363628,0.07248572747477279,0.08962706480830937,0.034970313115730386,0.005902169801472776,0.015843790573508796,0.058099143625836465,0.017778066667925523,0.05204717361023146
TIMP3,-0.040650555655362235,0.018703450621155342,0.09239580046372374,0.026547348517710876,-0.05787228963913352,0.030932777952866287,0.010382867104896765,0.0164115160362479,-0.057911430973446,0.010740770173223549
PIGF,0.0013627756792279975,0.02817683053614021,0.15288523867785586,-0.033818232170877954,0.03005790531941423,0.06307965608701184,0.047665103734379925,-0.029504079483789216,-0.0036503448656132627,0.031376347529357494
CRH,-0.016903500764083285,-0.015134714741160116,-0.04111899922834094,0.03911069689797864,-0.018148504425954465,-0.031183905400052874,-0.02346731186553486,0.022401570247606233,0.004758446770348058,0.056839482913007305
BDNF,0.005911683794044517,-0.0033917520716387297,-0.09426309422951439,0.019631487738771967,0.07488355168770107,0.011459781134811676,-0.03278041134823352,0.12186402177925723,0.0011386269285581028,-0.023967342223368857
CCL5,-0.006622199348357712,0.039068052997241,0.17354653426565975,-0.02787762344640224,-0.018000924801139524,0.06573731451550296,-0.028485424006659866,-0.008298142952098988,-0.036961167780213786,0.030195788300771947
GAD1,0.06418029075803638,0.057338605056444586,-0.1429284756907602,0.03348998741205575,-0.04042940981900233,0.06781944687303891,0.10163252067501401,0.04891137272545702,0.05272822580470471,0.01301201397105831
COL14A1,-0.01262606361169511,-0.016406025449215614,0.09875142495634541,0.014056368067142153,-0.04445076062377864,0.049486236966686505,-0.04459014412191591,0.11367255352818999,-0.05647477724139828,0.08065614962109438
HLA-A,-0.01498463028942019,-0.04813464694124354,0.19743089984477216,-0.03498139053238037,0.04913110626552948,-0.051229932722223905,-0.029181540173205053,0.09419934126322797,-0.11615599054128432,-0.013151436841619341
CD5L,-0.016903498808477,,,,,,,,,
FGF18,-0.015294611215284465,-0.01202441768097382,,0.04586971999349108,,0.02316299788248794,-0.018295947536682105,,0.029537570476953778,-0.013929159318011539
ADM,-0.016605954731288213,-0.013073293383047942,0.045312644923920294,-0.052720581492880725,0.09826220627536669,-0.004910087653220419,0.0015650039219716374,0.036417245708980056,-0.07310647719295764,0.05507408288519423
CCL15,0.022516713047379948,,,,,,,,,-0.012080758795145538
GNAI2,-0.0036826997897344014,0.011932307280197813,0.10578118530675346,0.00030698021144316315,-0.011980481065277479,-0.04595837681808076,0.03313709838768454,-0.026468149555441838,-0.07774113873419435,-0.031797280782911864
HDC,,,0.08677594844437081,,,,,,,0.021180609400655637
