,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.06375944394931618,,,,,,,,,,,0.13484419233773934,,0.089558591730161,,
BMP1,-0.08120870016802764,-0.008197083247671285,0.021302007647281972,0.01199463288485034,-0.03282413150130151,-0.013628244252916078,0.03882796575453258,0.1069144868268198,-0.03560955878680434,-0.012889046857597907,0.017433178166250337,0.10655707913448238,0.059967485788167664,0.048504579920260374,-0.01984222583817141,0.03429828387247064,-0.013134868678082747,-0.020801376977378095,0.05199426791521448,-0.055259744005140214,0.03127595365355504,-0.022906417342827428,-0.03177028026511429
NDP,-0.038842162627971154,-0.04283296194255151,0.015420730932062306,-0.02738726913619887,-0.037998494589653715,-0.04576338980695158,0.031782668784117785,-0.018865046620120878,0.029910601418473414,-0.027526500352526764,0.04276647520496459,-0.04999736204819359,0.04153340969215745,0.10503056183098426,-0.07679608263866372,0.03469243707733066,0.0244683610514368,0.03963771282682678,-0.009985932915576883,-0.004377455250487081,0.00041624681331616756,-0.032468166685419936,0.13062527994653156
TNFSF18,0.13230337418280827,0.00884402593424879,0.007696454446508345,,,,-0.02095661604043621,0.021980522561731327,-0.004889143219545943,,,,-0.02373641943419234,,0.01856928969547148,,,,-0.02331953430345417,,-0.032478852802575474,-0.03763926876557653,
IL36G,,,,,,,,,,,,-0.02250799298919934,,,,,,,,,,,
RTN4,-0.05943413964991176,0.04976659537628239,-0.06411371176070309,-0.0026408458080095453,-0.022066753076746062,-0.05270589229315089,-0.12401495884846915,-0.18395454382445225,-0.07991368333003442,-0.040574033101575424,-0.038350495814353285,-0.09096506141524426,0.018798076059651708,0.032945413604898506,0.04198845845803659,-0.001974069836616004,-0.049461707246764325,0.01309818653354221,-0.027810699336606813,0.016451441169321006,0.019474018836702515,-0.06762075004240045,0.04379502908821061
HEBP1,-0.03156860215319789,0.012864666417327666,-0.012078278956670819,-0.04373403574907105,0.03987184594894466,0.015464512529629085,0.05669481873094568,0.006040765740912326,0.009281805069040017,0.0016942634109512343,0.03275515474887869,-0.007747205202221358,-0.006496710955869777,-0.04381265352565227,0.03654435668614866,-0.006959082526086994,0.030876722264149774,0.03257513807894392,-0.07554639557393884,0.06420266603945994,0.01825924335471987,0.03337274887520082,0.008781885986923064
WNT7B,-0.05901712804285154,-0.0231382761804102,-0.028446485571263547,-0.016907989063877193,0.015048791771761145,-0.014012989103989298,0.024944552968063128,-0.06007710877449521,0.007025820799993715,-0.02494643540195494,,-0.02473887814774176,0.09095705627980577,-0.05279305375273756,,-0.03139835667390247,0.02930459211883311,-0.007595844813573572,-0.005239647438900861,0.04362370732338685,0.03375327563959853,-0.034534891186088365,-0.04739498610477963
PTMA,0.09828257351588068,-0.01239078919237332,0.01490123589259216,0.04977412897259325,-0.006149944503717147,0.012778854773572077,0.18591448446153333,-0.0828185244316049,-0.01283546367809334,0.012323852878286239,0.034413537088586736,0.09184043690380686,0.041110990089572357,-0.12015753405679933,-0.06289973804217346,0.01414067486726421,-0.020820204647220175,-0.0321335068208858,0.11186621806551919,-0.034538351179414915,-0.04692219243369745,-0.05800626434162153,0.017051439163547313
FASLG,,,,,,,,,,,,,,,,,,,,,0.056442841226881334,,
