,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,ZH916T1,ZH916bulk
IGFL3,,,,,0.04043352353109353,,-0.021376026067776836,
BMP1,0.04505241504352134,0.02148843450276862,0.014817850986563299,0.05425380924227559,0.006522822921542709,-0.021638846832517225,0.11611339943494865,0.022107281233426673
NDP,0.007489754926140783,-0.003317459032606508,0.04487265898388878,0.005928427107564983,-0.01194670409342477,-0.0263023665808869,0.002108098932499874,0.040221644892148904
TNFSF18,0.048574917115528235,0.038848502833179796,,0.04745133305266616,0.0151371747608995,,0.04245181521709872,-0.018908701199359414
RTN4,-0.02108368512142143,0.0033008729965525022,-0.00035080297560600743,-0.060237075283615195,-0.024513378768718196,0.0030529061573900704,-0.02375443278527624,-0.0003477537579492633
HEBP1,0.048607227858508975,-0.019940024369884936,0.02506047236842051,0.0694196500624271,-0.018298175677562138,0.02004567484693123,0.021762478042734453,0.034211009319015204
WNT7B,0.05354083647198679,-0.018238660006051313,-0.018544390531189885,-0.012928890585667733,0.03063428268237009,-0.013333402474102975,0.037433586408335835,0.01979770378985536
PTMA,-0.011438716530659138,0.013289256993319298,-0.0810922973450876,0.03940689085167808,-0.04286855354377796,0.04788503886996243,0.01583233342487976,-0.06400221006365418
FASLG,,,,,,,-0.02965161606647987,
CEACAM1,0.010579288298915544,-0.013997074573112164,-0.005411505016045472,,-0.027667882783284338,,-0.031228937082970334,
PDAP1,-0.039792332253187096,-0.02769460183841988,0.0057255341190173715,-0.01583531440007687,-0.007783512397559809,-0.03285872498412452,0.019970728432572415,-0.029962610321184018
QDPR,0.01987142258433741,-0.007105493853770087,0.0006311086270720188,-0.02675470786570439,-0.03690101653599352,0.058882852133259674,0.05930365524429297,-0.0013829315687798216
POMC,0.008617865132612399,0.10765750902244896,-0.021063692927676358,-0.032711330443247894,-0.03566543480800332,-0.00040058488096603493,0.05233169149944664,-0.027824959420191316
CCL18,0.06256020321977195,,,,,,,
CCL17,,,-0.019144492861997587,,,0.018766526204723546,-0.010422626708415103,
VEGFD,-0.01468941814019609,0.04709768721365554,-0.02132907916926063,,-0.023719499264355428,-0.012105160741197574,,
TNFSF13,-0.02054289642983499,,0.030258902295432773,0.10836464754063195,,,-0.02310233905302637,0.07990257136559575
WNT5A,0.01823792837039612,0.06602026700725107,-0.007442056218003957,-0.010142362969094263,0.050696994249887516,0.005263458506960726,0.06968190663273459,0.03838202797956709
CXCL8,0.0051655927885354514,-0.018771759948788817,-0.0435029272440154,-0.017104130840299887,-0.013907980037887109,-0.011272852032090854,0.0540208964338131,-0.036694898369769455
GRN,0.06488874758637067,-0.013919656586245482,0.0052049645958227525,0.015479689719045602,0.06312848181484891,-0.019492423570664563,0.07524844167675322,0.02923327870377549
MIA,0.00929348470692853,-0.01782929016660464,-0.025088725397350853,-0.005047793631892967,-0.021653374651457818,-0.013767071019997586,0.07206757119067943,0.04130917370047324
COL4A4,-0.011056647079174546,-0.01941676633299381,0.002123501335727285,-0.011440820294464365,-0.013952276614937541,0.027721635244409855,0.08097947866300433,0.0973345968189127
TAC1,0.010587605284488308,0.0029753373950926996,-0.017893155506452086,0.005111510253442136,0.038960242681971506,-0.002014634920964743,0.0527329473500032,0.10866333330316073
RARRES2,-0.014576096215077107,-0.0004934986269306256,0.023526056089750533,-0.011865487601848839,0.021571841299228935,0.004708075362387094,-0.03606691467426389,0.015708624489078206
FGF7,,-0.022627876277790473,-0.006358983414018097,0.053687866372397294,0.019330857933007643,0.04781204839094689,0.006722840212595525,0.060545115774743086
HBEGF,0.08440543546663169,0.033831780944710205,0.014072891879682817,0.03150670609798287,-0.009525260464216286,0.01622823361893892,0.007989687191198745,0.027909402541046884
CSF3,,,-0.022818566225019897,,-0.014761240110626616,,0.003159627395718651,-0.04301745503043581
PI3,-0.01631529877451195,,-0.039377956164857786,,0.006874089654088442,,-0.005342493631383947,0.02504117633896193
PCSK1N,-0.015598219665071961,-0.04741554926774797,-0.022646776025203326,0.013072075080246742,0.013779598986813935,-0.05696410491309846,0.05814201292404713,-0.013298125126094405
NTS,,,,0.013148382056773638,-0.0181433397456791,0.06704007968451679,0.033027016181171875,
SFRP1,0.07324787230539959,0.03752634064057891,-0.016704310025480097,0.058020463730529555,0.02485154086073584,0.0005354627809656889,0.024695702663722972,0.045005390861968406
CXCL13,,-0.012983926038159297,,,,,,0.02607649814950185
MICA,0.014979789613268943,-0.03597630516774504,0.004382654501347964,0.1741698137580203,0.11282321664862968,-0.008867385415581007,0.029937166316461664,0.028580930028778786
TG,0.008511863838621502,-0.019033201228587492,-0.01802659705221601,-0.01612118681214906,-0.017815496155259677,-0.011943159954413399,-0.038910735058195735,0.013663864022451276
ADA,0.06803865915925783,-0.03932005960660835,0.016289664963909777,-0.01887771355276621,0.0029239351835902375,-0.01939665223553017,0.06134454814415353,0.023690332787454554
LAMC3,0.1102579677304972,0.0068275248769162755,0.04856873143726115,0.007013648564973006,0.07210227618743018,0.024261159744761167,0.08045052917128667,0.01893472719175116
CCL7,0.04280486091469944,,-0.013033200867129778,,,,-0.029651605522719122,0.001618496077845729
NGF,0.019884645227349843,,0.0326208637945709,0.00811384426738246,,,0.08347232767788634,0.0029107726234409363
TNFSF15,,,-0.01451310661123785,0.0006559964098423896,,,-0.032986487032747744,-0.04760939112783641
HMGB1,-0.018504951619211587,-0.03940874007225289,0.005751743080091979,-0.014078191958324294,0.007162835342510306,0.016471156358343668,-0.054761458466040365,0.0036848664167944177
ITGB3BP,0.03188663520245616,-0.02388054818129588,-0.023927818570745354,-0.00248339896966274,-0.006921653061584718,-0.03531814005872589,-0.009693765325218021,0.02666586711421362
AANAT,-0.025122504978406304,,-0.013205444119195511,,-0.013315038047292524,0.06897945630840693,0.02380655861118677,0.07146499239967322
RELN,-0.007866509141527357,0.03415865318947283,0.0031427928665801025,-0.022131511936113096,0.037489291749636305,0.028033139715909247,,-0.02955516105859667
IL15,0.021874026956005786,0.01723984206222843,-0.0030474784005340943,-0.013291554246757967,0.01417829266554623,0.04831027580103501,0.05103611526927574,-0.06313027445676468
UTS2,,,,,0.028217724546123375,,,
BSG,0.04669679977503707,-0.050557113663488175,-0.02571156711513097,-0.016543225378016533,0.03846905611953998,-0.01742424293675065,-0.009545987052424052,0.04334396292204271
ADAMTS3,-0.002883969811578989,0.0063054304932763025,0.04216281311482646,-0.021408848812244044,0.04899164349396313,-0.058511801358149734,0.06490735759118713,0.03273853632270696
CD34,0.05472802096234095,-0.026912349453750695,-0.02237889545995941,0.008358756506459501,0.06336787599046134,-0.02575781750634517,0.09851068987556293,-0.0275252905146876
CCL23,,,,,-0.015150399674645756,,,
PLAT,0.040904344181651495,0.012122757966454034,0.043512679850828344,0.0068737291642367495,0.012336457018159268,-0.01326579845830331,0.04583268722820533,0.043779174912342525
NTF3,,,,,,-0.02222333805945083,,
LTA,,-0.013997076009462725,-0.01670430924402622,,,,0.03933579844892063,
CKLF,-0.028581835114396336,0.05595325418578656,0.0010040928378835566,0.02522814735625726,0.023964087532147862,-0.012554192326822134,0.09520789873434012,0.026636764785969425
CD24,0.0008439554075233692,0.020023283303511333,-0.021748773291773223,0.0028016439172516613,0.09012104396494985,-0.03863199253734717,0.016014979573030018,0.06635847670485065
HSP90AA1,0.008751634059460113,0.04109947077403808,0.02292204114801311,-0.030404287706516632,-0.04978218163879203,0.03544864770515574,-0.1194176157363636,-0.021568168699003985
BMP4,-0.02349019055403969,-0.014837721078705854,-0.030720417479458084,0.027835351352479883,0.021197266424434334,-0.025786159325646294,0.037135059071472694,0.06964115296097952
SCGB3A1,-0.017315738712547216,,,0.06834441485059195,,0.08725024315642595,0.04762678753030792,0.019340761979228675
IGFBP4,0.0981510466081703,-0.00867852082177969,0.06457810031077925,0.11322504559139712,0.03824386370727617,0.02354507934177572,0.0942719525006384,0.016354700287344842
RSPO4,,-0.0226278719818896,-0.0019669340864623863,,,0.03626481913109857,0.01709265155004908,-0.017047726857808754
LEFTY2,0.015165149838359471,-0.01416898139903708,-0.003916811949762204,0.10417718672316166,0.06720504689576946,-0.012733421527452137,0.03555247518280967,0.052665936118896035
PF4,-0.017962299331627858,-0.012732243032209472,-0.011371210987203076,,,,-0.03210448167452886,0.052634718526392274
ANGPTL2,0.03041598522637502,-0.022525854266843715,0.02638178375840607,0.06434394979986428,0.03570326406756179,0.03365822304213026,0.04380990500853323,0.021472757921241443
LRIG2,-0.005731011874104166,0.013130715452532587,0.012440255139607994,0.04835094446993174,0.02184077872009992,-0.009877772122081057,0.04236471362265191,0.05324877538194633
ICOSLG,0.05568869431596225,-0.04077762598042934,-0.02461560528227806,0.004306741122668313,0.007719494971549802,-0.009194556245915957,0.06476125956393695,0.0071574001803482185
WIF1,-0.032320242126985546,,,-0.036933429323745395,-0.026316384418702696,-0.02185261801793858,,-0.00415598473156522
NPPC,-0.032371841274170095,,-0.017639552454847014,-0.009897306014220796,0.00045092089662059147,-0.01613875276168649,,0.03444886436007369
LYZ,0.07198915999675791,-0.00696901735666983,-0.018841982994230233,-0.0035948974813718756,0.022768151123917574,-0.020767693200796803,0.01225133575555837,0.00988554505631406
EREG,,,,,,,0.004963193442122224,-0.029870924449686122
SPTAN1,0.03506483392853336,-0.05476215420213531,0.03455003093939477,0.045944308375955326,0.024775561981714423,0.004815012998265386,0.020178336354580016,0.041969603840919814
