,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VEGFD,-0.037853542651914145,0.026523252480976162,-0.028213199142278125,,0.046558719228226506,-0.01937052698544851,,-0.06892900388348372,-0.032434719530231054,0.0553706384167874,0.008825725551279457,-0.01739908766500353,,0.025496940211547706,,,-0.0055524635950620375,0.07308374325850868,,,,
TNFSF13,,0.007793250322564346,,,-0.033813332933122636,,0.020247754959444822,,,,,,,,,-0.00223022905531164,0.0033701631663901783,0.061397891573074674,-0.011814771177714888,,-0.026396181054773284,
WNT5A,-0.059933633505935655,0.009795153684980419,0.041817531495061094,0.04287844747876955,0.02608986851012372,-0.06779652409680235,0.24578826037938753,-0.18861916517930827,0.029590578668834293,0.012761222574572817,0.0239689362047856,-0.08684511524246641,-0.025322691531149657,-0.03219498350991603,0.041644477796252966,0.0028052863003670122,0.04826055531075952,0.004533830115616214,0.011754127332878169,-0.02198969715316011,-0.03862815488025499,0.05594931195456371
CXCL8,-0.12226668626882463,-0.05685138166255785,-0.015476088151514735,-0.04731841479986691,0.0702955875595385,-0.04169480525007057,0.04354892406625325,-0.07544859977148725,-0.09438293943769091,-0.0008844871719206945,-0.0659325673556507,-0.01701500660707134,,0.007566524988128217,-0.07543290406474981,0.051632135498697364,-0.04841722804477091,0.020553779905817963,0.06862792154702801,0.04054596363533311,-0.010686797652443193,-0.018335843582679458
GRN,-0.0865252896230219,0.02303717724851282,0.01819723334040218,0.03015913950491777,-0.028423429042150804,-0.03115202798293998,0.1397223589011253,-0.20813006462771227,0.003939341502870217,0.009969174004226462,-0.06360202311571006,0.041516208444864214,0.024694083226687907,0.0049574972836218725,0.036854776656577534,0.10222507828453925,0.0773089550132184,0.09063157141034657,-0.015136170030482284,-0.022729070271333238,0.06757261198930133,0.014019604247904778
MIA,0.015279959180689954,0.0244780436591391,-0.039556320339866655,-0.05697828294644827,0.08011193651305991,-0.0329413116595005,-0.023674625243549696,-0.06211873788976516,-0.027491919557913004,-0.02838194517543107,,-0.023828847914960618,0.13725404515598896,-0.04320095134147017,0.1236740206144808,-0.017916491334080013,-0.0008207684813041521,0.015215930573807856,0.06199132511968756,,-0.025485067558504666,
COL4A4,-0.03810619691589686,0.00017421068966660383,-0.045264047804037706,-0.049854226186687,-0.05259960406376242,-0.06159849134253119,0.052469866737231786,0.005597401040622891,0.055264319543059146,0.014387620398633784,,-0.023114866506285536,,0.08483682851013545,-0.02313417267061276,0.030154067369728758,0.0044656935273869915,-0.02215262234826923,0.00632906844759791,,0.016895979318106658,
TAC1,0.3072722106099693,0.024868015456079508,0.025048594814228393,0.041940314899069256,0.07095852894907934,0.18728367163432427,-0.1743573668598379,0.3540145757459133,0.08269980456597445,0.04636409768563584,0.029975393212954813,0.14188129595873525,,,,,,,-0.03874716598446193,0.0011177789298633333,0.043036359523826555,0.08737918591081546
RARRES2,0.04302929831828066,0.002206491680044797,-0.01178842805497433,0.01629372392141069,0.0008991008848831424,-0.09268180061433104,0.12387832598447135,-0.2755360282357971,0.024387895869524324,0.0530462674513164,-0.0007826528938562089,-0.05644818305412281,0.07155369349435842,-0.04215189890727406,0.022573987177810152,0.08020363470507935,0.06507739857866895,0.01433075729853332,-0.02503963094591153,0.021542798852493314,-0.10806011419823632,0.05665512582983694
FGF7,-0.05177639939897403,,-0.03682069394376967,0.01111551159838511,0.012988877871703339,0.06330754461856704,0.046122346847087034,-0.007517275831875721,0.027678566855533774,0.017140521540561133,-0.013248849747790278,-0.05100993997425002,-0.05151647470516935,0.010066214151349123,0.03410317110507954,-0.007020758379074223,0.01134554832550135,-0.005664866260731208,-0.027666623476057323,0.06325984419713146,-0.00266238013607899,0.01930423688138463
EFNA2,,,,,,,,,,,,,,,,,0.011489149504346664,,,,,
HBEGF,-0.06335552415739498,-0.03560587992324022,0.01457593714374803,0.012444212872677891,0.02357665654855931,-0.04522327254290969,0.13559402385899325,-0.14083131931559914,-0.0898238086530691,-0.009298998430511922,-0.009722699321839397,0.026564573564152226,-0.04300668837433156,0.12519261838099213,0.09589658280034039,0.03243093889030593,0.06296851260788515,0.04216052557295566,0.06279717647209032,-0.03797891702513712,-0.02727136688260396,-0.011185001201501956
CSF3,-0.038106166747106936,,,0.07769543017691044,0.02723695387556854,0.002660579367748999,,-0.04617833730740956,,,,,,,,0.0897709643359458,0.004071316680228621,,-0.00820963139484667,-0.031080869844613387,-0.05694330970164597,
PI3,-0.045142436941004074,0.025043957337635342,,-0.020694718946504542,0.09012762565581804,0.044917607652777344,,-0.051997417296224285,,,,,,,,0.14513432745391192,-0.01633129952471108,0.09505352688225278,0.06323004738382143,,-0.03858283664730119,
PCSK1N,0.2281373346028427,0.04115907179475731,-0.0067175741142992225,-0.0079311382613208,-0.03380915774521792,0.012547278023921122,-0.028998173270984147,0.1750985422118757,0.04837738477649249,0.018708565590864878,0.09532333958142199,0.07939033546748252,0.039339409333200806,0.018166262663068915,0.08491467209866069,-0.010956897572925683,-0.04527665971108695,0.04260694526748642,0.008808227293969413,-0.04373687529755033,0.08498416768983846,0.18082799926450316
NTS,,,,,,-0.04483280532555928,0.01622461092554693,-0.056758731406025074,0.02865039857687875,0.0060569076388855315,-0.02605054869516417,,,,,-0.032578339919618865,-0.041688435118048095,,-0.011209022020458093,,,
SFRP1,0.07295511350067517,-0.019654861721277263,0.03856819535716901,,-0.021180863918819546,0.05944932039993692,0.04966013316186006,0.03218981380116949,0.04079722672441308,0.06117307873690206,0.02253251766041276,0.052162444972783245,0.08949361536698279,0.02653754315532148,0.11263669158464004,0.05609468998027285,0.030130395865264507,0.086429578997033,-0.013321277268201466,0.058626521781387886,-0.010788785230971583,0.09694143612744724
CXCL13,,,0.02517694363931717,-0.0011616901980637895,,0.04322353649812353,,,,,,,,,,-0.03501879714528887,0.023904826586916315,,0.03348554921882064,,0.09133889711210134,
MICA,-0.035689302383488025,0.02734741781057688,-0.03219107112335556,-0.058054091886161466,0.06611359052361371,0.028338037697768097,0.066249142575538,-0.09379045165347293,-0.019575509087200082,-0.014279599694398789,-0.04490172578192275,-0.04801841317266526,0.010743716265101764,-0.011725314667195147,-0.08905728724378288,0.02392377612651164,0.06821955136625013,0.03542006755532797,-0.016122851533514743,-0.032674385628255094,-0.01414527925003461,-0.08748694021995804
TG,-0.011251831827861655,0.03902759938296162,0.04631691247929609,,0.03866107161454007,0.03319552499361997,0.05627019364456973,0.07111344425603668,0.018057944353530465,0.04172695276951871,,-0.024386609499457534,-0.03189168215055879,0.06802473519865407,-0.026709487109776817,0.0393452524902553,-0.004256120036444631,,0.003579327778399038,,-0.028778856142910068,
ADA,-0.044922172474370005,0.028807605078711804,-0.011527250873132102,-0.043249411057559715,0.043587529477492434,-0.02845893502834629,0.01644380287336601,-0.19530720697017334,-0.020897548820246872,0.010334961463823147,-0.025800491340439498,-0.03659340223140168,-0.006815142111474768,0.02795896669689236,0.06551476057437393,-0.012941484979731794,0.12197671966370828,0.0018515075032543996,-0.049785275342994,0.0342350647345066,0.039628416158772856,0.009115718056988893
LAMC3,-0.024168743759431798,0.07597393138970462,-0.015719172041892163,0.0444449656737202,-0.011734363220282087,0.05711453079137965,0.11468396901836041,-0.10908411502289204,-0.004381959505230814,0.023792853658916986,-0.03280510968518093,0.03306199327044613,-0.02559492727754645,0.0022701493796072627,0.08577516352196428,-0.004118380165107512,0.09898296326072925,0.03852664297890635,-0.03247192910306301,-0.012268431306260747,0.06517272824198517,-0.08799664179771619
CCL7,,0.0025422453522739954,,,-0.0035760919838348244,-0.029035109034238848,,,,,,,,,,0.0605420094829581,,,,,-0.01197868575691267,
NGF,-0.021954045887899086,-0.033075892767244666,,,0.018634041188829026,-0.03099195688138416,-0.040571999828495665,,,,0.09510091001802096,,,0.01027753189283076,0.0744622875554038,-0.044592307476443,0.028140765201178513,,0.0070021877297122385,,-0.033239672279711585,
TNFSF15,-0.02715989470304044,,,,0.06806988062733695,-0.004707089322567963,0.06409838346358691,,,,,,-0.02939605779547725,0.02220578834631207,-0.006813445566774909,0.0033343311853641206,,,0.01092262106479588,,-0.053676823017021646,
HMGB1,0.051182662631952515,0.05142101495053077,0.016186258439830643,0.02722271676430724,-0.027093860276347123,-0.015147603710617387,0.17280328522549218,-0.19601533174854383,0.09864509980945599,0.06832929207270484,-0.012954402495306785,-0.01666200229147613,-0.0199536129452906,-0.056932202192472726,-0.04581128540271822,0.021787826806552415,0.12078606450456487,-0.011362965287485075,0.09042426421261007,0.05681734366170341,0.01444681751979377,-0.06090705257700141
ITGB3BP,-0.1703181327154324,0.006068776251529622,-0.019483991183626648,-0.03412998449427566,0.04498247378924287,-0.003848300006393655,0.21111263416762102,-0.16666647475292493,0.0014350110533417721,0.01817926351785156,0.03537447241890717,-0.022890167320188917,-0.06305661176507758,0.0453809640245092,0.018731721747399063,0.04678535862742033,0.07159376889833549,0.09901088399449386,0.09081848383363493,-0.016498648892587314,-0.0013997040910855266,0.009157711232909366
AANAT,0.022432592637898752,-0.0011317761925605904,,,0.003784949122478957,-0.0193705297507004,,0.02374363390574946,0.014831442713343461,-0.012099238115347369,-0.024491363054495816,-0.02177711799186523,,,-0.029147590545977507,0.0166152126596808,0.0415678521342982,0.017620903583521776,,,0.09711942974558709,
RELN,0.2654790248682591,0.10655635792195242,-0.0018034945049481782,0.02731829124187498,0.00931995220068532,0.009472372609803057,0.001049553984167944,0.2275943775183409,0.14038908490631594,-0.012239500197380643,0.016416768993699496,0.03249839902762953,,0.1181458320080368,,,,-0.024426507039690706,-0.017892323659834,-0.05635027279179987,0.037385629145841946,0.1937827054318965
IL15,0.025885190032488094,-0.029397120515016768,-0.023303278258429982,,0.05600541254974997,-0.03437257772597834,-0.014082440137134286,-0.06765852191894978,-0.04861318882692314,-0.025426961229966103,-0.05018827342984983,-0.02019727041543463,-0.004544629302087917,0.07233775005683461,-0.045289160064043335,0.02557163973409385,0.0797180685015114,0.03135328286417402,0.06680901077571462,0.03059238701183064,-0.020155551734850116,
UTS2,,,,,,,,-0.12831454562542688,,,,,-0.05432779352175596,,,0.00663749995354774,,,,,,
BSG,-0.10012594842482517,0.009943492035526165,0.009742314603379263,0.037791958413015976,-0.06617263128733336,-0.03197848229819297,0.09483377161054009,0.20253799645889137,-0.08405672891932509,0.01103206241620979,0.10060656867442506,-0.03158877193909913,0.05461820874142437,0.134224829850645,0.026740542896861178,0.15191468017342846,0.07209269823383838,0.09287597250634021,0.040002526999108064,-0.07966851552139395,0.046067993732319706,0.07909900542616326
ADAMTS3,-0.07200923326074224,0.06407586297927677,-0.020963286960457978,,0.046177960112398664,-0.04064660871331594,0.019565706914707322,-0.18399700222707976,0.029100388945136797,0.03647895086190699,-0.011889206192785651,-0.03356134491608329,-0.006986571088778546,,-0.05343198561237195,0.047871587649132574,0.07545013420430009,0.07826508878860744,-0.0248173842169469,-0.0377940389844032,0.025872540050948804,
CD34,0.07548207633625277,0.015140655316011028,0.024155600091263267,0.05673707106360679,0.01838133665461838,0.061781384901654475,0.05117455134633839,-0.08198714933488728,0.005831245656723618,-0.027186002227688338,0.032649007937269145,-0.02182685813912178,-0.08325683681725621,-0.0007319417642261591,0.07772155741899554,0.05819982114079475,0.03418592117455869,0.03238825614711836,-0.0607961890512042,-0.019143872003385395,0.005490900250257977,-0.054425325797047695
CCL23,,,,,,,,-0.015337747029487305,,,,,0.0794751773569139,,,,,,,,,
PLAT,-0.041238379116253936,0.11412107130278117,0.00783667337459949,-0.019816014793600973,-0.030094120370550263,-0.004218867261425737,0.20422467811401798,-0.18088044039380133,-0.08902979228155262,0.02033456876365066,0.033104500349659366,-0.037998763341656076,-0.010160942315594874,-0.04574127671961397,0.12444651816864015,-0.01473794046496172,-0.03861925196919977,0.10163064560818029,0.008145876173085112,0.04789263511946099,0.09883919749562309,-0.02035386450530226
NTF3,,,,,,,,,,0.03105994324117486,,,,,,-0.0030297908502166593,-0.030719092492475543,,0.02758166183738515,,,
LTA,,,0.014282624940746278,,0.006327366254109263,,,,-0.02656443666711643,,,0.014752130634175643,,,,,,,,,,
CKLF,-0.10522994828719383,0.07755495550855124,-0.0011388034804558826,-0.04011637532192201,-0.019888464056639403,-0.06153918771807722,0.14337878967634193,-0.22520736958007187,0.008514848801248389,-0.0031134889687483114,-0.08730364097370602,-0.09468617298461392,-0.027535129987066427,0.1174273492238364,0.07708126239342554,0.07818095189636479,0.100000875282508,-0.004768929256994423,-0.015762392759025648,-0.01206104831392851,-0.04821930688222639,0.029239904320129045
CD24,-0.03404736509933102,0.07700086875917553,0.01287325180382695,0.05491307969537344,-0.024255300951404667,-0.024520189183302156,0.07996339718636136,0.008659833836220291,0.03111375700104056,0.0072916318283006865,0.005131546170566666,-0.032088063074039316,0.09006369885803663,-0.03769059306185044,-0.0030007494621597784,-0.059534141680489025,-0.0427292283920561,-0.05592785586236541,0.012627249328680258,-0.039818865612416834,0.014063111242394443,0.03609583700660928
HSP90AA1,0.06975586954194717,-0.07906954575838764,0.006887875314926357,-0.0068460701170622385,-0.02816974363390154,0.14373261776287413,-0.1882946940314577,0.28044582399646345,-0.05576324658686075,-0.01878729193629372,0.055469080614530424,0.08371952794994729,-0.0391454708935192,0.03608782241641012,-0.07181773379193666,0.0021260696270224712,-0.054442616638569266,0.034505043484727604,-0.04449129340201831,-0.047628367141085384,-0.008085076810803159,0.016497929388590443
BMP4,0.16087638140546295,0.00881401633952683,0.009663881937956887,-0.0443141399352002,0.013288579936313539,0.0018144241098726577,0.22463041172876155,0.07674331253058182,-0.01682423555434611,-0.011716325271820734,0.09742478334063376,-0.017210162581851467,-0.03394608406811547,-0.014246989311440018,0.09590140456577896,-0.0028958603703716757,-0.020764798470361345,0.045896968263792616,-0.013405526587474237,,-0.05127768089316642,
SCGB3A1,,0.03183126463077547,,-0.038431804035590426,,-0.023067909648888944,-0.000498841884236333,,,0.026079997735082662,0.057553498717360325,0.03310912242653782,0.12092862180241579,-0.0511015785280971,,0.04475811369469209,0.045363790114926,,0.004989826113617248,,0.08148120589738882,
IGFBP4,-0.04321056240551027,0.033017201223246105,-0.0075755581963950595,-0.0548275511030754,-0.03889477151566661,0.005148611154821685,0.18874316540255304,-0.0887815053594674,-0.050541752340826314,0.010067892641186507,0.027575653344014267,-0.07497218214020875,-0.0318029149948312,0.10974338710568055,-0.005121859116549315,-0.006985467868196434,0.011358353692392806,0.06822534682167264,0.0012001896791712333,0.045852082903442545,0.0616789728352846,-0.03782558728245663
RSPO4,-0.026819117863729487,,-0.01041070276813919,,0.00750453127853404,-0.012428660012650236,,,-0.011680025998251672,0.04153235140885855,,-0.02801679721783647,,-0.025662025070190414,,,,,-0.03135129108164474,,0.08836736255083605,
LEFTY2,-0.0449221959058462,0.07048882750442405,-0.009466808066867657,-0.016154142502735454,-0.02138441672312942,-0.011970684227847157,0.0766121268906242,-0.16578268116175435,-0.020140096275724415,0.015534358253607331,-0.026050565847722053,-0.010643983755982822,-0.001021712744865391,,0.03244044975562877,-0.007802497085923788,-0.0069281015051399905,0.11650388459907347,-0.057669402301836654,-0.012235760120037605,0.029728579805059135,
PF4,,0.05397954658913397,0.007339304451173033,,-0.029116671921769602,,,,,,,,,,,,0.030776655825129135,,,,-0.034344687759011235,
ANGPTL2,-0.04213427570682237,0.08857845146765438,0.0021044703526419558,0.055787995533656716,-0.014466513786039912,-0.04089823323405792,0.25086523453168613,-0.1441723544980941,0.037878786278147246,0.0026984884206996945,-0.018921181173727427,-0.0645188021024881,0.04598999914735864,0.02280200135486917,0.04504790191293043,-0.012837160960814695,0.04458076278480042,-0.06723029389495228,-0.06331839547732943,0.018959183724906504,0.09318910560268201,0.047039066890111246
LRIG2,-0.03508555519528548,0.053920271264290325,-0.01761674049174873,-0.0007919227394738055,-0.013010305842506804,0.011688761219236597,0.13724433655843007,-0.040808366780204997,-0.03688116721184537,-0.019627915462243357,0.0017108929586594577,0.006822133601442413,-0.034836359760228454,-0.007947686306657103,0.022442826523626655,0.020690329887129523,0.1799223737859263,0.09098887491263245,0.04596672605211275,-0.005507293204491367,0.006268999641749454,0.014942745964394606
ICOSLG,-0.07474078558150823,0.025097153778407898,-0.060465314368754214,-0.020123378267456516,0.04695227975448846,-0.04055437425923142,0.0683920619480724,-0.16842953980631686,-0.03766177357280011,-0.011777963153595795,-0.031715214512964905,-0.02791886176603913,-0.03192936356622172,0.12099040200240446,0.03308225990462557,0.10887735191742028,0.09590215910549262,0.0575665506384868,0.0255641233379915,-0.08127290480689404,-0.02254677028716136,0.03354062863153139
WIF1,0.2812786704347215,0.011833799438442793,,-0.009733340725538516,,0.052040627575043255,-0.19078867452433332,0.3882265176094964,-0.000986180547303734,-0.027541973621627212,0.014919268075200845,0.09331353401139504,,,,,,,-0.03898821336233152,-0.03345086465577157,-0.008349352732227592,0.25309489910968697
NPPC,0.0633125555570219,-0.015676992892083238,,-0.007319832841806701,0.0531439441351997,0.11564566496522459,-0.0017360597670098715,-0.0022301309169833468,0.009442524000639984,-0.06169112621159283,0.06146533893125653,-0.045508852437040066,-0.024507828223988243,-0.01947034081583948,-0.007308164829726381,0.10345588937784655,0.021633715406927503,0.17330812751768376,0.04998041664560255,-0.037320181530018155,-0.0026390983938211748,0.10078985883936131
LYZ,-0.01068836445047852,-0.047285428185978653,0.018734769349164238,0.006251381245719428,0.028197828944160064,-0.030115599125785184,0.06843170280090101,-0.16638553178707252,0.01326069941950443,-0.018206103607562005,-0.02836448677809966,0.00849049516404548,-0.014053100398286349,0.018484363856491055,0.050377540098719385,0.05427211246151275,0.03825511309191727,-0.005899458706838806,-0.027372276109458492,0.08083994100542645,0.03520633614516074,-0.016842854186239736
EREG,,,,-0.06299326385186356,,-0.03746645047336776,,,,,0.05248667641623408,,,,,0.05705933206513045,0.07332617173844305,,0.022321046499138807,,-0.039540909633298524,
SPTAN1,0.2031028856578665,0.024850170090228607,0.04393732498468328,0.06307716307526172,-0.042787492323477255,0.05791152123465156,-0.06841093038152651,0.14891287282563415,0.05192559213730475,0.03156156212275914,0.0835661090791272,0.08284379919689173,0.08805829237339349,-0.02043119899302157,0.13044696384236223,0.054138786066269505,-0.007574211044439364,0.04748142774305977,-0.03539201529801866,-0.08403257658979052,0.06653684699312357,0.17865818129178435
PTH2,,,,,,,,,,,,,,,,,,,0.018359829617733834,,,
LIPC,-0.05624863302048778,-0.013898356309475099,0.013735340097410514,,0.0026960618835522193,0.00303364644889792,-0.04435336437824408,-0.08723590213867227,-2.9546214599052912e-05,,-0.014713113353713392,0.012006612764517722,-0.025988043109248696,0.026183837485810327,0.06889586253824277,,,0.06208502437844401,,,0.05144914199828243,
COL8A1,-0.13566013057642914,-0.01525626660406173,-0.05116239911998794,-0.023574373421653576,0.04125199523927927,-0.07953186073279715,0.14841522071188804,-0.06480542231097702,-0.023000908317808766,-0.0265927460495499,0.0485057474683834,-0.053204817574689936,0.05214394595993233,-0.0358967614719206,-0.009908232567785339,-0.029523032534948056,0.012246188956576726,0.12013325132813972,-0.04203674214671065,0.0940794537777823,-0.04086280509743706,
GSTM2,0.042213676823468216,0.03373070987682473,-0.01521350466061357,-0.014566965424392068,0.003847285536151776,-0.0385333086770614,0.055609460031865295,-0.019100711567502593,0.0011076178903131446,0.005048147444414113,0.04635213997589916,-0.03458125091464241,0.09151166053117515,-0.02144167016053834,0.004071787479728462,0.05384514784280988,-0.008655309460449062,-0.03847787894247814,0.0682474864362063,0.15932570080971234,-0.027107534311612037,
SPX,0.1858832292451959,-0.0003270349385377954,0.004704087063536912,,0.020535264666417464,0.1584572044760016,-0.03678303600010702,0.20310444516020185,0.07086835695998192,0.0683233123935387,0.03250831159029906,0.05295447359400241,-0.032489827582267476,,-0.05025105826405761,-0.026261406080677382,-0.022301276590031883,0.02019302469193366,-0.13263823816608897,0.10889111231819437,0.0549171959734702,-0.01504684433810876
MFGE8,-0.134032243312537,0.024825928853083684,0.04326117682349552,0.025955441945622337,-0.07799386084124453,0.12731181374501313,0.13292025494912615,-0.05575611266728885,-0.08530678461554952,-0.004744374119435532,0.005758543241992005,-0.03257130485779595,-0.018557258699479356,0.00047933821565329844,0.020236436727330685,-0.07753170260648665,-0.00020224409615919364,0.06504388815197278,-0.002070393350696668,0.047794121367709906,0.0016230095364255747,0.07921036096062893
TGFA,-0.2143272139891053,0.0065553118798294795,-0.05185521533146914,0.05926840468024912,0.0731041503786575,-0.11827687258748597,0.2021061667004998,-0.15747262006701976,-0.056035698431616855,0.05963744243691081,-0.007614781436310868,-0.04171522181501571,-0.0036775904369655554,-0.05225600578712008,0.11051715994967344,0.06895972961170722,0.030737423280991907,-0.02160569579029157,0.024136208252732546,0.00906009851624286,-0.027482910399299725,-0.09649170876336402
SLIT2,0.36275829830326567,-0.04370095216225016,-0.042546661689526435,0.03769306161335374,-0.0135170449502138,0.06624038772482578,0.03179706380342812,0.20053384685058995,0.1153445044643274,0.05218721553145518,0.055884128537038696,0.11525976485291252,-0.008145005165468434,0.021157728312275338,0.084363187844854,0.0454035253291205,0.058153682143154986,0.0503353095323638,0.0020555107642137643,0.04169445210574976,0.02197070931332869,0.19196936904072198
PLTP,-0.047789310163783474,0.046061036161539316,-0.01610986532234219,-0.007126791541930338,-0.05174960114586477,-0.016672377512224223,0.13665946414553112,-0.25846360278222646,0.00814987495825,0.0011611778856096984,-0.05235763153955614,-0.023635631946881702,-0.0536360472280913,0.051687648611611896,0.06985223089472233,0.08794883768945812,0.04258463713918486,0.08541083926496892,-0.00990097947885014,0.07046654376133522,0.04885758731830572,-0.00306296831525555
APOD,0.12222652950579271,0.003427072158829314,0.030001415703124007,0.09755732435683946,-0.003988295852444076,-0.057941176870942586,-0.0015255726681587547,-0.28608008039712474,-0.01624412621360334,-0.002345245050266999,0.0073869055195971275,0.028310822516356034,-0.04251790084710174,0.15599395412449552,-0.05369989488968681,-0.011933224699138571,-0.007158585803136807,-0.10556604061400746,-0.08092308135863373,0.06972901320994469,0.04064577637742207,-0.10883343876250842
B2M,0.0364543554132464,0.027437368926079612,-0.029081791940976067,0.006621359013533841,-0.015607247443151366,-0.005744520167314315,0.21367248987035925,-0.336920010367979,0.049034560941403134,-0.01910176688221444,-0.06456341519651568,-0.103866989983673,0.00027127283219146025,0.10461872072945022,0.022819789777083866,0.11830244698738422,0.16597079189028122,0.07376425403698382,0.011148513144653411,0.02710010556284685,0.060021770358907246,-0.17843436491830822
