,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.024259398826629974,,-0.017332503538678195,-0.016507502082254096,0.004664137577474669,0.070925403890703,-0.017495650998819626,0.018631193687529548,,,,,-0.03263345788853809,-0.04364430595740403,-0.03814144493187671,0.018893585945885794,-0.01351765766452986,-0.010222486794392397,,
PDAP1,-0.0280434629261519,0.05049239182403365,-0.020520133552982163,0.051709092205191994,-0.030338997468769963,-0.02848386541431489,0.06818429986867434,0.04648418673766724,0.03051574288602361,-0.009674755209577866,0.016758970242270493,0.07794954732470513,-0.005908524956327031,0.035318172005176035,0.025165443879041693,-0.055608998067099055,-0.045087883428790644,-0.0003456972571798165,0.024081934669814956,-0.1584353903044879
QDPR,0.008370283416984117,0.06002414470232765,0.020606560389348872,0.03076396256232906,-0.058418449810039415,0.035770980108080455,-0.12032147540013026,-0.047216372429398454,0.013939525740606832,-0.047019520875153195,0.06508636217956684,-0.025123760006854023,-0.05926724472179498,0.0710076411784728,-0.11643896024910638,0.002700480538759547,0.018265978206952103,0.033676762546444895,-0.002814898971792604,-0.06454771042738475
POMC,-0.028948534793960954,-0.039130728244552014,0.07739333454209855,-0.018216858297910164,0.0006431780564599879,-0.04533002453649409,0.07391225374215411,-0.018911678662642987,-0.013861102654627403,0.009339030747225925,-0.02545347283184643,-0.026324671567349966,-0.06052986614273736,0.020649405746294702,0.046413112865613164,0.04222442566611408,0.04903877855049456,0.04053962549255869,-0.006681606666623189,-0.017813848369916587
CCL18,,-0.02779284206275973,-0.021629326771535142,,,,,,,0.07982565869073502,0.08087294920813284,,-0.04692504526396294,,-0.027042911562211103,,-0.03741242676182528,,,
CCL17,,,,,-0.028785257888092143,,,-0.020327604922602115,0.02740787009865994,,,-0.011224370842306817,,,,0.07414589118597396,,0.14842817221138654,,
VEGFD,,0.09851553711370448,0.04470782356238674,-0.023643684843150076,-0.013959951537237423,0.027074245273590817,-0.0389031113607029,-0.021657343712553057,-0.01705515803950253,-0.017903248126496827,0.07212488367393068,-0.012029505887918237,-0.030312058087234597,0.06741426834162938,,-0.0006704534808285977,,,,
TNFSF13,,,0.09070038742571015,,-0.019855426658111238,,,,,,,,,,,-0.02347439376748797,-0.015179423569579693,-0.01292282654290819,0.04233043715952377,
WNT5A,0.06733295576854426,-0.05762251773034585,0.049495853445433086,0.014921105565019176,0.02255005741589828,-0.01379017161234942,0.139133652046553,0.058936276566131,0.03161577844305461,0.03048872291939043,0.05339885489781772,0.028616411552008888,-0.009368808232945574,0.031242446073195682,-0.02484381415724374,0.028669332704247034,-0.03307506313121505,0.009570853958099519,-0.03370895935347476,-0.09604378000873635
CXCL8,,-0.01528116264146747,-0.01726594638393157,-0.022138545081231694,-0.04470523022234777,-0.048471914148137216,0.030161875868124695,0.02632161093147982,0.09400946223274502,0.03901460222179205,-0.025398365220044784,0.005158991482559559,0.009365023486239245,-0.0420244144171992,-0.04761330352870479,0.0034861428789199306,0.004618896735887666,-0.016395987001116816,-0.0064766578735660245,-0.07130941569917698
GRN,-0.04714277414843221,0.049035677052274164,0.07782663900850664,-0.053474549826881795,-0.025903366800534455,0.013160317954342329,0.05957211079820453,0.006320096174425945,-0.036085221453232605,-0.030088886568819567,0.01650303133579091,0.036484153568758435,-0.08071873161140997,-0.056821540348616834,0.06456883225534904,0.03099221648753179,0.049806934267889916,-0.03344523885109987,0.03963900053179151,0.02838287538292317
MIA,-0.02286875080915835,0.03985191485695739,0.00039193914936072117,0.04225899550110026,0.020137070304513328,0.03279092763114011,0.026559649184644298,0.04153756650089186,-0.019396650487095074,,0.009838516197996638,-0.0164749595964099,-0.007178147552593333,0.0003323892608633165,0.15159347011654506,0.011261297893527583,0.06799869355330876,0.040583823818195544,0.01570404959310964,
COL4A4,-0.020234182751170858,0.02461175998579555,0.027660356775802898,-0.03536121816287876,-0.0377651980804594,0.04300527472735179,-0.022883576286195948,-0.007853312851160936,0.0019603937364748238,,,0.06879770616836116,,-0.023363047646713576,-0.03419068986082281,0.08108420217241369,-0.027242752328947763,-0.05043059021350919,-0.004341275613532468,
TAC1,0.036409676183432035,-0.023417408749387636,0.00590685092562192,-0.024740441549438982,0.030320784009073766,0.011176571700410457,-0.024030325466783877,-0.0733393828187974,-0.055607859754116216,0.011329815199779082,,-0.028322247217087683,,,,,-0.02332181041532054,-0.022575156838168273,0.04449549797604433,-0.06433782193112847
RARRES2,0.01334580245488739,-0.026698546511923965,-0.02667342368552456,0.01774844259871225,0.03463178591940472,0.016761376712364086,0.08822173219334868,-0.032465674998620575,0.034518813966852226,0.04166069191874403,-0.07721275970578327,0.055609913735360526,0.07571804600460819,0.005017754759329659,0.040932003342562355,-0.0793334533279157,-0.011877031777722346,0.05281486537727446,-0.04221905036619099,0.012529198230967995
FGF7,0.025540080631818726,-0.04726411993098941,,0.022296312089265028,0.020555727652046173,0.014737169892384636,0.023552580241563304,0.11481049525208108,0.06826829390141174,-0.04156386526518795,-0.025580444433327236,-0.00781525161457596,0.009565252325852829,-0.05189015415111749,0.0067111523697429235,0.03199491131928417,0.004495473243470091,0.04054982294579191,0.05803200967813203,-0.02249098602830203
HBEGF,0.0396252232554639,0.030769148893040887,0.053996056401564706,0.04166236928622966,0.011878006640349466,-0.021930487329197775,0.09391462142232729,0.08295880450918942,0.0370361508189673,-0.052379184624901376,0.06267243548549602,0.01037134070574601,-0.051722456934444626,-0.012663269073063926,0.09846039792147582,0.010684158890184937,0.031193383053045972,-0.04545839006688882,0.025165365014037554,-0.16054945654105146
CSF3,,-0.013013317613399546,,,-0.0007274315453282467,-0.036138772064665446,-0.02421038325664616,,,,0.004037156508227665,,,,,,-0.019379408756106446,-0.01808012100229273,-0.01876632139933612,
PI3,,-0.03734416017126248,-0.02275496369401387,,-0.05920786888857533,-0.03601087075035422,-0.02726121108945511,,,,,,-0.011416587842279415,,,-0.018599283365766342,0.0639793827742759,0.0033059751917829494,-0.06524219753664248,
PCSK1N,-0.05042840029145894,0.028096318584216892,-0.004705749985827743,0.056154564350323406,0.010776371529125476,0.015443478209124537,-0.006775430355900504,0.02007031975568218,-0.016161236519464203,0.022477164492016675,0.040149085114096546,-0.06390514836185553,-0.032186067504944675,0.09914742856900373,0.045663629128768535,-0.0524223995166123,-0.006988267642788334,0.10390473595832368,0.04166276300473909,0.035232559360810135
NTS,,,,,,0.05482414034311449,-0.02975747332246231,-0.000598409757876874,0.05049443995627466,-0.016118674322270567,,,,,,,0.07050990173900398,0.0033726078098926388,,
SFRP1,-0.025421531432834574,-0.04867254682046782,-0.006498338810383241,0.039569866161052875,0.022437985080674665,0.013449109265784492,-0.01335454819444982,0.02142363843126248,-0.023251366083977466,-0.0376576399666557,0.06285782641002922,-0.00792002966434875,0.04030868389976316,0.051682331938411125,0.014572076147786845,0.037260431101486954,0.001389146889495913,-0.026152029344567704,0.03501956219109207,0.05673558379389881
CXCL13,,,,0.0031137856732278727,,-0.03158635077992633,,,,,-0.04863015911024966,,,,,,0.06755358876112316,,0.03495444922572916,
MICA,-0.029521604886265602,-0.00017462171711697864,0.11038056729074136,-0.03582399326176316,-0.021891664274422754,-0.009063476712044279,0.06721972980948664,0.04740496839895069,0.03561843406095485,0.08086811149354221,0.008604431473247456,0.05887589889320157,0.009582566450680632,0.057763491393501856,0.051398460947972,-0.03142995443565795,0.0718095157863052,0.05978910031215776,0.008591274885279252,-0.06137970418570859
TG,0.09875243415181402,-0.025129175970461562,-0.03406094238864377,0.006706769152429177,-0.0051334622630125355,-0.021593915657461455,-0.029219766536799016,-0.020479292691940144,-0.016826912493640035,,0.0099530053392836,-0.016860588796856764,0.02096322709732946,-0.02191390533458364,-0.027838053846875557,,-0.01594955120152648,0.025395438533652063,-0.007784909612332157,
ADA,0.013454284001500933,-0.037161946004739516,0.025228064387931508,-0.017304733424962547,0.03836961427824773,-0.024735626395389513,0.07148701910745074,-0.005393364300448358,-0.02732825911087484,-0.014071399580194148,0.020533955505203826,-0.027338256619056037,0.03819262895833264,0.09828613433068249,-0.0038615542079907337,0.07226611657900625,-0.033566147057630155,0.04156803590965272,-0.02448018187253929,-0.057876197194990285
LAMC3,-0.03871007979873375,-0.03681523057710156,0.033494582416441036,0.0012071147692109844,0.0019035902910795788,0.050027322948963254,0.12869923805122896,0.0697402900905624,0.09024968990543518,0.040724303797626704,-0.016739901696877762,-0.034641066857706834,0.034310108898959135,-0.06123506945356477,0.11957294915131,0.022852610650029435,0.004140082244488971,0.0020958686127831895,0.06715817504833178,0.05295076467246021
CCL7,,,-0.013758079023885313,,-0.00506330539410129,-0.03236512720756949,,,,,,,,,,,,-0.018946214219473376,0.034678293436785794,
NGF,,-0.018161522983714984,0.03333699953076055,,-0.011979214416906978,-0.044700053441262454,,,,0.1156864811434821,-0.017770746547516172,,,0.001467487264724711,-0.040187473939968056,,-0.007601523117061079,-0.041099573196304744,0.09852620021075081,
TNFSF15,,-0.022468070550787728,,,0.01828622787449817,-0.005765825141751811,,,,,-0.016452935031104426,,,-0.03764740737943843,-0.006458456820887311,,-0.012034280134144542,0.0014461824550850543,0.06055670167194207,
HMGB1,0.007587179423827658,-0.004127431213787109,-0.014415587395778088,-0.021133448106023463,0.04504767976530898,0.05151857216105162,0.07847722204830518,-0.05386676155857716,0.03279282275834068,-0.04514173203140601,0.025000258701759516,-0.052547511046197794,0.015440998667428783,-0.04735468108416394,-2.8351007231511732e-05,0.04000246845150959,0.003922501448024692,0.03222180695636832,0.02082697381017893,-0.003511681713897984
ITGB3BP,-0.06690307838300968,-0.010887339631640779,0.05322254221252823,-0.03843739845693466,0.006760210730539132,-0.023035516951074732,0.08595270077933734,0.009657967462140501,-0.002845145438172643,-0.05127149578063902,0.07078477686451083,0.06729598882596234,0.01522408672700459,-0.060386508585736215,0.007707995397515952,0.0019199279123148134,-0.03691336551465018,0.08572858314309573,-0.0006494777540354932,-0.006492546459384283
AANAT,,-0.03255165825492104,0.05005446522251309,,-0.019855428777243132,0.028829641567878903,0.015144088955472196,-0.018417147599220786,0.0384256588776512,0.12302925673091013,,-0.015056419862287066,0.053656743435790154,,0.06954151191044146,-0.007933685714479981,,-0.020045884742604353,-0.03361714752544895,
RELN,-0.01677467017221843,-0.03131439332725364,0.032690327639614235,0.07511672988596539,0.00014765353376392686,-0.014915573915499974,-0.008352271782280556,-0.011195749436697109,0.012001662183740278,0.05309295286495487,,-0.016668756360449337,,-0.0020907803061274402,,-0.0035271361734517163,-0.014536106219093087,,-0.005298622135372298,-0.007411267028475483
IL15,0.0688656124461092,-0.031937974457269445,0.016627374736354058,-0.028596977663304025,-0.00024180816372762346,-0.09358549886271006,0.06952792901845975,0.0271322288851311,0.01802195455452184,-0.014104757877618746,-0.02846836995535248,0.03441916792726269,-0.029056761727391304,0.047006003675226976,0.0810551297089465,-0.033720058038131606,-0.029355313048465385,0.02603492176608808,-0.019857325701355656,
UTS2,,,,,,,0.0020314283957368257,,,,,,-0.01830531447399093,,,,,,,
BSG,0.06146517814457429,-0.01264840035398247,-0.014249073495305973,-0.006674499424030939,0.013513734570508685,-0.013295323237195022,0.0004120711362622978,0.04277922266418048,0.020420405099178952,-0.007463819736226017,-0.0666290682690243,0.017663053374352044,0.017458251322443625,0.09085025535393239,0.0345956212853595,0.023928823927979053,-0.008217747525251924,-0.005274188358913408,-0.026707745960055384,-0.06947778670502892
ADAMTS3,0.04081519927427143,0.03330130172184574,0.035264620903931794,-0.022546437998599792,-0.01295692887281514,-0.006592582906995222,0.1411686143050168,-0.03697683217331415,0.004092272772945998,0.1363991310954368,-0.02032974547723654,0.021541793445545666,0.033632777534160586,,0.08985693605408064,0.07853531370268196,-0.010461243883898852,0.06770528225132195,-0.010320674569845896,
CD34,0.0371857973180196,-0.04379525163658656,0.04935525849499779,-0.03034141186085527,0.06547697027481636,0.008275788504253426,0.06616149207545619,-0.02130105157405416,-0.012197625509871666,-0.03306075552556308,0.06647184618220676,0.009351784573701847,0.11468218684603476,0.034324582841506565,0.05897640795741406,-0.04814413482747268,0.0037570849571977876,0.009016932609482881,0.02008958248185277,-0.013257928503247187
CCL23,,,,,,,-0.009023740098661139,,,,,,,,,,,,,
PLAT,0.05791872961629527,-0.03240385275786685,0.06458051763584535,0.00024580322132324804,0.02572909539117458,-0.00014901173343868836,0.09815084326958239,0.035666110107853394,-9.110536927145973e-05,-0.02646474994726376,0.012478379641786594,0.001784039294365725,0.015560960789348132,-0.08686576697171315,0.1134289681073948,-0.04940706963960555,0.06038063028415798,0.016484047372173686,0.08479956227617713,-0.0372679704112028
NTF3,,,,,,,,,0.014556022277571821,,0.0967453805749149,,,,,,-0.03361148177390326,,,
LTA,,,,-0.016507503776219488,-0.0018516458745549654,,,0.08893764726603737,,,,0.03492718690047463,,,,,,-0.01167496526482239,,
CKLF,0.018625470285300948,0.002949379051566893,0.022152120736464265,-0.01942409653930613,-0.0014803980563185912,0.07225423976991673,0.08197269416242912,-0.029466317683240678,0.059267390903003744,-0.03608842612849306,0.033593100806024935,0.002208434629525835,0.001119799229292771,-0.0008733028239261458,0.035196226835482944,0.024983887190868893,0.0272627739517104,0.05957632400439031,0.03890929478899933,0.03674557033663614
APELA,,,,,,,,,,,-0.030330103946364022,,,,,,,,,
CD24,0.0005080373546517877,-0.06773230459589805,-0.011983893400733582,0.02751389344208015,-0.011710716559957595,-0.03065073196200768,0.0002140446096941953,0.009163449844269787,0.06163735700634233,0.05824327687265572,0.08186893399171263,0.0052701722323659946,0.09392049147645896,0.03185678833060651,0.048154292037315076,-0.0299345057706334,-0.00740800170011953,0.03066963414173367,-0.09159351944980501,0.02980187995694055
HSP90AA1,-0.018996128356731087,-0.06533724971175892,-0.06416586382360515,0.027304760690724763,0.0019533703596289736,-0.03619129171786219,-0.11562308270874327,-0.03328620942303465,-0.04725831573686357,0.03478042163207586,0.06205908015644694,-0.040398166194749896,-0.027916591960811827,0.036172529794732816,-0.016173801315175502,-0.05971235734409194,-0.01788532048166115,-0.07143960503231,0.01382880419807319,-0.06947367953293407
BMP4,0.11263014313692947,-0.03930597827953078,-0.023577889524829282,0.038351934001421575,-0.010009859748900115,-0.01266169767220619,-0.02476127749161555,-0.0028312853353786877,0.020460363011018334,-0.024170854116233424,-0.018073247250550442,-0.011898885510349568,0.09224093679998431,0.012821671034238712,0.0597682328467048,-0.04789040677157245,-0.03087357562157551,0.028796671310349537,0.027006592493938657,
SCGB3A1,,,-0.013758077648095793,,,-0.03327110959885593,,,0.053272936730994404,0.01470166012096863,0.12344471039332154,-0.00974398890920873,0.178365708546157,-0.06366348229109414,,,-0.02499140249341454,0.0024435102116833994,0.13422522798382647,
IGFBP4,-0.019103213944790264,0.03387087213369251,0.04840027795499932,0.04084156183085485,-0.041507650212596,0.07230458059827308,0.1350928822570174,0.025145407231511065,0.007963872137989077,-0.014719155974669993,0.10036069302711473,0.03657717003690404,-0.03685654210362962,0.025061892262604697,0.11406939897413276,-0.057802046452575744,0.04551560262125412,-0.027230871721009763,0.02250925354259402,-0.044288476674319746
RSPO4,,-0.022186162312503734,,-0.02668626518398049,-0.030370919798468288,0.021748885428244172,,0.03232388591221192,0.0016825585658225186,,,-0.0193704539905545,,-0.05821094736175229,,,-0.016830646003687517,0.11322431135130945,-0.029219839475302607,
LEFTY2,-0.02003411723919313,-0.003370690548042266,0.03382887433357117,-0.016710241038318564,0.024022775844469817,0.13403818994515646,0.13589587050387558,0.038976242124525565,-0.017940324889301307,-0.016118684935348154,-0.018603166814388773,-0.017238569019280586,0.04515042070344827,,0.08691179086036079,-0.023687598224029938,-0.022888566634103626,0.061400981757322136,0.06940334497796787,
PF4,,,0.009694827256265122,0.006515913909072483,-0.01709751431526788,,,,,,,,,,,,,-0.011442306896300361,-0.03320640057126079,
ANGPTL2,0.04426433319436596,0.03374427396367266,0.042687391129552436,-0.030424859858443967,-0.01510717007247768,0.027161960493735985,0.06892729738952615,-0.033903372819103904,-0.020502381513691926,-0.017215420625443328,0.04510099685200957,0.06088995797363458,0.0745839911242893,-0.03386684701720842,0.0712734139008386,0.050134416385851165,-0.0441168909983429,0.01132250708171625,0.08143697192600624,0.021067052194027342
LRIG2,0.011079494442023136,0.06367031899206026,0.01617622801115425,0.003774253634073997,-0.0024807111097362006,-0.030485149392286068,0.061312978354067446,0.046585732692706945,-0.0061146122411473705,0.024852790999427984,0.04581632081563953,0.03373594785047233,0.05827429858399243,-0.03374953784045366,0.05738021815722732,0.0648426590972852,0.03153799047111536,0.08173199626793398,0.030025301576120378,-0.010197122940679664
ICOSLG,0.05631643455452739,0.017698724620704487,0.0145299151118135,0.007399307410929364,0.05604109026003571,-0.006116988295395102,0.016601473139938414,0.005078892870282237,0.0069708377694519055,-0.05914132909106332,-0.0006945590686893408,-0.008387005819820824,-0.0018487382764099181,0.010030372273208367,-0.042228251944885734,-0.008545011465891011,0.007783322470915501,0.02112701464647369,-0.011546371565191105,-0.04044527992380576
WIF1,,0.03267592007738634,0.002853363135102569,,,-0.04772477276169569,-0.06358157334215513,-0.015919641035622923,-0.030788509284673197,0.03657280949486306,,-0.04663271030687472,,,,,-0.015645715708879966,,-0.011604239913095189,-0.056291603758335876
NPPC,0.05702127789102414,0.04542174222638134,-0.00626322285658813,,0.01740229893780429,0.010618939295952737,-0.016510784586934116,-0.03105416140542885,0.003576743576303152,-0.027001619187743055,,0.04262717510358054,-0.030995247058015353,0.09211449184481327,-0.03372624313753418,-0.025688610827477545,0.029884696978684493,,0.014586667629462615,-0.08812420419772173
LYZ,-0.05584682178186327,0.052387422957117215,0.04536116766396392,-0.08602705759065482,0.012293420283899178,-0.00751714641930683,0.08424911534279272,0.004188534870474411,-0.01769477300789049,0.022282909355663506,-0.03318759997155836,0.027844718911135425,-0.009665413100613666,0.09957417133364693,-0.028021839450969786,-0.036306055578763444,0.06377209056566066,-0.02141377400052767,-0.009077988616611727,-0.011408387039652834
EREG,,,,,,-0.04620416769917599,,,,0.11462134766863892,-0.02175350001342561,,,,,,-0.02096285336347065,-0.040744137043677145,0.05446126917840371,
SPTAN1,-0.01271199349922385,0.05367915388370684,0.04126120286873645,0.017342699740124735,0.0009447956065982041,0.021745333893213658,-0.049410252864135196,-0.05044691888994111,-0.022040113670701612,0.02411047180874084,-0.029059677711328245,0.036861486362050715,0.09611521200682518,0.04537301677704309,0.04466792787303284,0.004573379298875047,-0.03596437440898504,0.11175242367278132,0.022388065371441224,0.009839118701293337
PTH2,,,,,,,,,,,,,,,,,-0.0129957424766553,,,
LIPC,0.04983394066985196,0.0179562310488745,-0.017472430875572254,-0.022599609038789926,0.016367959438754198,0.0054259986125426395,0.08529354384038168,0.027578622836014654,,0.02965618148392443,-0.027199957325591807,-0.005728868069752604,-0.04761597114077046,-0.049783408588645765,0.01598834466734499,0.03533525101301799,,-0.03411133070152973,0.04808195429967771,
COL8A1,-0.02048212235110386,-0.023174112002580516,0.03467927108288752,0.021846416528958575,0.011686695635656134,0.04320962764329357,-0.02539601777242591,0.027530254304088696,-0.015974772818367435,-0.03021562344373636,-0.052748155216478396,-0.026351294630691455,0.10921542727145447,-0.04341530680063849,0.06736810798360189,-0.05486096570896904,-0.003855659570063467,-0.04811032545804181,-0.03594936286673641,
GSTM2,-0.012908949752875524,-0.049738543487805466,-0.028879683328370778,-0.022932578118239476,0.050512508783628327,0.041742993895239874,0.052070344109352865,-0.024303063383363594,-0.02375042352937407,-0.006277279179108999,-0.03009702827870778,0.14965744613591184,-0.0404215781533519,0.071409749884365,0.05980330740555453,0.007265405779399214,0.018395194718108503,-0.009379412104863769,-0.057563069219083295,
IL4,,,,,,,,,,,,,0.1246363329778746,,,,,,,
SPX,0.09746323885724612,0.003873063943920674,0.0193366398744722,0.013019395337462433,-0.044412755640464485,-0.01872047063800622,-0.05579645723468951,-0.008170567930228283,0.00951292470842255,-0.034540194910546156,,-0.02029607608273593,,,0.06424741873165994,-0.07339582629086164,-0.04141930329001474,0.14483281708104656,-0.02527600095965462,0.10508332314597499
MFGE8,0.007397539908644385,0.023130415650611524,0.04364712173741234,-0.048426540966996466,-0.00033760477499347405,-0.005569610203988895,0.05515923751808397,0.011403220145635063,0.0002479463738990922,0.03256286909471896,-0.046285510600175724,0.01758558603513367,0.09957327630895857,0.03068731219587133,0.03806421404863601,-0.032723606352860944,-0.05397599452531519,0.0266462727457519,-0.024830724469916358,-0.11713818706648539
TGFA,0.022731332256454594,0.037227165788878684,-0.020373021574610527,-0.019320472165241534,-0.015883048465353895,-0.05152724314340981,0.028990882247700814,0.02952254703018135,0.03800170596301431,0.006711588061180585,0.05135269197908257,0.047995368970394144,0.027141840214206465,0.04001058615849524,0.020823205064352448,-0.01687152147555545,0.01854922722441733,-0.001199596810618404,0.030287912079609777,-0.07779406405687135
SLIT2,-0.020823903531344046,-0.031473091025376446,-0.014306130557125634,-0.0391532785040038,-0.003870741802879463,-0.002646442547431636,-0.01350731148559758,-0.0019056207942375841,0.011334794101762587,-0.01719434454586679,0.007608879424553676,-0.03141070654140927,-0.03579570069110522,-0.04847553046484173,0.0008580951597443696,0.016963001858247242,0.004359316943335802,-0.011330575000407194,0.015076053360035225,-0.07079431259245768
PLTP,0.028788221540082336,0.09275483938988084,0.004661366643622305,-0.013875008338123265,0.048146419871821555,0.06405041442772291,0.09470700307059042,0.06509580011083949,0.05470477125238722,-0.008298551237503912,0.06911172372353722,0.014933176753622431,-0.10716039972138929,0.10579332508897585,0.031055172001657902,0.04582971021461687,0.06962370382757226,0.03569320371122829,-0.06394653634125606,0.05208186810319986
APOD,-0.02554479534786989,-0.01688182210208288,0.0026532123570604045,0.01737629225626395,0.020626520901595388,-0.03348582086246085,-0.0028811921004703992,-0.06659295328911172,0.007122465967350897,0.009022414972827792,0.032416830563682816,-0.04761521298210119,0.01460397617950529,-0.047987569052628104,-0.08974676284229542,-0.03614775806177967,-0.0345804405895719,-0.05857565432502895,-0.09081384295182665,0.07622219352862494
B2M,0.1044981951228485,0.05766304712798721,0.04073430215612338,-0.0664806856020102,0.09245004729792641,0.04756818288900588,0.12966040686886904,-0.037463747337608856,0.06893463347971132,-0.051932416842553994,0.053264502311350805,-0.000969548881609936,-0.057486305811041805,0.0037453862169553416,0.019403296032386087,0.03088008110589603,0.04905351830671522,-0.07163365772198498,0.009909056224243562,0.15411791204738298
OMG,-0.05342230053657335,0.01815027365629305,0.04185021490208319,0.011630948728174103,0.0141127705708593,0.03006604531246428,-0.057257357895882294,-0.03256364064421336,-0.039627230350434244,0.043075754702591174,-0.013776611080729131,-0.03695891152482026,0.11570872858861427,0.0633859037476216,-0.09038615153319153,0.04272496250001736,-0.08124790918388851,0.1486574482702548,0.03532868905131469,-0.030693101999851254
CXCL3,-0.01629464787299489,-0.005787437865532389,0.016398272430561727,-0.009250916339209912,-0.03660282702659762,-0.03056198063093719,0.05118117002560796,0.0018064667051175237,-0.017503092929838468,-0.02334240253036733,0.07854215664856155,-0.010056706094546656,-0.09224668649084211,,,-0.019067958976028806,-0.028566307248279462,-0.023935666507953934,-0.053880002527193945,
CXCL10,0.010694822734975094,0.152882021780895,-0.015958309742493022,-0.01745585927636729,0.04874876727558512,-0.048289042753273226,0.09485020264684185,-0.01895203018461647,0.06431437092331664,-0.021910259603336157,-0.018772043892387204,0.04794400555112533,-0.051206626365589494,0.046835135343983605,0.06384531002764725,-0.006509275607182579,-0.022997528964617913,0.01531687755486004,-0.048024714257015856,
RSPO3,,,0.018333313283124836,,0.025186542917192013,-0.037177757664707996,-0.035859845048613025,-0.021770178330184395,-0.006735707900134914,0.06102467474035796,,-0.010509064044777656,,,,,-0.009652810565004536,-0.019226702681347206,0.04401057372507653,-0.031559083834452474
CORT,-0.020234182425467116,0.022078683167411444,0.039261684933638435,-0.014594661822677242,0.00910574292003018,0.013522811343923207,-0.03309671338235155,0.03295512774892929,0.029717536060444666,0.04204287549942894,,-0.01411870314442455,,,,,-0.027991621575878072,,,-0.033699989944306986
NCAN,-0.031618026750474044,0.09265857361972728,0.045202830954394924,0.05760415348440193,0.009840079753791024,0.02866063341095642,0.08299525981580148,-0.012594641566195705,0.021395203892534412,0.06954643035481384,,-0.002346275360624737,0.08440096710680513,0.04295802250672456,0.06479559023027848,0.020845420564082402,-0.07098555112387947,0.10060986334239047,-0.001034466512285343,0.09276278645944928
PRG4,,-0.033947984453217034,-0.020690507786240604,,0.040157017651367005,-0.0266191410129251,-0.00572694854125525,0.03821382979602137,,,,-0.012286833080715846,,,,,-0.002657087070153165,-0.043553663237858725,0.03142516996835094,
