,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CUBN,0.048704992234979816,-0.020023743553219796,-0.0030185125941281214,-0.039670855946882626,0.039315311309288635,-0.032273755535491416,-0.046466332345623015,-0.00845544156586652,0.06151223962503971,-0.001958092825783274,8.514325154855105e-05,-0.032225950364576365,0.022489271876255466,-0.0004170026817170538,-0.062329561823304874,0.10529391265883516,0.10848919800235185,0.059254979802094154,0.035547103192557765,0.010459299643564292,0.01369914398916275,0.04901916544779413
TIMP3,0.02561042174351884,0.05958693200476476,0.07023003349511346,0.08113536005471657,0.02194073876168933,0.035484472980876175,0.09605106149681814,-0.05413500974671434,0.06712943112447425,0.019840170206924596,0.026886613805210218,0.04678341239797001,6.628003452974873e-05,-0.061923487709335256,-0.008884106730599013,0.02762701844654132,0.0022841043078109025,0.08386969465117093,-0.02621367343403618,0.06437875638250057,-0.011441994898390548,-0.008187016611334287
PIGF,0.025143792294229316,0.008635474615453147,0.06941726291040379,-0.020804547813956947,0.07206421071396958,-0.020281543104561494,0.06763973197512596,-0.004340674990525071,0.06013371535838283,-0.006140090865435403,0.005730414894406569,0.010199312893939013,0.004303394714323087,0.03135428820303573,0.02552014500481634,0.14770658414408885,0.12017214792990598,-0.010535428647137109,0.0689901612448663,0.11704490379942636,0.036616454713187925,0.00019686873715350187
CRH,,,0.003373933599748565,-0.004818613453435223,,-0.028540188306842223,0.0377449106552805,-0.03292986295560781,-0.00267165519966099,-0.005131369594833259,-0.043864392994568686,0.07041520589298557,0.045011832740204684,,,0.061667320460315096,0.03980865617779908,0.11963162164799218,0.016006306460495168,0.0014033164361449046,0.0050861442259958435,0.12467812469441812
BDNF,,-0.002836315869499347,-0.006531877040023208,-0.018490151453360686,0.026603386273817163,-0.028133537709019236,-0.02739822775096971,0.06667891266437631,-0.03343793058658463,-0.0019310438704250906,-0.03844176637460662,0.1579576592009266,-0.011718018087146839,-0.027768598821466088,,0.024121508550770415,0.1355516797933815,0.09962323767254931,0.017953647681073822,-0.051387290984928904,-0.012862662696389703,0.08322583707561904
CCL5,-0.10144043845512533,-0.015431705334908292,0.047454426873746916,-0.05835775280515406,,0.04505475002229575,0.0032133879271270685,-0.01677598008824229,0.027780494836437374,-0.03861123072640376,-0.016508418609722565,-0.06611820373221987,-0.02212578895211154,0.08161577187590997,0.02583187477972332,0.030515200203635028,0.0071492488487982985,0.01689056483254731,0.024698518675093352,0.04095610749827188,0.001439667134470009,-0.015101108079336387
GAD1,0.018072873341388077,0.12817824269365227,-0.012295156362506107,0.06682829746643687,0.030193544488854994,0.04615507591259072,0.11560516405282519,0.08510293198438657,-0.024837193376170096,0.08356678432734303,0.05409936693072921,0.30703300213712836,0.10466457891871274,-0.013760768190349484,-0.012097946869263972,0.06483540093466834,0.14193461206700955,0.03781367699619485,0.043502923242991084,-0.012498428514362921,-0.0028973034713151323,0.12124951923416762
COL14A1,-0.016243444641022686,-0.0051711303683556085,0.0014719105352816824,-0.025793020721959086,0.04222464411636341,0.05463082167374962,-0.03404373728139007,0.12670864704954607,0.004617276284472978,-0.048000305212831655,-0.028520075335417082,-0.07083908253208199,-0.03366936739612096,0.010450157895866473,0.03581535122610523,0.03980314771978549,-0.06197723906026553,0.020374021419475672,0.04624355665253095,,-0.014576668076406927,-0.07141754197830705
HLA-A,0.06634745794897366,-0.0012712111117359484,-0.01185802630545672,-0.010638739313980513,-0.010333199390551585,0.1086250377261893,-0.06681178535015769,-0.16236647956590544,0.152820171038215,-0.0831320663126562,0.01956722441437986,-0.23518366709157132,-0.08014228499646946,-0.07168248706585206,-0.0053008062027465426,-0.14459834456883608,-0.1499284390797761,0.1347815142391433,-0.04897174252402393,0.11050470753543347,-0.039846450674971196,0.09675814414434798
CD5L,-0.03261402943616405,,-0.015806265976941153,0.018702297433082424,,,,,,,,-0.05148186756363396,,,,,,,,,,
FGF18,,,0.014692329959427314,,-0.03146381386400123,-0.02267496617969361,0.03418738433442025,0.050558014757086364,,-0.011749205072289702,,,,,,-0.05686721851668558,0.03673529238803703,,0.02120544505560606,,0.07589412683449796,-0.02576651526966001
ADM,-0.01589908412023083,-0.04608519623981108,-0.021890188846048236,-0.014609471700417164,0.06177119359746884,0.0598433548845114,-0.10901261699485516,0.002104075082848155,0.056007388255738776,-0.03687932769854334,0.03511768540872762,-0.03366574548844178,-0.07220489427062701,0.044788564210165874,-0.054120733772198316,-0.1653385267642134,-0.1599688363617126,0.05055035882418697,-0.08091636186179733,-0.0038316228232680946,-0.03960787140007538,-0.057935277247411446
CCL15,,,-0.0025236773482879503,,,,,,,,-0.055212641064010685,,,0.008988539036926464,,,,,,,-0.015403992511173564,
GNAI2,-0.03841160401868329,0.03856935384991796,0.022712480416857948,-0.035031966831971025,0.01729707981262448,0.00016423707410186873,-0.010739930009278106,-0.0066978361201045005,0.05762542010802696,0.005894059534056995,-0.05219601218787866,-0.16765642658306779,-0.006588031870585826,0.03366488588970453,0.03780814611306743,-0.09423227005396338,-0.029259011861737596,0.012722832207504097,-0.0035838163544427903,0.011012223961484362,-0.036620748608664204,0.12115969182009538
HDC,,,,,,,,,0.05675675433077722,,-0.03374573613307243,,,,0.05546996072119781,,,,,,0.008225438632639932,-0.02844244381073023
COL11A1,-0.04199379509307886,,-0.016687666022999034,0.011380548090863744,0.03426292869665614,0.010400280818058303,0.010210248544196842,-0.0629966605539876,0.00044429828208920945,0.0025134193710726112,-0.02307144402086934,-0.02991911818552265,0.08363732626551515,0.113724045208486,,0.01979408334692554,-0.005382930452087842,-0.018944361751715096,0.06619142229830018,,-0.018697096601937954,0.013723727556702016
NUCB2,0.01889450251015187,-0.06159370163577216,-0.028015299614346095,-0.0553163698392627,0.00046178385793037085,0.007638740887333682,0.04200106939141025,0.08245625807405887,0.056061312021574515,-0.034938750864538785,0.04989358016338876,0.043349912579745735,0.012344384309980446,-0.03703507834781166,-0.017829432846652525,-0.060114243413102134,-0.08534746172244186,-0.058853338117685186,-0.0010489814312937356,0.09824680229135908,0.0034195217794737083,0.023366112876011258
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.028026330880889395
CXCL1,,-0.03677417707744949,1.9444571271752006e-05,-0.022173510417289176,-0.031003280896169865,0.08414889930213622,0.041866079917760216,,0.0038466001210209285,0.015879857211158963,0.09305024933474837,-0.009121391828246412,0.004891617061132271,-0.024494837971487868,0.011397692788687401,-0.036234930462722456,-0.03999000599583029,-0.0029564347626481542,0.04735003206460165,-0.05817275719649432,0.007919716457961466,-0.052713896314029986
VCAN,0.06607907346865372,-0.022284585139264877,-0.042626166892552095,0.06837095505189952,-0.03714780340764288,-0.015783486423940313,0.05846349230604914,-0.043551790164777955,0.039371362450618584,0.022728609605627687,-0.022869210603852247,-0.10947736971495789,0.0007582868309364599,-0.04206437882805374,0.1024163807642177,0.058067825574847805,0.06861957623275175,-0.039908221827338886,0.02159112336807759,0.10663901003655182,-0.02691872926713712,0.05255515983348261
MMP7,,-0.07153601586507899,-0.002283164047866996,,,0.05625169266927463,,-0.031567245277750816,-0.02408844440282993,-0.02821920677759018,-0.03068696752352989,-0.03585281034842241,0.03863032483130643,0.02855642079937704,,-0.044892853328857764,-0.06553985397426389,,-0.04651563317943151,,-0.010520307639560434,0.13403794720700282
PTPN6,-0.04051946409192575,-0.003191477669444011,-0.01218194129682841,0.029382866283472118,-0.02904717569094869,-0.03551275153685636,0.0036041948966086027,-0.005535173422074692,0.14285213386947776,-0.04617314916705794,0.004448277717812572,-0.08463395295109781,0.023228736270974118,0.04987643443454309,-0.003968192250644182,0.025864967102498367,0.07560097955064707,-0.01987458411904862,0.06709355781310745,-0.024918161977893042,0.005941740057897548,-0.01213296860054045
PTGS2,0.029281316595560204,-0.017534626099177286,0.01811236295741581,-0.01978869490983095,0.05114125118155804,0.0598033876523347,-0.05937578320866313,-0.0225045133042515,-0.038029576899090874,-0.030361982633813994,-0.009273530818892877,0.042119515350085734,-0.005143749747562323,-0.03176142601750011,0.04921387732570182,-0.08686099907448393,-0.1324691420756838,-0.04985323099704049,0.023357505774370017,-0.06600718336913751,-0.04217335554686896,0.0481684726297031
XCL1,-0.0325621368426214,,-0.038338908134926096,,,0.011308460960786759,0.009468140379993498,,,-0.033603401778512405,,-0.033827328895906186,,,,,,,,,,-0.01942782387032153
CD58,-0.06444112574622858,0.053206256288045733,0.003901874585398636,0.03145469161936388,-0.009525545266959258,0.0016337007059525138,0.02935801709841199,0.036566075739769936,0.0916507657933924,-0.03307732654701533,-0.03162375381381399,0.0444613592647338,0.012697214276115585,0.06474004973749094,-0.11808858894347242,0.05433762254578657,0.10728018866629414,0.048922047178271595,0.003581461565141911,0.01465433625842217,-0.017098943257222398,0.07697762586143825
TNFSF14,-0.013844631269992325,-0.005427698755715916,-0.0035613557388073772,-0.023126240352683042,-0.0111517090613748,0.012752277382325046,-0.04351410870324466,,0.07855405926829265,-0.04179111187284752,-0.024638691495890066,-0.017034988012024684,,-0.029150651447685222,,-0.018684978142196707,0.006831469116438191,0.07765014819426307,-0.02081009401828332,0.0886585129243845,-0.036946142110202335,0.057118537148861594
CNTN4,,0.048875649242776466,-0.05766005085881712,0.0534701968297932,0.03672373670492889,0.023079518507199324,0.09754787227309625,0.03777244925640441,0.013032404826705169,-0.018213059402153585,0.10358117451114159,0.1685060070159532,0.04516824362382167,-0.027199042239033723,,0.072889313744498,0.013032319560333797,-0.06686740727074912,0.09230267535834856,-0.029974580011576078,-0.02621085119763527,0.020520002238495406
NTF4,,,,,,-0.031207955589595483,,,,,,,,,,,,,,,,
INSL3,,,0.04599018285802235,,,-0.022674961732131335,,,,-0.032539713388814985,,,,,,0.023973749432813433,0.09894720141343259,,0.012817565931395,,-0.0210915597692939,
BTLA,,,,,,-0.018687674423399542,-0.038804966993524634,,,,0.006175959027173735,,,,,,,,,,-0.0005056480286550886,
MFNG,-0.0012963347667937157,-0.010615945516386033,0.03740218696549164,0.01774461037889575,0.030580424101241274,-0.04638937197382665,0.09233954696163459,-0.0330957614680803,0.06176095013111284,-0.0413483154836092,-0.013564555723112506,-0.09784326141249398,0.005241254732323832,-0.00893223119874265,0.009274258576718973,0.1183460145165127,0.09309587197835298,-0.012814371583224933,0.07267832183953238,0.09634398643624979,-0.010353562829778286,0.02859980171878641
ICAM1,-0.08104804449797315,-0.09293372701245319,0.01737007528856871,-0.011688707478614599,0.0507255296198584,0.05191987862776692,-0.11879863777075021,0.018353476070303236,0.048077028255942636,0.030845106282506696,0.015943382711708195,-0.03512516580122674,-0.06678436341084744,0.05281170918499914,0.07007744180279164,-0.019974241587048858,-0.04360068669421892,-0.025523120610138703,-0.0119725031839974,-0.06559321877809472,0.034478851712197334,0.09143451935182095
PROS1,0.04310615210059767,-0.04622245536783861,0.03082666623806344,-0.00019454820407699077,-0.03600896860144438,-0.028845534820372522,-0.023438552343859373,-0.014183398646033811,0.11933109111766993,-0.04522154109045282,-0.009949965984876545,-0.07772011795416632,-0.00356541272043568,0.0887952959518314,-0.006117114420139783,0.007167957051630555,0.008165030117240705,0.1268549965672475,0.002590153661309731,-0.006227190289132709,-0.004665682577566194,0.08104436251241834
CLCF1,-0.02621450346763268,-0.04636275900394368,0.015507707683238867,-0.012083159987709435,0.04920868244908284,0.042801547315611935,-0.06111962833040191,0.0416463083954291,0.020613794523695477,-0.06074990927575131,-0.01898784728533403,-0.03986125378956895,-0.004211102462216481,-0.009438952900748383,0.03314714928246113,0.034203470005538555,0.0489475154771107,0.09186149107841726,0.01324733134458096,-0.05434909190452963,-0.006153595316698021,0.07935510599094107
PSAP,-0.060225338828210066,0.09284161520023887,0.011224308536042242,0.023687682377915787,0.002770842780026156,0.06644857303821908,-0.01140633490846361,0.013700253050247916,-0.04826550983371678,0.05020712416139287,-0.031850156433264505,-0.06381370195427041,0.06093778637552027,0.03928341025498465,0.09798735831940411,0.04357727058269168,-0.10554946238042116,0.0638231548832483,0.04755106546135196,0.01626539615774028,0.00326464828881916,0.02706986791622901
EFEMP1,-0.009397488351388527,-0.06039284922791545,0.010075637605566231,0.006348510703095156,-0.052190138397120035,0.02808077288371176,-0.07139037462869355,-0.03467583008550085,0.046927154914086354,-0.002872357773868245,-0.026603478112684535,-0.2081232608745459,-0.05923920562329136,0.015648695472649722,0.0646850238214181,0.041094663415847305,0.06341312619122598,0.006609353126775403,-0.022121563398174907,0.09012067634201962,-0.011165552219386627,0.0926506769588037
C1QTNF1,-0.022081800340273513,-0.06926827938962869,-0.008574261256896434,-0.004287512039793985,0.11479186089275953,-0.058310764129634124,-0.014729466930985464,0.06583984740702,0.07818614011032927,-0.05046905807393843,-0.015599460643432435,-0.025612156291466008,-0.0908603244576059,0.04289475427242184,0.042889078321406995,-0.03086516276150465,-0.09089573045737001,0.1103755492659506,-0.06237394207939573,0.019217323041232217,-0.009139526026474167,0.09391543065534001
ALB,-0.019798723412845987,0.05129790686636283,0.007833137645127494,0.0552989910664486,,0.01092128311786029,-0.017504763078058254,-0.010052836322970405,-0.03221268572782538,-0.035524832364925,-0.017075960828119116,-0.10807507012176094,-0.041068614039458363,-0.005158099289946706,-0.04541159185910157,0.10229570547441419,0.015222236191925463,0.010680661130096787,0.05290509836198715,0.010831224478813567,-0.023849503485744262,-0.014189194701532355
CCL13,,,,,,,,,,,,,,,,-0.053175153914907645,,,-0.07480415550063427,,,
EFNA3,0.01442187048006718,0.02481697539218118,-0.0016185291181174122,0.03182941760567799,0.07405740987422314,0.047795106528609126,0.022861543656775313,0.08957535655801685,-0.06038382675841677,0.020669396742401324,0.0516304503990767,0.17819942913560358,-0.02043011526723158,-0.03719257896605793,-0.07992781888647767,0.0930196907616361,0.11044660274649186,0.002474693280091505,0.13823950489878187,-0.015156484764978424,0.02222310727994987,0.03622957120230353
DRAXIN,0.006335951485691645,0.15476907820771996,0.02844925179503438,0.03321133826262785,0.025237112128317505,-0.014454127211713368,-0.027314398211418,0.05121504428122864,0.08888730499036715,-0.059679777435005,-0.008894707697941952,-0.049081812430165336,-0.05930881395649919,0.013258084876205674,-0.04401588161923774,-0.0017291430966786332,-0.09992489737649583,0.04609659482548249,0.035619961504159706,-0.026528982214537485,-0.014220110951125747,0.12234855857308588
RAET1L,,,-0.026754765964786015,,,,,,,,-0.026912953215136134,,,,,,0.03582873627599615,,-0.0012429588995608565,,,
NPTX2,-0.032776336775877934,0.13741959287738653,0.05689717396126813,0.014588640005629655,0.031033109850322205,0.05044481600442437,0.08199231398897046,0.10638665542587936,-0.060730146148293106,0.08555100028483532,0.03330953347162025,-0.021343935023239707,-0.027324511101288317,-0.07274861199238673,,0.016253564684388384,0.06752199714238688,-0.010948314247571292,-0.0008418613637207023,0.019209802526825484,-0.010986324868989443,-0.03223887982165868
FGF11,0.02084227159370673,0.01743312610315568,-0.049438878675036935,-0.01770052865329773,0.01954578377785101,0.019182853741934004,-0.04103097445964514,-0.02821121405617069,0.13434400633511398,0.04727376703153701,0.01943668800894439,0.06359159696443893,-0.06837926545467478,-0.014777751821425758,0.0471794630505569,-0.014303571422682442,0.02039511427189384,0.058853296524720114,0.030347820420578927,0.09984176980648626,-0.014102509170169872,0.10736072109180592
CD59,-0.02103808154812539,0.034659110949980275,0.037339270758228675,-0.012841692281922263,0.04672348367784639,-0.015875617978075053,0.016861026438888514,-0.008247961473349968,-0.01788979814781388,-0.02252582206118746,0.006961757590351068,0.025434967940918072,0.0763862773506746,0.06692959110336155,0.004727258033613858,0.029399187705774252,0.014096888505060204,-0.008956910650238514,-0.013074657540491811,-0.04003246928837795,-0.0023113108627709046,0.05879588080200768
COL9A2,0.0545737394844726,-0.01974562586437954,0.051761841410465644,-0.00790272732657217,-0.04632335682555337,-0.024489905432134605,0.07836412420509097,0.0040228288501804495,0.0033567081580603533,0.013376126513559863,-0.017461595500596866,-0.10095069694621722,0.019836024084856692,0.007044535709869187,0.058590279952445576,0.16121604578519116,0.1978521043357011,0.030457797561416623,0.0005561536978344212,0.04696850154494296,-0.0002191827817515006,0.011683296246077116
DLL3,-0.030725652293403048,0.11548275351499598,0.00898914399042051,-0.04073504647690997,-0.06813597266312985,-0.07121327767409787,0.03416761368347024,0.0038645347771969376,0.04004683825689396,0.08027840784452529,-0.019043419364303194,0.20560051481679603,0.08705591756172629,-0.016838307889668655,-0.053969099070380805,0.09786835542970015,0.24897560765977242,-0.056210802095012655,0.012542876022043261,-0.057969566669247616,0.04509594351231243,0.11498678629991439
FGF5,,,,,,,,,-0.01683598632477195,,,0.012994065168962643,,,,,,,,,-0.044173416837854466,-0.048076246998464106
LIN7C,-0.011406708640533333,-0.050969794545385215,0.047588152305479574,0.06031595108496641,0.05404277597021236,-0.024662263447951048,0.04168922158630059,0.05328715572836764,0.0662582115770968,0.08160019181910921,0.02148792163407352,0.07619280086687039,0.04323301367668546,0.05313301660261762,0.0599900238408713,0.05057778768033443,0.030495663778479343,0.030941560123518185,0.02389625543743467,0.0413991022864975,0.014953897083857798,0.08511613661548278
GDF7,0.02304953423173408,-0.02437903215125814,0.06306998476971815,-0.019425965117383374,,-0.018000435580663977,,0.015381420237058076,0.0005439818259482419,0.04169924848647257,0.022591973720702693,0.14500093073517942,,,,,0.0045939320703161715,0.03628203809612212,-0.015139845350312398,,-0.030086101147493525,-0.04347806696330476
PSPN,-0.080748759959901,-0.07787388539966737,0.08154697689608657,0.020325241300662263,0.06808127520470325,0.005330238728954578,0.052032257950591104,0.04605585534079658,0.058970571188480814,-0.03301139336399304,-0.016750001790513787,0.07578839575335579,0.00454843726808853,0.0005075491464494381,0.025890675476347817,-0.007549008750649125,0.10944871331807225,0.11130666556396081,0.03036251093830223,0.024426106648707938,0.029368605273873753,0.009697107400671829
ANGPT1,0.04733936192635356,0.10121626786700715,-0.005295713509178277,-0.02727191014148018,-0.008087233674159394,-0.008085106803812752,0.012107590771939365,-0.042418907564671496,0.07224190183838367,0.014949652246160803,-0.04469822795067219,-0.10399832034267341,0.06245511789580384,0.07055364180669868,0.03716895724669078,0.02645336405603679,0.04094345556008585,0.019775388836359677,0.04890381258961125,-0.07529836117077637,0.024271989174560544,-0.037552917927281375
PNOC,0.004363414872529265,0.08946121970653988,0.03798950037025597,0.07650285684529229,0.059022951238160676,0.05173598118376631,0.13900686331826925,0.038990244159536995,-0.028171994195556237,0.000613790074468231,-0.006974356793269301,0.2954603402350746,0.02630693329952545,,,,0.002725248890942326,,-0.02709100768510618,0.03509134283991938,0.05546440430509934,0.035432639766032004
L1CAM,-0.04091594607112116,0.07806703531322204,0.016830776114792684,0.03289105486797391,0.049107843622249396,0.019129790572027034,-0.023529422277866047,0.07541469069873545,-0.003615568509492045,0.006108782765518795,-0.0030878974370070165,0.15840745498689435,0.0628574249062885,-0.03560905715985159,0.09937259513256068,-0.04379474806662091,-0.10265218461741112,0.041833260253182236,0.08009538698796913,0.000968975950089198,-0.026493240209824537,-0.010169194548117627
APOA1,0.06199122832540982,-0.052370990346237094,0.045440323549373836,0.009204957925252354,-0.013431594462137068,0.00865458537004888,0.02474040357660374,-0.00834410515650155,-0.03908320710573796,0.011771789229325426,0.010320242196742052,0.015122465156443731,0.02369755193517353,0.0019667411112698724,-0.053387210173113146,0.036676609244473066,0.05035005697811991,0.054635607532882574,0.053169937119886705,,-0.050046252237098826,0.07053229747116325
PSEN1,0.01489455792120973,-0.003881625661127802,0.1222316653282731,-0.043459890339873734,0.02815859403415258,-0.040922292247092096,0.04072930759952907,-0.025026125403644205,0.027504822922846405,0.03016537935324192,-0.03551271330320257,-0.18394525345368987,-0.01446698895875424,0.009366221085447437,-0.009632958066279795,0.004596480670857668,0.03484341476130527,-0.07143757437469561,-0.021592537054021907,0.0049160991377878984,-0.042372917528050516,0.06178681771977298
CALM2,0.03425412373948353,0.10651793604839976,0.03122666333251846,0.00926770081566444,-0.06825565322548305,-0.06667316883901851,0.10166578621817417,0.12117938047314768,-0.11439430819459444,0.05034089758566752,0.03900751063204172,0.23128721878920994,0.10566447591012636,0.04735000328282145,-0.03212509949253554,0.17175322714201952,0.1707964455322984,-0.010132184141167204,0.12910004360963243,0.09176189768780295,0.04111462487665827,-0.025341287654860645
CLEC2B,-0.022998914856887688,-0.03173462568845037,0.022271801772316465,-0.02009293841777193,0.06181186854188201,0.017597244557233903,-0.12067890797720908,0.02147676038723681,0.1001846506295656,-0.006698475727552739,0.02826940352929117,-0.07683056803304025,-0.021567214022402338,0.07755551959235155,-0.05513029065089734,0.028564359042371732,-0.0550882890934941,0.02250590723601085,0.027910623758414903,0.1170669026319741,0.02600505834699599,0.0439839437556791
NTNG1,0.03694877036154295,0.013309619165919146,0.019670704561680664,0.053943832708571525,,-0.018112194205157348,0.036071149966494805,0.06606348108393503,0.023782646389661072,0.00038544834472985473,-0.01797576080437521,0.11663075307259985,0.055832070041425666,0.045603519265700804,-0.0313984982248008,0.09214775370765774,0.16703508070354062,-0.009997520650930746,0.061124396574316474,0.05924028932227508,0.009314412251334775,0.013538436726952117
LRIG1,-0.01567229243935882,0.023603070134756987,0.09516747873948049,-0.037799829823460286,0.00465833429167247,-0.011096100733950169,0.07440668208674532,-0.0284351108070581,0.04730383914526736,-0.004269931593316848,0.05305878304870682,-0.0446399165031704,-0.011332691195128463,-0.022721173802860595,0.04109601691737224,0.14487344771265376,0.22753301520100339,0.16893265928060885,-0.009794769137805111,-0.032589218205122644,0.033413130622867875,-0.03034691979322263
CPAMD8,-0.02967775576401094,,-0.0027742606459536454,,,0.015578850163268399,0.07758985446378669,0.011281617472096281,0.011918652814704144,-0.019711795410702573,-0.006740004717361766,0.07065660933896772,0.02242197165546474,0.0960613059815771,-0.04047728570707619,,0.007249162827730191,-0.02092157802811206,,-0.05689163704378264,-0.022099902549923896,-0.030829208142362025
GHRL,-0.0371230846770756,,-0.026222334792455834,-0.024639738809734562,,0.05986529850587255,-0.008426566170937906,-0.011675919250126655,0.05266312152077799,-0.015305797523590736,0.028980955817400296,-0.006384705447485141,0.009319298338490491,-0.03300237440845235,0.01466059249578887,,,0.06758458941157197,-0.024244807295306446,,0.010811673740770376,-0.027176267756760606
NPY,-0.032072720272616075,0.0499704895837904,-0.03981306785333633,-0.004191609365355118,0.00556241726491631,0.0618268246550317,0.07855181946364649,0.058144362939642924,-0.039252160758785605,0.07260788219692416,-0.046344727911661936,-0.04375247146119291,0.03335276958534513,-0.001375991295711473,,-0.04814954649660131,0.015519803095057912,0.011892941745030616,-0.002402218039856323,-0.031035146511345355,0.054750100479093615,0.016067791080842986
MMP2,-0.036377543803573456,0.06790688706317263,0.059760235112884516,-4.411888861099252e-05,-0.023236547485760057,-0.02476930780376376,0.09073887985407421,-0.017864116704009857,0.08611801135300157,-0.007525095988931813,0.04885759395684848,-0.11129041776081862,0.015222649856927735,-0.0022533884519864277,-0.006608201593897419,0.09968692576575536,0.042046188397797224,0.1445320233534366,0.00432277553155268,0.13873336657036903,-0.030004386924486523,0.11075841346157837
LHB,,,,,,0.0021681084065870004,,,,,,,,,,,,,,,,
PPY,,,0.03183769242805291,,,-0.0049447655316883655,,,,-0.026378882188354408,,,,,,-0.004251520885347549,-0.002934688288240339,,0.049639478397540425,,0.05297110650643181,-0.04536218695395486
ALKAL2,-0.044442683467607616,-0.03186540260052136,0.017519774916402272,-0.015592519761704537,,-0.023019208645380176,,0.11987371322140683,0.03144225569507257,-0.020417510968838287,-0.020513941604061378,-0.05386526327738482,-0.01216940841049021,-0.03915622624506467,,0.028719346124301586,0.07025939855937807,-0.0123067541932027,0.07401449757705204,,0.011983789459574613,0.015037004296384705
CSF1,0.0017700421613744478,-0.11787326280161844,-0.007113181475146142,0.03735390311843558,-0.026640589795917692,-0.007490684383026899,-0.004318623562759765,-0.02655686112625689,0.0535260269881577,-0.02247079749722491,-0.00851253691184189,-0.0970908543597252,-0.07361954581425613,-0.043919523071216465,-0.015102799949261307,0.027968897598280834,-0.03222933591642921,0.09547490586794954,0.012010719791284393,-0.07147424917660776,-0.024765635200301877,0.05797582940024331
SEMA4C,-0.04381008241453845,0.003965077931649399,0.049446678343863994,0.04577359298783494,-0.020753870680570868,0.030369741823995756,0.017944651901670532,-0.015629306673528385,0.009692753806535847,-0.03569140232935427,0.032463450125198405,-0.034319891538482694,0.0801429164904742,-0.047569487217028396,0.08803252984901537,0.02566393494809011,0.0477891343755452,0.009289060037246834,0.04951042406050839,0.012018918144444833,0.010090869900327678,-0.025616793113569875
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.018930810234857858,
ICAM2,-0.017436811233156376,0.042854685162591805,0.004255550052450334,-0.0031891887745485632,0.006856733553586451,-0.019089841744370433,0.03331556356973884,0.011920292150776944,0.15629740862967548,-0.053456487577490074,0.01704647364061549,0.0409631870443445,0.028457544264210686,-0.014287285889235644,0.05888051780573741,0.129922107761503,0.12856531028442922,0.037033220993549464,0.09441409399017975,0.007156823638766156,-0.013551241819734942,-0.06055872148897138
SYTL3,-0.0169594738082403,-0.017614770944896052,0.029271531559804467,-0.04061238654030292,0.13443152681334258,0.057932728109522165,-0.027229437628625675,0.06264291466198658,0.023594331559490207,-0.08088961066927156,-0.04431278159418761,-0.012911625679703498,0.004791463691741549,0.13784414518340268,-0.07198839649199357,-0.007480702318809149,0.05671655485854053,0.07823879726082862,0.08969827804767233,-0.01453608283387521,-0.0034570472018989923,-0.05973543079278782
IL1A,0.10414957331704822,-0.039049536156263075,-0.023396572103942734,-0.031112757321047502,0.007709573251748319,0.05846766414683047,0.0018814740556011454,-0.03264810678488365,0.0696450767381626,-0.03364690273407095,0.006748803668360287,-0.07125592281707226,-0.03687655127561596,-0.05348327077935374,-0.028244829291095626,0.02317523310042845,-0.037813269726003074,-0.027263295010022847,0.028409959139169393,-0.06774890718720583,-0.005911329348437151,-0.04885019529074858
HLA-G,,-0.038557329497366066,0.012758500510435693,,,-0.024671172474002263,,-0.005426692861205967,,,,,,,-0.035466838578150174,-0.018742586949137097,0.039003136647890464,,0.05051808470259326,,,
PGF,0.0652040426058957,-0.013852209495663105,0.0255027238070118,0.0035402351329866305,0.07922362582787874,-0.05934334406466084,-0.012546603452485039,0.012753817283984982,0.08019923483119737,0.022420588666556537,-0.002375681886320842,-0.021973807995935204,-0.03600504734373562,0.02995587814129182,0.010940973412995773,0.08703026180471793,0.09116655323395213,0.07390074325127922,0.01483328084675288,-0.0679085209761365,0.009861728546436615,0.014565625192102607
LGALS8,-0.004817139799938413,0.06912247239824389,-0.015844500761345293,0.012838211218560627,-0.032033625383960755,0.03423098436527355,0.003786046731390366,0.024838650957467772,0.08915469735809604,0.02491035882377032,0.056091531062333444,0.19153715267461388,0.02195141942417366,0.017100101157105432,0.059215093434287484,0.025763789556549746,0.06944836270920175,0.025104907631569005,0.0764339516722521,0.0793412428185901,0.08022853606321928,-0.03239619744843941
DKK3,0.02976023877533923,0.0541708703272048,0.04225911652506689,0.021905956936700915,-0.035699621419436084,0.009570198358980658,0.1181636099863891,0.11011041663318252,-0.019244801956374912,0.002032938445041624,0.04373728292716189,0.1983703444118249,0.13780016145781107,-0.04513088117482882,-0.09712506419532162,0.07742650769885194,0.14331505877731987,0.12063197699800686,0.021186220461813274,-0.07882558635893816,0.004654835290078517,-0.028887368694361384
COL16A1,0.02819177172489353,-0.01681917641567725,0.05447421269205704,-0.03764778569359102,-0.043732544099650064,-0.026031046150727627,0.06381396914858548,0.02482493362918794,0.03725540195770813,0.02305802001787923,-0.01799531970232929,-0.02507011879149862,-0.010896046043246526,0.010571684383841698,-0.032588321268182,0.05028281821658294,0.16941188128405615,0.0997080748083275,0.028962724086021744,0.06198143101604224,0.013089347245139804,0.07658343924713683
