,UKF243,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
IGFL3,,,,,-0.016955637645718846,,,,,,,,,
BMP1,0.023117198894414485,0.01082131977500179,0.008013192082680061,-0.008842143584641787,-0.1338695787391456,-0.05504157814841177,0.03799809430920818,-0.05759554870205318,-0.08316541831141702,-0.11369081501152813,-0.05042138148487303,-0.024014963307645604,-0.06888910780049236,-0.015088627852038922
NDP,-0.027305769647753483,-0.03837323864133361,-0.033435707942260036,-0.02112576147333439,-0.039068203950696954,0.030435673139405584,0.011709270302713846,0.022156073115157514,0.00018818293423355408,0.05498744362809293,0.10049193522703183,-0.035869616596128945,0.08507664537819928,-0.06166884088732291
TNFSF18,-0.020724174409674015,-0.02296948231670178,-0.030298772593155398,-0.03467207928900705,-0.02517861288170161,-0.018156243286213517,,,,,,,-0.025665582010873007,
IL36G,,,,,,,,,-0.015263918927778002,,,,,
RTN4,0.1995938867101433,0.035495242528764064,0.023465931070552594,0.12377258403401399,0.16626266207075807,0.03547745031426547,0.024700591328191312,0.2328623008531675,0.15706257884455202,0.0774569836592852,0.07573339578060573,0.12661840245821024,0.11831171695111435,-0.048148549730184106
HEBP1,0.007234971959584828,-0.019191272912827562,-0.0007461786363667363,-0.023276010527926456,-0.00260551534433744,0.042594884826009635,0.053634661933895794,-0.09337855714155197,-0.015606866999129984,0.05612680391690645,0.03525455541151666,-0.06114164950689329,0.03161539548483522,-0.014532372359985534
WNT7B,0.32470453155275186,-0.011640226187914972,-0.018820658310594443,0.015497585628666145,0.1505076171767065,0.025889811763917817,0.05808686550378287,,0.10467664117763506,-0.06029099856895239,0.0998757393124771,0.015532329801115068,0.07779066895035136,-0.04319122441865103
PTMA,-0.02347765202770089,0.0021832504768321544,-0.07646524462726287,-0.11512663912345397,0.09931088157717069,0.06713568199104634,0.004179116307689449,-0.26433528875312834,-0.14389157054943494,-0.1094756875247873,-0.003936154617486336,-0.0032071235338725977,-0.07305563471990394,-0.11224735486465993
CEACAM1,,-0.01461944599990689,-0.014443723267008107,,-0.03313362048575861,0.012140155454710852,,,,0.027327108136623167,0.006827462954231978,-0.040692646164478465,,
PDAP1,-0.10085692256504773,0.06275926208790693,-0.027869245660051573,-0.07135415386639146,-0.10838990661784335,-0.022846551789856055,0.02535814781295458,-0.016246378139582206,-0.086185386417607,-0.10806967956431501,-0.032670245441056914,0.09682986936878461,-0.04523559049022463,-0.07201630821820577
QDPR,0.12049230329555896,0.04939800150093414,0.030021053552469854,0.008757074858057538,0.02330564014422314,0.025137102645409977,0.026061923633957533,-0.18045864490052396,0.04496355054598336,0.10615255743099608,0.07367219739678357,0.01605441724724048,0.08002956636911344,-0.05880823313395344
POMC,0.05242533731973325,-0.03464972003772084,-0.02566419185634474,0.004005670421964315,-0.04271107372559388,0.07111599081510694,-0.04267425186803029,-0.060480615908981544,0.02429892144097264,0.05215844727094201,0.055932977053198496,0.06333956046711439,0.039145287027265954,0.01089209723005095
CCL18,0.016243976495203916,0.019925016159068637,,,,,,-0.0811164852673269,,-0.02563973062902851,-0.06632518531048426,-0.042714048933522875,,
CCL17,,,,,,-0.022644370289897593,0.009142334427052411,,-0.013944023283036637,-0.05361495868628064,-0.0028985330144621194,,,
VEGFD,0.045258724041700706,-0.018243693096975957,-0.0206877357449457,,-0.02840524130065332,0.022963597147505933,0.1273303309471636,0.1161677971489042,-0.014944241645359303,,0.010152567170714165,,,
TNFSF13,,-0.013767276247655474,,-0.033624683906583325,,,,,,0.04957348965051071,0.09038974384147704,0.03208953440118137,0.06665864865556426,
WNT5A,-0.03352920007375373,-0.06869674019893816,-0.08947945751053801,-0.0608098528758691,-0.10806873916815112,0.02062449317508451,0.01455077339138356,-0.026781084111897696,-0.0852621997836115,0.034123384594256186,0.06903083539740143,0.021192992699459706,-0.03745223542897623,0.16246609965265302
CXCL8,-0.08138717605960992,0.0019101677861242906,-0.019370769550363768,0.008341901977174123,-0.03062706069438593,-0.06095577355026436,-0.013414377316315044,-0.10422084958694335,-0.03687291006701912,-0.18149270923546532,-0.1903781464845866,-0.017010456075739065,-0.06968341318923173,0.04871611288555542
GRN,-0.0491340739318853,-0.03899243421613961,-0.02692887291914283,-0.020912610548699247,-0.13394944337213038,0.011525425360648092,-0.03227700803240484,-0.18359437556677888,0.0748146734435169,-0.0065611362119940625,-0.014098004440150599,-0.11311708734752697,0.07237836760981411,-0.008056292269188418
MIA,0.013908369175749218,0.00539509533141882,0.07198992604649453,0.013323471660907714,-0.048435343827546835,-0.02594522203049464,-0.016382427860937736,,-0.02046682379145398,0.17083036808499374,0.19440143243997635,-0.011422320696606793,-0.014972225226423944,
COL4A4,-0.03152339540905106,-0.006255722700732691,0.038421697575222145,0.07684519585842142,-0.016708522364817853,0.04886465438198587,0.00402755467415995,,-0.019853578378420292,0.0424820360973685,0.06368610307167406,-0.021592121615961107,-0.056862873361235855,
TAC1,0.3114556640352362,0.018543604634067515,0.09718403980790018,0.13616085880952686,0.18949767992417121,0.10743623959335466,0.06841418266881666,0.25711939058049155,0.12930637239935103,,,-0.007947397589689481,0.18660253527584011,-0.006668056149294195
RARRES2,0.11321085197433035,0.010411548738050634,-0.0728113600510855,-0.03832852086859291,-0.1469650655500691,0.08662153908768863,0.0146123171908702,-0.04438719593137571,-0.06752743548776877,-0.09273515550701142,-0.03751035138671108,0.008618627886842672,-0.024687966065831422,-0.06463799457852884
FGF7,-0.023825082094551416,,-0.023349935114608332,-0.029698691440674142,-0.047616744728325486,-0.014604236224462027,0.024245671736409912,0.09940854313498484,-0.05341165090731604,0.0763481096719378,0.0546589193984952,0.03662298559872576,-0.038463528823319805,0.08499360461136145
EFNA2,,,,,,,,,,,-0.039668389844529216,,,
HBEGF,-0.004092666326892936,-0.005266902349013551,-0.01378652400782326,-0.01734992203774856,-0.04108487307795126,-0.06111165722639505,0.00392397207368741,-0.10665317425698288,-0.010209666194289363,0.05405504180084795,0.08540102569813442,-0.01984848714436457,-0.046202495662757456,-0.11568427740267427
CSF3,-0.031523370451884754,,,,-0.017677295062857045,,,,,-0.09562740586743644,-0.06840731705857447,-0.024861332897011205,-0.05981323676000838,
PI3,-0.03734413309625686,-0.01919312822940564,,,-0.019904867555817708,,,,,-0.24047831805521172,-0.1885596731005423,-0.09663742897415617,-0.029569317678647577,
PCSK1N,0.20669921396255583,0.025364181611120414,0.10097864809536579,0.07785010691045158,0.06261470791344508,-0.014101659444956421,-0.02757945072507968,0.26065868748485654,0.15143088185108036,0.10671249193101401,0.11233916706272992,0.17600835577996987,0.06824356687040792,0.05690237575372597
NTS,,,,0.011351330312375538,-0.021727522058200322,0.025675255348634494,-0.008339942139424114,-0.04117859240291452,,0.08237826891311732,0.04253724128144835,0.056932371562684284,,
SFRP1,0.12320664796520238,0.0149969064643513,-0.015210298895538694,0.00018972916108556592,-0.0412652648065623,0.0061570037581995165,0.0378586046770055,-0.08827995640528064,-0.0005826281526282209,0.06936938696250415,0.14241546997107926,0.09089160612881948,0.01301947877030875,-0.020864421926722575
CXCL13,,,-0.004582997880053708,,,,,,,-0.02093662227430056,-0.0020341770771575753,-0.06789525281236242,0.03576885015307215,
MICA,-0.021459062084845354,-0.02406148269568211,-0.03008959580848067,0.006237028564495765,-0.036765527043907995,-0.014884335685271049,-0.02058248120523014,-0.03888045181572179,-0.07262258723278572,0.011160438993003912,0.013887564841765114,0.0585134727316599,-0.012022325858857694,0.021689580610534685
TG,0.1323964909031648,0.02261656110851389,-0.019640553459584226,0.007705315911376596,-0.02133491358906916,-0.02281334612499559,0.0657701521347459,,-0.02094589051378483,0.09852952591990671,0.07010055749627343,0.08941912348296255,0.073624500591346,
ADA,0.014258817492484905,-0.022125245266345295,-0.0051118864730994975,0.002927626076653023,-0.07949227132860005,-0.006196208424670975,0.02659508609867109,-0.1348068968391619,-0.05125549951940976,-0.02027397530289313,0.029787737087405577,-0.02367842842395507,-0.01392531798010174,-0.03782221973179506
LAMC3,0.0804073300668552,-0.02176062012384523,0.01539159343395394,0.007167896906757346,-0.10838227094983428,-0.004415066554519939,0.008936476952348772,-0.019263045046079716,0.0985158031336375,0.015892774959942384,0.01922519993509649,-0.048836061868502846,0.006126435070009315,-0.05913889208293219
CCL7,,-0.01160452631111835,,,,,,,,-0.04375258888202555,,,-0.06637287724029108,
NGF,-0.018161509816372764,-0.01992439540601742,,-0.043018686239129245,,,,0.18274427030964194,,-0.021495136710493905,0.01491244486358545,0.023348475727219223,0.006892810764551725,
TNFSF15,-0.022468054261142074,,,-0.05223411621242056,,,,,,-0.034194728552995865,,0.05261329485332394,0.020550941894280885,
HMGB1,0.09855193014748868,-0.014017491186278593,0.008890423044314638,-0.041064842487878096,-0.12869467636471293,0.05057889750977459,0.06838498475368557,-0.12715109535608116,-0.009789803459197433,-0.14040026371855793,-0.05756218281630921,0.0365614425214766,0.01717836034526988,0.016201689774140753
ITGB3BP,-0.05483079657657751,0.003658786514381973,-0.06614948661067761,-0.006693211566158505,-0.11625527229815294,-0.007326132829610608,0.05785335695060317,0.004652591554539274,-0.05378881028491155,0.021335457779927982,0.0009177636521597618,0.0707859210173477,-0.04379472464417748,0.0786907981268605
AANAT,0.0562116657300666,0.06568440267786647,,,-0.01594539852825185,-0.020516175491818268,-0.016382428772170204,-0.03871395832825959,-0.018704573473960356,-0.043895527150503835,0.06255445789783232,,0.033361114954595754,
RELN,0.08119121588682497,0.03600745393420966,0.0031459516653565586,-0.005351925797986319,0.05272636977362377,0.00015280016479760652,0.03099292508300919,0.12146610664096066,-0.004106945852520546,,,-0.028505027285184174,0.06875583932574886,-0.005513270120650652
IL15,-0.013146960549669585,0.03586995151159936,0.001582416786384896,0.12620747132693055,-0.04159209704472735,0.04170405339129463,0.030927366229806696,-0.015570600319048932,-0.017347627385775367,0.020160875849854907,0.07737861223359975,0.023751113706813893,0.0029285806207868074,
UTS2,,,,,-0.052598197726545726,,,,,0.00195550795539508,,,,
BSG,-0.12985849162325935,0.04956045452953134,-0.018301657327318727,0.015091745665598899,0.08369968914689158,-0.0798439392575378,0.000784970313559277,0.177257727983075,-0.09493255729327643,0.0023380781471839195,0.01934723924215249,-0.03233441017596669,0.03171321126005089,0.02930444799884411
