,UKF269,ZH8811Abulk,ZH916T1
IGFL3,-0.02322201563573801,,0.14946924850207563
BMP1,-0.01962101394869128,0.012947458838801922,0.11886013530394816
NDP,0.034669873936265215,0.029166059298857808,0.023420796232618425
TNFSF18,0.020276255597382744,,0.12853678247337216
RTN4,0.05731596823328787,-0.0030579810332294556,-0.06370698581291309
HEBP1,-0.06069339136196931,0.04011676794325978,0.0795678222866022
WNT7B,-0.04059592783840567,0.09850101616581736,-0.026805895213550188
PTMA,0.02644247816504965,0.014157736023165021,0.0444777043170677
FASLG,,,0.08941997346706805
CEACAM1,-0.003541301656076263,-0.0187637840182935,0.19438060345302555
PDAP1,-0.002674339618838635,0.00785828654013442,0.02514520939940142
QDPR,0.02771028794839144,-0.0007048840702599,0.01581507140442617
POMC,-0.04352604780992987,0.00034180153038278476,0.08816901849848564
CCL18,,-0.034337494585753796,
CCL17,,0.018827262987610338,0.1898564380137433
VEGFD,-0.018323814231712025,,
TNFSF13,,0.008326019113625072,-0.022749905971562002
WNT5A,-0.027040435187973087,0.018526103354635646,0.041651779227830574
CXCL8,-0.035390120517041525,-0.07316217398029494,0.029665851091611822
GRN,-0.005120221026381915,0.00640224293423262,-0.012988590005526497
MIA,0.020773258515429337,0.025421498089395943,0.06603099577968347
COL4A4,-0.022883572751028126,0.07301249083028494,-0.030484129901086884
TAC1,0.025885543080047955,,0.1382368813809364
RARRES2,-0.04983438971215314,-0.007876865417818294,-0.012209029190004229
FGF7,0.0433249906689499,-0.02618556384040712,-0.0012697350047707872
HBEGF,-0.01842451146557019,0.006003957365584025,-0.00833614631825278
CSF3,-0.02421037951650665,-0.004757325221438815,-0.014699827152835548
PI3,-0.02726120687800865,-0.04452696813142395,-0.03193784086429375
PCSK1N,0.09696934916665885,0.00021058016726121666,-0.030529237371111267
NTS,-0.0045610382742911106,-0.031055502266080552,0.20761080964961787
SFRP1,-0.049700287760728615,0.016673469086370483,-0.0019911455322182163
CXCL13,,0.10431114142693255,
MICA,-0.04087176251731594,0.04414909867835238,0.05918641001572073
TG,-0.029219762022785246,-0.017688315249389443,-0.028667466828038637
ADA,-0.04192940018967417,0.01797602016081088,0.020114326965700306
LAMC3,0.029084070840534937,0.023849022682974865,0.09123257574501437
CCL7,,-0.019951614432400636,-0.015403993932979568
NGF,,0.014059007980996706,-0.010203928622815626
TNFSF15,,-0.019450583698515735,-0.019649887168279048
HMGB1,-0.08010834749142798,0.01819500331545932,0.0291879156946217
ITGB3BP,0.0005883154877734725,0.02167724185821775,0.03772238661047358
AANAT,0.12062295221010556,0.08412256704124742,0.009034793731263212
RELN,-0.01745578886740752,,
IL15,-0.04995330760672265,-0.03206657129698187,0.07385020870852847
UTS2,0.02074715764502774,-0.014905251987513381,
BSG,0.02269028617836395,0.022682752501435803,0.013124471730217382
ADAMTS3,-0.031219517929497,0.046156207617933855,0.008938327641180764
CD34,-0.02128841775847563,-0.018723009552095285,0.054394704347182826
CCL23,0.03730980137718008,,
PLAT,-0.017905808372302,0.04630163121065771,0.08604599984071924
NTF3,,0.035233250682767246,
LTA,,,-0.021934743297974627
CKLF,-0.032182768032644436,0.015447393071162692,0.06487023944758975
CD24,0.03358891849680664,0.05069985773874809,-0.06654070802009504
HSP90AA1,0.04575172636185349,-0.08965862746601953,-0.052040936009359356
BMP4,0.03526072088540998,-0.018842677504155515,0.05971211312266825
SCGB3A1,,-0.01628016939920814,0.12535784873228023
IGFBP4,-0.015090772071882733,-0.010592636349676268,0.08107259460731966
RSPO4,,,0.05974324828724191
LEFTY2,0.0018429235186452092,-0.01693666131119351,0.08775826721827801
PF4,,,-0.021934738222112327
ANGPTL2,-0.005930693138584252,0.09608824337208587,0.07103964768141004
LRIG2,0.057668770046488245,0.02375113224717538,0.06423151747192128
ICOSLG,-0.028875353227349708,-0.0248705132340375,0.05101428233902367
WIF1,0.006926260238160545,,
NPPC,0.09615927623532071,-0.029784162400220863,
LYZ,-0.02238695406986416,0.036330252042463006,0.007145219587288552
EREG,,-0.005297831123843826,-0.020647233710337942
