,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.03671764949405361,,-0.01195488920284182,,-0.001991127701368838,-0.05082911316043486,,0.06620245614566987,-0.030253971373813124,,,,,,0.0023959054800282457,0.0032954183679973575,0.003822191939452862,-0.015399745620858054,0.0952025696560646,0.005313193408455295,-0.010477163457246088,
PDAP1,0.0024638816334721773,0.0009893771831924983,0.010637457302870704,0.016504364163686874,0.056647424276587664,0.02612568190363469,-0.012719421189990256,0.1639132925815478,0.07621041733391763,0.02096635226469415,0.025569770007351368,0.11975116869554427,0.051662938058465085,0.13004907970492277,-0.018202198348672365,-0.02057066915109785,0.0386360380911271,0.004777308471541846,-0.04191378984260519,0.01838163394993013,0.0979952514037843,-0.034132508806354614
QDPR,-0.12358233899166031,0.02281722611111392,-0.023545625485946697,0.06749841470169088,0.06172181570936833,-0.024082088901777664,0.04088210151305947,-0.17444454789585642,0.041281008443335564,-0.008832541190466423,0.054120560043002135,0.018557933577271153,-0.024527515466265873,0.062482920819439784,0.040982644243912424,-0.011066652231456517,-0.22439686113019583,0.014028905626946529,0.005668367193375771,0.0320362585946945,0.059194628111643166,-0.0823306038975661
POMC,0.05140366059413712,0.00781885345226811,0.11038497472559475,,0.028595200978542856,-0.014045690083775233,0.002204869772533868,0.03639902522969877,-0.03757891891006243,-0.043781573778338516,0.021574906230784088,0.04826461691905963,-0.00772824030915023,0.07593849667503172,-0.025243005575937966,-0.03673118663320605,-0.06379966835551935,-0.0360761057690781,0.04593179637899529,0.02478009130688959,0.07160063889851405,0.09172879882354415
CCL18,,-0.04194072130158453,,,,,,,,,0.03298357492567459,0.03710574115504942,,,-0.04198003838597469,,-0.03754513011527272,-0.03760515904071972,,-0.07770389040890409,,
CCL17,,,,,-0.014001875747642547,,,,-0.021476083397709112,-0.026859604842202598,,,0.023098871805010378,,,,,-0.022230499591020768,0.09554274482353868,,0.0623787599941241,
VEGFD,,0.007217153171715336,-0.024751050445111604,,-0.0038564665493005432,-0.0486304176211167,,0.0007349198073623496,0.03584483340566876,-0.005539714254320421,-0.04231228908723974,-0.037792374795886166,-0.01890779145851291,,-0.022680381144476198,-0.03284425137678606,,0.03654440990724461,0.12298577983291056,,,
TNFSF13,,,,,0.040294033132674906,,-0.019649797895454037,,,,,,,,,,,0.08285163289363258,0.000778154822170874,-0.01546149611823199,0.030557671685137,0.03164159571407189
WNT5A,0.018815709904626738,0.06218782213153688,-0.003835000014568342,0.016019535987176068,0.07405942339559195,0.1006782273942201,-0.022573734461278906,0.1278993637960079,0.02219953532401243,-0.01853443311553456,0.014768619756356202,-0.012534157867845478,0.052667467811350434,0.05017935234288372,-0.024436317638156107,0.021144677636018124,0.06191507859171653,-0.004214665993422771,-0.030997061067056315,0.026589949424230694,-0.009481484729286779,0.06624237942240448
CXCL8,,0.00043776086803098025,0.026117828763770782,-0.07281227000202435,-0.091618081341676,-0.04208562646545444,-0.02795056303698428,0.05461327578269809,0.021478378632496044,-0.018347214706711093,0.02082177544713857,0.02208686132765251,0.042543095636329076,,-0.05528474601726736,0.0766110634854744,0.026744526875035885,-0.0685581593006604,0.039853220811014715,0.01684010699388764,0.00668806914760269,0.05954742971215221
GRN,-0.05654424359171011,0.0009986453530591438,0.02564352202628553,0.03214885581330756,-0.03101441221361869,-0.01923543635030289,0.03620573595436952,0.1777936159247436,0.036492327794506486,0.04145231064563405,0.002482720064124924,0.017599206396147784,-0.03665764737048817,0.04277880764833021,-0.022769663965173364,-0.027389977986340335,0.09982802035614598,0.015607822463435131,0.0650402492170664,0.05985332198146662,-0.10985209007086114,-0.0059109040971152965
MIA,-0.020872765503678857,0.028539283918050745,-0.0051492793534660495,-0.03372432926570752,0.021679293287743692,-0.08022372216170427,0.03771984858234389,0.0466115416963763,-0.03182681616080908,-0.0224066994907221,,0.02839196123307383,0.002397339431471154,0.09993701633568004,0.06956943210286543,0.02428532014543065,0.08585330128953327,0.011102843721455565,-0.02046443329443971,0.04862031209509957,0.15000913410407554,0.02554977658453826
COL4A4,-0.030625310848204773,0.072448265870749,-0.030811273871503602,-0.027610044572231415,-0.0019223205281592552,0.05137761188453395,-0.01869591456128201,-0.033836673726858786,-0.011438714941626058,-0.021758688000653587,,,-0.027338302539468198,,,0.017640006765721673,-0.032450174224314114,0.045846437307598714,-0.044422167167795186,-0.006527532601633481,0.025247756931700782,0.14644742600084382
TAC1,0.09586562214940976,-0.0708387671670035,0.03728065502627692,0.06954595524594899,0.027634770220558415,-0.014756631359335672,0.037086605610663764,-0.16346920388348907,-0.009815723158883731,0.012982838057372579,0.027912303901864506,,-0.055137941426486724,,,,,,,0.03366615200670913,-0.04568858702327907,-0.004823089762756028
RARRES2,0.07035017366237648,0.0375862600768145,0.00028774570012004804,-0.015298306066423581,0.01960121904823171,0.004071193114301486,0.008811575037535898,0.22527055458492873,-0.039800392052981894,-0.006185999045291551,0.03532588358482115,0.06507033859452606,0.1189791564258222,-0.0024439862354148005,0.11708647974070176,0.023120842207402015,0.029354531031732776,-0.03761269744925906,-0.015450015358835107,-0.053291247652849934,0.03752226063192532,0.06216015758764463
FGF7,-0.021873969351145984,0.021586140102773092,-0.010585420519871557,0.031220052192641158,0.03475105466487155,0.005093324880148209,-0.012108134830769486,0.05189705976949379,-0.005510594617529105,0.06650646623852627,-0.040152070062988765,0.0947651189671175,0.07615964374008882,0.04568761042340005,0.02630965002459878,0.05492491775632169,0.018255162614233725,-0.011614864095150886,-0.005016532171598661,-0.011678785613895706,0.08729650854282484,0.06465561399518276
EFNA2,,,,,,,,,,,,,,,,,,0.012996707528151958,,,,
HBEGF,-0.012651241032589005,0.09768722636919712,0.0581784573432325,-0.01957073940279031,-0.0034978393307246243,0.03606985799128931,0.006916407962323308,0.06482997852357639,0.02768120743241479,-0.012526039037361691,0.08337432384189257,0.06607259711796135,0.059987482486878005,0.06778407131776713,-0.02206988242272369,0.017833907458191724,0.06694773932672457,-0.003962332142432665,-0.0029222607127275617,0.05933851041692855,-0.06753958709773708,0.03625547172060628
CSF3,,0.004616616944315856,,0.01440913919766844,-0.026600392457828175,-0.08448493134895381,,0.007653920069902096,,,,0.03683697989461888,,,,,,-0.043209459352331406,,0.007053016347553504,-0.024443549026085334,-0.01999860133117126
PI3,,-0.04533076666870559,,-0.009363411614442846,-0.006096579412256699,-0.00846323399880923,,-0.014634769653097577,,,,,,,-0.02855322277637734,,,-0.0594747006101492,0.06114384478508981,-0.04383664262923029,-0.07950081999414885,0.08331975261779452
PCSK1N,0.0728739107622828,-0.020005999610751193,-0.006712467574602733,0.07803961519838497,-0.03423771902643714,-0.012047721969166562,-0.012928330756239123,-0.13750935183165233,0.02148122769226073,-0.008039624580935628,-0.02072349051192382,0.014880446262001475,-0.07055054635300775,0.09920551777114701,-0.008507097839714753,0.0516124397848733,-0.030954393366472297,0.03560469818677536,0.02258900598939402,0.08417196658018343,0.10309199792747013,-0.06797336093114237
NTS,,,,,,0.0028046532389898776,-0.022823463814646328,0.018983331379166656,0.024934614509944983,-0.01370851783264658,0.02018939908513105,,,,,,,0.07474055801766476,,0.07137813650548597,0.02088734769977013,
SFRP1,-0.038476587463010664,0.044741817179471795,0.0004393107799904446,,0.014881174806739353,-0.023477113279781997,-0.014706086287730418,0.040339727765444394,0.035776342876779714,-0.016291467353807366,0.0998975425192318,-0.008355689703343551,-0.051929745153366375,-0.016262466894585517,0.07303947352588788,-0.03474426796932679,0.040707509717175204,0.06973863418853393,-0.012371376705812748,-0.0033734864059326262,-0.052927617606823164,0.032831132951352295
CXCL13,,,-0.00375100168699306,0.04358803993669185,,0.06447079100219583,,,,,,0.0953929454710799,,,,,,0.008415906964900502,,0.10430117428640096,,0.03400675420745625
MICA,-0.04847428597161691,0.05055560265730067,-0.0023250652016173763,-0.0046474641330275235,-0.021919893721201646,0.0011234071495891853,0.024980290362306177,0.0261522838191946,-0.04950923270543633,0.05028125510927531,0.0328557527678348,0.08150506262219093,0.01587677625220374,0.029484390256032673,-0.05660932422951985,0.0522028306579557,0.1052967932751243,-0.011055965463511275,0.028905973570552645,0.023249712060880105,0.03468125388871138,0.06833689170205069
TG,0.03139344251658644,0.029838914524635635,0.04531465990170366,,-0.015697197282558167,0.032011659659336854,0.05978243416596585,0.02336090442875414,0.029404733976865712,-0.01943817938321453,,0.024797797396235426,-0.008546164813187285,0.034159924933050194,0.08796994439304927,-0.006898232537127224,0.16417094261978457,-0.021961699658060423,,-0.016886448769016276,0.0945486178143781,-0.019894968393625923
ADA,0.06068175133288454,-0.028710888099220358,0.05427792747914621,0.08917138580750546,-0.029802701062646493,0.028726505929960525,-0.005357469439502452,0.16454236877223263,0.025974894431168374,0.11626177471580183,0.03554068731977703,0.10053079335015251,0.0797723405355779,-0.024377938600849483,-0.01709768848138153,0.02359927679438853,0.05635550474433298,-0.06440826972232015,0.03094292139954327,-0.008478619117317383,0.014581700062349176,0.0009409391563085661
LAMC3,0.07086283554535065,-0.006392724522557441,0.02231528868229626,0.013259070302955289,-0.038989116908312686,0.030766694145124184,0.019000527772544663,0.13221611536328132,0.06878337343109737,0.0358264062457654,0.03585865673170205,0.03812925898868069,-0.011972089429407322,0.08403229385151123,0.04376529428868854,0.0051034707478653666,0.15612825778036588,0.022965830288179855,0.0698955933163656,0.03806924058420834,-0.03210922965348144,-0.05004822813731666
CCL7,,,,,0.010199811319427416,0.007901585629387066,,,,,,,,,,,,,,,-0.00391559712671778,-0.01370695168282086
NGF,,-0.04098624176024713,,,0.005240082339242423,0.010174360023201552,-0.0251395222829541,,,,-0.038094677115109596,0.07984545298920767,,,,0.012677840073364675,-0.04201104003718609,0.013259605945337217,,0.0954209256241091,-0.009276162191428839,0.05813416010624275
TNFSF15,,0.0049892064588536395,,,-0.01898993415580755,0.04678106947482687,0.020610324503303776,,,,,-0.013521958347678838,,0.04608287518171006,,-0.001947545625628299,0.08964403896128369,,,-0.02253230157228198,-0.07108353496953591,0.011309094323482208
HMGB1,0.005841149436595498,0.038281065879712,0.048115843931681626,0.07141280540830615,0.012059159641808951,0.05108683406902842,0.04127830826215796,0.20610270946360676,0.022386049531993035,0.0028835988043745546,0.02473283862227353,0.12098989600789807,0.02406979276692104,-0.07198786431538767,0.04403696145706602,-0.005938529168166278,-0.09787000394374812,0.038225846899272234,-0.04538527316989605,0.018721407023831543,-0.016970809710386527,0.04224733851252327
ITGB3BP,0.021813930017379326,0.043527317455711624,-0.004539484900231625,0.01235262034075266,0.004536832373541327,0.007237493906232022,-0.0025333598545450252,0.1323771153203083,-0.014644431831371353,-0.04596436660234548,0.10987893316084091,-0.029480010595514278,0.09515878001085068,0.07867857484104047,-0.0027527846525362194,0.03430200171712327,0.09965458198369492,-0.01238892073847696,-0.03380632588454575,0.009211346123650486,0.07814097472453019,0.00951735577560523
AANAT,,0.08662644714713907,,,-0.0013989746804371982,0.006086503103570836,,0.0027057872338681916,-0.02123275924305667,0.00432955017492801,-0.03581459892747497,,-0.02842003001885471,,0.012170589452171435,,-0.018977845616150717,0.06551190576692016,-0.03567132692227516,,0.03731602728402938,-0.03049439911567695
RELN,0.03139193302275438,-0.05358254459794597,0.0016260912089685329,0.030067889308417414,0.031008493312939506,-0.024149369466259504,-0.010676126520505392,-0.1004529769777707,-0.0042280881703984745,0.0016752319446214725,0.10649097209854998,,0.03127688876331098,,,0.09117714702422998,,,-0.011434326958181735,-0.02721657842134084,,0.05683604959292438
IL15,0.07679111297370876,0.03229516151760401,0.004768231443623935,,-0.000404219727181556,-0.0027255789700542576,0.04606481016523535,-0.015122279961736821,-0.047090056369416905,-0.023444305110386154,0.016834704696571272,0.10529856645529231,-0.043951677911633874,0.010959654526553316,-0.012267657077040093,-0.06789181691933677,0.08689189831910428,-0.03570987471629478,-0.021186337355824238,0.003668142682470148,0.019254309029954297,-0.021368351190853292
UTS2,,,,,,,,0.06582021649709284,,,,,,0.037885941290226766,-0.06950063710829,,,,,,,
BSG,0.08047009697444187,0.027079328360128902,-0.0434020781481116,-0.0527033468614283,0.002714830013703908,0.010568174329108358,-0.020992198974631667,-0.000759799267771573,-0.03428614909778842,-0.007296500142555781,0.043682114332446995,0.032742929827367165,0.06576196847306388,-0.0008024432562960686,-0.0050707880586708795,0.06336749198914668,0.11736637882940819,-0.05796114812855022,0.07594620173647545,0.017039948201729736,0.086464006019324,0.059196469593098204
ADAMTS3,0.029395231913336255,0.02906042350286543,0.024495173892086095,,0.004814072694547349,0.021357499086518836,0.030506824900262703,0.23478970587004078,0.027696714106771214,-0.03257494067249134,-0.057509830371074246,0.031577414472498594,-0.02261152135125189,0.04983976113109555,0.1182762635378336,,-0.046824049101021226,-0.0280934212449362,0.018505722359725668,-0.010448819983670348,0.0839589119542396,-0.008092739108656934
CD34,0.04896038770618525,-0.015681164884388844,0.05168372563273176,-0.0010336625191472162,-0.006614284419632619,-0.0025189823758254818,-0.01742159065152921,0.0697289878087607,-0.009098048513206563,-0.02113887492314186,0.0014109662302460566,0.04365843394350256,-0.012624460122799283,0.041105922012358985,-0.030864311790563464,0.07008449065195564,0.11069299642379295,0.02913126034128491,0.1212507131054981,-0.04182231338747074,-0.0012408327854025306,-0.029218208188067116
CCL23,,,,,,,,0.04042099078048714,,,,,,0.06155729959693678,,,,,,,,
PLAT,0.08051023834060042,0.04030798922259128,0.0432658254665077,0.06796363620270225,0.0021330258106284105,-0.04624847352891163,0.04416586450401936,0.17466677783959775,0.0198663391485514,0.01605321195099668,0.005365409325260267,0.04258188858084454,0.0869971053316289,0.04401769106845504,0.09890395161862155,-0.0370927800567624,0.08319362328947338,-0.0027695441721837847,0.058560462707122486,-0.021035208370883067,0.0038164065729748993,0.05681248973466148
NTF3,,,,,,,,,,0.0621278884630184,,-0.06178782980720859,,,,,,0.07629822012016703,,-7.321504606443736e-05,,
LTA,,,0.052743173172469,,-0.051089002680111344,,,,-0.041862186527511995,,,,0.11409368218579166,,,,,,,,-0.03777397513986782,
CKLF,-0.0019725074483392608,0.025763307291065983,0.0064739631955162205,0.05111363238373664,-0.003464720143422108,0.006001000182856834,-0.029009759628662236,0.18738893299563206,0.039522004339893016,-0.02283046708062057,0.03305493716423552,0.12187272098045893,0.05024526676159466,0.06895017654162493,-0.022918266153663974,0.12469430866370426,0.12004728259899855,0.018184134488991893,0.008441519920876009,0.05242288047206653,0.11276641990994501,-0.012226463402760769
APELA,,,,,,,,,,,,0.12734669425641992,,,,,,,,,,
CD24,0.0026488902934740477,0.03588959029963746,0.04124834594209081,0.05277355609682792,0.024960950586512053,0.024327659409519805,0.033286708140897465,0.03187553232614637,-0.006848604532531338,0.04463430452602782,0.07458888322910873,0.014544252792784916,0.06069527973414656,0.001338677316499967,0.09005466681674572,-0.04081275626910776,0.17420728341072608,0.06529822349718448,-0.05432256428519367,0.045591790520310024,0.03467063126453089,0.004201297599675014
HSP90AA1,-0.05123254154498802,-0.05006476902482822,0.08548858040563251,-0.07321765223203935,0.008251035257505451,-0.030087592463755766,0.02827486568389231,-0.19524318273378977,0.02844932592069463,0.003985859557917082,-0.012963733543116038,-0.04743789679221947,-0.08304676714897828,0.006520764789988946,-0.07387349117253147,-0.06094971743605062,-0.11856871951423054,-0.07877394378362354,-0.03234015975213721,-0.006351056440954087,-0.12151479000793064,-0.0546745305915014
BMP4,0.032589477742538404,-0.03254092945809075,-0.032543119284482065,-0.010313530531899973,-0.026046378369505366,-0.0174986737887038,-0.04013137387019097,-0.06878297921843105,-0.035923900609783656,0.025592072171310105,0.09271526407599164,-0.03898748176507725,-0.043034212347167464,0.03728270971770309,-0.06445766884636163,-0.026024700087746693,0.16163790753914078,0.026041949552415393,0.047309229316622126,-0.04904857748598193,0.015698467003261416,0.07526667058938334
SCGB3A1,,,,-0.015317506507429846,,0.007603444426736838,0.02599854797593432,,,-0.018900271224675053,0.041692985779091966,0.008783916710890252,-0.014552788995350369,0.08917224562687724,0.04504769561995745,0.062459774484127865,,-0.028017883700286256,,0.013293075836494623,0.01639656918433633,-0.02526624388928632
IGFBP4,0.07184237906011078,0.0272955610328456,0.009045390053482594,0.021245534791479143,-0.0365040081018638,-0.059780241798965315,-0.02754567715929354,0.12349301921181696,0.0356867357270764,0.02724345048884196,0.059043845981323374,0.04644678915175749,0.030386347064501606,0.040872797390609186,-0.04544384896167933,-0.0031197831284617444,0.06247862826894783,0.022243465466856672,0.12338433978271633,0.01940151668466193,-0.05315982228608037,-0.046263829406670065
RSPO4,,0.11104366326442248,-0.04014049813737498,,-0.003462889359329683,-0.006541719276895102,,,-0.0008602318251319826,0.07104121478277553,,,0.04211792592366297,,,0.03143984448205932,,,,0.031185246065227774,0.019204675763847084,0.028102208156025987
LEFTY2,-0.030322503041748213,0.051846348456024934,0.03674608747000866,0.013982708956101344,-0.020415159127364437,-0.03639648309373557,-0.021722601335756663,0.13054963950303644,0.02885358121373212,-0.020724375521842964,0.01922048359649279,-0.01013242894863419,0.012362316890438029,0.06302909274047874,0.027467511393855722,,0.021356975143243237,-0.016829262071097178,0.15181284363898806,-0.007868308128250094,0.0855501411029385,0.025827534341191692
PF4,,,-0.022200874060279246,,0.019776996920615245,,,,,,,,,,,,,-0.01341529923556016,,,-0.024953122977301897,0.03988723774848552
ANGPTL2,0.04296154237951644,-0.02475259915662341,-0.021027362496951696,0.06764456872481461,0.04295284451433143,0.014045958223291513,-0.008505958869722703,0.12363588854668386,0.044808335880597454,0.06446710680573596,0.04855498849812371,-0.06742562354976249,0.10192996974224662,0.009120930791590778,0.07067820354958182,0.005420228229819642,0.05196382627854465,0.000158827149319069,0.016429125891770494,-0.06074183169399498,-0.025205743300272667,0.030108397744975875
LRIG2,-0.02456884234938143,0.08027841736520387,-0.012524846873750361,0.09851700310085983,0.029412162918882056,0.036725452878578306,0.03646197285012222,0.0886732693275323,0.04432121495361307,0.019196905855907376,0.016181967147756608,0.02084830998623298,0.10103775595589555,0.04889742257818915,0.04290523978713603,-0.10475051553388677,0.07578563433165562,-0.025056728674957274,0.055067393928585645,0.0031976281097810914,0.1194825599517251,0.02158659748403494
ICOSLG,0.04603251064536191,0.004640212295343487,-0.01824861243688377,-0.007764259905578784,0.005361649149034264,-0.0007302591468152635,-0.012725722440143613,0.08597823162633521,0.01738599373519509,0.06589238167132712,-0.04572633643318143,0.07545544515937519,0.03849421251660403,0.0895399181038667,-0.07249088372565828,0.05367686067545216,0.022421246232910225,0.04483675163038209,-0.08634973688962301,0.0027143529756617464,0.09739681895763691,0.04582952771415175
WIF1,,-0.040008372578699956,,-0.06045421799680132,,-0.01503193910555525,2.0400340519583628e-05,-0.1430793217162403,-0.03757158585263865,-0.011575270842759269,0.060064201727260076,,-0.06181271248082295,,,,,,,-0.016148764965353717,,0.018462621102083854
NPPC,0.03838535858588519,-0.02546809368402033,,-0.04299729441501434,0.04416751559631204,-0.062389780225952964,-0.029189454569472074,-0.03896128683067906,-0.016767927256135427,-0.003512051470461672,0.04006479771116419,,0.10899532251630156,-0.05045890739790128,-0.046508823865792005,-0.06314468839585514,0.07326083089810757,-0.02538264551541532,-0.03384168611403869,0.002805878846849571,,-0.0367006127988792
LYZ,-0.06492461633266011,0.0609211415758486,-0.020464534808573236,0.10101183970489487,0.06268917759674372,0.007133787859664592,-0.003848672920774433,0.10127988191855404,0.02531998766527791,0.022401522207863633,0.035957268553861194,0.1279150558152302,-0.015522744449137463,0.017325487307541115,0.04021566072590689,0.0450841577608539,0.07229689134100757,0.054986715309243345,0.03158736649492019,-0.006989735507616203,-0.0317881954491928,0.0033843235900042324
EREG,,,,-0.0003286558461221592,,-0.01810417811469056,,,,,-0.009271715330611285,-0.039626950125617774,,,,,,0.015499135558845217,,-0.03924965419918095,-0.038967789478477725,-0.03467912301170224
SPTAN1,0.01818001466252532,0.038571877657831544,-0.00891893166019907,-0.04130854814031531,0.023046936598121674,0.009601297720620178,-0.003558631814246014,-0.030954562769631013,-0.02130016775560036,-0.0076274447132754246,-0.07386215849611702,0.1196605722395059,-0.06133735926165639,-0.0038115675962825646,0.14843844019043884,-0.057509053971649494,0.14317262531174876,0.05558452257296957,0.0752718399696506,0.056812861189667545,0.09290364143159614,-0.03304174182271698
PTH2,,,,,,,,,,,,,,,,,,,,-0.011322879494699496,,
LIPC,0.024566442156132656,0.042656812704824694,-0.056291384483512966,,-0.013392770863079826,0.04479132960676238,-0.033682577096638036,0.0883404993189582,-0.026443276440143968,,0.02221824772223902,0.023310477896507704,0.049979716769304024,0.05156105604938407,0.021209504913307996,-0.04083875107439444,-0.0733653818706962,,-0.015746448194254067,,0.00946695560920624,0.018239440086864945
COL8A1,-0.052242950521454515,0.036298286567307866,-0.005653864230881882,0.008922647428934949,0.020428940059485413,0.07216326515022291,0.01759017355620641,0.07014919860732362,-0.01595867911620798,-0.015286963751274729,0.10474595933199404,-0.08070255810170754,0.04593862889096132,-0.0015016818361480362,0.012871346361553767,0.011664831194093873,0.019278626017260568,0.013734237160694588,0.05829066071217157,-0.0022219008484518723,-0.04111627293389373,0.0679056565932555
GSTM2,0.054865984985872904,0.06941908682098709,0.0560386718339682,0.03767584935121804,0.018424525984772237,0.05582690982205352,-0.018367417171923545,0.029377085908029687,0.02482864956935914,0.020387890593176715,0.018965786365295317,0.03349799568987323,0.007391659539720667,0.0688523974996806,0.07208179582332602,0.007374751288177322,0.056704885790544536,-0.011957424474109284,0.016543631149598118,-0.012391757809705764,0.02894915333581142,-0.029692842942989024
IL4,,,,,,,,,,,,,,,0.17039583158157287,,,,,,,
SPX,0.01332754204642063,0.06606735848256357,0.01916413934630953,,0.03634511910048748,0.062244561912690094,-0.029914114335825862,-0.05787705698760815,-0.00266383848200155,-0.0030876686875990233,-0.0635541763049423,,-0.05788538425136963,0.027947447780080806,,,-0.04019268490309169,0.08155221991207658,-0.06955017394786071,0.020737127190795474,0.1878980098991863,0.011338188845927183
MFGE8,0.06602809995256033,-0.030968800149164564,0.019696374859884392,-0.017666493438411028,0.002386412465840203,-0.04676019603536659,-0.04708071985904922,0.0772026596147288,-0.024970024969302645,0.015196077196245586,0.052777388319223184,0.052824938661272296,0.03425426533371211,0.02090746500935705,0.04442633070566542,-0.02431073129818181,0.05293502940732273,-0.034704997571677616,0.04719934744809789,0.010908143054369445,0.0026516945778502854,0.02168828835987286
TGFA,-0.050063226991422585,0.12103376101001828,0.0014338693627831847,0.07330102009926008,-0.009554896722374214,0.10661845123412975,-0.01435015321468714,0.1059230354261014,0.008511373995632199,0.007845376578851824,-0.005770803757084088,0.07351484487265116,0.08752777500778885,0.014579110644730837,0.0022855271163896556,0.022061859842896263,0.006512619470806824,0.03088803051740827,-0.06724135198826793,0.08800027725371438,0.06605058879786554,0.012202833203390015
SLIT2,0.07691993217139312,-0.0235931492817547,0.006775217563745523,0.037027205640050444,0.007896556197625007,0.008674758087893353,0.08653271133452027,-0.08336400654030292,0.01740516598379579,0.014385186612489387,-0.014516876063812507,0.01501609742532489,-0.05225065862420696,0.07648693187897437,-0.13801224353263927,-0.0292335245145591,0.11304780785932925,0.017938882446743135,0.02737328014928258,0.033137841946584534,-0.017741094972963632,0.06839073942082505
PLTP,0.03683854536852606,0.05791161290971142,-0.011173301539424611,0.04194223974083685,-0.0006251877618326163,-0.06777150765788081,0.0029047403403872608,0.16925345053711896,-0.025569370922783163,0.022213659126562337,0.03285396080636399,0.08495816393469148,0.03893724196479827,-0.00341583555595749,-0.02366152495002668,-0.04096820768171171,0.15842671158498864,0.028211451143977235,0.06154889861459453,0.03532537965409711,0.012333198497646329,0.013343658985471806
APOD,-0.0798471453015142,-0.046431186466886,-0.023735841074897825,0.08755718317955082,0.022629099509328513,0.08095884926770933,0.03949692516958844,0.10710516097535536,-0.010344625931250137,0.04473930844407922,0.015156615912150687,0.07935177074723901,-0.039380748119701534,-0.010498053656731208,-0.0363231596917435,-0.00028071653295116137,-0.2508010659598592,0.03607913193563496,-0.040778224915032996,-0.011336948806746397,-0.10122141858330058,-0.09810195322242532
