,MGH258
LGALS8,-0.030054237424989142
DKK3,-0.04035493299023646
COL16A1,-0.010045878530320542
TPH1,-0.0272237406198725
TNC,0.03162224743596439
TNFSF9,-0.014613253988257026
CNTN2,-0.008027587481703798
LUM,0.02467191545147809
IZUMO1,0.05174834105686739
APOC1,-0.038890684019676984
PKM,-0.016594911510316245
GNAS,-0.005536436656693619
BMP8B,0.008929809140719332
PTPN11,0.07597928978234993
ADAM12,0.03942716640902826
EDN3,0.024390661936755095
CCL2,-0.005810016458561706
DSCAM,-0.02457978465449171
ANG,0.021401338364061804
FBLN2,-0.019242454232330015
VEGFA,-0.021554279747911877
SERPINA1,-0.04720670089668851
VWF,0.0030094800583730583
VASP,0.07208435952638607
ADAM15,-0.015290936470152878
OLFM2,-0.03269662078723233
MFAP2,0.021990504756789188
HLA-C,0.03476649807234745
THBS1,0.03379484760163485
HSPA4,0.03789110422343405
LMAN1,0.016339957922092
APOE,-0.01693416076958927
SOSTDC1,0.11145205232341447
ANXA1,0.01905727458193493
WNT2B,-0.0044636410013399385
EFNB3,0.027745572746775256
LTB,0.007993576118395733
ANGPT2,-0.00228120766890997
ADAM17,-0.021138834158551542
LRPAP1,0.03423348535324227
NID1,0.018641733953025097
MST1,-0.00024896310363760826
DCN,-0.013793285419692904
COL7A1,0.057282988796302836
CALR,-0.018691161160640055
PIGA,0.003517121723067749
CD200,-0.013668400493234707
CDH1,0.028033294551308215
LPL,-0.0042517886592643855
SEMA5A,0.023093530341389598
SEMA7A,-0.010575219653458565
SEMA4G,0.012761471239228833
SEMA3B,0.005817457606746796
RPH3A,0.05933086819400314
JAG2,0.0719410837397628
CGN,-0.02685392798914484
GDF15,-0.033645896510480805
SEMA4F,-0.027728431485871226
NXPH1,-0.005202869983949877
ARF1,-1.784754131787257e-05
EBI3,-0.0017512472541567814
TIMP1,0.043657121518263696
SEMA3C,-0.04222544669957754
GAS6,-0.04627935859975303
SERPINE1,-0.009108309914010466
RSPO2,-0.015439746882107655
SHBG,0.03494871207808035
LGALS3BP,-0.002806691106950106
LAMB1,0.03554856494685361
SPTBN2,-0.013900257539959139
COL1A2,0.02926537162735408
LGALS1,-0.006741805001069243
BCAN,0.018510750202015987
ANOS1,-0.029861868198397205
EDA,-0.02173593767594137
SHANK1,-0.018402254259991056
TGFB1,0.02484742171026055
MSTN,-0.02832204500775058
TNFSF4,0.06808937134638017
NTN1,-0.01012574900433653
CXCL12,-0.014380405869904704
GNRH1,-0.023729264353494133
RIMS1,-0.01973114983763634
FGF14,0.11140283873874306
IGF1,-0.013440306226772215
TNFSF10,0.01309646856735046
GDF5,0.01401099642956014
RGMA,-0.039832306049170076
WNT16,0.03685179951591001
CX3CL1,-0.015794576122495442
FGF1,-0.06438009140665472
ALOX5AP,0.027937630413226795
IL1RN,-0.013740391616730534
CXCL9,0.05854563892062133
ANGPTL4,0.04532471243039684
NRG3,-0.02493886840839313
COLQ,-0.02507025669762707
TNFSF12,-0.010452031256080027
FYN,-0.028191890713532328
ACE,-0.039948353269435424
IL18,-0.06255902827902207
CCL27,-0.015639997977781102
SERPING1,-0.01069718976454613
AZGP1,0.02872242446943238
INHA,0.06467078100747051
SEMA3G,-0.023729266823598504
COL6A1,0.05812854659466854
TNFSF8,-0.016980374258010945
FGF20,-0.02260864264467404
ICAM3,-0.010898512335089138
LAMA4,0.05510338772869738
DLL4,0.13273280875973967
SEMA3A,0.011797545128479102
C5,0.030520157479383563
C1QA,-0.018845004676097492
UTS2B,-0.014399709940015677
COL9A3,-0.03340487109888759
HGF,-0.0245410623437792
P4HB,0.02189984263801529
ADCYAP1,-0.015837884834770034
GREM1,-0.03475117768827967
EGF,0.10531592030699301
VEGFB,0.0708175626283072
FARP2,-0.008233509951174986
LAMA2,0.033435029325923425
EFEMP2,-0.005769262857738382
SELPLG,0.05958467250169642
HLA-E,0.06180303173227548
PTN,0.045283699023349236
CD274,0.010584253124871672
CD14,0.004065057690757395
SLIT1,0.005801547334376663
CNTF,-0.018573031343347746
BST1,0.06692748871614863
AGTRAP,-0.001610495231759883
LAMC1,0.010024319642470707
COL6A3,-8.873325078020654e-05
FN1,0.033832452978753834
MIF,0.045266158472184057
JAG1,0.06700009546254383
NID2,-0.05086467866819373
EFNB1,-0.009493184059677535
COL4A2,0.02856011498879038
SPP1,-0.04269267534368137
PODXL2,-0.020091594187571275
FGF9,-0.016980376973471004
ITIH2,0.09517574147552409
ADAM10,-0.010618674656065962
CFH,0.07754332208199163
COL4A5,0.013614353643987264
LTBP3,-0.06721529850694212
GNB3,0.17211227368342033
COL6A2,-0.02722978755928561
GDF9,0.08369621522559376
NCAM1,0.04124258991581229
APOC2,-0.019733559536657667
BST2,0.018917732320631035
COL5A1,5.485979639175047e-05
CALM3,-0.007818614756967874
THBS2,0.045728012933879056
SERPINE2,0.06611217883219396
EFNB2,0.06070170965803934
MMP9,-0.006201838098962078
NPPA,-0.04095143372704945
NTNG2,0.031616335034938714
LAMA1,-0.018491949923969707
UCN,-0.022030150343955418
PDGFD,0.08106894453964363
EDN1,-0.0016193492450455591
ARPC5,-0.06392257166437611
GSTO1,0.01510479431944264
SYK,-0.0380354339831811
ST6GAL1,-0.026604171874540998
WNT3,-0.025461061641571435
HSP90B1,-0.01263092614770775
ZP3,-0.028843815379235103
NRG2,0.029666770178902468
MELTF,0.05343931366902184
NLGN1,0.008898657880582464
SLIT3,0.0635414792666067
S100A4,-0.012869928039814238
TNFSF13B,-0.055377120380121526
HSPG2,0.03137981616511096
FAM3C,0.02898580412554666
FLT3LG,-0.016626261524210553
A2M,-0.008702249159323406
VCL,-0.04519177659720386
FGF2,-0.03316510883502082
AGRP,0.21260655313270133
RNASE2,0.024887992228814052
PDGFC,-0.02016112518754151
COL8A2,-0.042709914756159685
SPON2,0.016240521817125927
SEMA3D,-0.01956945621684023
TIMP2,-0.0210440305399935
EFNA1,0.015282973308380703
TFPI,0.031085860146164858
GPC3,-0.020051041259194637
NMU,-0.017792283444780295
LAMB3,0.05173667599072487
LGALS9,0.0022575174751832106
VIM,0.05153875114700401
PLAU,0.06586155644251453
TGFB3,0.014146182905615331
APLN,-0.0017775834924134894
SHANK2,-0.01679494024448894
PENK,-0.01461325788958222
CTF1,-0.026492410836795766
COL3A1,0.012038741623845259
S100A10,-0.05893854993862142
FGF13,-0.02173593694986227
SEMA4A,0.07399763948697846
EFNA4,-0.01146872002747852
HSPA8,0.055334334112161786
NPB,-0.03150080007300375
SEMA3E,0.023746066423207136
ADAM9,-0.03751364993749638
ASIP,-0.008942533139168575
FAT4,-0.001696042060477971
MDK,0.01740424147858649
HSPA1A,0.020290378818577415
SEMA3F,0.0039404986328128635
ARF6,0.04193888856519011
IL6,-0.0192424566571317
CALM1,-0.028262925978957833
NMB,-0.02500356341141398
CCL26,-0.021883479745794434
FBLN1,0.02133412745375748
SAA1,-0.016033522081185546
MICB,0.09307153980285936
F13A1,-0.022030149745877293
CXCL11,0.04093960464755619
COL5A2,0.04791452961630407
EFNA5,0.027587823127684433
EDIL3,-0.035277566340237224
CD86,0.025330053117399113
HRAS,-0.02873258153933112
C1QTNF5,0.1387902409825054
RLN1,-0.014613259103328472
COL4A1,0.0006703240372719
CCL3,0.009365219877019078
BGN,0.0024737761058259023
S100A9,-0.05462801210514094
HCRT,0.03833073524812285
FADD,-0.0018985524647215284
ACTR2,0.036581783228585005
BMP2,0.01955604585732936
CD55,0.04582953633667801
CD6,-0.023866201218109784
IL16,0.014478444127253355
LAMA5,0.07661367179661288
RGMB,0.03887967510043644
INSL5,-0.014183150226985575
IL12A,0.038462342829812216
S100A8,0.0008714351743746556
MFAP5,0.12736396049345539
CXCL16,0.04686386106289121
AGRN,0.053958680290976765
COL4A6,0.050075773303174094
MEGF10,-0.011632672730972687
C1QB,-0.002873510933516898
HLA-B,-0.01120438707001215
PDGFA,-0.013026757834972792
DKK1,-0.014613262744569049
INHBA,-0.018230032168916527
IL7,-0.021735934832131983
FABP5,-0.03947184338470055
CCL4,-0.01682515889791994
FBN1,-0.03450352357202057
TCTN1,-0.0411571968422294
NCR3LG1,-0.017345792234619607
BMP7,-0.012461257186575057
NLGN2,0.02219610194613976
CCL25,-0.014183148354561604
NPNT,0.06717168610475677
KITLG,-0.0010658902856681295
MADCAM1,-0.014613262744569049
F12,0.06401824069610115
S100B,0.11440536710964312
CD99,0.058465930513674165
PDGFB,0.00014334389060742465
CLEC2D,-0.018020841807965485
F8,0.1456617249111863
C3,-0.05825628490949556
TSLP,-0.014399710731132642
OSM,-0.013740394005323566
PRND,-0.01461326092394842
SLPI,0.009112318811461897
AFDN,0.031324935427936976
ULBP2,-0.027468076855712117
ANGPTL1,0.09817243162278824
LTBP1,-0.013952227238872433
NTN4,-0.02085928506931709
APP,0.04976329417788093
RIMS2,-0.014613259710201713
WNT7A,-0.015031803508628658
GPI,-0.0035305516383477152
IL1B,-0.018230039451861454
HAS2,-0.06946022205196091
SEMA4B,-0.05636192239506699
FGF12,-0.04800240268511806
CP,0.04093238787583196
NLGN3,0.06796949686335539
GZMB,-0.018056339347053755
PROC,-0.012007376937836125
AGT,0.04529664259760453
PTHLH,0.023681745405512603
COL1A1,-0.009193000178100574
LAMB2,0.019013543952089873
DSC2,0.030782362342865768
WNT5B,0.04798070212746264
LEFTY1,-0.016226956288729
CXCL5,-0.0050653147024829984
S100A1,0.00024357106004119024
NPTX1,-0.02188347493349888
TGS1,-0.018205626546501475
SST,-0.01874239608654912
IL34,0.051435726587729096
XCL2,-0.02746807635764762
TF,-0.056006527451051835
IL33,0.047004899801012086
NAMPT,-0.01293861980663593
