,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
POMC,0.07055350766753138,-0.048181552276885746,-0.003839439845036473,0.05308968618294403,,-0.013448409048106172,-0.05852674627115649,0.020411923060821777,0.052331724881099544,-0.015671671136486404,-0.0017747041775562058,-0.009311993397787006,-0.057798355420001946,0.06282126574499361,0.052933611510091225,0.001342171286794968,0.028432791447160804,0.0031999057386792916,0.003104769812233975,,0.0057228591450706095,-0.023976807971203083
CCL18,,0.10020623808375445,0.08571623955782905,,,,,,,,,,,0.03673999735247449,,-0.007085110385427833,0.03723288048904645,,0.018249687989108473,,,
CCL17,,,,,,-0.027029463805240364,,,,-0.01684501651187221,-0.013718240767948288,0.010067683870898857,,,,-0.03616927093887776,0.09840059596557929,0.009227808223376458,,,0.025357533611602142,
VEGFD,,0.09580208828500447,0.004142062302111871,0.07315443181781366,,-0.03011380753517027,0.02421226183469296,,0.018865171687418372,-0.017946940322300795,-0.010062495503813376,0.06185206517762065,,0.04495577573661351,-0.032192717886996375,,0.07968495734541257,-0.011293339237245426,,,,
TNFSF13,,,0.031336841352192744,,,0.04508147898996545,,0.0006641693234261991,,,,,,,,0.0032402089657297866,0.05056329282237733,0.07577012746897725,-0.02542005192639176,,-0.03018140207346575,0.09788074572103042
WNT5A,-0.008606362980780383,0.06273979406786678,-0.0005545983750428797,0.0031114327417144975,-0.02901375044055097,0.013656747389461408,0.0352239520982682,0.07272832919083741,0.016515332987320306,0.03191810950736983,-0.03737697052403513,0.03930365031338486,-0.07348546515147002,0.022546100201095622,-0.011014332927496337,0.005748470529653817,0.07401159221549822,-0.05074486881608127,0.041307895754395044,0.0236324982666604,0.047927280061121784,0.13587410489593582
CXCL8,,0.03299547643569745,0.05114725651409241,-0.01587593448033789,0.020214995086093326,0.08562595353786842,0.021244971347112056,-0.026962517399083407,-0.040177675278113244,-0.04411834300443379,-0.009370633345001388,-0.015673535823357312,,-0.03027778225139883,0.0694937471294539,-0.032529792731332455,-0.006276613431400682,-0.014894231594092599,0.10642791707712389,0.10822349283848061,-0.0006671904631506233,0.011870997949282865
GRN,-0.09994873759762941,0.09501446567920574,-0.024167179910256218,0.011229540499992701,0.028919177185076143,-0.03264053316864385,-0.026440124696962882,0.06937116567204304,0.05999385145718933,0.017100948753029446,0.044003319699471154,-0.029276028356731574,-0.03367189053962887,0.0286694714863891,0.005661803662489009,-0.018331904133120285,-0.02493414853743093,0.09383094543627812,-0.09711232612783392,0.028572549375338943,0.0981884190243886,-0.005830739660673035
MIA,-0.024392709946039783,0.00014737085534443695,-0.0006899953506847099,0.10185956321711788,0.07936340574158607,-0.03556197247780013,0.10967791585055876,0.05429271902067397,-0.00653173495716668,0.07264466780385617,-0.011443969493766519,0.011309049474958614,0.04830202271658117,-0.044653101960986076,0.044945455980096576,0.16147060800740917,0.19752820762211495,0.0057848551443489635,-0.02603958886325775,,-0.039971135752172905,0.13947652043617007
COL4A4,-0.02158257593356657,0.008221850646249904,0.01831645249558504,-0.02918640106413085,-0.04041140765713185,-0.022950490599288092,0.056780420784275455,-0.018035018506902017,0.0649923187402421,0.014302466755790237,-0.019224958640824862,-0.031343303556173256,,,0.17083129121290314,0.14654715832061108,0.011751869266020527,-0.030635082278402597,0.004088478532708195,,0.01620314891637132,0.0447774755003846
TAC1,-0.0186358319752542,-0.036087483469762746,-0.02431250533140901,-0.026983074560285692,-0.001624798372912029,-0.022197445285828708,-0.08359909091065179,-0.02883413535208913,-0.0050156180001121094,0.034967829841251415,0.04366839090904404,-0.043410015446372976,,,,,,,-0.010219211531476974,0.04185013217129759,-0.024350140793726598,-0.05289443336780767
RARRES2,0.10130415102901265,0.00035627175656459425,-0.03855503851508003,0.05139674693473065,0.006626966022607137,-0.011320846249473968,0.03991230318965367,0.058108904647300806,0.06837745448560384,-0.005221178725723387,-0.022380782849528855,0.06826215740016242,0.01321779734131909,-0.03571498820831102,-0.055199448980672194,-0.005293280849604312,0.05137907469011786,0.004065379375385854,0.008930418044020814,0.08649940223649477,0.039936266717812245,0.03394686453891806
FGF7,0.004392903469474516,0.055160626698615225,,0.02411662520726679,-0.013924063341777695,-0.0022695630997793923,-0.053281157211371145,0.022837930299041097,-0.03680189217275789,0.01886256937030064,0.05498915337528994,0.08794878846186557,0.13150001011588586,-0.02767693243961606,-0.03993415881617094,-0.009552684434505557,0.08728946598556463,-0.026394538360157347,0.009139170446698848,-0.06454114214963375,0.03518021000283333,0.02529297327801926
EFNA2,,,,,,,,,,,,,,,,,0.022967220806648203,,,,,
HBEGF,-0.020320909510664606,0.12123514772732333,0.011955032082993073,0.02380633860272187,0.059731798801577404,0.02506035850819019,0.09721085577919306,0.045612184531750186,-0.015255105601294942,0.0013063287850838437,0.10736860478647249,0.012980003652127783,0.041454674520148616,0.01308244813529559,0.048993357571265786,0.028158030666744556,0.09125083561730893,0.0362473158532059,0.06116637003026008,0.016867240090851294,0.03248353209638976,0.11176712030087775
CSF3,,-0.023390210109522653,,,-0.02828644921862866,0.003621908122309877,0.0019318104389195315,,-0.01934778718881761,,,,,,,-0.01772073545992687,0.029726186789322106,,0.029629257876331586,-0.027509205990966675,0.21882569322347553,-0.0316753752454151
PI3,,0.1280289273371658,-2.7597760534606656e-05,,-0.04114006141076586,0.04499971488702178,0.02128770131577661,,0.013166999755584493,,,,,0.15432026412285824,,-0.07672666594411766,-0.0540381969229177,-0.022267454702449185,0.04533793246242417,,-0.04237067255084709,0.03153132661283545
PCSK1N,-0.006813161211994171,-0.06999774639389071,0.021575677584288792,-0.018555415002272882,-0.08610696043010391,-0.05797947995107008,0.04233781635960537,-0.01740959105463768,-0.04239684402446297,-0.04059949297027827,0.05197793175306292,-0.06119369934402435,-0.020657423978960435,0.04288281670755135,-0.0040106487819158085,0.06564399715910683,-0.01737542205408446,0.028229702461102214,-0.015488695392333511,-0.08048207116363017,0.04458374917952356,-0.059734172328101486
NTS,,,,,,,0.04748629153216492,0.04791630579165934,-0.02378075782678357,-0.020090781447897617,-0.0009720704239282336,,,,,0.03561691306316536,0.03796955343959978,,-0.0036441659075371886,,0.027015599277013063,
SFRP1,-0.027115606261140103,0.024898216389239017,0.03716526476095424,-0.04302057642443722,,-0.02358425195589728,0.013757155580300197,0.010242553993781048,0.03805614553124748,-0.005968937041725926,0.10797585906408015,0.02557408187704899,-0.030772279821101957,-0.026660194293213473,-0.04056491097612986,-0.008478920614390697,0.05735743265884131,-0.003142126749162403,-0.03864867081431159,0.11424203200519929,0.05850745375339106,-0.0708816798179581
CXCL13,,,,-0.011792816470501384,-0.02053930906437857,,-0.03146080318152262,,,,,,,,,-0.00894555018000789,0.0491366707775266,,-0.04484305406584459,,,-0.002887976112720671
MICA,-0.012540898690905663,0.06575427952325481,-0.007475389122096117,4.566963016698905e-05,0.04195473277562939,0.028535459439153876,-0.028322698499047828,0.01054471341245292,0.07307646997933318,-0.011105781463380607,0.05127765904922246,-0.011634815128856611,0.03550173272455777,-0.11818318167727893,0.10166322231832658,0.017162358799161982,0.08724282263034362,0.0018581556890169644,-0.05509980773384902,0.04354841954400039,0.06362379827229943,0.049344487799714676
TG,0.15332924668647444,0.06703700830434972,0.015581995155568833,0.017288756838467204,,0.07558179470371983,-0.022196500174558192,0.09204112161077756,0.04569518830986916,-0.016970716661441086,-0.009927831270641969,-0.03306776199808496,0.0038603528851345673,-0.04962412265002581,0.12070046635214975,-0.028605662316159554,0.05857085624641402,,-0.012272417660498205,,0.04158861272211564,0.03207234145830768
ADA,0.004562622721403687,-0.045757396411027655,-0.0597667655416486,0.07895038182660322,0.10005278517978088,0.0003492423038593634,-0.02751051477455135,-0.01725809299633713,0.018050195610401124,-0.022456789337644764,0.019561702505303046,0.08606413520679564,-0.02059734936422935,-0.02365005528841798,-0.05717358183934829,-0.01249621253504397,0.10107443025827662,0.07228029429928613,0.001649270278160394,0.06146795314769445,0.03600838905925712,0.08882645215082334
LAMC3,0.005409578289449366,0.054860259066223716,-0.041750644791703206,0.007945095871491212,-0.042623530416097025,-0.009577722084670625,0.010734688931217602,-0.007145949977986254,-0.00931020574019586,-0.022950252595714777,0.007548875887905502,-0.060952288374948,-0.05251905267160407,0.043202990268321605,-0.011995872420551315,0.01794392526346661,0.08857233125049027,0.09032743218796208,-0.03176825567945225,0.11846818914717282,0.0019939868856400722,0.11478029564032755
CCL7,,,-0.008430886779420933,,,-0.01840113674694404,-0.02339226595069448,,,,,,,,,-0.03675227068900256,,,,,-0.020435870592592276,0.002715047647017477
NGF,,0.03009238440543773,0.08046020244458273,,,0.037327203819909165,-0.036042912761089396,-0.024250846255293484,,,,,,,0.04614476683931573,0.03618669035133804,0.014256769402837065,,-0.00983935967254198,,0.07541470433560098,-0.002800441460504333
TNFSF15,,0.058892909286146974,,,,0.03559547859413863,0.005406307022967195,-0.01679881686641569,,,,,0.052445722796016926,,-0.016048100108238306,-0.03572406744259798,,,-0.020153072644982496,,0.061351940480562486,0.05398820950208005
HMGB1,-0.008453314664382454,-0.029067097072656322,-0.07534378068130934,0.027066562201304996,-0.0036105953632106728,-0.008386731076755922,0.07844246823785028,0.050361535892540686,0.03224397182141321,-0.01397264012648325,-0.03141422410463251,0.10098098708414063,-0.013203694134082539,-0.11116648399829902,0.0595248412400464,-0.028462353910785346,-0.08109295145388751,-0.04907233241256453,-0.02928059036125812,-0.03219827278248118,-0.07736810857221098,0.028495186982817795
ITGB3BP,0.02691251838550994,-0.002274594665926255,0.02249011238434198,0.0282100107442491,-0.013149145210305363,0.019027200032550626,0.02754104602399528,0.10820282060628383,0.06486613075251305,-0.03185741787586508,-0.05916975042755993,0.03733656610259215,0.08660632503208406,-0.04905784533222749,0.0881212388042436,-0.02174192112006147,0.08146746435484287,0.015774415255845695,-0.003712917404590707,-0.003076647017052413,0.013817522537464221,0.05521174834739221
AANAT,,-0.040080762466442384,0.028958613040132256,,,0.09231367246975743,-0.014087499067058973,,0.027997884090294148,-0.015261864670810841,-0.011443970130309322,-0.005885098195610924,,-0.01565436268769367,,-0.028915533666744514,0.016138108514499906,0.060892782459742785,,,0.03773229095706509,0.06841876579214114
RELN,-0.017892523617317274,-0.038557321746908534,-0.032905409932030436,-0.021446836471097745,0.03658703825966689,0.012547037770734263,-0.033163109866226205,-0.040844970066544035,-0.012114508010148335,-0.03360169945887221,-0.04475438468591064,0.020966556357305276,,,0.04337630563951311,,,0.011969430166247701,0.09895831450728126,-0.04987477086795379,,-0.006267315408568669
IL15,-0.013325098648190205,0.02179619264678855,0.026874094595903664,0.009890808482479578,,0.09060076538871081,0.01887354649084229,0.05123165151552183,0.04899597229444233,0.0088347524880146,-0.02459684222328533,0.04828316706789423,0.06313914493592437,0.13001231058465063,-0.04582996347767222,0.014711603141185626,0.03569494538205276,0.031521466901491095,-0.049159546710517005,-0.0290951659601485,0.03524170962976902,0.017501127745275825
UTS2,,,,,,,,,0.014849091881668044,,,,-0.023296894995740034,0.009526992099686665,,-0.018068497056743987,,,,,,
BSG,0.09038428836508874,0.03321451282629777,-0.019950910787733225,0.013120477180780191,0.039618613731154224,-0.007187440117327412,-0.046675940563925586,0.013624903350269835,0.04393407785564525,0.03642010650439542,0.014026305701282693,0.011414637458303428,0.021199544274470024,0.07390215970512426,-0.10089928840690826,0.10123777067576296,0.12717015358102282,0.10933616197579078,0.020985188422101054,-0.03284927765604561,-0.019257028877385174,0.100497734362782
ADAMTS3,0.04307873968417958,-0.04027432108670566,-0.013683458004478356,-0.02903724630198538,,0.009108511111382741,0.09077943639669692,-0.03374836546703799,0.10774560746632113,-0.0036231759019964916,0.07352110194978956,-0.006867919298623133,-0.017990583185500876,-0.0427991757439647,,0.0022928786367590035,0.05941113955107458,0.0008934137251233031,-0.05002803006048539,-0.03345093006889445,0.034841805780575386,0.03883067534030754
CD34,-0.001430916087303739,0.005020797184713244,-0.011717742568538489,0.01266251201976201,0.0036209781000647945,0.0068066815290402675,-0.026274107200335593,0.025449210970764233,0.039141328611025886,-0.003940433039833104,-0.02141135738607318,-0.011788479293507948,0.014070886497617018,0.046785865331758006,-0.06382602377533868,0.019820305295993452,0.09093924043301065,0.06561638013796915,-0.025747169724330513,-0.04744605678041198,0.01236935107615405,0.08434812690861986
CCL23,,,,,,,,,-0.019857864687097375,,,,0.13173698448137647,,,,,,,,,
PLAT,0.05414300338570912,0.08703890438886312,-0.054951929833217235,0.04948524848552517,0.04597949743694914,-0.05529502717622985,0.05771992304557231,0.02230396534051696,0.015212616505922705,-0.007079249728021866,0.024742416223785292,0.03219552813772895,0.01843859354492333,0.032484053949733596,-0.04367191122958295,0.07527400604257416,0.04618766817018002,0.13094102214078765,-0.009793492969847321,0.07108088436928692,0.0558265014877095,0.073786425638378
NTF3,,,,,,,,,,,-0.01847329780115134,,,,,0.12969111284628954,0.09677506607353624,,0.010627385892833815,,,
LTA,,,,0.040845547264044844,,-0.023584250852588903,,,,-0.014698766213036571,,-0.027387104122311434,,,,,,,,,-0.029099957937495428,
CKLF,0.03485913031156657,-0.0047180749638253625,-0.06880414205110003,-0.008164733862586607,0.03778336708722358,0.053317863823545995,0.0844659296845659,0.08780566501084669,0.02385310189587196,-0.029760364104727738,-0.017761091979009384,-0.011538241936755563,-0.024841741737667993,0.03518346941747685,0.13563843221311436,0.02016730415841328,0.06734732849311376,-0.006175132731498135,0.0001164767895400445,0.11433278967704738,0.019436839391396003,0.021794139638879516
CD24,-0.04987074155563514,0.008556336438842786,-0.06974813733722798,0.03969158771845814,0.014802676826341446,0.027461884867639758,-0.017661929390187014,0.04595206154362784,-0.0030145047886851197,-0.014172373707530009,0.028864844001636563,0.040298529220064154,0.09418852253568082,0.11944546482064444,-0.16486316299138803,0.05467664508934117,-0.05886238776727794,-0.042669959299202996,-0.042303319256074196,-0.07431120139547262,0.06821574985591303,-0.002799966318108582
HSP90AA1,-0.07850798281134627,-0.06237792364094363,-0.0494042583841537,0.005204991247424397,0.011608460070449033,-0.007797734403447961,-0.06162107182947673,-0.06991766170822919,-0.051764084906674696,-0.058131933364283093,0.026787215057512866,-0.05759835190435359,0.030430030544822254,-0.08789253139807784,-0.03352409606371262,-0.04870987643973952,-0.076944529317699,-0.03495519320928523,0.014173138926075964,-0.023503242777960558,-0.159252821536009,-0.05138591552376874
BMP4,-0.02221159888894447,-0.04839733713703669,0.0031918598959801312,-0.021937896882684528,-0.020967486334764467,-0.019442777384160916,0.046966873308422905,0.10827095082419068,0.023707723936552644,0.061033821422316746,-0.01211704290169044,0.005978466692111994,-0.013763133656338616,0.060505942959462426,-0.02691948987771906,0.03590500308056096,0.039350021521532406,0.09475838250267547,0.019187049492100355,,-0.05120982348799958,0.09467916141286165
SCGB3A1,,,-0.018878943372281826,,-0.011976973663267044,,0.037184615434087125,-0.01253681487332119,,,-0.009653100734834018,-0.019110359077244215,-0.03953785757922672,0.09568892801910168,-0.050463737455216526,-0.03135351069335022,0.0654040610538016,,-0.041851572701949745,,0.07866649189163123,0.033867441466029685
IGFBP4,-0.003834765969051561,-0.00020717224807134958,-0.041102426971219984,-0.0333179913399182,-0.03412906981884121,-0.000966666111143137,-0.01888208021442453,0.0688520712171297,0.057547131082365977,-0.018846290514331752,-0.03595525358029269,0.014726291131486881,-0.03359359064940996,0.08609734992610438,-0.06615884970848455,-0.018961381079425358,-0.06320319601786606,0.10073190082405815,-0.003592157145759618,0.005074651726932654,0.07347447066179061,0.1087342561947674
RSPO4,,-0.027317757354342043,,-0.023904179001796547,,0.0032805711411313305,0.13708247264514198,,,0.049358377472352735,-0.009653099322849665,-0.011089052004582179,,,0.017458469467283064,,,,-0.028185253109733275,,0.13922603939863784,0.046780303724843854
LEFTY2,-0.021369178181997024,0.048574519414841186,-0.06380074552125695,0.011603704548060362,0.055003054528065115,-0.018320815664524783,-0.03373001502518784,0.03450667308635929,0.04166649749277245,-0.006053018192034137,-0.010584741467503352,0.07971685369469854,0.058669490180840736,-0.033105339675943216,,-0.015690069444215454,0.024054221838267196,0.12532328647916938,0.05498651267293951,0.07068866246724856,0.10968730623430452,0.022926629611341776
PF4,,,0.008076895579971701,-0.018824901293416966,,-0.016054629287698276,,,,,,,,,,,-0.023588191435546343,,,,-0.001364529559164546,-6.314091393805903e-05
ANGPTL2,-0.017956693912146295,0.005712290441319484,-0.025090634803799212,-0.008450352401551653,-0.0142325795575055,0.0242572199388862,-0.0016188894119701692,0.07241075397498145,0.06816648471100865,-0.013646394675744664,-0.023454446917306172,0.07006035076076379,0.12969947630063666,0.0790999514117239,-0.04021420574571027,0.034492648073353165,0.05659854029550326,-0.0321226309091896,-0.043881477165937884,0.04081451821584509,0.06980088399318364,0.10729715483674626
LRIG2,-0.012674821232600034,0.0617046668447578,0.015016399288552876,-0.02314386377584583,-0.034453167248002396,-0.01784874842577849,0.01932664479518502,0.04546883874194276,0.07234970345081415,-0.00014226028625914327,-0.026448507371683874,0.03348745691207899,0.055545483338503426,-0.03745851920774111,0.07851580947635763,0.00507867926848244,0.02641786098873756,-0.02522526132245604,-0.0464299724568211,0.036432929728081626,0.032084568931110495,0.07043567387724581
ICOSLG,0.0015028417388868135,0.07366804351396655,0.05049359849009271,0.03668373661157317,-0.05416926443175064,0.022816508777681807,-0.004422522461227441,-0.0004773235900515505,0.05973651540860402,0.03613655170793156,-0.018319779876640723,-0.009448511330328528,0.012417838603238151,0.014991455510942149,0.027738537401002922,-0.006125702046918868,0.09894313994130555,0.03647695066090728,-0.042127553473110965,0.012151885316678398,0.08453109145572008,0.039854918974843674
WIF1,,-0.06357278738673532,-0.054431719092911536,,-0.02454705224655002,,-0.00474880210396561,-0.06569145955237424,-0.03282149656701977,-0.013192238688679653,0.047170730489512556,-0.025880367239444008,,,,,,,0.002166762567556483,-0.02960685241410795,,0.01633166328370984
NPPC,0.09821806896898173,0.03850144123573037,-0.022333593388755995,,0.06796627156270829,-0.024904689199961232,-0.05510303770997276,-0.051312483647158964,0.012756945002286755,-0.003985311737205305,-0.013415445740339673,0.07829444936048827,-0.028306953045204915,-0.07247708982641457,-0.046609499090351066,0.06662777762245661,0.02360772817857042,0.05734113184930196,-0.008380876247251236,-0.009849573180995573,,0.03055696078365357
LYZ,-0.044518073454506535,0.05452715581542394,0.05165205432112832,0.017321143291884212,-0.029480334146835457,0.0344241308423411,0.050032834293655036,0.04196216583393064,0.009901362303426517,0.0037967714142235435,-0.0074799517935078596,0.00256208020671737,0.03940502864291832,0.005485273136923842,0.03176181596719347,0.016583925564461408,0.029332784812264225,0.06542466345085397,-0.01867308073925661,0.015323147438544456,0.05078515662568804,0.003314040296080416
EREG,,,,,-0.03812805050157001,,0.004365332637994068,,,,,,,,,-0.02896215945315441,0.07030980342228714,,0.04422073039499587,,-0.03391403679828842,0.03976855782562206
SPTAN1,0.07339120703463113,-0.026101753492938258,-0.0378250557432974,0.002990657328800552,0.038328322544209405,-0.03853939610777875,-0.03603054986411427,-0.025168123263945665,0.0641035527940179,0.009975230054421112,0.002692992259541637,-0.07928285549321057,-0.04429533948664054,0.10840805657155676,-0.014834588662026062,0.0679463875222796,-0.0214226641251405,0.058131646720705185,-0.0206569420514201,0.059214325001999586,-0.03221745974175841,-0.0168915537416371
PTH2,,,,,,,,,,,,,,,,,,,0.05635970555668093,,,
LIPC,-0.02763215169096225,-0.047254289575499445,-0.05565292480307432,0.020873167529097448,,-0.01872864682708476,-0.02651181946037152,0.07418582331798947,-0.036910555125069085,-0.005809928912453932,,0.02174858698613358,-0.030016626088076544,-0.022468182578632544,0.027344584961214533,,,0.03194244978385297,,,0.1032095882983601,-0.002652491527027575
COL8A1,-0.03681717557779332,0.07962048023314858,0.008853620320069087,0.007671867969948267,0.06959751162321706,0.007238825666981328,0.07127768415990568,0.07548665264501049,0.0033065906372659964,0.0036999088286148616,0.017413870619039633,-0.006755424720575504,0.020523165853801675,0.06844954836495343,0.053301157247778834,0.07228414068630848,0.12248200695113874,0.09480360941553714,-0.05221199097557773,-0.04453734015346882,0.09484506992968039,0.0210085238186114
GSTM2,-0.031794349637068946,0.04275624072268866,0.04388956286749079,0.021863479428594363,-0.03621022179142771,-0.03170501433272874,0.038773824358513835,-0.017718133420744315,0.031436733621502524,-0.00211670169960587,0.012573055666202737,-0.017023376513764503,0.07025344365826759,0.00817745154143353,0.09259308534333702,0.08928962503521538,0.09007631849940154,0.008666783833312082,0.023823331085462304,-0.011889728167692093,0.02253621285550549,0.023784088584207323
IL4,,,,,,,,,,,,,,-0.01755369725602757,,,,,,,,
SPX,0.0316431779552756,-0.06453776788323921,0.003368638247168005,0.005754568763982886,,0.022909270122444026,-0.04627997978057389,-0.03454132188007348,-0.04138232543722002,-0.012754353678415556,0.004249930008952669,-0.03838613690922479,-0.037526296308779385,,,0.003157240369460502,0.014174564422745919,-0.08708629516380673,-0.010113004066995713,0.02499975375085322,-0.024105587869523114,0.009934584675975964
MFGE8,0.004529801869279892,0.11612234513010232,-0.021288039314031452,0.010373543436914065,-0.001435526660800525,0.002865994122347571,-0.024314432978762804,-0.010656723677695289,-0.013401491092640033,0.02641934246754057,0.012211694245191305,0.012209947203439509,-0.035183644459785196,0.0744931193557158,-0.01167111647096522,-0.052425212303952244,0.09091423651622829,0.11251791489781943,-0.05198090859657033,0.030663503183694797,0.04126184918686655,0.13836404507074462
TGFA,-0.04373142207850387,0.11535713456064436,0.012962906606239917,-0.007295238919644459,-0.043138978570684994,0.05992581856604091,0.051267772743399956,0.07676727250722862,-0.003663571721285418,0.015822561364973713,-0.011615349584991247,0.08576757987437644,0.0010545197873233943,0.0007755462017783216,0.03924620096216005,0.0723617725685159,0.050159073992598585,0.014223359056492458,-0.022649560284730384,0.058123794507185605,0.09020480929348294,0.04731879737025894
SLIT2,-0.022211595334755557,-0.0110873924937476,0.018713578692247473,-0.020782950896744347,-0.02247308392259826,-0.038394374839828785,-0.004379679523301868,0.041061498208896166,-0.0269772073753256,0.004945644575861929,-0.010310760358466757,-0.03945211895020912,0.09281741039767806,0.0119833875045088,-0.03221608886189737,0.05450533863636308,0.12834772684101983,0.001320801363564035,-0.05791558629305839,-0.07527153236649593,0.06683900498455737,0.08254679119592545
PLTP,0.049785857795170564,-0.013190499168805287,-0.009461855763382572,0.02167902549804115,-0.03698476740018453,-0.0328262476238207,0.05529805181394997,0.05231624821616167,-0.009255090205329965,-0.004408021800646302,-0.026497146300538472,-0.0002189280708784292,0.0491245352639869,0.09688814000490681,-0.03964561493793978,-0.06447247824386748,-0.0033370146000872157,0.12723893562188804,-0.03265588256278632,0.05031418851430445,0.0001060356238107268,0.04806234148405046
APOD,-0.06990193713515552,-0.03817284627159651,-0.027291485429708714,-0.027509564552177342,-0.03219096001418177,-0.0021219544270069898,0.052187442390834886,-0.04483974263875921,-0.003970242327138041,-0.03432574243507255,0.004672844540668129,-0.005261278993970004,-0.002053767869310659,0.016938007539271768,-0.05029172480595119,0.014653973569365625,0.07561203933090431,-0.06355168356363548,0.018548391576465355,0.038367308094103755,-0.01905394461310941,-0.02359190342464467
