,UKF243,UKF248,UKF251,UKF255,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MICA,-0.03178882207592263,0.02064121921015441,-0.030289975823585096,0.08298524063267473,-0.03177840904281866,0.05571162306571173,0.021255760714874956,0.023689309725330978,-0.05877115925419482,-0.039146580893662686,-0.10087272938897383,0.13040260275766233,0.1288204572574521,0.10493521076886421,-0.025424929276296505,0.0468918519219827,0.029731560315743005
TG,0.1187080645002,-0.04083310811952029,0.018771242309530284,,0.004019146402360183,0.060014367546399466,-0.0247333291535996,-0.01599860817320745,0.10192118944658232,-0.020446251491275515,0.13011321112286856,0.005760284382728472,0.04327655790890824,0.013631461697802653,-0.04160631193622872,0.04652026987257829,-0.014585468790235534
ADA,-0.007987988930532723,0.024598281968093553,0.04701917029359266,0.041421526891147836,0.011233248859315897,0.028736893800613325,-0.007014915749807174,-0.014630646836278769,0.0786385348835427,-0.0313199725066206,-0.06876199388386978,0.028591382389607622,0.003252196365316552,0.08270855492920831,0.011849659536797728,0.05844549133673912,-0.014349137874958956
LAMC3,-0.04295292699971941,0.022802425210400507,0.01099475303754961,0.04605326325501695,-0.007827372081804207,0.10451774109486114,0.04860268651696939,0.07145970678323398,0.015545191068450682,-0.032771758267593556,-0.11289160740005928,0.04996876209352193,0.08311659302539487,0.030129399013245618,0.04007215761902469,0.08274064193183202,0.04201624098028102
CCL7,,-0.022199191037049173,,,,,,,,,,,-0.053677427066596346,,,-0.043895212156678506,0.12328682794727527
NGF,-0.022563886662387372,-0.0026533550282838362,,,-0.016491235940780762,,,,0.06368849568131343,,-0.004338925150614821,-0.03177159707844831,0.05767014520330452,-0.00212208108960624,0.10423604908701034,0.041276220558804484,0.04142056333674402
TNFSF15,-0.027914343851288423,,,,0.016169577874751994,,,,-0.021252847815867826,,-0.015455129496690317,0.2555800713029127,0.05741641625734197,,-0.023548291013662508,0.007793036237919327,0.04568733093878458
HMGB1,-0.055636080534047797,0.03021862211473727,0.00688488731019363,0.03286010089787395,0.031139801994909774,0.09392444364146321,0.00789706038131185,0.03791907159096563,0.06270068124263053,-0.004933367753865079,-0.043257371995068156,-0.022807654987437358,-0.00417544928005115,0.09828654470799424,0.06529269113679118,-0.022389390997113272,-0.05119429344571989
ITGB3BP,-0.05818114768320446,0.017758616652660594,0.021872808866730743,0.03768854111938323,0.05332119368276725,0.09278732462491125,-0.03768737736919158,-0.00471223510644133,0.07062009727273821,0.0013627007464299653,-0.0781497355324879,0.04639912117389961,0.038519001228151994,0.08329448920350718,0.06119081871133484,0.014699549900620548,0.03717426309547957
AANAT,-0.0404421990488026,-0.011025535330696295,,,,0.09444409244243226,-0.022242827449857602,-0.018441851907991736,,-0.018258398373368057,,-0.022267862906058387,0.05710618421862908,0.04949974761168228,,-0.01639813166799874,-0.023506213377266796
RELN,-0.03890502038684417,0.02546121156650604,-0.0411590293315754,0.026338690718144132,-0.031193169601025094,-0.04240705845050477,0.017269428553749352,0.04051342025850217,,0.047090008287801625,-0.027358013772728042,,,,-0.026222244110649863,,-0.015187465794761585
IL15,0.05036785949403484,-0.008199928198952895,0.13557162386986832,,-0.014248249233286093,-0.01717202653350043,-0.03204842913529532,-0.02543189362281226,0.005897157074591407,-0.0169338206018537,0.003913490616638398,-0.01820810858135361,0.0848973926034025,0.044550632353876254,0.028483913326613968,0.07531675697898485,0.057425897686399885
UTS2,,,,,,0.12763844666005308,,,,,,,0.048798662912278516,,,,
BSG,-0.01275221683716134,-0.027277348015271752,0.0054224640670337,0.0934727293929842,0.07201672454337776,0.0028637148302515167,0.04498952850672145,0.028063862586594518,-0.06078301599128973,-0.06761928594074575,0.038905601825213666,0.0893534720229123,0.133289942024674,0.030630742685782673,0.05165296701369899,0.03469752531040237,0.01737615784509823
ADAMTS3,-0.03252754690768851,0.06345287046233833,-0.020513605937514532,,-0.022949807675727466,0.06136368310742992,-0.005627797129711223,0.054635630340447314,0.04132207395533146,-0.015486482386552387,,-0.02666349886759126,0.024348133311275826,0.06396158798442757,0.014492387254777795,0.09159177480212478,-0.01879191935115308
CD34,0.023977889714033685,0.06539457535207582,-0.029123009725941458,0.05677556748523907,0.05709456670069163,0.09511575699545799,0.013857168550281806,0.0012974446421787497,0.039530088826634766,-0.0013393502056803718,-0.026891440750208915,0.08509069732957347,0.07258963498503442,0.05198011552664338,-0.004929241941061938,0.07786214448331916,-0.01600279905631159
CCL23,,,,,,0.054083702534694245,,,,,,,,,,,
PLAT,0.0025089267420457966,0.0009026001366214308,-0.04112809998271755,0.00637566920718829,0.11940481474546139,0.09080840844212795,0.014856537723004395,0.056689832721887795,-0.00040702702896577755,-0.04106930171155507,0.10246756317437711,0.1339766354861403,0.07538080895416228,0.12156970286796422,0.13056504117984968,0.10972191698028783,0.028437793864068875
NTF3,,,,,,,,0.008110967886276825,-0.009475775251338416,,,,0.04201195661036508,0.0517472345362115,-0.028850549682223215,,
LTA,,,-0.012898471185036488,,,,-0.021422160899360103,,,-0.016933822692172418,,,,,,-0.002361445890291746,
CKLF,-0.027047293084148962,0.07845864813049266,0.02282555947831298,-0.010463532699788464,0.15320480485766608,0.11232363048988768,0.026464691067744624,0.005490863490855266,0.049658801270758356,-0.01310895247885902,-0.03200110546570103,0.07739613657528605,0.12821058908660957,0.19058168514644613,0.07370207831155277,0.07127414302213636,0.0063822470945326904
APELA,,,,,,,,,0.0003078045081017114,,,,,,,,
CD24,-0.05242341596684098,0.036995686546131,0.07866178058761146,0.02824603438483321,0.05267384433076913,0.04409946401383127,0.03307894599432278,0.0031096306005407737,0.0993455031422849,0.006272770691026888,0.0307761114624674,0.05311762420500605,0.0389225220923607,0.0856101885624213,0.022597034726194704,-0.0032073847827465583,0.01232434827102577
HSP90AA1,0.006821115287678297,-0.11836867951904735,0.04428480956580659,-0.04796566278694816,-0.08455872899341171,-0.0647568938757165,0.059867785638116275,0.026912626387160916,-0.010759560250127115,0.047834999380310925,-0.03049684868096955,-0.08928861316837945,-0.13910713255415558,-0.1581969026335124,0.007104115589603677,-0.07128756828021003,-0.011134985206231499
BMP4,-0.009336623875759682,-0.018922297503388922,-0.013673135564592978,-0.005470048092393173,0.08048604243809444,0.0238680950829186,-0.008535622071248581,0.12270548021122608,0.005297588419461005,-0.01442936593387868,0.019743425121493907,0.1524405891919951,0.07300182851618663,0.00012889780826182332,-0.03238062855610789,0.08476232613901882,0.014421365705339785
SCGB3A1,,-0.02219918881715973,,-0.017770203278567983,-0.018188142145293913,,,-0.015555882458417722,0.020743990797780092,-0.011816197534158605,-0.02903261902066902,,0.059231078389259326,0.0037782722217740857,0.021571673715050917,0.0703827763109443,-0.0010324434738210192
IGFBP4,0.07388889776113365,0.07201368814873534,-0.02331316206741483,0.03414228188844224,0.09858109661029982,0.05700192264525095,-0.019463949273192643,0.047535791240585525,0.04801258393866751,-0.035939389580457774,-0.060831510156029195,0.0455904504052882,0.03133345570226517,-0.006588694875715708,0.08806595946980078,0.06880905089691357,-0.011336380287613555
RSPO4,-0.005434435494357691,,-0.005603493344770785,,,,0.08811387453920864,0.0025034461485102613,,0.006339154926687475,-0.024664667490224744,,,,0.04933498029214992,0.05911728486609391,-0.048183215926421295
LEFTY2,0.06876816580982137,0.06695811945877438,-0.013056884035868924,0.057111839585570555,0.0926388750516625,0.09268268666518147,-0.035633903436596864,-0.01705721287327406,-0.024030379531187352,-0.020904615002747103,,-0.028456441596281665,0.046489254113487796,-0.033103571801843645,-0.03582380763440433,0.025223326484689366,-0.011950303531219427
PF4,,-0.023028094906757314,-0.011732912628381107,,,,,,,,,,,-0.013985211010779106,,-0.06250521728650067,0.028248363691707853
ANGPTL2,-0.011434070092048172,0.06475782747955751,0.036237635803110776,0.06014472905435,0.14469667331646546,0.09084386589820996,-0.041853597290634044,-0.0009616955886153502,0.02408394938458867,0.044112938933836686,-0.10552490644169096,0.027425384061299178,0.14760253359869402,0.11279251892363765,0.043445535905511826,0.024030447218867903,0.03927223169019381
LRIG2,0.012608796677929647,0.024841219401315433,-0.0016579054738983278,0.002139716943542318,0.06166611132550389,0.03416703989442555,-0.04951397250420994,0.04062811897598849,0.15493253319023984,-0.047910846572042004,0.19643963104794057,0.0393260987847513,0.05777628241176353,0.04655712510988441,-0.04267907799519486,0.05952940484123919,-0.02011762856957991
ICOSLG,0.07907793946059155,0.035289705895267136,0.11345962688431474,0.03944102486014698,0.04301616007017259,0.014962874974072365,-0.013593361443077434,0.010978674568394641,-0.028447501546578127,-0.017617991996612868,-0.006676756560049259,0.033261843789775106,0.059982811100831215,0.07369763275530458,0.0002742780829621038,0.06472459918233725,0.06491150395685447
WIF1,0.0195438889632028,-0.024206066589176685,,0.029292539269376444,-0.06118583638855188,-0.03927287059672149,0.010839526851700629,-0.009742246557222268,,-0.02794447074743497,,,,,-0.01378315101931524,,-0.0360891638409299
NPPC,-0.008935966104908452,-0.03483422808739678,,0.0034720276849972143,-0.0348938864081101,-0.028064374070487227,-0.0060362499867966405,0.03304004165707634,,-0.04627232376168348,-0.08008431395091628,-0.0004867805361207462,0.048390153050026405,0.015952398545206792,-0.01766976460177276,,0.014668413052919065
LYZ,0.0507690561112618,0.06968555231188875,-0.033889901244999174,-0.05584580907677823,0.10323678578684234,0.10133538318350363,0.01213898667839432,-0.02216235795250218,-0.014493758777565242,6.697529193099383e-05,0.00416062583672627,0.02513464511584607,-0.031677548190963745,0.07449042439538471,-0.022745548132502375,0.06390802851532312,0.0914133309719476
EREG,,,,-0.00571379087303127,,,,,-0.028099778208191165,,,,0.03083377737945569,-0.0074033207175162275,0.03921993981428028,-0.01873552589391953,0.08653574782807394
SPTAN1,-0.07347542576341934,0.03636404117972068,-0.010537336189625398,0.042843326517198556,-0.05995961995083228,-0.022051654495458137,-0.026659201546438912,0.02669613584275869,0.04518614673133165,0.008504865979865172,-0.051393269505355915,0.07593063477166756,0.03032289867176017,0.14771583582868952,-0.038591859571271744,0.03539067253812089,-0.07057629202988049
PTH2,,,,,,,,,,,,,,,0.04370549216720959,,
LIPC,-0.004092253461347243,-0.02819244098068339,0.01881740056645001,,-0.02209538111910869,0.0672592526400374,-0.01949382760912551,,0.022103532831115283,0.026787234398334817,-0.015546710035021269,-0.042160231007400226,,,,0.06420263219273425,0.020635304764618806
COL8A1,-0.023883181842411658,-0.02903949590424172,-0.004856528708896723,-0.03323599216837275,0.042701115596883416,0.09947855674706647,-0.01975367644315543,0.016563358169633374,-0.08756253054885259,0.020868203711956454,-0.01142199327743625,-0.03194188663508812,0.08230348207777255,0.1161932324185196,-0.027360879285716344,-0.006537337754712695,-0.046994177634632255
GSTM2,-0.032741569622097774,0.03456493496981141,-0.025709841950303423,0.027890689669282848,-0.012048813290709276,0.006931523704299626,0.0012250962232495538,-0.01884487481771543,0.018285240580544405,0.010990768250563767,-0.04609975091908475,0.1530248139127929,0.0623451547616938,0.06897878755857344,-0.015446427684456506,0.01808565866348489,0.013634428079524188
SPX,-0.08239532784812041,-0.015964741724463556,0.008540889982627359,,-0.05683412635565876,-0.03400874262546002,0.0006802232091722339,0.032738438609435504,,0.011163383098575584,,-0.005040552241960495,0.024866643128159973,0.00380080951809428,-0.08092245290093243,0.05276382843871188,-0.07131047900720235
MFGE8,0.07604237812627151,-0.01887017379764159,-0.02382955310804426,0.021340025893768533,0.010900530829188355,-0.001560407159955222,-0.05137849529700987,0.0612856133731141,-0.127062680013808,-0.0003580468948918708,0.009385790207231896,0.058050890835271,-0.00860183435975236,0.03969995396735997,0.03899471012819397,0.08217148772125624,0.05607829686583283
TGFA,-0.020806708702117618,-0.020019009283483255,0.005793697906802419,0.058449336054833524,0.04578299595413017,0.016964725100467353,0.01598845699361097,0.013383415707923787,-0.03786983650499245,0.03790020738266535,-0.040039390310508745,-0.0008809426350867276,0.05394913797169998,0.08245909195511249,-0.0015253661649875985,0.1238949691852401,0.03952874355025144
SLIT2,0.11914922299874552,-0.0018888737070976045,0.03359406245132808,-0.04160705425947722,0.009426269746332153,0.038623465745341985,-0.02579609512979532,0.023825655411124722,-0.030116508996880932,0.027535158077113365,-0.038268864584472824,0.1318542371598607,0.08461536961669405,0.007246130599447713,0.09116569513276009,0.023736843748239315,0.03899918896547935
PLTP,-0.0019880014264172944,0.01593745679300673,0.030643460255757673,0.019877170722742303,0.05850335543852435,0.05828398731988847,0.032892314826765606,0.07941115373556597,0.08177445827919994,-0.06666592363089457,-0.018483075428493402,0.04773896988128632,0.0807602175324364,0.011861552259407845,0.045966685988627014,0.04887554518210607,-0.04119063015191481
APOD,0.05736186845479412,0.07399526242158103,-0.03694242569662697,0.06123133920982699,-0.025603754393606896,0.039143478133084685,0.02813663197374764,0.048463915126061824,-0.022881894860093958,0.02348693589542325,0.11562968384845851,-0.16040108275790768,0.13917721099687066,0.08259362698897131,0.0010146471814945772,0.021104766955909984,-0.06452182844308799
B2M,0.020967541221046576,0.05180141486340883,-0.06645514435882584,0.03488925942516915,0.05527663312736001,0.12036222560322699,0.018726976328738217,0.0494650127590139,0.04103157147722615,0.0014426046516061476,-0.0008563808351272548,-0.07790848940357833,0.13022516721304261,0.1140354884668461,0.05110899999257058,0.011754292833979352,0.042300366290953524
OMG,0.07477402474572858,-0.013406613422047863,-0.05584552472654977,0.08994225836968558,-0.01489481450777026,-0.05462078052346664,-0.011563809442944372,-0.019249209713950274,0.08917890528544913,0.08141188348961116,-0.02981972156273504,-0.04751675925909235,0.06293164730726195,0.12240898500408588,-0.0045298044777113715,0.08156775539383053,-0.09383336155863943
CXCL3,0.008927003451292784,0.009439615597231141,0.04217166209088116,0.058635071455754806,,-0.018974944444157444,0.05822345353573411,-0.016641503645399153,0.17339943434161145,-0.012195418823171655,,,0.03239944556786394,-0.07124189717789435,-0.01709841911246231,0.13095757055247875,0.11896595089640957
CXCL10,0.0072894083561706605,0.019019536326839517,-0.005437070566169026,,-6.351159300056472e-06,0.11100368651927509,0.0326423000198684,-0.02527966205731596,0.07176277731489616,-0.0193799963723023,0.016559879152306282,-0.0359657858086854,-0.03726315499847279,0.03086387151561883,-0.0008519751558556712,0.03286508329963157,0.042210871155926984
RSPO3,,-0.03015477737797668,,0.008200215797854472,-0.007913027390219917,0.008884520157697636,0.011205325141140955,0.010619942419772765,,0.09286539484044924,,,0.06437298307729082,0.12747374347298368,0.04878590584709668,0.0011535249646816574,-0.07597677360596553
CORT,-0.03090421357694026,-0.008928572731816393,-0.020954238972375104,-0.0394412650248479,-0.0327808841236214,0.04501982318648523,-0.009097771311031662,0.028490944983721726,,-0.03380937689131565,,,-0.003472071666812109,-0.04103916184899221,-0.01819280976227732,,
NCAN,-0.0817063427024202,0.017743972011260652,0.023851249096736873,0.04513367566497267,0.08570472761304448,0.04469261396377822,0.03456863357838036,-0.009584297610910088,,0.008526562201774557,-0.043691059249155166,0.050148087363582304,0.0758664944899476,0.15816232171742656,-0.08627430542535106,0.0647692914379058,-0.09900846299309934
PRG4,0.00281451590251751,-0.03338493216988353,,-0.01834557298446168,,0.05241194595233028,0.07693646145384239,,,-0.014899816502640367,,,0.052314612585135985,0.0021725471285409174,0.004455652254691729,0.0937470256213157,0.03893051422256176
ZG16B,,-0.018904217288408215,-0.014118653414046953,,,-0.004102257800015027,0.047253136034138055,,-0.03170043490283504,,,-0.024754408463907585,,,,-0.019843107500581155,0.028775869370842855
TGM2,-0.0036837259578959385,-0.0060237454693300154,0.0011996666925386547,-0.04370671086243352,0.0015647184573295875,0.040964081218193886,0.04839264416665228,0.023288437777398984,0.013286625834706583,-0.01866456260564831,-0.0010130925228805001,0.03534524791452487,0.04702164257924665,0.01364535964939648,0.07831709393460125,0.07990872453358995,0.024571895909969787
VEGFC,0.04891491526126387,0.02656519832063123,-0.0181288946862682,0.024621435449191403,-0.029209082797826556,0.0011174687229278965,0.05019035858211609,-0.020196115554697348,0.09278293638907296,0.007021549001773859,-0.059222791749845856,-0.009535095928311008,-0.04093705931177911,-0.05034087374284973,-0.0257466333485795,-0.03413867359001311,0.05567179863991952
WNT6,-0.0383813388126083,0.015412945611939857,0.08560593345461684,-0.0010012279465728719,-0.014614313516243102,-0.020215730245357173,-0.030003395940821694,,-0.03544756610479744,-0.013270903831250512,,-0.023541445355435058,0.06650626546433494,-0.002716911721799285,0.032045417355952587,0.0825722779244712,-0.0036327931247977403
NRG4,-0.02860313520712891,-0.020446234304006685,,0.055317710947937485,0.06301625614622981,0.0340743062734026,0.012863603740817844,0.024783323776091368,,-0.01773940537611835,-0.03667710227696352,,,,0.0348298021086505,-0.025876923554536378,0.05254863301464714
PMCH,,0.10688729391020262,,,,,0.05353730886006903,,,,,,0.010437260380100172,0.02111778168262786,0.06547658551338802,0.048968195927490944,0.011524787137498662
COL9A1,-0.019195205979746603,-0.02804407276443002,0.030860060606648247,0.025813630419517335,0.12345585670318564,-0.004686157248999527,0.005675333263073359,0.03079064676884859,,-0.02021363069952557,-0.035557629680745835,0.08460945624576546,0.02662550670187117,0.049767365597165325,0.048363782954858235,0.09506911633280861,0.011544412700892341
GDF11,-0.06293815209852084,-0.015668306867494222,-0.03282146664042969,0.022496081941367357,0.10754217008442674,0.05708928736926331,-0.017146928870992208,-0.037006995202632356,0.043727109249550936,0.05103120584449493,-0.025499979435514675,0.03232276403181071,-0.009741685927701032,0.028755981490793645,0.004325428295511071,0.08912153175768733,0.019094534705852904
RAET1E,,,,,,,,,,,,,,,,0.04670001636470871,
IL24,,,,,,,,,-0.0199901857277881,,,,0.033970262709179536,-0.052536067531863524,,,0.20134447899089022
SORBS1,0.03180176545857611,-0.04580548580853687,-0.015965542322822886,0.05109085302301826,0.011859157323826667,-0.06185534596948522,-0.029911936049837138,0.022008884487110292,0.018865665336454222,0.04399462197287211,-0.10900189834343603,0.11084929724583971,0.06933010485788028,0.04020568143072748,0.12338402670271476,0.03192803691260621,-0.09310290431747488
DLL1,0.031722754400611015,0.007077358972133514,0.06381920424699303,-0.014656532279128803,0.06652561436110627,0.012786240232262693,0.03824433089711805,0.0456681938286189,-0.014357581989863397,0.005061276116300729,0.04330506000996455,0.009115013138319085,0.04647101050551484,0.06375002059658014,0.016986390320440282,0.0555152750150992,0.047250130846702744
TLN1,-0.03535960728892296,-0.008985618062704105,0.04683904585915511,0.004120339984052901,0.08084266425623972,0.023165142845581608,-0.03628026642007222,0.0671860738028137,0.006690763250171532,0.011326429633371526,0.04730538049880173,0.01926642541698608,0.01740501278476186,-0.01730462008919565,-0.004439533731132337,0.03131375773416843,0.07379958132552863
COL2A1,0.02961472371401974,-0.02969432938574857,,,0.007881686749504218,-0.018974950901541332,,,,0.014760725917013025,,,0.06277159359964188,-0.025803851834134233,0.04200395770279466,-0.03102545569886371,0.07964558186004088
SHH,,,,,0.06647822413039776,0.035789775298511746,-0.026586301549768064,-0.017860927335923784,,-0.01181619650134938,,,-0.027901248276661437,0.06500836112116902,-0.01057832786267618,0.013317626256615757,0.06323480317564957
