,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TG,-0.024096560042180123,0.0330233565471299,0.01758334482172206,0.005508282834535506,0.05456986409805452,-0.03530789835379054,0.14641616233206167,-0.0262210718046529,0.008994239822094892,,0.04732797335305176,0.0790198820366684,-0.006407273017984963,0.060795872574951865,0.1416138361968094,0.0892800152808111,0.025804900863578468,-0.03349794596474788,0.036058865286895454,
ADA,0.03115067042222343,-0.0019171773456920819,0.02338760083963467,-0.02119012716139791,-0.0014671668840340584,0.03351942521742997,0.06456876165191995,-0.011460838245462205,-0.022884745776921456,-0.07666667819477986,0.030185919627272302,0.029693869350750038,0.030158018117858884,0.053304897764229545,0.014566717879527846,0.05767185386164118,-0.0406633949920878,-0.010697061537143771,-0.031827688853133855,0.1495314425199636
LAMC3,-0.0005574650704727684,-0.010860577750683194,0.012128297877812439,-0.017742023556505077,-0.01975826227262154,0.026893345284782308,0.10285920029430287,-0.006443602132777258,0.02255171330168727,-0.024578352353943914,0.02735901580056057,-0.05500433216072805,0.06774131126869888,0.05894021292483428,0.04923953029578677,0.05975128752052693,-0.020851130887079704,-0.03149120715697581,0.014628920731885245,-0.05562879884254913
CCL7,,-0.03582481905064415,,0.0021620069759799633,0.04376919788942768,,,,,,,,,,-0.015801433301646305,,,-0.017999572808559784,-0.0663110053703557,
NGF,0.11296416327760028,-0.02636840495704495,,0.06776552016938318,0.06065461016497472,-0.022099562746482757,,,,0.041184001843894404,,,,0.0374893609071926,0.0669244966934341,0.06460940777930331,-0.07322845715068192,-0.04560024603212924,-0.03628041024278222,
TNFSF15,-0.02154480559551158,,,-0.013239332600938979,-0.030134689338157584,0.06659581607590596,,,,,,0.1950339523214205,,0.01685227827315883,0.015525033849249439,,-0.009610184690529875,-0.03860894729630996,-0.02103775317557965,
HMGB1,-0.004880055345073121,0.07420247150415514,0.011065772949206071,0.004888990277547939,-0.005752535892025572,0.0566877944932735,0.04195253959566545,0.03919801931451527,0.005795184400602992,-0.032582314955822644,0.022451519613356934,-0.09404009686436168,0.11934198881738303,-0.06058169757722699,-0.07156574737564934,-0.04617292909721,-0.009218314547696423,0.045520793206697364,0.030429270328942572,-0.019943410886767547
ITGB3BP,0.08572916433690032,0.028008117069238697,0.034265830005092174,0.02347439628197181,0.003714188162920824,0.007046224043551021,0.051753437881856656,0.021486992901853876,-0.030968120901424617,0.0018750059788257606,0.01584360710287895,0.021263115795243735,0.016287244849822774,0.07494427196670932,0.06448594719069646,-0.00273107116511187,-0.07018918324834891,0.045778002774619214,-0.021965080289491356,0.029022363606651315
AANAT,-0.031214035372041125,0.011997141328105216,,-0.010604638132249792,-0.027153157321540083,,0.03513357429191231,-0.00045719408602325055,0.027642519347851183,-0.016779389269418517,-0.007575069980175373,,0.06761661425025854,,0.05154833577519315,0.024743771057370807,,0.06636131761587157,0.028829852406867636,
RELN,-0.030027612520266506,0.09990032744194019,0.016426275304106085,-0.008571613399139736,0.0003121765251160706,-0.02379434615706531,-0.04133781249238221,0.05964776269539997,-0.023786970876059056,0.0502809044395657,-0.03333048952017628,,,-0.06209093189034393,,,0.07828013162240564,,0.09974174331275301,-0.0023945409658643144
IL15,-0.030625569260203347,-0.00667225682626321,0.015337785831843252,-0.014527012313472058,-0.02585152653356833,0.021988228483895866,0.00843921571199274,-3.589547818534276e-06,-0.017126397841602702,-0.03438471655357203,-0.01520158971921856,0.004951148725940473,0.024936190757502634,0.009928196232239818,0.01877821988317761,-0.004126327910995039,0.0172032829207367,-0.0051080743386987554,-0.04291960155205426,
UTS2,,,,,,,0.011254443547425339,,,,,0.08067757940009578,-0.055447910461580756,,0.0450097686689106,,,,,
BSG,0.07818792833260597,0.11297157093659489,0.06934276926970748,0.012243895975393191,-0.029154684839003575,0.03835890801191021,0.05226790789173312,-0.02656501234631261,0.05333304477566954,0.14286246201704192,-0.0557938825675647,0.07480667542749943,-0.05395003868327326,0.006626304794355181,0.11985061682175643,0.036633526546111905,-0.028239208646535275,-0.02540548616726035,0.030461550083466734,0.08131548165117816
ADAMTS3,0.12891319954977729,0.03385821809235244,0.0390507494896274,0.09706598047652357,0.011789436534034019,0.12494806015265561,0.08365120596593911,0.058451991365784016,0.05483278996741737,-0.0269437564432476,0.01511897513315742,0.10538008221392675,-0.023625856055355794,,-0.017333286053969867,0.11535555554902462,-0.011862505978647483,0.06524567318055911,0.05201858101882613,
CD34,-0.006018668847959904,-0.009961947246643482,0.029141857138957162,-0.05990133154892603,0.01586315229571417,0.06106601608137428,0.030558555976777327,-0.012667473321635096,0.03390850691995968,0.017234584925950286,0.0061906410871598455,0.0633551540897986,0.06921934931520671,-0.04506901231530095,0.055823650636661656,0.12245982430516685,-0.05731356353764637,-0.009500119366484499,-0.03855934746817189,-0.017508724239523286
CCL23,,,,,,,0.00941076464076191,,,,,-0.034181424276726796,,,,,,,,
PLAT,-0.06902058499462618,0.05816389379185918,-0.012356994877326133,-0.029244263834579762,-0.0198554239530314,0.12752326804591885,0.10747758063256552,-0.06149417665151932,0.02537997610031421,-0.002824671664881851,0.08493143443529508,-0.04394613696454793,0.05384978102475274,-0.049140326580326896,0.11528026128830954,0.11367400469182128,0.03626012078083757,-0.07650612435420893,0.04923730624414722,0.0722552612446075
NTF3,,,,,,,,,-0.020921625959249086,,,,,,0.13531515912598785,0.15263082417972829,0.060545062712296684,,,
LTA,,,0.009498037215287532,-0.02920163454699716,,,,-0.010201937327673839,,,-0.01554903267192097,,,,,,,0.008269415177303023,,
CKLF,-0.008760160620859903,0.07557048025250589,0.021691000015684577,-0.016085510158960037,-0.014979506936799685,0.06817620636938534,0.04949447731165099,-0.025793617650698198,0.0021548543296805167,-0.10055415028614267,0.020465953469590393,-0.039167834635346455,0.006629121381514425,0.06389947382370653,0.16143931769560657,0.1401058723401252,-0.014179154030470743,0.04996874575230696,-0.008208634654620095,0.0766408503893512
CD24,0.010181730086386011,0.01817759752082063,0.10088713641858553,0.002151060862721041,0.10680221651505992,0.0642957048907042,0.08689634916067263,0.06716894545139376,0.03951534935115499,0.05900578505352844,0.031918483756985076,0.08401629260431442,0.05797581716964575,-0.021882227771298713,0.05861613370842097,0.03172219333500388,0.10404857147742484,-0.010621213824320038,0.03847615768964109,0.0618623730245475
HSP90AA1,0.03444987421824592,-0.06233245537335978,0.016814723583707263,0.06556730339094587,-0.0095845372340477,-0.015572157282703078,-0.040350620430145444,0.04463243466063377,0.010400147368971607,0.15484691184417762,-0.021743554937908,0.007037581817841583,-0.004336340882324545,-0.11247683991007108,-0.18988204108781678,-0.23492209980172604,-0.05586673024616364,-0.06472184340750048,0.04078746511880114,0.05344188882930315
BMP4,-0.021198559368689848,-0.007479600238851019,0.012673066203743841,0.046656830829240936,-0.0306192711058819,0.06184634343203297,0.03439219068226355,0.004354116215904223,0.0001191648621266448,0.01273676356460401,0.03340233215424564,-0.03180690385115666,0.18997904981073763,0.0435242547757477,0.05518667710698386,0.019493994304951575,0.0015165253934661077,0.010619985976055048,0.015206700393088052,
SCGB3A1,,0.030109275544853195,,,-0.03233605832348008,0.04489975340900321,,,-0.004238199675629494,-0.011081333616604459,-0.0015909629882799605,-0.04218262356364869,0.08803993274028367,0.10514898204003424,0.006262819869889765,0.08307664725380405,0.020041419182928837,0.009119962582141221,-0.0251303300265883,
IGFBP4,-0.08704970083789455,-0.0185541218238065,0.030314417130252562,-0.09116754947689665,0.02378402366336796,0.09141999389573437,0.046152282314591564,-0.008241239528372938,0.04233590735451243,-0.06513523510737976,0.02663054856908023,-0.03669874316284156,0.05184237345380765,-0.004134691762236594,-0.052789333931929014,-0.0895048536570112,-0.056057228386640366,-0.03078543203709499,-0.02110016189584631,-0.02596171864945244
RSPO4,-0.021274481618387124,,0.0025141463455191676,-0.044698217812297436,-0.016727089445537233,,,-0.015734566943850063,-0.01935786244423739,,0.06945815164236817,,,-0.010821981205938939,,,0.061880524845284675,0.14421004513725624,0.0072644936939437075,
LEFTY2,0.03584535860577717,-0.05287107136418296,-0.019731752389217254,-0.012602721659461339,0.014941665484576377,0.037898200341671094,0.09914146142000975,0.030422817322743875,0.0331736062267589,-0.017847621795280537,0.006540765155943318,-0.020819730183441958,0.014162652566172947,,0.11830784751376269,0.0071868669900048724,-0.034276568730594884,-0.035877836881319354,0.01677664112826574,
PF4,,0.015396674162075104,0.024335453257737685,-0.01987857999718565,,,,,,,,,,,,-0.013429800654698702,,-0.025630750010899383,0.032366166823586597,
ANGPTL2,0.01266293791761897,0.03402888318393815,0.10522631307067506,0.0021273737580653944,0.033338946842135314,0.053767051391603246,0.0643771558601837,0.009537920926799762,-0.015610638132818088,-0.038830013721623396,0.01114504570676938,-0.0005048474816668425,0.061736115684968215,-0.00942434315987732,0.09754410621724233,0.13215019011924264,-0.0019307374537177755,-0.05286008716871431,0.03109716919830095,-0.05518166694272165
LRIG2,-0.022849339337661968,0.014550272286671384,-0.006130021112472517,0.05642175201061053,0.02395557438223508,0.08037605826131569,0.06399855118088742,0.014760709137595668,0.01382065991343913,0.03446752471741529,0.062242424022990614,-0.09869739856966196,0.09828857775576959,0.0013645307394301032,0.06726240471636649,0.06547024701639556,-0.04284306704750841,0.009153407738553597,0.04192335201779007,-0.005162214617793265
ICOSLG,0.052799660483053484,0.053054601141080605,0.029327886880770666,0.049250873808871304,-0.06089463935167881,0.03402756062224113,0.04421618041611465,-0.013933589277967368,0.011845666962579864,-0.07617658447925489,0.017378087557880274,-0.018073923727016265,0.02126031647192897,-0.011437909536479909,0.11737853379123087,0.09803384422934319,0.03511765513031017,0.025651688060887422,0.027991366061195753,0.0588315764820695
WIF1,-0.049509118890894696,0.15160916172834513,,,0.018223019083767195,-0.036580538511258046,-0.00060842586515329,0.007513494828171157,-0.036427489166340504,0.14167931348218288,-0.020793259541354855,,,,,,-0.044629758045922584,,0.05661464772394178,0.13657247611252943
NPPC,-0.043418123998700674,0.015875088497025642,,0.01691205327761708,-0.022901813830871417,0.04340844859424479,0.05883713750560952,0.054975368326629706,-0.026902691517418486,0.028215909763046075,0.001584164570512697,-0.030200461472832077,0.0026524560233374956,0.13966366076040343,0.03516969062645332,0.008818129402159269,0.04605420348485251,,0.006554484495224798,0.09467214110336156
LYZ,-0.020665621758252435,-0.031399966329842675,0.024403764135327112,0.01940982270915981,-0.02880818898955718,0.01664760572596155,0.035721701475600644,0.016283017996768297,-0.021627959432327183,-0.12060883810324112,-0.04162396620918949,0.03972145879834363,-0.07842018785379899,-0.013059899671804698,0.05761362237295921,0.061310085633143704,-0.04830496071313834,-0.017900241843319124,-0.014533091824087071,-0.07898010618969602
EREG,,,,,-0.006812209677441713,,,,,-0.018359987067573164,,,,,0.0500033056645629,-0.0003534216922543369,-0.0033111866948024268,0.11809897636307191,-0.03765760671028916,
SPTAN1,0.0006988431784755083,0.09993966228198897,0.030734363128003477,0.0070650186025518645,0.004136583629949922,0.05145484356938674,-0.027479967165613642,0.03194125805077352,-0.006460593989344282,0.1624411833051846,0.07229605331355987,0.0755247821417793,-0.010706249454110625,0.02264649351302133,0.11620938883010702,0.04771281175656923,0.09011338392623743,0.09393206499931678,0.14729612761709782,0.0653502374375551
PTH2,,,,,,,,,,,,,,,,,0.05753352573695946,,,
LIPC,0.05410283162705542,-0.036579305710017385,0.006187747532693737,-0.001522798491516469,0.038623643176911075,-0.04514302098938658,0.05192666353632523,-0.005363413240176598,,0.06524953783003157,-0.003619359053497476,0.06543854247489721,-0.048159838235641995,0.05795849035393184,,,,-0.03240696919429804,0.07566646739506279,
COL8A1,-0.00805100701426383,-0.07953799184288549,-0.004290290889715939,-0.003785985209549011,-0.05100062764895259,-0.003638400252853359,0.0702113545829118,-0.031762680129739145,0.03531763092328111,-0.07568742909222977,0.07495384240525563,-0.010083569982811937,-0.034151293814428586,-0.04494606138291705,0.1150961858076148,0.12583804851692587,0.00889922268024185,-0.11687901284522825,-0.07691677047487144,
GSTM2,0.009144833546777717,0.0988617128990967,0.008440903926239054,-0.022249848255409946,0.0601521726695761,-0.0246169019827086,-0.03611486199995607,0.0383812318400121,0.03832434827567338,0.043814324405447976,0.02507742938731194,-0.035666349400085784,0.02296166015498899,0.016275955320595007,0.01817596537695753,0.07267520626578748,-0.011879923311425967,0.0010391703414846013,0.030710875281852682,
IL4,,,,,,,,,,,,,0.03150620577224012,,,,,,,
SPX,0.010784257444129296,0.07045621801843184,0.012552189714631937,0.001794529268863397,-0.016224000740267183,-0.04525547086748607,-0.03551024677251707,-0.006242218710526386,0.023434295292280118,0.012810602708637278,-0.026233770365923705,-0.021708082602188497,,,0.11276163068260912,0.013801191041821263,-0.03316288131048663,0.1916112592290088,0.10992073409899751,0.09347157050263619
MFGE8,0.02233364698812995,0.01998870326801934,0.055517001607787,-0.07257529346525936,0.007839508968220735,0.049603056409046546,0.02851429650655758,0.010152878662883297,-0.011980317835527337,0.04666771443318039,0.05030023791790565,0.038988444135041975,0.02059773824230606,-0.03048976258237798,-0.030174302034677945,-0.011820210213342551,-0.06898296607200213,0.017763542873558042,-0.024051280001444075,0.06045740471041763
TGFA,0.0720379045739865,0.0878740152171294,0.09504247619637987,0.06241370580948372,0.06620442289640553,0.0376441814073956,-0.02415817877882253,-0.04873040004552875,-0.0026543906213783875,-0.016607051307533153,-0.038388441990756424,0.07555834743821088,0.04841606046694917,0.005257825820526274,0.11479622330809959,0.10953505912566122,0.004884196726832591,0.05789157589234138,-0.04814278221985615,-0.006662136233286866
SLIT2,-0.04311417410306634,-0.0472680582663906,-0.034455043610862345,-0.016215243959935673,0.02257733571487894,0.0607281539708726,-0.0024542798407475802,0.03687842424766927,-0.0024600195134241794,0.017454412805676896,0.04115275755028298,0.026057222380022976,-0.023484923156588434,-0.029577324061883663,0.12759024689723128,0.12138629577493365,0.006328283375832285,-0.03421825855665551,-0.024611206479865717,0.12308453401795522
PLTP,-0.008039693598024198,-0.025164090710777277,0.025944292544714205,0.0032716478176076104,-0.017755758498822865,-0.0008394138145447228,0.06190494916346681,0.055002486035264836,0.04328394668146514,-0.11194285314175424,0.01827007963603015,0.1192288374901458,-0.05171877446761247,-0.04424582884539559,-0.06582873639559236,-0.03282531557244711,-0.11208072051881698,0.035907736450991684,0.011317970441248333,0.00768834934065783
APOD,-0.08295702476522727,0.11324454440269818,-0.06429751350407205,0.03577297644171396,0.09436362996433323,0.010991426040461985,-0.01643983411730325,0.03586749826227789,-0.018899577254589853,-0.15992075624708174,0.07842403498809081,-0.0901643241857618,-0.015307632969169885,-0.024035727479733635,0.20039832958142959,0.18236175395780474,-0.02152987941725459,-0.05999874208506571,0.028160127419606818,-0.05630029671535708
B2M,-0.07761978155273933,-0.07524585166477663,-0.05938088201491992,-0.05501226007225601,-0.007165217711955496,0.04462775021829128,0.06872994890870092,0.06529493311838258,0.026048733938376253,-0.1596469919803904,-0.01203576139601792,0.039136229927261124,-0.10957176038040438,0.06322219697674583,0.0999346937561877,0.10665771861008078,-0.09395408172068838,-0.08543824218713301,-0.027219271489450473,-0.07613164350752447
OMG,0.03797928334261005,0.1908623698832604,-0.02280983661420795,0.007435432721188033,0.014358145866615869,-0.0340360946986983,-0.03576596095954775,0.11486004757109725,-0.018811044585271507,-0.05585073262145602,0.038641171085634356,0.01902568552285993,0.005176626032863215,-0.04803826424431695,0.11472554464992676,0.17074137144738794,0.022358810334464005,0.14010112010223358,0.0746391398394282,-0.054252013817801516
CXCL3,-0.009060103590142058,-0.051572202187941,0.046501734810945,0.027322808236406527,-0.02527021243853297,,0.0114359995956533,-0.061396068949214254,-0.020708821014486137,-0.02584617627468981,-0.02010917490444047,0.06540665549767094,-0.08592790917324612,,0.03298614010728772,-0.04790151328940249,-0.08151704729898272,0.0030154574700438992,-0.009770482661737486,
CXCL10,-0.04450890507211833,0.03317139787527764,0.0071914365424996666,0.01106382568569614,-0.026881316831210634,0.052117864575999054,0.08809845771600974,0.010163674050170164,0.016510982044329096,-0.030660841456512863,-0.021377991746104896,0.034215007167334895,-0.031294893280124345,-0.04131002933716285,-0.02545015739413984,-0.042141339142655186,-0.022893418907216065,0.051267700557054124,0.01102934081609213,
RSPO3,,-0.032578012478953026,,0.02700153490423031,-0.03613291395077322,-0.00954597358839945,-0.04276896116651202,0.02586491396658469,-0.009148673720340963,0.2621231628733145,0.012662955504626282,,,,0.025717424317785995,0.05625691756691175,-0.01603409695446113,0.07012741041842074,0.02327230457676938,-0.03105942495597557
CORT,-0.023852442211949595,-0.03984322890102375,0.02297849959535305,0.04586703878687541,-0.04385274661459415,0.020657897674821596,0.037964218570819684,-0.0013764193678152004,-0.0024219225340962693,-0.03339338458848354,-0.017413897456000405,,,,-0.006994247447613636,0.03987458751219449,0.018583771974094488,,,-0.03316643519130516
NCAN,0.008661924233884045,0.15227629534631715,0.029871426607622414,-0.010889613073938275,0.06985231720580541,0.10506356296118013,0.03152131759462499,-0.03253681710717259,0.0041190052800715434,0.08883941904428877,0.09100366948811858,-0.030893819144089528,-0.023054129362193285,0.026084291727770187,0.15126797965445235,0.16627816200660703,0.0404039767084984,0.10718802612320398,0.13503339875930923,-0.04845160657589185
