,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
BSG,0.0043619325362025015,-0.051390893891725374,-0.020455382850630578,0.011509405077320664,0.07349597790118763,-0.03651340755374571,0.008866708252612952,-0.05039557355817798,-0.03719078470321615,0.020279303038999125,0.13894122278508225,-0.047217356825317275,0.125775333916296,0.22929327085853554,0.025373987349196457,0.031131359523224572,-0.00320646028808086,0.085850847128043,0.03775211322384627,0.0354979762187565,0.02534779078911366,0.028329429126967162,0.04412161949273519
ADAMTS3,-0.02059639505722156,0.0704117046882767,0.0010698247002227568,0.011195364895111339,0.00538902399559987,-0.03460098698273844,0.014142830142586518,-0.18796321461280846,0.03300097822739439,-0.02113664714861206,-0.0773074641160913,0.03618523492942168,0.05510339283547219,-0.3200988636251793,0.06643235830861625,-0.020257780850329463,0.0014788375001577483,-0.004684674810904706,-0.028248157162931085,-0.07218553086424172,-0.026848292654478106,0.0019353805788826285,
CD34,0.019820161893316313,0.0920152594979952,-0.07860592866815112,-0.02017267435723752,0.016128863701476797,0.05551049169832248,0.04413422887119667,-0.08697853146234784,-0.00029864281590608174,0.002056565716854634,0.08763953301679629,0.026216665182712012,-0.12419620095030363,-0.16770043541923682,0.012814951367558742,0.0697848117305283,0.05138158572688672,0.02180697364546464,0.04020072178890522,0.14727933143408173,0.0598629353171863,-0.004632943942635796,0.026793023436655013
CCL23,,,,,,,,-0.042864275481703754,,,,,0.0673764585598306,,,,,,,,,,
PLAT,0.004027584275644019,0.026770906914530122,-0.03801458078168041,-0.03995333718889533,-0.019248292486022053,-0.06731808868284485,0.18102381508205645,-0.13446248528078952,-0.07732508605360358,-0.00143332774076295,0.07596762584661725,-0.03431394204023047,-0.030357962777152657,-0.23017289933342966,0.05911709248975743,0.03560730040660064,0.010298114679588685,0.030817359601208075,0.03821477853138515,0.005692303411493384,-0.024795286002800673,0.0288826273314187,0.05077829712379205
NTF3,,,,,,,,,,0.03918399874674041,,,,,,-0.014638127869422533,-0.021361590395648656,,-0.006105871386756379,,,,
LTA,,,,-0.028870926252611992,0.01149243002682002,,,,-0.021137132885639443,,,0.044996400985844204,,,,,,,,,0.03744694172213633,,
CKLF,0.03998026083336296,0.0966317030916639,-0.05261186223010347,0.03682515680707106,-0.01777261689582944,-0.025398667521670786,0.13447588783725523,-0.11766414054094627,-0.04616679538994025,-0.00033790295018131444,-0.09148528598095026,-0.017948608385760883,0.08716455879226762,-0.09400851711394445,0.01640568329583722,0.027379809240045672,0.02933847055470116,-0.025326910636219863,0.054601916665023245,0.008804054907061253,-0.04458708737767175,-0.0487326306743692,0.12942955359459432
CD24,0.04239321900873556,-0.03660230640701634,0.06447245211972613,0.05545924812765722,0.03120381009698489,0.06109994641081854,0.15308223504648405,0.00287395967294091,-0.019685192459505715,-0.011581637036886467,0.1614980417366143,0.03816646522257143,-0.024926385069719482,-0.08474827207771934,-0.03629137617007296,-0.028320762449368004,0.02714083267143307,-0.027241108015611026,-0.054725591039455776,0.06381372370800974,0.0011179025002638384,0.061982606839668594,-0.07272599198254806
HSP90AA1,0.015276268631852176,0.07020021594051994,0.03455948894139605,-0.008719528100665223,0.005529199915038008,0.15351816511964078,-0.134695247432506,0.1657066569087931,-0.03726227989244137,-0.00854962030269483,0.17498252797466815,0.08680966171440724,-0.06887383753753065,0.16906203754321378,0.025524408159026915,-0.08682077954459624,-0.054564573453905404,0.06181316897418798,-0.0667798152163662,-0.051874908065143846,-0.06076281638660724,-0.0004072964252291385,0.1267744324124316
BMP4,-0.02221159437228357,0.09306685703543549,-0.031338362753608254,-0.030604874241630012,0.005536613230860991,-0.049299014494229236,0.1177484122593129,-0.001172140588904172,-0.0027005666066313256,0.01506002681808981,0.04223418572624747,-0.02450429851862689,-0.0011052862452347297,-0.12629712703229024,-0.025022838855828924,0.06086641457000839,0.07968546638131076,0.03786808602226952,0.06505129581384281,,-0.04455249534434081,0.07812121684996311,
SCGB3A1,,,0.020966258244989277,,,-0.030252075983318204,0.019716126674123324,,,-0.02108049228560861,0.02963235498781799,0.00826230599403913,0.015566096791581698,-0.11142259143167817,,0.019000587369031097,-0.037180372642707855,,0.03193877044688853,,-0.014034872422666263,0.051958451678241105,
IGFBP4,0.05304735780091595,0.06629212253025016,-0.023272767454593817,0.019112402561185224,-0.00659102052788775,0.009057530546162942,0.136216006812417,-0.17638597657726893,-0.06704482207310794,0.0005937254592155484,0.03555332792304808,-0.02386206482294988,-0.1419663766227287,-0.14586629819986477,0.043564043132042755,0.07395751090842692,0.09430638475773949,0.0639530515885115,0.10377491360453758,0.07103631999324464,0.16976915492327746,0.13206263258948622,-0.025216331788343975
RSPO4,,-0.02876810067923434,,-0.03948632080598828,0.06499342396959253,-0.034915813315891,,,0.02096493320892975,0.006874537509612388,,0.018266990937832985,,,,,,,-0.03644943027710727,,-0.03650466567859634,0.03555014527261933,
LEFTY2,-0.021369173836639808,-0.04818675472914904,-0.03485646756390378,-0.029225505153339004,0.05029164064334892,-0.03441350348492407,0.0782596077094497,-0.1339596903574329,0.006493569466239127,-0.03328568422678069,-0.02664968857406208,0.02222282676793733,0.019173229632117667,-0.10705259030159053,0.14311211673144072,-0.026017286495890784,-0.022332815775760732,0.021842915613757077,-0.010785767856061857,-0.026311688360235033,-0.004181121779285594,-0.0280836893207491,
PF4,,,-0.025504956182865062,-0.02626203139603887,-0.013200235666799334,,,,,,,,,,,,-0.017802408990885508,,,,0.004215329658429752,0.0051864486257210156,
ANGPTL2,-0.004052929759404869,0.014587057717908077,-0.007583294504224577,-0.007207784951469287,0.01846795576841606,-0.015885762783652647,0.1613194886480843,-0.10655179477620852,0.011660270681876783,0.02007436748876474,-0.05681118906567422,-0.05638668527075698,0.007108789839675931,0.000613178519516686,0.028198767135057944,0.01633550029517385,0.0758179036790324,0.02248521628057996,-0.0049670293374190835,0.08592255034274336,-0.037624179388983034,-0.05336675468162139,0.03236416543883485
LRIG2,-0.007560568180050065,-0.010674970257905161,0.032297831862768765,-0.0016700106564210683,0.031220796003136635,-0.0172496360197329,0.06469505684202875,-0.11711069586080482,-0.003773102205938305,0.01468188710513386,-0.022085031627071428,0.03198357907105125,-0.005622824421476559,0.10040237553568393,0.07231813297204157,-0.015529374893436362,0.0066144880508753,-0.05720962427643334,0.009636852941976762,0.049606607451340295,0.04602014236737468,-0.023753881524387333,-0.0041649028775116
ICOSLG,0.048315882367855056,-0.0006046998277859257,-0.05300301920264792,-0.043916412472660364,0.05428249701041558,0.027002431951837175,0.06932153703816792,-0.06731799645892893,0.03171908602299753,-0.001954388795183457,-0.08763376777905187,-0.04451151733512924,-0.001985291886212877,0.06300389321522061,-0.004241517028762653,0.06216774924076341,0.08704992003264592,-0.015809720266634877,0.00026219797806821814,-0.1000108961538078,0.06137649623308214,-0.06702906978128366,0.061064197535331634
WIF1,,0.07491407651717379,0.03154299410990437,,,0.05258198643297742,-0.1381383276353222,0.09417485200424858,-0.018970714832812468,0.024701807033068814,0.23341799974377175,0.12329331557346722,,,,,,,0.04592077582461464,-0.011670989845978764,,0.09113274889891886,0.10640012885844247
NPPC,0.035259557849991054,-0.03606913104461503,0.028973999209019656,,-0.007126163558714586,0.027513989892755737,0.04084514312966959,0.052476122175259265,0.04137173550278865,0.08349524716849697,0.0497962620515152,-0.003466387425262446,0.02213619313555779,0.040707004903256745,-0.03996090584725044,-0.015985812692376533,0.01715180410342042,-0.03690289508371812,-0.04992515072167238,-0.0019033526626228369,,0.1398856831828238,-0.04029460490225225
LYZ,-0.026814143013063514,-0.08274359768528201,0.08612372760407146,-0.03773224313114004,0.03784268619784652,-0.06522003501179945,0.039516207320596804,-0.09857307893677789,-0.0654030148143786,0.0004898069520188823,-0.058748459595826266,0.018561042757423426,-0.08526242098313112,0.04406169748850302,0.12307681543127025,0.058408714696322014,0.010180669299910199,-0.07902661558684611,0.017646353349605976,0.09007911954265986,0.06981739522388651,0.06980169790399354,0.04404186917379772
EREG,,,,,,-0.02657311461686328,,,,,-0.021243147579756958,,,,,0.01635513685580852,0.021949528623147134,,-0.027704464313995657,,-0.013307467800957765,0.03871672049653516,
SPTAN1,0.05349823625258361,0.07200215473971253,-0.006270379204913553,-0.0083962939338862,0.001814463102716422,0.079140514659609,-0.06842649484267598,0.025050221719123272,0.03416213857772377,0.03546315290920184,0.17051070011000732,0.09938537479291654,0.033633464839395576,-0.1462259789012431,-0.021687645282781227,-0.0799339022853395,0.051372481295279174,-0.054987140650931805,0.015749912983477422,-0.05176952872877291,0.042408180160634634,0.11079323656886733,-0.030744068796436357
PTH2,,,,,,,,,,,,,,,,,,,-0.031447549379865596,,,,
LIPC,0.04134501198365394,-0.015686206547492056,-0.03366904482487673,-0.039525760814103826,-0.008194976570649899,-0.022505093505101985,-0.05036225332109253,0.04388401196281475,-0.006444110954732817,,-0.06713956395890495,-0.049525858843276364,-0.07740482247219392,0.016748040965617567,0.03730148960953681,,,0.08577372674278513,,,-0.016388636165939684,-0.05726396337906382,
COL8A1,0.014041991624998338,-0.04795940818756663,-0.03656202588643489,-0.04408882754727148,-0.011512998655874464,-0.08017822210025599,0.13148416031395282,-0.06415765392294615,0.01926978714798005,-0.017949256562346576,0.0033109265643383075,-0.029983634285013033,-0.03774643465794462,-0.05702148387615085,0.11255501943160506,0.04035290563219466,-0.002972901501773792,0.1260590858352352,0.022170032446921863,0.10986737007791013,0.002415844735164334,-0.07558307883464317,
GSTM2,0.003653721361645634,-0.0735597234637831,0.04582300323102482,0.016019440950972828,0.007963177042371102,-0.05143239681076529,-0.011118705256509296,-0.08129990286073197,-0.008324909493229664,0.0834107771226729,-0.023474398295944103,0.005740577665240651,-0.02172118072617408,0.03503011766136458,-0.025881791314602814,0.07992962929591414,0.14921600388283832,0.025105635741945263,0.029730820233062154,0.06419009504991624,-0.015078320830522147,-0.05043650375539467,
IL4,,,,,,,,,,,,,,-0.048478223635713164,,,,,,,,,
SPX,-0.045163255347463564,0.09446970911943742,-0.04115026537084203,0.04090116154310734,-0.014887173070198498,0.11596468270548745,-0.06115867930390879,0.046340360424496,0.05991923901013392,-0.0018077537097784784,-0.02764079650844856,0.10409117889794456,-0.08656022942241921,,0.048462298064965235,0.09295393606035524,-0.003149682498700935,0.012683474650721902,0.013381617855203094,0.029348898094195445,0.015298337328032244,0.12359425905320924,0.08968087870091869
MFGE8,0.0010083259928440988,-0.060334707697871665,-0.0619217079932069,-0.020923486332929352,0.020598141230034,0.032528224606569796,0.03284463671924786,-0.017443441615383887,-0.041975786832752604,0.037381963020433624,0.1428219326694603,-0.019681177896264973,0.050998656676627535,-0.20904829250315754,0.020818707175832916,0.025543612853138317,0.037205693683334796,0.07440657362287138,0.06453776056644765,0.045841550869768995,0.03335393232835171,0.0178860573208381,0.11152071596564368
TGFA,0.11218495679552459,-0.14533976511481933,0.01992773200542174,-0.008423935845591648,0.06585955965569365,-0.05456574402553756,0.06301658205181973,-0.059131679880331946,-0.03624660515031013,-0.03011761292796317,0.016167999111103903,-0.027863684817557608,-0.05959022240495773,0.14510704273201366,-0.00814968670106664,0.0531733000276928,-0.031640141401139105,-0.044047429129860226,-0.004062468325042051,0.003028438405402708,0.013468659238412986,-0.042343379584021956,0.1892927159998617
