,UKF251,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1019inf,ZH916T1,ZH916bulk
FGF7,-0.01833068178121144,-0.02888873769079609,-0.03205790635784155,-0.03422918573768832,0.011271033564790645,-0.007622167716112579,-0.008410245873167833,0.020872184560706292,-0.012309583341223144
HBEGF,0.04041809878721912,0.03766632379690467,-0.010177653506722596,0.03279795845150827,0.0058464907086007295,0.07297977608324432,-0.0510414026609057,0.011419685720027356,-0.0064464229336008505
CSF3,,,,,,0.30997969083154403,,0.023950697702176612,-0.047523897624903916
PI3,,,,,,,,-0.05484593359198364,0.012009181428443507
PCSK1N,0.03980077181746131,0.02237794363893142,-0.041346413429001805,-0.07997157280308267,-0.06374055861972393,-0.05411044779429466,-0.058775688907178734,-0.023441592550031864,-0.0005258034612521964
NTS,,-0.01645975259461639,-0.01606509213760334,0.02345728661527074,-0.039094587888970855,,,-0.0373823137817355,
SFRP1,0.03931141847579366,-0.05009453087714927,-0.008623795155399875,-0.030089605760542388,-0.006726049151782779,-0.0015134667230721137,-0.027639363527982803,0.06073911399777751,0.0059480249460475785
CXCL13,-0.02741850711469207,,,,,0.0011193708777177752,,,0.014547433625917977
MICA,-0.01597482739319818,-0.034936364771462655,-0.023057894134824723,-0.01855549879533657,0.0031019459884669615,0.0609216514156667,0.07585206204788496,0.09027574118491205,0.004847202684691763
TG,-0.015418661067253632,-0.01899889350347242,-0.013570210173967177,0.005956566386478971,,0.02088755578642425,0.026151483025165467,-0.013975150710258233,-0.04248046638416605
ADA,0.05265771737758586,0.05912675956563099,0.01847759510683333,0.014203111837383266,0.05846642331252412,-0.003850193249723615,-0.06566415518753559,0.07865296921635666,-0.01623476749250481
LAMC3,-0.014473006251810546,0.09303783788875997,0.08520101157869067,-0.007529779496700484,0.0062001305189394364,0.008513316941850166,0.18916935943198213,0.11544113671333804,-0.030988766373820965
CCL7,,,,,,,,0.004048642794950121,-0.059083226188623
NGF,,0.06614378868930763,,,-0.039094613630163096,0.03289257351408786,-0.024989777408836365,0.27222525090360206,0.012515481672784576
TNFSF15,,-0.022013843542138672,,,,-0.00361329419254428,-0.02523756233500025,0.004133801450578022,-0.04289678007261897
HMGB1,-0.011417801543401523,-0.06320273018702817,0.0553041032316577,0.015511112978008095,0.11757745527247813,0.03664275930799557,0.03424877361601851,-0.19426479947559477,-0.09352779329310147
ITGB3BP,0.0367592821752492,-0.005071955474090366,-0.01690280658898375,0.05425155123479866,-0.0016746698898474535,-0.0246641830407792,-0.03253438921980937,0.027659951539215712,-0.05367723321403149
AANAT,,,-0.012203769314003785,0.10598395600098098,0.007532142396250092,,-0.017514666827068443,0.0024185203578195058,0.04290723255108828
RELN,-0.03618253825613464,0.08140822568669351,0.044279934581711325,-0.0942398044392269,0.002435241347581702,,,,-0.032789657943853995
IL15,0.049525993082092816,0.007565452758769972,-0.026108283320059884,0.10862734024435634,0.08082866465048832,0.06372177138136272,-0.029607458493829168,0.09388103051861015,0.07743888906800052
BSG,-0.030173108927038214,-0.004365475110886989,-0.026559243188315585,-0.0004402759164245924,0.029567136602445983,0.13081908942908196,-0.03459239634501216,-0.01265142148094174,-0.0687020942311606
ADAMTS3,-0.027091705372847903,0.09140286718674298,-0.02400591469169183,-0.003904917147217675,-0.006587162764787377,0.026510044859936986,-0.020972030458420006,0.005043113355523436,0.01544099038054055
CD34,-0.03862743985985716,0.02121653009830399,0.03483291955722393,0.003930198744623559,-0.07034415712102175,0.03952532585507673,0.13178638074875565,0.053638930177420205,-0.010920874911750336
PLAT,-0.011601203143656095,-0.035085173683787274,-0.058894014923030896,0.036343426212457265,-0.004436268640874232,0.02715710016026118,0.01973251742203756,0.042427383498811665,-0.059226642338867194
NTF3,,,,-0.04051935315456368,,-0.04559606442263947,,,
LTA,-0.011338931813442981,,-0.011753501681052523,,,,,0.06698217604136329,
CKLF,0.059559535752340305,0.00526401550902627,0.019419053922719053,0.05371279738695946,-0.02788802571537212,0.0535738072669278,-0.07943334503286088,-0.0431095616277181,-0.018515668009976536
APELA,,,,,,0.16695435151117188,,,
CD24,0.048623068202603266,-0.020559183752233222,-0.014412477823610662,-0.035930577774287514,-0.05969702567127853,-0.08833344035182615,-0.1008059635421282,0.03278291113576452,0.03110113611495786
HSP90AA1,0.030655208033917,0.011913456510951822,-0.0012793391113558239,-0.08999716873065045,-0.0639246064312743,-0.053296167747172836,0.18193880282474037,-0.04540037861150716,-0.10475218377700563
BMP4,-0.012019932410497019,-0.03283584956290175,0.048230691446861165,-0.03697718992071895,-0.04931643046591758,-0.031834616471001366,0.035266766320796464,0.10265369812937161,0.00539266985437883
SCGB3A1,,0.09268342628092414,,0.13302172786886265,0.0511470202535949,-0.018950031475776983,,0.015511130027501274,0.03819281769428535
IGFBP4,0.10742723628378874,0.06918903489617201,0.018387004071532362,0.02298945409803036,0.056760157596436406,-0.003085688189145467,0.1276527978403471,0.19482431347018014,0.032901381375406116
RSPO4,-0.0010493586804992377,,-0.013670037990033567,-0.02117311942398545,,,,0.011381351170697177,0.004098692067992736
LEFTY2,-0.011478191147994652,0.005492506336539701,-0.0010095815516632945,-0.02321658440134023,-0.039094613630163096,-0.024203555035584648,-0.022382259839906084,0.07246176794869566,-0.07285939472011145
PF4,-0.010314299606346805,,,,,,,-0.037667893737691506,-0.01080974780269184
ANGPTL2,0.05552562406473123,0.008084937679940394,0.021859372734737526,0.04280603105126915,0.08260647450367684,-0.15895562413397968,0.034415018621706595,-0.015573555161891437,-0.05837573245288576
LRIG2,0.12079708225577783,-0.04035702586050716,0.024685332147652266,-0.008975981895891732,0.026799306616752398,-0.04791745912980641,-0.11015293976607694,0.02221351425680095,0.048953816155963135
ICOSLG,0.019828421543597093,-0.01430041646887432,-0.05249572171784786,0.006849612815381128,-0.00702244509441883,-0.024237926723322766,0.06441341473985265,0.04387306247397531,-0.0022822673846574905
WIF1,,0.0005959842056466292,-0.01054884453272831,-0.03207831868125795,-0.0401579438464876,,,,-0.014854062946419309
NPPC,,0.07071156621074086,0.033091998761893296,-0.029425454487332067,-0.00853958634151178,,-0.020971990180379672,,-0.06888496360018727
LYZ,0.13298202748054566,0.03784126713627027,0.0796250383494627,0.05427347169577737,0.0802333195230089,0.09794147876602,0.04038195454746039,0.17549665398852748,0.0369055409524559
EREG,,,,,0.14242973043960905,0.12218529140850161,,0.006638610027953416,-0.018018954997971078
SPTAN1,-0.012875438835582934,-0.014608850982410734,0.030209594541387524,0.009013615968058736,-0.10904049692362758,0.05536245335647104,-0.1442752820801915,-0.022987477220767414,0.026977275246570388
LIPC,-0.01552357215089462,0.03646057583134229,0.0492683551920883,,-0.041541257014977996,-0.03538836536080083,0.07231802839058414,0.16043795686143986,0.0002635631310943704
COL8A1,0.02429932552434636,0.028061516059941227,0.0017931302598261179,-0.0435634992472378,-0.0006568549172645292,0.0403193160363037,0.13339402157946526,0.09731472736410368,-0.0958516793871223
GSTM2,-0.022601294419068916,-0.013246155136976303,0.014612999886889317,-0.031968115524360026,0.06970750258227337,0.0770001845554273,-0.052763377853129956,-0.07749812810790332,-0.025833162046097792
SPX,-0.035922073314194364,-0.022744245152731313,0.0083905236543245,0.014614836573546125,-0.04050500564559721,,0.0905243158900978,-0.0773256988079007,0.1773787679269954
MFGE8,0.02952496590187799,0.04495706073803443,0.00484326061049881,0.03310711641722014,0.026135140505775402,0.10405151137558875,-0.002054214857630059,0.013411445466090894,-0.020162209235534825
TGFA,0.0796901177237334,-0.048470430506039594,0.0006960470826361023,0.054089413113879194,-0.06473359594554365,0.09946897883684015,-0.0011372386455756238,0.05498144699808322,-0.046730219412093404
SLIT2,0.023320996833804754,0.00538300049488842,0.01993767200454463,-0.012559621792033009,0.04970042161089813,0.006821123206879302,-0.023717466187226127,0.11566447417650196,-0.05673984466135948
PLTP,0.09357430894284254,0.0196473915919833,0.04507698703692135,0.006317311812979571,0.1008079210303551,0.018204016843032068,0.028278064002384907,0.09277004129442672,0.03490118058583757
APOD,-0.025946790291577652,0.03799901673731984,0.07374202354933283,-0.021615125160816918,0.17036584998609988,0.10404001723409585,0.18275968067185677,0.240262926666843,0.1339587841660231
B2M,0.05001584699581024,0.053934027630343884,0.060054228134876375,0.22942899616646611,0.05842562411208446,0.08940949428721574,0.09748284948574956,0.16583222363895986,-0.01046798879230241
OMG,-0.025154317121814193,-0.015327791612293685,0.027786294652660932,-0.02125445163287475,0.07555578585823415,-0.01792398938434335,0.024358369257708696,0.03832517545807285,0.05703422827185878
CXCL3,-0.021205218397187035,,-0.04501750700948548,0.09210468466750697,-0.025970197964609167,0.15383980277020673,,0.08863409499582758,0.0058492290599375515
CXCL10,0.06039722863649326,-0.02141112995565582,0.0219625607044023,0.09777844137564713,0.03149414227737147,0.006203529189159574,0.10402723917832858,0.06804332414588045,0.010027574761341291
RSPO3,,-0.03040589647830768,-0.020646525966745315,-0.05500292735780865,-0.08637396086346215,,,0.03396606877149404,0.048066767786551494
CORT,0.052412121334716025,0.026663168999819034,-0.0395536019149351,0.006912369748220375,-0.05007882857148906,,,,
NCAN,0.020887039054093188,0.05405092679304412,-0.038498038107950945,-0.02118744511231422,0.028831768997613527,,-0.0792607085818826,-0.17068713130526914,0.07352255590268791
PRG4,,,0.06186869514494187,,,,,0.20301790818730353,0.010573801146965095
ZG16B,-0.01241158320725895,,-0.009339224050638478,,,0.13765056420951793,-0.01947044575294852,-0.03347214604388095,-0.024452888254770253
TGM2,0.06497013990316493,0.04987885583053638,0.06921736701770728,0.08969271942515544,0.1350930849645575,0.05541466317859227,0.19022629757884235,0.1457367272167717,0.027363096474405043
VEGFC,0.02512660435440705,0.016131956368924574,-0.025148226219521647,0.045161268573037795,0.11158999109249251,-0.00010050667622655055,-0.025237564585601405,0.10495252334164469,-0.022740215459086024
WNT6,-0.01147819144923408,-0.016066600036522778,-0.020784110016704983,,,-0.024419733876278386,0.13397243169102244,0.013851506898508555,0.14000602336036325
NRG4,,-0.01966848854149902,-0.017942161556290998,0.02677918697096871,-0.05062837295659212,,,-0.02684445773268788,-0.03799794817294498
PMCH,,,-0.013670037330306585,,,,,-0.05006451552550727,-0.02680211981877451
COL9A1,-0.02850900467486716,-0.013382907435085033,0.03128792527199215,0.044050370899184524,0.01550841458776802,,-0.0735629777221477,-0.01902298347723339,0.08762115185111903
GDF11,0.045157473269725905,-0.06550364194614858,-0.013578752271873946,-0.04340628416497,-0.04972336262830527,-0.017588650087584028,0.0055250886106802755,0.08341358679665958,0.06533407736620536
RAET1E,,,,,,,,0.015246178318433527,
IL24,,,,,,-0.020134245478983976,,,-0.042480441990696456
SORBS1,-0.05307537808554681,0.034648649940562756,-0.011964072574683269,-0.06998280026499037,0.07636218703321626,-0.006525995534587869,-0.12772891298103048,0.010337442212090655,-0.048627952337657335
DLL1,-0.04788296877235276,-0.016804539941470863,-0.010273392084484722,0.012966362724461254,0.030170007316383283,0.011956928682801468,0.09862311149677913,0.037932213508974584,0.05135412438518413
TLN1,0.021251535688285236,0.004008021274943073,0.0009327821909412947,-0.0007639186937886553,0.07415233820287402,0.04780794602173328,0.03296967084577915,0.1546133797624827,-0.040763615246301454
COL2A1,,-0.017406161607102264,,,,,,0.09530949778173367,-0.003475925050775796
SHH,,-0.018998895534523844,-0.04958291460014571,0.11092671772100654,,,,-0.06701130670272072,-0.05288770555075101
PON2,-0.01113458471757486,0.03868134262621823,-0.020162586747205377,-0.052252116914303315,0.042484150669200235,-0.00032913021085352915,-0.1040864054966053,0.020512547049823183,0.12753925427557022
ICAM5,-0.01477501021056543,-0.01975891544394218,0.034764008279721856,0.028973887908998998,-0.03245201874022053,-0.01905953721492402,,-0.0037986657791843383,-0.048801973828749325
HPX,,-0.016066601120328344,0.012810440289585095,-0.007762436084986844,,0.03704510165250777,-0.03190910951747406,-0.005022375758262503,-0.009281729125057581
SFRP2,,0.06847964007397539,0.09406058694486914,0.017419475108406975,-0.019084485207873755,0.2543819673603837,0.07292998937404682,0.16297668357143957,-0.04186462224065107
CFC1,,-0.013139344317950195,0.011527473499235472,,-0.04131100599350328,,,,-0.0038620914949193414
CD70,,,-0.021924397240040208,,,0.086205494277843,,0.08477306514918552,0.03851110183668868
HP,,,-0.0161410949335997,-0.06737980010238132,-0.017641756390329638,,-0.04116934221176023,0.06931524512887731,-0.07292194252417028
CXCL2,0.020106504073294052,0.15781475158866767,0.010121978378230465,-0.029425452184405145,-0.06634285259318198,0.18731924967075833,,0.08567964839533494,0.027773822867358706
NPPB,,,-0.010291844693410952,,,,,0.003997244889655255,
CCK,-0.06497613487489794,0.03278937972459807,0.06588219602974539,-0.045189424011574685,-0.11210405652946745,,0.005851180415685978,0.012880484642590258,0.08238990690943811
SEMA6A,-0.01710346477120418,-0.025984406261542938,-0.04345220090005012,-0.011806373431434912,0.08445295572119106,0.047858766209212006,-0.05571213201382911,-0.029188131228165496,0.026508273164764885
IRAK4,-0.0035987232572550036,0.03581207915779576,0.00245335425336042,-0.05489093862204145,0.04040586024478352,-0.026839091029492612,0.0845721074716165,0.01970652418219057,-0.013370390865252239
GSTP1,-0.020283335959838247,-0.039632912307105826,0.0011411010747648129,-0.032420348411242916,0.12867010272667487,0.118465289030814,0.06416543291674558,0.04756647008505087,-0.04385694397257614
VCAM1,0.050299114117417304,0.013076935514467257,0.019491324252725907,0.060167025268356156,0.06726724089257495,-0.05632882290766071,0.11816350347577484,0.023298568655180762,0.011927524527559063
NXPH3,-0.0019486515976871706,-6.178655935773969e-05,0.013686652185157537,0.041273228330584645,-0.0627346087244393,-0.03799401713859315,-0.09609394838381319,-0.061502092740539666,0.04891350856053912
MTMR4,0.003015059520814804,0.0024439721612131726,-0.0580290029126169,-0.02926321543598541,-0.06292265754810064,-0.030098435018736044,-0.0887191775010447,0.011565721474669178,-0.027685236548076943
LAMC2,,0.07887109720091284,0.09521527039749814,,,-0.02924590819701239,,0.06566144516019408,0.00771878150391052
IL10,0.022865335577744388,,-0.015517022010305559,,-0.07001828556827099,-0.010225551586911687,-0.010478374957181305,0.19698364273559094,0.08226225753751089
SEMA4D,0.0062866463629528534,-0.014288618717067787,0.0023983002344025507,-0.016990079142702487,0.10641981227111211,0.04588258664729638,-0.03917829851438249,0.0730890517998831,0.08140356508136244
TRH,,-0.030115358471930812,-0.024938992823662416,,0.03627307348023052,,,-0.002731510792158117,-0.0894243933220031
SEMA6D,0.09656310879998595,-0.009665783419179492,-0.02635545226503163,-0.012821486206686813,0.002953975229175985,0.05885569658822136,-0.025607791811226358,-0.07029129019805207,-0.09210977541308375
CEL,,,,,,,-0.02691688043195855,0.12051295837627148,-0.03909207557710342
PDCD1LG2,-0.017978678389264098,-0.015459234805982523,0.05268420969142015,0.005403318654142123,0.015717480276812454,0.03277857103161798,0.0018138027645220082,0.08145007881052996,-0.0440333479680902
SPINT1,0.021206720801319093,-0.019995581333291424,-0.022508712668515517,-0.00015887738037119093,-0.06247837330031818,0.02098802306096343,-0.011371940257954256,0.01560262798388739,0.005925262154281456
CTHRC1,0.002007457950864031,-0.01992810820454577,0.00445906029967575,0.035542298365699034,0.06760343966195284,-0.1973869642605829,0.18961521350681299,0.14041724556075366,0.03867930926658244
PODXL,0.03805073732866503,0.05783900733419217,0.022049429453128253,-0.0014220400290809257,-0.07931422271033382,-0.04265447609830275,0.06799024869827275,-0.03557877075834346,-0.08163091000778536
JAM3,0.06084413512774101,-0.021685512726229022,-0.05336989186548749,-0.05422666038534498,0.10737278686240134,0.036054987859081886,0.029509491133438873,0.09463285652514535,-0.0034917740473534953
TGFB2,-0.021415124755392017,0.07268886160534842,0.0031897708211861783,-0.010300261395397145,0.057016198664477435,0.05044093780709123,-0.10395260795965748,0.016986929726010312,-0.03102431248242982
COL18A1,0.018589010757000587,-0.005833229299049578,-0.02331320391853272,0.03266857438900699,-0.009690054720958088,0.036886618680378874,0.1021944073827385,0.09551913661907452,0.028030500116370455
NODAL,0.01760423863822527,0.06899693098499826,,,,,-0.06574576546815442,-0.0012038979747171644,-0.0032251565480861605
INHBB,0.021575711517627574,-0.0016800697573550773,-0.02108441637174815,-0.049198398518798245,-0.0521326356745037,-0.07144721668867954,-0.06281289160147996,-0.088902972176957,-0.014443548340674885
LCN1,,,,,,,,-0.03084348695743508,-0.006687096779108793
ARF4,-0.0015482375978185896,-0.020355970430197896,-0.04353383129057583,-0.05361210646539934,0.022661473428172763,0.037915176152324113,-0.06771044029055859,0.06693547151040363,-0.1045291891368546
CXCL14,-0.0180802892993453,0.04657490905861249,-0.022863051281347295,-0.026577418136634213,-0.1225988167873794,-0.018395780766172896,0.018528577802622542,-0.019851737658967646,-0.04832375026448313
LIF,0.07892357545487887,-0.01950306873561187,-0.03529639655115227,-0.02510121756232293,-0.05620594515255844,0.0886161810479009,-0.049358972655777385,-0.05159405424631896,-0.057098627120326005
IL17B,,,,,,0.012246084571728924,,-0.019386578325492707,0.043882481581105214
MMP1,,,,,,-0.07111275506972461,,0.005315209250596878,-0.02285501943969356
MATN1,,-0.018828082675410283,-0.010421102192390185,,,-0.020134248381100242,,0.09146763871002349,0.01173683608742409
ADAM28,-0.022871641465687664,0.08714744483106261,0.04734077535481111,-0.05052076757970027,0.0365079063243289,0.08482261781403454,0.0016051407220249918,0.10574363477394773,0.09792497206585964
TCN2,0.0032836129865765466,0.07067844980519834,0.06964237643615777,0.06791867917513177,0.050714011635928195,0.16023628734619869,0.1670172861408856,0.206588891143577,0.02969594226667626
THPO,,-0.026774354520133863,-0.0076985907049320484,-0.02612020055259868,0.03484390868976906,,-0.020083343588906864,0.02234525482699102,0.015369115298226474
CUBN,0.011678050547514763,0.02289939839604548,-0.03836342892818001,0.03999803501567761,0.05817519058562096,0.007025476045681492,-0.08005533676937601,0.05309476786275556,0.08290330836625533
TIMP3,0.06539410151529002,0.03610215515630008,0.07623908157438133,0.07118743592751917,0.12210825801534392,0.003951091585104019,0.09667570607874502,0.17109492815383265,0.03913615118213032
PIGF,-0.03140175092837612,0.034945935995953824,0.02461921269115876,-0.01796362270958385,0.03921685368067362,0.037645014654335986,-0.06182122325610474,0.008510358679065771,-0.016631715602998382
CRH,-0.013874526466741059,-0.01586658133944871,0.09992373807916101,-0.007703652259837794,-0.04786338469430517,,,0.010360087522491943,-0.04937618358994307
BDNF,-0.012411580841505163,0.019277609103822892,0.018199047431542992,0.04406257547150841,-0.055379677807473576,0.007840104886543799,,0.05939720641916782,-0.07836560373261667
CCL5,-0.021315509433958598,0.044243775734297844,-0.05374078355350444,0.16972155306252265,0.07312436039875178,0.012260093536455349,0.15519763929701938,0.12845440619588513,0.14799358022988454
GAD1,-0.008173029361816712,0.015688002712853547,0.03099067062005103,-0.04413303841104159,-0.12073363602329668,0.05962086464674315,-0.07137208040538787,0.02442275313435519,-0.052644109084048964
COL14A1,0.09585933676387672,0.08455916605194465,0.02837557368353961,0.0706223354258203,-0.04643634673460974,-0.007737138329400881,0.1196113375438346,0.21435687786721788,0.04246802978808602
HLA-A,0.06998378496905613,0.01240965163974091,0.03788246818103912,0.11580268148504635,0.12592269850846316,0.1534712862508159,0.11782612104417262,0.03947005253722545,-0.04473649221187234
CD5L,-0.047072418603736045,,,,-0.008333596992416793,,-0.02292458480993284,,
FGF18,,0.011454687577513174,-0.011166621558489107,,,-0.020906016184693413,,0.13707317629749505,-0.03630341473651304
ADM,-0.02709170789588482,0.016546915805946083,-0.035603994459182206,-0.034931972207776205,0.01480270627050131,0.05706998534327264,-0.05098447778031241,0.009371840354595876,-0.045968806232937656
CCL15,,,,-0.02305552146109404,,,,-0.009339686828116252,
GNAI2,0.019311531698652025,0.002564333244160907,-0.023869885957440124,0.040686379119629995,0.09892873462830187,-0.02830151033893887,-0.049989426797170555,0.03654158585764206,-0.0984755669950444
HDC,,,,-0.01318607484045945,,,,0.020852600815715192,0.010411196063680201
COL11A1,-0.007597247829246124,-0.039667235028018596,-0.021327014264951448,-0.003227311655109831,-0.039139469313534195,0.07645911089501764,-0.03616294470692523,0.09266515890446805,-0.05849978874817112
NUCB2,-0.008854077393979276,0.0015299990669891902,-0.00396900488228629,0.03256148961548978,0.013306008988644312,-0.009021419092132183,0.03393376952888162,0.017929458368542966,-0.04980594191957323
FGF16,,,,,,,,,-0.02605752623100187
CXCL1,0.07391030920280063,,-0.023580216447629566,0.025183010483937233,-0.0716285723581558,0.12593071716409848,,-0.008681729557404552,0.0512679124364313
VCAN,-0.046943654501228706,-0.0444534978735805,-0.00223368968085032,-0.01248487284597545,-0.03807677982114294,0.004163193729902715,0.012025540097399966,0.10653727919001824,-0.11292575160917886
MMP7,,-0.019503063261197138,0.09505839347538071,-0.03296429069464049,-0.03426598373328121,-0.0020431815848360045,,0.017797476163875232,-0.12522592917293668
PTPN6,0.0299822150227712,0.03275191282221794,0.006664019682221413,0.13060805851644858,0.029710789655165888,0.11359366381885543,0.04938510045524547,0.09737656875251807,0.08541981748711432
PTGS2,-0.013283232819415753,-0.013349049176017903,-0.028259998405996477,-0.007523044265409709,0.03162550665182761,0.16756795867737817,0.008168241848463707,0.09351428915551421,-0.0439532933029971
XCL1,,,-0.01690396973204272,,0.06722862462604878,0.02592606763551816,,,0.0999820214372092
CD58,0.04532557775917539,-0.019139132685838944,-0.021926227751265067,0.05685477060117076,-0.03606895374756158,-0.020513199204203053,-0.0702904231200442,0.055502654488533504,-0.049933625067465605
TNFSF14,0.1290733703702088,,-0.02725841564604275,0.15507052835351715,-0.01925823899764102,,-0.027380538940888686,-0.02198612323427115,-0.0495466302313288
CNTN4,-0.012151802823990882,0.04660227533648502,-0.01842706246130579,0.04007914893963346,-0.07986405614771336,,-0.03560569186560799,-0.00408841579432098,0.0603024536209622
INSL3,,,-0.011867579318423822,,,,,0.05815797921323216,
BTLA,,,,-0.029648372346677335,,,-0.025726926431061583,0.026302291689838823,
MFNG,-0.04994469159418283,0.037811608740161914,0.06716132827007318,0.047784640035480455,0.031354409577597775,0.049153158153588374,0.07002366404575626,0.101849457284532,0.012151945338937894
ICAM1,0.05910771181564881,0.009506763861603392,-0.01725148799956571,0.06367356516354104,-0.033283216819353895,0.15142599993188577,0.07600729603520114,0.0029895408338196745,-0.0900931284638296
PROS1,0.04952520033483382,-0.0302486478087432,0.026281555995633445,-0.006632299651737626,-0.05854039315984192,0.017845097302113526,-0.0965345362765875,0.06291015110825396,-0.13649953539187745
CLCF1,0.03690776705748662,-0.018130044885261397,0.023345885665372847,0.01852883246127764,-0.05721972640941426,0.13313036302112286,-0.013678656232324858,-0.0005533442829109886,-0.10374425590509585
PSAP,0.07722332682101984,0.04407917131522506,0.05114795844934821,-0.005119889228735438,0.05741795017552173,-0.19822511784167465,0.07966169851447208,0.20049051993472533,-0.14623387592644885
EFEMP1,0.04549934144884837,0.01329741736789566,0.02711989743113574,-0.0007429140972213824,0.07612562884408734,0.0724302367525113,-0.08258298643963431,0.04548065101030882,-0.1390718711728107
C1QTNF1,-0.022896802558642754,0.024643941316003375,-0.0015646372585602184,0.02409601991422514,-0.04961727809768661,0.1202962699234294,0.030793924480868234,-0.08287236304080924,-0.10387013675240217
ALB,-0.020477820313225717,-0.0186558374998684,-0.012956283936089412,-0.026369136367365542,0.12402750688001099,-0.01905954348096008,0.027937951755617724,0.1519342760632355,-0.03744053414479058
CCL13,,,,,,0.17679128405092767,,,
EFNA3,0.021165230072438052,0.016147858396951653,0.06155602649342731,0.025243599551472762,0.006873983529725457,-0.004362542496469771,-0.08684472786430227,-0.09266935453039919,0.05707083047813105
DRAXIN,-0.0058219930866966856,-0.03329184941403696,-0.05254668655745878,-0.02117312252103359,0.026683929113366263,-0.028943547847919103,-0.07891675046202702,0.05828950093482626,-0.03154786425410097
RAET1L,,,,-0.02535957925820676,,,,,
NPTX2,-0.044468983399137074,-0.02960116522933195,0.06506187161346935,0.029558832633301294,-0.010119134278423248,0.01930146991278203,-0.04935896118637408,-0.039271595513948945,-0.005967559268803617
FGF11,-0.058008373327256856,-0.012046046551584338,-0.023824506012449436,0.015084053414231862,0.004458860204280187,0.10259665485878988,-0.09047239656744958,-0.052482062382980324,-0.06701090092225553
CD59,0.002482753851864628,0.03859995250375338,-0.050209696670307814,-0.007720070853092865,0.05147818842947284,0.08320132522765933,0.026023960357603876,0.12056274325097288,-0.05420224852275082
