,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
XCL1,-0.020495389912045744,,-0.013595599330417063,,,-0.017726255442376826,-0.03722178761066108,,,-0.05290912249603611,,-0.03945459014002026,,,,,,0.14147217245559357,
CD58,-0.01574615715173823,-0.04410868157581306,-0.01698391314646388,0.02775844270585198,-0.025444510278061938,0.013924470025277238,-0.03233589427526744,0.005995286273257308,-0.25906772256244287,-0.09905573067865336,-0.030346670576741303,-0.039077767931790956,-0.10930627693205473,0.0823185100752297,0.1168073278994887,-0.04349031420500281,-0.011560445088357536,0.02256414004264734,-0.025625540274470004
TNFSF14,0.02194288627525508,-0.005511095664028747,0.06272871483178312,-0.02637686125536977,0.07345257973786223,-0.006785871401511499,-0.04738787282944865,,-0.048708658095359035,-0.04928044043662523,-0.034437421541450915,-0.12199330127939634,,-0.02449795658980806,-0.06389660713967904,0.017370276285550466,-0.012870911450843884,0.06390442014920607,-0.06449382592998686
CNTN4,,0.29756492277791,0.111515504482596,-0.050225845031965206,-0.02560598430365071,0.08695888488022838,0.36080470659640457,0.09701885984526236,0.1795202033947758,0.14508129024545113,-0.010896105773729127,0.3261072450349467,0.1539127525035765,0.07968421447192472,-0.00627838323098201,-0.0158752122567067,0.0005435522051417504,0.04809649001883182,0.24320136104212509
NTF4,,,,,,0.012964345612208172,,,,,,,,,,,,,
INSL3,,,-0.022262952084764875,,,0.052437435388975606,,,,0.040210360999056616,,,,0.004791098452347844,0.08305541168378307,-0.023073385393377232,-0.03360919458965703,,
BTLA,,,,,,0.028179791551563107,0.0019034270055521094,,,,-0.02975430457013041,,,,,,-0.00621791838201869,,
MFNG,0.07728186055269283,0.09779155665257618,0.0014984110722378327,-0.008571448330633133,0.07395913069131255,-0.024053707843439538,-0.024464280442798792,-0.03365962775493248,-0.16875538628632408,0.015028018510295987,-0.005387780878455396,-0.11188492262957975,0.026543436090095723,0.09689763273980603,0.1684852734351263,0.030994415003870127,0.05390101171799915,-0.007647988916639648,0.03999982303507689
ICAM1,-0.07770750583096864,-0.1484441845391437,-0.06682742926361987,-0.01974938774370763,0.01873001013484946,-0.009239814263360551,-0.1921846629316722,-0.005293836607277646,-0.2143478675969968,-0.10022812551935278,0.018421181091368356,-0.16599907929385752,-0.09320537233098114,-0.08240598863639025,-0.12880054178908185,-0.04606942340220537,0.050261149337014685,-0.013855210946959576,-0.005672079750908372
PROS1,0.0061925897727180025,-0.08745324765240449,0.051605629018250665,-0.04062946159884146,0.046929838208665545,-0.014266732611053184,-0.16443342807364014,-0.06879614013043212,-0.23654084635753259,-0.09929174065072048,-0.028788439506561254,-0.10549996852896378,0.02471657841564882,0.013679270165611993,-0.06673320378084525,-0.09108972280982178,0.08213833472472297,-0.041293862229448204,-0.09055397954347491
CLCF1,-0.004416664423555251,-0.08085700401708411,-0.006044990080719533,0.04758852952761441,-0.02700891128336493,0.060324651003820236,-0.09368554332310972,-0.027289999051503245,-0.010608988830470442,-0.10233280892746789,-0.013777382293094921,-0.12406357549852781,-0.02971644513620979,0.012249198817645043,0.0016047829283195772,-0.04343352832348824,0.0367549975701188,0.0003568129531229737,
PSAP,0.0370162341455714,0.22854111933689852,-0.005224695391411508,-0.030593166382355708,0.07505553964501688,-0.04615710146164211,0.005412209839167078,0.05759528935623335,0.13904476539100488,0.17423654108094153,0.03988119457398473,-0.07627601209124474,0.23975239772553295,-0.050354516732521275,-0.17310313618216586,-0.16772801361164524,0.014508468549033156,0.132866665451936,-0.09903721225070455
EFEMP1,0.011613661998812017,-0.22355995363359082,-0.0036043194006355464,0.03746125347431371,-0.049425713842525996,0.009427275466697289,-0.326913758012646,-0.021892348551299387,-0.2845135733547125,0.0015271613583530508,-0.009540870585883085,-0.2834064999567533,-0.15839696609681678,0.1641641516246938,0.04697029074639635,-0.09116486525360816,0.04767132086875684,-0.0566831398452821,-0.06765043932896082
C1QTNF1,0.02372251875480694,-0.2425278142760448,0.01719697674643897,0.010601565025014933,0.013217886491876354,-0.05244738730245212,-0.0007864384974928049,0.029955656725465005,-0.17461660028199616,-0.10875809028828425,0.006338919383567509,0.01928227297282487,-0.0820855742561174,-0.10787699292900105,-0.13667631214464707,-0.15030192594198535,-0.021412148542795877,-0.06729119827240285,0.07502879656742428
ALB,-0.030855330031826902,-0.006368950309808641,0.0664811555673844,0.12929459867295456,,0.009204145588125245,-0.06610077565657267,-0.02588326775808028,0.0615440554886441,-0.044696405979652416,0.07784779319700855,-0.11163135544981308,-0.04748316736346712,0.058102802900770634,0.08117244778243404,0.049555679467004204,-0.015576010201835803,-0.05733034016591189,-0.04784033287623028
CCL13,,,,,,,,,,,,,,-0.07413583668189826,,-0.044742393665898855,,,
EFNA3,0.010170209290820808,0.08723069439510064,-0.005410926914351405,0.026812790083696435,0.049244719271937964,0.006412502955100363,0.020596273692751098,0.12042419970701641,0.325581594459189,0.10667981039960187,0.004378018069695284,0.2867348832307015,-0.029259842223698533,0.09384865253507806,0.08649663438586684,0.17216853000845078,0.04672134732072035,0.13955525354514725,0.08400205921521146
DRAXIN,-0.009871912506846242,0.1913907255842336,0.04882660346866524,0.07435682168823543,-0.03200547842786195,-0.01872266642513737,-0.0099699758260668,0.003521134393257158,-0.19265571603615197,-0.13873529217363753,-0.02151196070360368,-0.03401388353428067,-0.11019330101948134,-0.08236577563540617,-0.11505403893594886,0.06508411122692681,-0.0068369988086248844,0.049741518963875256,-0.06653182200258269
RAET1L,,,0.02993590500457695,,,,,,,,0.011113237580409012,,,,0.06817486336867606,0.06538183851971131,,,
NPTX2,-0.05362956501423951,0.2584522660336672,0.12436138458205283,-0.0032285820984135813,0.10893028764925893,0.005986550997922043,0.28340137973436547,0.1457221547460208,0.3635089275500004,0.19289462676446792,0.014904677621408754,-0.1318586611897006,-0.08760962469299292,-0.03129887153333919,0.0739138886399111,-0.10706723634257677,-0.017534381413989063,0.09697268033487569,0.09171081264096113
FGF11,0.009991261309607835,-0.19533247378160914,0.027986056591238487,0.037115615822157104,0.022029377692712477,0.004107917775772285,-0.10209615970323305,-0.06588941977537965,-0.17618771559617125,-0.021849484082687883,0.0017498197792316075,0.049781392320649376,-0.10550545193174224,-0.060302113440640695,-0.10778292549509962,0.02395085921652992,0.03137351718130215,-0.07413395811057927,-0.09879522891266095
CD59,0.08388668706568053,0.0643302949181134,0.023406736953076674,-0.021643649808062448,-0.014346160738518717,-0.02707051653309772,0.19944332291250308,0.0077810595348869645,0.17996912265256934,0.031503566224889,0.013546719888040825,-0.07152676215114005,0.20115036266340516,0.007424940301112635,-0.06364074976560775,-0.12079937731365387,-0.007989152136267745,0.20368803007819172,-0.029298797810646537
COL9A2,-0.004315715708759588,-0.1148827702917491,0.002688931546527605,0.005393029906402583,0.007789758252197072,0.009760820335482123,0.02786434656575111,-0.006956334608630648,-0.1509916555547513,0.03941941419928441,-0.005269010226076238,-0.06357235759812584,-0.09415891397139012,0.1288007756432699,0.26048835924002606,0.07970130626900734,0.042711056474893774,-0.009088902720531521,-0.06567555400137769
DLL3,0.010299080897206402,0.300748562120724,0.03194794156520889,-0.024619556841143964,0.013895639078242353,0.038620696874114194,0.09167685711087628,-0.018571134206596104,-0.11616998632105147,0.1006042076370291,0.026437406048129147,0.1518215473993834,-0.049861870663773136,0.16976957175610832,0.28953073863223244,0.15355694054381142,0.014697654857018185,0.08685404375165948,-0.060303349964052504
FGF5,,,,,,,,,0.11812315543576683,,,0.0687610290654395,,,,,0.12360910435510299,0.005106282986460941,
LIN7C,-0.011579537259297135,0.021597095085141748,0.017716219045283938,-0.005627060287901667,-0.04196377884561878,0.0718669573829828,0.06302722273581356,-0.055578586717360906,-0.13925200564520707,-0.05074572750401793,-0.037566131011345136,0.1057228774733874,0.03585794001113121,0.088594479427709,0.13754315757539826,0.07099902342367147,0.008589738553575397,0.06181125265896244,-0.004286191020391965
GDF7,0.08670884535517645,-0.019041621893129877,0.017149350144199337,0.0004891982774803386,,0.046712679490136154,,0.004241446383157075,-0.05275373850422128,0.06500362609125444,0.0791121042671221,0.22109450720072993,,,0.016359322402612744,-0.02963330086506105,0.015420617084914021,0.03411018196457232,
PSPN,-0.0536064835595695,0.010119336221624182,0.03159078353663409,-0.07898602271583481,0.027834837233700244,0.028233878582429754,0.0812254934766091,0.028929548385041158,-0.04986324625819921,-0.04439817707723165,0.029559402915329592,0.12639446202491536,0.008581424266503514,0.024731315975768917,0.052836998677019936,0.038218309120059135,0.02070157296670577,0.027441544708294734,0.07199545814139768
ANGPT1,-0.01334300191765293,0.06420930395709651,0.00010820498233466573,-0.001725864391459699,0.0509249599234204,-0.010408224265327939,0.01152869083278125,0.004082343567976178,-0.12998083941984442,0.0821319335218625,0.0023462225725345777,-0.06116558895384308,-0.020634178476129313,-0.0552225460069564,0.05710092929222385,0.004502280984051376,0.048476716261644404,0.10918345045758482,-0.0806445194818847
PNOC,0.0008080775451128275,0.39577365548286264,0.06220423997968075,0.07145743467619345,0.08234503189079481,0.16183262512671948,0.34663438511288175,0.08742015274188647,0.3478513893863381,0.25361649248331264,0.051053897115723154,0.2555898008197784,0.1937474265323926,,-0.01303180444394028,-0.035151571919914935,0.10008998880143263,0.23971204552166755,0.24386430135647838
L1CAM,0.011923855964415303,0.4414439963066242,0.06051430544904906,0.03169920062408218,0.01944980580398815,0.08621925904961564,0.09233550263064062,0.06075320087747297,0.3155366819666798,0.1454423592123232,0.033395669660766125,0.2789200567802384,0.33323817724532756,0.03590409673007363,-0.12616624279132166,0.06634483583951245,0.05993518702042395,0.21582985321209497,0.17372231462834656
APOA1,-0.04471278408783338,-0.037495097383268484,0.07365382944071656,0.006071022404068935,-0.041438556108902104,-0.012413554069782859,0.008679093402408673,0.04743391782909226,-0.05071967701909297,-0.032230010865433784,0.0705822261255938,0.016405664045216,-0.03574269042524048,0.018854590372737085,0.06913102547218711,0.10943730289510004,0.025886509969792516,-0.017584444068022797,-0.028749955343836998
PSEN1,0.035204891829892566,-0.0005446010240382344,0.007596929899297509,0.03905503691384826,0.008928424517523799,-0.024601700645900414,0.06566846285402883,-0.025816599120284812,-0.09102877037101126,-0.02032255532809288,0.02614890738277802,-0.16890638851701748,-0.12993589659315102,-0.012488175302416195,-0.028018098261832165,0.07913869046488205,-0.003147621031976782,-0.04409541627258127,-0.10569616865558314
CALM2,0.04950674729822246,0.31818784514008863,0.049828005671679367,0.004066884669106734,0.059949886842005515,0.060119651408270386,0.28028790944519694,0.08929465479686573,0.36438960076419796,0.23049081764772872,0.0856945571325213,0.3885610604777402,0.24854252408848282,0.18542515261149692,0.3226504599721922,0.15127963782490383,-0.010157416998555503,0.15264111261194685,0.03969614531120459
CLEC2B,0.02402370885810868,-0.1003425817378788,-0.035369173720702335,0.04744778555068374,0.0017515870158109604,0.008396514357965167,-0.05531755806138256,-0.019450320330851468,-0.17336494912330971,-0.0451551813009094,-0.04372138865232005,-0.07785029855375761,0.0634071694355599,-0.02771534223287168,-0.10937947031759045,-0.05004855823497865,0.0919759306085928,0.05231669768026794,-0.0395969609145595
NTNG1,-0.01248266987205076,0.3032868421913136,0.11927225922568967,-0.004997106197070342,,0.034456211588000614,0.03528016293820211,0.029740269646012025,-0.03359408077227016,-0.017636055200455487,0.04414423628313035,0.10562510309340582,0.16391414639229376,0.06371002592900427,0.2561722367996434,0.06653313762868944,0.1124193045634469,0.05367361170632116,0.1402631086928275
LRIG1,-0.007457252511475489,-0.11305474251458125,0.08808406624263569,0.0035494665236602157,-0.007944748453127487,0.0356547503880613,-0.19234278537832064,-0.05030492467788833,-0.2091196271380861,-0.05278065338769428,0.008177762441717607,-0.15582567378212758,-0.1281085334607943,0.18608028275845825,0.22462433851712552,0.07202958829192833,0.022074220583723863,0.005744226797951774,0.02627260719755838
CPAMD8,-0.018679891281020114,,0.03973511088508803,,,0.029514861661495383,0.021906458960462886,0.017614289759542143,0.01073738605540309,0.027488804426611925,-0.01891471652418688,-0.04626113268111698,0.04620361003695588,,0.0031004226735043875,,0.025094805267746795,0.016912815717665716,-0.02253737609319883
GHRL,-0.02980242362762693,,0.003820874603709315,0.0023761691133874336,,0.08776647736450961,0.029845072817245737,0.08160152112216756,0.023787757569934658,-0.00673172580196571,-5.268616050961633e-05,0.04106244891613788,0.001909038806598865,,,0.021665926444192116,-0.030347498264719577,-0.015293644359841265,
NPY,-0.027404129550923553,0.24261505672268097,0.06831954191292974,0.038066163470606866,-0.020595453566189477,-0.0014245709944040903,0.13205794851190655,0.10013140358758779,0.22276072876131173,0.021959953483387473,-0.018392349756796388,0.013410956358649815,0.04960459154291302,0.0007207485788520845,-0.06313023194557417,0.0678063106111383,0.0074921985165755526,0.09148418064088576,0.02728701396621889
MMP2,-0.019645897991151202,0.13281891232701246,0.0005286367730207802,0.04350931774015569,0.02220612898593773,-0.028805631730003545,0.005204525498559765,-0.0291486083086824,-0.2544032573198901,0.04858058863953717,0.020171856924165538,-0.10354186328702115,-0.17704907090398828,0.04375830506820963,0.04393013376841501,-0.0021244478418300547,-0.03554441218414977,0.11135476354168151,0.06096889863110796
LHB,,,,,,-0.016387201417652753,,,,,,,,,,,,,
PPY,,,0.03252264999123524,,,-0.04035425093287403,,,,-0.033189212983992064,,,,-0.054476542285560876,-0.10985762043410101,-0.016517211219000804,-0.029122984801896706,0.008795950033302895,
ALKAL2,0.03875613006159531,-0.035065536348362986,0.07528190243034084,0.08015338046868865,,0.026215363415588562,,0.09091806321230358,0.01629587655389714,0.036817845932055955,-0.04713803910824061,-0.1376940129294061,-0.030272086567401494,0.07291048141174146,0.0921100512807588,0.06049752811754291,-0.026521176334317817,0.07823085698423168,0.06531767228554979
CSF1,0.011049794636050995,-0.2067190097350605,-0.003185319755303974,0.023662053216702672,-0.02470382859052826,-0.03236224853009767,-0.18794537949411771,-0.07217819879021786,-0.21174067648252526,-0.11238965617227852,-0.025880458900850827,-0.1501938191305207,-0.12281078843184584,0.011813983969503134,-0.07260098654330327,-0.07314955405893386,0.026107191840724353,-0.0748168632931488,-0.09774394754519022
SEMA4C,-0.00010492580817869073,0.06614828549726363,0.026349451553160617,0.012201191747322501,-0.011107729696939602,-0.01266656414665667,0.016126120594133923,-0.022556397162290975,0.01194812576879327,0.008978862262729818,-0.052547650022391146,0.03823944600626932,-0.11517255862724812,0.0802656758762933,0.07799759435617087,0.01134903716167961,0.06943234269366408,0.06374308467537201,-0.028336674455573477
BMP8A,,,,,,,,,,,,,,,,,-0.002120881515901485,,
ICAM2,0.03771929278028579,0.19182668360410154,0.004782455947374011,0.026269594845799014,0.040799556846290955,0.06925493522319341,0.12406738493634281,0.014372637392068694,-0.05656320602500821,-0.028882170613580498,0.025783536499951444,0.11195125661763664,0.012516219805327194,0.10549668743412728,0.06950224292380831,-0.020655616154552466,0.020696402063516327,0.08781660812410427,-0.011475619690814504
SYTL3,-0.013675737566304389,0.016037857501232475,0.028838016796554334,0.053500239405328075,0.024970292910777684,-0.0044433168414782925,-0.05599253783492737,0.019988510414159992,-0.14213681844999537,-0.03751882809947539,0.010920765931573203,-0.0733136272351788,-0.060243583695270504,-0.08573372651852708,0.057893841546891846,-0.015149139305009933,0.12008268327035812,0.0187461011780779,
IL1A,-0.021705733450627197,-0.07987757279168256,-0.030702740015384467,0.0019894279343186513,-0.01989988662057897,0.03229614797628799,-0.062414328558091994,0.0015935205609465832,-0.06234035046201699,-0.13101932702380756,0.010954049477922188,-0.08318414376474909,-0.047626867920319074,-0.049994325464211516,-0.07594385177254648,0.030467353130008524,0.10555731085730716,-0.023956173542324852,0.008174160623794252
HLA-G,,-0.025626307441957322,0.010217955276950588,,,-0.028761877925699845,,0.0454512991529557,,,,,,0.011336914327023929,0.08507863124951803,0.051932377593597076,,,
PGF,0.04624588397795496,-0.04233218805415544,0.04242148775533388,-0.0058755474208585295,-0.02907839500362297,0.003802072483113327,-0.036475363203120455,0.05927580657632497,-0.15510126575054187,-0.022036313270660093,-0.012130989474536976,-0.004480760989280185,-0.10694794382269275,0.04620245439377662,0.09255694182425332,-0.049192255756277004,-0.031589960816923494,0.09848371061607379,-0.015295633821770393
LGALS8,-0.003627551520305926,0.0509362102964338,0.055940982960628084,0.04551937089421415,0.06571124678129117,-0.02111254553086281,-0.0152362242876527,0.057384216223101754,0.0008397670537243929,0.0203602385096234,0.05497768048985736,0.1598695887391634,0.03576195330985429,-0.0496897759776822,0.0009418617275950809,0.04205027211590802,0.07875488592437638,0.020326522246582403,0.014791232568754158
DKK3,-0.019742767332551394,0.29589563174831013,0.09410607320467043,-0.023012371742741865,0.045740356572106566,-0.009704601932322168,0.2577504326566466,0.11074733796290036,0.3213934125942735,0.16853400675839267,0.0691453057841191,0.40673010773204527,0.2670005919473464,0.16326520840825806,0.12347291731884132,-0.01542981685495594,0.007506153763736384,0.2677146626565761,0.16374899755291442
COL16A1,-0.017671569570633327,-0.0404986784616031,0.014341786812372264,-0.0049232904395747935,-0.0369035312842608,-0.008408352606563385,-0.08742110737477332,0.0010117088956429618,-0.03985830690075673,-0.0030095611632502944,0.048789494536993036,0.027232932763506187,-0.20731413351588054,0.004221113868924674,0.007440221496431791,-0.038295218442515176,-0.020147715122446997,0.001336269623218371,-0.011345495596622162
TPH1,-0.007898939599244745,-0.04859468614574656,-0.01406470405309312,,0.03537259949995704,0.0009071022831382377,-0.028654648242356782,0.010539929846920931,-0.045507072851865366,-0.04622289198241558,,,-0.005712595589946267,-0.05344081226043405,0.004538486886584473,0.013565324562290537,0.022988747738398,-0.04853795459856471,-0.001162664730762698
TNC,-0.012274027581848423,-0.28547977271880276,-0.027347161963861038,-0.001072453319662258,0.04533624146062491,0.041703922994043865,-0.2053517399199884,-0.09565805456192343,-0.3250679708347071,-0.21614996591698557,0.029043538716985482,-0.27636639165174953,-0.25430770609519515,-0.02370408860289558,-0.1672643932232912,-0.09086914061777153,0.026790780044649066,-0.07384520791220864,-0.13901666171609492
TNFSF9,-0.018679882415239785,0.2126887867437117,0.06123782150510471,-0.014076755899053736,-0.01830885533863953,-0.020963162604906452,0.15508214061058156,0.05458477535053424,0.1542417757925592,0.039666726266311056,-0.02003373616304575,0.1271591869207411,0.08519402622511744,0.04650622207080381,-0.07250709093560785,0.022778446626425686,0.09982090699656496,0.04895215904657583,0.11068224929029265
C4A,,,,0.02981144417197563,,-0.02276000841600849,,,,-0.02320930667712756,,-0.06481441177606445,-0.026214230948930786,0.017992089520947645,,-0.01202322751422312,-0.03006454413165042,,
CNTN2,0.0716711299403694,0.1380273159588907,-0.0030007459103126516,0.009807163807337838,-0.05124969394031117,-0.010871735480951565,0.08478380481665865,-0.05818477107083175,-0.16789944531329656,-0.038742489021910506,-0.06384601560965497,-0.31057722696985274,-0.06204890191536687,0.1825247182809007,0.21844432342153955,0.09672501714334708,-0.02760364602071058,0.1900596027094244,-0.18438495121994639
F7,,,0.0025626413967649846,,,,,-0.028909919037919434,0.03850869421218786,,,,,0.08040740471087073,,0.02844220498502072,,0.10935276078092415,
LUM,-0.020034197911950526,-0.05666232922968495,0.0009823004921405123,0.11561654196305576,0.01762257821087864,0.0026952722725215104,-0.03735645975898215,0.02815561739957782,-0.16743329540670046,-0.04402999362021449,0.048223529304293355,-0.062472033683942746,0.03566758744527547,0.08419903725261425,0.031599870725162536,-0.004016831087654191,-0.028851744678918514,0.08039353574089281,
IZUMO1,-0.01784921940218335,,,,,,,,,,,,,,,,,,
BTC,,,-0.03981617362462032,-0.04960066632104798,,-0.06166600750450337,-0.03700623820761184,,,,0.04644013261780302,0.03835613071457273,,-0.05561994485340408,0.01976356873706601,0.014567232851200995,0.041256649727775395,0.0107144702782886,
APOC1,0.07112702872286304,0.18629406691482908,-0.00938491219473312,-0.001640349957981679,0.07929391246436147,0.08506132873182262,0.280742573865167,-0.11662944387464748,-0.3541722400383056,-0.04115959261279624,-0.03356386836379547,-0.3917447031897309,-0.18001974444747834,0.22009744885408983,0.28019445968179507,0.0589787741369574,0.08661574549854842,-0.1417572368142538,-0.19507193872554637
PKM,0.012768382729457071,-0.23074064535555158,-0.013373122792311813,-0.02450194453115806,0.011844773565232721,-0.04230965773908384,-0.0918452424255092,0.03935593102033638,0.026872566457605423,-0.041896816308334375,0.05061071587725884,0.3162776732627554,-0.10288162010549767,-0.14192032919401643,-0.31094090747176995,-0.12329464959382967,0.003229633252940995,-0.05389321942072711,0.13205227856361146
TNF,,0.0741772059734088,-0.021683544668799595,0.06649552537925697,,0.033244897133185757,-0.055905158992143864,0.024295580696834792,-0.05618285265908896,-0.08312729982135805,-0.0029448788987313243,-0.1177118648454948,-0.041107092859076426,0.026615119856450566,-0.028823827455863916,,0.07579454094346046,-0.0563519042449601,-0.13219263674712806
GNAS,-0.05948757180068073,0.2840547990826496,0.0988605990391531,0.056237166424472074,-0.005877729593202044,0.018694299801088644,0.32341898251514445,0.12798901308544472,0.365541170396489,0.1315969838710509,0.058259704223657616,0.41382058589535037,-0.2117648317872366,-0.1120421863529905,-0.0038107054686310994,0.085114574530345,-0.015206070673362401,0.22660981754777526,0.08859329164931949
BMP8B,-0.03273838577837203,0.03936810889846905,0.046731787555388545,0.10629997649283832,-0.10533511503882646,0.0011069601851923256,-0.049084714647978055,-0.0030124547342029215,-0.009541810165640213,0.008711162602107058,-0.02070988308077103,-0.14378069237779803,-0.03919108381988908,0.017229449038012712,0.004430658987122291,-0.05947908702431405,0.0138850150982337,0.08387959505789899,-0.04489315797223241
LIPH,,-0.0499214451421623,-0.03678599643932217,,-0.02194763870863099,0.0034072163838196655,,,,0.040396723402054996,,,,-0.04954341859816297,0.029717987706372136,0.022687996365116512,0.01445955163737998,-0.027917160622848988,
CCL28,,0.07790558316069154,0.011446019365693444,,,,,0.09014844173503445,,0.027994597428127946,0.07057509013471294,-0.050053836719943456,0.00533763321904185,,,,-0.005709176023402566,0.06368548404151987,
PTPN11,-0.046153441634031685,-0.043367611666867444,0.05040048315599945,-0.02427973914890274,0.046301766844823504,0.03397890014430186,0.08786834845428391,-0.015698022331121293,-0.10558618969024038,0.06516670709968522,-0.011574370715230861,-0.07902406406872285,-0.012446130394512728,-0.07897950259054634,-0.03856886390508282,0.008771210408116327,0.08155214272373798,0.04412218518961062,-0.028814317890698268
ADAM12,-0.00537515303445724,-0.010012297559277551,-0.024529467007776643,0.01651336875438385,0.05227967417922091,-0.032016641801777934,0.017452448096424877,0.027129873809928377,-0.15595700824614833,-0.13551442182336843,-0.01844359617829192,0.03165910757612326,-0.1049404238223874,-0.020253647793602423,-0.005465991663310653,-0.09285565241802739,-0.012714068464090787,0.08926344619576944,
EPO,,-0.06386033008126091,-0.041952896555294904,,,-0.02788612521105127,-0.033993397554452014,,,-0.03318921443270776,,,-0.017711092095711953,-0.016350035620952153,0.026577541672649446,0.028397726773181992,0.041928174286429434,,
EDN3,-0.026233691210235832,-0.013099050730601811,-0.036511369410182425,0.008931377950131242,-0.025889348280345902,-0.0032806245148354436,0.07250907934821771,0.033757239976068575,-0.005971288139016399,-0.010950569990429117,0.05547123451415731,0.05284005822974126,0.20707762800144502,0.040904341258254096,0.002394453233788811,-0.027504484068019797,0.013716778658316985,-0.042055054375738345,0.03051873570237565
CCL22,,,,-0.008356964562860935,,,,,,-0.02110333490319242,,,,-0.05757502067780432,-0.03485813095177555,-0.007544978921262733,0.004268981657462166,,
CCL2,-0.003227979803988929,-0.18464764268014844,-0.06979915736504315,-0.02707222013105494,0.0035708853319258186,-0.03643723836357682,-0.3120805994707541,-0.05034353309659323,-0.06657949385908235,-0.18810013980227402,-0.005549536471397931,-0.2820935844557708,-0.1377548615607914,0.009243001213124043,-0.08737754611153005,-0.04355898197916394,0.03302512767745101,-0.03411110376411558,-0.10410018284182349
DSCAM,0.0437062474350511,0.034640456691576574,-0.026386320216675703,-0.06061427071314529,-0.012896000146722434,0.052353329644830915,-0.011709535736090852,0.054923389733203126,-0.043891108405083645,0.02639971457373663,0.05058044672831483,0.13010387149641894,-0.09362977968592835,0.07411975658260932,0.1902782274561751,-0.0007364341634272651,-0.03129562510786809,0.13423739249607258,0.09858292875608152
GPHA2,,,-0.04202681186881353,,,,,,,,,,,,,,,,
ANG,0.08486747857549125,-0.1748012429146983,-0.03721057810718972,0.03126722980182498,0.03514921290189197,-0.01414598680164823,-0.027970158670331438,-0.0007168254229962786,-0.1204732889570889,-0.05763565193491631,6.493591692716741e-06,-0.09183713366421155,-0.12860564800504498,-0.020630211870569144,-0.07359178906251192,-0.011485613833134818,0.04917173420805441,0.004070436610872782,
FBLN2,-0.0245973130097789,0.025864812150890315,-0.0044467814052350655,-0.0016599161730232097,0.07276532690905335,0.09700441742767209,0.06614376038898946,0.06363260401475249,0.0609057248330072,0.05415173512882726,0.035569604683356425,0.005518175230035004,0.03496434402335978,0.046469408484911885,0.03160519302888551,0.02987076991294658,0.08233231674356306,-0.00657918022863691,-0.052711213119956336
VTN,,0.018115512424352588,0.008760142612314127,,0.01582717848243337,-0.013444936390817029,0.02364956251601843,0.02794279917905926,-0.01398720113865611,0.051866142590559765,-0.0353154691917405,,0.06218341323706142,-0.008966933154296478,-0.004389390541903144,-0.03309384611208575,-0.040623220139218874,0.05251484215994139,
VEGFA,0.004230885955012976,-0.3097465402002895,0.019231555094532764,0.03367257749258947,-0.04662753626363201,-0.04021657731694468,-0.20941044633815012,-0.0008760394726425261,-0.06589716474841548,-0.17040403939124626,0.004750315271559188,0.15340713523509614,-0.2486656550681935,-0.20108586178042678,-0.36259023463451234,-0.1504204527592656,-0.03237018308630244,-0.18494915579564192,0.06679961933183932
F10,,,,0.015518645964297542,,,0.10859108775114391,0.004567116169221495,-0.06224653681043424,0.014350959866287765,-0.034701514266362386,0.07083608901555986,,,0.03323903144759618,0.0026308910378386114,0.0050847769380373276,-0.003311854764447283,
SERPINA1,-0.0011749559845688593,-0.011379963069807136,-0.0037428104351633117,-0.007619089363086099,0.04819817077132184,-0.0038128709370288485,-0.13813658695977246,-0.025690323684073618,-0.24452516029575636,-0.03069261649211273,0.014811537503437777,-0.24166131748249509,-0.0992210845100337,-0.060720895488343876,-0.10499492493489355,-0.103586954155856,0.038490968080463116,-0.06915213176231959,-0.11151157190388292
VWF,-0.012779364530590975,0.17578559102409355,0.0452116842049409,-0.01305507636726961,0.12643979091995144,-0.03893631990983516,0.1408344695992501,-0.0007400791222029522,-0.19903524248919605,-0.0008204632057971119,0.03962300447474261,-0.012949706476722582,0.07654578510637895,0.1000753399341515,-0.0015160363366464196,-0.02202497558455529,-0.09025708663950602,0.13770620018033658,0.11805449784299163
GDNF,,,0.014521878296648916,,-0.039072212443543995,-0.0339158172448671,,0.02536255994490536,,,,,-0.02982150159343032,-0.0016579213037246061,-0.03962307326024329,0.015743380628721857,,,-0.02492566363302029
VASP,0.05834656411068756,-0.041358167492786105,-0.017472907409971903,0.0023158120063338826,-0.022998660532341602,0.007304116027466382,-0.1235519525131652,0.006806508018168126,-0.16810796917487475,-0.07584679731293889,-0.009857499537563182,-0.08811858852859922,-0.052414233338122056,-0.005510529265665479,-0.021889412594838568,-0.023386280796456747,-0.04138850398091149,-0.06757528566121879,0.047684526621413495
ADAM15,-0.016721303480428343,0.02022053356977057,-0.0532443913524158,-0.012770638631334416,-0.014855196554758468,-0.010147834654681328,-0.10947253393803172,-0.03736851866984993,-0.12348940300763583,-0.041587257018106734,0.011138494818608013,-0.031229548202944796,-0.02174855146657985,0.02723342398180267,-0.061127721787708915,-0.021622592780385117,-0.0013471796339058488,-0.05465963752311373,-0.07867944328821144
