,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
TNFSF14,-0.04246286532961856,-0.0245449018838906,-0.06508998713686706,0.03156477526351004,,-0.014949068702653853,0.008952692768406715,-0.02210412034830539,-0.05394829372351253,,0.031591641723193516,,0.04420916861705364,0.06039473522740413,-0.034171353995963175,0.06160591358773348
HBEGF,0.02306303711852911,-0.0036753528023540033,-0.015810894612959293,0.00018847047910590086,0.011026266915452559,0.0029453910068139313,-0.02399905943618211,-0.003027218303141027,0.007774277298673665,0.04346514043526598,-0.1697612282257491,0.030266431095705832,0.004967234416026197,-0.04373995406839131,0.057416971392056385,0.029177646826510324
NUCB2,-0.0073229284740692815,0.05971387755203817,0.023439676467296788,0.038076600199837586,0.0399733433475592,0.0560698027442485,0.008872354537666735,0.04678848536700532,-0.013775005981060892,0.013241380740538197,0.023084663361697216,0.039490603179377456,0.06076075366306126,-0.03929063295175328,0.039887860026603106,0.022034880585286028
VCAN,-0.04693012749688517,0.03201270916039918,-0.03053810438229521,-0.044430157690329146,0.023312843083099898,0.08798528985946712,0.060552498804776055,-0.0048381109670142105,0.09460320993435736,0.07067912975760647,0.01682332758378541,-0.10814392135171956,-0.012935013266991504,-0.06771855377598718,0.016492539487659785,0.12526868175682446
VEGFC,0.055072927344762046,0.034926436943380136,-4.174419020789916e-05,-0.04048147195712824,0.12235190998443812,-0.0388838160478252,0.010456564859857907,0.012839758297201506,-0.025119167826851446,0.04171609902381776,-0.040046072576304236,-0.030906674121166718,0.014100436800141567,-0.03794603700760991,0.03638924204147076,0.09300354469304163
LMAN1,-0.025211643355037495,0.04234338336851951,0.0019055333942176857,0.01503072807340213,0.01458983549985518,0.10302881091248939,-0.009913312692807236,0.018706044907508285,-0.02893216940916914,-0.003286095773074652,-0.07016808466062108,-0.054235895244573645,0.050311504662230555,0.029356693256288917,0.05098148694856177,0.026980782784987185
IRAK4,0.06347239304432924,0.03600555162407691,-0.06447385749120924,0.04669230900048729,-0.029952718725117577,0.10838955007058201,-0.03262904697858124,0.03458025245191652,-0.06695877476929496,0.00626222274069409,-0.061139008865595985,-0.03467446520859711,0.03463991633309651,-0.031107035801911067,0.04040129262524862,0.08367035871716404
MICB,-0.04711003147625372,-0.011810727805835251,0.07831999820821584,0.004142465382958965,0.06306204107224651,0.04558513029458367,0.021963890953684333,0.013188862935230314,-0.03962710253984921,0.013133501558087669,-0.07778837371106703,-0.09369654190327774,0.037482004423865664,0.031312468207049055,0.07531162083743506,0.06286006187892387
COL1A2,0.023717775261210574,0.023795843216598174,-0.010770726860553366,-0.012274711866062807,0.033841495826048194,0.13484195249790562,-0.00898023568114939,0.02572450043119627,0.016286790873857933,0.04728307732168214,-0.0402756061897063,0.051605055240878044,0.015836147802322405,0.10180271022800003,0.012717078613741337,0.06635121580666525
ICOSLG,0.039946708145080015,0.022983255836645473,-0.06124369053409125,0.058216669097497085,-0.01915279186805476,0.054991124799913964,-0.017592535799859494,0.06613005180185384,0.04313153417287911,0.04623663153110465,0.08161105388547017,0.04811480845573806,0.06270997869676026,-0.026672721531157517,0.05942022660613773,0.008596082501443123
GNAS,-0.011895704113517097,0.03798784565430111,0.06630632296686766,-0.035226488258066596,0.016799870069837897,-0.05515599521040582,-0.05439845409735632,0.018228216645121018,-0.07201769143236698,-0.042606902049142095,-0.057393919426080825,0.026323072668864213,-0.07847269606149795,0.030341380391223065,-0.03433081983325255,-0.054998757334794326
C4B,-0.03009082077442224,,,0.04917167984083438,,,0.029461123432899496,,,-0.008633506860694626,-0.03695710389025524,,,-0.029116029387025393,-0.01548858973269371,
COL2A1,0.05710955733169609,0.004454139475766887,,,0.07081823855937813,-0.027221822128096176,,,,-0.01762793464698599,,,,,0.020070979907302923,-0.0004672199335526852
GSTM2,-0.030879123201841947,0.02068244203633273,0.006551560221359771,0.006176382201865372,-0.012956562647379825,0.057202576495087386,0.05420068145904118,0.04469198525515252,0.012787495840513141,0.061622476009732585,0.003696680099348463,-0.05485262628945116,0.06205856781414577,-0.05419609644439571,-0.06028564506574091,0.024366577674441264
NLGN1,0.030133476595152895,0.02651559306409041,0.015090947254896733,-0.016997655016257447,0.004185945579616832,0.10788160906881676,0.005789026029267734,-0.019213488784598925,-0.005615683454358509,0.059485088112055384,-0.03834367319948306,0.06130539564338727,0.005058247354436903,0.033582045254483606,0.07045853795869769,0.036236309237000865
SCGB3A2,,-0.030078929957249832,,,,,,,,0.0189209255824261,,,,,0.01616187555542729,0.1367427393377417
LEFTY2,-0.043209206807856025,-0.017612206327648264,-0.038230181357935315,0.03709771604327173,-0.016810583934232202,0.12005841144004038,0.040231856043352915,-0.015738737787884698,-0.021609089133870902,0.005046904559712132,0.029000963151395904,,-0.02881977459719961,0.1036157924284458,0.08313162563250817,0.08535356907591313
ACE,0.00017095763379514322,-0.007821643474033543,-0.046182477009263014,-0.04393829497410385,0.04940526242017292,0.07018670200984262,0.0046951791512249525,-0.035183861042484506,0.08647850588713317,-0.0026311554692663927,-0.023321296677738638,-0.07671830556506505,0.01709866593252679,0.031095524391887123,0.0375114934058804,0.013568382065229563
RPH3A,0.00662264088059104,-0.09772258545410999,0.07827152662685398,-0.003604584689346322,0.07853455015718508,0.013895337784559616,0.030189337451563287,0.02593480331473322,-0.026003009086257974,-0.0317146665532035,0.04138502956051367,,-0.042466222948590746,-0.06095330903340118,-0.020459126644023183,0.0066364153120518085
NCAM1,0.010565063982388729,-0.041752224756673374,0.01883925023755447,0.017462702268954196,-0.02914152217007341,-0.05268101312450498,-0.0017322466297169628,-0.06698187418992317,0.06956499393186066,-0.03931561530513474,0.08376757272341673,-0.06874114904480129,0.0002173953190628153,0.0018272250200396607,-0.02571159491654377,-0.05405815387527143
EFNB2,0.04948680246834355,-0.06781357504198691,-0.0031791128512010654,0.0014104871642228105,0.0007590874741546474,-0.0001276106260013087,-0.018915502662442404,0.026424780076126198,-0.03575044954247017,-0.04017757740911132,-0.08960568405409979,0.02923253471663943,0.05363979114515711,0.06341895902539928,0.032916307013296855,0.03239150177972192
ICAM5,0.10777525541019428,0.03673281842068488,-0.01821022828848095,-0.022345400767009853,0.01211232884740159,-0.05319410063294244,-0.010076692202892425,-0.024370605047228554,-0.03206155419688657,-0.032856308692886894,,,,,0.017955557650537378,-0.005350470785958782
CCL5,-0.04451687749484611,0.008024991441637345,,-0.009007539792925182,-0.022670462160782535,0.050326671852601604,-0.04456714330646572,-0.008946050663968119,0.004149080130948122,0.03136718491376067,0.08306193209701684,-0.010701535215111625,-0.06197400887168183,-0.06191801536294703,0.0018424534123491162,-0.00894511423484173
PSPN,-0.004525067445015697,-0.006515257547828212,0.0349216246490295,0.03520970849970029,0.012550864925702133,0.015420570694044584,0.024716561164819587,-0.007757192011814589,0.06958304280769587,0.016260897409917152,0.017412637650341622,-0.01804740883827287,0.01904774420081913,0.013905568774476726,0.09719792391568624,0.04883992039977138
PENK,0.01742285753225326,-0.0294304253279288,,0.042541549110984865,0.0008454969996346058,-0.06527267011602576,0.037427037096743325,0.05619520537158971,-0.04321822371352256,0.056012567616256906,,,,0.034664005169877464,0.007669835685750869,-0.04260056760010903
EGF,-0.005021907348386522,-0.007756169911757059,,-0.002789551853992632,0.009844592105376866,0.12332580818986842,-0.0011348049008173171,-0.03837562414193983,0.03632007752364153,-0.011974956553513012,-0.06051896377454403,-0.01779001205427575,-0.035255611279580844,-0.005071578534471301,0.05541948377910949,0.09902917995098698
SERPINC1,,,,,,,-0.019926875447490097,,,,,,,,,
UTS2B,-0.022277855238745377,0.014065671009755906,,0.0005263697225967603,-0.014078625685725137,,-0.01862482051809162,-0.004949395388264987,,,,0.02987081820142605,,,0.026386249361215912,
F10,,,,,-0.02594252345770378,0.10538427096896116,-0.018624820970598,0.017208608239510724,-0.029914227372284462,,,-0.009313924236615596,,-0.012741558769931332,0.0006222251954560127,-0.005177414769077035
FN1,-0.0005990055596608233,0.029848829420064806,0.006778353323376877,0.002111657894952098,0.04309706730678104,0.1257590029456129,-0.0257045145240248,0.08368494270660717,0.015026849590399094,0.07957348201310332,-0.0805978552624353,-0.04591088697756529,0.0237075415671342,0.10580117934388063,0.03252314384993546,0.034804713676538014
FGF2,0.021987211364072917,0.06272471421890013,0.11669550390669858,0.008275606841140586,-0.025065556240825036,0.10735025165311017,0.06808069832631208,0.03480381586048058,0.05694868668028518,0.019757608199650247,0.0019367565846777023,0.010882836299273618,0.06480094859659956,-0.026312504189122225,0.022052211844413246,0.10540321921101027
GDF9,-0.05134905776070677,0.11407095584474594,-0.008522400401459178,0.01070824775220609,0.03763878936967499,-0.04981221273762714,-0.05895827407791344,-0.016953292018141122,,0.018314280139821594,-0.035327365407128844,-0.015824777789343943,0.14878838527008914,0.05667890863087237,-0.06642416182274562,0.011778011914298255
CSF1,0.035429900402541015,0.05721275795729033,-0.009052693361012575,-0.03274900131799278,0.01509718633952952,0.12901982731323938,-0.043154175973299326,0.010505116620035483,0.032716192580927346,-0.00891220585273999,0.04147132873285525,0.10003047590536074,0.012350754390360784,0.04292714186063038,0.012471563550174312,0.07453926833883652
GZMB,,-0.03591149341088701,-0.03471577525187875,-0.026199303602410563,0.041957432621725285,,-0.0025379918392362767,0.0015037350192729324,0.014648441310360742,,,,,,0.08146603761367399,0.03318946991871081
WNT11,,-0.02322014354691965,,-0.004423038827695258,,-0.005712436686889581,,-0.005232150342484029,,,,,,,0.011919162956257612,0.038928534495297755
GDNF,,-0.030078937960777496,-0.01995486296104665,-0.0026037085755854835,0.07408580603143619,,,,,-0.021214448897684327,,0.041208597635789566,-0.028819795841981938,,,
FASLG,,,,,,,,,,,,,,,0.005049711093874803,
SHBG,0.07946687091336573,-0.02098404385728636,,0.027969051062787787,-0.01666110835536606,0.014098926371174558,-0.009920020465158934,-0.04343939764261451,-0.020971703418619817,0.02229472285551557,0.09917305916874854,0.02735166957219373,-0.0006667015789052578,0.0805752430991253,-0.0030849816705641555,-0.036546668569628384
EFNA5,0.05019050224536023,-0.025380334192735533,0.022835727879513424,0.013653032086440395,0.05030252673119269,-0.03815261227295668,0.004054956574200712,-0.053297744222717755,-0.08264430516554759,-0.007765669075680227,0.04886217511361721,0.0007955083604705585,-0.025467861001148093,-0.029901657882901875,0.012126350062251382,0.003846486711359489
THBS1,-0.025500806884563076,0.04549315544263464,-0.007531496388993706,-0.049034592070717274,0.01632920648574602,0.054827736156217076,0.039580774176123115,0.008249642478815739,0.012297425346983634,0.0038961448764861847,-0.1370328763989066,0.025756201332170412,0.03919756399801047,0.0861651005894226,0.003789581798633601,0.10054220747635635
PODXL,0.053111730160280105,-0.0069475151737922545,-0.012138049773886219,0.0014744522023135858,0.03857195538333065,0.12295221765238606,0.01775672544487979,0.014395806949635031,-0.060106190686128574,-0.0009608096850680143,-0.06227399588018242,0.017247199193216645,-0.02748964310608934,0.046024952256488706,0.023267793010791026,0.058299340571226835
LCN2,0.0015137835428159076,,,-0.01474373091243925,,,,,,,,,,,,
C5,-0.048666615665650566,-0.02238024741724977,-0.01052446850762924,-0.010313138783331437,0.012341767118330916,0.07434772391840083,-0.017620179663036858,0.01009393817447064,-0.04459316302738853,0.03105742571809875,0.011920987492956196,-0.03298626079716799,0.011822284344846676,-0.06094225803760837,0.1315526919890283,0.01535514375747941
DLK1,,,,0.08478801738266378,0.07971696355186526,,-0.002917222907010924,,,,0.06277807068508702,,,,,-0.018603045762274617
CXCL5,-0.027399657181924247,0.020864201436329402,,0.06941604784212134,0.09781888752262252,-0.0256058340896116,-0.02269000659831168,0.0508445380853693,-0.03411707062469656,,-0.01220699308477053,,,0.014128258644760234,-0.00805308012007824,0.03535919423991117
BCAN,-0.0010370183830753711,-0.07461897063742821,0.020152332642216494,-0.056272160565282094,-0.0073852655118539015,0.12072175271238501,-0.020745097179840938,0.01995576789112807,-0.03429948668209946,0.07400493655336028,-0.049061781340305984,0.03253364829652768,-0.010525201104062815,-0.006430828332766435,0.01598102736827172,-0.02463233171946732
RELN,0.07741255998109027,0.010445238299089422,-0.0360150620429097,0.04928040699905533,0.015039928208642628,-0.03383164200433499,0.006875671918730139,0.0458849511480411,0.09144897614752047,-0.017135665865708742,,-0.002126947158522533,,0.010254056808327545,,0.06291491443571375
COL4A3,-0.026585922127876225,-0.031437846114913216,0.05039771132229151,0.02195324568860543,,,-0.006724806308894536,0.05659491181512271,,-0.023517779724006586,,,,0.004614290419471963,-0.020120921592226927,-0.0321249648424418
GNB3,0.059850355931782465,0.02764916879247164,0.016928644772693475,0.05977474517900589,0.03550520514905597,0.05991043397061902,0.009596590999520434,-0.013518206239227469,-0.013029808250247327,-0.04585921439740652,0.05434186248808667,0.05296364555453629,0.01767642037609364,0.0012795828910243398,-0.019659664275728857,-0.019416835552610923
PYY,,,,,,,-0.022875346045654294,,,0.05948865044061739,,,,,0.0010206640884491147,0.23849201866538267
MSTN,0.02007350037104252,-0.05903498610498299,,0.04665032071284722,0.010084748994207004,0.07654644161552669,0.013320303994906139,0.045985512586219635,,0.007198448532217976,0.017252738644907718,-0.10420927510479927,-0.008074025242960711,0.004951907832339495,0.03437571773736971,-0.006509711660071586
COL18A1,0.0074841807434802175,0.029355573914421226,0.023256344242066452,-0.02218157596572234,0.02090206662819981,0.134778896451998,0.01837264141460275,-0.009904767799502608,-0.021813695435769335,0.03893484974551233,-0.052518719119399204,0.004334309855440732,-0.009019071099950014,0.10972758491593372,0.04152198514392646,0.045691992977082985
FABP5,-0.0257973585142133,0.048374277105028174,0.019169792756423998,-0.0017301709454383587,0.008093800539235278,-0.00017146247153860058,0.05508334216230112,0.032518166424425066,-0.03724131455141346,0.030396597616031567,-0.024149643007751104,0.1499060799115731,0.04331248364339996,-0.007270909318927192,-0.012933659379818233,0.09706022808904943
TGFB3,0.011572764243716817,0.029941781788025656,0.04997792539275315,-0.030527088489775544,0.0345210959158603,0.08535510819994685,-0.01799927058293245,0.015496189080993034,0.06430877810766183,-0.0031463761918559033,-0.04150158828366424,0.004798708495656772,-0.008151988615309426,0.04386865424818775,0.033561970089483764,0.05190528374318441
BSG,0.05451674776226776,0.000160020611440648,0.07115399228543914,0.06803925966910734,0.04198955447295571,0.041152087731743205,0.01797620506036681,0.015174700130833848,-0.04834998273181834,-0.04989503198000725,0.09992236713748334,0.007112612696739767,-0.024778458205261672,0.034207216768180844,0.01280244528210787,0.14133677733136324
TDGF1,,,,,0.05513749799441973,,-0.018624820194872792,-0.041385545903748024,-0.01050373317405468,,,,,,,
BMP8A,,,,,,,,,,,,,,,0.08829341232858708,
S100A10,-0.029822627305357615,0.07508537022953583,-0.07052071464087836,0.0007890830054568923,-0.06860198335555862,0.11884405778840303,-0.023261626005387042,0.056274742606088606,0.027501584100521382,0.03197526171038681,0.08766120383644123,-0.12433800436203184,0.03474384643743113,-0.037359181836792224,-0.054890400141892406,0.07455956307715904
PLAT,0.014368899032468577,-0.009022473807989685,0.03562456571309232,-0.021796969712283093,0.021676337854871115,0.12611079812270376,0.03415589213340665,0.03439559832026018,0.06614853486989532,0.028523854141124762,-0.057230906850382644,0.028550531665165333,0.01199519638184702,0.08534192822620391,0.012193380133162972,0.02468760596507568
SFTPD,-0.007859741821699668,-0.009327131735307307,,,-0.03183063515704943,,0.007693520395588845,-0.012290186204297837,,-0.03024542943741618,-0.04341655229130806,0.043115633091893354,-0.022467610658978853,-0.01865425176330893,0.166023479519134,0.0004994913520675194
EPO,-0.0438365090143439,0.0015875971159892554,,0.025310141615214606,,,0.04750291309891471,,,0.10724011548461772,,-0.05473121880282728,0.008907633288663319,,0.03518294690897092,
FGF7,-0.016695937774992713,,-0.03395432815783357,-0.013739951931861769,0.05279558593903465,0.05773752940013864,0.025160387001414534,0.11349324731031381,-0.05572149793026819,0.09391727342169207,0.0236783279350779,-0.06044441257194023,0.0264884680910141,-0.013194549893249202,0.002716561374032132,0.005759603145348715
CGN,-0.02969989754408834,-0.02921446313175978,0.024952783822946318,-0.029116552608423683,-0.024549404015624752,-0.010784088704187667,0.004727243123792919,0.017826420718061668,-0.013436623179843468,0.007214222261624007,0.11426040925803194,-0.02426883536722036,0.000673831941167627,0.009548731811250181,0.07651414682106204,0.036274149154733065
FGF13,0.02479912471318985,-0.02425699462793017,0.018096782050886807,0.006193905618069006,-0.008365736001594112,-0.0902227309908544,-0.014903762917377134,-0.009488554675882303,-0.059853648301041,-0.04054620846813324,,,,0.013145452349376351,0.05149140423567564,-0.04435947301452204
CXCL13,,,0.0641974858132423,,,,,,,,,,,,,-0.009328889388462238
ACTR2,0.05153966375238921,-0.04664080432522619,0.050466775421127784,-0.029259269913049443,0.03822900881963767,0.06257713372882234,-0.030127899047556393,0.057121634569871044,0.013782058393197601,0.02579598881474023,0.0392627169507762,0.03651661823939239,0.02701979145368,-0.03302797671043031,-0.030774365086023468,0.004089135719430173
SLIT2,-0.005733956554948118,0.013051385347484557,-0.02540803556297781,0.03033931584374706,0.039023229379513885,-0.007185936050005663,0.015064018266080137,0.027176993475941994,-0.048941621096112074,-0.047982716205665556,-0.04665255665457037,-0.017081902151017236,-0.030539008769519684,-0.023021093785126238,0.0775928457734262,0.04867546835482714
LAMA5,0.040321410561014036,0.07632344156243935,0.004053746767365179,0.011641692605517423,0.013747094656843612,0.09808126864722012,-0.023175670829488033,-0.010813386584300465,-0.0023780754591372537,-0.013966995060751554,-0.013168273047647274,-0.009320103715582959,-0.00788840960105448,-0.0068269324189140545,0.08070091428223371,0.13331570110795393
TIMP1,0.014139232181714987,0.03206586720049331,-0.06536006739425103,-0.07518206341547254,0.028612517234976338,0.13400344676218662,0.020288250600568696,0.051288626683492884,-0.04684463517870156,0.06519921314512785,0.028469970837665632,-0.02280868903478138,-0.004284367166159045,0.06571665430794607,0.07274959306239595,0.09272761013077344
PLTP,-0.02596730618685123,-0.00032236591966855184,-0.024085297553010004,-0.03766492469687672,-0.023635695399608306,0.10596194977863367,0.05916753712165421,0.041637024102438254,-0.04017541958707698,-0.01865646621561061,0.10194400803714418,-0.05657292008837649,-0.02181029853503877,0.02032222079940768,0.004487476274304964,0.00201189987620576
TNFSF15,-0.026124223970772992,,,-0.014515722683741279,-0.02153256850866428,,,,,,,0.1536211915460184,-0.03249631016170589,,0.050428684015872444,0.044732578024123774
PRND,,-0.019206610747149598,,,,-0.010672414135239169,,,,,,-0.04947133069401035,-0.03584429300577499,,-0.03380428274006212,
NPW,0.044782888120194916,,0.01097315125732628,0.019272813159520702,-0.019076682603291404,,-0.022875346977210245,,,-0.004633235462801424,-0.03245489177586021,0.019428154467109066,0.04442511028354587,-0.010519740308750188,0.052059343806963906,0.03543620414971998
SHANK1,,0.006598895996489675,,0.03080231289091233,-0.01318828804267545,-0.020045797880005194,-0.02413553211471326,-0.023385310451021442,0.08293250264331574,0.03201299351743919,,,0.14038313565220042,,0.04107293815134129,-0.03253031684181991
PTHLH,0.022156235931474633,0.05044118449941267,0.01645249132042837,0.04545602420440267,0.0587084093510119,0.030584528605004654,0.04333478248287064,0.026786814851270945,-0.004753243976228178,0.04119964425610338,0.05800545859302084,0.026567384489990555,-0.0041982640043626744,-0.045775367467840035,0.07196977114180038,0.08965886768071395
SYK,0.030780927647159714,0.037674837144417994,-0.016164377657755864,0.005195298577016381,-0.013544590519902328,0.04186223812397388,-0.032121719937094534,2.7309661416033497e-05,-0.009023713907841902,-0.021924606811755405,0.1076225692056019,-0.024121980446904515,0.019654965933498875,-0.016826644346360494,0.036429805203529106,0.06286154242851909
FARP2,0.008747006603883736,0.0364706144275183,0.04125286121653632,0.034082948149009355,0.060826075400757434,0.06826719568503056,0.012211765378181529,0.05191336774733065,-0.01592812484940388,-0.03833485022186987,-0.08832573857095685,-0.021941825069362608,0.05574423810750642,0.021097274014642772,-0.006274756575503864,0.07177357398629203
