,UKF313
BMP1,-0.009274722302458998
NDP,0.01332859940286877
RTN4,-0.01967264564572552
HEBP1,-0.05131112823620887
WNT7B,-0.026516559902211648
PTMA,0.06149421816554614
PDAP1,0.03668302247731071
QDPR,0.03458578830750798
POMC,0.03539569874601851
CCL18,0.059648275139531505
VEGFD,-0.016993075500257464
WNT5A,-0.04356249996966401
CXCL8,-0.004496854771335052
GRN,0.06095308745306397
MIA,-0.006294594070490492
RARRES2,0.05528862756964901
FGF7,0.069432619966893
HBEGF,0.08961539563118387
CSF3,-0.010287555034217216
PCSK1N,-0.0011715049265703563
SFRP1,0.00509313407068689
CXCL13,0.07896355708440594
MICA,0.01936705763877199
TG,-0.024235248891929434
ADA,0.03921107661241018
LAMC3,0.004853871674117592
NGF,0.0175237518971691
TNFSF15,0.07795734735211388
HMGB1,0.057465724536672355
ITGB3BP,0.030830643768315204
IL15,0.06026912530717262
BSG,0.02019482158997248
ADAMTS3,0.054840140347609354
CD34,-0.004810968910540161
PLAT,0.03955963405356863
NTF3,0.05996254475429472
CKLF,0.08634010759920123
APELA,0.106320272261446
CD24,0.004458261275748428
HSP90AA1,-0.06361116967232201
BMP4,-0.003320360623786508
SCGB3A1,-0.023061591831247237
IGFBP4,0.026758692494259797
LEFTY2,0.002947170447221456
ANGPTL2,-0.07533177900907445
LRIG2,-0.06151356570592846
ICOSLG,0.0075531653042540375
LYZ,0.07791734491621993
EREG,-0.0031580158095781173
SPTAN1,0.01469484816402614
LIPC,-0.02687679872859848
COL8A1,-0.02083451476754895
GSTM2,0.025300100931696694
MFGE8,0.05162914030854818
TGFA,0.12113746671471241
SLIT2,0.009816964618947948
PLTP,0.042924397616187965
APOD,0.03581952515788258
B2M,0.09181392980118339
OMG,-0.013612933239073756
CXCL3,0.039522762807680495
CXCL10,0.06494493902206162
ZG16B,0.05727541171895
TGM2,-0.026434589417593298
VEGFC,0.017852285693043285
WNT6,-0.027115772892629085
GDF11,0.004634310218953547
IL24,-0.01529158122376185
SORBS1,0.001625153394676802
DLL1,-0.012708781532618566
TLN1,0.01538097682014501
PON2,0.09503294001095496
ICAM5,-0.01447536048537487
HPX,-0.015045430334025821
SFRP2,-0.01509143995416866
CD70,0.033499641649918324
CXCL2,0.009223166664571732
SEMA6A,0.03535102173733511
IRAK4,-0.011567895673296148
GSTP1,-0.023076230558122125
VCAM1,-0.03068064731600603
NXPH3,-0.028855742307216325
MTMR4,3.816692498732552e-05
LAMC2,-0.022211717897454828
IL10,-0.013496819866087691
SEMA4D,0.03941692164702126
SEMA6D,-0.020605887916012523
PDCD1LG2,-0.032518730737875
SPINT1,0.028946784941601272
CTHRC1,-0.07311984729631579
PODXL,0.015219510690110334
JAM3,0.0007987159560501839
TGFB2,-0.002664841145105408
COL18A1,0.01670346537955474
INHBB,0.03081572664097663
ARF4,0.10281396453955848
CXCL14,-0.04757486975251147
LIF,-0.006115083893137409
IL17B,0.026103956469204253
MMP1,-0.08468326642206948
MATN1,-0.015291583427864635
ADAM28,-0.013877841577382312
TCN2,0.05177714118669237
CUBN,0.09327109327684084
TIMP3,-0.05350237328104479
PIGF,0.019448692525003794
BDNF,-0.007269146243483018
CCL5,0.05695723612584399
GAD1,-0.022908522717782747
COL14A1,0.03150222016858826
HLA-A,-0.008616404158864431
FGF18,-0.015877726577199318
ADM,-0.07716617736323526
GNAI2,-0.018166205133163797
COL11A1,-0.034487793732425547
NUCB2,-0.03413937764187702
CXCL1,0.059361652759329524
VCAN,0.0896015832848125
MMP7,-0.006817812459497319
PTPN6,0.05230935252188221
PTGS2,0.06272624510617276
XCL1,-0.02851471953447946
CD58,0.09934705174153106
MFNG,0.002501631871132566
ICAM1,0.032518075193352675
PROS1,0.11971791411045687
CLCF1,0.05960084493241076
PSAP,-0.0668282565352383
EFEMP1,0.008593278112350127
C1QTNF1,-0.00980645279794117
ALB,-0.014475365244311552
CCL13,-0.02758857621900423
EFNA3,-0.024188612831043163
DRAXIN,-0.006898525382666554
NPTX2,0.05721416527443728
FGF11,-0.012610046698990757
CD59,0.0906465623288881
COL9A2,0.015411527945328473
DLL3,-0.018549017262848723
FGF5,-0.013534334300890136
LIN7C,0.003512395576573758
PSPN,-0.032290759721470934
