,UKF248,UKF269,ZH8811Bbulk,ZH881T1
IGFL3,,-0.01755370488324347,,
BMP1,0.017893239413120845,0.10572036851944039,0.06246992170395702,-0.060721255793745564
NDP,-0.017530014940310642,-0.017545804596266264,0.013554908063099995,0.02077160033140976
TNFSF18,4.110028632602026e-05,-0.011317019634791342,,
RTN4,0.014179180917885378,-0.12691556204807947,0.003553503129072688,0.07031847016450915
HEBP1,0.007041584524911266,0.013705867526324723,-0.000174904864275718,-0.01540657490884955
WNT7B,0.030568588533252637,-0.04064497361664318,0.0031070568982054384,0.011487603541059885
PTMA,0.028494505248937152,-0.04373039116922046,-0.08593821983248308,0.014768927676967218
CEACAM1,-0.003270429670347066,0.01107776233217493,-0.016893073170700663,-0.014826660991910582
PDAP1,-0.061656194300150166,0.0992046276498995,-0.0035266512566546563,0.04603183596887514
QDPR,-0.03324350797610611,-0.13916917768303486,0.03509988534569688,-0.007377337488471581
POMC,0.14861856142446037,0.01007787589323843,0.05829288119207789,0.0684454410403003
CCL18,-0.02570830529782672,,0.04006337447681225,-0.036097638941179754
CCL17,,,-0.02438621165947677,
VEGFD,0.06828397914805548,0.03581442701875249,0.031252362653602365,
TNFSF13,0.033277753647666726,,-0.026506978335800083,-0.01664934657350659
WNT5A,0.02146346323662309,0.1007745917744847,-0.004790436796522398,0.0074097473997256046
CXCL8,-0.0004816603716209131,0.04163579956610496,-0.045138912513397536,-0.043007748762039215
GRN,0.043354987541094396,0.10941771903957265,0.06234910111366192,-0.10877862655799253
MIA,0.022348038693343404,0.07120449596477516,0.0054084076205987534,-0.11533054261222757
COL4A4,0.014342512511040541,-0.01729787323575771,-0.011684093147739069,-0.029880846467045006
TAC1,0.04143125619922711,-0.07089906917238005,,0.10867049302746297
RARRES2,-0.055727587522296736,0.13058514458583387,0.006763136793207063,-0.026507985288816007
FGF7,,0.1294561428687281,-0.047199765638024256,0.030278977650916465
EFNA2,,,-0.01605573551231141,
HBEGF,0.09391961055349485,0.04604970600307506,0.0016255195154146404,-0.004743615951930497
CSF3,,-0.01830081694071576,0.03224028793848755,-0.02125604383401487
PI3,-0.02704622108056263,-0.020606961419884634,-0.01514948714030851,-0.03220373557329636
PCSK1N,0.0495810003113304,-0.0507465839810822,-0.0010286028953905332,0.028472378644897267
NTS,,0.012063943838637212,-0.019560866930408562,0.07515285631440156
SFRP1,-0.0395930730134697,0.031174927644715078,0.009402012427345516,0.040278483365265585
CXCL13,,,-0.04125176154049432,-0.013682748140545788
MICA,0.08704688631762997,0.09394121590684712,-0.008070936860779324,-0.003177282586691655
TG,-0.04048434400701376,-0.004719659914798126,0.045667266487122715,-0.0174940507081097
ADA,0.04833419012706818,0.07097953602922208,0.05503392631514408,-0.057227945982282494
LAMC3,0.04685797808142835,0.1074256739403466,0.030193720047832398,-0.03287836119654398
CCL7,-0.016352653949597055,,,
NGF,0.05945257759848111,,0.009833703209324016,-0.03649198220382081
TNFSF15,,,,-0.013199638299676601
HMGB1,-0.003559525819926358,0.13752310360083184,0.03139808345526848,-0.000183134440234574
ITGB3BP,-0.02724150050848401,0.10979366523685419,0.05804448809897716,-0.00751542458507196
AANAT,-0.023725212998265445,-0.016507832135779943,-0.02160667137370279,
RELN,-0.0437147693942738,-0.04843915898455189,,0.07722029074491908
IL15,0.017148920624564468,0.010768379965445213,0.05742439066668726,0.014899124128672742
UTS2,,0.04860256336954572,,
BSG,-0.0005442728847124966,0.044120123287822846,0.06594384871319375,-0.12886070628694776
ADAMTS3,0.04410988541181639,0.10968707266103508,-0.029069410614337297,0.05667058019123673
CD34,0.09251040131773139,0.08205803544477794,-0.0027854584684854143,-0.018185654179376752
CCL23,,0.08532384163128152,,
PLAT,0.0037085480264006762,0.1395789434505956,0.053167423237509885,-0.03282612506842431
NTF3,,,-0.01669900349611283,0.03286309136204099
CKLF,0.024455492127504988,0.15122835411410154,0.02046058293368185,0.03209980273563862
CD24,-0.05609136005420236,-0.030128939354711205,0.025398854953592433,0.16016813359264603
HSP90AA1,-0.04742317654809513,-0.08527014713855124,-0.005471715633849057,-0.012871350252784077
BMP4,0.014959804009425728,-0.03552853756157254,-0.027725896938878152,-0.025389311625940037
SCGB3A1,-0.016352652314353507,,-0.030734803748709266,-0.02741148368141733
IGFBP4,0.04443812551682743,0.08138471417979466,0.002913918052504697,-0.11770030557369697
RSPO4,,,,0.060148003518914306
LEFTY2,0.07960154311786756,0.1979176472622098,-0.018461211150843752,-0.02510501645304191
PF4,-0.01696325179148223,,-0.014716193187386893,
ANGPTL2,0.015431107528356944,0.10684500844205147,0.052277654876203984,0.0077064680619919525
LRIG2,-0.025853748833511932,0.03165122922797083,0.03467430763326005,-0.00557765277982021
ICOSLG,-0.039299313263991796,-0.04338323036505191,0.0659202132560461,-0.05762318330210116
WIF1,-0.030522618237207633,-0.08255345340952074,,-0.01716079283469864
NPPC,-0.03702287170633053,0.01711018960192592,0.0029723779972991647,0.011464893329561824
LYZ,0.02391192549024555,0.08601962914839445,0.004066592877359668,0.01887708136949453
EREG,,,0.04140576882853104,-0.022992823753694432
SPTAN1,-0.031024674282302624,-0.026989613126347674,-0.04787778218015377,0.09007723397831097
PTH2,,,,0.02308178452123256
LIPC,-0.003933220842671632,0.07920014785289005,,
COL8A1,0.06780437429053841,0.10052352134976783,0.014266457384987186,-0.08619435201080905
GSTM2,-0.01947456903704062,0.015068468211479906,0.018927764732806728,0.06224562325536134
SPX,-0.03358811608399544,-0.01109502095002794,0.07275488507620466,-0.02919047858454833
MFGE8,0.019364020518378232,0.026644321656565325,0.026821413446355406,-0.050813820799780196
TGFA,-0.03919764499648428,0.0059531991624973595,0.027108699040199,-0.03196730887414587
SLIT2,-0.025583119171562377,-0.026935543648910272,-0.002334166464320293,0.061406332135945124
PLTP,-0.020383502708942562,0.06996679014518709,0.08781385641068792,-0.11213725801893003
APOD,-0.04188844881183052,0.06074935677893121,0.027805051343572213,-0.042470985305238004
B2M,0.046412837731323646,0.13213288810650645,0.05133255416702816,-0.13810880345909032
OMG,-0.08060349558486499,0.011281725467010856,0.03130288070238296,0.06247957125414696
CXCL3,0.010846094579085856,0.15257735261727529,-0.01787059722526117,-0.03725857634060455
CXCL10,0.043732845996257735,0.0920200421355022,0.0008989858516025662,-0.025224530319683396
RSPO3,-0.02221300040015948,-0.027106735684448272,-0.004153546766854467,0.0528937282733484
CORT,0.0034664638584322796,0.0018369808254157635,-0.015399748203835727,0.10648633406671357
NCAN,-0.04381624914357846,0.049496908320700944,0.004463784457311618,0.09373468858446994
PRG4,-0.010266630767405265,-0.007104558763027131,-0.02272327084765531,-0.0440211981746532
ZG16B,-0.022676193214468014,-0.02535237406735785,,
TGM2,0.021098997053322598,0.0712042057529547,0.0077826595137161295,-0.053179797942947096
VEGFC,-0.031224993302564452,0.018224883060535983,0.07830419161437022,-0.03150678881190381
WNT6,-0.02638464563960999,0.1105402397614387,0.016033454764040386,0.020348830242870646
NRG4,-0.015061368388955722,0.025002384879605443,,0.06930680148635852
PMCH,-0.017359037609772265,,0.11143061902997885,0.0914890226944995
COL9A1,0.007279102118246523,0.07761798989161517,0.07695234978896992,0.016772452853111824
GDF11,0.002074105620147633,0.11195618415713529,-0.018440227165133195,0.0076143908988242194
IL24,,,-0.014481550969001727,
SORBS1,0.03998411914549674,-0.03707708608221742,-0.04543571465070771,0.00018227327515578536
DLL1,0.007798377271918344,0.04804067858207143,0.01834344573435534,0.09071284077035906
TLN1,0.017307725542172518,0.06635729408771818,0.006877637551800704,-0.07789215967386953
COL2A1,0.0041570958606944415,-0.02167400185317231,0.006444508169164389,-0.02956819633409473
SHH,,-0.017038398985539157,-0.001122537599771514,-0.005872901367569656
PON2,-0.03195701697117408,0.1158111844230826,0.02282381656683371,-0.06820482013255906
ICAM5,-0.010397202909486654,-0.04235311766680997,-0.026782645288962466,0.009246102652108248
HPX,-0.0036112231294658298,0.030561487674464587,-0.01222949193411937,-0.019165537015878954
SFRP2,-0.021740894830770772,-0.017297868142162526,-0.0030494547294430694,-0.04024307868283394
CD70,-0.03082089879213477,,0.055687801111195215,-0.035499838695397114
HP,0.08460980494579146,0.015842406280768162,0.052660083783928086,-0.016375271012626168
CXCL2,-0.03373763777006611,0.07594608679554787,0.04325008363037255,-0.022230942731718016
NPPB,-0.004910297329194078,,0.038135058804184815,-0.020977614938758753
CCK,-0.03862380274270452,-0.10367903859366386,-0.038901330613810015,0.05018903700859349
SEMA6A,-0.022284727289382435,0.06733508353950948,-0.02360437939395728,0.0295636653316641
IRAK4,0.08272037965810775,0.0449010673296226,0.04487694148465063,-0.03820374523918596
GSTP1,0.02710477166416926,0.14913749518364008,0.041226143293550684,0.0763894323573121
VCAM1,-0.006139649818950828,0.07924732911455372,-0.015497125922200783,-0.004598565623054691
NXPH3,0.01887991450911468,0.08649143321033344,0.008692126588782127,0.008503839644925345
MTMR4,-0.00970621893458984,0.025547065613813813,0.04365784541174772,0.03648180040887309
LAMC2,0.06697443803578092,,-0.019018339867527025,-0.013623713125730803
IL10,0.11455579698202824,-0.02844112971175919,-0.035101518424917474,0.044625279376495346
SEMA4D,0.05239745928724591,-0.048194633080422114,0.007144537505590509,0.07698931250121122
TRH,-0.024934082939723462,-0.0009714237855374784,0.02657570067781404,0.04115570588360618
SEMA6D,-0.04763917235812948,0.07264214395247229,0.010849538970351616,0.118413634124225
CEL,,,0.011926696092071065,0.13186629569416114
PDCD1LG2,-0.03847330427205731,-0.004464294489906666,0.022247931514107512,0.015360032774766932
SPINT1,-0.008515233816079503,0.13335567768160395,0.04034047236591052,0.005779138864118187
CTHRC1,0.03564506201339471,0.0834453984278522,0.02561389205754246,-0.06406091401930208
