,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916inf
MICA,-0.0073207505141989196,-0.031072859592383505,-0.0036394918947501307,-0.037495274305323865,0.006352947512390718,0.01832000546157127,-0.038258750943020337,0.052992750746316875,-0.031968358143914764,-0.00020445058352280707,0.04288418975370279,0.10210015125727416
TG,0.0030525227181568155,0.013115296494392832,0.03283981253350651,0.05098568893916928,-0.02335104788433024,-0.013759250729589391,-0.01091263482841422,,0.08386962614120255,0.01641155881791442,,
ADA,0.06679862164003365,0.018085220911516448,0.00233537054785465,0.04016485432511519,0.07084483159802546,-0.04455359052182461,-0.0010472789607343747,0.04530498624767254,0.06471025425194397,0.037036697178833615,-0.0015505522265403435,-0.041541705198211966
LAMC3,0.07019345661506658,-0.04380772467868245,0.01388019075356136,0.036456118236227235,-0.020672020231624223,-0.040678950883163145,-0.01918111959875297,0.02276076458319903,0.01145922148786618,-0.028276338048287598,-0.048425779849004376,-0.018107991744429234
CCL7,-0.014877744101872696,,0.037215190892868295,,,,,,0.01279584309412836,,,
NGF,-0.025544347807738094,,-0.03967379693862366,-0.019457972688318854,,,,-0.0272021864117152,-0.027344950303198418,-0.022027413257314037,,
TNFSF15,,,-0.027519633633137128,-0.008125227496093415,,,,,0.1450577137321779,,,
HMGB1,0.06486597193865065,-0.07231774174116956,0.052050254058175996,0.036408043948838786,0.06417846649910894,0.01694441806859942,-0.03288344046597892,0.019339642157133432,0.01780179262323511,-0.016264152884920786,0.05613574506521702,0.10228757046747626
ITGB3BP,0.018154991961252934,-0.05775554623456543,0.04329501782110247,0.08002233216842936,-0.004102202431450391,-0.08951247286809744,0.010020310240963438,0.03476662004654433,0.03416764299835884,-0.023254791765631097,-0.001856228653659368,0.013921104719148513
AANAT,-0.005386850954772854,,-0.02479683573593476,,-0.01745222744931601,-0.01237377459043129,-0.012579168966000172,-0.02557405574910558,-0.020771342054959084,0.05413805474396438,-0.014795236638490056,
RELN,0.010763244882018517,-0.011670942592060663,-0.0346864744323242,-0.01390736298777247,0.0051103620715167225,0.07495462359330295,0.004774991617618472,-0.02442279194251472,,,-0.05699179082310491,-0.024254134683876084
IL15,0.02891163604283325,0.04816266560016018,-0.02050688943599472,-0.01681147764989863,-0.02890290851978394,-0.03509740034200158,-0.027036756548087088,0.012642278102573245,0.06842539443367976,0.014108168633173653,0.013812308573149863,
UTS2,,,,,0.025027428698357928,,,,0.1301496026268653,,,
BSG,0.03273644518055339,-0.030098748532546852,0.0017021779341056702,0.022219607266852542,-0.025053498612695714,-0.042193661714459256,-0.058233228476422795,-0.00693740097651301,0.06454001374796223,0.0019627696076699092,-0.028576939996702543,-0.08837331445859678
ADAMTS3,0.08006087661091596,-0.005133733351577752,0.042007699124389355,-0.027078427145184217,0.0251928013999173,-0.04413089813658813,0.025703409846065863,0.057540918366936915,-0.01658191406326397,-0.008410461996572825,0.029911601016408072,
CD34,0.04839932966741503,-0.024596423336982334,-0.026838780290526335,-0.006186413147280043,0.04618561333264329,-0.02206485127453869,-0.02353528358462697,0.04746607571787961,0.08190737410142195,-0.02923334906589942,-0.008478293828716179,0.07443242725445315
CCL23,,,,,0.05833593111067669,,,,,,,
PLAT,0.02562579370194197,-0.030748574484780977,0.005434035928114539,-0.04910692938042988,0.04999368402552052,-0.030829823167423286,-0.011671363424877169,0.05107387156219089,0.08143450341449088,0.047953597421018145,-0.0035954760920857416,-0.037661794421538504
NTF3,,,,,,,0.009274080312656797,,0.05975205919432337,0.07666798007428861,,
LTA,,-0.007737353781986717,,,,0.010865081137697342,,,,,,
CKLF,0.05216597217132307,-0.06494744361491983,0.031130034518993228,-0.013367006946674373,0.022133125172656257,0.006485072422668676,0.004691023245799787,0.025292222412493435,0.0628464245599919,0.03449905576587083,0.04656870130623525,-0.041514749945454864
CD24,-0.018271003233761966,-0.10891339468070665,-0.0418116435423133,0.013851622809221592,0.014830338374462002,0.03472735826068404,-0.04539814468352317,-0.023298944052066346,0.06112254771519085,0.07340700634441025,0.025143296222712375,0.07150545175317288
HSP90AA1,0.014971890562184478,-0.06514832819692472,0.009221560547869557,-0.007979837603419651,-0.055662600800179776,-0.008538768073754775,-0.021685880648816745,-0.06680618442872824,-0.019874627153729674,-0.07918848708098848,0.034203654505255525,-0.06472033226079285
BMP4,0.01917417670749044,-0.04909669638256125,-0.001379267536948523,-0.01822262631178821,-0.04619126724712195,-0.024433789234666305,-0.03145522291892361,-0.02732361168871143,-0.06413282276364457,0.03365066282706582,-0.02316748428738268,
SCGB3A1,-0.014877742614118164,,-0.029529970201986916,-0.021460148553161428,,,-0.010610652055766544,0.05067845857144162,-0.023780936018993143,0.01824786941863349,,
IGFBP4,0.05130302579010778,0.0243685546201741,0.021809517228299567,0.0024976054645601178,0.031226759405368173,-0.030137195021019643,-0.03316584410311556,0.05405391264320343,0.024767214561671892,-0.027520769216225805,-0.027336921168787717,0.02473140028442948
RSPO4,,0.005356074245431245,0.08589825171491704,,,-0.013860469202511773,-0.010610650503718651,,,,,
LEFTY2,0.057508306656772576,-0.029992789492854388,-0.017539120145555198,0.01835003365255329,0.04309570049772585,-0.03413349381587514,-0.01163470804843445,0.0503110914395723,-0.020099026220811674,0.06956311043876391,0.004137940005476991,
PF4,0.0722237557213859,-0.04471277334383709,,,,,,,,-0.02046472967559644,,
ANGPTL2,-0.016631927745514533,0.015274863790996438,0.06446523138060137,0.008008397175112418,0.03777762597298619,-0.02099835804859729,0.011130236032858155,0.04361042811219755,-0.006604574186397919,0.06783048672523495,0.03284729822314836,0.09911297742595498
LRIG2,-0.0343821308986743,-0.08142722066811567,0.04651350597160205,0.07679252916981953,0.06550352498082211,-0.0006579856760360393,0.009322316375455478,-0.004453835185887576,-0.03025692085743429,0.017000852637222,-0.011746920485363643,-0.019910128226354958
ICOSLG,0.02861149860800305,-0.016020462422279128,-0.036079533900865525,-0.0194906299908228,-0.04974588465775487,-0.03203768073393461,0.0371396864596342,0.05461326172000293,0.03303072842584118,0.027779446051776745,-0.014569860651242142,0.08039670610967443
WIF1,0.010952798690288793,,-0.012370258096683342,0.00830720755572064,-0.02632733075903293,-0.010695795788904495,0.024722722384649586,0.003993092915484179,,,,0.01835594338570121
NPPC,0.033604392099421926,,0.0017273374518900972,-0.020432532632840058,-0.03071832930688248,-0.020864099136714585,0.061998008196547646,0.09425713186966209,0.01809264135472707,0.017725623778304507,-0.0416470066271402,0.07369773737467361
LYZ,-0.0053518668463304895,-0.12529811577847816,-0.008369364494792262,0.036838366311073956,0.02190188764537162,-0.055019872857261135,-0.045769395578062665,0.0027043196836898484,0.003997909900622643,-0.008213349184491004,0.0026383559567022545,0.02318075335003831
EREG,,,0.008557762056719738,,,,,-0.0279831002952377,0.0075008614206388295,-0.05267971241476093,,
SPTAN1,-0.023085568554592643,0.06431065163783786,-0.05849407519496048,-0.0294974844500208,-0.026255759250609346,-0.048871247119239125,0.006647422871378857,-0.01215127050607297,0.025108017060736395,-0.010211123890463365,-0.11480847956033031,0.048419124845929994
LIPC,0.05218604927775266,-0.008255173423909806,0.023353420063859723,0.16357646785809946,-0.0009017830444832484,0.01656449216076886,,-0.0501172226041911,,,0.0034008117842073333,
COL8A1,0.0021335969855290097,0.05695550803482288,-0.017648802492727638,-0.008404548764631871,0.10459865161326887,-0.014844622771068185,-0.024735600982863766,0.023563286408214132,0.023110907746744326,0.04321112810399155,-0.0359306897655219,
GSTM2,0.014628572450164117,0.03653328295212014,-0.011072816978289001,-0.014216368062354864,0.022165949553879346,0.0023894149051895985,-0.0313616412769164,-0.03091986579387541,-0.006390150803909445,-0.02802184596429126,-0.03162383534727298,
SPX,0.01303609076928214,0.051377658955120344,0.025515408573941065,-0.006915888780311009,-0.04640243040580552,-0.009739649680837209,0.0020388564591442945,0.030358816140996097,-0.023872164186816532,0.11782581388541549,-0.0069541919541403485,0.011749977233683337
MFGE8,0.010130824734980656,0.025264457000049634,0.08662772917372184,-0.041567468214944815,-0.027033879518840617,0.002271734513541016,-0.04910597155375796,0.035446252272525576,-0.008313051883238446,0.013752125965214785,0.002436616527564724,0.04621590695744296
TGFA,0.04096673799408043,-0.016254810626566373,0.0028021667579780033,0.010503804988286737,0.009855433651281154,-0.033791036024331235,-0.035407940668614114,-0.0738899721324562,-0.028468336683548954,0.03255226440451842,-0.03218639403204324,-0.01994996584564105
SLIT2,0.04069040632225341,0.06319890848558381,0.030222384033566006,-0.04810576879608809,-0.01257983153124649,-0.0172923054431643,-0.016302741555674575,-0.04109215250369077,0.0504393239757543,-0.007783324547946712,-0.006252357495821858,0.04284881744100852
PLTP,0.007689742304857304,-0.06613152551795326,0.03318135182262559,0.02354910586166796,0.04431189658281349,0.0007652392292379552,-0.016773234422433614,0.004282670591103198,0.02164904705219373,-0.006950668733437336,-0.06693543296426455,0.003959454745129861
APOD,-0.01455986693471209,0.044719205039066616,0.07288942320887369,7.666695529337019e-05,0.0591794235785645,-0.014530982897448235,-0.006014844360370169,-0.017231279634990312,0.06721396312162808,0.05853317978236267,0.10453342826943046,-0.024576544602415398
B2M,0.008472063775617605,0.02491794965884782,-0.018978101887351554,-0.01969214644328607,0.04145074837366747,0.08763784941675466,-0.048174724832287026,0.040343520892797614,0.11693429188933281,0.014397699320409404,-0.01708976939726189,-0.015211813799059651
OMG,-0.00012996124630616432,0.08902351400123655,0.013148055669671152,0.018699313329825145,0.013307862164558978,-0.04009852018894083,0.009770665892330643,0.018231417040377743,0.005705450352182545,0.028031779283159728,0.08297337873262815,0.027655357561314382
CXCL3,-0.011164699159942974,0.018838656097093613,-0.010015864446354748,,-0.02291394037940976,-0.03161837720418363,-0.011351153194819243,0.001824972555783346,0.01933226904214975,-0.036641275083929586,-0.044418578141740966,
CXCL10,-0.006253114853824279,-0.02898507211571359,0.01839378618396108,0.009551609299289306,0.014659739134524119,0.04831087232586308,-0.017243232513138095,-0.010438079931747817,-0.02444946020189465,-0.027449135148246553,0.06752307433350349,
RSPO3,-0.020209522974496255,,-0.032997338809922616,0.01234077268591402,-0.028657482865246657,-0.02093414352685573,-0.01716736446308644,0.023320653738727937,-0.03493209281128161,-0.015973735493683718,,-0.03396314048659115
CORT,0.022844570092044485,-0.05110830694442166,0.02746802602067844,-0.03867809242841819,-0.04959819463894643,-0.03324572642762077,0.05258125831532962,0.07394909640318281,-0.026997957738681546,0.0549149464802084,,0.03260397713000945
NCAN,-0.014941649326616279,-0.023534843796182932,0.003445979650100511,0.002590305060955727,0.046056978800065596,-0.041188080541356746,-0.011449041371726794,0.011991486424904878,-0.001744282898338165,0.05811274231248926,0.0010452193086486071,0.08164199119761965
PRG4,0.007353525945017942,,0.05739210209498096,,0.05246072931985009,-0.017713129401115545,,,-0.0259327824892943,0.020488087078722295,,
ZG16B,0.04415962442802651,0.0424539343735912,,,0.04457621568407409,-0.009469324622477808,,,,,,
TGM2,-0.012533608206898902,0.001242211182389867,-0.010594056643757082,0.04406749366306359,0.060202758731934945,-0.06300997319542068,-0.026956905260015228,0.015359335850268219,-0.03991982466357381,0.041339990147948535,-0.0432511203443086,-0.0027984351659305602
VEGFC,-0.016116504387161272,-0.0052926020985248675,0.03565991554933695,0.03496445704253392,-0.009717591455774787,-0.02549855496141332,-0.009284445913159778,0.07178331436432762,0.015518866350079067,-0.022389879702024527,0.01383603984894597,
WNT6,0.035147647100137326,0.004307062707450616,-0.009478674157423449,-0.017243396084970716,0.00696836942193244,0.007073675564583702,,,-0.03534538069894544,-0.029816200025301935,,
NRG4,-0.01370292463875195,,0.04301592276935635,-0.021109104449156164,0.0718673125311583,-0.01819210581995255,0.017253189031812215,-0.0186467067156953,,,-0.0470459894567255,
PMCH,-0.01579335808175281,,,,,0.005695294571102872,,,-0.02406596216954721,0.011675901090561429,,
COL9A1,0.14848919780948347,-0.05154776989283424,0.057781497439559557,0.02051635348504166,-0.02691213798377194,0.010988020596396557,0.004602425663042048,-0.02759517695004977,0.026710003203167403,0.032343593761319525,0.056284860290642745,0.110112416689123
GDF11,0.05668606887143725,0.03164571820951584,0.0034019992421751417,-0.0006342274284014931,0.012577363224685154,-0.04214829863180352,0.034749766088765524,0.04171791108094302,0.01801278200819358,0.018276138471681684,-0.0669328033546946,0.07806557125830724
IL24,,,,,,,,,-0.017943001477801257,-0.02013842996557018,,
SORBS1,-0.04881902383749157,0.08553394680464868,-0.06292223773106602,0.02450907951578158,-0.04650015552427002,0.0009802875863818487,-0.026836509378180582,-0.03052608478840114,0.06372913439760905,0.03640689949070413,0.00514202168960914,0.038876343710888966
DLL1,-0.0236626140225439,-0.023016575456671864,-0.008961896889711706,0.017494542584929378,0.017564365110905866,0.019322123663508734,0.005354528972603713,-0.00954933373568276,-0.04515552268293168,0.06029747544021662,0.0476516179568388,-0.021206786169471675
TLN1,0.004054633433202504,-0.021764511231936706,0.06238328170395058,-0.008526695965604897,0.04644033020025583,-0.049496848606825926,0.05802532253502647,-0.023980950303094568,-0.0033388683283161464,0.022527698227905082,0.008840903620825494,-0.022428195771587486
COL2A1,0.03626575083867818,,0.0897163075565747,0.021333070437166663,-0.022913948177277623,,,,-0.017039062769279516,-0.016988006913343415,,
SHH,,,-0.02487209865911045,-0.020390467188705737,-0.01801314745764316,-0.031172603616393596,-0.012182920889342676,,-0.011311059354737566,0.07282089264782975,-0.07081696706432337,
PON2,-0.01813551232262828,0.1721002111786146,-0.0035599975970316278,-0.007395559711112482,0.051154848922559136,-0.0030063714386988965,-0.02177377686990283,0.00864516952456007,0.06411797909980305,0.07235445141711593,-0.007319084588325019,-0.013041058318427176
ICAM5,0.06708466245324997,-0.018506222885531717,-0.0349132712132316,0.04111446836156256,-0.044776093955227816,-0.030768358812645176,0.011734185165405628,0.06286378152912836,0.0016981234111815265,-0.01736330758901932,,-0.013339411072524628
HPX,0.0371703651966275,,0.00935567293494089,-0.01724339724815948,0.026387394382887886,-0.01858296268304004,0.09785417650863724,,0.012400546892980497,-0.010355813684594007,-0.05499648746033111,
SFRP2,-0.01977999845376198,,,-0.02169257579276293,0.06530758123783036,0.0021556223032509997,-0.01623756954184406,0.01766731121722809,0.06542950279828799,0.016256461680290334,-0.016238525239866654,0.07192870504147608
CFC1,,,,-0.029137121450801717,,-0.0119172351997929,,-0.02874436096290619,,,,
CD70,0.0008929482418375324,,,,,0.0020788320016038643,,,0.045934420060258926,-0.013405796280058365,,
HP,-0.012989728286157274,,-0.027754076218370716,,-0.001888528334488244,0.012556581787864755,-0.011260001487851638,0.012599348837114312,0.06539910503227181,-0.02348828929574749,0.03702296824566373,
CXCL2,0.020841081303153448,0.03040253734072068,0.004456659885234158,-0.026650416923992996,0.03491800295501817,-0.0610771225692873,-0.014746206394552949,0.05782813056171635,0.056294346741301175,-0.043449632663110645,-0.05388778645563429,0.005497410326026744
NPPB,-0.019193727908750045,,,,,-0.010435215799258104,,,0.022142886403965275,-0.03673253277864683,,
CCK,0.04555036177209429,0.11803027321075851,-0.06821218431905686,0.025276889222911374,-0.07173587003729363,-0.027856337669163917,0.02621474079073706,-0.03877171512166737,0.04309598880415949,0.03817659749101024,0.018509513267010506,-0.0342043350181706
SEMA6A,-0.01353800850885414,0.027303998390194192,0.07692154671045849,-0.014879002915376813,0.04068581549700931,-0.04546802834362524,-0.04331320295234924,-0.02986430410749974,-0.0718166395547045,0.0042507029875323244,-0.006997581006150938,-0.018039246677733205
IRAK4,0.03827475781981314,-0.04619534370238498,-0.016180245631866975,0.015408426399215934,0.05191882373414594,-0.05352211571730803,-0.015162521219440745,0.0007735365078165982,0.07225690956926109,0.024290424247624176,0.010902510529324073,-0.025600588780464974
GSTP1,0.05738642823393425,-0.018895322296138856,0.015265772525208514,0.006295199017742739,0.0356906053773161,0.044036176338132615,0.002469580145171229,0.021085035024948337,0.025448281068887937,0.04365413211970996,0.021339910419065335,-0.06698821072315578
VCAM1,-0.04641793096045377,0.11376237684294908,-0.004271998403227676,0.00010526602959302548,0.0033818132332432463,0.04943900465079587,-0.040606836651601745,0.027875690282627805,0.0016818928617274558,-0.024797243050801998,0.018173820747166818,-0.08279216717194421
NXPH3,-0.02042502215039951,0.05864012088411045,-0.04941313645333912,0.004973775908755394,0.004832613176266837,-0.022917189193047246,0.022074981997494296,0.06657252324816403,0.009393956871166263,-0.0012688601544821121,-0.038767643834598374,0.013734018301825798
MTMR4,-0.00913115220224573,-0.002684036588179579,0.020362886537148066,-0.04353802290453723,-0.022089534430777026,-0.036207433285110176,0.02748084231243998,0.057754038979380355,0.023641978797742037,0.04367101350016528,-0.014406041575062676,-0.07190690644641447
LAMC2,0.008139524544332234,,,-0.023626242352397506,,0.008160296691464267,,,-0.022059283511075813,0.004431881420629814,-0.033882626726809015,
IL10,-0.03183083583986457,-0.0027167794100557453,0.04511988574224096,,0.02211957496764387,0.012307105554359574,,0.16606738794170267,0.031738091124629504,-0.008142325097001224,-0.031220108601089577,
SEMA4D,-0.028566722375131703,-0.036213956330548996,0.01795102873134375,-0.003403381100448653,0.019310757570090712,0.0016448009369353918,0.0027727944263688897,0.018409762280379507,-0.03303754214908123,0.04765201979243407,0.013662706385290577,-0.06305877086147572
TRH,0.008455535158171228,,-0.020765555333278167,0.01275329379028193,0.037307131268315724,0.0010464919930195903,,-0.044763063239548345,0.07231745721740374,0.03613083205222552,-0.07835013160163595,
SEMA6D,-0.021373895398736704,-0.013801837768234949,-0.0010147108886491335,0.02209035715847648,0.0619711930559434,-0.021272315773240614,-0.015684506326302076,0.006770719170864623,0.07783128626074953,-0.07485991078808789,-0.05006167443073119,-0.03618565005995484
CEL,,,-0.021581782437274738,,,,,,0.03811525487907493,-0.020442164064265498,0.10088315386254132,
PDCD1LG2,0.04541202849616292,-6.052308100131487e-05,0.002813485672343012,-0.01659154446641808,-0.033049208262772384,0.0744527258490508,-0.013754089554506336,-0.04579162244459802,0.004320282811157952,-0.007005223644700915,-0.06343720901493567,
SPINT1,-0.020693755639756447,-0.07350772050840247,0.028776811195330553,-0.021460155110316213,0.13324826402141896,-0.022822271522405613,-0.0006295816262303307,0.04380217869615148,0.016041451641138016,-0.02344483806803879,0.007546031109633652,
CTHRC1,0.05826990753306561,0.027584446201121812,-0.00553933670433888,0.04011535965528814,0.01431073631523746,-0.0350978712417304,0.06734411816222821,0.1107602227386359,-0.013062788824484696,-0.028365465822611582,0.041837270723855596,-0.04538202032947579
PODXL,0.033272644490330315,0.014981514596181272,-0.019313930071698165,-0.0038224838344075055,0.02318472066487495,-0.07532906673217137,-0.00219317184806974,-0.0036728635301232003,0.06366709638737714,0.017195016886323956,-0.0282604711562342,-0.034295480728640304
JAM3,-0.04591948012033189,0.006721493672061593,0.03939927036939316,0.028939643051611105,0.04350186741521672,-0.008643000786271525,-0.040045369638434,0.04410770928032296,0.07351767787678527,0.02387723742487406,0.009822464682447513,-0.05513821872868176
TGFB2,-0.027288649199735584,0.009382893596142496,0.008004286191078543,0.0397627815366154,0.022177851360888675,0.006746237736469365,0.006749720023288182,0.0021622986054887225,-0.0007930456518277899,0.07467283244900824,-0.028110038596995828,-0.06294950272503776
COL18A1,0.07602644139936618,-0.07851022758033449,0.02387474812822721,0.0067192604571797085,0.04482243392711935,-0.025527740208040384,0.0136594638238552,0.06532555741744311,0.019664135903363484,-0.03746567886712541,-0.04770978762762063,-0.03214884558882315
NODAL,0.08291271496879933,-0.06131923711104505,-0.004959457605312279,-0.00105231317809208,-0.01132924890396189,,,,-0.0268229971200306,0.008336007482686519,0.04325198743629314,
INHBB,-0.03415345094176611,-0.014806728808501134,0.004138574200277893,0.034036301670282994,-0.0233576101090787,0.004764629442551675,0.029527005515846905,0.04889551037712319,0.01897039155968799,-0.037470309757997304,-0.009014955587225216,0.02731368333278504
LCN1,0.07366897544011863,,,,-0.0009157931318035036,,,,-0.012920981461259041,0.011300719613042593,,
ARF4,-0.05174083932676824,0.015091512481216379,0.005458292919850225,0.008337899675806754,0.03674880650929254,0.017305853821460094,-0.04817306433836674,0.030116532057787637,0.038119008467455494,0.08307759201927684,-0.004640986334406242,-0.0885642232500917
CXCL14,-0.02345655053703474,0.11822230019947909,-0.03325491955057078,0.016632175049319676,-0.05987122555751759,-0.011271002281998578,-0.04496069866768087,-0.016784601441573795,-0.03723984692515227,0.01424606107142415,-0.028653686810742117,-0.010241880730592762
LIF,-0.024172605542498383,0.020267876023592934,-0.040798853071019645,0.05059559901903262,0.06320635651268633,0.006658188653583676,-0.012579168966000172,-0.039108318397778126,0.0642602003096768,-0.0331980050315288,0.057761647154443235,
IL17B,,,,,-0.009805806167446226,,,,-0.024827651918020905,-0.037614298366306635,,
MMP1,0.047005668782631876,,0.051374548209908354,,,,,,-0.01670454219005749,-0.03872063799150923,,
MATN1,-0.002726369524924776,,,-0.020207143163746756,-0.0023067338045839017,-0.010566273926902046,,,0.04959087872782559,-0.019746367060156252,0.014778138797387399,
ADAM28,-0.010745585821676515,-0.06145656897316206,0.030515448501498763,-0.013084681727639528,-0.003557217431329442,-0.019882460915945564,-0.03082443000685414,0.06696654857192907,0.018615259638947668,0.033234745323087775,0.05325141190874379,0.02158227923465679
TCN2,0.05238248417301623,0.00907923965763627,-0.008837033139200062,-0.0562914673146217,0.01900258400558476,-0.03795377829191904,-0.017130690008419776,0.02115282266068071,-0.005858410367988998,-0.017050598128746264,0.030152552324924167,-0.09609870054467534
THPO,-0.025774160494897842,,,-0.028735438665342776,0.015854769555870143,-0.021692102211512458,-0.013089819860775835,-0.038821778052217565,,,,
