,ZH1019inf,ZH8812bulk
SPX,0.12274372088492477,0.03145874783216535
MFGE8,-0.029976131371723534,-0.003188996347559747
TGFA,-0.06556019055491641,0.07422599952867834
SLIT2,-0.033476940446549946,0.02070482676491242
PLTP,0.03170265293113961,-0.09918648057049016
APOD,0.005219708910394148,0.0018436080978498355
B2M,-0.0011631585797231146,-0.05635364105991131
OMG,0.022457410317412975,0.0874078584706603
CXCL3,,-0.02554758749667134
CXCL10,-0.03992917753536179,0.025530640577223537
NCAN,0.08016686081612243,-0.009850687246345524
ZG16B,0.0773843650295323,
TGM2,0.02634648105588198,-0.016662076415876144
VEGFC,-0.03562254247475956,-0.033697688885070624
WNT6,-0.02613568784611919,
NRG4,,-0.007235429368064301
COL9A1,-0.012226473435790076,0.005311817857172478
GDF11,0.005757467214871172,0.0892063430095121
SORBS1,0.07508803422755785,0.07558836566869398
DLL1,-0.0034685211584608053,0.0235375839837653
TLN1,0.025311248284671264,0.041921849672005726
SHH,,-0.03711278341737648
PON2,0.06456038795839414,-0.036840974368977
HPX,0.021261251064547654,0.07679798749997063
SFRP2,-0.03356600403458224,-0.05794511301346309
HP,-0.014445439593375433,-0.006040523195952686
CXCL2,,0.05441846803334596
CCK,0.04944973714693873,-0.023823421912080114
SEMA6A,0.05665009256475637,-0.036112282513790776
IRAK4,0.039901776981500145,0.03588729901813289
GSTP1,-0.002204531504253613,0.04161889526180202
VCAM1,-0.005536866750671863,-0.02598553561486001
NXPH3,0.12806015367515364,-0.01593715354953574
MTMR4,0.004101781272164535,-0.056529695482500746
LAMC2,,0.032410318290258526
IL10,0.015733873006329585,-0.025235410090847635
SEMA4D,-0.07322764331512652,0.025444490416596438
TRH,,-0.032358665504028994
SEMA6D,0.01171574276507005,0.0035932942509594463
CEL,-0.017915692504691775,-0.031072712557095938
PDCD1LG2,0.0031277771254890805,0.08503551989784305
SPINT1,-0.017626783485971544,0.010060140551527798
CTHRC1,-0.04984062655431494,0.009815743373190173
PODXL,-0.044695695733504584,0.03168284931519466
JAM3,-0.041457736526228826,0.013995664309911891
TGFB2,0.1428923653378662,-0.05417473117146303
COL18A1,0.009968825335682933,-0.05189759018899417
NODAL,0.02148157706607621,0.026802179559380798
INHBB,0.004833540909265845,-0.020551858510530176
ARF4,0.0033926993377835874,-0.05726026820628981
CXCL14,-0.005064689499466876,-0.068101876467844
LIF,0.0010560723314366343,0.07595851945674337
MATN1,,-0.026463758843215307
ADAM28,-0.005998630400000688,-0.0004250194033350672
TCN2,-0.019600667274153237,-0.03610656844239166
THPO,-0.02834741670910623,
CUBN,0.004403830598185271,-0.0006908177510106084
TIMP3,0.0031324057498285326,-0.050175181964558876
PIGF,0.07682842747697696,-0.04791960710439058
CRH,,-0.019415244850508797
BDNF,,0.017935647297340554
CCL5,0.06201074497265871,-0.06398045394349071
GAD1,0.08371000030500546,0.03361248259207299
COL14A1,0.062063547815071646,-0.05271820943988276
HLA-A,-0.03914266504300672,-0.04987620654723044
CD5L,0.058354364338854985,
ADM,-0.02253941977946259,0.035001560099122246
GNAI2,0.05375768234611715,-0.008771680468242457
COL11A1,0.037644270139975546,-0.011094850631790658
NUCB2,-0.03363580593109553,-0.07822883201509137
CXCL1,,0.03872436169929261
VCAN,0.014353078944733944,0.006106442858021508
PTPN6,0.023036266290792137,0.03219395119130868
PTGS2,-0.04999277038764131,0.07852221799840511
CD58,-0.004967331508726462,0.040125852834802224
TNFSF14,0.1058062355329708,-0.04430847323764586
CNTN4,0.03910226071332412,-0.033209970369236286
BTLA,-0.036313271291571685,
MFNG,0.02401055205932583,0.03192187761956705
ICAM1,-0.014547721355764135,-0.0532591569163774
PROS1,-0.04212139615316505,-0.033909058165839515
CLCF1,-0.009828265636900443,0.02427124840890366
PSAP,-0.02322094870733628,-0.013013808173204409
EFEMP1,-0.044054161762431404,-0.02349235934788142
C1QTNF1,-0.02715528450243498,-0.0988278967059012
ALB,0.03379865625212318,-0.007564303778635162
EFNA3,-0.017287160062475472,0.028265713374049123
DRAXIN,0.042941379829036085,0.026593885891122104
NPTX2,0.07681493696943373,0.06065112183517241
FGF11,0.018386559820025457,0.01434215038391778
CD59,0.06556827207316769,0.08090498433664943
COL9A2,-0.041473590915291625,0.039301657985186686
DLL3,0.029720349904211157,0.03429005882013912
LIN7C,-0.009248375259730811,-0.046645639466981303
GDF7,-0.0411777899675252,0.04987328447931303
PSPN,0.04846692606795765,0.014525397655321385
ANGPT1,0.1479165213207569,-0.016966292174762084
L1CAM,0.030823521599966788,0.04236355866365078
APOA1,0.004390320321959101,-0.02203601611137746
PSEN1,0.00015378956995068286,0.04478335087594836
CALM2,0.0257897835609342,0.10168047137999507
CLEC2B,-0.058345316408481104,0.06780841245364767
NTNG1,-0.031592343607594706,0.004405983449960829
LRIG1,0.06203667556917169,-0.04073302754850683
CPAMD8,-0.017025973657146757,0.025083776689139605
GHRL,-0.015182141433691138,-0.04346489516063003
NPY,-0.01681017739139212,-0.012986253952517018
MMP2,-0.004102724767974249,-0.015368127432120685
ALKAL2,0.011113650669088865,-0.03492170060910012
CSF1,0.06578268711856361,0.045706729624186454
SEMA4C,0.023341390413650926,0.10072485279996769
ICAM2,-0.02299745150610368,-0.020104586837892832
SYTL3,-0.038328265934337406,-0.009457838528814252
IL1A,0.07243386852394613,-0.019430465113978296
PGF,0.02178539935892616,0.014190657446951402
LGALS8,-0.02775905048466793,0.009043006241980622
DKK3,0.03791079920895805,-0.05492011425220924
COL16A1,-0.035609261167100094,-0.01146090992713356
TPH1,,0.03665339646677534
TNC,0.008785029278744912,-0.048477117811470634
TNFSF9,-0.03981948327655971,-0.036908690718149534
C4A,,-0.03605072558321068
CNTN2,-0.042391820030892265,0.10189748605641914
LUM,0.0045498422793400295,-0.029541989693769977
BTC,,0.12184205745429037
APOC1,-0.007202160984964218,0.012935351363944074
PKM,-0.03019538630819165,-0.05913038728947911
TNF,0.03520840536311619,
GNAS,0.011755565902204317,-0.07006839665756283
BMP8B,0.013110316040521972,0.0014595460140576508
CCL28,,-0.024919647653933657
PTPN11,0.03885410814725309,0.03744788333655614
ADAM12,0.09330138510502003,-0.023566666360013123
EPO,0.0011853022396372329,
EDN3,-0.028347354471304143,0.0010903819699662008
CCL22,,0.0025522673946782887
CCL2,-0.014877871364321556,-0.007085361915732725
DSCAM,0.02616335183586092,0.07735897260620622
ANG,0.0701047395078844,0.023259819572114145
FBLN2,-0.021971304385848316,-0.05178815594655501
VEGFA,-0.066448179019096,0.0025273493295349114
F10,,-0.026762770495047928
SERPINA1,-0.018336741752396465,0.06078317890916703
VWF,0.002478523533738899,-0.021808889832636475
GDNF,-0.031592334786147404,
VASP,0.04721550469269614,-0.05360962867861535
ADAM15,0.0007271551999551006,0.0301534089182571
OLFM2,0.049069790806646446,0.004670710674359049
MFAP2,-0.048781047474414564,-0.02784853062098968
HLA-C,-0.01686434982939464,-0.03567384300030186
THBS1,-0.0498889839749923,0.011830047764229468
HSPA4,0.06485525196076895,-0.015031522947777255
LMAN1,0.001499475090216914,-0.007356071714909043
LYPD3,-0.020729352353571474,
APOE,0.1163386890911218,-0.043473026130180975
ANXA1,0.03284759828306869,-0.00035781350066237404
WNT2B,0.07647339027130291,-0.04941215750390868
AMH,-0.04861236235205759,-0.02491964447614888
GDF10,,-0.031451389934228746
EFNB3,0.04257130182712916,-0.029868086133140608
LTB,0.06567236187277858,-0.05087988576161761
ANGPT2,-0.02790360092455871,-0.0031410218470831995
NRTN,0.15004094994375483,0.0008519872431006519
ADAM17,-0.0046537446413352215,0.03629203905187289
LRPAP1,-0.0019496894296879138,-0.026432178622147348
NID1,0.04977338869375227,-0.042770501694730415
MST1,0.029236944294994807,0.00473627541152131
DCN,-0.02211865248177504,-0.019609631048231834
COL7A1,-0.027019734193806884,-0.012003846848477164
CALR,0.01805352543630766,0.025789519636598958
PIGA,-0.05913121391926804,-0.045579331491964074
CD200,-0.010453018693280044,0.04796823739985097
GRP,,0.024862183773843107
CDH1,0.019329187940879698,-0.036348421275959136
LPL,0.05342990290394395,-0.08941006946737505
SEMA5A,-0.0005245602287103832,0.04745342373987742
SEMA7A,0.026368372022768892,0.06285364996384957
SEMA4G,-0.026878535269899684,-0.023602830528438402
SEMA3B,0.04092761722533834,0.05703578331868581
RPH3A,0.013218865281850229,0.09523233074615294
JAG2,0.1398971089822675,0.052534843041809574
CGN,0.09552381249546263,-0.022012627267755373
GDF15,0.00874697944194306,-0.0011298273270069002
SEMA4F,-0.02737636895228585,-0.030312517170091986
NXPH1,0.07068892989008964,0.037793210013081974
ARF1,-0.04552011815544737,0.017358761662912402
EBI3,0.023855965069103025,-0.008322835699008137
TIMP1,0.012136558134153586,-0.06503432359395137
SEMA3C,0.09288597343204973,0.03325000360085413
GAS6,0.002463394475281563,0.03573434798612965
SERPINE1,-0.0308798972006412,-0.004300413681487685
RSPO2,,-0.04414218937079672
SHBG,-0.042994715861480584,-0.0288121885484642
LGALS3BP,0.0024507779239972844,-0.09452000044675005
LAMB1,0.09855236275349816,-0.003550800656192096
SPTBN2,0.0409059370704348,0.049013749905989466
COL1A2,0.003803576894313536,-0.04949868093457369
LGALS1,-0.00271770279425381,-0.011636566821711299
BCAN,0.1683993572428454,0.009993441955569237
ANOS1,0.018533824918485608,-0.03182459492403333
EDA,0.05739000025394926,-0.023831603256623517
FGF22,-0.03897111950291917,-0.017990863727127993
SHANK1,0.029569159349777555,
TGFB1,-0.0039754002923764005,-0.019619080883208725
MSTN,0.09336172954549472,-0.01973375241055012
WNT4,-0.03235781479516558,-0.024276735827720913
TNFSF4,-0.022606606862151157,-0.037401834778118974
NTN1,-0.053068205715334785,0.022366192282891415
CXCL12,-0.053659577509539744,-0.014270640112269674
GNRH1,0.029812605379639895,0.0379353625394717
RIMS1,-0.05436157131092416,0.003940240102442586
FGF14,-0.05685208683284036,-0.0034895891376687947
IGF1,0.0766875421678713,0.05108835323396493
TNFSF10,-0.08934792514350749,-0.04132977009506894
GDF5,-0.03159231714327497,-0.03353488040186861
CHAD,,-0.02735182634289689
RGMA,0.00953278860292495,-0.08737956106628625
WNT16,,-0.02259552124193582
CX3CL1,0.1198515575368081,0.014000165333435203
FGF1,-0.011012453025948409,-0.018006086900495374
ALOX5AP,-0.1153325491598326,0.01867115833510746
IL1RN,-0.04329147733878894,
NPW,0.05962546074785321,0.033311449453279095
CXCL9,-0.041177772809170114,-0.029601568162939122
ANGPTL4,-0.029004293142624055,0.030369266495979333
COL4A3,,-0.018490776573724332
NRG3,0.011126576502432761,0.0017254997046054872
COLQ,-0.01210304990265161,-0.004170757195759856
TNFSF12,-0.040168666574528784,-0.01104490729278138
DKK2,-0.027482275797118438,
FYN,0.024327341999161377,-0.1160618751763897
ACE,0.08120282280240862,-0.05164910560919036
IL18,0.06397424592321911,-0.078917940921185
PPBP,,-0.011549326426932262
CCL27,0.010006271016127348,0.06578519458156382
SERPING1,-0.006057432895558279,-0.08640286018076516
AZGP1,-0.02384655065665113,-0.004174493616519534
INHA,-0.040244354549471825,-0.025235401564999715
SEMA3G,-0.04946114651106479,-0.0013097360106882985
COL6A1,-0.019125022406412534,-0.04869118246109125
TNFSF8,,0.02277229484139291
FGF20,-0.02704032390212917,-0.014528167933006255
ICAM3,0.012544296422219188,-0.06094309835284234
LAMA4,0.050520751521543436,0.052369126314858204
DLL4,-0.022845536718526637,0.01877226091053448
SEMA3A,,0.028549091327615416
RLN2,,0.11620992201030653
C5,0.03445816838331479,0.015336641442388254
COMP,,0.0457408474280225
C1QA,-0.04056189514625345,-0.03960574902786464
COL9A3,0.02588564777690393,0.021788593024245007
HGF,-0.04645593404467291,-0.0058094538218647785
P4HB,0.013447013570778798,-0.05316079232846582
ADCYAP1,-0.0304120327908119,-0.04555855672113624
GREM1,0.023835237900998396,0.04811329289150113
EGF,-0.038647292324406564,-0.027355275958557097
VEGFB,-0.037490901135965427,-0.03992021477724708
FARP2,0.1051367128978267,0.06250401929561927
LAMA2,0.028934176601866375,-0.04798037678080856
NRG1,0.06672674959037807,
SPINK1,-0.029189070743892823,
EFEMP2,0.06765176877806743,-0.04297528583294783
SELPLG,0.02558340888898216,-0.0077810740990203265
HLA-E,-0.015278404311767461,0.0009564868115498201
PTN,0.11059340470931242,-0.022283501348807144
CD274,-0.03688292041805887,-0.025416568091855548
CD14,-0.06226276096135796,-0.07383463852321337
SFTPD,0.04928487015888012,0.0289521867652747
SLIT1,0.010862092517264126,0.011624915046654494
CNTF,,-0.0017787166014936286
BST1,0.066368670822046,0.06845857775079699
AGTRAP,0.09785034892307834,-0.010543568320974637
LAMC1,0.02616194721275316,-0.05366838140559678
COL6A3,-0.06377862196428562,-0.05685976900769856
FN1,-0.025915461741214358,-0.019452740525094867
MIF,-0.024717527780274702,0.013710554085188854
JAG1,-0.034139686952327934,0.07363434257399731
NID2,0.020006238011830078,0.04849152535300228
EFNB1,0.035388755232844814,-0.05374928798876125
COL4A2,0.005518818121368625,-0.05282463557536529
SPP1,-0.09830318279255572,-0.01491510717271544
PODXL2,0.05077344889986494,0.03394941057396567
ITIH2,0.01112163939961646,0.0011741468860734976
ADAM10,0.01724768090502286,0.04896674539417085
CFH,0.004957043839408801,-0.003920529121031195
COL4A5,-0.06444795474821671,-0.08676492937019602
LTBP3,0.0028784874723510848,-0.048139763309443556
GNB3,0.05937202478851164,0.06812457080728562
COL6A2,-0.029895518546583497,-0.034010207830230677
GDF9,-0.03832128188668622,-0.03417937855651898
NCAM1,-0.04842877567382803,-0.01478901699290247
APOC2,0.04191499951519443,0.06583469044109476
BST2,-0.00040702026034400483,-0.007907763128783971
COL5A1,0.02856657629028666,0.02096110682282372
CALM3,0.0025607116462448374,-0.05722497513099671
THBS2,-0.06875295173014143,0.04751002720321326
SERPINE2,-0.02424594864510568,-0.0298098442208207
EFNB2,0.0573395487081574,-0.0034339340174057726
PROK1,,-0.023281581591812227
MMP9,0.014311413530814412,-0.040754472697695714
NPPA,-0.03129213371982814,0.03638356899539282
APOB,-0.031203318573379477,-0.02554759148981128
C4B,,-0.025856267932690604
NTNG2,-0.0020500182721675695,0.04158549595422712
LAMA1,-0.033413157866768524,0.05655276619262384
UCN,0.02465109041433004,-0.03892789205391285
ARTN,-0.035272842961924414,-0.032215352170559985
PDGFD,0.04314823363362394,-0.07427815738781511
EDN1,0.010421448259609183,0.000888440307755534
ARPC5,-0.012898596798903525,-0.026292483058238374
GSTO1,-0.03566171656523314,0.030488821689706874
SYK,0.10773445351614985,0.006035509064169647
ST6GAL1,0.04529776913876762,-0.021879948583071882
WNT3,-0.04055746005694714,0.017329120282161582
HSP90B1,0.005462537816627796,0.046429412335613374
ZP3,0.11209499284170013,0.06891314640739409
ANGPT4,,-0.03221535072950167
NRG2,-0.07832714280768453,-0.0017883339691688064
MELTF,0.06738414682937416,-0.04202492966907013
NLGN1,-0.011931270436592508,0.011524381052380418
SLIT3,0.002633540042809033,-0.032715944034720286
CCL8,0.01885150514240667,
S100A4,0.020246697192611487,0.0479114991684128
TNFSF13B,-0.012048595136099743,-0.021947315946574023
HSPG2,-0.00025685697973764477,-0.024016212781494656
FAM3C,0.042591945150327944,0.019229569674217743
FLT3LG,-0.031091819512958425,0.00955977333413138
A2M,-0.03744387943203075,-0.05582211382474241
VCL,0.08656143717077121,-0.06778382668004919
FGF2,-0.045364489832992044,0.010183831400202265
AGRP,-0.018463941831912235,
CNTN3,,0.021577395499685348
RNASE2,-0.07257885970388168,-0.037707878990126585
GAL,0.045808658397436336,
PDGFC,0.18904592671788384,-0.07604859066663348
COL8A2,0.06159347892139648,0.06369895464362788
SPON2,-0.006276502769445986,-0.005336366456158887
SEMA3D,0.0014957900918443812,-0.04146298062432201
BMP6,,-0.030670729598431142
TIMP2,0.07316615988568463,-0.04184770810849221
EFNA1,-0.0004076834815025446,0.04957240111737536
S100A12,,-0.024919635094124707
TFPI,-0.015831049504315457,-0.03233849887954419
GPC3,-0.027917910684071737,-0.02381770561493103
NMU,0.02108523789695524,
LAMB3,0.08803759151343475,0.041511949286479596
LGALS9,0.10716018518844571,-0.0011988221597419644
VIM,-0.0021886502301753305,-0.06058183551858576
PLAU,-0.025838691942518633,-0.029856445117829
TGFB3,0.03480924235848392,-0.030555359147854563
APLN,-0.07890438385969925,-0.00036821848013964806
SHANK2,,0.12365695037258284
LTF,-0.04396064286837019,0.022391727656055054
PENK,,-0.028496714647249198
CTF1,-0.03303504223584409,0.043519009808229994
COL3A1,-0.025222690993485456,-0.034114438526263155
S100A10,-0.020812892337204132,-0.0006713886613422157
FGF13,,-0.022595530689370563
SEMA4A,0.07203816228286333,0.08226366412772101
EFNA4,-0.025198750636319177,-0.025626715869400532
HSPA8,0.07361600466287987,-0.01456430322736723
NPB,0.05465880170263941,0.0029294332946210814
SEMA3E,0.07230362948198378,0.02638454600833164
ADAM9,-0.02662316805504258,0.006482608351520875
ASIP,-0.027544802557821782,-0.022235540301557905
IBSP,0.015174516070026622,0.02373459671892494
FAT4,-0.047565535904270165,0.03694866456049968
MDK,0.010694406773438875,0.0004609537746274256
HSPA1A,-0.038196979102029995,0.0026820388792214026
SEMA3F,0.00046613867955521554,-0.0244053918526704
ARF6,-0.023154361903679827,-0.0005416911877592756
CALM1,0.04178512613521956,-0.00510133789328974
NMB,0.014284139123569576,0.041484668711968736
CCL26,-0.02798238956142501,-0.02735182175736301
FBLN1,0.015710402583463946,-0.008244379561857819
SAA1,0.06985885005826771,0.025262291417119467
MICB,0.028757633167159787,0.025220949547302418
MMP13,-0.02834738520116769,
F13A1,-0.04269622126781909,0.06953449299415305
COL5A2,0.04343008149091141,-0.03061478533183938
EFNA5,-0.02791793513898834,0.013611187144439168
AREG,,0.0012961888771018783
EDIL3,-0.016048664895764474,-0.01966396370696646
CD86,0.06677260212350486,0.01926680603934466
HRAS,0.05935802417807918,-0.06226773480983881
C1QTNF5,0.011969175465324864,-0.053749084127035204
RLN1,,-0.02188936825403497
COL4A1,0.007024254783257825,-0.03214452266201402
CCL3,-0.00022118685136608755,0.03853491564858539
BGN,-0.024614294503049448,-0.04573618594147473
S100A9,0.03981598114525575,-0.039527652161566354
HCRT,-0.02107571760250947,0.03674813133956748
FADD,0.007805894479175507,0.014802171340963937
ACTR2,-0.017756407309052254,-0.016830793773088455
BMP2,0.1145292396679713,0.01075517427028716
CD55,-0.02083049121029461,0.048249456541991545
OSTN,,-0.022595527705968836
CD6,0.11852138606898395,-0.029053852906734012
IL16,-0.016451317071161393,-0.021113158838424677
LAMA5,0.05665979028353232,-0.03595417759293366
RGMB,-0.018899200664381985,-0.018351513985040643
INSL5,-0.03159233866758331,
IL12A,,0.14581909139532712
S100A8,-0.06606112441637858,-0.06490424120575175
TAC4,0.06903590359233742,
MFAP5,-0.07198929054003204,-0.031193083537058925
CXCL16,0.02942851340564822,0.05476788016547745
AGRN,-0.007577680211220318,-0.0014367265630612822
COL4A6,0.0005158237676811519,-0.045814800037275505
FST,0.10242233393238638,-0.011295588308941869
MEGF10,-0.05049234725099942,0.005783846306304761
C1QB,0.00937498430584708,-0.05377366955651453
HLA-B,-0.0024185481601251657,-0.05479805972961465
PDGFA,0.0008698236972819592,0.023543745878264834
LAMA3,-0.02527348886493857,0.014126214166625297
DKK1,0.00559076022077693,-0.022940962331282764
INHBA,-0.0014008809533273161,0.012213890567956263
IL7,-0.033842809423655605,-0.0031714552524782645
FABP5,0.03732805125017816,-0.0046709700920501245
CCL4,-0.0887205803876757,-0.054652063814928216
FBN1,0.002862658684578092,0.009601997120345682
TCTN1,0.06138450221424642,-0.007341645859758786
NCR3LG1,,-0.023949282689013616
BMP7,0.06169647993292295,-0.013003732586545424
NLGN2,-0.0103750394029472,-0.06327274582486643
NPNT,-0.01927376343045506,0.005694980394493234
KITLG,0.011837769499245943,-0.002741602311704174
MADCAM1,0.11407747158745918,0.06403135122936093
F12,0.011210732466625241,-0.025674002758081314
S100B,0.041674594309524936,0.0606508084085721
CD99,0.09001155536790661,-0.023191235820362747
PDGFB,0.04895547924408398,0.037572490634963256
CLEC2D,0.023783539294608535,0.0035398117621484185
F8,0.1061525525253427,0.007009667278516263
C3,-0.06168552739831126,-0.030937947879489364
DLK2,-0.03347699341932764,-0.02554758098933619
TSLP,,-0.016823627792016706
OSM,-0.06201922982866858,0.013316992205430164
PRND,-0.0201940494309251,
SLPI,-0.004323177878925058,-0.02493660754573774
AFDN,-0.021128071188900952,0.05895449845623548
ULBP2,-0.03961198458602641,0.02006931026969397
ANGPTL1,0.059420544363137116,0.027118178268452184
LTBP1,0.003067349146240624,-0.06430491798869398
NTN4,0.0007160998854046667,0.07747156395541645
APP,0.04194696690681316,-0.0386017232542789
RIMS2,-0.027482289802004043,-0.0036918145589117037
WNT7A,0.08984488082997703,0.054747305324555975
GAST,,0.049388604038604955
GPI,-0.0009015996924946361,-0.04461255459127392
IL1B,-0.04748902519323872,-0.020927422960060015
HAS2,0.05182355081999175,0.05425588805303163
IL11,,0.024465652902146636
SEMA4B,-0.05664201745768425,0.0029312048595388756
FGF12,0.03966778669751037,-0.05834413133328875
CP,-0.008172781030631336,-0.01596047806156673
NLGN3,0.021700792370365873,-0.011836962221020372
PROC,0.010190041754547179,0.002163945792878543
AGT,0.09405181183672932,0.023855465090560704
PTHLH,0.0928663796083218,-0.02593370547263449
COL1A1,-0.02622582008041113,-0.03492405896787746
LAMB2,0.0005802059710969822,-0.07430939010827807
DSC2,-0.0166130060933862,0.0033499728393489784
WNT5B,-0.04811294716985296,-0.017296925352126322
LEFTY1,0.09549869083670735,-0.03892837307695245
FGL1,,0.0188187144923633
CXCL5,,-0.021032273998900838
S100A1,0.006304290258681013,0.09353353059704453
NPTX1,-0.05656631794296738,-0.022940956611961355
TGS1,0.018047184992757596,0.03510996653249515
SST,,-0.048515359519592405
IL34,0.025760191588659494,-0.058144138103681964
DHH,,-0.04040715148619861
TF,0.019746985229408907,0.058670098331839095
IL33,0.006489459300724804,0.017081673999157276
RBP4,-0.022152974323357635,0.05696801275128853
CCL19,-0.024233403111057292,
CCL20,,-0.0053861412358384275
NAMPT,-0.017069512103371653,0.005910612419768223
