,MGH258,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH916T1
CD24,0.09856581883339748,-0.017856216049005773,0.037665858389656755,-0.007509487649124279,-0.0013009917207201117
HSP90AA1,-0.02551448348874712,-0.035616835150170154,-0.03981309542219367,-0.056042855201467665,-0.10820672944752638
BMP4,-0.022744636384420154,0.040225825918205976,0.025447423399462127,-0.03933116332004996,-0.019436307397056832
SCGB3A1,,,0.04255006892157291,-0.0332436495941798,0.054910843408164205
IGFBP4,0.022866197051486247,0.01801805534721974,-0.06154977693431037,0.04443336765270014,0.06752136585048087
RSPO4,,,,,0.02797696955500133
LEFTY2,-0.0218819991308831,0.03390699314857539,-0.016936660446410963,0.00010906798381049194,0.024391725948193124
PF4,,,,-0.015917458711682556,0.06536892025929618
ANGPTL2,-0.008035304135323171,0.014126987549776105,0.024872887650763176,0.0421626321916378,0.09007745499331471
LRIG2,-0.018827994516649908,0.018558371606287167,0.01104672578671118,0.024867676724082115,0.012296680219511965
ICOSLG,-0.031197192156652398,-0.008659233591829905,0.08235605737156425,0.04086800088514021,0.08251827367266254
WIF1,,0.009262590438231967,,,
NPPC,0.08729467174704239,-0.03251989018461286,0.03284639486262742,0.07815526671940776,
LYZ,0.014921309673216615,0.027467482321788472,0.015680294338506852,-0.05436318017429515,0.040456807797828266
EREG,,,0.09113111444004145,-0.03415600915787753,-0.025993560999525163
SPTAN1,0.027710538446504118,0.00035647380246026913,0.05730595038311031,0.02715535166049066,0.008962772154618189
LIPC,0.039441770374419816,-0.03159018284773719,,,-0.026474349038829295
COL8A1,-0.037700720033939775,-0.042359127915184806,0.0367395941873783,-0.04590189029672875,-0.016779956517049964
GSTM2,0.0691018225931322,0.03095371946484737,-0.026351753598821706,-0.006337911039058511,0.007409884844339799
SPX,-0.013514714851349178,0.0657531577752972,0.10991393395536798,-0.019763559537636498,0.03352885413626957
MFGE8,0.05647427985254121,0.014743727055659567,-0.015213433726914978,0.04145974471221281,0.10356910429373908
TGFA,-0.019117388954159747,-0.034339468667052016,0.010127323789863099,0.014453672443336372,0.04363597860904429
SLIT2,-0.022744632744937248,0.0007120806813616508,0.0820598762003558,-0.03301375912204636,0.04219845488424973
PLTP,0.05551178098404138,-0.004936809558726587,-0.05865755686378162,0.10689017544426953,0.08206537526124928
APOD,-0.08833110151703553,-0.016221459128134674,0.01796765814035111,0.000755378286735802,-0.05564402576916082
B2M,-0.004433631307479896,-0.000610704733076898,-0.014341223260081705,0.11791379722950804,0.019177554748151693
OMG,-0.01686477632064351,-0.030959222707648587,0.06307383323050895,0.02594639800632073,0.08578131056108906
CXCL3,-0.017797613258315977,-0.015858008840729857,-0.012304355866923241,0.05878838709489473,0.0030509136823175854
CXCL10,0.021796273021334182,-0.021367275329195613,-0.020602600394080458,0.05655959333164735,0.09521005442839818
RSPO3,,-0.01983293179197196,0.06823561292248072,-0.008996804820123811,-0.02117312614011403
CORT,-0.022100517680011027,-0.01152265348179649,-0.022750119231803104,-0.016656811519364732,
NCAN,-0.014811715005131105,0.01795562331762664,0.016569664336856853,0.033864768821183965,0.034396280767448495
PRG4,,-0.01718070727925246,0.06071162334868689,-0.024578144694508357,-0.03875211571310249
ZG16B,,-0.018549334434649064,,,0.03597957819669544
TGM2,-0.03621110264896834,0.014659226781717289,0.011321265417808098,-0.004131583349275916,0.017082339326099562
VEGFC,-0.022100519102993526,-0.02265168384352512,0.10031990239888743,-0.033374179571474094,-0.05149776067883491
WNT6,,-0.01689497589287508,0.09200128124956791,-0.030957428705488177,0.0211901401484179
NRG4,,-0.02139966083051129,,,-0.021173128513116316
PMCH,,,0.04436740661545488,0.011518962167279732,0.02060305034042048
COL9A1,-0.027310817604628796,0.09100504469190676,-0.011209230077269438,0.011004080754265115,0.00821606600975929
GDF11,-0.01276403069343236,0.024484678354065963,0.006653446379194938,0.05422617921739801,0.05266713829754161
RAET1E,,,,,0.1359659384358855
IL24,,,0.04218513189458045,-0.01566366292525834,
SORBS1,0.019789912055392454,0.02091443872426576,0.01392805724499682,-0.045444203738459414,-0.007768232075119984
DLL1,-0.015127813636030683,-0.00042889728459127803,0.0328655098369712,0.033213156674616495,0.043282538467264715
TLN1,0.023012716051215597,-0.018452811114573055,-0.0018730808836732965,0.00815344437436667,0.02503865065737941
COL2A1,-0.02075803810862605,0.10440364818984696,-0.003967042445096627,0.04160525053286434,0.07468428603728053
SHH,,-0.012466326040079965,-0.024735866753224804,0.005554311492084035,-0.06739265413342466
PON2,0.04423070640333178,0.016678545004736325,-0.003912717892571701,0.072060190810866,0.01960945223811202
ICAM5,,0.060884369795167786,0.003889781731500489,0.011529053526788399,0.0026005933500060268
HPX,-0.023578684115859328,-0.02309257256616366,0.03315974047938698,0.013088727951045624,-0.039872787454722954
SFRP2,,-0.012656169411312014,0.04888331774314504,0.07139674307525,0.06757427040214231
CD70,,,0.002834147451589923,0.016902658675865687,-0.00732116850627777
HP,-0.041188567624942315,-2.613618230132831e-05,-0.027680454112809505,0.09599365995956663,-0.03167268445976344
CXCL2,0.04133848018848265,-0.02012843920056015,0.02912338168350187,0.06971029516060814,-0.05349128062418087
NPPB,,,0.007907626217559046,0.0632500964819233,-0.021477780820567182
CCK,0.012826308535581442,0.004713695118631878,0.12560621891351972,0.015702945068553176,0.0015120115158664253
SEMA6A,0.043391487521756034,0.009250707992646615,-0.0018574084297698073,0.02517280847964504,0.018643790813952787
IRAK4,0.03712299193779193,0.012038551964636962,-0.046335471663106795,0.033665230611713455,0.10488475068250962
GSTP1,0.09779848630396444,0.030670339899221497,0.02956508566420555,0.024457794780339312,-0.019061282627010148
VCAM1,-0.036372012038062985,0.02555549291271302,0.06065213412747029,0.03927613505575357,0.029562420129248514
NXPH3,-0.0014113173823079323,-0.012400491511800367,0.024177648433951763,0.050037558831121515,0.01407193273952313
MTMR4,0.025105348709764955,-0.01772449879277287,-0.01459652299858763,0.04750102192439134,0.053296921201050076
LAMC2,,,0.0766202211769559,0.059708546320836935,-0.02026220134879637
IL10,0.017813565328891143,-0.020809255390480935,-0.010468829907107827,-0.048009465949238474,-0.03505879597588796
SEMA4D,-0.0485774339692531,-0.0011120372207204868,0.02420405680988355,0.09406248757283743,0.050645864555393584
TRH,0.0031655834878748547,-0.006710365824665783,0.06650268742656418,0.05967038346932552,0.06362706903476603
SEMA6D,-0.052399027394559726,0.05701808970257461,-0.0024294173309461304,0.04394196840325524,-0.023415648865687897
CEL,,,0.034337441189973415,0.05252432530805677,-0.03630093733814919
PDCD1LG2,-0.05885791317549749,-0.037984100911364345,0.02904228579983077,0.11281568487401132,0.0481161439200451
SPINT1,-0.010490117505631131,-0.019391382176463644,0.07541628727462797,0.00578792818640881,0.07619502611223075
CTHRC1,0.03819796363909284,-0.001343681555953937,0.0019487306642929848,-0.002647204866999706,0.06619059768624473
PODXL,0.012744009511834369,-0.025093658473343085,-0.0396013612530956,0.08966584303465687,0.06347642381376037
JAM3,-0.009658514652571601,-0.014924479071956223,-0.01948319166895127,0.08015909796082167,0.0005380847743738473
TGFB2,0.013854399218211662,-0.02001110294769356,0.06664923477559978,0.10070049080541565,-0.007108242865618785
COL18A1,0.007531692801536969,-0.014218451504844166,0.005286402143587903,0.02923366226095585,0.07161040802168357
NODAL,-0.03210380519757283,0.05548247994789505,-0.022602686786219406,-0.019348313486299663,0.08561544468968392
INHBB,-0.019657353632555333,-0.03496143839110208,-0.04349374332986463,-0.0051561937624325154,-0.03146455271073037
LCN1,,-0.013916327339097678,0.012766597705952972,0.025749830434283964,0.060961226607848536
ARF4,0.04956717707806649,-0.009067059683155673,-0.014065774285760056,-0.007290412211726253,0.0025366035604967273
CXCL14,-0.047574092556520745,-0.015565970279454397,0.030423296105058815,0.019624327875237386,-0.042860633111793
LIF,-0.027408857959246167,-0.04337954548575395,0.03704366676871766,0.01737227004317314,-0.09512971234101389
IL17B,,-0.022983021342383052,-0.02092128770804811,0.02675258312536527,0.14558361147965526
MMP1,,,-0.019296024728659454,-0.03011689703650543,0.09498425758310439
MATN1,,0.011387050998966211,-0.03025129096243891,0.018997110069083126,0.029138208865214194
ADAM28,-0.019190811371608465,0.03178627822197087,0.010868476353021263,0.0369185932820906,0.04234037890228099
TCN2,-0.03157346198233633,-0.03393481070890067,0.006831880246570445,0.01676807411873669,0.02747367344328815
THPO,,0.0948494795930456,,,0.0491162704668828
CUBN,0.08152998704275531,-0.035519828820951185,0.028465847144214736,0.06636305836779172,0.07540657447618451
TIMP3,0.04127241356201669,-0.010521206563304141,-0.0009080992727123099,-0.0713826780645253,0.03245804363524487
PIGF,0.010529638283927147,0.05288197257469228,0.06205558768686617,-0.0027984294258495968,-0.0022573889195692367
CRH,,-0.02139965195767609,0.005710842887121843,0.035934943205550435,0.02388583346206189
BDNF,,0.009397166767034512,0.06763907696746722,0.06235838993866188,0.0022845792274332538
CCL5,-0.06739282699115035,-0.0059963683404212235,0.02239773695239081,0.06773380005841642,0.06022280800034486
GAD1,0.06763173705557235,0.03978925779533595,0.025888825038361048,0.028779933490453165,-0.005498673148017694
COL14A1,-0.013641973380700022,-0.02468676013805523,0.05843499847805655,-0.03236901994455648,0.03683664377907185
HLA-A,-0.0489984106113249,0.004178639671824984,-0.037230671180819526,0.01579798540148486,0.08536477163030405
CD5L,-0.03879843864826836,,,,
FGF18,,,-0.024733973397308578,-0.014184039829594899,-0.024056556780715378
ADM,0.030091819388689427,-0.015903544536167186,-0.04837274618922053,-0.07718918218714538,-0.0012207932999158857
CCL15,,,,,0.056512658148428555
GNAI2,-0.01997165463326079,-0.03436940440649028,-0.021985648026369015,0.04038613953151417,0.018022291494095066
HDC,,0.010649280107273118,,,0.09465052211705428
COL11A1,-0.025556957082395405,0.03492118733023256,0.03693706072119013,-0.01725604727607536,-0.02949150283191072
NUCB2,0.01274645841467522,0.015377585652875,-0.10243126663178749,0.06017855708578453,0.01375917534826934
CXCL1,,0.03643242841323958,0.014782809897554667,0.02537591858314317,0.03221727358065176
VCAN,0.02183372158680495,-0.01016817705998255,0.005946239565797208,-0.0006921365301398077,-0.03895586280306887
MMP7,,-0.010157771285985683,-0.024941813908847074,0.07916235926659308,0.05163126044001173
PTPN6,-0.05586027775294987,-0.018671776888296805,0.00029514839415215494,0.019612291481647982,0.024988941189091913
PTGS2,0.0655196050626246,0.03125406883308654,-0.029552680445126867,0.002702889878285836,0.019785280254208667
XCL1,-0.01981695467040838,,,,
CD58,0.011154767362827181,0.014849180723082459,0.014185068514049295,0.006134027351319414,0.01679549368124051
TNFSF14,-0.03241734667506472,0.050517700345445456,-0.019785877781419336,-0.03109567657016561,0.02023583423291609
CNTN4,,-0.02429391045174924,0.0502132546717379,-0.0035659806382935494,-0.011955488131448002
INSL3,,,-0.022004363757848013,-0.018049606497410702,-0.013806519859787623
BTLA,,,,,0.05093464215615398
MFNG,-0.017454936178888214,-0.009661686548339606,-0.006591366392870699,0.09305835650890712,0.018490885019336465
ICAM1,-0.040629596343221476,-0.009566516213162285,0.07066154964567285,0.041242969728274785,0.03887458477339775
PROS1,0.07094681900054339,0.02770586208801302,0.04186019794115831,0.020995621047478503,0.027093527869908166
CLCF1,0.05293847057828253,0.04177892142396157,0.07800847406384066,0.02494483523166067,-0.038410838941274845
PSAP,-0.11006593209653838,-0.06590144793882999,0.005587159541638786,0.017195820355781967,0.024585884548393767
EFEMP1,-0.024922802475228642,-0.0046630674967187745,-0.0008744411674731255,0.09073979165619521,-0.01674550818881044
C1QTNF1,0.030947113669747672,0.03310252309529937,-0.00743481522141691,0.03390412926744899,-0.03958178784435976
ALB,-0.029833961647240084,-0.017038383329079324,-0.003376445516382831,-0.020626359062830526,-0.006045881301383979
CCL13,,,-0.014687670308465425,,
EFNA3,-0.011662371229043738,0.013470011242862175,0.10432487868806273,-0.016851819667794143,0.04077284646363213
DRAXIN,0.001483621695662561,0.05741474146593511,-0.034819790456986466,-0.0048691599366092585,0.07701655607672664
RAET1L,,,,-0.01827202287043488,
NPTX2,-0.05185432740932044,-0.030198317721086297,0.03244979114320259,0.07052140094231926,0.030715003018737745
FGF11,0.036266420276588315,0.004680741636131948,0.00016351822848468343,-0.011391652946645623,0.0077223475231877215
CD59,-0.038641669643469746,-0.026092345059038093,0.013249072727081408,0.018537006852034955,0.04110354056410804
COL9A2,0.0205827826416981,-0.020448495250655358,0.06743183463065441,0.06591385382451716,0.07109842396745046
DLL3,-0.08644844149330622,0.009893261953748322,0.033453985717527446,0.01168956509484248,0.03114033892697446
FGF5,,-0.013567568728151992,,,-0.011918991599609095
LIN7C,0.043450930651883726,0.015606062713397957,0.0032915520230577524,-0.02306267339896628,-0.0025302792337859414
GDF7,-0.020526493171521082,-0.024270163291608665,,0.19736541662202892,-0.00831791190605195
PSPN,-0.028151104312659856,-0.002950745124084696,0.004460092889713535,-0.009692390517952648,0.0687690018029075
ANGPT1,0.023778886290112242,0.005812977725813512,-0.0344169752442163,0.005204676223388524,0.033635631003505154
PNOC,-0.02898767575563594,0.0021527407711296226,,-0.016656813331575065,-0.0021116199860653387
L1CAM,-0.030823693617457352,0.041529498164911256,-0.03915654050249831,-0.005555750100890455,-0.024069399700459865
APOA1,0.034197267651620754,-0.015028221479211143,-0.016547992644449817,0.057110262764185245,-0.017397780023990086
PSEN1,-0.07307968587093562,-0.015779877129863017,0.04066146512485091,0.01883583238315961,0.05131488813321491
CALM2,-0.0223660208029969,-0.006280870473337334,0.019993065671350254,0.02369317342570126,-0.019262743154339044
CLEC2B,-0.0256118581224408,-0.014793480993630849,0.010451324207706145,0.01907182218124303,0.07241807048745726
NTNG1,0.024484614896293815,-0.04392215133837553,0.04480882780318489,0.05638557559425318,0.0239173070526414
LRIG1,0.05755827628573441,-0.010607954867964372,0.02823985449544099,0.03231339711326365,-0.026798657971158598
CPAMD8,-0.018061552395573964,0.08230505918362047,,-0.017596865866032728,0.05398233255500757
GHRL,-0.02881590838873875,-0.010393940169152068,,,0.05437710640256234
NPY,-0.026497002273349026,-0.01662188131099842,-0.028982292907555746,0.03183862871247008,0.04749767081930464
MMP2,0.01776601949725172,-0.0071904033667598306,0.049608988513855264,0.02846395279472297,0.0718973828640704
PPY,,,-0.0009829557644349487,-0.011550376900314576,-0.016670518353967816
ALKAL2,-0.027047323336473826,-0.013916325083661595,0.000982359045043072,-0.06126819347021264,-0.008453932406031296
CSF1,-0.012239199794218926,-0.009151909624341885,0.036971453984844395,0.045031932849157914,0.0032907807974229585
SEMA4C,-0.023795479569196445,0.022390601980048334,-0.02059114653955118,0.049503171644194634,0.11844029360714117
BMP8A,,,,,-0.025641219567342558
ICAM2,-0.04553749522505444,-0.017876945055817398,0.03844936116597208,0.00316820524018968,0.08685770860486622
SYTL3,0.038485007456920045,-0.022732544919798998,-0.043720978763495386,0.010952401542979297,-0.01737564224247955
IL1A,0.02287916112968879,-0.021364113663058223,-0.03710653315317713,-0.02107970700004472,0.040039057569558896
HLA-G,,,-0.03239822232252196,0.03436519901627512,
PGF,0.05379850152395694,-0.00443043320249139,-0.014215341290740351,0.05785470174234252,0.10150248187590695
LGALS8,0.0379959346330817,-0.01043718760816281,-0.004847903469951046,-0.021831022820247282,0.00045948197019634603
DKK3,-0.03827940351605405,0.003777586887364086,0.04391467360476626,0.047877071046877356,0.035508212459895584
COL16A1,0.1034805007330485,-0.008663935106496034,0.003628355838669766,-0.0006272799587842488,0.09990643400913599
TPH1,-0.03364772723680945,-0.0145903229760754,-0.03558701760710187,-0.012599942023630427,0.0341476638096619
TNC,0.07872551123666272,0.012294711250956021,-0.016297889701630937,0.0009816310095659077,0.003386581293427333
TNFSF9,0.007332621582664051,-0.008313520168751927,0.02911927251954217,0.0038452276602586734,0.0017369212327980215
C4A,,,-0.016352016033893194,,-0.0345298207973578
CNTN2,-0.08141347713443968,-0.03371842359747682,0.0371344641400454,-0.003916342768919358,0.03852476889165782
F7,,-0.012273684657711751,-0.020602596098435032,,
LUM,0.044046314352312266,-0.006557215292701641,0.015264259111986594,0.05727681725931067,0.057395933407541504
IZUMO1,-0.017258377289389903,,,,
BTC,,,0.014235895514582816,-0.010738924041586526,0.029240109718284005
APOC1,-0.1340860345158321,0.026867012495641326,0.061718601394454474,0.060971314386803234,0.1015349590487122
PKM,0.058558253991646596,0.0019699260822752945,-0.0013163145488975408,0.0038418070845273543,-0.05817679831876271
TNF,,-0.01801315520076927,-0.014467020091167718,0.06977442248865558,0.058343482140665814
GNAS,0.04252531806905609,0.028343230874116693,0.00449330693518881,-0.01788398783553983,-0.013094164821944513
BMP8B,-0.01935205471692153,0.021875793053802405,0.03163756143041732,-0.01412679248862126,0.11300282957037937
LIPH,,,-0.014687675710233272,-0.020371739091569835,0.0036917694825998305
CCL28,,,,,-0.01991046243854408
PTPN11,-0.018229936970842336,0.008485014493729397,-0.06114824894308116,0.029124964139487654,0.025901801659909417
ADAM12,-0.013978387757662539,0.04846328725508206,-0.05064880557054263,0.08906003904720239,0.04922014063479623
EPO,,,-0.015951190925877837,-0.02115760405745866,-0.021173122086236968
EDN3,0.030573637650859634,0.06624066576134485,-0.02516473645018406,0.06720591199383007,0.04947599857684513
CCL22,,,-0.018053312522095393,0.02361166349196828,0.01661263825729715
CCL2,-0.05124952417575059,-0.03470349621907124,0.02215627159823346,0.04654949917837608,-0.023390616004232204
DSCAM,0.0923808711293981,0.052092634437360216,0.012654205134299816,0.02622706030328908,0.02469008453539101
ANG,0.0634714431058365,0.04777944805379395,-0.021274430553456115,0.052563900162179024,0.044316161275222615
FBLN2,-0.004236486251545134,-0.019221536729483128,0.03654037402907271,0.026823910758288022,-0.004145988906393208
VTN,,-0.02068942800911722,-0.018233302821575554,0.040445920253708675,0.07792791041316577
VEGFA,0.08785366272352425,0.0464415940826335,-0.03510250438060834,-0.05878888254889288,-0.10227880337589793
F10,,0.018616206631484587,,-0.025409582795710175,0.053901148575031935
SERPINA1,-0.05410360079805536,-0.021150449289903728,-0.025422505841600742,0.05033350138295784,0.10492992180324952
VWF,0.0296056036525682,0.05416231112106831,0.015648521223987535,0.05295788718913255,0.09134182068112558
GDNF,,,-0.019065361939095457,-0.04638557513023086,
VASP,-0.005106977595723781,-0.015805478586332935,0.013360915177937551,0.008543862184752048,0.07229280004251255
ADAM15,0.04034306484239916,-0.02000316762898336,0.03769850645491637,-0.011474239285915278,-0.0376254006556834
WNT2,,0.021025705444391196,-0.01978586881468804,0.11211518066052895,0.0019084117765879854
CALCB,,-0.013567568580708808,-0.01731625414650604,0.15377240088754954,
OLFM2,0.0480139758244744,-0.04737653265743367,0.018165798570145695,-0.010601877260063652,-0.014281728452756794
MFAP2,-0.02789520282527279,-0.016659129967759038,0.042390107605059,0.00953283479611709,0.10234544798352144
HLA-C,0.04652885300125554,-0.01361244328232683,-0.03517639324046679,0.06337404002259923,0.1078624397943833
THBS1,0.037629465025395936,-0.018645296401413516,-0.05348310150822866,0.00967807096488276,-0.013930022335679002
HSPA4,-0.017378580861456622,0.03828091604588806,-0.002949962292236875,0.006787215211648074,-0.017461472737971717
LMAN1,-0.020834930569901492,-0.01678913153152986,-0.02839907936961532,-0.023518163736025065,0.003064441893208946
LYPD3,,-0.02104714575759136,0.0640025182489253,0.0530525319930403,0.07687568062614565
APOE,-0.035873589805710926,-0.014744867375077452,0.05597850575680635,-0.02923385723888317,0.09747450467450298
SOSTDC1,-0.018061550895419422,-0.005377857222681414,-0.006099416321381798,-0.008397434858077587,-0.03530924101561481
ANXA1,-0.05781735530805894,-0.004141851574072882,0.07321290878038542,0.028316268037443516,-0.0531427866415455
WNT2B,-0.040271359755687346,-0.00017789229115968027,0.012387067415973743,-0.006317290130149012,-0.024808345912333014
AMH,,-0.013555249250366089,0.04295602577101958,0.01590351317663874,-0.02020503473556875
GDF10,,-0.02186203649286063,-0.024596830297712303,0.1238356610211307,-0.04074073493824369
EFNB3,0.0243086984549912,0.008417793282586343,0.044639159006317194,0.018306919111348425,0.004022643153276049
LTB,-0.049816423961603365,-0.022203391262732852,-0.015071502693933383,-0.05559555018201872,0.03218374672658794
ANGPT2,0.032881939940195726,0.027806262174446553,-0.018360656997651194,0.06137937815283899,0.10579294050951392
ADAM17,-0.033438919709066935,-0.050176287106220845,-0.003714208745395094,0.015915813513676103,0.06672039654266969
LRPAP1,0.01789342141158127,0.029344721808599927,-0.009812314360928118,-0.010431834486767237,0.0032198725336452893
NID1,0.07126195106445864,0.027805943812576436,-0.0021609146239281113,-0.01821456458639927,0.049504700671001475
MST1,-0.02603927957863606,0.0022940247937477207,-0.018087745124321875,-0.04959980546315969,0.02654440929329212
IL13,,-0.013742993500927565,,,
DCN,-0.025759155512854192,0.05068934774637402,-0.0018954923633752385,0.009065261452081981,0.05104667298042843
IGFL2,,,,-0.0209636630302086,0.008337901241101798
COL7A1,-0.029158583823405318,-2.1981652661850036e-05,0.01296875835905136,0.002568584604063124,0.04306842053944457
CALR,-0.06551312519477431,-0.007411363638826916,0.004252862412112861,0.02061883105649819,0.016171181766025725
PIGA,0.050017318277489176,-0.008403652402964172,0.04402907786984363,0.016896824068886023,0.021488529734181413
CD200,0.044850477626591424,0.01648813605795024,0.006262763553360869,0.022085099026016818,0.014783279322521386
GRP,,,,0.10787246071022603,0.00793366587963189
CDH1,-0.03232990452652521,0.10022958798733847,0.009175811628682064,0.06741504773177316,-0.0321452074602646
LPL,0.02859785900290395,0.025620472965315725,0.06971428050947967,-0.016090279309436767,-0.022204506600889528
SEMA5A,0.019755442830935017,-0.013651412174327306,-0.0023297583295608685,0.029353447301980105,0.06482837156485566
SEMA7A,-0.023754812209815106,-0.03281591732823364,0.02068444878688017,0.039458647023365566,0.10808505757671653
SEMA4G,-0.0026692447584748093,0.07240811669744188,0.03828952311065861,-0.03340313381305776,-0.01367003379719579
SEMA3B,-0.012453749486899333,0.05813212275968988,0.043337915026944,-0.05192708593878526,0.002505583487232555
RPH3A,0.15286991804682187,0.01865853892847592,0.001728280989543948,0.00013899918422072372,0.10892841159026526
JAG2,0.04235390054277425,-0.03160042128247024,0.019738032791976983,0.032970175835114385,0.06678094178743278
CGN,0.03794508815232632,0.032286597109460954,0.08265475618640279,-0.009820027558903708,0.003729031423069995
GDF15,-0.033590758734113005,0.02829455535989567,0.01304314340476929,-0.007896120515507607,0.056750035962556435
SEMA4F,0.007605100712856945,0.011087414317332329,0.07106499281169144,0.03462925987747038,-0.030240588450011475
NXPH1,-0.007857599128597667,-0.0023337028033363146,-0.033609724059235714,0.10170497651869312,0.0009960286954598275
ARF1,0.07718588574113851,0.0479206861867057,0.03051843710397763,0.07383605164172188,0.06845449863591165
DSC3,,,,,0.05728121077887865
EBI3,-0.02715900101074287,-0.060554950553072306,0.032265949873836276,0.04032711484465691,0.07580747939268824
TIMP1,0.03935216434840557,0.03470426892172711,-0.06465289793959357,-0.03667484581766907,0.009607494121128924
SEMA3C,-0.05218938619928986,0.019098369641426097,-0.016437112966562247,0.01766988269904701,0.04389333701342363
GNRH2,,,,,0.05133910670430045
