,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.12407378219360218,,,,,,,,,,,-0.010537187674461983,,,0.04915170449654681,
BMP1,0.02620594681925649,0.11326654377814177,0.10695812353264182,-6.50434459017732e-05,0.04858110815944068,0.02977857869232436,0.09834989892969866,0.15973903064530343,0.398247590033575,-0.016142828457444386,0.07441842752680762,0.038139928145160554,0.12790068778284003,0.06684360474972001,0.09727969158804924,-0.014028225606750037,0.08696519756960921,-0.005810132686215255,-0.0016742911973098103,0.14121655968397456,0.05564079658986443,0.03923929419811194,0.10100523119653432,0.12106500378545988
NDP,0.031892688428323844,0.06184364936891034,0.06161705534536626,-0.05052829813365355,0.004420443355306747,0.05543592126940492,0.036880894141760795,-0.018210940730685552,0.058973251355238406,0.05091580849378098,0.05372730436573624,0.040165225003543144,0.18715691634537182,0.13872706135160065,0.1514388131420657,-0.02421168652083058,0.08566124781110507,0.08689977442860546,0.17050330418683085,0.05171504971774905,-0.019001230972935677,0.0957842463256085,0.1477703508534191,0.11142533902555103
TNFSF18,-0.021529525309144933,0.006876934293801906,0.06409137496681167,-0.01446119571321725,,,,0.05021170358101375,0.12002418454285056,-0.008386391150024758,,,,0.0406876662745325,,0.07780420469629547,,,,-0.003734359973722704,,-0.03505057265158027,0.06099177188115253,0.09345093917350127
IL36G,,,,,,,,,,,,,-0.0380385854107017,,,,,,,,,,,
RTN4,0.002746405781600126,-0.051117793162991594,0.05307862222112378,0.044551623386816674,0.10160548363518243,-0.00046955402406567687,0.05184350661911986,-0.087334537043053,-0.44905164640718126,-0.06021361172173411,-0.041735640183927836,0.044036513953439604,-0.1248089551495124,-0.020332919497972408,0.08807729549257767,0.015406726905561519,-0.1557074861708287,-0.08990542812098028,-0.08736829027170173,-0.19233457228378753,0.018773679445061257,-0.015659491325466568,-0.029236488645189608,-0.09571558032248026
HEBP1,0.01694547885365812,-0.007904195588115859,0.13064266698326035,0.024959420673630862,0.01629486091726347,-0.01268634434070005,0.017649880959803417,0.04658773636266924,0.1718948030175918,0.020489398883062265,0.019083274600809993,-0.026757432234316033,0.03074827040220815,0.039000703669612474,-0.005035354630033248,0.02330822534069998,-0.016614095203470458,0.06520430951999262,0.06227453171059791,-0.010851660540600525,0.05859433221232337,-0.02745093579336764,0.16258521009234106,0.023553083213925942
WNT7B,-0.023799434365328047,-0.04901651140312281,0.010184069925506918,-0.028704887627086437,-0.0019831991224374505,-0.017694435344147275,0.09421392725446491,0.029744579473727002,-0.17511903300316586,-0.06886547435833867,-0.0268534793901902,-0.0177286970272416,-0.01176479785480044,0.11104911348536144,-0.023301034059877757,,0.006416620820423724,0.046924097397433515,-0.02225363356063243,-0.05084933267391217,0.021833198541314058,-0.005455077383388169,0.00950568919786951,0.05510355461416631
PTMA,-0.023157007348119596,-0.09905356798793843,0.06313359447850732,0.09515962466269276,0.008543590447393556,-0.03597035530480222,-0.03909171829962356,0.1526191012891089,-0.25869574541640167,-0.04239144548960132,0.015588061190539399,0.05406570871872268,0.06472358246384144,-0.013225407275408519,-0.09895228382766495,-0.04066418309455045,-0.15692597919443768,-0.019408445984338753,-0.021641518601794328,-0.08662015238141402,0.01682806454192917,0.05680605225877648,-0.04960731019365944,-0.03194580013028487
FASLG,0.08167492632260903,,,,,,,,,,,,,,,,,,,,,,-0.014722610174235899,
CEACAM1,0.04264265159240286,,-0.0005457406296220498,-0.034131649122665905,,0.015960215981628577,0.0006592496027321998,,0.11509334386944337,-0.033568633309936334,,,,,-0.059037029169038385,-0.06912238460402262,0.09094644486971377,0.014896879832695222,-0.02785880717475005,0.01797926628162979,-0.03756774305702044,,0.04139432176282473,
PDAP1,0.10202722313030999,0.015594410617273366,0.03802545228443109,0.031115660417079277,-0.019292254732196392,0.030798587736164326,-0.01720426876410151,0.08426037841618582,0.3541960113562972,0.012441806536493565,0.021536988364007238,0.04136269750545575,0.08679602202346383,0.13757666010604913,0.12770609260952093,0.14135718678014653,-0.002942128261507099,0.0033124173495486823,-0.08694381034800623,0.04262389952644571,-0.003739953221595869,0.04818127081773501,-0.025655497950656435,-0.034163965634479515
QDPR,-0.07163270641797394,0.02156484554879918,-0.06911344227372959,0.03604529852097219,0.07508933178469646,-0.046968064038671604,0.048039679058621276,-0.04209480637232292,-0.366940933974057,0.006144230632718044,-0.008522402171002821,0.08916445248542754,-0.023155637866560334,0.012143370362822576,0.07656852087246974,0.022598550754767705,-0.18733145608752583,0.09981024456546927,0.14376362172549503,-0.10716189201040291,-0.02403952268071781,0.08578561651119115,0.11982135248677678,-0.03281520741034207
