,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL4A4,-0.02874723453915881,-0.0038790095864538157,-0.025825299536687808,-0.008280473871146088,-0.06484897636588914,-0.012264301379462408,0.2102592558671967,-0.01774544028427491,-0.032410141390729175,,0.02013419562505598,,0.09847306622448339,0.11689409581156983,0.014428982322190826,0.1113703389405896,0.015341844776900204,-0.01805459734919289,0.0003586386098106187,0.02034060468397138
TAC1,-0.05446925625059048,-0.01178865300906798,-0.006486987051062463,0.04212643699195561,0.011987699501148356,0.04005614327857069,-0.05475501224238318,-0.02827646682482364,-0.053036597659818004,-0.019054686291277066,-0.004985954959605085,,,,,,,-0.03270284787224646,-0.02501721422616739,-0.03710758697289473
RARRES2,-0.0010871418088348483,0.008543185942362965,0.06479354362090549,0.026016332738919973,-0.09241990833719962,0.03381659951327999,0.10178421416720398,0.05832926063992554,0.006600634288009491,-0.014012286945396114,0.04071708188736952,-0.024798861141292605,-0.09276754778668785,-0.04760258604835594,-0.02552696806672329,-0.1237873374135266,-0.010562740177570437,-0.043846733027351446,-0.0007039513353440392,0.05970475965820535
FGF7,-0.059955091102326566,,0.047678174559069,0.010762047368559567,0.05676963685523189,0.019431391884509215,0.05169391244601943,-0.025712678103401353,-0.02683425644136789,0.08853305151003231,-0.014848285924363686,0.014635850472851885,-0.035135268589987625,-0.06647958308115431,0.012239027150419987,0.09784375524730317,-0.018232327275853485,-0.022742220316706016,0.04892028871622443,0.010496943352797007
EFNA2,,,,,,,,,,,,,,,,-0.023454808648329613,,,,
HBEGF,0.04488426207522781,0.03860815744389804,0.01325007642224925,-0.013202632530742124,0.012728873108603362,-0.024146570378532104,0.0274842119696587,0.023310353388277902,0.03813877234071373,0.020062726726581326,0.0034300346718191036,0.04168961133904092,-0.00044159745479088877,0.019413085595314284,-0.002170201045383623,0.09573105125427844,-0.03563324151864656,0.055636686273884566,-0.010288611941165536,0.011199870926340559
CSF3,-0.043491100786675105,,,-0.019903699685247453,0.01881531865341066,,-0.01949320024242519,,,,,,,,-0.018751787796730004,-0.10309356160057526,,0.06966663337259617,0.05683036328117176,0.03874804317393372
PI3,-0.015230585609852743,-0.034149733468792624,,-0.03434777654280444,-0.014875157073410207,,0.012768710196069266,,,,,,,,-0.09320626675259049,-0.15619298108117352,-0.029702118563732678,-0.06435941449301268,-0.05205363924833884,-0.06234557843819701
PCSK1N,0.004208828888423697,-0.067257744938458,0.019276664700307564,0.055506556764460674,0.060525972673242896,0.005662115393055813,-0.05855976574075571,-0.016537249281062462,-0.04938539020028794,-0.04235701446032023,-0.00827140868861197,0.017484075575852482,-0.024195005192390293,0.020560192334950236,0.015344580994087044,-0.030510832522992238,0.008088390806383029,0.06371519051495152,0.04210241878172796,0.012793171564319616
NTS,,,,,0.014040746560626248,-0.014971925434755689,0.03965119728762041,-0.0065501730717159295,0.01803363432675502,0.024815825598818,,,,,0.009271556589670528,-0.028575233473195297,,0.052882255112698326,-0.014205694069265326,
SFRP1,-0.05839382068677751,-0.0031133487288969213,0.07965367850408822,-0.0145704847060843,-0.01952550751250595,-0.02706933393981461,0.11209954947804525,0.03368271573080148,-0.023126714377148947,-0.025304575237727837,0.007212637363399518,-0.027889934552356197,0.07236553245903603,0.05755420698443206,0.07686354328672697,0.02126974567163306,-0.06724719867665975,0.06169483974621404,0.024368862774749957,-0.0056293354168288874
CXCL13,,,-0.02915219202316253,,-0.019350027297014898,,,,,,,,,,-0.00017052683532290468,-0.060262089681092826,,0.06290831054836239,,0.004855153579921998
MICA,0.007197038777311303,0.026990050384319057,0.03721207067593246,0.01944985708045441,-0.05210098108492516,-0.006291680201444492,0.0689714048234479,0.02364430927385731,0.020842856461252574,0.01689785712942683,-0.009074659021181108,-0.011358881826736021,0.10446623290801134,-0.05840470290953663,0.031290871819674694,-0.037277886428107615,0.018396348463868107,-0.014560933805393127,0.007746447905720108,0.0441459961603276
TG,-0.03466934901907084,0.0359733317163483,-0.016393590150347106,-0.01572386146158759,-0.04141285214016372,0.024828757690596087,-0.023526548675448025,0.016030568055176553,-0.01673670259563186,,-0.029474107833601618,0.026072920603803753,0.0063272760377715625,-0.03250749878420553,0.047831125718578255,0.022302136591219743,,0.0800554620934766,0.025315972171847664,-0.021695255733203887
ADA,-0.039693581259437026,0.0004522166740284701,0.029705423307869898,0.017874137177204076,0.019740108952730703,-0.03376120302417956,0.036957766889617626,-0.007328662712112792,0.06983613341345264,0.06385812951291342,0.04352723965472115,-0.0014236531208575152,0.06714305532037834,0.041967952621673806,0.1170062837251769,0.005571682254742122,0.0004985468689334394,-0.027868652919448282,0.030686912544180423,-0.05745579174584109
LAMC3,0.06487573072244891,0.11494681792722486,0.017066005590493268,0.03487611666285715,0.05269390208918477,-0.01802004525562448,0.08277578188954011,-0.008357712960214396,0.09114938249910616,-0.07953043309577827,-0.00253962354930185,0.045938815986006715,-0.007238296656427531,-0.05759669851774447,0.08418157813413617,0.04047199286377335,-0.061603340337568674,0.07710218379228964,0.004598754869841147,-0.020292580592550458
CCL7,,-0.020647571142109494,,-0.011368326714253568,0.0023096670574144613,,,,,,,,,,-0.01746719774964288,,,,-0.031204135705990798,-0.015717646136505278
NGF,-0.02505645946291355,0.026081385891042284,,-0.026047740109326298,0.02597016599462565,-0.016491232713074507,,,,-0.022514871549289446,,,0.052847902611264146,-0.02966907800528305,0.02435628828794678,0.08519587565872948,,0.020470551110073794,-0.034670966772177514,0.044837473539859146
TNFSF15,-0.030997967487115315,,,-0.012659187814058446,0.0007601339116880341,-0.02002397193704354,,,,,,-0.03976025606005639,0.09458528352629134,-0.005685750743387978,0.041746940268609645,,,-0.016874986352705824,0.05140425209459035,0.02686108446148239
HMGB1,0.0745439508853553,0.039841476317315605,0.03817166185501506,3.0041142401789096e-06,0.05386313822411837,-0.01899652697682519,0.05173009192577949,-0.08517618057329561,0.052837048234330004,-0.025589265862623462,-0.01322776895600813,-0.026514699158496014,0.10670337917000734,-0.019385004434555195,-0.09894887331423212,-0.04051551734674829,-0.007308912375867656,-0.01561465657069034,0.0002635109975967688,0.028684104698141234
ITGB3BP,0.033864150276564954,-0.01954927027769584,-0.011907306300869665,0.0038168029582713895,-0.02482435922560566,0.00902869284297089,0.10566444578438922,0.025382688505136322,0.012949652067782683,0.04111774743111769,-0.012085995426233924,0.02234011963382349,0.013558319805375568,-0.012911978036636358,-0.008989817039860582,0.0023343089025977108,0.026529969041219754,-0.009669138541645018,0.01260040821612347,0.032170091969356475
AANAT,-0.044909741669043955,-0.006760394048817214,,-0.011518567440516539,-0.017115227222297767,,-0.01758339414210404,-0.01539960451802231,-0.019292665171564326,0.02824254047770879,-0.02632022807482031,,,-0.020794263503327214,0.033463060829217156,0.020222449925442493,-0.01867233687081581,,0.02090352708833322,-0.03573369551701031
RELN,0.026472030009279366,0.00773568622916727,-0.0010818252502966337,-0.005335738489124034,0.02578996125511097,-0.020384486168847776,-0.027200028939408975,-0.02518140824580903,0.04880204580116422,0.029554699261193598,-0.029138764270883976,,0.027701219153313555,,,,0.029650412196518504,-0.02038315473251322,,0.030373673533591383
IL15,-0.0018562059895602136,0.002007478228944759,0.0253307184153913,-0.008425803524053675,-0.024170654501180184,0.08991504766483843,0.08243400153585931,-0.0030088623822187304,-0.03416264459600092,0.09414538401073594,-0.024410795038243185,0.05351726447060068,0.04596341196332492,-0.03515141336476999,0.05149183659068557,-0.04196226143799103,0.01878929223776442,-0.031390811957581366,0.016953703796827577,-0.020313824954635743
UTS2,,,,,,,0.11303403644748322,,,,,0.01901503066203689,,,0.07067215290233034,,,,,
BSG,-0.020903859745747173,0.07400203634821052,-0.0004448707894491164,0.013351966755853838,-0.004423231551700779,-0.015219034950396169,0.028173822325491666,0.025588264494286944,-0.004201761063513212,0.022726107227201805,0.016878612291861106,0.0763982799078189,-0.0027297357426498705,0.02056922971846561,0.04819856664528936,-0.04719331296159472,-0.045816495118339025,-0.004353366472261965,0.05809086808283616,0.06411526200972155
ADAMTS3,-0.01118970869791008,0.06296918551471015,-0.016738333995177414,0.03653446249353492,0.04656562433349035,-0.005767295011132079,0.04554441781102627,0.03402054747343282,-0.010902837215841402,-0.03398969466819791,-0.02389772661278194,0.018880980360356136,,0.08564126270704954,0.16292193968719854,0.006688766190640623,0.01758311465458434,0.019821909801809263,0.06623172595282442,0.07125783694700563
CD34,0.005091442835853641,0.06394426165277306,0.05139104178276546,0.000566638762347136,0.0037179098026846546,-0.041486004128537375,0.022534257548814548,0.011386392621679712,0.003959162120565384,0.040554941638320546,-0.031489073053036436,-0.02117999381844885,-0.04439535406442757,0.014783904071111768,0.05535760163621961,0.01050389822256478,0.031239068761776248,0.06912628599502747,0.04009937843474426,-0.012730161513385019
CCL23,,,,,,,-0.020007111353607426,,,,,-0.037518155890546655,,,,,,,,
PLAT,0.007601347311422711,0.11006554012805281,0.01585999394852874,0.022986475397223715,0.021347672945843044,0.019419127932889815,0.0762942339149831,0.04296928419793007,0.016694273994099687,-0.0371223014275677,0.012706806751124764,0.032823909598014074,-0.021427707818884076,0.04631480280102244,0.0462800861991681,0.1324418216538189,-0.06926159203763006,0.023032175868068754,0.03776637198380824,0.008215095627413434
NTF3,,,,,,,,,0.014632634090866839,,,,,,0.020855138134394255,0.022810738391454408,,0.005494587611966541,,
LTA,,,0.014607384639585773,-0.014570484024454124,,,,0.021978260500710847,,,-0.024410798051523117,,,,,,,,-0.03498872559116777,
CKLF,0.08053549516731415,0.08952744079814257,0.005688869589001102,0.03252737835533405,-0.05472773039413826,-0.014190165221554788,0.07743690606760098,-0.028864938849952046,0.031072847282158804,0.06019623755924107,0.029584113427192926,-0.013737569122067224,0.02602686994763273,0.043419534809538224,0.03733030244337994,0.08258695528381337,0.050404161485945634,0.03284002416533482,0.06467637028315111,0.05075110908331262
CD24,0.013855128188315791,0.028755340201471514,0.04834349853940597,-0.00867163364815143,0.002628313673296365,0.031787912872065144,0.02922153355812528,0.031449505015390636,0.015436696682772854,0.11726880065043353,0.030280892304805622,-0.080606631333845,-0.12043580941496193,0.054765474579845,0.06870958571739325,0.0416949015239543,-0.029845234549795555,0.042441209222277974,-0.016433296625713734,-0.05265671117365018
HSP90AA1,-0.08896704943735669,-0.0031941331462329186,-0.0010054623334776797,0.041073670179004367,0.08509312904950564,0.01079899203861388,-0.1037371574650118,0.04394607829554877,-0.006143612340412363,-0.025617352198437016,0.014326844913183923,0.03828415981871243,0.05118878231667897,-0.007322929592012525,-0.11581460205675342,-0.18246401487496383,0.025912301306682258,-0.08346935483549733,-0.0842709567133188,-0.07282568185903242
BMP4,0.0147554713011015,0.023151536937276243,-0.012779958305916658,-0.033994688343389395,0.014057095296547945,0.03369278866287032,0.024464720941017388,-0.02029199714115003,0.04044311111652211,0.032142768495779586,0.011383433600568446,-0.005176061485077679,0.03263197710229742,0.001895986147500001,0.017467375543878477,0.053612992205397204,-0.01684539439471007,-0.05847582670482356,0.01815896183097725,0.08016354764515371
SCGB3A1,,0.0117201236312697,,,0.01471955260487961,-0.0181881385854649,,,0.018731174695004665,0.08307236827508828,-0.01703353206104977,0.02270260924679859,-0.043942799964220694,,-0.04811787995654863,-0.02527346741326279,,0.05364557909727859,0.031120235276744117,0.03767477414561364
IGFBP4,0.01463930589416707,0.05971839081394382,0.01929583589253341,0.017875619225866536,0.0386892775337925,-0.025377836427507478,0.07656451383757484,0.036305215580513174,0.0068226783658451315,0.056558931053888165,-0.027456585149610375,0.06775361636372042,0.02129843516121788,0.006704276122088326,0.04703953553278042,-0.1045857662924841,-0.027289917391155064,0.08168463811653473,0.0012247641193114621,-0.022886510253229193
RSPO4,-0.030609034116760955,,-0.019489735583127124,-0.009310808121363244,-0.023524282877127066,,,0.061513098167275355,0.018165801561803356,,0.005819441307631271,,-0.019087826793031424,,,,,-0.023600657326699255,-0.003550103856782086,0.015974712449247128
LEFTY2,-0.05127033014540224,0.05499742486138727,-0.012203962492385409,-0.03255647936378384,-0.036513323413877835,0.01900264282656678,0.06215236409648266,-0.020112429061192958,-0.017844145933173194,-0.022514871549289446,-0.030134857583738777,0.03099156437826142,,-0.026573306446894412,0.08445719887927507,-0.026968815886847724,-0.029296859576699315,0.015258563770805483,-0.049339494221414495,-0.054278439363238985
PF4,,0.1372715678483902,-0.010966477549302144,-0.00991864108879518,,,,,,,,,,,,-0.02149795597824474,,,-0.026185511164829853,-0.004423733834241832
ANGPTL2,0.025605426849690253,0.05620527886636854,0.008254997160595785,0.024921322219155956,0.014701256481529286,0.005578246910052807,0.10227675754846557,0.08174301677446216,0.08400720990056282,0.03590066682291315,-0.01843875343629631,0.04019492695874787,-0.03449780695289205,0.11199910623029861,0.0973897194418836,0.09735894003557066,0.03520089860531686,0.042001999678185825,0.0468256093579145,0.0011613718376600945
LRIG2,-0.00702149927258895,-0.0040698349897703035,0.04853914285153952,0.04417613295768025,0.010966401057376896,0.032432526756466594,0.06827990719124825,0.06354572312612598,0.07589215309944726,0.041339177584626866,0.009334017532988221,-0.08334502330477242,0.0153779154253695,0.045535194725464426,0.028617863924044057,0.040902300389517345,-0.024052438730560798,0.06847504942601108,0.06924697688697297,0.013035241471357019
ICOSLG,-0.017949347259057655,0.015922156677006298,-0.008498737980687157,0.04237054467727349,-0.02389849640871113,0.016201193195262666,0.09456349683112013,-0.035792829168404115,-0.021290376900612966,0.01998312084492472,0.020116770640954497,-0.03435776342526408,0.03721393627646036,0.052689811127390344,0.028754935383967433,0.03905379038234282,-0.024313892474065495,0.019936929296836728,0.056425756507719166,0.025443412500458604
WIF1,-0.07123211443668814,-0.038539183513494606,,,0.03163696498882241,0.015386125859673099,-0.06086341576589842,0.028221369484413696,-0.03062345058579164,0.014860559367032268,0.012301981970889959,,,,,,,-0.021939096989820283,,0.08411429919426609
NPPC,0.04199049396612104,-0.022844777433509857,,0.003673408352596759,0.012936411715973168,-0.013221280254775909,-0.011367374331753421,-0.025966116723887763,-0.009634255204904539,-0.055898040356956925,-0.018379656995885164,-0.03314857837201464,-0.07569425536698171,-0.024898965781411812,-0.009704241945618367,0.05819258150649164,0.0445280890254442,0.022062075400148,,0.09277400160717697
LYZ,-0.012658647915224504,0.03886724431548422,0.0723849308976052,0.01674714971649177,-0.010190475876016758,0.06740990837516032,0.0875349776668706,-0.045707356715289374,0.0899365278618719,0.04080390829863122,-0.02871537443126296,-0.039463470661236205,0.037981142688142684,-0.046301147245634854,0.023459329802892042,-0.018422815503969372,-0.029794051429121005,0.07002069191149339,-0.0027605617987423304,-0.0397506808121354
EREG,,,,,-0.02153022797303713,,,,,-0.023161223115022177,,,,,0.022913059908146474,-0.05018319124768106,,0.06132470101206271,-0.0355709762969308,0.0230121411151399
SPTAN1,0.06578502095658714,0.015331728084661147,0.02559289437990692,0.0007350790251902218,0.06751045867803801,0.015525692320107063,-0.035127132761536096,-0.02039715125493005,0.03496407638611846,-0.06767902062193644,0.002746759608897137,0.00981915462443516,-0.036926620747683624,0.05251772262895618,0.06769331002817927,0.04808762051509955,-0.00939768560048721,0.029431067510144047,0.03815001548278647,0.04682750158362944
PTH2,,,,,,,,,,,,,,,,,,0.021730815127990664,,
LIPC,0.04393852783492084,0.03815815353894009,0.08053052114924193,-0.017824536750695643,0.00868034160707744,-0.022095376794545016,-0.0279066963821764,0.021311912301716383,,-0.028037923817114913,-0.03834708097223102,-0.014119006144852703,-0.0003218517792080976,0.09401143793683078,,,0.014426512508972204,,0.11965735546024771,0.037057921640345645
COL8A1,0.05333737353518094,0.03106913203921011,0.023682502065573537,0.010607038762990658,-0.028779520555486375,-0.008445910541697903,0.05036165985626936,-0.011880626019262206,0.01734485697121306,-0.029963007122769513,-0.0419905477955437,0.02032396353857579,-0.05655134022845146,0.023830595717226562,0.019040041979704835,-0.02009458565638622,-0.03388707983690086,-0.011094958842175266,-0.02129513335292805,0.07209149840610236
GSTM2,0.041071500691099806,-0.022693318296261658,0.055814329379964826,0.005123630512070546,-0.029803052406520737,-0.012048810932485176,0.0826484064249598,-0.00402548843808354,0.004065799100474669,0.0642972636812009,0.016143621930998924,0.0006049585939644077,0.08201701619320338,-0.0626432459855844,0.04685723599512079,0.1707322959639235,0.016459496726799954,0.003418140849247642,0.12704643092595563,0.025720319809675853
SPX,-0.014081598368840507,0.022510585934709174,0.00018582495857557567,-0.01836928257317687,0.11818795475012568,0.040254606465461154,-0.004222869824173609,0.023926870095139465,-0.018743732423000672,0.021751503685337237,-0.028601613646109126,-0.04394479943554843,,-0.04424433529527419,-0.003565167411717473,0.06492849280938652,0.011727767849987417,-0.05122080208397757,0.09346036822122789,0.05859930921560456
MFGE8,0.028691741595719432,0.13223501887112504,-0.030001525009290764,-0.023129095480554616,0.08256924558015041,0.0024460545447694748,0.04210243501836696,0.013375445822015964,0.02234654511028456,-0.009305480186713126,-0.023684822139363015,-0.007923403171482055,-0.012525153264678686,0.024590979948772334,0.04131619717786097,-0.02489468610679079,-0.010666590984858238,0.09505966677891176,0.009541043718742087,-0.07128595417842765
TGFA,-0.029528865020747648,0.031509960782533666,0.058382332884211734,-0.017848435903623453,-0.023451767370139487,-0.005296822155755115,-0.02012284517482771,0.02492852094362328,0.07342890928644923,0.054802816142274446,-0.045987941254885846,0.005465136735165193,0.007581023191627934,0.05692628489190927,0.0064457499806650645,0.052132662716200776,0.0674449579531162,0.04338439387546187,0.09193661473381583,0.0339762830427015
SLIT2,-0.05290004003269469,0.023833586501967333,-0.02859474864671745,0.0007366614051573477,0.06280211410621592,0.010281757633294284,0.024562205066215936,0.0036128654148408867,-0.048423144930491366,-0.008824976847322504,0.008336588867567255,0.06091113414195712,0.10310498411313934,-0.02815852830076254,0.0467472345870798,-0.015948935308779978,0.0378977956991689,-0.06893339538714645,0.017609694906037907,0.019436534089112417
PLTP,0.0738550841232666,0.010606088378745502,0.021156477721319764,-0.001663994454578912,-0.04431315923420747,0.0046234216485712435,0.09638947303569219,-0.05767172910083715,-0.02197316062365207,0.025441073331088217,0.012435152411482795,0.007326652236808295,-0.11470245831058229,0.05995446597472842,0.03318121702907926,-0.07957467930169956,-0.0634523121068222,0.0401891746975294,0.026987405723302754,0.06662072715325214
APOD,-0.027239373718189436,0.09141058977344965,-0.011036271036383034,0.010543424414050453,0.020336609398596467,0.0209949953826846,0.06714474030522363,0.01601794112772226,0.05706489927873026,0.02891443308198153,0.01845162399390793,-0.01755877180460506,0.07900645741986154,-0.019920062549944155,0.14776323238182548,0.15485699318687235,0.051335150673525,0.07876522670621511,-0.12107237636819268,-0.03551572785959858
B2M,0.1137721733317228,0.07546184676777422,0.02789452260261687,0.018046074131022355,-0.038245806192518314,-0.03467762306051821,0.1282357670749898,0.058254111278342666,0.03889793850458296,0.07254375367375673,-0.004846385688136362,-0.007176596878301948,0.046012451665277114,-0.049681663333348766,0.024002071605980033,-0.025224715986171084,-0.004966141394796352,-0.02135509550937527,-0.059939230914307154,-0.07701147955462781
OMG,0.04500895326993253,0.04821237764093665,0.004482708857791984,0.04837952390472214,0.05818527757536537,0.02505585295171592,-0.055731503263248335,-0.01598486563197562,-0.011879789687942633,0.05292875193345876,-0.0010363392968108813,-0.04160093860911228,0.053079226443559654,-0.02816906521334787,0.1297673186431602,0.13273575203895893,0.04808304798864906,0.035289658671375956,0.05975633168351341,0.0361887042041594
CXCL3,-0.06371859246300703,-0.027582390685576583,0.03676560445403781,-0.0037406574726841714,0.028178580825031996,,-0.02308615597693379,0.007847529604587134,-0.017409257995555358,0.10263658981318667,-0.017580195060374487,-0.0341629342405665,,,0.0034711372780627018,-0.09015100500853959,-0.0304505699029691,-0.010012095468299865,0.025829914201334132,-0.07352359471367723
CXCL10,0.06972802779337393,-0.0385110206399144,-0.027884364400210457,-0.03756802330587562,0.006050438806466273,-0.019475738734663156,0.056750828885978925,0.061244789209062074,0.0482243492359594,-0.03468521183646355,0.021926903212218078,-0.014596482194784448,-0.0625180569018753,-0.03358571185592108,-0.018757992159447602,0.03232053633084122,0.007434537311969701,0.025901739174703158,0.04724991325627246,0.016763044527443982
RSPO3,,-0.01561209421369316,,-0.011518566589424815,-0.006898543173754377,0.03144303298437041,-0.02887286552983663,-0.026053289469681423,0.031643301113272224,-0.0077191326105212135,-0.018370965013021757,,,,0.07412147450066076,0.044823766196180795,,0.013916423803991941,0.021244792034736018,0.05710674344745982
CORT,-0.0343181202028736,0.012560347558521203,0.013209459003276917,0.10325551559547778,0.025557917141642114,0.03928185604650196,-0.04220285398031583,-0.009729534476244273,0.019564552168365428,-0.04564096783075287,-0.03349882778513766,,,,0.07967254038778625,-0.022496518273887905,,0.03882083955295685,,
