,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,-0.09624447886881961,-0.027918161550123805,0.004864947997325806,-0.042038650967767384,-0.0183935757679291,-0.06496937620254245,0.07941023606051487,-0.014890904561568058,0.03048882301052962,0.02470997656065265,0.040551373322922205,0.025281914208436014,-0.04461636285320894,-0.04394000246661018,0.10608086291547125,-0.025292374420504624,-0.032703480517764824,-0.03045626785472598
QDPR,0.05206352468296315,-0.018669495831153248,-0.05605139061858214,0.033753071336775915,0.026949463051810202,0.10590261671236668,-0.07971431368944043,0.014682304028391978,-0.009574403062417754,-0.08195198154368505,-0.019431214373120318,-0.019006450062488994,-0.042196242674286455,0.011146572648372042,-0.011161962021301791,-0.008045450431912866,0.02892221684520809,0.00156480236332704
POMC,0.14007260502777072,0.03470846635275732,,-0.025990351200265802,0.026736554643942353,0.0016592148444899328,0.03914897771196538,0.06783267033979433,0.030704659854073724,0.01980903593105054,0.010991082652319363,-0.007877117830804097,0.0015231430984196063,-0.03992891260981163,,0.004659926868007872,0.023557913902222304,-0.0424438361058653
CCL18,-0.005696418863117797,-0.02526039706473625,,,,,,,,-0.04014767400353383,0.019179834666442783,0.00757949135530024,,0.0035001624266873654,,,,
CCL17,,,,-0.021800932902455123,,,,-0.01132539920230491,-0.014703708770502356,,-0.015126262635950153,-0.02554136006669396,-0.017404549753644645,,,-0.024495917809421112,,
VEGFD,-0.060422209441454475,0.06920668833548911,,-0.0009420684494675854,-0.024177487525357765,,0.05191110032280747,-0.025099312897771286,-0.019049851436720357,0.08829109243841496,,-0.01769327973163055,0.02860262536808085,,,,,
TNFSF13,,-0.01906231227961199,,-0.0150377955968277,,-0.016320282851799452,,,,,-0.02902502599888362,-0.027762585161177602,0.010182552957133398,-0.013850287703087624,,0.04341991755731176,0.005452478595023122,
WNT5A,0.0018189396533681093,-0.015623148529091713,0.06200311266297001,0.0044795605223146556,0.04013435619236042,-0.061076302587910795,0.028974194926852433,0.0014428383684992854,0.010318975006465324,0.06757869217764957,-0.03844079471769216,0.016395158539703122,0.01775178513829235,0.01499071282994945,-0.07250787333455115,0.08812981938881612,-0.02588341111111167,-0.055729959658258645
CXCL8,-0.08030260737870597,-0.043886650688012466,-0.0064858909396218025,-0.007185270920575962,-0.04298484482038986,0.05707307293069675,-0.006248417249908123,0.009193638634972323,-0.017740049972952025,7.114123262724485e-05,-0.02909344108877476,0.04142404802571847,0.06600210247327394,0.04176103764939022,-0.026263869508555075,0.052150050586593034,-0.059204979201319174,-0.007703829290370007
GRN,-0.04314516297979216,0.016804072996881962,-0.011264773637824342,0.03525661071783863,-0.011712659650903567,-0.06469090253043494,-0.0038148618353252535,0.05541944043530963,-0.0276594785525086,-0.07428358321859296,0.10848347009753416,-0.027953607750638564,0.06601310235083198,0.0767287789820336,0.05250369749783617,0.03885691425634115,-0.05881451448704706,-0.13736480274268403
MIA,-0.0007083462780710678,-0.050327442139659354,0.016218718700617953,-0.017261216379889963,-0.06245011128060905,-0.02951021894559443,0.05030409301473586,-0.014369936054767217,0.005167249572296267,,0.016098531482469414,-0.06960850439069702,0.01250947234059352,-0.0023725294655080995,,0.018796465852157038,0.025452985781105303,
COL4A4,0.007293228522139442,-0.030337531639932882,-0.04604556125849427,0.005243570341393437,0.018427185023184946,-0.0155280280966039,0.020648688919910535,-0.024595532166496605,-0.00429692299069116,,-0.03996786420603119,0.030666442320810214,-0.03952756252787961,-0.03366015429631208,,0.0021487494180304468,-0.03777339053058545,
TAC1,0.15271136632993285,0.026365404220980604,-0.05336922888781031,0.004103486413307312,0.05070961327270092,0.019835888684707582,-0.0044409179713170745,-0.05143304634305077,0.02789714100420378,0.1032424637592352,,,,0.04526631339658487,0.0711043702128104,-0.006183463555544974,0.04896093830556277,-0.005655880971883342
RARRES2,-0.01993975233136304,0.0785432669663625,0.013092265694909705,-0.0080045187149853,-0.06116039518220795,0.020657233512877158,0.03546155727360243,-0.0013236648111755501,-0.05136998726868325,0.03016796133220249,0.07134335588491188,0.040010369762073575,-0.032861632485959476,0.028795696344674198,0.04433203272959808,0.06877552966951571,-0.055185804169931574,0.09633992832311175
FGF7,0.032086433571075275,,0.09095730346488765,-0.00691833484481482,-0.014310201409896377,0.023608340151300554,-0.04830102441413404,-0.05064900449091918,0.01277993709423662,0.13232613069738852,0.0395361309279694,-0.014697596818705453,-0.026070312317861086,-0.013104853927739088,-0.0438305029046997,-0.06207817752205208,-0.023555684956935156,0.019550302336527693
EFNA2,,,,,,,,,,,,-0.016816278296189837,,,,,,
HBEGF,-0.015085938753535547,-0.03304396607280887,0.010707209625650265,-0.01240255690590524,-0.022697105897809412,-0.0694007176034683,-0.004178213319443445,0.03637666374052234,-0.036571356621973646,-0.03376156386143154,0.0011196167950965393,0.00845101465317165,0.010613780761086824,0.0005521997883076951,-0.014821544804871729,-0.03008563401327437,0.006592051851461429,0.120782971224168
CSF3,-0.04113035285406841,,0.03652363827228697,-0.025984811130169604,-0.0052453754851755525,,-0.020485073438794642,,,,-0.06500170861416621,0.018385059905551063,,-0.013957487966622047,-0.0297854604275787,-0.025790422511974442,0.03168953389121092,
PI3,-0.07205681657405116,-0.02657500273475463,0.03854577178502049,0.027543803895736407,0.008598682465589832,,-0.023066463065786757,,,,0.05217561185846903,0.03586450907519785,0.12377684584174349,-0.024811688855707864,,0.0039972703905594535,-0.005781522187757068,
PCSK1N,0.09933325051185654,0.022538257504750334,-0.04330639648756665,0.04537705760153832,0.09082425624746535,0.055657939943262326,0.02997473528165412,0.023589322171029038,0.028736559560136005,0.15001030000556692,0.013028856646261057,-0.02380205826673744,-0.0015216016883655447,0.02577681305607303,-0.011955831618980813,-0.03404115656274858,0.049599608972205715,0.03273089547044622
NTS,,,,,0.0330600467204897,-0.018956194210985346,0.005407958758535257,0.03491554836289123,-0.03797902666058943,-0.0036791964293422757,-0.035287996143761366,-0.020487443989361788,,-0.005272199048428829,,0.030971622174623088,,
SFRP1,0.10433805931857837,-0.0443984740852794,,-0.019022156641724786,0.05230503806920797,-0.012369648095284526,-0.010952771091524344,0.050216838579000965,-0.004314745948935094,0.0053069985707620585,0.013451622468178654,0.06761494649231634,0.007402827715493749,0.02091098237831056,-0.028803385077286154,0.057343417491145215,0.09455444960880138,-0.03333001786966707
CXCL13,,,0.06514236093890467,,-0.014298407789526086,,,,,,0.04310438299350582,0.0004955674381557502,,0.013448161031360076,,,0.0057860483362201665,
MICA,0.04201391863762567,0.03790454121889772,-0.05099287344044687,0.013437456435543234,0.03162728372360758,0.0873111297495897,0.017961938379362188,0.04148055376438003,-0.016337701658753142,0.007490380512932037,0.047150063182661565,-0.018926102352214293,0.043201437422702584,-0.0023802175114211433,0.011448224658117553,-0.03705450016197858,0.004929136352861035,0.1365767185973116
TG,0.05430303543272195,0.06784130228214832,,-0.02052792077741935,0.016139752833157293,-0.004619033218322861,0.05250073797623574,-0.02373403599362519,-0.018794911334160006,,0.002144581823267992,-0.025232526887055632,,0.07954549234312605,,0.01182779813031769,-0.010801257482934753,
ADA,-0.011242095733210796,-0.010833143190178321,0.009429474282590737,-0.009156186987511807,-0.011166256854552768,-0.04274559902877961,0.016921374390225705,-0.0048138000732146176,0.00845457850289687,-0.04674751751295769,-0.044727194969946545,-0.054679983999098056,-0.017203705808132855,0.05760333159612709,-0.04596855155130651,-0.008591452993564641,0.02744063111745851,0.10364532675495709
LAMC3,0.08288711531116594,-0.01934415156153651,-0.04305913371272624,0.06365803292954618,0.04109515620187363,0.006006089883365895,0.08150187365964634,0.1079118212344925,-0.024477984756129823,-0.023230645111481003,-0.02217789188140486,0.015492766300965799,0.040226972328975596,0.04702259592749204,-0.05854782284415714,0.03233105904808056,-0.01873709039088741,0.02805861035240805
CCL7,,0.004731481830895421,,-0.01484165392401357,-0.036240417568405056,,,,,,0.017274943069439462,,,,,-0.02702586280593108,-0.04305123617611758,
NGF,-0.03504327113908486,-0.027587522788078744,,-0.02522421628920102,0.02076383234320833,-0.02087981345150857,,,,0.058497876503867736,-0.026182937212237436,-0.016590239224426574,,0.04801957373945659,,0.057942056508368575,0.018506890935594864,
TNFSF15,-0.017139942404212613,,,-0.01652690754038393,-0.026832282188595485,-0.010812427011796471,,,,,0.016088355524109414,,,0.10230190419478655,,-0.025331512387727056,0.052537672980045066,
HMGB1,-0.03353502702819666,-0.01565535933644233,0.024603491102715168,0.0050867058735819745,-0.05571047189295383,-0.044156458317891494,-0.008099744450747678,-0.03347152831187789,-0.04483330475275087,-0.07390574407723366,0.06349167670768507,0.05621703655648779,-0.05074819931265268,-0.0043664919789826616,-0.0007463214293046284,-0.04616041305496834,-0.022111547733469412,-0.03330576102895255
ITGB3BP,-0.06215098115413673,-0.005571210555158038,0.060628710870979326,0.02988953675077273,0.014136262613990147,-0.03968583009247754,0.02295705746140573,0.048597079344420015,-0.0027769489017746285,-0.03118006533157089,-0.015648909708841228,-0.03092830239098805,0.09185580463749916,0.02729979235140527,0.03783889161544578,0.01952389356218411,0.027497590420082058,0.02802471822942628
AANAT,-0.0035578620809380446,0.06471944606227406,,0.060694335920470084,0.03855206929938795,,0.0022518519460825726,0.058451900502617754,-0.021665195352985778,-0.023556541815484035,0.06728974386544606,-0.02263015597111047,-0.04030555337770902,,,0.0006270113274219088,-0.006836336746958649,
RELN,0.0391264847073749,0.04257982949254743,-0.0362960650614538,-0.02610224830217475,0.09018348864893805,0.022832070791325796,-0.01446075955295668,0.08679130782221776,-0.0001448588773523003,0.00939022279559816,,,-0.030945919210752734,-0.026247364463753368,-0.05400166818736271,,-0.0054256347339302815,0.06500752246102402
IL15,0.019976005563752258,-0.003973862466728807,,-0.046128748441118826,-0.015851446327301545,0.023328154351132592,-0.03959518925120196,0.04612036759353543,0.0414297252520475,0.019025096702562756,-0.011514891084997186,-0.007850987809891468,0.03388809659247735,-0.014998299885105062,-0.031502650953444886,0.04577956274720705,-0.05554720358510667,
UTS2,,,,,,,0.10785473994222178,,,,-0.016936659731040506,,,,,,,
BSG,0.028495339887994627,-0.06999519512466007,-0.007728300001445207,0.022132651314288907,-0.007786376830768503,-0.02841899670905911,-0.03383165456098684,-0.010375096669395975,-0.01038157970738708,0.05879448828317681,0.0002547412134519159,-0.02711218400339611,0.053052896872569574,0.023372669830404,0.019924254947491317,0.04290519707098908,0.009637979241518749,0.13324047492592728
ADAMTS3,-0.026755165859594848,0.014446264050902758,,-0.013176851854052294,0.0006143261887615642,-0.00279503459008531,0.051441912262326736,-0.007878784131303058,-0.001642601317025729,-0.009150868633486698,-0.027975724599550538,0.00932992476961661,0.010252220366270121,0.03245627148150065,-0.008653627353111697,0.008168327162698634,-0.023791213983448092,
CD34,0.0654848969083999,-0.0006581353325842019,-0.008324345187450257,0.05859212568722567,0.02275892245531998,0.01825372376186999,0.07816359752414773,-0.004832038892836161,0.04242993762195796,-0.03093920195101272,0.018093325001516017,0.0001259311589579174,0.05766987460550239,0.09987090877354272,-0.038491495230734536,0.044533311164873725,0.03315822846552443,-0.040985625772305315
CCL23,,,,,,,-0.021025133907196777,,,,,,,,,,,
PLAT,-0.010768630515132068,-0.03882995714658733,-0.03137266394298093,-0.010750804620848573,-0.019538006664599906,-0.0188499710745913,0.025003350353772394,0.07474637726551475,-0.017289210816329215,0.0866617987666838,-0.03895664629497214,-0.009505529493312537,0.07609340006761423,-0.027162096789268838,-0.026156935835237025,0.029079276071210126,-0.031225671297150804,0.09137862246048381
NTF3,,,,,,,,,-0.000799425058096908,,0.04453379297577596,-0.03346139940631624,,0.028018230216535298,,,,
LTA,,,,-0.019022155751838396,,,,-0.020556647861238165,,,,,,,,0.03754344151669567,,
CKLF,0.008025829281829254,0.020663669814550957,-0.043194827242080354,-0.04642673475950359,-0.03443894515174333,0.02166640322588849,0.050624426159765264,0.10333772979684286,0.009519799219430688,-0.03308413222718937,0.07435024964578531,-0.03677109720042429,-0.037471592095397944,0.043852047265489066,0.1226953952333326,0.018999751143944407,0.013366664916936742,-0.05166982070011883
CD24,-0.09867946931830154,0.08612220119951024,0.01194915730394289,-0.03420913326187987,0.07578418970464292,0.06003971115996661,0.044025762968247936,-0.004343346286791378,0.06752844171043218,0.01395600027818173,-0.017455322288366857,-0.003201655552412302,0.008283279907717721,-0.014965060301010349,0.034151648539152805,0.09413984051525716,-0.06538376140289684,0.07183359018303781
HSP90AA1,0.05134388545453509,0.03236540052426217,-0.033289649901644944,-0.027309076682968093,8.949917264547525e-05,0.02825448313551991,-0.08246751098819262,0.08781546593993166,0.0026291427406101115,0.11420364051997721,0.01312521285885442,0.03232655219618821,-0.009111854577364477,-0.04260583789237091,-0.018024304476478396,0.03408107116648826,-0.0026868547016229414,0.003183056945806835
BMP4,0.050108112036480135,0.0024002206675453473,0.10999284195402788,-0.02320560147168262,-0.012076162164916238,0.04157037674374095,0.03319795876015239,-0.03176109868045317,-0.016319250355316287,-0.03757319534616618,-0.029483696478957034,-0.020417455240899003,0.08515416529943916,0.05728425701465193,,-0.023854417820760893,0.10304904640509732,
SCGB3A1,,-0.016067744868311782,-0.034450835156708715,,-0.0033341056362443007,0.07325406411545791,,,-0.01827480418079147,-0.04146610584635717,-0.021943147026591777,-0.032190678080163994,,0.011733551326502396,,0.013975226545690302,0.10565558191530748,
IGFBP4,0.030754808150648193,-0.00450937253736647,-0.018813495930998337,0.046840839433974615,0.012271493483723276,-0.02577801669857155,0.07754810381745145,0.10658447844312255,0.00655055237064135,-0.07393604126525924,0.04629489485661614,0.03966664274206939,0.06824016836892027,0.023672066517717156,-0.09093561192786856,0.049565348983915555,-0.0197291897179732,0.06646168749721715
RSPO4,-0.042808948464837376,,,0.0025536055339592766,-0.00909179089945301,,,0.023111702260782477,-0.018274801507687954,,,,,0.007309514162101208,,-0.02468386942669418,0.0238861052187926,
LEFTY2,-0.05423558150945614,-0.04754372586241783,-0.018827797098070875,0.006238230000648666,0.009938654919366966,-0.028016369682449024,0.09375162263097439,0.054782173271679654,-0.020038543358913075,-0.025056230735031985,-0.019244925872294334,-0.019335698707746016,0.11451269802388912,0.04731955024147407,0.013305375709995371,-0.03057871874642577,0.004363680946962254,
PF4,,-0.01666770605054871,,-0.012949050650684508,,,,,,,,-0.015413283303641348,,,,0.07484324326152945,-0.035139759300559785,
ANGPTL2,-0.03580195777586295,-0.027869766642975764,0.009031896770359947,0.017223668913465263,-0.009476709604589538,-0.04073429033553219,0.023594746646875445,-0.043120736756739865,0.023887688084223854,-0.03317099734202064,-0.014756526127427144,-0.047719405493505486,-0.03645696589775286,0.0018049757513925986,0.07615069252171185,0.009077888465806094,-0.010152314780218366,-0.030689397973524074
LRIG2,-0.03282683852122452,-0.02150487511024026,-0.02280643121061902,0.002186037915471708,-0.0049722027797816275,0.0002068047683126,-0.0217322600163439,0.06283789825243817,0.009890986628266984,-0.004271882402212255,0.018692345956723238,-0.0019251657094252128,-0.028586894366117402,0.009180728770965575,0.1384750159250688,0.1180883681598101,-0.007311613755225941,-0.08166339393435386
ICOSLG,0.06547795269401625,0.01351190007117458,-0.014662349080342935,0.04613531928683667,-0.016224138769556275,0.019981702906941234,0.004332387188653232,0.008490500264136832,-0.0015277507903535168,0.013751551061084246,-0.007405939628464412,-0.018043120568652836,0.006483842616227269,0.018564720290118013,-0.022071615956760254,-0.009583914892585957,-0.01422817994878075,-0.020951824071576638
WIF1,0.24281012222205486,-0.01759778564794904,-0.017816978830916798,,0.03224238127836059,0.06646772906272103,-0.008074158901702547,0.012358641037637057,0.0784486268215883,-0.01623654738478382,,,,0.013422185402556611,-0.032056676999516226,,-0.04861461217952578,0.1277003676348592
NPPC,0.003549263681856807,-0.02012988530183619,0.04618369692351409,0.05324460740518646,0.038949784427992754,0.07434617389269116,0.021182067006263627,-0.0276451905546987,-0.0253975018636285,0.017713032017288015,-0.03384338784538368,-0.029162965317087983,0.05499596537695733,0.005743758968507211,-0.03562942859005142,,-0.028328824097438247,-0.04297413258585116
LYZ,0.02092280518614783,0.007964332527126283,0.058900849825013986,-0.04424739580164909,-0.04274751066221573,-0.006680712519468679,0.06489475334759809,0.051043891693293826,0.058957874801224656,-0.10504154235780372,-0.04274800934478092,-0.05861273823998442,0.0388176296979154,0.05574827872682163,0.2872253421904309,0.07200150153674156,-0.017896418804619535,-0.05151139688310503
EREG,,,-0.03115471588075668,,-0.03846197752648121,,,,,-0.02577553903450392,0.028727458597124902,-0.010702773726841499,,-0.03785192844205569,,-0.02078732050697985,-0.026988686198577302,
SPTAN1,0.07685199000915283,-0.03948401947945455,0.019872239594356488,-0.04723554952528451,0.06922111876691116,0.08503399091579988,-0.010028675447184119,0.019047896270024064,0.026026770254088553,0.06858848679007146,0.03677346131207498,-0.014940936822743752,0.038230594708604154,-0.06423597505899442,0.025094639978495266,0.048556135568077044,0.10763493967188693,0.07927501554501244
PTH2,,,,,,,,,,,,,,-0.04833108102960253,,,,
LIPC,-0.009023026323212177,-0.020405653225599066,,-0.010868108742161804,-0.009714907199353294,-0.027975309889668107,0.05846269984587643,0.013740355943447953,,-0.022415761489704575,,,0.010129302468285037,,,0.029554722665399154,-0.036707535869035204,
COL8A1,-0.10398218274764869,-0.033792796500438205,-0.04023992121334853,0.0784045301357934,-0.07162236110007257,-0.029596191229549203,0.0907796473434145,0.04247909784750689,-0.006618178335290334,-0.08544586271921437,0.03187479591986837,-0.029030507858442266,0.048881902649715904,0.06895627634030091,0.1906369778859129,0.011262422379654724,-0.0692123479718583,
GSTM2,0.06269627738619281,0.055153708635819455,-0.0035632664349521895,-0.02009911220268249,0.00015050324383727472,-0.015255192195749773,0.033016907711364625,-0.04080778884786621,-0.019934805667107612,-0.02810643662295647,-0.004536645189408734,0.012882731857293,0.06299532594975661,-0.04078570407013466,0.09380310499411776,0.0026822122681389024,0.052944993762629386,
SPX,0.04667523585270988,-0.011476050731662461,,0.0014497391441026415,-0.02409283407650803,0.016980557683790653,-0.03030586486906306,-0.024921435970123626,0.07346079402119088,0.06812611586207452,-0.022857725799213902,-0.019137561325565034,-0.03972202202658224,0.027698134732013723,0.010055838338419448,-0.02950303672111512,0.11579392886002972,-0.011667425842784082
MFGE8,0.0002885987865779867,-0.06105034717286316,-0.00526776439887981,-0.030900951646182194,-0.015705333868670214,0.05793121948049647,-0.025367313368354745,0.04063772268776649,0.03251348564800054,0.03556800536970984,-0.0031268141825338924,-0.006376726133652347,0.06316191531160989,-0.014729225500997785,-0.020820876593169085,0.006308129582430397,0.015618061501622335,-0.01737824398514813
TGFA,-0.0690769047274184,-0.05977998307692876,-0.001910365831162789,0.047143877143173134,0.06301587236171942,-0.017557224749546966,0.04229967409076881,0.0055005235849140644,0.029322967192767616,-0.07336632033337288,-0.062311026892103,-0.02567726557734597,-0.08171466750473623,0.007960244831028048,-0.02297654658234388,-0.008580349589733522,-0.007274101216885192,-0.07929395347607557
SLIT2,0.1826286527110926,-0.05449931301260212,-0.02560627858363307,0.04196545250789107,-0.047067235192255905,-0.017082560241969344,-0.04874219890583937,-0.022019975914224298,-0.018363470197720777,0.05660275578466275,-0.02467357831385004,-0.011074059402163071,-0.05685083677003157,-0.015906549627567334,0.04740306961434179,0.0029249574503668646,-0.0954821524048424,0.06574808780972247
PLTP,-0.09956807464777984,-0.042987103581378486,-0.027130503982980392,0.007625163523222637,-0.10927002980594261,0.011022688081090512,0.09995865201034379,-0.04318735391043137,-0.003784829911772678,-0.12816605605148193,0.034774951471317345,-0.02405522771517175,0.030367331892919132,0.08590462087799516,0.11244958611597687,0.030500022013355162,0.07028663423091892,-0.008380605186120119
APOD,0.12219558950609992,0.05739939207536202,-0.0023137528545305497,0.02035728716650426,0.04075955365731102,-0.011326722760796095,-0.018244328527535117,0.061993877695986035,-0.03975213507015604,-0.06835480788340405,-0.02717845575461205,-0.04983807170006525,-0.0471484445647037,0.06700419860314703,-0.13566015552155944,0.021932338424085634,0.06098108362649086,-0.08322148253709298
B2M,0.032599143354154654,0.0034476039568888854,-0.02296702886390767,-0.04403441384096512,-0.0810904759595689,-0.04642166624742529,0.1096717729241218,-0.0036603915631782447,0.017029604169185687,-0.12339158898717772,0.0683615648075121,-0.00905985314191579,0.07956324480619195,0.06630185264774538,0.18357016557761693,0.024866709266611105,-0.06950321155633495,-0.181513941312428
OMG,0.08316338335248662,0.049595119554350586,-0.010708758569866568,-0.011267295124097316,0.055951618269460594,0.019593066065939028,-0.05473616806568114,-0.04902105653653157,0.04025923871561873,0.04191440800323722,-0.0068686607763762736,0.0007193208839852788,-0.04284264614635876,-0.0029216652083940303,0.08626462525398255,0.03759117524061351,0.10117883277903299,-0.060918983144821186
CXCL3,-0.10872597925491906,-0.03174663692251959,0.01598580340092331,-0.0013958932064524312,-0.011740135555608008,,-0.024260849666833343,0.028189077619966453,-0.019550174746211776,-0.03628538097597881,-0.025977102916163636,-0.0312667194698785,0.04132775591482169,0.015522837298467903,-0.04393550902597018,0.02112118577211858,-0.026690486578516213,
CXCL10,0.035340591160573746,0.060748085440083185,,-0.0791025295805925,-0.042331272529951315,0.0065645871478497465,0.06736209153351962,0.015116592867274084,-0.009870846704265688,0.035142890268221504,-0.02341048984332691,-0.020673681166889536,0.0022695509440928195,0.07794822287025066,,-0.012160897230188442,-0.015935198695572143,
RSPO3,,-0.005753442789355691,-0.03223014357623204,-0.015037796090660046,0.04854986204113206,0.07687485944576275,-0.030342004566283613,0.0015749166093246886,-0.04125643460550565,-0.004946752428669067,-0.013328183294862359,-0.02226232224804775,,-0.044369196254521986,0.0533397016768903,-0.0274259660984114,0.02951277105349863,0.15282242520679623
CORT,0.0653635606588568,-0.02485342972757954,-0.04277379161743212,0.022698379464672597,-0.02045834027370261,0.034014642508335094,0.025172814278656502,0.0007517571954106416,-0.0022254923027348475,-0.06307216697324851,-0.025850689962594573,-0.016129217580121306,,-0.01724611172863245,0.07822104634582591,,,0.13635273071481258
NCAN,-0.01444258126833541,0.001536814498641629,-0.08474621611439473,0.023223593908435345,0.10521383769694671,-0.043969441580080766,0.0507026425676979,0.027566166770488797,-0.011899897453129518,0.012182143198481028,-0.00768752146625779,-0.04227899104220878,0.028668920341034927,-0.013411092657954775,0.04672367687446059,0.05317580014434622,0.12405276808752616,-0.047392742986272364
PRG4,0.08931787154618577,-0.02416397179958826,0.00890523630546586,-0.014841656236865019,0.041327244705733256,,-0.026284419479023914,-0.02135987059858656,,,-0.0248307789236093,-0.023799647551547044,,0.025814464080308484,,0.012030167127068567,0.022910334617705953,
ZG16B,,-0.022281112577364755,,-0.017225557193596728,,,-0.0015015785365691916,-0.016334122827044127,,,,,,,,0.002376246949164898,0.0026794918991572825,
TGM2,-0.037085727736532695,-0.03855365147761234,-0.00853031360128605,-0.013717487032967353,-0.008044259016221713,-0.028983633525437962,0.02891870655607272,0.04069480342540056,-0.010396928906294284,0.020132898547973118,-0.009043579133375494,0.0042508532994230625,-0.04419606747906681,0.004734719883771033,0.026619352101617023,0.06800936914962225,0.04396333505554471,-0.012667544396783812
VEGFC,0.022045043403396938,-0.030680969438821253,-0.036804881342565425,-0.0034572666486384004,-0.03545984597460781,0.0034689182717544407,0.11459261049343283,0.014191882423925797,0.028608975797117284,-0.02912624687891399,-0.029175992867132204,-0.032317073603224354,0.03355496353150194,0.14958595032320418,,0.0281881695727498,0.02383077984837115,
WNT6,-0.049575483809420354,0.001083225865684868,0.05396548219126773,0.008001637970542623,-0.019467577732490318,0.021356495744809606,-0.025847284761820764,0.012310085537320797,,,-0.0338433924114637,-0.00018354909847389446,,-0.0021964190780364786,,0.012356689115235103,-0.03097608061919804,
NRG4,0.05255676119758461,-0.014798958602512426,-0.024158225155748163,-0.018062974584787662,0.023830937173473905,0.09533628871928446,-0.032738911899002424,-0.03138049468072142,0.018696855100847745,0.05181013406227438,,,-0.030062089287829285,-0.02019149559977372,,0.03548033380455622,0.023008218679973075,
PMCH,,-0.01705659620907047,,0.04578467058091238,,,,-0.02390863176563806,,,0.05248899447208535,0.05079468744585171,,-0.023106057867759943,,0.032258723351569395,-0.02474755450724069,
COL9A1,0.005083150993002826,-0.002609781904209282,-0.04603458141180039,-0.018865458614486956,0.03777558948120761,-0.06546707404016451,-0.005399672120860851,-0.01850677320644867,0.007636945573516363,-0.025418218608218333,0.037589518070762905,-0.03873778516170065,0.04607129804674265,-0.031785062865820175,,-0.0003020611520169375,0.014887844868145633,-0.05214866284345503
GDF11,0.006243595610067035,0.0568532451552003,-0.028135956804772606,-0.0027319351637650306,0.006471875696113243,0.0015897456156970225,0.06084674435338003,0.06044330832414334,0.018065465249056313,-0.010661986664808595,0.032329505757521866,0.014194454766499394,0.09707531928301232,-0.07277620392627944,0.0037428885776951996,0.037298673683171246,-0.019789298646065483,-0.032282859100110035
