,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.025751397470945455,,,,,,,,,,,-0.026107746902149922,,-0.01860240488930846,
BMP1,0.04463217349386555,0.0062301882215949865,-0.010892685845104173,-0.023698412942765094,0.002948429024237931,0.008288960992370363,-0.005196458638562604,0.044333411602966846,0.03948094828154315,-0.021746443052270293,-0.03556441975998022,0.08946543643681912,-0.03081371436516872,-0.04325096148085155,-0.010221105759302091,-0.05486741581542422,-0.04986719009011754,0.028023013733581015,-0.003099493111082215,0.02542788226208142,0.007344513277059607
NDP,0.12605859519369736,0.022544318106771648,0.002755211019867323,-0.02668279770760187,-0.02305309729848137,0.05932233402836304,-0.05181245236906003,-0.02473043171910905,0.07651834582268688,-0.045579228368519464,0.0864149533232096,0.040610222023848265,0.03582561313474035,-0.04939864825031385,0.029157567569317592,0.002993021917125594,0.035231427915021415,0.05994011048057256,-0.019764024941528204,0.07609578619897485,0.016848161057828232
TNFSF18,0.021153421738218305,-0.007489118603133423,-0.035167826374742944,,,-0.019786909625587712,0.022535681383379514,-0.016091833448049462,,,,,-0.02373641024706677,,,,,-0.015450337030958798,,0.047712580160268005,-0.04240350808443508
IL36G,,,,,,,,,,,,-0.03581564672139003,,,,,,,,,
RTN4,-0.06673604597020572,-0.047847399809362916,-0.0966881304856278,0.006288893209032508,-0.003351630035220598,-0.0028903865846574128,0.012804880320740614,-0.05993115483448649,0.004935201602052106,0.05170032456726091,-0.03532442578258399,-0.05314730576572058,-0.041435872114338614,-0.026670220130437794,-0.04118627238763012,-0.02805388665287125,-0.023586885034202438,-0.06442828960220301,0.002214907283566889,-0.00010847787930683569,-0.07893715702701286
HEBP1,0.027490786196976348,0.060539285048376856,0.035537007684545215,-0.03425682643685815,-0.05810260356907372,0.0040245714866216364,0.035890434970549064,0.013143499567830825,0.0254558195822464,0.039411187383333414,-0.04268081884264225,0.032178586422236026,0.019654033592203784,-0.00026037305530237715,0.01883560154496164,0.01450755272224572,0.10428310451776318,0.05466409454442926,0.06201974326550181,0.06178577165561228,0.07266514663229101
WNT7B,-0.06163817357866816,-0.03421423068815932,-0.021845163585104094,0.03834470277207068,0.012573774672641105,-0.04364279090758014,0.04654979575421462,-0.04612574262765048,0.03943357026337845,,-0.015388730062932706,0.0076562625902547405,0.0017525737522848036,0.009900813287470465,0.012407554275090868,0.06500856639994874,0.07345192519018905,-0.05433692076168629,-0.03202900168528366,0.07087814992729354,0.0005330042654814845
PTMA,-0.10001977550081975,0.0381819820782108,-0.021571501785255496,-0.004291076844224964,-0.056492205057578904,-0.005077816936791727,-0.014416359716950572,0.0005445833446531948,0.004610424553752608,-0.046546478169551965,-0.0031545345889320356,0.03767167180523343,-0.05214895202754017,0.06397775632175033,-0.06022626946003968,-0.0172868878138516,-0.06959240793839458,-0.051800130563365354,-0.02852015180313378,-0.071527465893803,-0.025136021250975745
FASLG,,,,,,,,,,,,,,,,,,,,-0.016133859414195095,
CEACAM1,,0.005188754562633928,-0.016764849153451347,-0.00578511994999873,0.08869102847973426,,-0.01083211932653766,0.04121283404631458,,,,,,0.0529675908787781,0.043413300345829235,-0.03704856060512944,0.018523199533621,0.012321533759915838,0.0506141403397982,0.07119891000937761,
