,UKF275,ZH1007inf,ZH1019T1,ZH916T1
VWF,-0.020423726139426376,-0.011124549146750285,0.03575390077084504,0.00973016644890835
GDNF,,,0.002084716201080211,
VASP,-0.015292763316525753,0.0546513123006331,-0.10799350191971617,0.034302233692557256
ADAM15,0.0009521640163360515,-0.02435125232960502,0.03753926701192242,-0.013888655572211205
WNT2,,,,0.019027810532926855
OLFM2,0.033113925597032016,-0.07332540598112512,-0.03146682049634825,0.07031525109324513
MFAP2,-0.02490896293804374,0.0800511841286878,0.07942215387419321,-0.02394776267601367
HLA-C,-0.08014304823619557,-0.0009485710823646332,0.03704586900427607,0.038881974613950356
THBS1,0.040014744108058976,-0.03024019964214228,-0.0184689498762314,-0.06431809866385138
HSPA4,-0.0037520974886408034,-0.05249191515928355,0.0562445345605043,-0.022506253192621027
LMAN1,0.019323777644872125,0.0281163337251377,0.04089137271129463,-0.01217698083298066
LYPD3,-0.013279517005762067,-0.03668301064285469,0.030395360148625518,0.03330168530850788
APOE,0.0005408902163795087,-0.05182299220311767,0.04560251863881837,0.01402890762715888
SOSTDC1,-0.022940646300670484,,,-0.029349266741502344
ANXA1,-0.0252340967256316,0.02073084019423607,-0.2106744103079556,-0.031192379982420613
WNT2B,0.03282375579089282,0.03436403635709794,0.026572959942273544,0.0022605116175968406
AMH,-0.013671894150653438,,-0.07976876949864892,-0.023873813928427638
GDF10,-0.012773352891005207,-0.006340578782899492,0.028080174502620486,-0.02887304329684881
EFNB3,-0.006640336380170857,0.10117488054472103,-0.020001782981739234,0.052654360702130476
LTB,0.0001788623438576862,-0.051081330492822014,-0.020520215221758842,0.00550158971122221
ANGPT2,0.08994653978532596,0.07059605443649232,0.05327653311308104,0.02070023431298702
ADAM17,0.03403830675855322,-0.07227715875790268,0.04626681709876083,-0.0015499953620490656
LRPAP1,0.008979989883123703,-0.01797393590202123,-0.09285145845604499,0.0033898527522016947
NID1,0.08639792755572419,0.016251432274659514,0.04971902904191428,-0.029572147459128718
MST1,0.05275175093992699,-0.006118425632697467,-0.03430416779315032,0.02567652000850617
DCN,0.010639148532275697,-0.02615281330667131,0.10395592796858029,-0.03292274738515787
IGFL2,-0.011243784223832437,,,-0.011169739123772827
COL7A1,0.06268668141376237,0.020111082169113465,-0.0441837938026185,-0.006335519384630825
CALR,0.06378072450586213,-0.05691731741241899,0.017089129064397846,-0.04160070145600359
PIGA,0.005968883305581955,0.0027164126375245905,-0.048822626385703054,0.06305839190401757
CD200,0.024830146192712413,0.010745201786142619,-0.04819263680139886,0.0717330131571026
GRP,-0.017457335551147774,-0.03897716288202628,,0.11519313295531045
CDH1,0.05915465808265593,-0.01267323481380047,-0.10044431101310909,-0.010078348840728007
LPL,0.0703126412045885,0.048687944829554984,0.08315160775837376,0.05579728985688326
SEMA5A,0.00942558290218179,-0.038787358039935195,-0.09363909842011431,0.037761772460415274
SEMA7A,0.04981618878522246,0.05145694529029884,-0.026659498574520844,0.04623098132848916
SEMA4G,0.0081527362630779,0.03043328126549906,0.10568478023244596,0.003792048163380861
SEMA3B,0.050248286022564925,-0.05097601171539185,-0.05667862761269642,0.03445360859325421
RPH3A,0.02544097314319674,0.01352755652557341,,0.12678446987529599
JAG2,0.004608618493905283,0.1235456533731089,-0.05010298114576475,0.03572712160746427
CGN,-0.0042609924518861595,-0.03971870716497222,0.014700620169003436,0.05003791567562628
GDF15,0.08598718899223846,0.0819658409305873,-0.07353747575750105,0.045240963041345866
SEMA4F,-0.015748801633079297,-0.011002389939926187,0.016992494231142546,0.02612956492347329
NXPH1,-0.05466677120755041,0.06235561877597075,-0.060302732664472544,-0.05239589489823488
ARF1,0.00835256624506165,0.08471139296129337,-0.04165803702139323,-0.00921959068394997
DSC3,,,,-0.017599239706363297
EBI3,0.018252068057139553,-0.0460348417044546,-0.04699181947007491,0.02318962971851056
TIMP1,0.08407239005678523,0.10356807881768823,-0.016156293630320805,-0.04374675170384861
SEMA3C,-0.014937571865538382,0.006697425282982312,-0.08629106967123154,-0.008983238955674435
GNRH2,,,,-0.019071174791656317
GAS6,-0.0004111110587113381,0.030296692560549426,0.019504299931637565,-0.00838621754437285
MEPE,-0.033472080877253695,0.16289327691850017,,-0.024319366153540443
SERPINE1,0.0957689474292815,0.09023347869797792,0.026434928544387365,0.0010481802370339618
RSPO2,0.00202437629153865,,,0.025903499333944337
SHBG,0.010208289591755274,-0.024874595343922546,-0.0012992045629167826,0.07127903574223901
LGALS3BP,-0.0023474979035249684,-0.03199646213230699,-0.03335517391815591,0.03945419772419431
LAMB1,0.07049581494427443,0.01151271045258351,0.016212548360010383,0.003750275487994094
SPTBN2,-0.008090726710474712,-0.05598309774419926,0.08244985612437979,-0.0173909376572721
COL1A2,-0.007511786492431025,0.0024493008323800305,0.043501401315872476,-0.07768474450549719
DEFB1,-0.010017549555029827,,,-0.026900334675563436
SCT,-0.009207362521180349,,,
WNT11,,,,-0.023356394305144357
LGALS1,0.05362585301963143,0.03418512697989012,0.012304517564823732,0.013939754766184566
BCAN,-0.06878494561133865,0.0030796054816691044,0.050930650202978385,0.04822550233668477
ANOS1,0.0054766346680791686,-0.036820458721042386,-0.11527836302977053,0.01697765990706911
EDA,-0.014427030615105797,-0.012733770595143006,-0.044697114068893755,0.04636422335125129
FGF22,,,,0.0049377177636610115
SHANK1,-0.013477028273079417,,,0.02212730523104908
RAET1G,,,,-0.0035510597856674947
TGFB1,0.056226839387274304,0.010856229396574681,0.07990432478204249,-0.006429700151781917
MSTN,-0.0013424358431230298,-0.0241360394953422,0.024955242243976453,0.10352106779299942
WNT4,-0.014148201877693648,-0.02958101985712154,,-0.00039201552700131136
TNFSF4,-0.00020846994740238153,0.049896996166513836,-0.019901914914365226,-0.014626108863375028
NTN1,0.02652876470700638,0.0185312569830275,-0.04418363594987345,0.024286049414922503
CXCL12,-0.03875540502870871,0.09085973380512168,0.03386482462598733,-0.010379261221633072
GNRH1,0.04284121569076291,-0.03720244652083301,-0.08468182518984249,-0.0016256816805904877
RIMS1,-0.038822486339638675,-0.03371206044435917,0.08867248009152816,-0.03795064494616236
FGF14,-0.04264982796974207,0.07794460527712557,0.0014173329296875363,0.035125644300030685
IGF1,-0.0006619030355255784,0.02878291764485521,-0.07186330720488078,0.023654032740475797
TNFSF10,0.01720260762387648,0.04531900535835698,0.006881032560426566,0.06355863993638822
GDF5,,,,0.008868578122270262
RGMA,0.01679350647703945,-0.0623126924242701,0.02718644250106444,0.06115526102816925
WNT16,-0.015838267515071898,,,-0.021191680098698363
CX3CL1,-0.0211075011918011,0.008434241508780839,-0.06667045204042925,0.0421219063038728
FGF1,0.01753543431504349,-0.06460767918987158,0.06791350534605502,-0.011574566298910164
ALOX5AP,-0.0510528514301652,0.024392300204617873,0.023485998126477694,-0.0009294226307257359
IL1RN,0.02272728959958037,,0.03062027913588891,0.0005120401319295185
NPW,-0.012773354094829612,-0.030809201694387493,-0.04362931850661808,0.11184576590933769
CXCL9,-0.024851112181074286,0.019647821817458833,0.026222326103972085,0.039139985081219346
ANGPTL4,0.04740992876564768,0.06276070169931514,0.030423330071338916,0.008765762962996672
UCN2,-0.01442703150486023,,,
OBP2A,,-0.028950102141966534,,-0.019768546491474897
COL4A3,-0.01866289549689137,,,-0.01805281589398328
NRG3,0.0054938146593104566,-0.0006569617887639128,-0.020012376482610346,-0.020240386731415143
IL23A,,-0.026639989440681335,-0.06975978989148247,0.04503682165747673
COLQ,0.06738777965619824,0.21291840169044604,-0.05476864215001952,-0.018868697300940908
TNFSF12,0.06052033374096952,0.042507607172559865,0.03537260295313359,0.009653191952620963
DKK2,0.05930177680539833,,,0.06463137588900274
FYN,0.013728273147876637,-0.02574480502917142,0.011538099942509187,0.02799355393266773
ACE,-0.01021281540089758,-0.00260780249465855,0.0035972889066029404,0.011022689823388332
IL18,-0.055599048643111576,0.08063241555505432,0.02384783639428243,-0.014318671987507928
CCL27,0.007610601844478317,-0.02663998874129302,-0.0304200427435529,0.051910911110715705
SERPING1,-0.0531695393836385,-0.037225573750378625,-0.04622255613579738,0.02566645082587191
AZGP1,-0.052162415559077455,0.024682041236799197,,0.1099665593853647
INHA,0.06107340887458892,,0.09128329103454955,0.05299956258141772
SEMA3G,-0.022878925220863978,0.0609247192472044,0.002669560497003284,-0.022575956981874062
COL6A1,0.06932228387786889,0.04260632174577493,-0.1003683329133619,-0.018289593165416212
FGF17,-0.020959614200473323,,,-0.01883336166281602
TNFSF8,-0.011811474318288597,-0.03257706345835939,,0.006165144291111067
FGF20,-0.026873554529663106,0.009077560770911191,-0.05105624042080527,-0.01991777849538601
ICAM3,0.034907180003455954,0.033316589345256324,-0.0484008979820595,0.062391907959749915
LAMA4,0.04343476089556073,0.037099960851669875,-0.022952387996932513,0.01020859009904242
DLL4,-0.014439305852029476,0.022629516605794476,-0.0318715730031057,0.05225001406549088
SEMA3A,0.019092991795598476,0.021970981616139213,,-0.0044105069694254945
RLN2,-0.012031461499299475,,,0.01799940737051911
C5,-0.011533782281870334,0.02873734294481272,0.039709622479678894,0.08298858805261997
COMP,,,,0.03610847854743005
EDN2,-0.014610203689741244,,,
C1QA,-0.01598225407204361,-0.011930131261123215,-0.07186886973981355,-0.05197790796690027
UTS2B,-0.01039990465138052,,0.010045435462763562,0.19272392222361331
COL9A3,0.07996575258624097,0.03157197645650159,-0.07966800572314077,-0.004449117477022547
DLK1,-0.032090529275717844,0.11087892966903362,,
HGF,-0.020435697692178036,0.045159910012034385,0.07922295679979667,-0.0016638286559401522
P4HB,0.07520078543427858,0.0069331730614454095,-0.04950457199145284,-0.02549730845689898
ADCYAP1,-0.01994344572787441,-0.021369551406524065,0.03438538875001453,0.01984830420847303
GREM1,-0.014471086095458505,0.03541578028791947,-0.006744588665576496,0.0025573312408318162
EGF,0.04360196415936352,-0.024136024975577448,-0.03282093560757615,0.03913082087457949
