,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.021191059754541733,,,,,,,,,,,-0.025381233569376487,,0.020271862202511433,
BMP1,0.030044599150135787,0.02945222683186125,0.06057791696662339,0.024355919422637897,-0.026467993602042755,0.0036391177057874266,0.027506578386510817,0.008153449534852315,-0.05718785960645364,0.1964770416297597,-0.027283026086382948,0.19260707493782078,0.05107313731060581,0.0827814986834918,0.1390062320213668,0.021411551300436413,0.05422059423601354,0.05120288370843254,0.05987021085957249,0.225542916867452,0.0844539564826813
NDP,0.033571582275079684,-0.051752795556094126,0.10945853767756296,-0.019494550161801058,0.031536243501166614,0.05916529730422286,0.01671240903524783,-0.0022679617295742077,-0.018705458743267532,0.06941611751896945,-0.025811459688474224,0.05060755440693054,0.09692611189383822,0.07513645258633424,-0.019117218925205102,0.04495523513074624,0.06608614040968415,0.00769097343791017,-0.011453250060828344,-0.04438847255140772,0.08530914668901113
TNFSF18,0.06292753691845361,0.039551552414260546,,,,-0.012582389354070266,0.006468605447855861,,,,,-0.036344464670075016,,-0.04485932887102062,,,,-0.026175218175016356,,0.06642174158729112,0.02006209054028994
IL36G,,,,,,,,,,,-0.018385986425521757,,,,,,,,,,
RTN4,0.03557919443154836,0.00645164549514558,0.04524990300988002,0.006428105924544842,0.007727211684777308,0.04094628531735783,-0.052506945643125004,0.011561350483378271,0.10412146202451995,-0.10116507458402967,0.0315796324255891,0.025444567562461617,-0.0874651361512192,-0.14085147092108638,-0.0835800672380636,-0.11083876407817145,0.04313107191132714,-0.027606153656998988,0.0414475265570114,0.013659220723915904,-0.041929145931291795
HEBP1,-0.03159448953038099,-0.015098079526464369,-0.013980212076149079,-0.0008594543103771561,-0.06008140608547932,0.030561123655885637,-0.029104483107425107,-0.00018384289249180982,-0.018797607941625945,0.055900360298429784,0.03182638386343963,0.058850482571295805,-0.09721606314410756,0.03017924635305834,-0.02058352495153575,0.022561218509618224,0.03527276961236273,0.006524137810282162,0.012881699731422763,0.023893146767464377,8.562610723242407e-05
WNT7B,0.013979642514885211,-0.028968427099336547,0.12943031706483504,-0.013600681313330497,0.01931528239408577,-0.021316676991455022,-0.009707056658970923,-0.0334308187045366,,0.0769788444433678,0.0633057563097415,0.053536928921666956,-0.00628399207513075,,0.0851774203760709,0.06978953394717569,-0.02680865288577301,-0.018196532022777906,-0.009057044672352731,0.14871339556261137,-0.0021508537543658995
PTMA,0.04141044290054902,0.018630585082341288,0.01801531172639157,-0.01064185124143481,-0.0485116158938425,-0.06022678611759428,-0.07796029186423852,0.025601422078844277,-0.10114924533888933,0.2955075062698234,-0.010377995032475487,0.12031740288476642,-0.016034406203759195,-0.032287199022865164,-0.07484304876626269,-0.07029085236367982,0.0061130408725923215,-0.054340647698049915,-0.0014630956183119767,0.13426806316642698,0.026636644935593933
FASLG,,,,,,,,,,,,,,,,,,,,0.018327181909746415,
CEACAM1,-0.0246840970539575,-0.02223152546517381,,-0.006606521432358055,-0.016010998297825582,,0.037143682583712936,,,,,,0.002080287947289718,-0.012524920053213585,-0.027323587889412197,0.010056027692435474,-0.018648625401936954,0.02890292625645823,-0.03258319312910522,-0.002752065887272115,
PDAP1,0.07701508292751408,-0.029043816264069905,-0.06726217431636113,0.009616068970145988,-0.0052183303167851625,0.006322576461128701,0.02858292969360094,0.029321837643452617,0.019467013231098406,0.12009766381789534,-0.020639165929835657,0.02505657748302948,0.06848219308717886,0.064482947753509,-0.030417973911642943,-0.012839479150729674,0.04711231252304972,0.036992264012498194,-0.05287237657661567,-0.0291715909051658,0.007085314393276213
QDPR,-0.03630507478876629,0.03412243328190574,0.056130851014470524,0.04483010462846742,0.00851168475751821,-0.02999689926916622,-0.07910323589498774,-0.06489468254859974,-0.07879156456941494,0.17364179026207918,-0.01610550809173896,-0.07822350708093441,-0.03879637537632549,-0.03159868895654312,-0.10753649522635478,-0.029636165014881973,-0.007808380711737251,0.01916152630348004,0.032390899739770766,-0.00993715058494284,-0.03099732255528431
POMC,0.11570171488684905,0.0013066876944796647,,-0.015974275083031016,0.10873355249963977,-0.020461079218030167,-0.024004951452852894,0.015882899819856508,-0.036318818967219016,0.004082100445257589,-0.0017298101890766639,0.05616649526289476,-0.06885806345496143,-0.05958735723549027,0.05204561452739737,-0.02785814921269665,-0.02428791050243531,0.005679394336108043,0.0049168952644617,0.054925167893137616,0.013341402132211026
CCL18,-0.0077890182139767825,,,,,,,,-0.05086682524610067,0.14171644179095536,,,0.094919515538057,,-0.019372873056472305,-0.02559307568223426,0.06656899462749177,,-0.05474253670905974,,
CCL17,,,,-0.01669895566143044,,,,0.11125813022513564,,,-0.01679612057769177,,,,,0.00781336442574407,-0.011516679629320964,-0.017670870692785223,,0.01913234396193349,
VEGFD,0.16354328145687297,0.05072825547741988,,-0.01860448066783937,0.007918648842135402,,0.011206849480990795,0.07390266679726133,-0.024256545088504968,-9.573600368280057e-06,-0.01800092265501119,,-0.04725882533336861,-0.037826719943127037,,,0.026367599456001204,0.11592999940906408,,,
TNFSF13,0.09503352487975068,,,-0.01151856588159125,,-0.012202292838961954,,,,,,,,,,-0.03362164351362392,0.013748377484347348,0.024888030422080723,0.006001777660747844,0.09165132604279409,-0.008519622690830512
