,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CCL15,,-0.031230425861567584,,,,,,0.036145203453174124,,,0.08158578162295409,,,,,,,0.04242763816813963
GNAI2,0.00752902745902007,0.009569702762215169,0.009383367574215125,-0.01853932065340441,-0.007712632868804696,0.11334460586164014,0.0945531919633654,-0.019369568032777177,-0.0041821932050407976,0.066233648026629,0.0459113089667711,-0.05936632959356326,0.0713135251970382,0.04514136654551944,-0.04626753421575599,0.0027485129359901043,0.010275064713391261,-0.03685379206217797
HDC,,,,,,,0.022611554654143256,0.047533200442866304,,,,,0.0213327525532141,,,,,0.019676910461033172
COL11A1,,0.02987498592199966,-0.004280976042779595,-0.02247036573337846,-0.016373975011434012,0.22661472164299543,-0.026810689790471846,-0.018514477242562537,-0.022904655501559044,-0.01333061464900376,-0.008963833082378239,-0.016580234538609757,,-0.043275823722476674,0.036037950691609075,-0.016969395067592898,0.02499406778940876,0.0036638887172600913
NUCB2,-0.010955302415503573,-0.03282936371279649,0.04489108924218749,-0.05642984488576363,0.004318009128857978,0.07614758421137809,0.025906169217486893,0.018506021259405262,-0.031525729556395266,-0.00290841042066003,0.0056593574004861905,0.0029237656103145494,-0.015312015722351814,-0.003116203897778694,-0.03301290096972454,-0.029613685463061267,-0.059662962894585864,-0.01607204867790023
CXCL1,-0.013846685752088876,0.008655396986484532,-0.015825172052812673,0.06798125363150402,0.002406943063850856,,0.019133710926537904,-0.01557916627675375,0.14252684407459426,-0.005882557346995549,-0.047769745289246913,0.02184564783321967,0.08594228908189365,,0.0021171163908663758,-0.06872972026200848,-0.0447492212246805,0.032479538244894766
VCAN,-0.01818508224872378,0.005172568023160206,0.020642801070225446,0.0683212008236256,-0.029066632280036024,0.21194115756632828,0.04762507728373876,-0.0013666586453715398,0.09613799934981249,0.10128091836951313,-0.07721801530728022,0.09767551603852884,-0.01057585205647429,-0.06708549858979501,0.08127303313658302,0.06228648081809537,-0.04928329692740645,-0.0433363746275949
MMP7,-0.07091198390117912,-0.017069794105287948,,,0.012225231794625174,-0.009239480606966968,-0.01076385392796899,0.021547408452933115,0.028696618014167525,0.03115948911885737,-0.043555132019468826,-0.07103322117183616,,,0.04974662160491999,-0.020673662601483046,-0.024819846909310356,-0.02672465601491694
PTPN6,0.013630644560232937,-0.0024424120235371216,-0.037365714543302994,0.02347470816926048,-0.0021177713359380296,0.06173821040710121,0.04249883179836428,0.06777434822560872,0.0732304891924719,-0.024345974809929054,-0.00026438377949583006,0.06614821325942785,0.03677625407798405,0.08512002803674333,0.0570352076601079,0.0800230814822072,0.09044979551694862,0.055531023571340446
PTGS2,0.0063609347125148305,-0.05097361038330454,0.0550136976634164,-0.12358473304248573,-0.03730088580802986,-0.046130240139733984,-0.07503717946803982,0.001869831935689568,0.026693358248642177,0.009910126210922405,0.04293134408650547,-0.021833575225975572,-0.01856939447629986,0.0886085777193123,0.008975551423697253,-0.07640631880016693,0.0202947862819723,0.05549938487032024
XCL1,,-0.02051230316005145,,,-0.03421713306405633,,,,0.07937788678945809,,,,,,,,,
CD58,0.05197336499348775,0.07128875852632315,0.02640271555241793,0.05014039555539417,-0.006436184142003834,0.12583762110632737,0.10005497374537843,0.008176299534934702,0.04233856328182829,0.10694250807320453,-0.043163801633902585,0.07745928471020493,0.033406922774048976,0.03464334827049746,0.11816823756182793,0.09693324118162405,-0.04207746753706394,0.036819790664359815
TNFSF14,-0.030179104853940972,-0.02066826005832303,-0.016505132729481942,0.05214114159196131,0.0073173639354010295,,-0.022428071529841637,0.020079577362775904,,,-0.04348746655813751,-0.04810906183959499,,-0.009003268251593581,0.025589191100116076,0.03096127989903034,-0.016559439452971815,0.00965803206477254
CNTN4,-0.03378915626984807,-0.036337285333688914,-0.012920165248928823,-0.0009116215694989978,0.007699845208970631,-0.09010277459443211,-0.03822022214976366,0.04645077681478743,,-0.009327935540041339,-0.05304347476731594,,,0.10401934304234217,0.04100625973253959,0.11350142679563559,-0.021007707858745953,-0.021311258483283264
NTF4,,,,,0.1027107406988488,,,,,,,,,,,,,
INSL3,,-0.018375237900723,,,-0.025463356165389136,,,,,,,,,,0.020273098418895585,0.011186132567458247,-0.016483479579039267,-0.020277216357015203
BTLA,,,,,0.030849735881999595,,,-0.04725097670279926,,,,,,0.06887998633760388,,,,0.046680527106071436
MFNG,0.028008017676366157,-0.029157149852742613,0.014329171549680742,0.1093160685320428,0.043301546377068956,0.10409953118171664,0.08607809098675434,0.045977914126267644,0.05489009944606902,-0.027602512494205873,0.06807657997662454,0.006814684834199942,-0.03277760965362411,0.06559095033870678,0.05904755028510839,0.12048114813125026,0.07386370415537821,0.006644142106810355
ICAM1,-0.0011417888914495241,-0.05264174758900573,0.010475614098767126,0.006632921120140325,-0.005677507751262383,0.04656751610937275,0.02661992229694875,0.015102693236781388,0.028814068091112276,0.021277845821780907,0.026250458655223265,-0.09504398334814015,0.05541953964177384,-0.008974552002872995,0.030247766640211084,-0.04152986738498763,-0.010861032194843535,0.02603642875451227
PROS1,0.031077257767640445,-0.023145769273730528,-0.034589607731817025,0.12300744220238725,-0.005954185992174423,0.13740894457645378,0.09825351429667989,0.037257518546033166,0.06515179865688078,0.04879040562056119,0.016769175093606144,-0.049919220419925636,-0.06665119714836401,0.0810959291636712,0.03296340462917644,-0.08208758745733212,-0.011317746790775426,-0.03532417170695869
CLCF1,-0.04385571513841758,-0.002733573594536888,-0.040512660398670006,0.054844246381110816,0.07773460742461809,0.027830687922830246,-0.008200052423211712,0.010965555662573711,0.0702512070870285,0.03581287486131306,-0.03551533882709263,-0.03298088949543516,0.02158275301608735,-0.0073189228811399235,0.07030008984835769,0.06336414293772319,0.0023855287835231782,0.023443730431020222
PSAP,0.001003416203609859,-0.10025533166701885,0.007703042778004702,0.053873997815358655,-0.017854535642932323,-0.1899953162975995,-0.11766477240693934,0.003990555561334477,-0.09432125056140753,-0.07590671740052181,-0.027863876463056218,0.01676647428917081,0.015395011188057939,-0.024970016823071234,0.029434409197098634,-0.052618261548756005,0.027667563464969784,0.059069445981876904
EFEMP1,-0.058414108514379524,-0.05073707272432401,0.04844337846937982,0.11464367999207062,0.09167594503074823,0.07074565592320571,0.04040399133965607,0.06300099435478884,0.008113727659821865,0.07490688492852575,0.027499700660534317,-0.005664667694722478,-0.010999160412124929,0.13549416414762563,0.04335129112296117,0.08676899218124216,0.03653686044333881,-0.033543347486969716
C1QTNF1,0.08545598484023215,-0.03690585932763343,-0.041957042569702376,-0.022788346425173866,-0.02492911365434528,0.03402849591374139,0.06485820154733579,0.021656410822966907,0.07067907475854052,0.010727310449365268,0.0012883968023862913,0.01618861665634016,0.019080216755441737,0.004254272858858145,0.039945916274579406,-0.06759401542805614,-0.012625380044223755,0.012955236325505107
ALB,-0.02449238482394941,-0.02840859729496719,-0.02177263951834396,,0.026937795956435615,0.12018101287244871,0.0032056750967776335,-0.023559011053502023,0.04245346495544476,0.005284437548507189,-0.005788984572989113,-0.05542536980580857,0.02954873113845922,0.05604831903785573,0.035174721173470286,0.08580118815316444,0.014480459834324637,0.03930432926499423
CCL13,,,,,,,,,0.10388643415802168,,,,,,-0.03455834109244137,,-0.053623077615828546,
EFNA3,-0.05235945236672166,-0.002884750378112227,0.007571486381004733,-0.018005059257500528,0.04244742578649186,-0.1101283416777749,-0.06460758825563656,0.008493587282784053,-0.03242674768353945,0.025122945247939347,0.06975032063668732,-0.0843778719493267,0.04958668172429565,0.11373960447504214,0.08074571004332523,0.02700635460739667,0.040661081548783715,-0.024552112724118405
DRAXIN,0.09803994044373672,-0.001574388769320895,0.05641745677423534,-0.02072805373557817,0.05672571911543094,0.12596906377511338,0.05194423208303599,0.05158869802752491,0.09812030168567815,0.06342102824271366,0.022884618100418256,-0.08781048176243951,0.02771364225054311,-0.02098735747784384,0.005453186384473418,-0.047720214360280615,-0.007775783962164062,0.002399190655713625
RAET1L,,-0.014314488782896973,,,,,,-0.03892551416056745,,,,,,,,-0.03157180709101643,-0.03128679206148507,
NPTX2,-0.03432413121199716,0.05709083454749517,-0.013743818888631123,-0.028968580176080845,0.02567312172716926,-0.1896945285494995,-0.06598622314898188,-0.03548160685537088,0.010323937341677608,-0.009965014473427805,0.014577328930854111,-0.034932692200850386,,0.061597812431720245,0.011593050226585019,0.053037212735947685,-0.05072219053392092,0.013281439875895898
FGF11,0.05677594650050112,0.00827363650923797,0.04608451532105476,-0.06885341811692498,-0.0010151277532190234,0.11554002913360484,0.08350986160529622,0.01432935748511433,-0.030156546267316873,0.06484145817620274,0.03185045709750906,-0.011168089333478326,-0.08316153918414716,0.1298992710195038,0.05779704947861772,-0.04957698509580236,0.07120253217071182,0.04491927594662277
CD59,0.014662541801258368,-0.023974400725093572,-0.03613164353999257,0.060992176316532004,-0.00806945068293645,-0.16985720766587262,-0.0834146183045098,-0.05033561132949211,0.08915227214312808,-0.036678286005404445,-0.003375318242216663,0.14831931259592882,0.021441385388433213,0.014176023864047219,-0.02722651638728607,0.05070466914919899,-0.012718494137675094,-0.02166839749569473
COL9A2,0.015286015263205178,0.08989944282600817,0.027503494858207495,0.15076845654125853,0.03298556321402222,0.154533647329062,-0.017928969818743107,0.01756715302439644,0.0642790822809514,0.03140066003708969,0.043003038003231187,0.05510747989249946,0.02374129575032693,-0.020113744827009866,0.08142649597942149,0.14820185986844528,0.08419211276812845,0.03997692435139909
DLL3,-0.021934662218022875,0.08121507035704491,0.07537759983639035,0.056406341208807644,-0.039057273735950485,0.141547209814929,0.026061488124783597,0.045498197364595504,0.027877218449321506,0.051098210431531114,0.04174407550552997,0.03731438100330005,0.07875819666242326,-0.00986530398950497,0.09564066224491723,0.16303732200920526,0.11217757393856441,0.061104144539661946
FGF5,,,,,,,-0.014377103385758778,,-0.0023434186151331327,,,,,,,,,-0.021917511289285124
LIN7C,-0.008532496500273825,0.03005263083129665,-0.026111756689679386,0.07276117429681213,0.04415335027973123,-0.025050392515030426,0.05999164318728945,-0.0167599049196139,0.052101253728766825,-0.0029869796797796547,-0.0014730501267507577,-0.06039394457736015,-0.06371293761785198,0.04341943050698047,0.01298603468388219,0.029396973564943356,-0.03267323881233026,1.261313947331526e-05
GDF7,-0.007504925982252186,-0.023444008308268465,0.07856898629247351,,0.019673843190272346,0.07127311302103351,0.06546195641605002,-0.04548240062765066,,,,,,-0.0453393508454015,,0.03313799035477525,-0.03886255609714784,0.07302344343513659
PSPN,-0.006731277458472739,0.06325041292156264,-0.024979721778319332,0.02134274206736654,-0.010255826713975697,-0.0021974143028581964,0.023953471820064798,-0.0034381009326388684,0.007343052596188635,0.024916529891381732,0.03799615832432189,-0.040370300808179146,0.07588213281589995,-0.01071001706622036,0.028669148863518124,0.048710890236110124,0.0609106455321355,0.07218130944899619
ANGPT1,-0.03287599748378694,-0.03858216249469286,-0.04304383094268691,0.07699582528410767,0.050587656349558446,-0.021198012426354364,0.04879462754300043,-0.008638458337217934,0.13284676810505813,-0.02557208736939223,0.01864827655417129,0.0924478075165588,0.0679256510845588,-0.016503673910544303,0.018622375899624025,0.019699214783467926,0.011895703385426788,0.04193958008057509
PNOC,-0.007457422985182012,-0.06165759211193009,0.04444431051060104,0.005665833452460289,0.0229780106287515,-0.1220152176927669,-0.04736599972106904,0.037956050424346126,-0.03808829013139702,-0.031927073634713005,,,,,,0.03047220398562249,0.022633988987714262,0.01471912640047703
L1CAM,-0.013360381723505463,0.04319103233657257,-0.02838698696032689,-0.010140927332677142,-0.04627418899836439,-0.04129069624698506,-0.05106682522263129,-0.02359261910100046,0.03035050816211436,-0.053637281918224235,-0.06944465574731949,-0.04269189071618536,-0.03876491131765551,-0.016642637909679892,0.08165830488490744,-0.11730011916370332,-0.007881504272066221,-0.00010045556256125982
APOA1,0.02880009630238926,0.08373616402800388,-0.01920013428380102,0.019956279953245042,-0.01807143486358373,0.04172922336773219,-0.005616383956347994,-0.009192650841231371,-0.03892762745690388,-0.00752714875573276,0.10153679678171114,-0.018414219861714144,0.014207031620381267,-0.01953252136702126,0.023063816187403916,0.022053998058862743,0.05314191530739791,0.09363977685161395
PSEN1,-0.023706484470133387,0.006840615960354851,-0.05761019219561187,-0.05315834363588744,-0.0010343757755021878,0.020255928650172634,-0.043890736843291096,0.003211907684912322,0.004861079726397338,0.059049230567942305,0.021975397255178664,0.11820424418418982,0.04970953138614384,-0.024065463860296375,0.014491301563237543,0.013093879923719152,-0.015002147813836448,-0.05488500517182477
CALM2,-0.040941269870381984,0.0734346389733689,-0.008933076523868396,0.08167716404938759,-0.002381463515640373,-0.19575349032224312,-0.12448021110354703,-0.04518735391786687,0.13565045280626423,-0.060143465878941996,-0.0684956438856975,0.06434804656128959,0.014620269832531157,-0.06270645680993461,0.10555698856131257,0.12046093235782536,0.07553081284663724,-0.031285189959031005
CLEC2B,-0.027632837153880634,-0.037097461862839284,-0.009606217246677472,-0.03646437276339417,-0.024922397891630754,0.04906915412731808,0.035543857743992754,-0.00908385712311799,0.039012526299429966,0.007412582132668521,-0.056905825897637055,-0.023233501778966315,0.002745498917673206,-0.010891163404701917,0.02897429981892754,-0.029104243422765994,-0.004313109593681605,0.04163086282953525
NTNG1,-0.025250913696143684,0.08097790460047181,0.0010684713380379198,,0.03752539773749829,0.030068690454102348,-0.0031396318563519047,0.004590554883023425,0.004797738117800498,0.018265819983480307,-0.044018248246429276,0.08019123987191727,-0.08897649279383603,-0.034785168217693445,0.028687959945277182,0.0891954463409076,0.016999604826720454,-0.008780430177284911
LRIG1,0.016481791901888396,0.006747470666100766,-0.029708444136168678,0.060211079820063566,0.05011290041082461,0.06475549373772872,0.03943865027194312,0.08265393409776368,-0.05352699093319145,0.05178247657452226,0.025531933902773793,0.016090739567042572,-0.013501118208377004,0.03868511101577121,0.09134879842717163,0.1393261732465491,0.04530355815754324,-0.0002230172277070615
CPAMD8,,0.0206901997811824,,,0.011598772795717006,-0.04614773623861102,-0.013006024833801762,-0.029865213142164802,,-0.029802353327318582,0.06343632154594799,,-0.0874652820739912,0.0050928647302344995,,0.023858894147723495,,0.09802545800642115
GHRL,,0.006362047071965582,-0.017585312323680585,,0.020651720084673596,0.005186760241172873,0.027978780977486694,-0.030292330445612862,,-0.020593474845240652,-0.06436111238078823,0.10128056329835425,0.0029624581691967146,-0.048228743065902156,,,0.05495917721091248,-0.0009382549915951023
NPY,-0.0009728866934446059,0.04813910831338229,0.015752727424065843,-0.026519080524692592,0.04182378710394349,-0.10875334614160898,-0.051562549882349686,0.011121558877505466,,-0.01890602147735835,0.10453581049573106,-0.054493829132294176,,-0.04035877105855622,0.05321607564521962,-0.051602691266546374,0.016746752505387864,0.04679384014163689
MMP2,0.02682085794698434,-0.01370696908729221,0.05188367749550685,0.006570473243058061,-0.00932242189010601,0.10206493356855703,0.09354559856401146,-0.0054808048772336665,-0.12089890704083718,0.0645337001571804,0.05423842257813338,0.04550071901791654,0.06956772058355362,0.06461640413254095,0.08850015674987512,0.04419932895085885,-0.04356687808031363,0.01694344499023758
LHB,,,,,-0.020318364662622268,,,,,,,,,,,,,
PPY,,-0.02413705686495114,,,-0.03287677423484783,,,,-0.013418245713969636,,,,,,0.053724293933757356,-0.05125939702132534,-0.04305033100904149,0.045836608986030675
ALKAL2,-0.03673802138810558,0.0634573788593002,-0.011128337521760026,,-0.007620130498370504,0.012569769515175097,0.037288466945937786,-0.05393300102390376,-0.0665107162093697,0.048141266990424314,-0.04216793097718827,0.034688373460758565,,-0.014129172000442707,-0.014101504616720396,0.08909758435858094,0.038893917014738176,-0.04021674499359867
CSF1,-0.10588194267270684,0.019978095061153636,-0.021728458048897767,0.08877618002690937,-0.04460497914908954,0.12185260153879393,0.05809033273753763,0.05692168608383375,0.1093084506246406,0.07091822125611412,-0.014647337041331686,-0.029400681020833503,0.07838824505854143,-0.04143212270070132,0.09710555110778223,-0.0013035133124295998,-0.058243466483427236,-0.0034930451720660833
SEMA4C,0.0012656973991708343,0.01112306249513384,-0.045119890353149124,0.1008362070008367,-0.028000758168195767,0.050883847685155435,0.022680925191447803,-0.007107350568625228,0.09226601484893487,-0.01712768060953433,0.10981313656052413,0.02960316490092829,0.044955208331944926,0.031540551375901796,0.07289825617647316,0.03659162671906203,0.09137332159285189,0.015619009273479841
BMP8A,,,,,,,,,,,,,,,,,,0.052224541254231024
ICAM2,0.01617092317786203,0.02261297306467494,-0.03176196775127055,0.013845279794485143,0.025134528539175326,-0.05434756466306768,0.09757699786901237,0.040357770029670614,0.03453287204061827,0.03461244085258325,0.06335031315173589,0.11705486946404937,0.04605313043168522,0.019795815973159474,0.00126250884269361,0.08996431655843301,-0.009176385606735973,0.046139579366858
SYTL3,0.007190348668846824,-0.04987244181531521,0.03959340594462012,-0.011658620121687514,-0.04129863606130911,0.0031751660948968604,-0.013016690924554191,0.016296562197515504,0.03266391658979523,-0.022316197699903142,-0.03236592184973768,0.010818924095492032,-0.062261988969827486,0.028543490728004266,0.032215809313405994,-0.009991965123777102,0.09443770009699892,0.02472626874700204
IL1A,0.06056461009031072,-0.036433728247739966,-0.022205087438887265,-0.00944526381828143,0.06767922208380002,0.03540591264918342,0.07818789088703078,0.05027615889688479,,-0.031012706423623054,-0.0051349242892573125,-0.017736313673749646,0.017244349959495506,0.09217295095922468,0.04145264230656915,-0.016783419390963172,-0.004949294570240563,-0.040527899205706513
HLA-G,0.02166061853531729,-0.02202658019501433,,,-0.0009969056387807542,-0.017895639816457257,,,,,,-0.04437441267864284,0.03838715068442176,,-0.013309414185314356,0.06099442946627178,0.05066067291063223,
PGF,-0.002523898252752725,-0.00539841818907372,0.005837023738882898,-0.006680375759174646,0.015376474844774661,0.08938789794178972,0.11315674667034624,0.008556916237103656,0.08911003693622264,-0.0007840745665133535,-0.005345654566349512,0.11171537819453024,-0.07938896008905884,0.13158795877582835,-0.01006140461253879,0.09653709331335388,-0.01130065307429493,0.04582185457977531
LGALS8,-0.02611971409428588,0.028122174998965667,0.009930654053718688,0.021537913449365984,-0.0004662682898169262,-0.013961581815841884,0.009244092655532771,-0.02977206427388158,0.004544527778629682,0.016180769839194187,0.028023592618478747,-0.0005441163447343028,0.00031386109127174355,0.04593503312755712,-0.0008574494121214253,-0.007343354827256955,-0.014741268432069103,-0.02563431311167303
DKK3,-0.06081896532184217,0.0449941641267448,-0.032287853334134496,0.07308811245306826,-0.037031329179869135,-0.22527340696171805,-0.0928503277199903,-0.06742651457613624,0.05141110760829813,-0.04663330954129365,-0.01945490626095552,0.05699214381386646,0.04065386418031189,-0.06136045385744498,0.04569881349595652,0.10511683647578134,0.010882535398508511,0.019873217550514525
COL16A1,0.02398030061511346,0.04688382788222204,0.042950289399396664,0.09766262991159566,0.039281119989278884,0.06613002110686651,0.06060052438462744,0.07850745189797374,0.05843237214730311,0.061300647935140395,0.057029795888151574,0.008181082220614524,-0.053804557539794885,0.04547187432157285,0.025384602557956003,0.03850223164220497,0.024636960783307873,0.07666183832159301
TPH1,0.12136794726913207,-0.01617310387741791,,0.014900460468972504,0.029941322462662887,-0.01896292594297809,0.009119231769972593,,,-0.019418564575425682,,0.016389172039895063,0.027703620790211925,,0.00431623404988273,0.028797899696145747,-0.05314488364910206,0.033262739045429104
TNC,0.00955389459012723,-0.07337118721821075,0.04426048170744338,0.012197767614067353,0.03907725405948691,0.18484682499851518,0.0666660941141068,0.038938421515214636,-0.1394243307175068,0.07556352072869031,0.01044973827396505,-0.0654638607661652,0.060321117106404,0.1156667940830579,0.0021718712143024713,-0.08197513847267779,-0.05008118029824391,-0.051565852567400754
TNFSF9,-0.05275424967662299,-0.028759285104565355,-0.018609117318591446,-0.04385634548407284,-0.010129864551424846,-0.008905766413721228,-0.034901469125854456,-0.027465241508300486,-0.025372469742239126,-0.022917673632739582,,,0.06631097456622362,0.03691367071661098,0.011626844004401166,0.022099299653314503,0.03020042899672823,0.015447552953819502
C4A,,,-0.010966477816894128,,-0.017751424500960417,,,,0.08637819918690934,-0.017069655932453298,,-0.011065783753319522,,,0.08507287502408538,,-0.028959342537704873,0.06333475917655321
CNTN2,-0.005696825922874669,-0.030661521643618725,0.00466122319662362,0.09050850326911629,0.06883357039882428,0.014549460463257089,-0.06782827518769526,-0.01844302967111987,-0.044236527640098756,0.015451963544919758,-0.0644214509093753,0.10773360548720565,-0.056693783132075376,-0.09540968716826237,0.10119156042567548,0.0909051441840714,0.09849467416561665,0.024744082688084083
F7,,-0.01577808174423789,,,,-0.016469355293515495,0.015973523217447067,,-0.02634711897573498,,,,,,-0.0018448436250439492,,-0.03886255985506205,
LUM,0.008054233450183695,0.01037530659211342,0.0035886778782432942,-0.009806055501396526,-0.04247401607603616,-0.03581133649568599,0.0979123172511532,0.04575962849130282,-0.03025185853948954,0.018772049922289074,-0.008738579122405539,0.09352999597725306,0.09215554178045415,-0.008140618224224192,-0.006539954499380164,0.11921473047363973,-0.028415040069370397,-0.0172710506086567
BTC,,-0.014314482820452338,-0.017160590034592846,,-0.009452894784490953,,,0.009719781397102669,,,,,-0.03461053218369734,,0.028367355877459692,0.05552138646722098,0.02791690242108122,0.06301879761214517
APOC1,-0.057224158769137855,-0.03020748234720923,0.051412659762551834,0.04772883076891788,0.06846204818006942,0.17731557161149353,0.10680989982491933,-0.031031986919699002,0.1308690323713972,-0.03378588294539273,-0.01946680099762889,0.06931512279600939,0.013858678131992553,-0.03477062013370646,0.008066741415820998,0.09588065780084441,0.1314984485303123,0.0634308706499479
PKM,0.07147529834736764,-0.06201464759429683,0.03646557479825143,-0.009728877332411708,0.0736370934897285,0.04406617224933766,0.058797313280688226,-0.03810833556507748,-0.014104324694179902,0.05614402984400604,0.1552792542319308,-0.02938638114125811,-0.050512015623286464,0.03206503145304482,-0.03276778208163523,-0.14737820071884417,-0.04071593482335206,-0.07011428441720269
TNF,0.013650620784643158,-0.03681761084006408,-0.024350141294852055,,-0.017379727827011384,0.03268745768322084,-0.019087944186183814,0.036835053688349634,0.0481348943679521,0.07400781570369985,0.04927388936791745,-0.028469424721722484,0.03660495694119613,-0.019290790333800312,0.019734620334859093,-0.03157181570223393,,0.043657569150110494
GNAS,-0.03258795983547168,0.0022216291830834444,-0.01884539736914044,-0.1386641470750179,-0.012991557451678593,-0.15959665688386385,-0.07973169071805869,-0.015239175556633927,-0.1001216549577009,0.09631501481679856,0.06475225630645098,-0.141308588483269,-0.030721550372912677,-0.05165159135545024,-0.07284783095635872,-0.06665738529263028,0.021368603837552565,-0.013214655914618997
BMP8B,-0.05580245820141887,0.07533092834190037,0.013889162294809238,-0.05662134428537404,-0.032391198091129,0.1337358437902295,0.01887835758257076,0.07814314466844567,-0.019012878400597902,-0.022124110817996444,0.009664632661179404,0.0429485742141397,0.022134705738358414,-0.006832319485489518,0.022794605536884924,0.004449324664597325,0.06127748845790729,0.002667063989147979
LIPH,-0.007067893922254446,-0.016173099895726187,,0.05052942090618663,-0.03977545881074884,,,,,,,0.05207136195489193,,,0.0190510595735416,0.013258453483893403,-0.0007527298907023517,0.010772123097806462
CCL28,0.055135207733877395,-0.022749476821600906,,,,-0.035416856398357,,0.026817341982363265,,-0.015399765253616101,,-0.040357423854952786,,,,,,0.06710671461716172
PTPN11,0.02898104032538681,-0.0030693163077271024,-0.0187166371142513,0.040860333269363586,-0.02855782463469191,0.006770565352657501,0.013128458535543473,0.019954634497242187,0.023700732791051886,0.03166367295946261,-0.008644775133418547,0.05547252294174339,0.01774140155916337,-0.07888232214589867,-0.045005874350854354,-0.028839803069663987,0.002370363041810611,-0.006687552667364094
ADAM12,-0.0059875032989403915,-0.015973742792023616,-0.013058955658648974,0.07728740223446803,0.006174788434006286,0.0771403709234424,0.12145922193998976,-0.021261294061530784,-0.041254151825262625,0.02160411715427169,0.04615693368561689,0.06260270456987374,-0.01085623219945521,0.002165952645116586,-0.00517895723931163,0.03398062195528132,-0.019201984713543976,0.024555318975596797
EPO,-0.0007436405698624632,-0.021731387804778467,,,0.05945436863691393,,,,-0.03463134797880394,-0.019418567427107652,,,0.0026416978699525698,-0.023400560864790833,-0.03753125480556464,0.010438095184522152,0.02504336250404351,0.010349360399164948
EDN3,-0.008103292510445293,-0.028172773435654608,-0.02342375549643449,0.030920608534228403,0.03007399085155475,-0.008231467891805618,-0.023044827333848095,0.09770626496368533,,-0.019618938143740182,,,,-0.03121222996491629,0.07133234651112946,-0.038816638626892316,-0.020592988377611525,0.0912200335697596
CCL22,,,-0.013864256360172368,,,,,,,,,,,,0.013614823570110677,0.003598990748909385,0.07538893227379072,-0.03829840038626053
CCL2,-0.06174404654773798,-0.05813745954358775,0.00974892462050656,0.01733671959283471,-0.05683354680212401,0.052801484004884845,0.0011427104563537273,-0.007539510533562204,0.15717127887809887,-0.00036516708368951626,-0.05218675115431304,0.0010147570111970954,-0.009436068998154095,0.024922486574371263,0.0546317512369814,0.03601930370414462,-0.03824531251093062,-0.041687444659425886
DSCAM,0.03659374480856987,-0.07715534834168261,-0.03136480015137017,0.05574583156600772,0.0355218047306048,0.06722134144140696,0.025333977043503604,-0.030051428350157713,0.08744891529323334,0.021592991532599703,-0.018777738541651115,-0.03907742628509395,-0.029828435660064153,-0.029150053669144763,0.07223994847369414,0.05191855554221774,-0.000593684134140028,0.027831542867788
GPHA2,,-0.018025741631495337,,,,,,,,,,,,,,,,
ANG,0.0397235638481804,-0.0565730012097607,-0.007120482845848544,-0.06830287499166553,0.024710054159463438,0.0020183465637297992,0.04221042231367029,0.0021795853283473657,0.006580526533959152,0.03551723361365609,-0.007018646810137361,-0.061898616295898816,0.0009788211104751786,0.05169335427463663,0.11573563120116427,-0.011825921414567448,-0.03631607444615143,0.019044996331426624
FBLN2,-0.02427197263287705,-0.00536499229016329,0.0003397655713110731,-0.03875127260292442,-0.037975003657481445,-0.03436685858020184,0.014558293392052515,0.042126155651791855,0.11422799498025278,-0.04471796052853755,-0.04024055426817645,0.049741386400211175,,-0.04349410259019501,0.017258672394576343,0.04828937927946823,-0.055476956391874985,0.07011281968449033
VTN,-0.03638602794032754,-0.00799702417871173,,0.0344246010235655,0.06686167697096687,-0.018962919742084205,-0.02192390187507141,-0.026118163258564482,,-0.016135660408387622,-0.002427303498214059,0.0796105733442856,0.03284008231655687,,0.03581784276144732,0.10495064918942312,-0.03985702834332879,0.0621357249701021
VEGFA,0.07951577353420512,-0.061339605535449,0.04428116409685155,-0.10843649556874595,0.012514795379758466,0.17525020337575276,0.10366582327059437,0.034441174920014174,-0.1438104071054938,0.05870690248955281,0.011706340733078933,-0.1060209575453186,-0.1561735542202981,0.1458195971507334,-0.06189533238099935,-0.1574061881793653,-0.08536733165460483,-0.08580016765049839
F10,,,-0.015825171732834844,,,-0.0329760866114271,0.08662657898193722,0.054570602499174524,0.03863462376021508,,-0.043946413885088104,,-0.018508746318637352,,,0.08501469051986542,-0.06439519428914887,0.05686249829650689
SERPINA1,0.01305530333594134,0.015550332405926499,-0.006938986762197453,0.12525540761827056,-0.056550168681981816,0.08111770537778543,0.09146702044480247,0.08226458778862576,0.0649892290521901,-0.0023155878470677124,-0.004710122923459104,-0.029242424996420855,0.014588290449042873,0.06549890166249703,-0.014919838620971425,-0.05998126081502292,-0.01076388806037624,0.024182176490100935
VWF,0.027942729825637082,0.07401406765855494,-0.02916122039516286,0.07126943492182962,-0.03139517794028077,-0.030580315493655266,0.0790722875702385,0.029423465637046235,0.09768940704634303,-0.022809087495171337,0.03275842418018779,-0.01046880422871198,-0.0027251958154211014,0.026863334305254966,0.02687584658863961,0.10723425981679098,-0.016675401047396624,0.02408411001737669
