,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.03436998066843586,,,,,,,,,,-0.020719502612690305,,,0.00726573313681152,
BMP1,-0.017406642651886826,0.12961140430839183,0.033323484248091555,-0.01330509927080106,0.00026883212613964196,0.03527516200041203,0.0683588188959905,0.13199045938467976,0.08402700968340218,0.04213853596797914,0.0009893317306349928,0.11580629496836523,0.06756857825870466,-0.04223337896982809,0.009042566114347585,0.08569180219704826,-0.007089561910881674,-0.0074347163024445885,0.004605725448679467,-0.011051116794231411,0.016536830884182396,0.06470040895933324,0.014150522728416626
NDP,0.008261301826624417,0.14278452054828913,-0.012518791279484744,0.003453901599159419,0.028464638025525582,-0.05243398136551058,-0.012573709705104958,0.055226570914130475,0.05496971985448406,0.043605856989869664,0.022855368003074222,0.07423164441848813,-0.004753507214135246,-0.011053064692216593,0.054118194537058836,0.039704018895219365,0.0726079942086055,0.025580962521761254,-0.05039949413799745,-0.01951127631555672,0.1763019203779875,0.04323882749409579,0.0399699526865375
TNFSF18,-0.04878092159373473,0.020917108594816606,0.07322399555361526,0.030502700185748695,,,,-0.02678587669730803,0.043561934092760865,0.011245896381353485,,,0.09383224855740438,,0.05137841172090183,,,,0.09889862078081245,,-0.008275771931654541,0.09499258529251765,-0.0306221136242712
IL36G,,,,,,,,,,,,0.11758327994625252,,,,,,,,,,,
RTN4,-0.10903453694522203,-0.03932461398943363,0.003617858421976159,0.04953125522213837,-0.014153961388526282,0.0010168131162331332,-0.03750040048549969,-0.16028610653483052,-0.13455037276547166,-0.0029246854577247646,-0.12453535485831535,-0.06833413402437503,-0.10315760305351047,-0.12485312700360174,-0.029383730489679502,-0.025672073786118913,-0.0313598704315027,-0.04322586351376685,-0.006659834237237773,-0.03175058792980579,0.012107233818222266,-0.05236024224036176,-0.019209109155505655
HEBP1,0.044936797879008505,0.02870020563070662,0.02676404503375681,0.008203590159316,0.007438387288103237,-0.004641680697497597,0.08897496488981049,0.028559669875360884,0.05009037745821363,0.0255512250804196,0.02102421067583246,0.026497419529321057,-0.09976829215436661,0.1135550097961066,-0.03396896796321746,-0.0543490554631131,0.05732351022432092,0.006032977666220187,-0.0012845621239853198,-0.004943305115267424,0.008491038233220689,0.015986045467969133,0.03911971967037542
WNT7B,0.04622795122130125,-0.04314645175368112,0.01549888477005077,-0.012173787139379104,0.006782329086093827,0.03796301959126532,0.01638531485381167,-0.01701618601185246,-0.03237012036610545,-0.017448568515792514,-0.0629656538585327,-0.0213842439716453,-0.012185609480787897,0.02643691369660349,,0.024023738571730374,0.09534741822715667,0.07331220840442665,0.030187097240779833,0.03745480931959618,0.020640658934528832,0.00047479570679401505,0.021786492235397883
PTMA,-0.011739474571663614,-0.16169175409951822,0.07397217850945775,-0.029166956906293697,0.16023380045133898,-0.06998976034197424,-0.04176231887476456,0.1795770886841185,-0.07002569980270477,0.022629957938759687,-0.010350983295993458,0.13768211674277428,-0.06552513386778386,-0.048122837540907876,-0.03421392829326211,-0.1353179693594744,-0.05669403233866507,-0.025966883165028033,0.08458770664549309,0.062085103082203996,0.026603959626069953,-0.014883762980542874,-0.07650903381284602
FASLG,-0.04297447621190023,,,,,,,,,,,,,,,,,,,,,0.016200711212046196,
