,ZH1019inf,ZH8811Bbulk,ZH916T1
ADA,0.03195238386588248,0.06706558624834826,0.04692150730200863
LAMC3,0.07531755742952907,-0.005826163114069971,0.11594027726691086
CCL7,,,-0.015954302291813133
NGF,-0.029669069694302275,-0.014439693395955152,0.15705821743931472
TNFSF15,0.06369153268525335,,-0.022098673886299075
HMGB1,-0.05022586267852426,-0.0722758536348079,-0.049224273363571214
ITGB3BP,0.04883705788273681,0.032539561794778786,-0.0021389004981010977
AANAT,-0.020794257678383003,-0.019696672802906698,-0.016880317153895465
IL15,-0.03515140351806291,-0.035709884590988054,0.10255247123157651
BSG,0.09730086861920222,0.04302602527713396,0.03188986472282792
ADAMTS3,-0.024899006626680736,-0.02977987252682014,0.03398388366480276
CD34,0.13292074338989598,0.009306600798545199,0.06373636562017665
PLAT,0.09716414160951896,-0.03762049080719825,0.043494542241491775
NTF3,,-0.033856355219034566,
LTA,,,0.013427727226567012
CKLF,-0.021715544871547227,-0.00462829019956003,0.050135350360741474
CD24,0.039862649406286615,-0.030770550621810455,0.03434513768950235
HSP90AA1,-0.10635722393794966,-0.007880409936355207,-0.08060830105000259
BMP4,0.0007923684256492385,0.013201078504810972,0.1179969455977849
SCGB3A1,,0.0008124591123498596,0.08247629333487255
IGFBP4,0.001973723014707917,-0.021076104362983523,0.11855522144576508
RSPO4,,,0.012104422762874814
LEFTY2,-0.026573299003109372,-0.016829266724818374,0.07475343888351149
PF4,,0.10775018038187409,0.014939622738738868
ANGPTL2,-0.002473796236428022,0.02322816462689986,0.06996088039234925
LRIG2,0.10579189559109052,0.09979056307594404,0.07738943104541891
ICOSLG,0.07484736389081487,0.06183488539048203,0.06606974541615691
NPPC,-0.02489895880664752,0.008234475615020088,
LYZ,0.02170672444459919,0.06571085086414885,0.0652159877557611
EREG,,0.008086079306192472,0.08994190032944416
SPTAN1,0.06702221766711461,-0.00821767424013511,0.024096598514611333
LIPC,0.07049812071093396,,0.19353418075067141
COL8A1,-0.09427417674487579,0.06406306259422581,0.05770649521794797
GSTM2,-0.035557402900665655,-0.02037052476076224,0.03694386787119112
SPX,-0.04691085011772094,-0.016656813331575065,-0.058760475784538926
MFGE8,0.06784766404847148,-0.010653972520476286,0.0508413249697929
TGFA,-0.07466368454145395,0.043204002877193795,0.0038779112330115566
SLIT2,-0.02815852041292095,-0.045724203993553356,0.05170960251288549
PLTP,0.0832560039188076,0.06621308710635063,0.04383333422990035
APOD,-0.033536447102091936,0.02594039898099383,0.03329193970998654
B2M,-0.03769815951787964,0.0360588808599564,0.07642658142617667
OMG,-0.019142902853791277,-0.014334709078911574,0.07265685506893174
CXCL3,,-0.023922021130119174,0.032716645662819864
CXCL10,0.05137773791583348,-0.017993810298774362,0.07150442154227862
RSPO3,,-0.0349646980947923,-0.016190497114602652
CORT,,0.014770092150923248,
NCAN,0.036236416535543194,0.009018420291034382,0.03709213401016017
PRG4,,0.018468290890677867,0.15042879159538686
ZG16B,-0.023116252800999246,,-0.02018780748253359
TGM2,0.04635498137417406,0.05325757499126337,0.09776961413257255
VEGFC,-0.02996325458825002,0.032137979699666495,0.030502975213740475
WNT6,-0.021983559127683707,-0.02609105460941306,0.11393770015948822
NRG4,,,-0.016190498929171102
PMCH,,-0.01969667210442299,-0.011263330156293657
COL9A1,-0.02469585895734618,0.017311150295471603,0.03419363545229475
GDF11,0.03984845102712022,-0.03960153572993962,0.0337531285086217
RAET1E,,,0.09922177721283473
IL24,,-0.01320140276036241,
SORBS1,0.045186311436526835,-0.0042310255387548144,-0.008432182771996458
DLL1,0.123802556569409,-0.012178869849715144,0.056150541035281026
TLN1,0.07727710039182185,0.01336485755252717,0.08096721744770592
COL2A1,,-0.009092307013824682,0.04693466623463088
SHH,,-0.01832918268758605,-0.047834017213728784
PON2,0.016776200007875875,0.00035955753663389724,0.011738274170446874
ICAM5,,-0.04213404326062949,0.05128620065642098
HPX,-0.037884034686211515,0.0070060434763089974,0.030421645662571425
SFRP2,0.004801327464497898,0.032018781766058386,0.05783593424442427
CD70,,0.012687909099796226,-0.024701531516949017
HP,0.08508000081968041,-0.05190656675751487,-0.02421921557374515
CXCL2,,-0.0062698098629397235,0.08935555030870368
NPPB,,0.01789537673416608,-0.016423458024209758
CCK,-0.028771033799784965,-0.049449558221112515,0.11403058283808551
SEMA6A,0.0020204089743261775,-0.024743934968333357,-0.021426105976825698
IRAK4,-0.004146447208853163,0.013533223986184598,0.04301034247484269
GSTP1,0.0205578941470166,0.0017008897774940207,0.010453188393224736
VCAM1,0.003790535043089644,-0.054517364981598274,0.09682604625934961
NXPH3,-0.0011145379411850373,-0.03201661696694221,0.004794040471661163
MTMR4,-0.06353346741158275,-0.005341504498784623,0.037351042884547436
LAMC2,,0.05307918640846559,0.06360606298676855
IL10,-0.020501102220501007,0.008693295115629785,0.07291119500795305
SEMA4D,-0.03329722670929583,-0.042942823283750424,0.0685589004517877
TRH,,0.06502805209590394,-0.018395374368419388
SEMA6D,-0.028415697511359386,-0.0455504234869716,-0.021582897256545514
CEL,0.10281226954834954,0.05520163226522865,0.06149255517110955
PDCD1LG2,0.08733742854460896,-0.004629540469406751,0.028803861653673223
SPINT1,-0.04119448637406674,-0.003150882430877597,0.05274528996773424
CTHRC1,-0.0444189672120921,0.017051936453015563,0.06812331482292755
PODXL,0.05233619598550739,-0.041536674359412995,0.07707839558852166
JAM3,0.0238528624014136,-0.020929032902096124,0.023187676186312765
TGFB2,0.0695368193621592,-0.06065422475818058,0.0005825648625406501
COL18A1,0.09608827090814079,0.05715568558574861,0.0756118442054612
NODAL,0.1127308371443595,0.008632443590644296,-0.025175742689097717
INHBB,0.08569010667000947,0.0723655100778718,0.03140195785827453
LCN1,,0.16640768752351437,-0.018602403800773458
ARF4,-0.004378889138344347,0.008999514847245885,0.013135516050787539
CXCL14,0.05530977028477851,0.003126318974507423,-0.0200957296785822
LIF,0.07032988112882642,-0.0029767431672989278,-0.037986316224651165
IL17B,,-0.024657408900843104,-0.0314220629114147
MMP1,,0.040527305910699724,0.042855626611948305
MATN1,,0.033061428253388016,0.06879159488386934
ADAM28,0.07647492483931774,0.04082370870385443,0.08461351522460686
TCN2,0.007343037120164543,0.015881395888954795,0.10008471530686254
THPO,-0.02384391468902012,,0.0961078760434162
CUBN,-0.015574608757836231,0.011421302094850252,0.14764439203047722
TIMP3,0.017304680595885413,0.01692706947237292,0.10952850820263832
PIGF,-0.03190915093311564,0.010135559729972135,0.03234628515085139
CRH,,-0.022566054784281652,0.03165155870857704
BDNF,,0.07129766993871525,0.04344677277549038
CCL5,0.04019322100516007,-0.004047959122102681,0.1077100133045079
GAD1,0.05836178759425708,0.006328825810842346,0.05585193783861886
COL14A1,0.018846204452488333,0.05878048747039916,0.07481685826701666
HLA-A,0.06892360442439913,0.0374322843516724,0.015481537102073053
CD5L,0.07390592553959473,,
FGF18,,-0.006289239531277157,0.07218836301801262
ADM,0.06378115344209785,0.029252761289409703,0.02003945183420412
CCL15,,,-0.015954308041638998
GNAI2,0.01293440232658759,0.012211188516030723,0.039264299659979476
HDC,,,0.14076487332132823
COL11A1,0.04487495738636569,0.0163903874888,0.010095868465794217
NUCB2,-0.01148681387596232,0.02160864551927445,-0.020877407267019157
CXCL1,,0.010626633479005502,0.028340988542923242
VCAN,-0.07141350573710228,0.004203330676961943,-0.009601529602066842
MMP7,,-0.015367892646996848,0.02377638644051055
PTPN6,0.10515756717292205,-0.029416930855662857,0.11463422181072958
PTGS2,0.11490747942868643,0.024803631815289405,0.0374100071477744
CD58,0.002748906569849737,0.04062918119272699,0.05857638118141019
TNFSF14,0.09915838094446637,0.07375347522718087,-0.02673079645704133
CNTN4,0.0292733415111078,0.009804426253599383,0.0029506037009543475
INSL3,,-0.015212286307191647,-0.0024188312200647314
BTLA,-0.03054424858676225,,-0.021123087092129376
MFNG,0.070151766593677,0.02680703661766407,0.08394477579336922
ICAM1,0.08015266700063382,0.04447360512267322,-0.006047690296302742
PROS1,0.05973599116690856,0.06050131006712819,0.012441246043524326
CLCF1,-0.001723981855696964,0.029928215084416905,0.0280646505018755
PSAP,0.04135151191500916,0.08214267337546466,0.11162266977609098
EFEMP1,0.004527243065211134,0.009216697849997613,0.005065086662990098
C1QTNF1,-0.052146544520476505,0.04280808148308662,-0.03257978939865955
ALB,0.09169587870455312,-0.034876173435875735,0.00870467301743713
EFNA3,0.13006794417642867,-0.0574307058816088,0.03349201444989666
DRAXIN,0.026966421039903092,-0.059231342839673816,0.008581265607829982
RAET1L,,-0.01539973978693018,
NPTX2,0.09549226870614987,0.04068732295875586,-0.011836649331322108
FGF11,0.1105002671625547,0.014712393502965528,-0.03709637134593472
CD59,-0.012325671454747163,0.04543335580911138,0.050849170797436116
COL9A2,0.04254657161261407,0.0022091430935008752,0.05447359403300816
DLL3,0.03606815637660043,-0.0302345322972759,-0.017077998950655357
FGF5,,,0.03892110394511166
LIN7C,0.016901162309031135,-0.02621440153402427,-0.03705595651066268
GDF7,-0.03463595011649356,-0.013201406942834105,0.03733791172468622
PSPN,0.10212043341654989,-0.02552433393760862,0.09472022192911507
ANGPT1,0.0604122115626785,-0.022943437052188122,0.03613216892266523
PNOC,,-0.01403843421194342,0.049942684248046744
L1CAM,-0.007157779693394552,0.037892030598259484,0.048218226608366166
APOA1,-0.04444995026145592,0.04267784536239363,0.1440301383561573
PSEN1,-0.04712719235973913,-0.0035977558017712924,0.02776555815525314
CALM2,-0.062471436480069115,-0.037609683279806974,-0.017449472572983814
CLEC2B,0.020266897623589693,0.04150325266558734,0.06644984823001342
NTNG1,-0.026573326011880137,-0.026925481554282597,0.046239949794293675
LRIG1,0.026102085905230027,0.02483214073601765,-0.036303094737363976
CPAMD8,0.023869698058283824,-0.01483071454780684,-0.005067772301081595
GHRL,-0.012292260347918672,,0.0352058725214911
NPY,-0.03083115119829542,0.015491900307553617,-0.027584976252936506
MMP2,0.0014714434399526355,0.03965702408691702,0.06707230348526433
PPY,,0.06699580836758563,0.014394852559602976
ALKAL2,0.128125344152483,-0.026535326901495335,0.0667275142846269
CSF1,-0.051577848536842656,-0.024477901467247785,0.03906385463307586
SEMA4C,0.07519977587938341,0.030186751062013618,0.09644229979373713
BMP8A,,,0.023336538853340347
ICAM2,-0.039599064804774216,0.010748291721653286,0.11033817548200354
SYTL3,-0.027170742923975203,0.037661241008926837,0.09525886078160894
IL1A,0.13524900679351912,0.011765083704539653,0.01796622913456731
HLA-G,,-0.026069339471740473,
PGF,0.1423273109355314,0.00671431899587237,0.08410527507041689
LGALS8,0.0028675930562463434,0.03297287820039236,0.0036849225913983103
DKK3,0.004874926846418209,0.013836907361278454,0.07585726944238094
COL16A1,0.02519212237348673,0.06450558538923268,0.09050711170734581
TPH1,,-0.04020820955317579,0.01687520736092897
TNC,0.07248402612537266,0.001435575777665709,-0.014651930285502924
TNFSF9,-0.045088131065575084,0.12320575763281019,-0.03102971495062393
C4A,,,0.037476441872966997
CNTN2,-0.11099335403718481,0.01721583385965437,0.027067283759894114
LUM,-0.006890163295739356,0.08976307463467025,0.08255364272134656
BTC,,-0.003974300987501128,0.0372587489845931
APOC1,-0.007569995187934954,-0.013348209607779713,0.04394782822109627
PKM,0.06723186541461168,0.006412103886842867,-0.03835222394351923
TNF,0.13033219508681385,-0.015399743987212673,0.1139924473927058
GNAS,0.028581366107781458,-0.051858495562765845,-0.014949365847944115
BMP8B,0.058444210725038456,0.01018480238572752,0.07861420815867877
LIPH,,-0.017169389686186524,0.0966006517373787
CCL28,,,-0.01522497351257533
PTPN11,-0.04711378724668064,-0.008389345094197847,0.017475590080622227
ADAM12,0.03933963356320379,-0.024470586074998173,0.05296055919068613
EPO,-0.00798739763915985,-0.017831720073367387,-0.016190494014716297
EDN3,-0.023843862338823324,-0.022181546971197372,-0.014849104692860143
CCL22,,-0.016306834975642365,-0.02501855598539761
CCL2,-0.022166267111557558,-0.02812700609151716,0.013492003767612054
DSCAM,-0.012600893330513268,0.023609021449169217,-0.043450409693892286
ANG,0.1137297094567595,0.027739242402700353,0.02184275258616196
FBLN2,-0.04293435184437155,0.053355731391682815,0.05401671438882387
VTN,,-0.012538906079790186,-0.026403993267423445
VEGFA,0.12077466121917867,-0.005600689759548209,-0.10396211153552229
F10,,-0.021415306117066036,0.06090382502549936
SERPINA1,0.05961093076011878,-0.035983895626915924,0.08974931332365234
VWF,0.03214495921747866,0.0629011395011595,0.04888332892569722
GDNF,-0.02657331859187996,-0.03909396304601134,
VASP,0.08127144347898019,0.019143784465401846,0.0393952305910843
ADAM15,0.0960360208580361,0.01947476767415601,0.02901969060519825
WNT2,,-0.0183140697279534,0.05973456522670542
CALCB,,-0.021690012324496057,
OLFM2,0.05430516889795328,0.01951354808866491,-0.02266795970376115
MFAP2,0.07345368594711511,-0.05557006528918157,0.0718314074533967
HLA-C,-0.01682801675342311,-0.01694828215504755,0.07336841857833266
THBS1,0.002274507876412546,0.08387083960305232,0.01591564455463053
HSPA4,0.014124155224570747,-0.026793692753559414,-0.011044097104353843
LMAN1,0.0038493749597574953,-0.025285115309011032,-0.02722254102934508
LYPD3,-0.03385078592930991,0.01717890810026031,0.06899411570045007
APOE,0.07093203626719424,0.028163382016654498,0.07774613611939968
SOSTDC1,,-0.03374213506590052,-0.01159100274103415
ANXA1,0.03472624654349699,0.018383273099978437,0.03802021995608149
WNT2B,-0.010390764543558955,-0.04130346918410635,0.11618363321438836
AMH,-0.04044503806868459,0.007729237711073657,0.03512203463536654
GDF10,,0.019739238988020373,0.007792254418722473
EFNB3,0.11975967495255757,-0.010905872156067573,0.005715419401514601
LTB,0.0062275019784125705,0.05663796975926426,0.06754860505847195
ANGPT2,0.11601274422770992,0.034962155536658386,0.023554291182974845
NRTN,-0.0014840252780323675,,
ADAM17,0.10940515261021842,-0.010724872584784547,-0.0002465240903613552
LRPAP1,0.08178872101091299,-0.016251356395471633,-0.005295875239484452
NID1,0.05962433905882423,0.06410728098732345,0.05969285275763822
MST1,0.1820820371322519,0.04974406566377401,-0.006551068500511674
DCN,0.03369661325354917,0.04155573314445166,0.11729222898940418
IGFL2,,-0.017668265738024286,-0.042777993821980956
COL7A1,0.060266871650343584,0.05515087186042427,0.10336011623213504
CALR,0.09727049059622503,-0.0057444793600807675,0.07133979821372141
PIGA,-0.009842472454896034,0.032739197460076135,0.050209725636231786
CD200,0.03593148650334077,0.002380480363184031,0.0442205858579311
GRP,,-0.016656814470531717,0.08698297352233696
CDH1,0.16666420033243673,0.06664382874063685,-0.005812139007240299
LPL,0.050163560632917034,0.004016366851344302,-0.035852811721234355
SEMA5A,0.0837880634358981,0.07581940519909751,0.0069419295187439735
SEMA7A,0.020752698160972242,0.01694412279435247,0.04958040209305779
SEMA4G,-0.02862408685792028,-0.06601611123720645,-0.01903915270618618
SEMA3B,0.05228059583498905,0.06033570524566293,0.06521748492124863
RPH3A,-0.05231638542803932,0.032730818879430745,-0.028233457871653066
JAG2,0.1239849234689252,0.012437962972876549,0.07679068529577193
CGN,0.04913108907406822,0.05644819442140486,-0.007217673421152824
GDF15,0.03441339232313008,0.03177047668149223,0.04942747021139105
SEMA4F,0.03197628846113887,0.010309081458869964,0.07611593268270898
NXPH1,0.045510307022309085,0.008263220576333736,0.027329305934516226
ARF1,0.018320560396748245,-0.08499197588857892,0.01788337612023109
DSC3,,,-0.016190498929171102
EBI3,-0.016887805158238043,0.06915224446303368,0.06083557624736513
TIMP1,0.07220702097447156,0.03718664307147886,0.06050141964892634
SEMA3C,-0.015511335787667396,0.01910213842244041,0.0478228105393666
GNRH2,,,0.005735856419465614
GAS6,0.02601800066095214,0.002422283193525047,0.041897641110438116
MEPE,,-0.025382649617181566,0.09066191063284568
SERPINE1,0.08769097085024911,0.023996486339293133,-0.023181334630256137
RSPO2,,-0.023913773315372394,0.041519875494178696
SHBG,-0.0361642243312592,0.07315834009121219,-0.03394430262243037
LGALS3BP,0.006968538026544801,0.04942623812960551,0.029274907265167037
LAMB1,0.09208473581058997,0.03809164217183247,0.06221297128751675
SPTBN2,0.0815021159401379,0.011400626287411035,-0.04713133643889701
COL1A2,0.032174202420327244,0.06964768516169571,0.07024321975678045
DEFB1,,,0.06406080870919431
WNT11,,-0.024593338032683345,0.054577405301175774
LGALS1,0.019187818499277358,0.022252330026458437,0.006950264493086005
BCAN,0.03053567569010636,-0.0011354231958813302,0.013689317741565291
ANOS1,0.01491319411177271,0.00037864083660163434,0.03686823976335778
EDA,-0.04487609731897554,0.03467803375989298,0.0920998466497024
FGF22,-0.03277984933507934,0.03223132202302982,0.09000976433221539
SHANK1,-0.013386185803394589,-0.021415303868527056,0.05684790396140583
NPVF,,-0.015212280996362872,
RAET1G,,,-0.020187803972815256
TGFB1,0.03613578667100765,-0.006280815366308281,0.0717007328129512
MSTN,0.05891874671845187,-0.031285294282389436,0.00603780117119334
WNT4,0.12349653854603275,-0.041530782088756886,0.07747848826930226
TNFSF4,0.02664588238118402,-0.01107746659399139,-0.01273545841188506
NTN1,0.08600231350999084,0.09617175762850055,0.06265564824645928
CXCL12,-0.03857225699811244,0.0014815518958190116,0.09665277436977843
GNRH1,-0.013633375372917787,0.014694327250034543,-0.005789028343817877
FGF8,,-0.020997341080485406,
RIMS1,-0.01592797558186143,-0.07007947483592762,-0.011532754753637785
FGF14,-0.01691788999114818,-0.029065406254396544,-0.04244234439571735
IGF1,0.0107896606243416,-0.05442394675969845,-0.013734306958319622
TNFSF10,0.017345189432983833,-0.012770025573113134,0.04273748374489583
GDF5,0.07692551977184514,-0.007607902884857577,0.07269515360648764
CHAD,,-0.01238235243562296,
RGMA,0.0624408542375068,0.0015062042500316106,0.007837977704883271
WNT16,,,0.1400832634488983
CX3CL1,-0.038882145567102566,-0.004474526753874988,0.08920938237122883
FGF1,-0.08786238286564127,-0.03371689690490666,-0.000691334091289569
ALOX5AP,-0.0838209780526515,0.026576858304634597,-0.018862290235194052
IL1RN,-0.036413839857800466,0.028556491243664606,0.028497980558526464
PCSK9,,-0.016129220787718366,
NPW,0.17970822622708021,0.021568212697318137,0.04059333736659295
CXCL9,-0.034635935684054826,,-0.001764321471989407
ANGPTL4,0.05179792485088483,0.007548611391366582,0.05568180781867134
UCN2,,0.015416493832085952,
OBP2A,,,-0.018186162365057712
COL4A3,,-0.012763381502288933,-0.014910919181600188
NRG3,0.026483540656387212,0.036301434869069255,0.09276118984557663
IL23A,,-0.020714563422363663,0.18018146450954953
COLQ,0.03135764823091784,-0.041602395921151204,0.06905047641474514
SCGB1A1,,-0.020283895699610775,
TNFSF12,-0.010363785609912387,0.004510057704691929,-0.001060549254888961
DKK2,-0.02311621712450831,,0.0014542524069258236
FYN,0.0695518495300882,-0.010086938096376832,0.07019569692396303
ACE,0.09576389791450564,0.04873227695135853,0.032606891079920305
IL18,-0.027139799017700597,0.011829422731671172,0.05504689979425719
PPBP,,0.12928231500382345,
CCL27,0.033181042617535364,-0.009215940849220637,-0.025127071206984597
SERPING1,0.05841968842632722,-0.038650681992007795,0.04297217051223905
AZGP1,0.020657135448747324,0.07051127123336737,0.05257158538438673
INHA,0.05057442445824522,-0.028574938186349562,-0.03538948188028151
SEMA3G,-0.04160334502198588,,-0.014736778345021113
COL6A1,0.07843465212952874,0.05745410186677359,0.054474966546030235
FGF17,,-0.04138697191806116,-0.017325834917985998
TNFSF8,,-0.017668263837111016,0.10793632494488352
FGF20,-0.022744477315237092,-0.027574344015522553,0.039269326402934776
ICAM3,0.09451581262083751,-0.008555810908264738,0.11071089199754681
LAMA4,0.0659090387446938,0.09537551522062937,0.03772284376124614
DLL4,0.08307407012632237,-0.004898249888159482,0.04026189510427408
SEMA3A,,-0.006271466356322515,-0.03170585615440473
RLN2,,,-0.019995957316516592
C5,0.15711558659680583,-0.05250290713001283,0.07394773851031626
COMP,,,-0.024701538557878575
C1QA,-0.08166112465961219,0.017038967175296058,0.04353868912683293
UTS2B,,,0.01704995836422567
COL9A3,0.04159635500149496,0.03429427279768766,0.06258137893751123
HGF,-0.039075565139736174,0.015013019593435352,0.041976196147382294
P4HB,-0.040648547823722514,0.01429169909961057,0.02523656066547821
ADCYAP1,-0.025580529006400052,0.012503842597975663,0.025374647261954212
GREM1,-0.040740843921385966,0.003807401110813756,0.043253137916518566
EGF,0.141414763521004,-0.015399747429113386,0.04136934886380537
VEGFB,-0.020007371791799556,0.05825168537537108,-0.014311463796292802
FARP2,0.04390572257760547,-0.033182084080574346,0.05408679479418174
IHH,,0.07016103652020388,
LAMA2,0.07995822192605442,0.011019525078061526,0.0843981984418856
SERPINC1,,-0.015399748654197248,
NRG1,0.05844501606183139,-0.03326148473555677,0.03173833774021069
SPINK1,-0.02455185669336771,0.07448034557007222,-0.02787354962420748
EFEMP2,0.06401731877107188,0.007704254469880495,0.02132844208741613
SELPLG,0.0674288699165291,-0.008048554583738739,0.10827428969923163
GDF6,,0.00784355489501511,
HLA-E,0.017281168183360594,0.043766503124058005,0.07091914609582028
PTN,0.11557719666876987,0.024312195795174997,0.0037265554787172155
CD274,0.027145984019994542,-0.0072772741233271005,0.011593697673422592
CD14,0.04001582348980937,-0.007762988694738647,0.06281345601628928
SFTPD,0.09427281247924858,0.000259565122116495,-0.01878728871946299
SLIT1,0.05833919913775433,-0.02879786623919656,0.00817282186293764
BST1,0.08472686686397776,0.012462723435777926,0.04586802039227836
AGTRAP,0.02993483747671706,0.030182319405956688,0.07912295974226924
LAMC1,0.08691298139421452,0.020998732459357846,0.031016782813867078
COL6A3,-0.05364622945028976,0.05575883020217078,0.06520152385210591
FN1,0.09622912004521093,0.04951782543805636,0.018121071913553975
MIF,0.0771527680920954,0.03341687032350844,-0.050723161651768545
JAG1,0.08097394197275243,-0.06511065303300052,-0.017671064944026434
NID2,0.0836436684627382,0.01332220396338549,0.05625886692876544
EFNB1,0.0647304475497792,0.054348379466688745,0.015113011015045585
COL4A2,0.11232293181878229,0.05695531890386458,0.0409487105433992
SPP1,-0.0797294443767031,-0.06424409895608908,-0.09553676742761996
PODXL2,0.08208198719222799,0.04270321069106786,0.06302582543823394
FGF9,,-0.056496593015767003,0.1322509020749897
ITIH2,0.028039809834219692,-0.010790459152659521,0.14567463158030525
ADAM10,0.06011091308620013,-0.009270963875690878,0.040558115732250266
CFH,-0.021430963304433014,-0.003364380241647535,0.10177463684242453
COL4A5,0.022658207420999256,0.022435035643558462,0.029642319136839276
LTBP3,0.007843011715256618,0.05533637635915063,-0.007398989295643055
GNB3,-0.021390702433086013,-0.014318146121175537,0.060269223491679375
COL6A2,0.08248045002858533,0.06897551059328312,0.07109025888138529
GDF9,-0.03223325022722493,0.05953083151400404,-0.010219657149023221
NCAM1,-0.04193037083482787,-0.08095924061216199,-0.034026685153026544
APOC2,0.07653198636990038,-0.022791664819864225,-0.02081490397876655
BST2,0.006904459801134078,-0.009060871532308157,0.06740119219994432
COL5A1,0.0500912983209659,0.04874266596197188,0.04079127903038584
CALM3,0.009761918484389563,-0.04607727444212556,-0.003810600380079702
THBS2,0.06770974923088473,0.0035977929537167833,0.030608758917815594
SERPINE2,0.1123963254686324,0.020572918508868002,0.02554104393274507
EFNB2,0.10123266225638997,-0.007520732941665241,0.07523939451393175
PROK1,,0.006904806666800337,
MMP9,-0.012029200289601584,0.0515297833055442,0.004983884335230491
NPPA,0.022282162218026313,0.07624376487399691,0.05461449648734299
APOB,-0.026246104670235228,,-0.01642346652798122
C4B,,,0.07117686699219061
NTNG2,-0.000530535337533019,0.0069753288854345445,0.040850410269131596
LAMA1,0.03974409153863298,0.1303233170346527,0.06664206785808725
UCN,0.06217440554459133,-0.03552580259094547,0.04958658779552176
ARTN,-0.02966911119464215,-0.02678395883039942,0.09472878993027457
PDGFD,0.09169191446612432,0.07404036026419936,0.05535249001158414
EDN1,0.03453224043369398,0.004281004902737883,0.08486979154323994
ARPC5,-0.03286125811346887,-0.05366282924422612,0.025776083577850457
GSTO1,-0.054041280400343,0.03341051062488018,0.05371941993492032
PROK2,,0.07597500280720662,-0.014974380188257837
SYK,0.09821258308991833,0.009653801580637842,0.050713930226596385
CD40LG,,,-0.017760868249574915
ST6GAL1,0.06160316873838713,-0.029477675757002508,0.07107716967835058
WNT3,-0.013357639673230205,0.10623274539148501,0.09767182714487338
HSP90B1,0.05525378382730816,0.012986969183042265,-0.024199315144790564
ZP3,0.0733385641449838,0.044050294057853594,0.0687911226086005
NRG2,-0.0175801175066422,-0.006361239954600214,0.13472861047243853
MELTF,0.08662753071438045,0.052446400081113426,0.027762769099727275
NLGN1,0.052221480155112715,-0.058131927651093075,0.017770643467056625
SLIT3,-0.04613772908589425,-0.011357471413291876,0.06634717976795827
CCL8,0.03311142678152293,-0.028888630841449475,-0.04158707990341851
S100A4,0.04984838792104616,-0.019994713560539827,0.006634164000286457
TNFSF13B,0.035828082906484024,-0.018772730990232078,0.03580238043332212
HSPG2,0.059202286711461785,0.08441718719617158,0.07797279284190269
FAM3C,0.09320764671158817,-0.010455073855958877,0.0014012812664687317
FLT3LG,-0.030546696728393198,0.0005108412226782262,0.05825622371505836
A2M,0.015455922231319183,0.041577506377022795,0.10483383714069759
VCL,-0.0024437739075752495,0.05660173070275954,0.01925386700647863
FGF2,-0.03972691924957914,-0.026694951126465787,-0.022177040009642456
AGRP,-0.041378415313150625,0.047975262008515714,
CNTN3,,0.012381811914331705,
RNASE2,-0.05271087820022336,-0.010379943609803904,0.060293702564684304
ADM2,,,-0.01688031868044726
GAL,-0.040698028737311404,0.12682053735038917,0.10827154109541957
CXCL6,,-0.009317587535802252,0.036566702650856514
PDGFC,-0.01175226634411313,0.062245477668702316,0.036923539799448506
COL8A2,-0.0031628430200591655,0.012651083996403929,0.055445360078994525
