,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.05473446121202045,,,,,,,,,0.005283146306971558,,,0.03671286696145594,,
BMP1,-0.008863244104349194,-0.053979539029200385,-0.010280741293501502,-0.028074146088232513,0.06571399015832462,-0.034284543523604306,0.0017127706553112351,-0.1844636357868798,-0.5536059564338439,-0.15992296264670985,-0.0871437012483091,-0.2287041971781864,-0.36934038637569266,-0.0800046144424662,0.0333384806945695,-0.07761516122283646,-0.08925997468333481,0.07153730685042091,-0.06624496068996713,-0.06820379482701172,0.07975635990186253,-0.1367971985008242,0.056970481400538404
NDP,0.01051596045746139,-0.04489028002014585,0.10514025394333429,0.04782974680027562,0.03982964826233874,0.006865222267360259,0.16215052697743867,0.07191473286073836,-0.11664574437263055,0.08227196101618489,0.045778167005721335,-0.1574810484661296,-0.04374979309422692,0.0029970018352170405,-0.030016468828025646,0.009170682328955274,0.08542397241792107,0.09273321318556518,-0.01393217945213446,0.053510025095753845,-0.007893333901535845,0.07947200396778932,-0.0713908613319056
TNFSF18,-0.030204081865882273,-0.059288688370714285,0.07886269808640202,-0.003497440475113591,,,,-0.04236139552503066,-0.119567569350074,-0.04607306400042557,,,,-0.029395999486490482,0.036731324671024246,,,-0.04438272442665801,,0.06654589557693055,-0.024768847330849983,-0.12416516751856277,
IL36G,,,,,,,,,,,,,-0.0380729280869921,,,,,,,,,,
RTN4,0.01546528880225854,0.36216392840716694,0.12038593658649942,0.020749737621561574,0.05350452650738538,0.09743986512659765,0.20438957596977125,0.4784891320904094,0.6780925698108157,0.2959409464040603,0.2297646093401752,0.5304953906884626,0.5418937312017164,-0.02983413313910312,-0.08411546311863886,0.14573029655270348,0.07612465720666595,-0.03561797701398845,0.2093249829595497,0.05565264261220438,-0.017715405244183673,0.4919041407517426,0.011572836331319121
HEBP1,-0.01910102449520156,-0.1620778099501506,0.003249318318363949,-0.011996005496206018,0.04852592401626001,0.04082938136138257,-0.04579784278016404,-0.1759616329304236,-0.2899728609396008,-0.014103829706149047,-0.06048320106372698,-0.2376723753133265,-0.08510646853553039,-0.031207822852302634,0.01424772068026971,0.11003587845879095,0.08631369359314275,-0.01009457996364624,0.07992006109666967,0.033803982586147384,-0.02527845008656159,-0.05977678683699578,-0.03545122299794672
WNT7B,0.007822757643396697,0.4027227000975917,0.04031650306882146,-0.01854426955177272,0.05607648468714654,0.029700878513395854,0.031620318535293845,0.138806625459212,0.36727749495279566,-0.020686479117861926,0.07747459288243169,,0.1325620697990153,-0.0323621262260478,,-0.01171672900003142,0.014433137884735655,-0.0220192358324432,0.04820982829083701,0.007213501408665562,-0.0560352145597663,0.023945904008166596,-0.011912359754172111
PTMA,0.057162637599344195,-0.028552600259840518,0.1474450938535961,0.003505423935085701,0.1930472507066755,-0.0257471866969611,-0.14641449614190255,-0.5565198925381029,0.11329559388615962,0.18734270437655898,-0.1834031241259475,-0.7054437841468306,-0.5355717760136662,-0.06472015373198088,-0.01578250543827876,0.04309989351216711,0.05439662953157088,-0.030318257502656897,0.029518944473468915,-0.15798449086898464,0.05716605897403471,-0.23581445688728547,-0.17289501393292214
FASLG,-0.026608857627945195,,,,,,,,,,,,,,,,,,,,0.08909583755696941,,
