,MGH258,UKF243,UKF248,UKF255,UKF266,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
QDPR,0.23389226125280285,0.04302644185335534,-0.13283285503122458,0.020501779745906563,-0.10985520467552322,0.039587012394863605,-0.013108454550353262,0.14005853219234599,0.1496471837471826,-0.001629997858074439,-0.16070100276271757,0.12257116689040702,0.13087105441535302,-0.16886376829560024,0.1357165515825738,0.04260109154675828,0.10891269111009158,0.34074140113054774,0.07781658065896749
POMC,-0.004367105396068812,0.07673671348194053,0.09342528796261056,,-0.02112350347325014,0.018406717223503254,0.011507008370131641,0.1681549004394471,0.11248708779383057,0.12813049654610334,0.0767954635345762,0.1540951360689966,0.09033366495048968,0.04943952970345977,0.007137520278650353,,0.05191562624343686,0.1024315856225805,0.03171513867496143
CCL18,,-0.011220224453376462,-0.12407224452790223,,,,,,0.05569695800209249,,0.10804056015242625,-0.006742367487367156,-0.12875905199289892,,-0.10112389901778136,,,,
CCL17,,,,,,0.058034193788770394,0.01457494012487142,,,,,-0.08962207472413687,-0.12278250789492595,0.06863220453004784,,,0.0665036394997703,,
VEGFD,,-0.0027777226405114363,0.030481051749644758,,,0.0012064370828593798,0.03054822799634941,,0.07086076602984048,0.04427443081774465,,,-0.05421766172607616,-0.023721845961847836,,,,,
TNFSF13,,,0.0703937594418029,,0.019342879071978895,,,,,,,0.14313096719453605,0.06731188351939872,0.05839491110097972,-0.01389425385559633,,0.1505764078463348,0.04610883864855102,
WNT5A,-0.11201388641847698,0.1381461233303502,0.156895637528236,0.059745053225865805,0.12198465947288606,0.040160094072226475,0.07128305033807925,0.08078334590140522,0.10433347452486534,-0.02258773442953323,-0.024766873600571344,0.024017594789997387,0.09623881065886487,0.014698824918929682,0.0778385504636733,0.08465236514000853,0.13128440776693723,-0.16847726140470393,-0.12660086309410146
CXCL8,,-0.08561049876230366,-0.05016657242588881,-0.06173366166431273,-0.02994374478462877,-0.011016484953335128,0.07233919994601998,,-0.18707440701471992,0.1025299508273236,-0.1082363762088367,-0.4748830583534397,-0.47339066713377936,0.03241624256605227,-0.038039520571098044,-0.14320204714626397,-0.05343289992838681,-0.2693354548911831,-0.05367583151089923
GRN,0.24252664753146688,0.061871341439511035,0.4312165580405416,0.0913151689724885,0.13860317484196413,0.04911615848172831,0.1646601541603525,0.2280920964698691,0.2518069898285897,0.20809077763103556,0.2494996242404748,0.24498211862751226,0.20769667774894596,0.2425325962230632,0.31186525397963877,0.27248819820489995,0.21969553556993288,0.14701008031085977,0.050629882707758686
MIA,-0.07965693221878763,-0.02203993789271043,0.03773948460752832,0.019371890005779387,-0.014182743625597028,0.012124281566062278,0.05956325049273243,0.16637929657850345,0.013530059234241536,-0.0037958099598756232,0.018065879765814453,0.02942657459256495,0.05317780143331157,0.08584914474438952,0.2654772180015475,,0.09508378939090496,-0.04375870981561508,
COL4A4,0.01187833402782214,-0.004270321166591608,0.004222146343839596,0.020664667337084972,-0.025479464664826815,-0.013749101608729677,-0.03860981866770547,,,-0.01204053603846179,0.03223897006622297,0.017643578056514942,0.030620633488327484,-0.05898252197569562,0.02526059760819568,,0.0391521210907444,-0.08269755163671172,
TAC1,-0.12343762517797038,0.14711629214584793,-0.04837133230203455,0.07524333029012187,-0.1616200718171095,-0.026256792845104366,-0.072570346779516,,,,,,,,-0.06331802589021375,0.004447529691701807,0.04159369549567143,0.1010105484856724,-0.03368808944092814
RARRES2,-0.2501797692282938,0.08568878600000596,-0.02141077519107282,0.05419509259614771,0.06339604470659878,0.018714296688596806,-0.0004863453916160994,-0.07949345557483954,-0.10197768921565781,-0.029604822791426545,-0.056170537469940565,-0.27507096238441836,-0.18915223186409524,0.010871908649430223,0.04538116279970992,0.13919760740051568,-0.028404290548564092,-0.2857554582237648,0.06506782372886627
FGF7,-0.008506097985022911,-0.034128459298101224,,-0.006977829879015788,0.014884168303408147,-0.07024147097897811,0.0368458048534912,0.12664794644679966,0.08612504413755646,-0.08286877134573736,0.0005882000425694753,0.06746559883008238,0.034099278611003724,-0.005240588617029775,-0.07220882318750142,0.1281439958553375,0.09593594260474862,0.08576378763595395,0.041798291041247326
EFNA2,,,,,,,,,,,,,-0.007482542924435229,,,,,,
HBEGF,-0.05876016657713837,-0.072973200552942,0.2810868961335646,-0.0018031025161705809,0.09645412144919147,0.046003615488577614,0.0446519453838844,0.07700074521031568,-0.07721254776139078,0.17824908976062173,0.039889055616328814,-0.06095155980669504,-0.010957666032471359,-0.10626444699782427,0.1375763510464517,-0.09239272068285385,-0.09284043298137654,-0.15848856403983327,0.012509230915987948
CSF3,,0.014252455855555053,,-0.0339966673363717,,,,,,,,-0.3272684005090297,-0.33293070602831687,,-0.010054106720469086,0.02448163441171072,0.0577402322304482,-0.09266328640217905,
PI3,,-0.08628171981454942,-0.07410922503969325,-0.06524978033610061,,,,,-0.06537176087740702,,,-0.4159131548007958,-0.3842780320374639,0.0776598835780522,-0.04301124593418138,,-0.1778651743646834,-0.22625364021988226,
PCSK1N,-0.1736985527659927,0.245158696986855,-0.022113645521071774,0.03996244244253483,-0.04652822185612405,-0.062314736676529134,-0.05366187748370738,0.0901138980735429,0.09410335315471796,0.025769066471287565,-0.09847743920895782,0.1340173695538326,0.3478974249016793,0.028423013409321123,-0.10395040001100588,-0.16498325411489073,0.27041886268331866,0.22801077214425222,-0.014936965572331663
NTS,,,,,-0.02376704629311898,0.06091173762402123,,,,,,0.11344615865104059,0.07919788008829445,,-0.08615315724055102,,0.018180014788471806,,
SFRP1,0.03828905975394704,0.0910859773347153,0.07322090835715679,,0.018621175673860978,-0.016086350456184176,0.025225188724807807,-0.024140942568099337,-0.03297922558932932,0.12196669047304497,0.00221256183429182,0.11859439037382691,0.2023037596897333,-0.07317349379261232,-0.09733113170960579,-0.03065829596100265,-0.104813648696128,-0.047897091702546746,0.03510893739551121
CXCL13,,,,0.0019489934817440164,,,,,,,,-0.07218376320519,-0.13342612632970674,,0.11832147625739041,,,-0.04315816255058413,
MICA,-0.014281955911764692,-0.012265682904025329,0.2627840179549158,0.002373565233920513,0.015101232912893616,0.06279450552333644,0.09548842441172799,0.10432735980269524,-0.09221938909408321,0.10081050008939368,0.07121356685262506,0.06721870027681885,0.07304966385748013,0.14830085678126495,0.11845809151757963,-0.018867616291063607,0.15059874829556666,0.03544274419066645,-0.0893808952551457
TG,-0.00900372243490081,-0.007187285471429285,-0.003684184998099512,,-0.026028344395343316,0.03660726290753056,0.03424752263560821,-0.0005291777962303187,0.14353187783338073,0.07948967975218565,0.012557394509331297,0.01086994257839017,-0.01173429128235469,,0.006165508654838891,,0.06609049896401721,-0.004229418319008224,
ADA,-0.04865075085460457,-0.040097755967930755,0.21642896675882276,-0.0649858569825714,0.07715036490978712,0.030039678753365936,0.027525129658330337,0.09022644593689827,0.13287105157024334,0.10750846436579309,0.0207731558794763,0.09312395849163661,0.15397990048937035,0.14796831468171354,0.07606072410358837,0.02402742061929667,0.15743011575689678,0.05794367894068594,0.005094572687816286
LAMC3,-0.12949411389657636,0.1291929670727268,0.3652043276614034,0.20772387313101542,0.022301333929917583,0.124553336063286,0.13153437511622892,0.12364702748846099,0.2938925757191913,0.18130843896939133,0.13836220575816663,0.25427896123910815,0.2519703242230848,0.17866599903009073,0.12572331826093117,0.0872330225852446,0.2647683759693645,0.14526542695480144,-0.014614375545326463
CCL7,,,0.00870590423674695,,,,,,,,,-0.07979694709483971,,,,,-0.07113969838307391,-0.24738046750983983,
NGF,,0.08297910140062358,0.09741630826234303,,-0.02203617172132992,,,,,0.07626369078165086,-0.04645324014497406,0.0256657249521692,0.06993860169074612,,0.18756224979326322,,0.012826771924550695,-0.07090056608819652,
TNFSF15,,0.06614562229772489,,,0.050163819044913543,,,0.15186612159160615,,0.1825517044490424,0.0919637689713394,0.11337464566662243,,,-0.05589171661240865,,0.02851103848508622,-0.1395909423499094,
HMGB1,-0.002548217877819869,0.034527696604834686,-0.022915299421929845,0.08698466233447431,0.05916045555242686,0.03500206159837477,0.04233343233851673,-0.09501244859382185,0.0805914473223671,-0.001353531124511742,0.0016368476284901257,0.18906030152025258,0.06765696484765227,-0.09322561621904008,0.0073826278583390085,0.037959743007788066,-0.21397241934615424,0.03840454117225959,-0.1166127369352743
ITGB3BP,-0.07863261795419543,-0.09278912657696207,-0.026563847285698872,0.02959153194717681,0.028067344358791917,0.03596515229441734,0.03172602781813919,-0.0915191219409776,0.08176313759203194,-0.09002994589976265,0.0775616680542393,-0.054896982399848825,-0.019091530180607254,0.060988074605204314,0.01184257616162667,0.0641969710672937,-0.016684634168445654,-0.09553643852352778,-0.008736636036402992
AANAT,,-0.02464151015789914,0.0152197533741703,,,-0.004489000167656562,0.0017178945391244013,,-0.03160819073008761,,-0.0590538625176848,-0.025007815865197895,0.007309506209254939,0.11621977675557599,,,-0.014288255377012582,-0.056397989405287494,
RELN,-0.02045271708552262,0.1749633498005702,0.06094476771407098,0.011197842803072835,0.013180919008521105,0.0148968944419709,-0.002901237206061278,,,0.03426308468325949,,,,-0.02586058702586793,0.026827382002986268,-0.014970012920700052,,0.06837072497236008,0.06121659448054309
IL15,0.003918411312207606,0.020538787133096134,0.10061332612198702,,-0.015541922681168614,-0.012807426517609528,-0.0491481346961657,0.043997108858105684,0.010622710946243633,0.06378152764154278,0.06379719967925952,0.008898900165651934,0.09158180969237868,0.07482113033291254,-0.03855475459576861,0.11941432573043793,0.1775688305680858,-0.0717291561838941,
UTS2,,,,,,,,0.001284105376653843,0.05061730628011631,,,0.007002037225583349,,,,,,,
BSG,-0.23430182942113245,0.02465273715761198,-0.051052117223529335,-0.07670833047107359,-0.039997713078585115,0.011371361902318761,0.010432731825490513,0.002357159538418917,-0.11220126235956075,0.04428552917136522,0.05405210280016251,-0.24108897494179435,-0.1908053540754903,0.2609451674983693,0.12049650153283659,0.17644619677629533,0.054717981334192894,-0.043430562826161874,0.016734073591259595
ADAMTS3,-0.09142508793251547,0.035268481715718,0.07532044056947826,,-0.060474507608465844,-0.011065207247543299,0.06351618173695092,0.0858884876260023,-0.000939376036092876,,-0.008500869571332517,0.13847564869098616,0.21688255895010286,0.05167213546495734,-0.04742970542049897,0.02776186515887135,0.07152774659022994,0.01701605857388877,
CD34,-0.09023564224911625,0.12610827030073427,0.2938842293403581,0.09307056165106624,0.03885265752603737,0.04019724480830783,0.10475575551017696,0.11052576904927666,0.2484549445451257,0.17792228528676074,0.11042382272109563,0.2992824994700043,0.17491885779876468,0.1383944545970065,0.18928369604844456,0.084295494504388,0.20417097145799198,0.0472509819914146,-0.05474603541801962
CCL23,,,,,,,,0.06573233990521131,,,,,,,,,,,
PLAT,-0.1591802319429768,0.038828725150890815,0.2989621720184144,0.022597182022613627,0.15215120790227404,0.01702507608051242,0.13219593721905745,0.09550424721280686,0.1480709578900217,0.10538602901455858,0.06491283678885673,0.32356894912484313,0.3585166036151653,0.12420076891680572,-0.023171463118926643,-0.03882622312070718,0.09237939333951561,0.09018739440940193,0.04157932963242739
NTF3,,,,,,0.033020910057761206,,,,,,0.1747847489772124,0.2377555494600202,,-0.07023009784123377,,,,
LTA,,,,,,,-0.01927057916541705,,,,,,,,,,0.11868325309444087,,
CKLF,0.035300950570447964,0.12597034694018627,0.10301008750513083,0.04545515923958562,0.08849895989742852,0.016743188692594172,0.11798019397042026,-0.025430418052619794,0.1644431467155229,0.26828699621413504,0.09162757595635741,0.3420984383746723,0.26927021270750406,-0.018433674507512293,0.08777339434906437,0.15791861536222768,0.09795725409401697,0.09467258950646237,0.1680943780870912
CD24,0.11781174923035283,-0.11585476967093443,0.13282958282106896,-0.05543876715379792,0.014807047121572148,0.08403279162920994,-0.027618044914312936,0.1987579979860039,0.034436307936788264,-0.20551402605708177,0.04942390075499985,0.197823446165558,0.21054097738529737,-0.0007144195360517802,-0.22534674418243864,0.060686534810750856,0.10792411614764277,-0.022991290328207105,-0.07222217688706388
HSP90AA1,0.2512156837882156,0.1720121346619763,-0.12970003526313473,-0.13178330297544236,-0.16958266252587925,-0.0050522032358605974,-0.05284686272174398,0.10482723034936975,-0.11407903803905381,0.01364710817858243,-0.046864935269934585,-0.46062296992084484,-0.38626740637662865,0.03303088009106715,-0.0614464449440045,-0.15356719319516113,-0.3416986339842688,-0.05167413285353796,0.0010018385124719216
BMP4,-0.026681513485645934,0.005023472033633721,0.12116915246952689,0.035039073657961675,0.05936931722806124,0.012060982414437052,0.060118577372716135,0.03771579196282903,-0.014499571560306651,-0.06295061123981276,0.06059592949189483,0.07555030196655084,0.06763002950149417,0.09027275851575839,0.014219951883795634,,0.16989764370042992,0.0894464679757654,
SCGB3A1,,,0.05060229523248743,0.05362770278429723,0.07405967187492858,0.02634772878998589,0.033077063062114796,0.07152388218981047,0.03962681815605303,-0.036172563661476885,,0.07947120711630132,0.11471686123517091,,0.003692615943083366,,0.07218174059230925,0.0038173207609371942,
IGFBP4,-0.10866078502933953,0.10374634287622769,0.3638306275506283,0.11176461969379914,0.15084990120511418,0.07296308802881037,0.10917980690776476,0.04562058983570327,0.3362402956679644,0.17166381023031807,0.12625721238081286,0.2855655052070476,0.15558273641801068,0.23093786634079674,0.2381332407757842,0.024336307852583904,0.19593114696794856,0.1263020505325884,0.018328305507067197
RSPO4,,0.0031187449903622494,,,,0.06723649235538925,0.013155166009729127,,,0.014978985910760927,,,,,0.03274222239317684,,0.1949042960718795,0.0069463825858567104,
LEFTY2,-0.004775781474232162,0.04522545675269639,0.2987112568239366,0.14482306146613885,0.04124926896534863,-0.001758399820829614,0.0628990971811517,0.36409763843022114,0.10361234302976005,,0.12006328071009856,-0.014245819444814884,0.057326994545045605,0.25216429468648954,0.002688980426387134,0.03135923929490728,0.09087126951470427,0.021531835003505594,
PF4,,,0.04349958066975537,,,,,,,,,,0.002723751965520667,,,,-0.023623833020968335,0.13420554676777077,
ANGPTL2,0.045392236224262895,-0.014109332795298827,0.23190765709765868,0.04040526968324293,0.11867250917050133,0.035587205497141075,0.05180389501393609,0.18741848069702663,0.16641274488582994,0.13125522865516612,-0.0470717261506439,0.29510502704616964,0.3584607093278847,0.020580915323393154,-0.03688271360151159,0.11164928059848593,0.15684309251557238,0.08615643267952224,0.08395027848254154
LRIG2,-0.08608357172605102,-0.0920978721932815,-0.0368318734856185,0.04177368279551193,0.028943024642881364,0.020079956067047107,-0.04167922817987786,0.028563826647401615,-0.08999921554091446,-0.012819884481005121,0.0709430838380932,-0.009052632864712766,0.04983718687875156,-0.0097800669699397,-0.04615479807049017,0.0388594856012069,0.02997183717096925,0.04927779072583705,-0.028192770872013117
ICOSLG,0.04341925470709941,-0.010178662432285627,0.18226060393908852,0.05719575764068852,0.030631537005474566,0.02636620297155953,0.04736251589093445,0.13432282766253514,0.025993552038497802,0.12433616096887906,0.059194828773113634,0.0681875418116001,0.1638177667255241,0.058941145712968615,0.0791962580933858,0.04905430903159384,0.23216416712632362,0.02310915476617031,0.05055652720856476
WIF1,,0.19928420806035108,-0.13349736069875284,-0.024494433934139973,-0.1620484343325423,-0.018933226818899147,-0.11318304662910177,,,,,,,,0.00463149115251382,-0.005123862139263058,,-0.05380478978358212,-0.09710110488386475
NPPC,-0.15442998852188486,0.04271263077546442,-0.08138708928449001,0.03813838446724245,-0.03586220412251891,0.0002733644371199733,-0.014493058020850878,-0.04135618138578379,-0.12867347049686365,-0.12596904285833108,0.010460308697079135,0.0033789906752651187,0.040057126684640953,0.09182646839075036,0.05978857974132986,-0.021653222256066106,,0.05612338524976069,-0.04309557582862425
LYZ,0.17184858802514233,0.1471602544581656,0.25055362051975155,0.036316313751674906,0.07310879647958293,0.05582729363703006,0.12448741119390982,0.2787961128187071,0.20974959927164394,0.10297131061079993,0.14918106534328157,0.13277202523965423,0.15114383941576573,0.14440568381618477,0.0973582717390463,0.1120893574974222,0.178577267172904,0.07015998160732613,-0.01569230637247973
EREG,,,,0.01889131054924911,,,,,,,,-0.1462514675308103,-0.21793809369371492,,0.0017896963366544542,,-0.00095181913093393,0.08251464509866065,
SPTAN1,-0.217118908836679,0.12484323100218224,-0.01536247980572586,0.014893945796377206,-0.055158064540579255,0.004188800298571517,-0.10473611185174114,0.0230393297981403,0.1270975258899217,-0.029246057428776808,0.08616173407287127,0.03402265274932419,0.261826230775972,0.02533306205284322,-0.16652414787363445,-0.006769601379890004,0.09299713526268197,0.3593027451359138,0.05939244228990817
PTH2,,,,,,,,,,,,,,,0.003430959572674184,,,,
LIPC,-0.002120607600676632,0.04085708418829857,-0.03322927659662414,,-0.06056188834015572,,0.10757833532126046,0.07581667440769901,0.09090513894482465,0.07962386230974208,-0.008065178016643594,,,-0.0012986625092188016,,,0.23323030205564121,0.03928046029842625,
COL8A1,0.060691992843271016,-0.23337450571876062,0.29394909353828086,0.019541435901986884,0.11410366512410036,0.0024337269613252978,0.11878731731620511,0.23246422787009685,0.05066911218939396,0.054840063614104366,0.06285691653780552,0.09202664286967559,0.08866330661721468,0.16330404320921377,0.17740441073690844,0.09897780536713,0.2542840315164765,-0.0914689228792116,
GSTM2,-0.058556241890765665,-0.007223034302631318,0.04501474371627856,0.032584630565996836,0.030826310751736242,0.02532105428169543,0.002296231876119623,0.09546690377168607,0.16503462620083353,-0.05767308198097571,-0.01618878029355819,0.07525558291760766,0.09696886454819868,0.030875662949094995,-0.033643892432528376,0.03612550072598524,-5.648567287216563e-05,0.006465664919581144,
IL4,,,,,,,,,-0.03487338712405603,,,,,,,,,,
SPX,-0.018552801974031485,0.19221004667157793,-0.10006590186387367,,-0.0028838374899960487,0.03673918944176176,-0.026445900182202338,-0.0353317744275778,,,-0.017117147107734366,0.06709990409614969,-0.033215107438327895,-0.08829350812669706,-0.017277657199177118,0.08104158787019844,0.10201916624208761,0.13227299799348904,0.00830920663059097
MFGE8,-0.11785285280244345,-0.19374490249451948,0.21299639381125704,0.005500879433197512,0.08798931894183036,0.09179281880492315,0.1076748415452769,0.01877991946757769,0.1696920076387261,0.1816930154435894,0.04799649484771281,-0.07563397714725274,-0.0404434436899681,0.2504357948749941,0.12408198115528696,-0.0072879906255924,0.08297212398830188,-0.09318209461644296,0.025739507297558535
TGFA,0.07967210932099787,-0.24135729273722223,-0.06005809629540038,0.0227308604475448,0.005722083101627878,-0.004968132998246045,0.05030554224796881,-0.07351108530206074,-0.12190458832200722,0.005855836865994892,0.03742775340178637,0.07130629279073701,0.16229354184837055,-0.0888457885653715,0.08590769255101886,-0.06688035406946712,0.09881308243829971,-0.08457593232399237,-0.026893012367342237
SLIT2,0.03533700601296198,0.194502505567695,0.10244695110482598,0.04005557625016396,-0.04415441425674712,0.06042774137708824,-0.024954474153445556,0.11621311030623747,0.029572323980036248,0.08460197539465104,0.09294789537734285,0.09159404964989236,0.07658095539909536,-0.017780198356252122,0.017976754347969658,-0.12883997552665252,0.14833663409956066,-0.13574672261156726,-0.11487531088685253
PLTP,-0.025644312552492717,0.10261846774341278,0.12347647160379381,0.1658532498331958,0.13520340765982572,0.0867114170344262,0.0355148678490173,0.13646557421095767,0.1261303935043109,0.046742305301299164,0.1751380848460721,0.4446717305949833,0.2883646886899195,0.22984671534060513,0.44288935652489597,0.11857109838975413,0.20243538221948462,0.14167575815404856,-0.014050434349696725
APOD,0.32040843944659253,0.3483891387643582,0.04439490991728157,0.05715049675115542,0.0736920410778379,0.07292857904229136,0.031642430369074014,0.022684439811025154,-0.0355288331775529,0.011710542824977752,-0.10158662279018416,0.280566764859185,0.31945068938606486,-0.2202141133359029,0.04109155693922453,-0.018599400702435945,0.09204193510626145,0.29717376300807224,0.053221650529797764
B2M,0.02027799574997293,0.2520965727848033,0.5016076184970822,0.15585995778347014,0.25602600701508693,0.17119999182763185,0.24130844245408348,0.4489451901389952,0.3749458588033032,0.37257567527489455,0.19659803816900434,0.3572047256855853,0.3417585803039054,0.3056617004917014,0.38146206033994506,0.28477018096847184,0.13492922752137265,0.276257056264432,0.009636160982057695
OMG,0.16345293303888714,0.12538985376962156,-0.10524168928803004,0.11225366473102513,0.046232759575288336,-0.02307156566866802,0.05357140903776782,0.1517353337721518,0.01664050581490472,-0.09159962339764571,-0.15936169140152387,0.3099733186102001,0.2904322577083665,-0.20799216280627453,0.020107492354305104,0.056119521315850185,0.24827248189217346,0.28762035954094095,0.10605642915467793
CXCL3,-0.01655722618436895,-0.04776241689348059,0.01468302173717631,0.001725698287408615,,-0.014677283962820163,0.0003865956415797998,0.12529813822528607,0.015734096817571958,,,-0.32336860256374717,-0.18076125849758226,0.08476893564064324,0.01937204597803529,0.059659365350432564,0.05577327506204197,-0.2797226756409745,
CXCL10,-0.039609583485463694,0.1015580614799932,0.10968372029949541,,-0.05288833673608307,0.02700205546161087,0.05302209588114939,0.12808582343240815,0.14925345547982208,-0.060615819361907554,0.032292468223650166,-0.016764319782561387,-0.026386780870696906,0.01523527400441561,0.06464762867842119,,0.11613324100176002,0.13363512810500333,
RSPO3,,,-0.04124535051577017,0.0837747457859574,-0.05475894517982273,-0.03625659686964497,-0.02205746367609149,,,,,0.10435442243634431,0.1219441746722997,,0.03260923564055666,0.05598611970738719,0.045173742637051977,0.13564825093899638,-0.05964269688699073
CORT,-0.027284379336117253,0.03209827757521866,0.060149842716501485,0.0025054615337252954,-0.07045606992110906,-0.007257402703541364,0.03317143478708267,,,,,0.03271061209546283,0.07970040809533245,,-0.08536668996458746,-0.00909921046667276,,,-0.06368874001179663
NCAN,0.034963047574725285,0.24634763298725634,0.10755329657651196,-0.00588286862090497,0.0290450116128195,-0.05373642349144557,0.07960892095075896,0.005201860880968231,0.06916810199568585,0.19119151203861176,-0.0097443087572448,0.35320673380278045,0.361129670334169,0.09912221189424054,-0.11252939130073614,0.12285941194059176,0.007706729849571577,0.33133275628969744,-0.022112475923707218
PRG4,,-0.10056962290639172,0.10057885248589948,0.10654436066247173,,,0.0644674380822633,,,,,0.12422600182994738,0.047936524091003845,,0.11291351285585434,,0.16946071114507003,-0.0024597502465960592,
ZG16B,,,0.06228029820229754,,,,,,,,0.041258532254535324,,,,,,0.03220368919643717,0.02380278755400961,
TGM2,0.008474277415008016,-0.022690293308735385,0.16636328356354751,-0.009514975799028077,0.09699497682858661,0.028197518703038577,0.046937042464677496,0.08358953153238144,-0.14707614071786457,0.2367531985780593,0.12873466886156582,-0.1210806096892068,-0.13155461460705095,0.13288423417792977,0.047768735043134565,0.11521446142794271,0.06454642587397337,0.12444993073449588,-0.09159509568703622
VEGFC,0.03704692902599494,-0.007266382557441399,0.0804420113497947,0.04874753509467007,0.02956348151131386,-0.008907814506387468,0.14150837451598405,0.06672779203529654,0.1910915911595151,0.15229127084655625,0.038052402885952775,-0.0435473669935135,-0.0073503243063899795,0.010510943272843257,0.06171156858463464,,-0.0019864535548574868,-0.08480725475045445,
WNT6,,-0.023788726732233378,0.025636945851183625,0.1346669506980255,0.04975919929052647,,0.0014335678397550075,,-0.03221697265007179,,0.15386837046455135,0.03182713979321414,-0.0009614694366376294,,0.0023477176768088885,,-0.011536886032349711,0.03981799669088876,
NRG4,,0.029263875312145804,-0.05355609341936218,0.05880482757839805,-0.022716952529893454,0.02679158540925715,0.019412322557161438,,,0.11724331304078889,,,,-0.01132534373265323,-0.12041078890731256,,-0.053281224990661104,0.03896241654989039,
PMCH,,,0.09934692301298947,,,,,,,,,0.1043402109635174,0.14021763662217138,,0.02012356395352921,,0.11414867244239915,0.029920146983719476,
COL9A1,-0.1231596735029723,0.12016472414586962,0.18304760122075353,0.09975459884744876,0.05277785989313829,0.07432382296101643,0.0645858213157309,0.05479441987864419,0.00867863876352661,0.12002287340688601,0.034569246696970965,0.3213434707125011,0.3794362885815049,0.10163276425468665,0.055874925829375796,,0.15480980763389232,0.08218280526458187,0.0009974875971232539
GDF11,-0.03357571484920769,0.16207411383489193,0.05306770313314028,0.052787680356101714,0.07613426534405718,0.04826518641291716,0.041177283584357745,-0.004777827486004432,0.03989634536606861,0.059748843705039544,-0.022120871266404368,0.10615682054084406,0.0859431557930387,0.09786421649964301,0.04185294678838017,0.028884216283552873,0.18679518618511862,0.05550580064562638,0.04943585305656112
RAET1E,,,,,,,,,,,,,,,,,0.02095782891850102,,
