,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
POMC,-0.014287059834817945,-0.014915031303606947,-0.03797132683005268,-0.03457955037122974,,-0.013633734480825254,-0.0006109316930462238,-0.023813973971450016,0.04704938760950618,-0.01802332661527189,-0.04345713432256657,0.01812992041695177,-0.031265575149033914,-0.04876108587163477,0.0813496089842092,-0.11099127071332004,0.015281363598932802,0.030638932095615162,0.06212235916526801,0.1368454988718357,0.03933496451197561,0.014783647724302733,-0.019191052188387115,0.013249845384348355
CCL18,,0.016886214347931926,-0.009939295438685183,,,,,,,,,-0.021590798714852266,0.015415756551894694,,,-0.06444285554732339,,0.027562588906227876,0.06015475744730116,0.06442044567717604,,-0.07505847931083959,,
CCL17,,,,,,-0.008485980790087298,,,,0.009403721471619917,-0.02103127166267954,,,0.011856670810571636,,,,,-0.011362730073446781,0.028607155282776627,-0.0014352864399542952,,,
VEGFD,,0.03424735000465115,0.03814400820816872,-0.03391932882771039,,0.04858017001580963,0.036699128094494576,,0.1210994759972734,0.04642056731042799,-0.03644788807245077,0.032850428169856644,0.04388545040053438,-0.022282206564036754,,0.010387044800126732,0.015382611063632206,,,0.053403483178991046,0.0225825650539786,,,
TNFSF13,,,-0.029024400932173993,,,0.05102368264837231,,0.07680122118995002,,,,,,,,,,,0.01855659701907343,0.008222965551384728,0.07797529815207327,0.001166518545507672,-0.016332299588198644,
WNT5A,-0.00883666594798896,-0.06552024391525964,-0.009887919981246926,-0.0179745034208302,-0.0005187496957993638,0.05668276219355959,0.06026560778771801,0.06481414732366515,0.24521191861515057,0.008650232715036912,0.06187112754418478,0.029301612484973805,0.09856947387945691,-0.022149123814811617,0.05785926970933064,0.0023745326963834604,-0.03999872569077026,0.09599413602509145,0.057384021209706905,0.02838656796035843,0.05620457357116198,0.029694429219441192,-0.03940619831981087,-0.08975152900300445
CXCL8,,0.04349968719730956,-0.051101364563693616,-0.011326097987482905,0.08757916550576618,0.048921965984542536,-0.06096422982939725,-0.02024668133839959,0.10953894800373354,0.07442313938094967,-0.015207085560669967,0.06995564832053029,0.06925907352011021,-0.05681912416647053,,-0.07321220867763474,-0.013483955238260029,0.035748562122529304,-0.10163677175314516,-0.16625173851599215,0.09735053219824723,-0.03142425390170379,-0.08374918256773661,-0.008362762419076016
GRN,-0.009727512668004864,-0.02557753736138846,0.007629560738248102,-0.0013299963826870326,-0.014598933106945867,-0.06213304613693558,0.08999541546329792,0.03176340388242862,0.28291181831738266,-0.010712526423960618,0.01790887978752835,0.06734142436116114,-0.057911918039541994,0.05630258253729548,0.03564946846981157,-0.05302034205788447,-0.03047539670167224,0.014529040238047351,-0.014209048400509563,-0.01044034583296516,0.12689072686662065,0.07737167510670613,0.009294601492691948,0.09325988602948326
MIA,0.0016464610089013583,0.029579414925521796,-0.006246809940721229,-0.007464268295669497,0.044860749937879765,0.05511151164863089,-5.63867907407443e-05,0.04651315214513547,0.09666718588127508,0.015060711775147307,0.025747498378303806,,0.0896349590860678,-0.0077368251275656275,0.10908584481742332,0.084540230476375,0.02317589769205926,0.04571898144487034,0.2480682798619842,0.23589973699924474,0.07304297366575872,0.16509123633841663,-0.003249151144434709,
COL4A4,-0.018190923129467535,-0.024845986342272943,0.06455829204233302,-0.025016358891817744,0.037047154170048564,0.01820226580043073,0.12289235778637495,-0.004104050140341683,-0.003843333764712945,-0.03904187996469728,-0.011889692900982476,,,-0.007125302380703385,,,-0.0004756209758230253,0.06410235859684293,0.1320821353862861,-0.0030803029153869117,0.012079514026365543,0.04395456219492532,0.04791545585265202,
TAC1,-0.01570725329353683,-0.06961094591562947,0.06441366819980018,0.0031904055070980835,-0.0016965907165201995,0.11074055826873576,-0.060601599007198706,-0.057232544746456185,-0.18765640205589218,-0.05987788986693197,0.005386884157313893,0.023066308802186585,,0.0428091124872865,,,,,,,,-0.011480171289541668,-0.00031090812861415024,-0.000464467937995298
RARRES2,-0.027052906955990587,-0.029170245446576364,0.06466285923723107,0.031993633944258984,0.021230253698891536,0.10258368824308206,0.004350768554678744,0.0036876105201704055,0.3423435673402138,-0.02543169776412358,0.005988001598079519,0.0087805084572139,0.13595098643674647,-0.04036396924714641,0.04742370726298966,0.10422686777617479,0.05620088730749167,0.0518851946865212,-0.02889912819437811,0.014592101543886345,-0.05655316363049828,0.056784129709958664,-0.05383634591006669,0.014393472159295434
FGF7,0.004123689082029038,0.06101477948024465,,-0.0026192949640071825,-0.009100108609580784,0.013955859261072978,0.09291232399028346,0.03668148243080262,0.1032104011603761,-0.01151982584881927,-0.0055681249931198344,0.02280225862319335,0.07679164398940078,-0.0001491325546414179,0.012822898334737126,0.07550565637341218,0.039198202509948106,0.07256958113137577,0.011562609662754714,0.058680551222984885,-0.03256161590907523,-0.006698182560682059,-0.008867900192227685,-0.007036043512388603
EFNA2,,,,,,,,,,,,,,,,,,,,-0.05306541001890782,,,,
HBEGF,0.00038484046030290203,0.09011086740746452,-0.024836358226335713,0.04671951206315824,0.0004697799918551202,0.028823169141190232,0.0015114813589681946,0.09767901112054209,0.13777056112047475,0.0957647395473459,0.01501549647794343,-0.0023114848565078112,0.004189480930211111,-0.055957685104147385,0.08617616187792425,-0.10390580062375962,0.07113857725446275,0.018547386538208338,0.09168115867664073,0.08303787963556371,0.020079288913459274,0.07278407038252979,-0.06693910268592995,-0.10798987458111992
CSF3,,0.06882772376077692,,,0.051666239255607885,0.035233125748182895,-0.01801510510976948,,-0.03650796496667381,,,,0.09210901174495383,,,,,,-0.07828289921351343,-0.06907828242584362,,-0.013407519569035607,-0.010674475938309749,
PI3,,0.08855888354866376,-0.04046327238968298,,0.055394836858385484,0.04906746273804641,0.023448596588351803,,0.04951171571760399,,,,,,,0.07140762035711307,,,-0.1327327374542431,-0.16750777228261907,0.051133631157805906,0.06639975840017999,-0.06560733707166598,
PCSK1N,0.021387497200693672,-0.03211128974094112,0.014903643485357675,-0.02240919784125765,0.021130226754442802,-0.12507664058380918,0.012557493070095778,-0.014907681024779022,-0.08215023042697445,0.06554268681634645,-0.07543914388360201,-0.04198561783575388,0.025944516745615702,0.07879924176003061,-0.011176481209151976,-0.016874351339216942,0.06319124185059119,-0.04796342565166242,-0.011885256090372148,-0.05588730111595746,-0.040301390694907985,0.08884379958114523,0.07373527556015103,-0.07796206805723792
NTS,,,,,,,-0.013963396194672779,-0.02594886384839815,-0.03200912440332223,0.022355735734993786,0.046082657469330685,-0.019965064899177026,,,,,,,-0.05588591763402538,0.007597005622087665,,0.036206575325112136,,
SFRP1,0.03728173130027545,-0.006339396627698583,-0.01690272901966839,-0.016409678708383314,,0.01818810060262395,-0.05177916508303573,0.03998292951445274,0.09746358451289736,0.005553462509393078,0.013450930927004,0.0395075888799125,0.012877895268242661,0.0561831825404936,0.051374428986430895,-0.0365547724378716,-0.03606024952172688,0.018219731680140936,0.12953973613435643,0.0262783744630288,-0.057912120763198065,-0.05681439918304612,-0.02471294906844729,0.057619095393268226
CXCL13,,,,-0.057264458000411814,-0.022670586484954493,,-0.0522509737680314,,,,,,0.014983008066330595,,,,,,0.10730375007302434,0.0015009857511863187,,0.03526824375301663,-0.03116872431315029,
MICA,0.012242291369184389,0.027330854714995755,0.027517642723150836,-0.025990606085561304,0.08806140749454718,0.031765023157887234,0.013273153604513381,0.011867374063920716,0.2138304907836426,-0.010547452962455402,0.01942937491030252,-0.002904182830062196,0.10906200475911793,-0.06822347186297698,0.18357721044885508,0.0076348701676663125,-0.05600532370333305,0.07877589568274589,0.11470351856478593,0.07671824158985824,0.07527488621796244,-0.023672262024200235,-0.029302794311589782,0.035506811678921724
TG,0.08479418943362539,0.01221843310401027,0.058471697940926375,0.04858870691419068,,0.013698315701926367,0.04095202793503776,0.020148542517349807,0.015139286793237939,0.023727109482805715,0.062434850359857005,,0.0038418706205738465,-0.03123080248376365,-0.05504494166842439,-0.024042224018858634,0.013253438648075837,0.04008955874013279,-0.00011702329656952486,0.0692206220126284,,0.030130158790546667,-0.019537441390846656,
ADA,0.009509590963727933,0.03534702975338598,0.022746449603657095,0.03849353240244242,-0.018021835662679224,0.026708993061272213,0.0771276949744191,0.07207280719296953,0.19719112989812004,0.020089409319463045,-0.004539081366322764,0.007068856544027826,0.07480156057851044,0.0258054089911527,0.07122632211493131,0.12724976957619927,0.005315288489501448,0.11345296037898027,0.07575137274912551,0.04349028222178788,0.0767901880614812,-0.013777826343918427,0.020082560964733476,-0.003098098698561635
LAMC3,-0.01591689085847321,-0.06160728627016982,-0.02047457611542978,-0.0456383092990946,0.01886885887854827,-0.010209987555909924,0.010678806883663966,0.09297073264279347,0.27097151109673623,0.022120164105438867,0.007531439861541897,0.002342564179568655,0.10224737711306392,0.0003019086117078957,0.10456973854719832,-0.0069333599126167504,-0.10902328533272201,0.008549547336093873,0.09178484860727495,0.09570327539808555,0.06439495021392347,0.006887635024127432,0.057593301404752426,-0.019551338620477157
CCL7,,,-0.024464855518477702,,,0.026650785283900507,-0.0033587594483532384,,,,,,,,,,,,0.03384985242574438,,,,-0.04766805845107092,
NGF,,-0.03601884652746815,-0.007946977214702399,,,0.04413775380575097,-0.02110739402267949,0.060825898771181615,,,,-0.0023250128086561585,-0.005327614672311535,,,,0.044661482747100203,0.03698849828197487,0.12437866515993484,0.1212111119633131,,0.09839389646450547,0.05323961933117957,
TNFSF15,,0.02235877363126954,,,,0.004345399405331588,0.04334258127892909,0.008803383592842698,,,,,0.08968524019027173,,-0.061018165563160996,,0.04470741068401544,-0.03015373757157146,0.019613031514820037,,,-0.011493028961110426,-0.029756671540933154,
HMGB1,0.031369594522370085,-0.028151749774907347,0.039869285708869016,0.013318500404665031,-0.0609801062293198,0.014577596148734037,0.07377384366734611,0.06066871733542872,0.2687634821383706,-0.09249107513815005,0.022352820521022988,0.006901862145309715,0.06901452367804767,0.03637203177255496,-0.04571458921524361,-0.057740521898776244,-0.018840785474992943,-0.03270412311497189,-0.03452073724792136,-0.09675473924614109,-0.12877524190777906,-0.015021633261909395,0.011167749355006777,0.07107577751540897
ITGB3BP,-0.03852738919814806,0.058503115482039986,-0.043376280151908225,-0.010257629684040048,0.0007202270231975242,0.041715837061080396,0.05751507720940073,0.051081458073789325,0.2728095071048893,0.014520972435683474,0.006567947525923204,-0.05533310050866551,0.06191162277187892,-0.08197634472957578,0.1201031367394542,0.036803241774955885,0.07352550424352843,0.08790768963034142,0.02722665577851807,0.015604931066738393,0.04748404456980354,-0.041205147631833916,-0.027272784332612387,0.013698287958804215
AANAT,,0.03187171604677043,0.003769723960139431,,,0.04112094588844774,-0.018377772926323168,,-0.00014187973654827303,0.017485530211933338,-0.041451799134311434,0.018724805823499575,,-0.027888947444075312,,0.03959273682110427,,-0.03892387377639476,0.041466960073431945,0.06011455005861276,0.03611693417727536,,-0.023462882249130068,
RELN,-0.015080754156346635,-0.06210428103229509,0.022456056150027742,0.05288898234951681,0.08283130182167628,0.070222523862851,-0.03155189588401947,0.0627212147393536,-0.11276540042890672,0.011832370679865626,-0.002822800858894044,-0.07111136136626266,,0.08443191711843702,,,-0.05068192022349706,,,,-0.05321906535475152,-0.02372199216523431,0.029266519998944286,0.0008916211429899659
IL15,-0.0070938790115233664,0.001697552011389269,0.017418032825650475,-0.009130136425430728,,0.05044301728515808,0.005504676144872472,-0.0098762451238977,0.0656006901766781,0.004949290930857456,-0.045007616224739935,0.04568057152280311,0.09506255463486518,-0.025865709748197397,0.060377472305598825,0.04207439551106922,-0.02185539431976369,-0.023213050143638378,0.03656523884394021,0.036462683823478184,0.011901917623523849,-0.010699890750470337,-0.020374247163969815,
UTS2,,,,,,,,,0.2061081916381667,,,,,,0.011638326863843598,0.13593194139997763,,,0.07462872070773839,,,,,
BSG,-0.029213240227697612,0.009113391550360483,-0.00016735136860832216,0.01995956936921151,-0.06314672657581023,-0.0024303473014916067,0.0025615832528391555,0.03863843159316015,0.033086163755119725,0.0318402168574652,0.003878036254032191,0.0244986299025954,0.04445530403791823,-0.09590553025562003,0.12761930212259298,0.0050725915501019445,-0.019886063822706315,0.03367011847642505,0.1697149737515882,0.07300866330535256,0.1404572480497003,0.061298824557634635,-0.00633489309665775,-0.07001943601939317
ADAMTS3,-0.01504516436772067,0.0008056577489657259,0.029974388370680026,0.013018059091458277,,0.05459651485764156,0.07706317038984455,-0.012201666399753718,0.35940170636630697,-0.044807450404223154,0.015352664971286645,0.031642044739147335,0.028832558427310823,-0.04298046164174557,0.019068253753350462,0.06779249892665097,,-0.016850169362273924,0.04563758891351441,0.0685941032059792,0.06692487126275241,0.0044158097053079125,0.07895510202602622,
CD34,0.0006396933237960567,-0.027921105690027828,-0.043780319955711036,0.03577698056413589,0.0793984739480271,0.05492013750270027,0.06830444681179763,0.10396882829362361,0.21020199817950488,0.0397502403030693,-0.03168527821562989,0.028100518692912694,0.005641669679603305,-0.007607579075006176,-0.010381209048305334,-0.06581159760956619,-0.05789675656044061,0.027685081590689855,0.06870265109546615,0.1579441706020181,0.0547015449051203,0.04225430807486883,0.023286861221064672,0.0498898345288568
CCL23,,,,,,,,,0.05367400212475467,,,,,,0.23588542598108633,,,,,,,,,
PLAT,-0.057226143165972666,-0.025779372139627835,0.011988124803925637,-0.005951074273505174,-0.009847337467131354,0.05472613067853597,0.04291915533960958,0.011371782656885172,0.269299265890656,0.06404395618122855,0.010494328904032114,0.0632345329134533,0.041464079979024064,-0.013572490048648486,0.06484404669767906,0.07460513498495311,-0.09536119433897336,0.06966230986117448,0.11822941719126752,0.10101152945041644,0.1312259770100284,0.008011325596459732,0.0017233965574533511,0.04131135461249225
NTF3,,,,,,,,,,,-0.008389248417667602,,-0.042981829571268365,,,,,,0.13553729547627966,0.13181670870228027,,0.04138393349333388,,
LTA,,,,0.15704837734866345,,0.012560503493679341,,,,0.019493280000556095,,,,-0.02586571294107268,,,,,,,,,,
CKLF,-0.07354623574166369,-0.004372972736303205,-0.045368004514562695,0.07260676251898393,-0.03312406503983975,0.01684552387838792,-0.02175157015591963,0.025201604357895632,0.3081747610895598,-0.005928588717443154,-0.0019558701664715923,0.024380448146668145,0.055564174397809425,-0.05998858575019121,0.12189838451806684,0.07381360207217011,0.05113806995312485,0.018986249052808775,0.1464014463871071,0.16518683713196247,-0.00628461635556128,0.009914584211920752,0.04319241988765091,0.0742531021036347
APELA,,,,,,,,,,,,,0.13928929553476493,,,,,,,,,,,
CD24,0.0708185613155033,0.015676395909045217,0.0787900066036899,0.04082078344420914,-0.040289932187691155,0.01238031021272515,0.01265377036413223,-0.02364674939502673,0.077404629541444,-0.01708479478095677,0.08979163379348264,0.055391264790347644,-0.010746319146296066,-0.05449809216895568,-0.021206350911493345,0.04084428687033676,-0.046956861655362496,0.02308762482901957,0.05780878132526025,0.015430255769619759,0.0031029022494716047,-0.029159932312426622,-0.044915727563806254,0.04684212530613202
HSP90AA1,0.01299490914692217,-0.0589845899543298,0.040123433046950895,0.03676167176988988,-0.06043641344967635,0.01694072546199923,-0.1134155051841867,-0.09344331620634382,-0.30060875168221596,0.028447275859279243,-0.0009439172111832726,-0.04720383862036207,-0.07550437359493584,0.09423665752817077,-0.1256808370587238,-0.10691301935584892,-0.010642158041950376,-0.02507653381499558,-0.24001347952883129,-0.2717154168277249,-0.1106089322820171,-0.05588565587569663,0.027352440298481384,-0.1654384363423925
BMP4,0.08189616473713857,-0.026736005698352362,0.002969732844012551,-0.025104025970832857,0.02579707247675568,0.011210288385783664,0.004215357275355787,0.09972920174374504,0.08613767068322478,-0.06158711231737918,0.02887736252211893,-0.05290025949158268,-0.0005544597739674976,0.05495385558928741,0.07864308582878943,0.11456310859809382,-0.007434717233167782,0.004181032272101272,0.041618300365857515,0.04942550455025359,0.12539553932667813,-0.018621121655301495,0.03038931605318146,
SCGB3A1,,,-0.02446485307202484,,-0.033372818573029144,,-0.04852810114376531,0.02693088121366054,,,-0.03496499799696684,-0.0028992315879044035,0.04077394857856991,-0.018048752430532732,-0.01685794337606603,0.03564998912737756,-0.000886223160471089,,0.0882997498603697,0.08977230454186347,,0.03676104836953102,-0.02208079606475851,
IGFBP4,-0.0008652577747799126,-0.034592550863797374,0.0009838400156705668,0.005685549716647523,0.0015795545595255153,-0.028045925355761708,0.03190671703918195,0.1105102908195589,0.2802227780015201,0.04941975211592424,-0.02349323327343877,0.07041752161097178,-0.009745858099173057,-0.018157191691619015,-3.405268858191441e-07,-0.06620811027841828,0.019129035152674168,0.07432570134134485,0.007869553897468138,-0.0917927388508398,0.1617311069227595,0.11984557227036373,0.0043927420185614985,-0.05074519857350878
RSPO4,,0.02252396394565267,,0.05685902916509505,,0.0025683706727392297,0.026315451527973245,,,0.007353683889599949,-0.015876763869435106,,,0.025787908333565,,,-0.001189408795207064,,,,,0.05751670450409488,0.02446607536853524,
LEFTY2,0.033362562812454574,0.023128461401229865,-0.01589545994115014,0.08469073497970991,0.04939670751081388,-0.017469103487380132,0.02269221356609876,0.1391299997904787,0.33787367579797667,0.011029358470538464,0.0006912990682128984,0.028243113241124978,0.023171100069188363,0.06606370470309246,-0.05315634543557934,0.06837586630069914,,0.13288234408393518,0.07209513108503601,0.03351390261944708,0.14360153205868773,0.028293999326924505,0.021835351441219647,
PF4,,,-0.02537835787886877,-0.00688691553343163,,-0.006930975965213406,,,,,,,,,,,,,,-0.029057489096335352,,,-0.023176203927805818,
ANGPTL2,0.006119319127945399,0.06024659464341979,-0.004965866819433483,-0.04249485678102698,-0.01783249627803389,0.010724862504770283,0.14215488876028173,0.10100693995760113,0.29094737552840083,0.06498227525544784,0.044228650865979845,0.026398947528334608,-0.08589566154138502,-0.11480856927397448,0.0568004837941389,0.16389596632485276,-0.006622007366853218,0.0739434252757733,0.20490486585137477,0.07465691775909696,-0.03314083009862165,-0.05954672665274671,-0.029074583003621396,0.004203170821610524
LRIG2,-0.04380936102656495,0.16416866513128203,-0.026758291800144815,0.04910412322140823,-0.00725945793366945,0.07350028682955123,0.03846556098645547,0.07125243416016169,0.15183472036304244,-0.0042325036584586724,-0.00973185787550819,-0.00935054281117748,-0.01865992567472386,-0.004224400798478358,0.04620060938505223,0.08420976173776563,-0.07342756695385295,-0.008234766612536937,0.07784653834384533,0.1649262273486837,-0.015863726820795537,0.0031216771249721166,0.04708343512003648,0.07949456405683979
ICOSLG,0.06138225085503684,0.06024539919050496,0.00930335359582581,0.049127421209087016,0.05123005520647932,0.0018133327392455879,0.03440467678568843,0.03414429153377543,0.10150091774914011,0.02692348662173204,-0.029773015831232496,0.06994113892540224,0.029630154837272576,-0.02502735021862645,0.008944417018371589,-0.12047553722860059,-0.07334955400762423,0.03014363291611246,0.07730181582860307,0.2022146080659925,0.09853140597469551,-0.001887762406358432,-0.021257525072408662,-0.06292171908504648
WIF1,,-0.049489747695787636,-0.005480486244682634,,-0.034915250311498953,,-0.04625915903220862,-0.019115503559690127,-0.18171549268636575,0.03844196042363909,0.05012506662590715,-0.08081030189548685,,0.07537674436584252,,,,,,,,-0.03668332891120137,-0.042527839032285596,-0.07952171777333539
NPPC,-0.005064868279217296,0.08070982515690768,-0.013347028547121477,,0.11458379336498772,-0.01784726798097952,-0.02445998177523114,-0.02593289277857384,-0.04455624720488738,-0.019868417488150693,-0.048592783430376124,0.017832615900418722,,-0.04896639949682996,0.013517100511007026,-0.011229118301494194,0.062000734429099126,0.03370061128591544,0.03615787663123501,0.06817781403127819,0.10013884074414417,0.002347913333002279,-0.014748777977226228,0.03280986240333953
LYZ,-0.06546121524979719,-0.06004219326470334,-0.03333175446654619,-0.0043334503571667024,0.060361849676277314,0.03243301815480012,-0.006172927477439282,0.03485885241167472,0.18814288330315523,-0.009362743477642701,-0.026749415937571804,0.045607467455285836,0.1431168650003601,-0.00706343396368567,0.06860411224433614,-0.011471443113255833,-0.030590812829622626,-0.028752695419206116,0.07099933053765478,0.0772912866172133,0.12629755872717105,0.0292373377020785,-0.0248358422297942,0.14179607002875075
EREG,,,,,0.1170071145554894,,-0.023786662080532636,,,,,0.024568140724342657,0.043405835147957476,,,,,,-0.015339855885517529,0.01290015581459944,,-0.046878442345455976,0.01285601208941546,
SPTAN1,0.01396511457298353,-0.024867777950617453,-0.0427485549790143,8.026362436905498e-05,0.024056707445722303,-0.06466517146969931,0.013461812565827893,0.012050654170768024,-0.09820790668498525,-0.027472054760797112,-0.006809485027029015,-0.014024173135591655,0.08443472154041484,0.03815900785527794,0.009249130555262712,0.10392285062877886,0.010657194292092031,-0.017697958501036583,0.05382264132918323,-0.013893164102022936,0.1297812869987045,0.029128784789420353,-0.016566134991677434,0.01144122670774842
PTH2,,,,,,,,,,,,,,,,,,,,,,-0.000504392270039885,,
LIPC,-0.02328982179232467,0.041112882515905426,-0.031069780612929514,0.007898637167612702,,-0.002256802225092917,0.02448959553361391,0.023652205948179208,0.10026699159993742,-0.00020722353464235023,,-0.056862214160194643,-0.04426327117880921,-0.007573356913486007,-0.053944060395291434,0.018386738222677303,0.12564772091005744,-0.022119958660890462,,,0.007012148835209183,,-0.036141902721818144,
COL8A1,0.06287971688115244,0.04657101629229261,0.045097181629797256,0.014416779635378045,-0.026047650092741657,0.02429543212914962,0.041140240982495385,-0.01443186448410832,0.11058975538397808,0.0031606753678745892,0.02535459900740166,0.00840954703828067,-0.035906083500221585,-0.040238444007918074,0.07940514947944784,0.009437709237152358,-0.029227998380221786,0.030443917113404093,0.1530872757219212,0.10984557758066225,0.0781971496701797,0.07041954765856012,-0.07102195410653471,
GSTM2,0.014986004270871739,0.09783656899917023,0.026828470202961596,-0.04047679599443964,-0.04187861909160373,0.08896498750856849,-0.015353073828148307,0.014864395924883702,0.11221403958584325,0.05260691638629326,-0.031234026397493078,0.02268240656112561,0.09781044130026993,-0.045429198303054974,-0.06818342653806791,0.07662972024385364,0.009098375295766115,-0.019721801784399366,0.039323404296633904,0.06889384749994824,0.02875723628270499,-0.0002718187447592584,-0.044583381549291194,
IL4,,,,,,,,,,,,,,,,0.0055620521315284145,,,,,,,,
SPX,0.0014467265215396782,0.0076351004176666345,-0.0502504614642722,0.004343882814941009,,0.007632938427469753,-0.020994224379515047,-0.023395114133110906,-0.09987782821295094,-0.019341717311056952,0.060427057021776975,-0.02481988257161738,,0.056500278417238946,-0.06743998437907432,,,0.04246611740977938,0.034363689210751884,0.10244365773281243,-0.12766127939028962,-0.03991628011257493,0.0405044320989961,-0.01748145292930872
